year,agency_code,category_code,avg_sat_score,pct_sat_participation
2015,760354,H,1051,0.58
2015,760358,H,972,0.31
2015,760380,H,975,0.43
2015,760388,H,967,0.42
2015,760LEA,,963,0.4
2015,761304,H,942,0.58
2015,761LEA,,942,0.58
2015,76N000,H,860,
2015,770348,H,845,0.28
2015,770349,H,965,0.49
2015,770LEA,,861,0.26
2015,780325,H,836,0.26
2015,780342,H,884,0.4
2015,780385,H,1047,0.35
2015,780391,H,798,0.28
2015,780401,H,799,0.1
2015,780402,H,730,0.44
2015,780420,H,866,0.25
2015,780LEA,,855,0.3
2015,790314,H,946,0.47
2015,790354,H,901,0.57
2015,790366,H,863,0.63
2015,790378,H,1006,0.42
2015,790379,H,975,0.14
2015,790LEA,,932,0.47
2015,800340,H,969,0.43
2015,800361,H,928,0.39
2015,800376,H,817,0.21
2015,800394,H,1047,0.65
2015,800396,H,932,0.52
2015,800400,H,915,0.4
2015,800408,H,949,0.48
2015,800LEA,,938,0.41
2015,810324,H,921,0.42
2015,810340,H,887,0.51
2015,810384,H,987,0.4
2015,810385,H,1038,0.7
2015,810LEA,,944,0.44
2015,81A000,A,1128,0.96
2015,820324,H,1063,0.22
2015,820348,H,919,0.39
2015,820349,H,852,0.44
2015,820352,H,971,0.48
2015,820388,H,889,0.36
2015,820LEA,,925,0.4
2015,821308,H,884,0.66
2015,821LEA,,884,0.66
2015,830343,H,844,0.64
2015,830348,H,956,0.6
2015,830LEA,,863,0.63
2015,840302,H,848,0.55
2015,840332,H,919,0.37
2015,840356,H,986,0.5
2015,840361,H,1020,0.19
2015,840368,H,994,0.45
2015,840LEA,,949,0.43
2015,84B000,H,1095,0.95
2015,850332,H,1006,0.4
2015,850352,H,926,0.46
2015,850358,H,989,0.44
2015,850360,H,968,0.49
2015,850LEA,,970,0.44
2015,860316,H,1015,0.33
2015,860336,H,1016,0.18
2015,860352,H,1002,0.24
2015,860354,H,1085,0.11
2015,860LEA,,1018,0.22
2015,861308,H,1043,0.22
2015,861LEA,,1043,0.22
2015,862312,H,1037,0.4
2015,862LEA,,1037,0.4
2015,870314,H,953,0.51
2015,870LEA,,953,0.49
2015,880308,H,1032,0.47
2015,880328,H,1006,0.39
2015,880LEA,,1025,0.42
2015,890304,H,970,0.28
2015,890LEA,,970,0.28
2015,900311,H,1065,0.81
2015,900316,H,881,0.42
2015,900336,H,785,0.43
2015,900342,H,1005,0.64
2015,900344,H,946,0.53
2015,900348,H,1003,0.52
2015,900360,H,984,0.51
2015,900366,H,1034,0.8
2015,900367,H,1116,0.61
2015,900377,H,1104,0.85
2015,900393,H,1130,0.92
2015,900LEA,,1039,0.66
2015,90A000,A,1024,0.79
2015,910364,H,806,0.72
2015,910370,H,867,0.5
2015,910382,H,942,0.47
2015,910LEA,,851,0.55
2015,920316,H,1126,0.79
2015,920318,H,1088,0.65
2015,920348,H,1074,0.72
2015,920368,H,1105,0.58
2015,920412,H,1151,0.66
2015,920428,H,1043,0.47
2015,920436,H,973,0.51
2015,920441,H,1167,0.9
2015,920445,H,1015,0.69
2015,920455,H,1046,0.73
2015,920466,H,904,0.43
2015,920473,H,1096,0.75
2015,920495,H,1056,0.65
2015,920500,H,1075,0.71
2015,920526,H,1114,0.79
2015,920528,H,677,0.07
2015,920552,H,1050,0.63
2015,920562,H,886,0.64
2015,920582,H,1036,0.29
2015,920583,H,1080,0.62
2015,920588,H,994,0.65
2015,920595,H,1027,0.64
2015,920700,H,913,0.56
2015,920701,H,943,0.47
2015,920702,H,997,0.2
2015,920703,H,962,0.33
2015,920LEA,,1065,0.65
2015,92F000,A,1124,0.84
2015,92G000,A,1018,0.77
2015,92K000,H,1262,0.96
2015,92P000,T,965,0.49
2015,930352,H,785,0.69
2015,930360,H,998,0.42
2015,930700,H,870,0.78
2015,930LEA,,839,0.65
2015,93A000,A,722,0.46
2015,940308,T,838,0.62
2015,940316,H,779,0.62
2015,940LEA,,792,0.62
2015,950336,H,1064,0.63
2015,950LEA,,1064,0.63
2015,960324,H,993,0.29
2015,960330,H,891,0.56
2015,960335,H,809,0.56
2015,960372,H,909,0.49
2015,960380,H,839,0.36
2015,960386,T,954,0.18
2015,960490,H,1018,0.25
2015,960700,T,964,0.44
2015,960LEA,,904,0.39
2015,970320,H,942,0.44
2015,970356,H,934,0.24
2015,970388,H,1010,0.34
2015,970390,H,985,0.4
2015,970393,H,1069,0.13
2015,970LEA,,976,0.33
2015,980318,H,820,0.4
2015,980336,H,998,0.55
2015,980342,H,937,0.49
2015,980398,H,958,0.27
2015,980LEA,,939,0.47
2015,990322,H,1024,0.38
2015,990326,H,924,0.49
2015,990332,H,1108,0.16
2015,990LEA,,986,0.38
2015,995330,H,1066,0.34
2015,995LEA,,1066,0.34
2015,NATION,,,0.52
2016,010303,H,1034,0.43
2016,010324,H,996,0.58
2016,010348,H,842,0.54
2016,010360,H,911,0.34
2016,010388,H,974,0.47
2016,010396,H,936,0.61
2016,010400,H,1014,0.55
2016,010LEA,,961,0.51
2016,01B000,A,951,0.79
2016,01C000,A,996,0.52
2016,01D000,T,1169,0.53
2016,020302,H,1002,0.34
2016,020LEA,,1002,0.34
2016,030304,H,964,0.29
2016,030LEA,,964,0.29
2016,040304,H,870,0.54
2016,040306,H,790,0.53
2016,040700,H,813,0.91
2016,040LEA,,815,0.54
2016,050302,H,993,0.46
2016,050LEA,,993,0.46
2016,060302,H,999,0.15
2016,060700,H,1080,0.14
2016,060LEA,,1015,0.13
2016,06B000,A,860,1
2016,070310,T,880,0.06
2016,070311,H,1088,0.17
2016,070330,H,954,0.28
2016,070339,H,883,0.26
2016,070342,H,932,0.42
2016,070LEA,,943,0.31
2016,080311,H,908,0.53
2016,080312,H,760,0.45
2016,080700,H,869,0.91
2016,080LEA,,815,0.53
2016,090330,H,846,0.63
2016,090368,H,867,0.33
2016,090LEA,,854,0.47
2016,09A000,T,723,1.2
2016,100307,H,1067,0.12
2016,100326,H,908,0.4
2016,100334,H,1023,0.28
2016,100348,H,963,0.53
2016,100LEA,,963,0.38
2016,110303,H,980,0.08
2016,110304,H,1060,0.56
2016,110322,H,1103,0.3
2016,110323,H,920,0.06
2016,110336,H,995,0.56
2016,110340,H,924,0.42
2016,110352,H,1002,0.41
2016,110380,H,1068,0.47
2016,110416,H,1092,0.52
2016,110LEA,,1037,0.47
2016,111302,H,1055,0.65
2016,111700,H,1094,0.6
2016,111LEA,,1062,0.64
2016,120310,H,953,0.3
2016,120314,H,1025,0.24
2016,120318,H,939,0.19
2016,120346,H,989,0.15
2016,120370,H,1046,0.31
2016,120LEA,,1001,0.22
2016,130307,H,1009,0.68
2016,130310,H,970,0.47
2016,130314,H,1023,0.45
2016,130316,H,1011,0.57
2016,130324,H,1003,0.41
2016,130326,H,1011,0.52
2016,130332,H,1054,0.69
2016,130333,T,848,0.09
2016,130350,H,1057,0.49
2016,130LEA,,1015,0.54
2016,132304,H,947,0.35
2016,132LEA,,947,0.35
2016,13A000,A,890,0.13
2016,140305,H,998,0.31
2016,140309,H,1054,0.43
2016,140348,H,960,0.46
2016,140386,H,1000,0.33
2016,140390,H,914,0.39
2016,140LEA,,982,0.38
2016,150304,H,1002,0.59
2016,150700,H,1002,0.66
2016,150LEA,,1002,0.61
2016,160313,H,1015,0.3
2016,160314,H,1100,0.48
2016,160344,H,1087,0.45
2016,160LEA,,1080,0.43
2016,170316,H,897,0.47
2016,170LEA,,897,0.47
2016,180308,H,1021,0.56
2016,180320,H,944,0.55
2016,180325,H,1043,0.61
2016,180340,H,1034,0.44
2016,180348,H,979,0.5
2016,180376,H,1022,0.56
2016,180LEA,,1007,0.52
2016,181318,T,887,0.1
2016,181322,H,1013,0.65
2016,181LEA,,1010,0.57
2016,182316,H,942,0.5
2016,182700,A,959,0.65
2016,182LEA,,945,0.47
2016,190316,H,932,0.56
2016,190336,H,921,0.59
2016,190342,H,1056,0.71
2016,190LEA,,1001,0.63
2016,19A000,A,1007,0.83
2016,19B000,A,1184,0.82
2016,200308,H,929,0.38
2016,200314,H,1054,0.13
2016,200328,H,943,0.44
2016,200LEA,,945,0.3
2016,210312,H,925,0.33
2016,210LEA,,925,0.33
2016,220310,H,1076,0.44
2016,220LEA,,1076,0.44
2016,230312,H,963,0.48
2016,230322,H,935,0.46
2016,230324,H,987,0.48
2016,230350,H,1005,0.34
2016,230361,H,971,0.55
2016,230LEA,,979,0.43
2016,240334,H,840,0.45
2016,240371,H,899,0.46
2016,240373,H,950,0.33
2016,240380,H,822,0.42
2016,240LEA,,872,0.43
2016,241316,H,906,0.61
2016,241LEA,,906,0.59
2016,24B000,T,820,0.13
2016,250314,H,1068,0.14
2016,250321,H,1024,0.26
2016,250340,H,1002,0.28
2016,250356,H,1041,0.34
2016,250372,H,953,0.32
2016,250LEA,,1009,0.3
2016,260318,H,1049,0.47
2016,260322,H,828,0.35
2016,260325,H,983,0.38
2016,260347,H,1017,0.83
2016,260354,H,1042,0.41
2016,260357,H,959,0.38
2016,260359,H,854,0.36
2016,260388,H,1019,0.65
2016,260408,H,962,0.38
2016,260411,H,841,0.75
2016,260424,H,878,0.28
2016,260427,H,904,0.39
2016,260446,H,1008,0.56
2016,260455,H,851,0.31
2016,260700,A,977,0.42
2016,260LEA,,952,0.4
2016,270306,H,1001,0.4
2016,270311,H,1030,0.37
2016,270LEA,,1007,0.39
2016,280304,T,1043,0.54
2016,280316,H,990,0.77
2016,280330,H,1049,0.67
2016,280LEA,,1025,0.68
2016,290308,H,989,0.45
2016,290314,T,850,0.06
2016,290315,H,1175,0.21
2016,290324,H,1021,0.43
2016,290336,H,1018,0.37
2016,290348,H,1010,0.54
2016,290365,H,930,0.56
2016,290388,H,983,0.45
2016,290LEA,,1000,0.43
2016,291336,H,866,0.61
2016,291LEA,,866,0.58
2016,292324,H,839,0.43
2016,292LEA,,839,0.43
2016,300312,H,1067,0.45
2016,300314,H,1035,0.86
2016,300LEA,,1062,0.48
2016,310338,H,906,0.35
2016,310344,H,909,0.18
2016,310352,H,799,0.3
2016,310364,T,966,0.42
2016,310392,H,842,0.5
2016,310LEA,,874,0.32
2016,320309,H,973,0.9
2016,320312,H,994,0.57
2016,320317,H,938,0.94
2016,320322,H,683,0.12
2016,320323,T,1074,0.68
2016,320325,H,839,0.57
2016,320353,H,965,0.52
2016,320356,H,905,0.36
2016,320365,H,975,0.48
2016,320368,H,791,0.49
2016,320701,H,876,0.71
2016,320LEA,,942,0.54
2016,32D000,A,965,0.17
2016,32L000,A,953,0.67
2016,32N000,H,1032,0.71
2016,330326,H,1012,0.57
2016,330328,H,819,0.65
2016,330350,H,873,0.34
2016,330358,H,800,0.58
2016,330LEA,,861,0.48
2016,340311,H,1036,0.63
2016,340330,H,827,0.27
2016,340362,H,1113,0.41
2016,340364,H,989,0.54
2016,340382,H,922,0.35
2016,340446,H,1022,0.38
2016,340454,H,1041,0.64
2016,340460,H,882,0.38
2016,340480,T,1020,
2016,340486,H,901,0.38
2016,340488,T,721,0.51
2016,340495,H,1089,0.71
2016,340496,H,1068,0.52
2016,340542,H,922,0.43
2016,340556,H,1029,0.7
2016,340568,T,777,0.75
2016,340LEA,,1003,0.52
2016,34B000,A,716,0.9
2016,34D000,A,770,1.21
2016,350308,H,958,0.47
2016,350317,H,1163,0.12
2016,350321,H,943,0.5
2016,350336,H,917,0.19
2016,350LEA,,952,0.39
2016,360310,H,920,0.47
2016,360336,H,888,0.3
2016,360337,H,940,0.07
2016,360360,H,981,0.31
2016,360378,H,990,0.52
2016,360390,H,991,0.37
2016,360396,H,968,0.55
2016,360418,H,1091,0.82
2016,360428,H,885,0.34
2016,360470,H,967,0.36
2016,360494,H,983,0.69
2016,360LEA,,972,0.46
2016,36B000,A,1001,0.26
2016,36C000,A,1130,0.24
2016,370312,H,916,0.4
2016,370LEA,,916,0.4
2016,380308,H,949,0.38
2016,380LEA,,949,0.38
2016,390322,H,869,0.37
2016,390323,H,1064,0.52
2016,390324,H,855,0.46
2016,390700,H,986,0.72
2016,390704,H,916,0.47
2016,390705,H,941,0.46
2016,390LEA,,932,0.48
2016,400308,H,808,0.52
2016,400315,H,893,0.31
2016,400LEA,,819,0.47
2016,410319,H,805,0.61
2016,410326,H,838,0.75
2016,410355,H,822,0.66
2016,410358,H,886,0.59
2016,410390,H,994,0.72
2016,410391,T,1048,0.98
2016,410394,H,1086,0.69
2016,410395,H,1400,0.98
2016,410399,H,933,0.25
2016,410401,H,956,0.31
2016,410406,H,960,0.55
2016,410407,H,836,0.92
2016,410408,H,973,0.21
2016,410483,H,868,0.93
2016,410484,H,851,0.6
2016,410489,H,1075,0.73
2016,410490,H,1109,0.72
2016,410508,H,1017,0.67
2016,410529,H,980,0.58
2016,410544,H,786,0.58
2016,410545,H,911,1.04
2016,410547,H,953,0.65
2016,410556,H,907,0.58
2016,410562,H,990,0.69
2016,410569,H,1173,1.05
2016,410579,H,960,0.93
2016,410589,H,1081,0.9
2016,410595,H,987,0.47
2016,410LEA,,982,0.64
2016,41F000,A,909,0.83
2016,420346,H,797,0.33
2016,420358,H,783,0.35
2016,420LEA,,791,0.34
2016,421316,H,961,0.25
2016,421LEA,,961,0.25
2016,422310,H,836,0.91
2016,422315,H,748,0.57
2016,422LEA,,806,0.76
2016,430346,H,998,0.19
2016,430371,H,913,0.37
2016,430378,H,944,0.39
2016,430384,H,963,0.26
2016,430LEA,,945,0.3
2016,440346,H,1058,0.09
2016,440378,H,983,0.33
2016,440390,H,1018,0.4
2016,440LEA,,1004,0.32
2016,450316,H,964,0.38
2016,450334,H,1064,0.48
2016,450341,H,1002,0.28
2016,450352,H,1026,0.47
2016,450354,H,974,0.23
2016,450LEA,,1014,0.37
2016,460320,H,767,0.69
2016,460322,H,873,0.48
2016,460LEA,,779,0.66
2016,470312,H,914,0.24
2016,470443,H,1073,0.13
2016,470LEA,,928,0.22
2016,480316,A,1050,0.55
2016,480318,T,900,0.16
2016,480LEA,,975,0.25
2016,490310,T,1430,0.08
2016,490320,H,1045,0.28
2016,490335,H,1051,0.76
2016,490342,T,890,0.03
2016,490346,H,990,0.34
2016,490354,H,895,0.49
2016,490355,H,1019,0.29
2016,490362,H,1092,0.57
2016,490380,H,948,0.29
2016,490LEA,,1026,0.51
2016,491312,H,1008,0.62
2016,491LEA,,1008,0.62
2016,49E000,A,1087,0.92
2016,500302,T,866,0.15
2016,500323,H,1066,0.19
2016,500340,H,1065,0.26
2016,500LEA,,1048,0.21
2016,510324,H,1005,0.48
2016,510327,H,1031,0.42
2016,510333,H,1026,0.46
2016,510357,H,1070,0.54
2016,510367,H,1093,0.7
2016,510368,H,998,0.24
2016,510376,T,961,0.3
2016,510399,H,914,0.33
2016,510402,H,1002,0.18
2016,510406,H,1014,0.42
2016,510LEA,,1013,0.39
2016,51A000,A,961,0.53
2016,520320,H,896,0.42
2016,520LEA,,896,0.42
2016,530335,H,1091,0.12
2016,530336,H,969,0.45
2016,530343,H,957,0.4
2016,530LEA,,969,0.38
2016,540315,H,817,0.52
2016,540317,H,981,0.3
2016,540324,H,933,0.3
2016,540336,H,967,0.22
2016,540LEA,,891,0.34
2016,550320,H,1023,0.52
2016,550332,H,966,0.26
2016,550344,H,1079,0.54
2016,550368,H,969,0.36
2016,550LEA,,1021,0.42
2016,55A000,A,1058,0.55
2016,560320,H,953,0.42
2016,560324,A,1066,0.62
2016,560329,H,1033,0.35
2016,560332,A,823,0.6
2016,560LEA,,976,0.41
2016,570317,H,1026,0.17
2016,570318,H,1039,0.27
2016,570LEA,,1036,0.24
2016,580344,H,838,0.47
2016,580368,H,971,0.54
2016,580LEA,,928,0.52
2016,58B000,T,951,0.17
2016,590328,H,1005,0.29
2016,590330,H,983,0.33
2016,590LEA,,986,0.31
2016,600302,H,1120,0.83
2016,600312,H,1085,0.65
2016,600334,H,1000,0.45
2016,600341,T,800,0.7
2016,600361,H,1018,0.46
2016,600364,A,986,0.46
2016,600377,H,1020,0.48
2016,600386,T,729,0.62
2016,600397,H,810,0.42
2016,600405,H,820,0.35
2016,600415,H,966,0.47
2016,600426,H,998,0.42
2016,600443,H,1118,0.43
2016,600445,H,970,0.52
2016,600457,H,846,0.42
2016,600466,H,1133,0.68
2016,600480,H,963,0.48
2016,600482,T,970,0.62
2016,600496,H,905,0.62
2016,600498,H,1058,0.19
2016,600508,H,1152,0.77
2016,600535,H,1076,0.52
2016,600576,H,796,0.52
2016,600579,H,795,0.48
2016,600592,H,840,0.38
2016,600693,H,907,0.44
2016,600694,H,1031,0.72
2016,600695,H,807,
2016,600696,H,858,0.27
2016,600697,H,946,0.53
2016,600LEA,,1001,0.54
2016,60C000,A,718,0.4
2016,60D000,T,1140,0.87
2016,60G000,A,992,0.38
2016,60H000,H,823,0.63
2016,60I000,A,1110,0.84
2016,60K000,T,899,0.31
2016,60U000,H,870,0.05
2016,610334,H,964,0.53
2016,610LEA,,964,0.43
2016,620316,H,863,0.6
2016,620340,H,864,0.24
2016,620LEA,,863,0.42
2016,630332,H,906,0.43
2016,630336,H,1039,0.57
2016,630360,H,1034,0.29
2016,630LEA,,1019,0.46
2016,640346,H,911,0.51
2016,640347,H,965,0.46
2016,640350,H,916,0.45
2016,640361,H,887,0.58
2016,640364,H,956,0.4
2016,640LEA,,917,0.47
2016,64A000,A,887,0.52
2016,650326,H,1027,0.43
2016,650327,H,1024,0.48
2016,650340,H,1152,0.51
2016,650342,H,1082,0.65
2016,650352,H,1019,0.66
2016,650355,H,787,0.5
2016,650394,H,994,0.34
2016,650LEA,,1041,0.53
2016,660336,H,800,0.37
2016,660LEA,,800,0.37
2016,66A000,A,1015,0.03
2016,670320,H,977,0.36
2016,670324,H,997,0.42
2016,670333,H,940,0.34
2016,670340,H,992,0.37
2016,670344,H,928,0.36
2016,670352,H,1001,0.27
2016,670364,H,941,0.43
2016,670LEA,,971,0.37
2016,680310,H,1066,0.59
2016,680332,H,1026,0.63
2016,680LEA,,1043,0.61
2016,681305,H,1172,0.67
2016,681308,H,1198,0.81
2016,681314,H,1228,0.81
2016,681LEA,,1205,0.76
2016,690320,H,909,0.58
2016,690LEA,,909,0.58
2016,700317,H,904,0.63
2016,700319,H,933,0.41
2016,700LEA,,915,0.51
2016,710321,H,947,0.27
2016,710326,H,894,0.37
2016,710327,H,1126,0.33
2016,710342,H,1053,0.53
2016,710LEA,,1015,0.41
2016,720316,H,954,0.33
2016,720LEA,,954,0.33
2016,730352,H,936,0.41
2016,730LEA,,936,0.41
2016,73B000,T,1049,0.61
2016,740309,H,918,0.45
2016,740333,H,1010,0.55
2016,740344,H,888,0.69
2016,740366,H,1032,0.49
2016,740374,H,905,0.49
2016,740388,H,940,0.53
2016,740LEA,,961,0.53
2016,750317,H,1064,0.55
2016,750318,H,1061,0.31
2016,750LEA,,1062,0.34
2016,760318,H,874,0.39
2016,760339,H,973,0.34
2016,760348,H,971,0.18
2016,760354,H,1011,0.52
2016,760358,H,981,0.33
2016,760380,H,976,0.36
2016,760388,H,980,0.43
2016,760LEA,,963,0.34
2016,761304,H,928,0.61
2016,761LEA,,928,0.61
2016,770348,H,910,0.22
2016,770349,H,916,0.27
2016,770LEA,,911,0.2
2016,780325,H,855,0.3
2016,780342,H,878,0.33
2016,780385,H,1075,0.28
2016,780391,H,795,0.4
2016,780401,H,888,0.04
2016,780402,H,781,0.42
2016,780420,H,884,0.23
2016,780LEA,,861,0.28
2016,790314,H,946,0.5
2016,790354,H,886,0.54
2016,790366,H,911,0.62
2016,790378,H,1023,0.41
2016,790379,H,966,0.11
2016,790LEA,,941,0.46
2016,800340,H,961,0.44
2016,800361,H,972,0.33
2016,800376,H,826,0.44
2016,800394,H,1012,0.45
2016,800396,H,963,0.52
2016,800400,H,880,0.34
2016,800408,H,962,0.37
2016,800LEA,,939,0.4
2016,810324,H,919,0.41
2016,810340,H,885,0.42
2016,810384,H,927,0.54
2016,810385,H,1026,0.6
2016,810LEA,,922,0.45
2016,81A000,A,1148,0.96
2016,81B000,A,1004,0.62
2016,820324,H,1058,0.11
2016,820348,H,873,0.35
2016,820349,H,873,0.49
2016,820352,H,990,0.38
2016,820388,H,888,0.28
2016,820LEA,,919,0.34
2016,821308,H,912,0.65
2016,821LEA,,912,0.65
2016,830343,H,854,0.64
2016,830348,H,997,0.48
2016,830LEA,,878,0.6
2016,840302,H,861,0.54
2016,840332,H,988,0.36
2016,840356,H,983,0.35
2016,840361,H,1134,0.08
2016,840368,H,988,0.34
2016,840LEA,,963,0.34
2016,84B000,H,1114,1.01
2016,850324,T,1100,0.25
2016,850332,H,910,0.35
2016,850352,H,958,0.52
2016,850358,H,971,0.45
2016,850360,H,1039,0.15
2016,850LEA,,960,0.42
2016,860316,H,1047,0.39
2016,860336,H,955,0.24
2016,860352,H,1033,0.27
2016,860354,H,1058,0.09
2016,860LEA,,1019,0.25
2016,861308,H,1056,0.22
2016,861LEA,,1056,0.22
2016,862312,H,980,0.38
2016,862LEA,,980,0.38
2016,870314,H,977,0.45
2016,870LEA,,977,0.42
2016,880308,H,1053,0.47
2016,880328,H,1015,0.44
2016,880LEA,,1041,0.44
2016,890304,H,956,0.2
2016,890LEA,,956,0.2
2016,900311,H,1075,0.8
2016,900316,H,871,0.38
2016,900336,H,828,0.33
2016,900342,H,1025,0.58
2016,900344,H,1017,0.47
2016,900348,H,1029,0.53
2016,900360,H,1003,0.55
2016,900366,H,1085,0.81
2016,900367,H,1101,0.57
2016,900377,H,1092,0.87
2016,900393,H,1116,0.95
2016,900LEA,,1051,0.64
2016,90A000,A,1008,0.85
2016,910364,H,797,0.6
2016,910370,H,848,0.51
2016,910382,H,934,0.42
2016,910LEA,,838,0.51
2016,920316,H,1113,0.79
2016,920318,H,1103,0.65
2016,920324,T,1070,0.01
2016,920348,H,1094,0.6
2016,920368,H,1077,0.57
2016,920411,H,922,0.29
2016,920412,H,1209,0.67
2016,920428,H,1059,0.43
2016,920436,H,955,0.46
2016,920441,H,1160,0.85
2016,920445,H,1026,0.67
2016,920455,H,1052,0.66
2016,920466,H,906,0.42
2016,920473,H,1075,0.73
2016,920495,H,1060,0.7
2016,920500,H,1036,0.66
2016,920526,H,1110,0.75
2016,920528,H,810,0.15
2016,920546,H,903,0.38
2016,920552,H,1062,0.65
2016,920562,H,897,0.56
2016,920581,H,918,0.34
2016,920582,H,1066,0.28
2016,920583,H,1108,0.41
2016,920585,T,1189,0.56
2016,920586,T,1087,0.58
2016,920588,H,1003,0.59
2016,920595,H,1036,0.71
2016,920LEA,,1067,0.62
2016,92F000,A,1150,0.75
2016,92G000,A,1014,0.53
2016,92K000,H,1261,0.89
2016,92P000,T,943,0.13
2016,92U000,H,1052,1.15
2016,930352,H,815,0.56
2016,930360,H,942,0.48
2016,930700,H,901,0.87
2016,930LEA,,860,0.62
2016,93A000,A,785,0.62
2016,940308,T,858,0.48
2016,940316,H,796,0.63
2016,940LEA,,814,0.58
2016,94Z000,H,1011,0.36
2016,950336,H,1067,0.58
2016,950LEA,,1067,0.58
2016,960324,H,1031,0.27
2016,960330,H,929,0.42
2016,960335,H,819,0.5
2016,960372,H,904,0.41
2016,960380,H,894,0.3
2016,960386,H,993,0.2
2016,960488,A,1330,0.2
2016,960490,H,1109,0.53
2016,960700,T,1030,0.39
2016,960LEA,,950,0.35
2016,970320,H,928,0.38
2016,970356,H,1035,0.1
2016,970388,H,1022,0.42
2016,970390,H,987,0.32
2016,970393,H,1043,0.19
2016,970LEA,,993,0.29
2016,980318,H,909,0.41
2016,980336,H,956,0.56
2016,980342,H,957,0.46
2016,980398,H,938,0.44
2016,980LEA,,947,0.48
2016,990322,H,983,0.37
2016,990326,H,927,0.39
2016,990332,H,1020,0.08
2016,990LEA,,965,0.33
2016,995330,H,1029,0.27
2016,995LEA,,1029,0.27
2016,NATION,,,0.52
2017,010303,H,1108,0.576
2017,010324,H,1088,0.418
2017,010348,H,924,0.61
2017,010360,H,994,0.353
2017,010388,H,1031,0.414
2017,010396,H,1044,0.627
2017,010400,H,1109,0.538
2017,010LEA,,1041,0.494
2017,01B000,A,1009,0.5
2017,01C000,A,1093,0.634
2017,01D000,T,1163,0.412
2017,020302,H,1092,0.266
2017,020LEA,,1092,0.266
2017,030304,H,1051,0.33
2017,030LEA,,1051,0.33
2017,040304,H,915,0.215
2017,040306,H,872,0.57
2017,040700,H,876,0.926
2017,040LEA,,879,0.477
2017,050302,H,1100,0.397
2017,050LEA,,1100,0.397
2017,060302,H,1082,0.202
2017,060LEA,,1094,0.178
2017,070330,H,1087,0.25
2017,070339,H,974,0.317
2017,070342,H,1013,0.367
2017,070LEA,,1030,0.287
2017,080311,H,968,0.48
2017,080312,H,834,0.378
2017,080700,H,978,0.742
2017,080LEA,,912,0.469
2017,090330,H,939,0.554
2017,090368,H,947,0.415
2017,090LEA,,942,0.484
2017,100307,H,1181,0.161
2017,100326,H,1032,0.358
2017,100334,H,1078,0.324
2017,100348,H,1062,0.437
2017,100LEA,,1066,0.339
2017,110304,H,1166,0.493
2017,110322,H,1179,0.392
2017,110336,H,1088,0.556
2017,110340,H,1014,0.416
2017,110352,H,1079,0.475
2017,110380,H,1150,0.424
2017,110416,H,1136,0.535
2017,110LEA,,1114,0.466
2017,111302,H,1090,0.626
2017,111700,H,1197,0.647
2017,111LEA,,1115,0.631
2017,120310,H,1085,0.263
2017,120314,H,1117,0.144
2017,120318,H,1111,0.214
2017,120346,H,1090,0.126
2017,120370,H,1113,0.205
2017,120LEA,,1107,0.173
2017,130307,H,1111,0.645
2017,130310,H,1060,0.444
2017,130314,H,1079,0.474
2017,130316,H,1084,0.473
2017,130324,H,1064,0.371
2017,130326,H,1085,0.466
2017,130332,H,1123,0.663
2017,130350,H,1128,0.576
2017,130LEA,,1095,0.519
2017,132304,H,1037,0.306
2017,132LEA,,1037,0.306
2017,13A000,A,969,0.81
2017,140305,H,1053,0.2
2017,140309,H,1123,0.369
2017,140348,H,1046,0.439
2017,140386,H,1110,0.286
2017,140390,H,996,0.436
2017,140LEA,,1065,0.356
2017,150304,H,1099,0.457
2017,150LEA,,1115,0.438
2017,160313,H,1217,0.236
2017,160314,H,1199,0.426
2017,160344,H,1134,0.227
2017,160LEA,,1182,0.3
2017,170316,H,956,0.513
2017,170LEA,,956,0.513
2017,180308,H,1087,0.325
2017,180320,H,1030,0.338
2017,180325,H,1200,0.31
2017,180340,H,1107,0.451
2017,180348,H,1063,0.479
2017,180376,H,1120,0.466
2017,180LEA,,1092,0.403
2017,181322,H,1079,0.527
2017,181LEA,,1074,0.476
2017,182316,H,1080,0.38
2017,182700,H,1121,0.712
2017,182LEA,,1094,0.445
2017,190316,H,1049,0.619
2017,190336,H,989,0.583
2017,190342,H,1103,0.616
2017,190LEA,,1063,0.604
2017,19A000,A,1181,0.778
2017,19B000,A,1198,0.644
2017,200308,H,1108,0.315
2017,200328,H,1118,0.394
2017,200LEA,,1117,0.256
2017,210312,H,982,0.524
2017,210LEA,,982,0.524
2017,220310,H,1145,0.361
2017,220LEA,,1145,0.361
2017,230312,H,988,0.437
2017,230322,H,1088,0.418
2017,230324,H,1043,0.385
2017,230350,H,1115,0.336
2017,230361,H,1040,0.599
2017,230LEA,,1048,0.399
2017,240334,H,975,0.452
2017,240371,H,1020,0.438
2017,240373,H,1067,0.304
2017,240380,H,916,0.36
2017,240LEA,,989,0.402
2017,241316,H,1033,0.39
2017,241LEA,,1033,0.382
2017,250321,H,1074,0.172
2017,250340,H,1084,0.33
2017,250356,H,1111,0.362
2017,250372,H,1020,0.333
2017,250LEA,,1082,0.312
2017,260318,H,1127,0.392
2017,260322,H,924,0.347
2017,260325,H,1066,0.353
2017,260347,H,1066,0.569
2017,260354,H,1088,0.24
2017,260357,H,1056,0.34
2017,260359,H,962,0.42
2017,260388,H,1112,0.562
2017,260408,H,1026,0.391
