year,agency_code,status,subgroup,count,pct_enrolled
2011,070310,ENROLL,ALL,9,29.03
2011,070310,ENROLL,BL7,6,23.07
2011,070310,ENROLL,EDS,6,25
2011,070310,ENROLL,FEM,7,41.17
2011,070310,ENROLL,HI7,,
2011,070310,ENROLL,ELS,,
2011,070310,ENROLL,MALE,,14.28
2011,070310,ENROLL,MU7,,
2011,070310,ENROLL,PI7,,
2011,070310,ENROLL,SWD,,22.22
2011,070310,ENROLL,WH7,,75
2011,070310,NOENROLL,AM7,,
2011,070310,NOENROLL,AS7,,
2011,070310,NOENROLL,ALL,22,29.03
2011,070310,NOENROLL,BL7,20,23.07
2011,070310,NOENROLL,EDS,18,25
2011,070310,NOENROLL,FEM,10,41.17
2011,070310,NOENROLL,HI7,,
2011,070310,NOENROLL,ELS,,
2011,070310,NOENROLL,MALE,12,14.28
2011,070310,NOENROLL,MU7,,
2011,070310,NOENROLL,PI7,,
2011,070310,NOENROLL,SWD,7,22.22
2011,070310,NOENROLL,WH7,,75
2011,070330,ENROLL,AM7,,
2011,070330,ENROLL,AS7,,
2011,070330,ENROLL,ALL,72,71.28
2011,070330,ENROLL,BL7,9,50
2011,070330,ENROLL,EDS,28,63.63
2011,070330,ENROLL,FEM,42,80.76
2011,070330,ENROLL,HI7,,50
2011,070330,ENROLL,ELS,,
2011,070330,ENROLL,MALE,30,61.22
2011,070330,ENROLL,MU7,,50
2011,070330,ENROLL,PI7,,
2011,070330,ENROLL,SWD,5,50
2011,070330,ENROLL,WH7,59,78.66
2011,070330,NOENROLL,AM7,,
2011,070330,NOENROLL,AS7,,
2011,070330,NOENROLL,ALL,29,71.28
2011,070330,NOENROLL,BL7,9,50
2011,070330,NOENROLL,EDS,16,63.63
2011,070330,NOENROLL,FEM,10,80.76
2011,070330,NOENROLL,HI7,,50
2011,070330,NOENROLL,ELS,,
2011,070330,NOENROLL,MALE,19,61.22
2011,070330,NOENROLL,MU7,,50
2011,070330,NOENROLL,PI7,,
2011,070330,NOENROLL,SWD,5,50
2011,070330,NOENROLL,WH7,16,78.66
2011,070339,ENROLL,AM7,,
2011,070339,ENROLL,AS7,,
2011,070339,ENROLL,ALL,72,62.6
2011,070339,ENROLL,BL7,31,64.58
2011,070339,ENROLL,EDS,47,61.03
2011,070339,ENROLL,FEM,40,72.72
2011,070339,ENROLL,HI7,,28.57
2011,070339,ENROLL,ELS,,33.33
2011,070339,ENROLL,MALE,32,53.33
2011,070339,ENROLL,MU7,,95
2011,070339,ENROLL,PI7,,
2011,070339,ENROLL,SWD,,40
2011,070339,ENROLL,WH7,38,64.4
2011,070339,NOENROLL,AM7,,
2011,070339,NOENROLL,AS7,,
2011,070339,NOENROLL,ALL,43,62.6
2011,070339,NOENROLL,BL7,17,64.58
2011,070339,NOENROLL,EDS,30,61.03
2011,070339,NOENROLL,FEM,15,72.72
2011,070339,NOENROLL,HI7,5,28.57
2011,070339,NOENROLL,ELS,,33.33
2011,070339,NOENROLL,MALE,28,53.33
2011,070339,NOENROLL,MU7,,95
2011,070339,NOENROLL,PI7,,
2011,070339,NOENROLL,SWD,6,40
2011,070339,NOENROLL,WH7,21,64.4
2011,070342,ENROLL,AM7,,
2011,070342,ENROLL,AS7,,
2011,070342,ENROLL,ALL,147,70
2011,070342,ENROLL,BL7,58,68.23
2011,070342,ENROLL,EDS,57,61.95
2011,070342,ENROLL,FEM,83,74.1
2011,070342,ENROLL,HI7,,14.28
2011,070342,ENROLL,ELS,,
2011,070342,ENROLL,MALE,64,65.3
2011,070342,ENROLL,MU7,5,95
2011,070342,ENROLL,PI7,,
2011,070342,ENROLL,SWD,11,47.82
2011,070342,ENROLL,WH7,82,77.35
2011,070342,NOENROLL,AM7,,
2011,070342,NOENROLL,AS7,,
2011,070342,NOENROLL,ALL,63,70
2011,070342,NOENROLL,BL7,27,68.23
2011,070342,NOENROLL,EDS,35,61.95
2011,070342,NOENROLL,FEM,29,74.1
2011,070342,NOENROLL,HI7,12,14.28
2011,070342,NOENROLL,ELS,,
2011,070342,NOENROLL,MALE,34,65.3
2011,070342,NOENROLL,MU7,,95
2011,070342,NOENROLL,PI7,,
2011,070342,NOENROLL,SWD,12,47.82
2011,070342,NOENROLL,WH7,24,77.35
2011,070LEA,ENROLL,AM7,,
2011,070LEA,ENROLL,AS7,,
2011,070LEA,ENROLL,ALL,300,65.64
2011,070LEA,ENROLL,BL7,104,58.75
2011,070LEA,ENROLL,EDS,138,58.22
2011,070LEA,ENROLL,FEM,172,72.88
2011,070LEA,ENROLL,HI7,7,25
2011,070LEA,ENROLL,ELS,,14.28
2011,070LEA,ENROLL,MALE,128,57.91
2011,070LEA,ENROLL,MU7,7,87.5
2011,070LEA,ENROLL,PI7,,
2011,070LEA,ENROLL,SWD,22,42.3
2011,070LEA,ENROLL,WH7,182,74.59
2011,070LEA,NOENROLL,AM7,,
2011,070LEA,NOENROLL,AS7,,
2011,070LEA,NOENROLL,ALL,157,65.64
2011,070LEA,NOENROLL,BL7,73,58.75
2011,070LEA,NOENROLL,EDS,99,58.22
2011,070LEA,NOENROLL,FEM,64,72.88
2011,070LEA,NOENROLL,HI7,21,25
2011,070LEA,NOENROLL,ELS,6,14.28
2011,070LEA,NOENROLL,MALE,93,57.91
2011,070LEA,NOENROLL,MU7,,87.5
2011,070LEA,NOENROLL,PI7,,
2011,070LEA,NOENROLL,SWD,30,42.3
2011,070LEA,NOENROLL,WH7,62,74.59
2011,080312,ENROLL,AM7,,
2011,080312,ENROLL,AS7,,
2011,080312,ENROLL,ALL,78,60.46
2011,080312,ENROLL,BL7,68,60.17
2011,080312,ENROLL,EDS,65,63.1
2011,080312,ENROLL,FEM,47,69.11
2011,080312,ENROLL,HI7,,
2011,080312,ENROLL,ELS,,
2011,080312,ENROLL,MALE,31,50.81
2011,080312,ENROLL,MU7,,
2011,080312,ENROLL,PI7,,
2011,080312,ENROLL,SWD,7,38.88
2011,080312,ENROLL,WH7,10,71.42
2011,080312,NOENROLL,AM7,,
2011,080312,NOENROLL,AS7,,
2011,080312,NOENROLL,ALL,51,60.46
2011,080312,NOENROLL,BL7,45,60.17
2011,080312,NOENROLL,EDS,38,63.1
2011,080312,NOENROLL,FEM,21,69.11
2011,080312,NOENROLL,HI7,,
2011,080312,NOENROLL,ELS,,
2011,080312,NOENROLL,MALE,30,50.81
2011,080312,NOENROLL,MU7,,
2011,080312,NOENROLL,PI7,,
2011,080312,NOENROLL,SWD,11,38.88
2011,080312,NOENROLL,WH7,,71.42
2011,080700,ENROLL,AM7,,
2011,080700,ENROLL,AS7,,
2011,080700,ENROLL,ALL,48,82.75
2011,080700,ENROLL,BL7,44,86.27
2011,080700,ENROLL,EDS,25,78.12
2011,080700,ENROLL,FEM,25,89.28
2011,080700,ENROLL,HI7,,
2011,080700,ENROLL,ELS,,
2011,080700,ENROLL,MALE,23,76.66
2011,080700,ENROLL,MU7,,95
2011,080700,ENROLL,PI7,,
2011,080700,ENROLL,SWD,,95
2011,080700,ENROLL,WH7,,50
2011,080700,NOENROLL,AM7,,
2011,080700,NOENROLL,AS7,,
2011,080700,NOENROLL,ALL,10,82.75
2011,080700,NOENROLL,BL7,7,86.27
2011,080700,NOENROLL,EDS,7,78.12
2011,080700,NOENROLL,FEM,,89.28
2011,080700,NOENROLL,HI7,,
2011,080700,NOENROLL,ELS,,
2011,080700,NOENROLL,MALE,7,76.66
2011,080700,NOENROLL,MU7,,95
2011,080700,NOENROLL,PI7,,
2011,080700,NOENROLL,SWD,,95
2011,080700,NOENROLL,WH7,,50
2011,080LEA,ENROLL,AM7,,
2011,080LEA,ENROLL,AS7,,
2011,080LEA,ENROLL,ALL,126,67.37
2011,080LEA,ENROLL,BL7,112,68.29
2011,080LEA,ENROLL,EDS,90,66.66
2011,080LEA,ENROLL,FEM,72,75
2011,080LEA,ENROLL,HI7,,
2011,080LEA,ENROLL,ELS,,
2011,080LEA,ENROLL,MALE,54,59.34
2011,080LEA,ENROLL,MU7,,95
2011,080LEA,ENROLL,PI7,,
2011,080LEA,ENROLL,SWD,8,42.1
2011,080LEA,ENROLL,WH7,13,65
2011,080LEA,NOENROLL,AM7,,
2011,080LEA,NOENROLL,AS7,,
2011,080LEA,NOENROLL,ALL,61,67.37
2011,080LEA,NOENROLL,BL7,52,68.29
2011,080LEA,NOENROLL,EDS,45,66.66
2011,080LEA,NOENROLL,FEM,24,75
2011,080LEA,NOENROLL,HI7,,
2011,080LEA,NOENROLL,ELS,,
2011,080LEA,NOENROLL,MALE,37,59.34
2011,080LEA,NOENROLL,MU7,,95
2011,080LEA,NOENROLL,PI7,,
2011,080LEA,NOENROLL,SWD,11,42.1
2011,080LEA,NOENROLL,WH7,7,65
2011,090330,ENROLL,AM7,,95
2011,090330,ENROLL,AS7,,
2011,090330,ENROLL,ALL,93,58.86
2011,090330,ENROLL,BL7,59,63.44
2011,090330,ENROLL,EDS,45,53.57
2011,090330,ENROLL,FEM,58,70.73
2011,090330,ENROLL,HI7,,25
2011,090330,ENROLL,ELS,,
2011,090330,ENROLL,MALE,35,46.05
2011,090330,ENROLL,MU7,,40
2011,090330,ENROLL,PI7,,
2011,090330,ENROLL,SWD,,12.5
2011,090330,ENROLL,WH7,28,59.57
2011,090330,NOENROLL,AM7,,95
2011,090330,NOENROLL,AS7,,
2011,090330,NOENROLL,ALL,65,58.86
2011,090330,NOENROLL,BL7,34,63.44
2011,090330,NOENROLL,EDS,39,53.57
2011,090330,NOENROLL,FEM,24,70.73
2011,090330,NOENROLL,HI7,9,25
2011,090330,NOENROLL,ELS,,
2011,090330,NOENROLL,MALE,41,46.05
2011,090330,NOENROLL,MU7,,40
2011,090330,NOENROLL,PI7,,
2011,090330,NOENROLL,SWD,14,12.5
2011,090330,NOENROLL,WH7,19,59.57
2011,090368,ENROLL,AM7,,95
2011,090368,ENROLL,AS7,,
2011,090368,ENROLL,ALL,126,67.37
2011,090368,ENROLL,BL7,52,71.23
2011,090368,ENROLL,EDS,67,63.2
2011,090368,ENROLL,FEM,72,79.12
2011,090368,ENROLL,HI7,,20
2011,090368,ENROLL,ELS,,
2011,090368,ENROLL,MALE,54,56.25
2011,090368,ENROLL,MU7,,60
2011,090368,ENROLL,PI7,,
2011,090368,ENROLL,SWD,6,75
2011,090368,ENROLL,WH7,68,69.38
2011,090368,NOENROLL,AM7,,95
2011,090368,NOENROLL,AS7,,
2011,090368,NOENROLL,ALL,61,67.37
2011,090368,NOENROLL,BL7,21,71.23
2011,090368,NOENROLL,EDS,39,63.2
2011,090368,NOENROLL,FEM,19,79.12
2011,090368,NOENROLL,HI7,8,20
2011,090368,NOENROLL,ELS,,
2011,090368,NOENROLL,MALE,42,56.25
2011,090368,NOENROLL,MU7,,60
2011,090368,NOENROLL,PI7,,
2011,090368,NOENROLL,SWD,,75
2011,090368,NOENROLL,WH7,30,69.38
2011,090LEA,ENROLL,AM7,,95
2011,090LEA,ENROLL,AS7,,
2011,090LEA,ENROLL,ALL,219,63.47
2011,090LEA,ENROLL,BL7,111,66.86
2011,090LEA,ENROLL,EDS,112,58.94
2011,090LEA,ENROLL,FEM,130,75.14
2011,090LEA,ENROLL,HI7,5,22.72
2011,090LEA,ENROLL,ELS,,
2011,090LEA,ENROLL,MALE,89,51.74
2011,090LEA,ENROLL,MU7,5,50
2011,090LEA,ENROLL,PI7,,
2011,090LEA,ENROLL,SWD,8,33.33
2011,090LEA,ENROLL,WH7,96,66.2
2011,090LEA,NOENROLL,AM7,,95
2011,090LEA,NOENROLL,AS7,,
2011,090LEA,NOENROLL,ALL,126,63.47
2011,090LEA,NOENROLL,BL7,55,66.86
2011,090LEA,NOENROLL,EDS,78,58.94
2011,090LEA,NOENROLL,FEM,43,75.14
2011,090LEA,NOENROLL,HI7,17,22.72
2011,090LEA,NOENROLL,ELS,6,
2011,090LEA,NOENROLL,MALE,83,51.74
2011,090LEA,NOENROLL,MU7,5,50
2011,090LEA,NOENROLL,PI7,,
2011,090LEA,NOENROLL,SWD,16,33.33
2011,090LEA,NOENROLL,WH7,49,66.2
2011,100307,ENROLL,AM7,,
2011,100307,ENROLL,AS7,,
2011,100307,ENROLL,ALL,39,72.22
2011,100307,ENROLL,BL7,,60
2011,100307,ENROLL,EDS,12,57.14
2011,100307,ENROLL,FEM,22,70.96
2011,100307,ENROLL,HI7,,66.66
2011,100307,ENROLL,ELS,,
2011,100307,ENROLL,MALE,17,73.91
2011,100307,ENROLL,MU7,,
2011,100307,ENROLL,PI7,,
2011,100307,ENROLL,SWD,,
2011,100307,ENROLL,WH7,34,73.91
2011,100307,NOENROLL,AM7,,
2011,100307,NOENROLL,AS7,,
2011,100307,NOENROLL,ALL,15,72.22
2011,100307,NOENROLL,BL7,,60
2011,100307,NOENROLL,EDS,9,57.14
2011,100307,NOENROLL,FEM,9,70.96
2011,100307,NOENROLL,HI7,,66.66
2011,100307,NOENROLL,ELS,,
2011,100307,NOENROLL,MALE,6,73.91
2011,100307,NOENROLL,MU7,,
2011,100307,NOENROLL,PI7,,
2011,100307,NOENROLL,SWD,,
2011,100307,NOENROLL,WH7,12,73.91
2011,100308,ENROLL,AM7,,
2011,100308,ENROLL,AS7,,
2011,100308,ENROLL,ALL,8,26.66
2011,100308,ENROLL,BL7,,14.28
2011,100308,ENROLL,EDS,5,26.31
2011,100308,ENROLL,FEM,,44.44
2011,100308,ENROLL,HI7,,50
2011,100308,ENROLL,ELS,,95
2011,100308,ENROLL,MALE,,19.04
2011,100308,ENROLL,MU7,,
2011,100308,ENROLL,PI7,,
2011,100308,ENROLL,SWD,,28.57
2011,100308,ENROLL,WH7,6,28.57
2011,100308,NOENROLL,AM7,,
2011,100308,NOENROLL,AS7,,
2011,100308,NOENROLL,ALL,22,26.66
2011,100308,NOENROLL,BL7,6,14.28
2011,100308,NOENROLL,EDS,14,26.31
2011,100308,NOENROLL,FEM,5,44.44
2011,100308,NOENROLL,HI7,,50
2011,100308,NOENROLL,ELS,,95
2011,100308,NOENROLL,MALE,17,19.04
2011,100308,NOENROLL,MU7,,
2011,100308,NOENROLL,PI7,,
2011,100308,NOENROLL,SWD,5,28.57
2011,100308,NOENROLL,WH7,15,28.57
2011,100326,ENROLL,AM7,,
2011,100326,ENROLL,AS7,,
2011,100326,ENROLL,ALL,98,49.74
2011,100326,ENROLL,BL7,41,63.07
2011,100326,ENROLL,EDS,58,50
2011,100326,ENROLL,FEM,46,47.91
2011,100326,ENROLL,HI7,7,46.66
2011,100326,ENROLL,ELS,,20
2011,100326,ENROLL,MALE,52,51.48
2011,100326,ENROLL,MU7,,33.33
2011,100326,ENROLL,PI7,,
2011,100326,ENROLL,SWD,5,26.31
2011,100326,ENROLL,WH7,48,44.85
2011,100326,NOENROLL,AM7,,
2011,100326,NOENROLL,AS7,,
2011,100326,NOENROLL,ALL,99,49.74
2011,100326,NOENROLL,BL7,24,63.07
2011,100326,NOENROLL,EDS,58,50
2011,100326,NOENROLL,FEM,50,47.91
2011,100326,NOENROLL,HI7,8,46.66
2011,100326,NOENROLL,ELS,,20
2011,100326,NOENROLL,MALE,49,51.48
2011,100326,NOENROLL,MU7,,33.33
2011,100326,NOENROLL,PI7,,
2011,100326,NOENROLL,SWD,14,26.31
2011,100326,NOENROLL,WH7,59,44.85
2011,100334,ENROLL,AM7,,
2011,100334,ENROLL,AS7,,
2011,100334,ENROLL,ALL,165,63.21
2011,100334,ENROLL,BL7,33,68.75
2011,100334,ENROLL,EDS,49,46.66
2011,100334,ENROLL,FEM,96,69.06
2011,100334,ENROLL,HI7,,95
2011,100334,ENROLL,ELS,,
2011,100334,ENROLL,MALE,69,56.55
2011,100334,ENROLL,MU7,6,66.66
2011,100334,ENROLL,PI7,,
2011,100334,ENROLL,SWD,,23.52
2011,100334,ENROLL,WH7,124,61.69
2011,100334,NOENROLL,AM7,,
2011,100334,NOENROLL,AS7,,
2011,100334,NOENROLL,ALL,96,63.21
2011,100334,NOENROLL,BL7,15,68.75
2011,100334,NOENROLL,EDS,56,46.66
2011,100334,NOENROLL,FEM,43,69.06
2011,100334,NOENROLL,HI7,,95
2011,100334,NOENROLL,ELS,,
2011,100334,NOENROLL,MALE,53,56.55
2011,100334,NOENROLL,MU7,,66.66
2011,100334,NOENROLL,PI7,,
2011,100334,NOENROLL,SWD,13,23.52
2011,100334,NOENROLL,WH7,77,61.69
2011,100348,ENROLL,AM7,,
2011,100348,ENROLL,AS7,,95
2011,100348,ENROLL,ALL,181,61.35
2011,100348,ENROLL,BL7,36,55.38
2011,100348,ENROLL,EDS,80,51.28
2011,100348,ENROLL,FEM,96,67.6
2011,100348,ENROLL,HI7,5,29.41
2011,100348,ENROLL,ELS,,50
2011,100348,ENROLL,MALE,85,55.55
2011,100348,ENROLL,MU7,,60
2011,100348,ENROLL,PI7,,
2011,100348,ENROLL,SWD,7,25.92
2011,100348,ENROLL,WH7,134,65.36
2011,100348,NOENROLL,AM7,,
2011,100348,NOENROLL,AS7,,95
2011,100348,NOENROLL,ALL,114,61.35
2011,100348,NOENROLL,BL7,29,55.38
2011,100348,NOENROLL,EDS,76,51.28
2011,100348,NOENROLL,FEM,46,67.6
2011,100348,NOENROLL,HI7,12,29.41
2011,100348,NOENROLL,ELS,,50
2011,100348,NOENROLL,MALE,68,55.55
2011,100348,NOENROLL,MU7,,60
2011,100348,NOENROLL,PI7,,
2011,100348,NOENROLL,SWD,20,25.92
2011,100348,NOENROLL,WH7,71,65.36
2011,100LEA,ENROLL,AM7,,
2011,100LEA,ENROLL,AS7,,75
2011,100LEA,ENROLL,ALL,491,58.66
2011,100LEA,ENROLL,BL7,114,60
2011,100LEA,ENROLL,EDS,204,48.92
2011,100LEA,ENROLL,FEM,264,63.3
2011,100LEA,ENROLL,HI7,17,43.58
2011,100LEA,ENROLL,ELS,,37.5
2011,100LEA,ENROLL,MALE,227,54.04
2011,100LEA,ENROLL,MU7,11,55
2011,100LEA,ENROLL,PI7,,
2011,100LEA,ENROLL,SWD,18,25.71
2011,100LEA,ENROLL,WH7,346,59.65
2011,100LEA,NOENROLL,AM7,,
2011,100LEA,NOENROLL,AS7,,75
2011,100LEA,NOENROLL,ALL,346,58.66
2011,100LEA,NOENROLL,BL7,76,60
2011,100LEA,NOENROLL,EDS,213,48.92
2011,100LEA,NOENROLL,FEM,153,63.3
2011,100LEA,NOENROLL,HI7,22,43.58
2011,100LEA,NOENROLL,ELS,5,37.5
2011,100LEA,NOENROLL,MALE,193,54.04
2011,100LEA,NOENROLL,MU7,9,55
2011,100LEA,NOENROLL,PI7,,
2011,100LEA,NOENROLL,SWD,52,25.71
2011,100LEA,NOENROLL,WH7,234,59.65
2011,110303,ENROLL,AM7,,
2011,110303,ENROLL,AS7,,
2011,110303,ENROLL,ALL,21,27.27
2011,110303,ENROLL,BL7,5,38.46
2011,110303,ENROLL,EDS,14,28.57
2011,110303,ENROLL,FEM,14,40
2011,110303,ENROLL,HI7,,14.28
2011,110303,ENROLL,ELS,,
2011,110303,ENROLL,MALE,7,16.66
2011,110303,ENROLL,MU7,,57.14
2011,110303,ENROLL,PI7,,
2011,110303,ENROLL,SWD,,12.5
2011,110303,ENROLL,WH7,11,22.91
2011,110303,NOENROLL,AM7,,
2011,110303,NOENROLL,AS7,,
2011,110303,NOENROLL,ALL,56,27.27
2011,110303,NOENROLL,BL7,8,38.46
2011,110303,NOENROLL,EDS,35,28.57
2011,110303,NOENROLL,FEM,21,40
2011,110303,NOENROLL,HI7,6,14.28
2011,110303,NOENROLL,ELS,,
2011,110303,NOENROLL,MALE,35,16.66
2011,110303,NOENROLL,MU7,,57.14
2011,110303,NOENROLL,PI7,,
2011,110303,NOENROLL,SWD,7,12.5
2011,110303,NOENROLL,WH7,37,22.91
2011,110304,ENROLL,AM7,,95
2011,110304,ENROLL,AS7,,95
2011,110304,ENROLL,ALL,205,76.77
2011,110304,ENROLL,BL7,11,55
2011,110304,ENROLL,EDS,55,63.21
2011,110304,ENROLL,FEM,106,84.8
2011,110304,ENROLL,HI7,10,66.66
2011,110304,ENROLL,ELS,,42.85
2011,110304,ENROLL,MALE,99,69.71
2011,110304,ENROLL,MU7,11,78.57
2011,110304,ENROLL,PI7,,
2011,110304,ENROLL,SWD,7,30.43
2011,110304,ENROLL,WH7,168,78.87
2011,110304,NOENROLL,AM7,,95
2011,110304,NOENROLL,AS7,,95
2011,110304,NOENROLL,ALL,62,76.77
2011,110304,NOENROLL,BL7,9,55
2011,110304,NOENROLL,EDS,32,63.21
2011,110304,NOENROLL,FEM,19,84.8
2011,110304,NOENROLL,HI7,5,66.66
2011,110304,NOENROLL,ELS,,42.85
2011,110304,NOENROLL,MALE,43,69.71
2011,110304,NOENROLL,MU7,,78.57
2011,110304,NOENROLL,PI7,,
2011,110304,NOENROLL,SWD,16,30.43
2011,110304,NOENROLL,WH7,45,78.87
2011,110322,ENROLL,AM7,,
2011,110322,ENROLL,AS7,,95
2011,110322,ENROLL,ALL,31,81.57
2011,110322,ENROLL,BL7,,33.33
2011,110322,ENROLL,EDS,10,71.42
2011,110322,ENROLL,FEM,19,82.6
2011,110322,ENROLL,HI7,,66.66
2011,110322,ENROLL,ELS,,
2011,110322,ENROLL,MALE,12,80
2011,110322,ENROLL,MU7,,
2011,110322,ENROLL,PI7,,
2011,110322,ENROLL,SWD,,
2011,110322,ENROLL,WH7,27,87.09
2011,110322,NOENROLL,AM7,,
2011,110322,NOENROLL,AS7,,95
2011,110322,NOENROLL,ALL,7,81.57
2011,110322,NOENROLL,BL7,,33.33
2011,110322,NOENROLL,EDS,,71.42
2011,110322,NOENROLL,FEM,,82.6
2011,110322,NOENROLL,HI7,,66.66
2011,110322,NOENROLL,ELS,,
2011,110322,NOENROLL,MALE,,80
2011,110322,NOENROLL,MU7,,
2011,110322,NOENROLL,PI7,,
2011,110322,NOENROLL,SWD,,
2011,110322,NOENROLL,WH7,,87.09
2011,110323,ENROLL,AM7,,
2011,110323,ENROLL,AS7,,
2011,110323,ENROLL,ALL,27,40.9
2011,110323,ENROLL,BL7,,50
2011,110323,ENROLL,EDS,6,27.27
2011,110323,ENROLL,FEM,14,46.66
2011,110323,ENROLL,HI7,,66.66
2011,110323,ENROLL,ELS,,95
2011,110323,ENROLL,MALE,13,36.11
2011,110323,ENROLL,MU7,,
2011,110323,ENROLL,PI7,,
2011,110323,ENROLL,SWD,,50
2011,110323,ENROLL,WH7,23,41.07
2011,110323,NOENROLL,AM7,,
2011,110323,NOENROLL,AS7,,
2011,110323,NOENROLL,ALL,39,40.9
2011,110323,NOENROLL,BL7,,50
2011,110323,NOENROLL,EDS,16,27.27
2011,110323,NOENROLL,FEM,16,46.66
2011,110323,NOENROLL,HI7,,66.66
2011,110323,NOENROLL,ELS,,95
2011,110323,NOENROLL,MALE,23,36.11
2011,110323,NOENROLL,MU7,,
2011,110323,NOENROLL,PI7,,
2011,110323,NOENROLL,SWD,,50
2011,110323,NOENROLL,WH7,33,41.07
2011,110336,ENROLL,AM7,,
2011,110336,ENROLL,AS7,,95
2011,110336,ENROLL,ALL,134,74.86
2011,110336,ENROLL,BL7,7,58.33
2011,110336,ENROLL,EDS,29,56.86
2011,110336,ENROLL,FEM,73,80.21
2011,110336,ENROLL,HI7,,
2011,110336,ENROLL,ELS,,
2011,110336,ENROLL,MALE,61,69.31
2011,110336,ENROLL,MU7,6,95
2011,110336,ENROLL,PI7,,
2011,110336,ENROLL,SWD,8,40
2011,110336,ENROLL,WH7,120,75.94
2011,110336,NOENROLL,AM7,,
2011,110336,NOENROLL,AS7,,95
2011,110336,NOENROLL,ALL,45,74.86
2011,110336,NOENROLL,BL7,5,58.33
2011,110336,NOENROLL,EDS,22,56.86
2011,110336,NOENROLL,FEM,18,80.21
2011,110336,NOENROLL,HI7,,
2011,110336,NOENROLL,ELS,,
2011,110336,NOENROLL,MALE,27,69.31
2011,110336,NOENROLL,MU7,,95
2011,110336,NOENROLL,PI7,,
2011,110336,NOENROLL,SWD,12,40
2011,110336,NOENROLL,WH7,38,75.94
2011,110340,ENROLL,AM7,,50
2011,110340,ENROLL,AS7,,95
2011,110340,ENROLL,ALL,156,61.17
2011,110340,ENROLL,BL7,12,70.58
2011,110340,ENROLL,EDS,62,50
2011,110340,ENROLL,FEM,86,69.35
2011,110340,ENROLL,HI7,13,46.42
2011,110340,ENROLL,ELS,,44.44
2011,110340,ENROLL,MALE,70,53.43
2011,110340,ENROLL,MU7,,66.66
2011,110340,ENROLL,PI7,,
2011,110340,ENROLL,SWD,,11.11
2011,110340,ENROLL,WH7,127,62.25
2011,110340,NOENROLL,AM7,,50
2011,110340,NOENROLL,AS7,,95
2011,110340,NOENROLL,ALL,99,61.17
2011,110340,NOENROLL,BL7,5,70.58
2011,110340,NOENROLL,EDS,62,50
2011,110340,NOENROLL,FEM,38,69.35
2011,110340,NOENROLL,HI7,15,46.42
2011,110340,NOENROLL,ELS,5,44.44
2011,110340,NOENROLL,MALE,61,53.43
2011,110340,NOENROLL,MU7,,66.66
2011,110340,NOENROLL,PI7,,
2011,110340,NOENROLL,SWD,8,11.11
2011,110340,NOENROLL,WH7,77,62.25
2011,110352,ENROLL,AM7,,
2011,110352,ENROLL,AS7,,33.33
2011,110352,ENROLL,ALL,161,63.63
2011,110352,ENROLL,BL7,,66.66
2011,110352,ENROLL,EDS,51,50
2011,110352,ENROLL,FEM,77,68.14
2011,110352,ENROLL,HI7,8,47.05
2011,110352,ENROLL,ELS,,20
2011,110352,ENROLL,MALE,84,60
2011,110352,ENROLL,MU7,,50
2011,110352,ENROLL,PI7,,
2011,110352,ENROLL,SWD,6,31.57
2011,110352,ENROLL,WH7,147,65.91
2011,110352,NOENROLL,AM7,,
2011,110352,NOENROLL,AS7,,33.33
2011,110352,NOENROLL,ALL,92,63.63
2011,110352,NOENROLL,BL7,,66.66
2011,110352,NOENROLL,EDS,51,50
2011,110352,NOENROLL,FEM,36,68.14
2011,110352,NOENROLL,HI7,9,47.05
2011,110352,NOENROLL,ELS,,20
2011,110352,NOENROLL,MALE,56,60
2011,110352,NOENROLL,MU7,,50
2011,110352,NOENROLL,PI7,,
2011,110352,NOENROLL,SWD,13,31.57
2011,110352,NOENROLL,WH7,76,65.91
2011,110380,ENROLL,AM7,,
2011,110380,ENROLL,AS7,,
2011,110380,ENROLL,ALL,175,68.09
2011,110380,ENROLL,BL7,,95
2011,110380,ENROLL,EDS,39,45.34
2011,110380,ENROLL,FEM,101,76.51
2011,110380,ENROLL,HI7,6,46.15
2011,110380,ENROLL,ELS,,
2011,110380,ENROLL,MALE,74,59.2
2011,110380,ENROLL,MU7,,40
2011,110380,ENROLL,PI7,,
2011,110380,ENROLL,SWD,,18.75
2011,110380,ENROLL,WH7,165,69.62
2011,110380,NOENROLL,AM7,,
2011,110380,NOENROLL,AS7,,
2011,110380,NOENROLL,ALL,82,68.09
2011,110380,NOENROLL,BL7,,95
2011,110380,NOENROLL,EDS,47,45.34
2011,110380,NOENROLL,FEM,31,76.51
2011,110380,NOENROLL,HI7,7,46.15
2011,110380,NOENROLL,ELS,,
2011,110380,NOENROLL,MALE,51,59.2
2011,110380,NOENROLL,MU7,,40
2011,110380,NOENROLL,PI7,,
2011,110380,NOENROLL,SWD,13,18.75
2011,110380,NOENROLL,WH7,72,69.62
2011,110416,ENROLL,AM7,,95
2011,110416,ENROLL,AS7,11,91.66
2011,110416,ENROLL,ALL,267,77.84
2011,110416,ENROLL,BL7,30,71.42
2011,110416,ENROLL,EDS,51,56.66
2011,110416,ENROLL,FEM,148,82.68
2011,110416,ENROLL,HI7,10,45.45
2011,110416,ENROLL,ELS,,30
2011,110416,ENROLL,MALE,119,72.56
2011,110416,ENROLL,MU7,9,81.81
2011,110416,ENROLL,PI7,,
2011,110416,ENROLL,SWD,5,20.83
