year,agency_code,category_code,esea_att
2015,180325,H,Did Not Meet
2015,180326,E,Met
2015,180332,E,Met
2015,180336,E,Met
2015,180340,H,Did Not Meet
2015,180342,M,Met
2015,180343,E,Met
2015,180344,E,Met
2015,180346,M,Met
2015,180348,H,Did Not Meet
2015,180352,M,Met
2015,180356,E,Met
2015,180360,E,Met
2015,180364,M,Met
2015,180368,E,Met
2015,180372,E,Met
2015,180376,H,Did Not Meet
2015,180379,E,Met
2015,180380,E,Met
2015,180388,E,Met
2015,180LEA,,Met
2015,181312,M,Met
2015,181316,M,Met
2015,181318,T,Did Not Meet
2015,181322,H,Did Not Meet
2015,181326,E,Met
2015,181332,E,Met
2015,181336,E,Met
2015,181342,E,Met
2015,181344,E,Met
2015,181LEA,,Met
2015,182316,H,Did Not Meet
2015,182321,M,Met
2015,182322,E,Met
2015,182324,E,Met
2015,182328,E,Met
2015,182700,A,Did Not Meet
2015,182LEA,,Met
2015,190304,I,Met
2015,190308,I,Met
2015,190310,H,Did Not Meet
2015,190312,M,Met
2015,190316,H,Did Not Meet
2015,190328,M,Met
2015,190332,I,Met
2015,190336,H,Did Not Meet
2015,190339,M,Met
2015,190340,I,Met
2015,190341,E,Met
2015,190342,H,Did Not Meet
2015,190346,E,Met
2015,190348,E,Met
2015,190350,E,Met
2015,190352,I,Met
2015,190370,E,Met
2015,190LEA,,Met
2015,19A000,A,Met
2015,19B000,A,Did Not Meet
2015,19C000,E,Met
2015,200304,E,Met
2015,200308,H,Did Not Meet
2015,200310,M,Met
2015,200312,I,Met
2015,200314,H,Did Not Meet
2015,200316,E,Met
2015,200320,I,Met
2015,200322,T,Did Not Meet
2015,200324,E,Met
2015,200328,H,Did Not Meet
2015,200330,M,Met
2015,200332,E,Met
2015,200336,I,Met
2015,200350,H,Did Not Meet
2015,200LEA,,Met
2015,20A000,I,Met
2015,210304,M,Met
2015,210306,E,Met
2015,210312,H,Did Not Meet
2015,210316,E,Did Not Meet
2015,210LEA,,Met
2015,220308,E,Met
2015,220310,H,Did Not Meet
2015,220312,M,Met
2015,220LEA,,Met
2015,230304,E,Met
2015,230308,E,Met
2015,230312,H,Did Not Meet
2015,230316,M,Met
2015,230320,E,Met
2015,230322,H,Did Not Meet
2015,230324,H,Did Not Meet
2015,230328,M,Met
2015,230330,T,Did Not Meet
2015,230334,E,Met
2015,230336,M,Met
2015,230340,E,Met
2015,230342,E,Met
2015,230344,E,Met
2015,230346,E,Met
2015,230348,E,Met
2015,230350,H,Did Not Meet
2015,230351,M,Met
2015,230352,M,Met
2015,230355,E,Met
2015,230357,E,Met
2015,230359,A,Met
2015,230361,H,Did Not Meet
2015,230362,M,Met
2015,230364,E,Met
2015,230368,E,Met
2015,230370,E,Met
2015,230376,E,Met
2015,230380,E,Met
2015,230LEA,,Met
2015,23A000,I,Met
2015,240304,M,Met
2015,240308,E,Met
2015,240328,I,Met
2015,240330,M,Met
2015,240332,E,Met
2015,240334,H,Did Not Meet
2015,240344,I,Met
2015,240352,E,Met
2015,240354,E,Met
2015,240356,M,Met
2015,240368,M,Met
2015,240370,E,Met
2015,240371,H,Did Not Meet
2015,240372,E,Met
2015,240373,H,Did Not Meet
2015,240376,M,Met
2015,240380,H,Did Not Meet
2015,240388,I,Met
2015,240LEA,,Met
2015,241304,M,Met
2015,241308,E,Met
2015,241312,A,Did Not Meet
2015,241316,H,Did Not Meet
2015,241320,E,Did Not Meet
2015,241LEA,,Met
2015,24B000,T,Did Not Meet
2015,24N000,I,Met
2015,250304,E,Met
2015,250306,E,Met
2015,250308,E,Met
2015,250312,E,Met
2015,250314,H,Did Not Meet
2015,250316,E,Met
2015,250320,E,Met
2015,250321,H,Did Not Meet
2015,250324,M,Met
2015,250328,E,Met
2015,250332,M,Met
2015,250336,E,Met
2015,250340,H,Did Not Meet
2015,250344,M,Met
2015,250348,E,Met
2015,250350,E,Met
2015,250356,H,Did Not Meet
2015,250360,E,Met
2015,250362,E,Met
2015,250364,E,Met
2015,250368,M,Met
2015,250372,H,Did Not Meet
2015,250376,M,Met
2015,250378,E,Met
2015,250380,E,Met
2015,250LEA,,Met
2015,260302,E,Did Not Meet
2015,260306,E,Met
2015,260308,E,Met
2015,260310,E,Met
2015,260312,E,Met
2015,260316,E,Met
2015,260318,H,Did Not Meet
2015,260320,E,Met
2015,260321,M,Met
2015,260322,H,Did Not Meet
2015,260325,H,Did Not Meet
2015,260326,E,Met
2015,260332,E,Met
2015,260336,M,Met
2015,260338,E,Met
2015,260340,E,Met
2015,260342,E,Met
2015,260344,E,Met
2015,260347,H,Did Not Meet
2015,260348,E,Met
2015,260352,E,Met
2015,260354,H,Did Not Meet
2015,260356,E,Met
2015,260357,H,Did Not Meet
2015,260358,M,Met
2015,260359,H,Did Not Meet
2015,260361,E,Met
2015,260362,M,Met
2015,260363,E,Did Not Meet
2015,260364,E,Met
2015,260365,M,Met
2015,260366,E,Met
2015,260367,E,Met
2015,260368,M,Met
2015,260369,M,Met
2015,260370,E,Met
2015,260371,M,Met
2015,260372,M,Met
2015,260373,E,Met
2015,260374,H,Did Not Meet
2015,260375,E,Met
2015,260380,E,Met
2015,260382,E,Met
2015,260383,M,Met
2015,260386,E,Met
2015,260388,H,Did Not Meet
2015,260396,E,Met
2015,260397,E,Met
2015,260398,E,Met
2015,260400,E,Met
2015,260401,E,Met
2015,260402,E,Met
2015,260403,E,Met
2015,260404,E,Met
2015,260405,E,Met
2015,260406,M,Met
2015,260407,E,Met
2015,260408,H,Did Not Meet
2015,260410,E,Met
2015,260411,H,Did Not Meet
2015,260412,E,Did Not Meet
2015,260413,M,Did Not Meet
2015,260414,E,Met
2015,260415,E,Met
2015,260416,E,Met
2015,260417,M,Met
2015,260418,M,Met
2015,260419,M,Met
2015,260424,H,Did Not Meet
2015,260425,M,Met
2015,260426,E,Met
2015,260427,H,Did Not Meet
2015,260428,M,Met
2015,260430,E,Met
2015,260432,E,Did Not Meet
2015,260434,E,Met
2015,260440,E,Met
2015,260444,E,Met
2015,260446,H,Did Not Meet
2015,260448,E,Met
2015,260449,H,Did Not Meet
2015,260450,E,Met
2015,260452,E,Met
2015,260454,M,Met
2015,260455,H,Did Not Meet
2015,260459,E,Met
2015,260700,A,Did Not Meet
2015,260LEA,,Met
2015,26B000,I,Met
2015,26C000,E,Met
2015,270304,E,Met
2015,270306,H,Did Not Meet
2015,270308,M,Met
2015,270309,E,Met
2015,270310,E,Met
2015,270311,H,Did Not Meet
2015,270312,E,Met
2015,270316,E,Met
2015,270318,M,Met
2015,270320,E,Met
2015,270LEA,,Met
2015,27A000,E,Did Not Meet
2015,280302,E,Met
2015,280304,T,Did Not Meet
2015,280306,H,Did Not Meet
2015,280308,E,Met
2015,280310,E,Met
2015,280312,E,Met
2015,280316,H,Did Not Meet
2015,280320,M,Met
2015,280324,E,Met
2015,280328,M,Met
2015,280330,H,Did Not Meet
2015,280LEA,,Met
2015,290302,E,Met
2015,290306,E,Met
2015,290307,E,Met
2015,290308,H,Did Not Meet
2015,290309,M,Met
2015,290310,A,Met
2015,290312,E,Met
2015,290314,T,Did Not Meet
2015,290315,H,Did Not Meet
2015,290316,E,Met
2015,290320,E,Met
2015,290322,M,Met
2015,290324,H,Did Not Meet
2015,290328,E,Met
2015,290330,E,Met
2015,290332,E,Met
2015,290333,E,Met
2015,290334,M,Met
2015,290336,H,Did Not Meet
2015,290344,E,Met
2015,290348,H,Did Not Meet
2015,290350,M,Met
2015,290351,M,Met
2015,290352,E,Met
2015,290356,E,Met
2015,290364,E,Met
2015,290365,H,Did Not Meet
2015,290366,E,Met
2015,290367,M,Met
2015,290375,E,Met
2015,290376,M,Met
2015,290380,E,Met
2015,290384,E,Met
2015,290388,H,Did Not Meet
2015,290389,H,Met
2015,290LEA,,Met
2015,291308,E,Met
2015,291332,M,Met
2015,291336,H,Did Not Meet
2015,291340,E,Met
2015,291348,E,Did Not Meet
2015,291350,A,Did Not Meet
2015,291352,E,Met
2015,291LEA,,Met
2015,292316,E,Met
2015,292318,E,Met
2015,292320,M,Met
2015,292324,H,Did Not Meet
2015,292LEA,,Met
2015,300306,T,Did Not Meet
2015,300308,E,Met
2015,300310,E,Met
2015,300312,H,Did Not Meet
2015,300314,H,Did Not Meet
2015,300320,E,Met
2015,300325,M,Met
2015,300326,E,Met
2015,300328,E,Met
2015,300330,M,Met
2015,300336,E,Met
2015,300337,M,Met
2015,300LEA,,Met
2015,310304,I,Met
2015,310308,I,Met
2015,310324,M,Met
2015,310330,I,Met
2015,310336,E,Met
2015,310338,H,Did Not Meet
2015,310340,I,Met
2015,310344,H,Did Not Meet
2015,310352,H,Did Not Meet
2015,310356,E,Met
2015,310360,E,Met
2015,310364,T,Did Not Meet
2015,310384,E,Met
2015,310388,E,Met
2015,310392,H,Did Not Meet
2015,310396,I,Met
2015,310LEA,,Met
2015,320304,E,Met
2015,320306,M,Met
2015,320308,E,Met
2015,320309,H,Did Not Meet
2015,320310,E,Met
2015,320312,H,Did Not Meet
2015,320313,E,Met
2015,320314,T,Met
2015,320315,E,Met
2015,320316,M,Met
2015,320317,H,Did Not Meet
2015,320318,E,Met
2015,320319,E,Met
2015,320320,E,Met
2015,320322,H,Did Not Meet
2015,320323,T,Did Not Meet
2015,320324,E,Met
2015,320325,H,Did Not Meet
2015,320327,E,Met
2015,320328,E,Met
2015,320329,,Did Not Meet
2015,320332,E,Met
2015,320336,A,Did Not Meet
2015,320338,M,Met
2015,320339,E,Met
2015,320340,E,Met
2015,320341,T,Did Not Meet
2015,320342,M,Met
2015,320343,M,Met
2015,320344,E,Met
2015,320346,M,Met
2015,320347,E,Met
2015,320348,E,Met
2015,320352,E,Met
2015,320353,H,Did Not Meet
2015,320354,E,Met
2015,320355,M,Met
2015,320356,H,Did Not Meet
2015,320360,E,Met
2015,320362,E,Met
2015,320363,E,Met
2015,320364,E,Met
2015,320365,H,Did Not Meet
2015,320366,M,Met
2015,320367,E,Met
2015,320368,H,Did Not Meet
2015,320369,E,Met
2015,320370,M,Met
2015,320372,E,Met
2015,320374,E,Met
2015,320376,E,Met
2015,320388,E,Met
2015,320400,E,Met
2015,320701,H,Did Not Meet
2015,320LEA,,Met
2015,32A000,I,Met
2015,32B000,I,Met
2015,32C000,I,Met
2015,32D000,A,Did Not Meet
2015,32H000,I,Met
2015,32K000,I,Met
2015,32L000,A,Did Not Meet
2015,32M000,I,Met
2015,32N000,H,Met
2015,32P000,E,Met
2015,32Q000,E,Did Not Meet
2015,330304,E,Met
2015,330308,E,Met
2015,330312,E,Met
2015,330326,H,Did Not Meet
2015,330328,H,Did Not Meet
2015,330332,M,Met
2015,330334,E,Met
2015,330340,M,Met
2015,330344,M,Met
2015,330348,M,Met
2015,330350,H,Did Not Meet
2015,330354,E,Met
2015,330358,H,Did Not Meet
2015,330360,I,Met
2015,330LEA,,Met
2015,33A000,A,Met
2015,340308,E,Met
2015,340311,H,Did Not Meet
2015,340314,E,Met
2015,340320,E,Met
2015,340326,E,Met
2015,340330,H,Did Not Meet
2015,340332,H,Did Not Meet
2015,340334,E,Met
2015,340336,H,Did Not Meet
2015,340344,E,Did Not Meet
2015,340348,E,Met
2015,340350,M,Met
2015,340351,E,Met
2015,340354,I,Met
2015,340362,H,Did Not Meet
2015,340364,H,Did Not Meet
2015,340366,M,Met
2015,340368,E,Met
2015,340372,M,Met
2015,340376,E,Met
2015,340380,E,Met
2015,340382,H,Did Not Meet
2015,340384,E,Met
2015,340385,T,Did Not Meet
2015,340390,E,Met
2015,340392,M,Met
2015,340398,A,Did Not Meet
2015,340400,E,Met
2015,340403,E,Met
2015,340406,M,Met
2015,340416,E,Met
2015,340420,M,Met
2015,340424,E,Met
2015,340426,E,Met
2015,340427,A,Did Not Meet
2015,340428,E,Met
2015,340430,E,Met
2015,340432,E,Met
2015,340436,M,Met
2015,340440,E,Met
2015,340442,M,Met
2015,340446,H,Did Not Meet
2015,340447,E,Met
2015,340448,E,Met
2015,340452,M,Met
2015,340453,E,Met
2015,340454,H,Did Not Meet
2015,340457,E,Met
2015,340460,H,Did Not Meet
2015,340462,E,Met
2015,340464,M,Met
2015,340472,E,Met
2015,340476,E,Met
2015,340480,T,Met
2015,340486,H,Did Not Meet
2015,340488,T,Did Not Meet
2015,340490,E,Met
2015,340492,M,Met
2015,340494,E,Met
2015,340495,H,Did Not Meet
2015,340496,H,Did Not Meet
2015,340504,E,Met
2015,340508,E,Met
2015,340512,E,Met
2015,340514,E,Met
2015,340516,M,Met
2015,340520,E,Met
2015,340528,E,Met
2015,340530,E,Met
2015,340531,E,Did Not Meet
2015,340532,E,Met
2015,340536,E,Met
2015,340540,E,Met
2015,340542,H,Did Not Meet
2015,340544,M,Met
2015,340548,E,Met
2015,340556,H,Did Not Meet
2015,340560,E,Met
2015,340564,M,Met
2015,340568,T,Did Not Meet
2015,340LEA,,Met
2015,34B000,A,Did Not Meet
2015,34D000,A,Did Not Meet
2015,34F000,I,Met
2015,34G000,I,Met
2015,34H000,A,Met
2015,350304,E,Met
2015,350308,H,Did Not Meet
2015,350310,M,Met
2015,350312,M,Met
2015,350316,E,Met
2015,350317,H,Did Not Meet
2015,350318,E,Met
2015,350321,H,Did Not Meet
2015,350324,M,Met
2015,350330,E,Met
2015,350331,E,Met
2015,350332,E,Met
2015,350336,H,Did Not Meet
2015,350338,M,Met
2015,350339,E,Met
2015,350340,E,Met
2015,350LEA,,Met
2015,35A000,I,Met
2015,360310,H,Did Not Meet
2015,360320,E,Met
2015,360324,M,Met
2015,360332,E,Met
2015,360336,H,Did Not Meet
2015,360337,H,Did Not Meet
2015,360338,E,Did Not Meet
2015,360339,E,Met
2015,360340,E,Met
2015,360344,E,Met
2015,360348,E,Met
2015,360352,E,Met
2015,360360,H,Did Not Meet
2015,360364,E,Met
2015,360372,T,Did Not Meet
2015,360376,E,Met
2015,360378,H,Met
2015,360380,M,Met
2015,360390,H,Did Not Meet
2015,360392,E,Met
2015,360394,A,Met
2015,360396,H,Did Not Meet
2015,360400,E,Met
2015,360408,M,Met
2015,360416,E,Met
2015,360418,H,Did Not Meet
2015,360426,M,Met
2015,360428,H,Did Not Meet
2015,360430,E,Did Not Meet
2015,360431,M,Met
2015,360432,E,Met
2015,360436,M,Met
2015,360438,E,Met
2015,360440,E,Met
2015,360448,E,Met
2015,360456,M,Met
2015,360460,E,Met
2015,360464,E,Met
2015,360468,E,Met
2015,360470,H,Did Not Meet
2015,360478,E,Met
2015,360480,E,Met
2015,360482,E,Met
2015,360484,E,Met
2015,360488,E,Met
2015,360490,E,Met
2015,360492,E,Met
2015,360494,H,Did Not Meet
2015,360498,M,Met
2015,360499,E,Did Not Meet
2015,360500,M,Met
2015,360504,E,Met
2015,360510,E,Met
2015,360514,M,Met
2015,360520,E,Met
2015,360526,M,Met
2015,360LEA,,Met
2015,36B000,A,Did Not Meet
2015,36C000,A,Met
2015,370304,E,Met
2015,370308,M,Met
2015,370312,H,Did Not Meet
2015,370316,E,Met
2015,370324,E,Met
2015,370LEA,,Met
2015,380306,E,Met
2015,380308,H,Did Not Meet
2015,380310,M,Met
2015,380LEA,,Met
2015,390309,M,Met
2015,390311,E,Met
2015,390312,E,Met
2015,390314,A,Did Not Meet
2015,390316,E,Met
2015,390320,M,Met
2015,390322,H,Did Not Meet
2015,390323,H,Did Not Meet
2015,390324,H,Did Not Meet
2015,390328,T,Met
2015,390331,M,Met
2015,390333,E,Met
2015,390334,M,Met
2015,390336,E,Met
2015,390360,E,Met
2015,390362,E,Met
2015,390364,E,Met
2015,390368,E,Met
2015,390700,H,Did Not Meet
2015,390704,H,Did Not Meet
2015,390705,H,Did Not Meet
2015,390LEA,,Met
2015,39A000,I,Met
2015,39B000,H,Met
2015,400308,H,Did Not Meet
2015,400312,M,Met
2015,400315,H,Did Not Meet
2015,400318,E,Met
2015,400321,E,Did Not Meet
2015,400332,E,Met
2015,400LEA,,Met
2015,410304,E,Met
2015,410307,E,Met
2015,410310,E,Met
2015,410311,M,Met
2015,410313,M,Met
2015,410316,M,Met
2015,410319,H,Did Not Meet
2015,410322,E,Met
2015,410325,M,Met
2015,410326,H,Did Not Meet
2015,410328,E,Met
2015,410331,E,Met
2015,410334,E,Met
2015,410337,E,Met
2015,410340,E,Met
2015,410341,M,Met
2015,410343,E,Met
2015,410346,E,Met
2015,410349,E,Met
2015,410355,H,Did Not Meet
2015,410358,H,Did Not Meet
2015,410361,E,Met
2015,410364,E,Met
2015,410366,E,Met
2015,410367,M,Met
2015,410370,E,Met
2015,410373,E,Met
2015,410376,E,Met
2015,410379,A,Did Not Meet
2015,410382,E,Met
2015,410385,E,Met
2015,410388,E,Met
2015,410390,H,Did Not Meet
2015,410391,T,Did Not Meet
2015,410394,H,Did Not Meet
2015,410395,H,Did Not Meet
2015,410396,M,Met
2015,410397,M,Met
2015,410398,A,Met
2015,410399,H,Did Not Meet
2015,410400,E,Met
2015,410401,H,Did Not Meet
2015,410402,M,Met
2015,410403,E,Met
2015,410406,H,Did Not Meet
2015,410407,H,Did Not Meet
2015,410408,H,Did Not Meet
2015,410409,E,Met
2015,410412,E,Met
2015,410415,M,Met
2015,410418,E,Met
2015,410421,M,Met
2015,410423,E,Met
2015,410424,E,Met
2015,410427,I,Met
2015,410430,E,Met
2015,410436,E,Met
2015,410437,M,Met
2015,410439,E,Met
2015,410442,M,Met
2015,410448,I,Met
2015,410451,E,Met
2015,410454,E,Met
2015,410457,I,Met
2015,410458,H,Did Not Meet
2015,410460,M,Met
2015,410461,E,Met
2015,410462,E,Met
2015,410463,M,Met
2015,410464,A,Did Not Meet
2015,410466,E,Met
2015,410469,E,Met
2015,410472,E,Met
2015,410478,E,Met
2015,410481,E,Met
2015,410483,H,Did Not Meet
2015,410484,H,Did Not Meet
2015,410486,E,Met
2015,410487,M,Met
2015,410488,M,Met
2015,410489,H,Did Not Meet
2015,410490,H,Did Not Meet
2015,410491,E,Met
2015,410493,M,Met
2015,410496,E,Met
2015,410499,E,Met
2015,410502,E,Met
2015,410505,E,Met
2015,410508,H,Did Not Meet
2015,410511,E,Met
2015,410514,E,Met
2015,410517,E,Met
2015,410522,E,Met
2015,410523,E,Met
2015,410529,H,Did Not Meet
2015,410530,E,Met
2015,410532,E,Met
2015,410533,T,Did Not Meet
2015,410534,T,Did Not Meet
2015,410535,E,Met
2015,410538,E,Met
2015,410541,E,Met
2015,410542,E,Met
2015,410544,H,Did Not Meet
2015,410545,H,Did Not Meet
2015,410547,H,Did Not Meet
2015,410550,M,Met
2015,410553,E,Met
2015,410556,H,Did Not Meet
2015,410559,E,Met
2015,410562,H,Did Not Meet
2015,410565,M,Met
2015,410568,E,Met
2015,410569,H,Met
2015,410571,E,Met
2015,410574,E,Met
2015,410577,E,Met
2015,410578,E,Met
2015,410579,H,Did Not Meet
2015,410580,E,Met
2015,410583,E,Met
2015,410586,E,Met
2015,410589,H,Did Not Meet
2015,410592,M,Met
2015,410595,H,Did Not Meet
2015,410598,E,Met
2015,410LEA,,Met
2015,41B000,I,Met
2015,41C000,I,Met
2015,41D000,I,Met
2015,41F000,A,Did Not Meet
2015,41G000,I,Met
2015,41H000,I,Met
2015,41J000,I,Met
2015,420304,E,Met
2015,420316,E,Met
2015,420324,M,Met
2015,420328,E,Met
2015,420336,E,Met
2015,420340,E,Met
2015,420346,H,Did Not Meet
2015,420348,E,Met
2015,420356,E,Did Not Meet
2015,420358,H,Did Not Meet
2015,420376,M,Met
2015,420LEA,,Met
2015,421304,E,Met
2015,421306,M,Met
2015,421316,H,Did Not Meet
2015,421328,E,Met
2015,421LEA,,Met
2015,422310,H,Did Not Meet
2015,422314,E,Met
2015,422315,H,Did Not Meet
2015,422318,M,Met
2015,422LEA,,Met
2015,42A000,E,Met
2015,430304,E,Did Not Meet
2015,430308,E,Met
2015,430312,E,Met
2015,430316,E,Met
2015,430320,E,Met
2015,430328,E,Met
2015,430330,M,Met
2015,430332,M,Met
2015,430336,E,Met
2015,430340,E,Did Not Meet
2015,430344,E,Met
2015,430345,T,Did Not Meet
2015,430346,H,Did Not Meet
2015,430347,M,Met
2015,430348,E,Met
2015,430349,E,Met
2015,430351,M,Met
2015,430352,E,Met
2015,430358,E,Met
2015,430368,E,Did Not Meet
2015,430369,E,Met
2015,430370,M,Met
2015,430371,H,Did Not Meet
2015,430376,E,Met
2015,430378,H,Did Not Meet
2015,430380,E,Met
2015,430384,H,Did Not Meet
2015,430386,M,Met
2015,430LEA,,Met
2015,43C000,E,Met
2015,440314,E,Met
2015,440318,M,Met
2015,440320,M,Met
2015,440324,E,Met
2015,440326,H,Did Not Meet
2015,440328,E,Met
2015,440332,E,Met
2015,440346,H,Did Not Meet
2015,440348,E,Met
2015,440349,E,Met
2015,440350,E,Met
2015,440364,E,Met
2015,440368,E,Met
2015,440378,H,Did Not Meet
2015,440390,H,Did Not Meet
2015,440396,M,Met
2015,440LEA,,Met
2015,450301,M,Met
2015,450302,E,Met
2015,450306,E,Met
2015,450307,E,Met
2015,450308,E,Met
2015,450316,H,Did Not Meet
2015,450322,E,Met
2015,450324,E,Met
2015,450328,M,Met
2015,450332,E,Met
2015,450333,E,Met
2015,450334,H,Did Not Meet
2015,450335,M,Met
2015,450336,E,Met
2015,450339,E,Met
2015,450340,E,Met
2015,450341,H,Did Not Meet
2015,450342,M,Met
2015,450343,T,Did Not Meet
2015,450344,E,Met
2015,450346,E,Met
2015,450352,H,Did Not Meet
2015,450354,H,Did Not Meet
2015,450LEA,,Met
2015,45A000,I,Met
2015,460308,E,Met
2015,460312,E,Met
2015,460318,M,Met
2015,460320,H,Did Not Meet
2015,460322,H,Did Not Meet
2015,460332,E,Met
2015,460340,H,Did Not Meet
2015,460LEA,,Met
2015,470310,E,Met
2015,470312,H,Did Not Meet
2015,470316,E,Met
2015,470320,M,Met
2015,470328,E,Met
2015,470330,E,Met
2015,470332,M,Met
2015,470336,E,Met
2015,470340,E,Met
2015,470342,T,Did Not Meet
2015,470346,E,Met
2015,470441,E,Met
2015,470442,M,Met
2015,470443,H,Did Not Meet
2015,470LEA,,Met
2015,480306,E,Met
2015,480316,A,Did Not Meet
2015,480318,T,Did Not Meet
2015,480LEA,,Met
2015,490308,M,Met
2015,490310,H,Did Not Meet
2015,490312,E,Met
2015,490316,E,Met
2015,490318,E,Met
2015,490319,E,Met
2015,490320,H,Did Not Meet
2015,490324,E,Met
2015,490326,E,Met
2015,490327,M,Met
2015,490332,E,Met
2015,490335,H,Did Not Meet
2015,490336,E,Met
2015,490337,E,Met
2015,490338,M,Met
2015,490342,T,Did Not Meet
2015,490344,M,Met
2015,490345,E,Met
2015,490346,H,Did Not Meet
2015,490347,M,Met
2015,490348,E,Met
2015,490349,M,Met
2015,490350,A,Did Not Meet
2015,490352,M,Met
2015,490354,H,Did Not Meet
2015,490355,H,Did Not Meet
2015,490356,E,Met
2015,490360,E,Met
2015,490362,H,Did Not Meet
2015,490363,E,Met
2015,490364,E,Met
2015,490366,M,Met
2015,490368,E,Met
2015,490380,H,Did Not Meet
2015,490384,M,Met
2015,490390,E,Met
2015,490LEA,,Met
2015,491303,E,Met
2015,491305,H,Did Not Meet
2015,491306,E,Met
2015,491308,M,Met
2015,491312,H,Did Not Meet
2015,491316,E,Met
2015,491318,E,Met
2015,491320,E,Met
2015,491LEA,,Met
2015,49B000,I,Met
2015,49D000,I,Met
2015,49E000,A,Did Not Meet
2015,49F000,I,Met
2015,500302,T,Did Not Meet
2015,500304,I,Met
2015,500314,I,Met
2015,500316,E,Met
2015,500323,H,Did Not Meet
2015,500324,A,Did Not Meet
2015,500332,I,Met
2015,500337,I,Met
2015,500340,H,Did Not Meet
2015,500LEA,,Met
2015,50A000,I,Met
2015,510308,E,Met
2015,510310,M,Met
2015,510324,H,Did Not Meet
2015,510326,E,Met
2015,510327,H,Did Not Meet
2015,510328,E,Met
2015,510329,M,Met
2015,510330,E,Met
2015,510332,E,Met
2015,510333,H,Did Not Meet
2015,510334,E,Met
2015,510336,E,Met
2015,510340,E,Met
2015,510342,M,Met
2015,510344,M,Met
2015,510356,E,Met
2015,510357,H,Did Not Meet
2015,510358,E,Met
2015,510359,M,Met
2015,510360,I,Met
2015,510364,M,Met
2015,510367,H,Did Not Meet
2015,510368,H,Did Not Meet
2015,510372,E,Met
2015,510373,E,Met
2015,510374,E,Met
2015,510376,T,Did Not Meet
2015,510377,E,Met
2015,510378,E,Met
2015,510379,M,Met
2015,510380,H,Did Not Meet
2015,510381,M,Did Not Meet
2015,510388,E,Met
2015,510390,M,Met
2015,510396,E,Met
2015,510397,M,Met
2015,510399,H,Did Not Meet
2015,510402,H,Did Not Meet
2015,510404,E,Met
2015,510406,H,Did Not Meet
2015,510408,E,Met
2015,510410,E,Met
2015,510412,M,Met
2015,510414,E,Met
2015,510LEA,,Met
2015,51A000,A,Did Not Meet
2015,520304,E,Met
2015,520308,E,Met
2015,520320,H,Did Not Meet
2015,520324,M,Met
2015,520328,E,Met
2015,520336,E,Met
2015,520LEA,,Met
2015,530302,E,Met
2015,530306,T,Did Not Meet
2015,530308,E,Met
2015,530312,E,Met
2015,530314,M,Met
2015,530316,A,Met
2015,530320,E,Met
2015,530335,H,Did Not Meet
2015,530336,H,Did Not Meet
2015,530340,E,Met
2015,530341,M,Met
2015,530343,H,Did Not Meet
2015,530346,E,Met
2015,530354,E,Met
2015,530356,M,Met
2015,530358,E,Did Not Meet
2015,530LEA,,Met
2015,540304,E,Met
2015,540308,I,Met
2015,540312,M,Met
2015,540315,H,Did Not Meet
2015,540316,E,Met
2015,540317,H,Did Not Meet
2015,540318,A,Did Not Meet
2015,540320,E,Met
2015,540324,H,Did Not Meet
2015,540325,E,Met
2015,540326,E,Met
2015,540328,E,Met
2015,540330,M,Met
2015,540336,H,Did Not Meet
2015,540338,E,Met
2015,540340,E,Met
2015,540344,M,Met
2015,540LEA,,Met
2015,54A000,I,Met
2015,550308,T,Did Not Meet
2015,550312,E,Met
2015,550314,E,Met
2015,550316,E,Met
2015,550320,H,Did Not Meet
2015,550322,M,Met
2015,550324,E,Met
2015,550328,E,Met
2015,550330,,Did Not Meet
2015,550332,H,Did Not Meet
2015,550334,M,Met
2015,550336,E,Met
2015,550340,E,Met
2015,550342,E,Met
2015,550344,H,Did Not Meet
2015,550348,E,Did Not Meet
2015,550349,E,Met
2015,550350,M,Met
2015,550356,E,Met
2015,550360,E,Met
2015,550362,E,Met
2015,550364,E,Met
2015,550368,H,Did Not Meet
2015,550372,M,Met
2015,550LEA,,Met
2015,55A000,A,Did Not Meet
2015,560304,E,Met
2015,560316,E,Met
2015,560320,H,Did Not Meet
2015,560324,A,Did Not Meet
2015,560328,E,Met
2015,560329,H,Did Not Meet
2015,560330,M,Met
2015,560331,M,Met
2015,560332,A,Did Not Meet
2015,560338,E,Met
2015,560350,T,Did Not Meet
2015,560LEA,,Met
2015,570306,E,Met
2015,570312,E,Met
2015,570316,E,Did Not Meet
2015,570317,H,Did Not Meet
2015,570318,H,Did Not Meet
2015,570319,M,Met
2015,570320,E,Met
2015,570LEA,,Met
2015,580308,E,Did Not Meet
2015,580312,E,Met
2015,580316,E,Met
2015,580320,E,Met
2015,580324,E,Met
2015,580344,H,Did Not Meet
2015,580350,M,Met
2015,580356,E,Met
2015,580368,H,Did Not Meet
2015,580372,M,Met
2015,580LEA,,Met
2015,58B000,T,Did Not Meet
2015,590306,E,Met
2015,590310,M,Met
2015,590316,E,Met
2015,590320,E,Met
2015,590328,H,Did Not Meet
2015,590330,H,Did Not Meet
2015,590332,E,Met
2015,590336,E,Met
2015,590340,E,Met
2015,590344,E,Met
2015,590352,E,Met
2015,590356,M,Met
2015,590393,T,Did Not Meet
2015,590LEA,,Met
2015,600300,E,Met
2015,600301,M,Met
2015,600302,H,Did Not Meet
