year,agency_code,pct_prin_demo,subgroup
2012,180LEA,0.857,WH7
2012,181LEA,0.111,BL7
2012,181LEA,0.667,FEM
2012,181LEA,0.333,MALE
2012,181LEA,0,OTHER
2012,181LEA,0.889,WH7
2012,182LEA,0.143,BL7
2012,182LEA,0.429,FEM
2012,182LEA,0.571,MALE
2012,182LEA,0,OTHER
2012,182LEA,0.857,WH7
2012,190LEA,0.176,BL7
2012,190LEA,0.471,FEM
2012,190LEA,0.529,MALE
2012,190LEA,0,OTHER
2012,190LEA,0.824,WH7
2012,200LEA,0,BL7
2012,200LEA,0.357,FEM
2012,200LEA,0.643,MALE
2012,200LEA,0,OTHER
2012,200LEA,1,WH7
2012,210LEA,0,BL7
2012,210LEA,1,FEM
2012,210LEA,0,MALE
2012,210LEA,0,OTHER
2012,210LEA,1,WH7
2012,220LEA,0,BL7
2012,220LEA,0,FEM
2012,220LEA,1,MALE
2012,220LEA,0,OTHER
2012,220LEA,1,WH7
2012,230LEA,0.172,BL7
2012,230LEA,0.621,FEM
2012,230LEA,0.379,MALE
2012,230LEA,0,OTHER
2012,230LEA,0.828,WH7
2012,240LEA,0.053,BL7
2012,240LEA,0.368,FEM
2012,240LEA,0.632,MALE
2012,240LEA,0.105,OTHER
2012,240LEA,0.842,WH7
2012,241LEA,0,BL7
2012,241LEA,0.4,FEM
2012,241LEA,0.6,MALE
2012,241LEA,0.2,OTHER
2012,241LEA,0.8,WH7
2012,250LEA,0.24,BL7
2012,250LEA,0.6,FEM
2012,250LEA,0.4,MALE
2012,250LEA,0.04,OTHER
2012,250LEA,0.72,WH7
2012,260LEA,0.434,BL7
2012,260LEA,0.675,FEM
2012,260LEA,0.325,MALE
2012,260LEA,0.024,OTHER
2012,260LEA,0.542,WH7
2012,270LEA,0.2,BL7
2012,270LEA,0.8,FEM
2012,270LEA,0.2,MALE
2012,270LEA,0,OTHER
2012,270LEA,0.8,WH7
2012,280LEA,0,BL7
2012,280LEA,0.5,FEM
2012,280LEA,0.5,MALE
2012,280LEA,0,OTHER
2012,280LEA,1,WH7
2012,290LEA,0,BL7
2012,290LEA,0.667,FEM
2012,290LEA,0.333,MALE
2012,290LEA,0,OTHER
2012,290LEA,1,WH7
2012,291LEA,0.571,BL7
2012,291LEA,0.857,FEM
2012,291LEA,0.143,MALE
2012,291LEA,0,OTHER
2012,291LEA,0.429,WH7
2012,292LEA,0.5,BL7
2012,292LEA,0.25,FEM
2012,292LEA,0.75,MALE
2012,292LEA,0,OTHER
2012,292LEA,0.5,WH7
2012,300LEA,0,BL7
2012,300LEA,0.667,FEM
2012,300LEA,0.333,MALE
2012,300LEA,0,OTHER
2012,300LEA,1,WH7
2012,310LEA,0.25,BL7
2012,310LEA,0.5,FEM
2012,310LEA,0.5,MALE
2012,310LEA,0.063,OTHER
2012,310LEA,0.688,WH7
2012,320LEA,0.6,BL7
2012,320LEA,0.564,FEM
2012,320LEA,0.436,MALE
2012,320LEA,0.018,OTHER
2012,320LEA,0.382,WH7
2012,330LEA,0.4,BL7
2012,330LEA,0.4,FEM
2012,330LEA,0.6,MALE
2012,330LEA,0,OTHER
2012,330LEA,0.6,WH7
2012,340LEA,0.304,BL7
2012,340LEA,0.532,FEM
2012,340LEA,0.468,MALE
2012,340LEA,0,OTHER
2012,340LEA,0.696,WH7
2012,350LEA,0.5,BL7
2012,350LEA,0.625,FEM
2012,350LEA,0.375,MALE
2012,350LEA,0,OTHER
2012,350LEA,0.5,WH7
2012,360LEA,0.145,BL7
2012,360LEA,0.582,FEM
2012,360LEA,0.418,MALE
2012,360LEA,0,OTHER
2012,360LEA,0.855,WH7
2012,370LEA,0.2,BL7
2012,370LEA,0.8,FEM
2012,370LEA,0.2,MALE
2012,370LEA,0,OTHER
2012,370LEA,0.8,WH7
2012,380LEA,0,BL7
2012,380LEA,0,FEM
2012,380LEA,1,MALE
2012,380LEA,0,OTHER
2012,380LEA,1,WH7
2012,390LEA,0.3,BL7
2012,390LEA,0.5,FEM
2012,390LEA,0.5,MALE
2012,390LEA,0.05,OTHER
2012,390LEA,0.65,WH7
2012,400LEA,0,BL7
2012,400LEA,0.75,FEM
2012,400LEA,0.25,MALE
2012,400LEA,0,OTHER
2012,400LEA,1,WH7
2012,410LEA,0.438,BL7
2012,410LEA,0.603,FEM
2012,410LEA,0.397,MALE
2012,410LEA,0,OTHER
2012,410LEA,0.562,WH7
2012,420LEA,1,BL7
2012,420LEA,0.6,FEM
2012,420LEA,0.4,MALE
2012,420LEA,0,OTHER
2012,420LEA,0,WH7
2012,421LEA,0,BL7
2012,421LEA,0,FEM
2012,421LEA,1,MALE
2012,421LEA,0.25,OTHER
2012,421LEA,0.75,WH7
2012,422LEA,1,BL7
2012,422LEA,1,FEM
2012,422LEA,0,MALE
2012,422LEA,0,OTHER
2012,422LEA,0,WH7
2012,430LEA,0.25,BL7
2012,430LEA,0.607,FEM
2012,430LEA,0.393,MALE
2012,430LEA,0,OTHER
2012,430LEA,0.75,WH7
2012,440LEA,0,BL7
2012,440LEA,0.5,FEM
2012,440LEA,0.5,MALE
2012,440LEA,0.063,OTHER
2012,440LEA,0.938,WH7
2012,450LEA,0,BL7
2012,450LEA,0.522,FEM
2012,450LEA,0.478,MALE
2012,450LEA,0,OTHER
2012,450LEA,1,WH7
2012,460LEA,0.571,BL7
2012,460LEA,0.714,FEM
2012,460LEA,0.286,MALE
2012,460LEA,0,OTHER
2012,460LEA,0.429,WH7
2012,470LEA,0.538,BL7
2012,470LEA,0.846,FEM
2012,470LEA,0.154,MALE
2012,470LEA,0,OTHER
2012,470LEA,0.462,WH7
2012,480LEA,0,BL7
2012,480LEA,0,FEM
2012,480LEA,1,MALE
2012,480LEA,0,OTHER
2012,480LEA,1,WH7
2012,490LEA,0.111,BL7
2012,490LEA,0.444,FEM
2012,490LEA,0.556,MALE
2012,490LEA,0.028,OTHER
2012,490LEA,0.861,WH7
2012,491LEA,0.25,BL7
2012,491LEA,0.625,FEM
2012,491LEA,0.375,MALE
2012,491LEA,0,OTHER
2012,491LEA,0.75,WH7
2012,500LEA,0,BL7
2012,500LEA,0.778,FEM
2012,500LEA,0.222,MALE
2012,500LEA,0,OTHER
2012,500LEA,1,WH7
2012,510LEA,0.136,BL7
2012,510LEA,0.545,FEM
2012,510LEA,0.455,MALE
2012,510LEA,0,OTHER
2012,510LEA,0.864,WH7
2012,520LEA,0.167,BL7
2012,520LEA,0.5,FEM
2012,520LEA,0.5,MALE
2012,520LEA,0,OTHER
2012,520LEA,0.833,WH7
2012,530LEA,0.188,BL7
2012,530LEA,0.625,FEM
2012,530LEA,0.375,MALE
2012,530LEA,0.063,OTHER
2012,530LEA,0.75,WH7
2012,540LEA,0.235,BL7
2012,540LEA,0.706,FEM
2012,540LEA,0.294,MALE
2012,540LEA,0,OTHER
2012,540LEA,0.765,WH7
2012,550LEA,0.042,BL7
2012,550LEA,0.458,FEM
2012,550LEA,0.542,MALE
2012,550LEA,0,OTHER
2012,550LEA,0.958,WH7
2012,560LEA,0.091,BL7
2012,560LEA,0.182,FEM
2012,560LEA,0.818,MALE
2012,560LEA,0,OTHER
2012,560LEA,0.909,WH7
2012,570LEA,0,BL7
2012,570LEA,0.286,FEM
2012,570LEA,0.714,MALE
2012,570LEA,0,OTHER
2012,570LEA,1,WH7
2012,580LEA,0.364,BL7
2012,580LEA,0.455,FEM
2012,580LEA,0.545,MALE
2012,580LEA,0,OTHER
2012,580LEA,0.636,WH7
2012,590LEA,0,BL7
2012,590LEA,0.75,FEM
2012,590LEA,0.25,MALE
2012,590LEA,0,OTHER
2012,590LEA,1,WH7
2012,600LEA,0.354,BL7
2012,600LEA,0.683,FEM
2012,600LEA,0.317,MALE
2012,600LEA,0.043,OTHER
2012,600LEA,0.602,WH7
2012,610LEA,0,BL7
2012,610LEA,0.25,FEM
2012,610LEA,0.75,MALE
2012,610LEA,0,OTHER
2012,610LEA,1,WH7
2012,620LEA,0.273,BL7
2012,620LEA,0.455,FEM
2012,620LEA,0.545,MALE
2012,620LEA,0,OTHER
2012,620LEA,0.727,WH7
2012,630LEA,0.087,BL7
2012,630LEA,0.739,FEM
2012,630LEA,0.261,MALE
2012,630LEA,0,OTHER
2012,630LEA,0.913,WH7
2012,640LEA,0.481,BL7
2012,640LEA,0.593,FEM
2012,640LEA,0.407,MALE
2012,640LEA,0,OTHER
2012,640LEA,0.519,WH7
2012,650LEA,0.22,BL7
2012,650LEA,0.659,FEM
2012,650LEA,0.341,MALE
2012,650LEA,0.122,OTHER
2012,650LEA,0.659,WH7
2012,660LEA,0.875,BL7
2012,660LEA,1,FEM
2012,660LEA,0,MALE
2012,660LEA,0,OTHER
2012,660LEA,0.125,WH7
2012,670LEA,0.135,BL7
2012,670LEA,0.73,FEM
2012,670LEA,0.27,MALE
2012,670LEA,0,OTHER
2012,670LEA,0.865,WH7
2012,680LEA,0.308,BL7
2012,680LEA,0.615,FEM
2012,680LEA,0.385,MALE
2012,680LEA,0,OTHER
2012,680LEA,0.692,WH7
2012,681LEA,0.211,BL7
2012,681LEA,0.842,FEM
2012,681LEA,0.158,MALE
2012,681LEA,0,OTHER
2012,681LEA,0.789,WH7
2012,690LEA,0.25,BL7
2012,690LEA,0.75,FEM
2012,690LEA,0.25,MALE
2012,690LEA,0,OTHER
2012,690LEA,0.75,WH7
2012,700LEA,0.5,BL7
2012,700LEA,0.667,FEM
2012,700LEA,0.333,MALE
2012,700LEA,0,OTHER
2012,700LEA,0.5,WH7
2012,710LEA,0.125,BL7
2012,710LEA,0.313,FEM
2012,710LEA,0.688,MALE
2012,710LEA,0.063,OTHER
2012,710LEA,0.813,WH7
2012,720LEA,0.5,BL7
2012,720LEA,0.75,FEM
2012,720LEA,0.25,MALE
2012,720LEA,0,OTHER
2012,720LEA,0.5,WH7
2012,730LEA,0.4,BL7
2012,730LEA,0.6,FEM
2012,730LEA,0.4,MALE
2012,730LEA,0,OTHER
2012,730LEA,0.6,WH7
2012,740LEA,0.273,BL7
2012,740LEA,0.636,FEM
2012,740LEA,0.364,MALE
2012,740LEA,0,OTHER
2012,740LEA,0.727,WH7
2012,750LEA,0,BL7
2012,750LEA,0.5,FEM
2012,750LEA,0.5,MALE
2012,750LEA,0,OTHER
2012,750LEA,1,WH7
2012,760LEA,0.097,BL7
2012,760LEA,0.613,FEM
2012,760LEA,0.387,MALE
2012,760LEA,0,OTHER
2012,760LEA,0.903,WH7
2012,761LEA,0.125,BL7
2012,761LEA,0.75,FEM
2012,761LEA,0.25,MALE
2012,761LEA,0,OTHER
2012,761LEA,0.875,WH7
2012,770LEA,0.235,BL7
2012,770LEA,0.529,FEM
2012,770LEA,0.471,MALE
2012,770LEA,0,OTHER
2012,770LEA,0.765,WH7
2012,780LEA,0.214,BL7
2012,780LEA,0.619,FEM
2012,780LEA,0.381,MALE
2012,780LEA,0.452,OTHER
2012,780LEA,0.333,WH7
2012,790LEA,0.231,BL7
2012,790LEA,0.538,FEM
2012,790LEA,0.462,MALE
2012,790LEA,0.038,OTHER
2012,790LEA,0.731,WH7
2012,800LEA,0.143,BL7
2012,800LEA,0.6,FEM
2012,800LEA,0.4,MALE
2012,800LEA,0.029,OTHER
2012,800LEA,0.829,WH7
2012,810LEA,0.167,BL7
2012,810LEA,0.278,FEM
2012,810LEA,0.722,MALE
2012,810LEA,0,OTHER
2012,810LEA,0.833,WH7
2012,820LEA,0.35,BL7
2012,820LEA,0.55,FEM
2012,820LEA,0.45,MALE
2012,820LEA,0,OTHER
2012,820LEA,0.65,WH7
2012,821LEA,0.6,BL7
2012,821LEA,0.8,FEM
2012,821LEA,0.2,MALE
2012,821LEA,0,OTHER
2012,821LEA,0.4,WH7
2012,830LEA,0.357,BL7
2012,830LEA,0.5,FEM
2012,830LEA,0.5,MALE
2012,830LEA,0,OTHER
2012,830LEA,0.643,WH7
2012,840LEA,0.182,BL7
2012,840LEA,0.545,FEM
2012,840LEA,0.455,MALE
2012,840LEA,0,OTHER
2012,840LEA,0.818,WH7
2012,850LEA,0,BL7
2012,850LEA,0.5,FEM
2012,850LEA,0.5,MALE
2012,850LEA,0,OTHER
2012,850LEA,1,WH7
2012,860LEA,0.053,BL7
2012,860LEA,0.737,FEM
2012,860LEA,0.263,MALE
2012,860LEA,0,OTHER
2012,860LEA,0.947,WH7
2012,861LEA,0,BL7
2012,861LEA,0.333,FEM
2012,861LEA,0.667,MALE
2012,861LEA,0,OTHER
2012,861LEA,1,WH7
2012,862LEA,0.25,BL7
2012,862LEA,0.5,FEM
2012,862LEA,0.5,MALE
2012,862LEA,0,OTHER
2012,862LEA,0.75,WH7
2012,870LEA,0,BL7
2012,870LEA,0.5,FEM
2012,870LEA,0.5,MALE
2012,870LEA,0,OTHER
2012,870LEA,1,WH7
2012,880LEA,0,BL7
2012,880LEA,0.222,FEM
2012,880LEA,0.778,MALE
2012,880LEA,0,OTHER
2012,880LEA,1,WH7
2012,890LEA,0.333,BL7
2012,890LEA,1,FEM
2012,890LEA,0,MALE
2012,890LEA,0,OTHER
2012,890LEA,0.667,WH7
2012,900LEA,0.135,BL7
2012,900LEA,0.596,FEM
2012,900LEA,0.404,MALE
2012,900LEA,0,OTHER
2012,900LEA,0.865,WH7
2012,910LEA,0.438,BL7
2012,910LEA,0.375,FEM
2012,910LEA,0.625,MALE
2012,910LEA,0,OTHER
2012,910LEA,0.563,WH7
2012,920LEA,0.195,BL7
2012,920LEA,0.543,FEM
2012,920LEA,0.457,MALE
2012,920LEA,0.049,OTHER
2012,920LEA,0.756,WH7
2012,930LEA,0.625,BL7
2012,930LEA,0.625,FEM
2012,930LEA,0.375,MALE
2012,930LEA,0.125,OTHER
2012,930LEA,0.25,WH7
2012,940LEA,1,BL7
2012,940LEA,0.4,FEM
2012,940LEA,0.6,MALE
2012,940LEA,0,OTHER
2012,940LEA,0,WH7
2012,950LEA,0,BL7
2012,950LEA,0.333,FEM
2012,950LEA,0.667,MALE
2012,950LEA,0,OTHER
2012,950LEA,1,WH7
2012,960LEA,0.387,BL7
2012,960LEA,0.613,FEM
2012,960LEA,0.387,MALE
2012,960LEA,0,OTHER
2012,960LEA,0.613,WH7
2012,970LEA,0.091,BL7
2012,970LEA,0.5,FEM
2012,970LEA,0.5,MALE
2012,970LEA,0.091,OTHER
2012,970LEA,0.818,WH7
2012,980LEA,0.32,BL7
2012,980LEA,0.56,FEM
2012,980LEA,0.44,MALE
2012,980LEA,0,OTHER
2012,980LEA,0.68,WH7
2012,990LEA,0,BL7
2012,990LEA,0.429,FEM
2012,990LEA,0.571,MALE
2012,990LEA,0,OTHER
2012,990LEA,1,WH7
2012,995LEA,0,BL7
2012,995LEA,0.667,FEM
2012,995LEA,0.333,MALE
2012,995LEA,0,OTHER
2012,995LEA,1,WH7
2012,NC-SEA,0.236,BL7
2012,NC-SEA,0.574,FEM
2012,NC-SEA,0.426,MALE
2012,NC-SEA,0.027,OTHER
2012,NC-SEA,0.737,WH7
2013,010LEA,0.139,BL7
2013,010LEA,0.639,FEM
2013,010LEA,0.361,MALE
2013,010LEA,0.028,OTHER
2013,010LEA,0.833,WH7
2013,020LEA,0,BL7
2013,020LEA,0.6,FEM
2013,020LEA,0.4,MALE
2013,020LEA,0,OTHER
2013,020LEA,1,WH7
2013,030LEA,0.25,BL7
2013,030LEA,0.75,FEM
2013,030LEA,0.25,MALE
2013,030LEA,0,OTHER
2013,030LEA,0.75,WH7
2013,040LEA,0.364,BL7
2013,040LEA,0.364,FEM
2013,040LEA,0.636,MALE
2013,040LEA,0,OTHER
2013,040LEA,0.636,WH7
2013,050LEA,0,BL7
2013,050LEA,0.4,FEM
2013,050LEA,0.6,MALE
2013,050LEA,0,OTHER
2013,050LEA,1,WH7
2013,060LEA,0,BL7
2013,060LEA,0.6,FEM
2013,060LEA,0.4,MALE
2013,060LEA,0,OTHER
2013,060LEA,1,WH7
2013,070LEA,0.214,BL7
2013,070LEA,0.5,FEM
2013,070LEA,0.5,MALE
2013,070LEA,0.071,OTHER
2013,070LEA,0.714,WH7
2013,080LEA,0.875,BL7
2013,080LEA,0.375,FEM
2013,080LEA,0.625,MALE
2013,080LEA,0,OTHER
2013,080LEA,0.125,WH7
2013,090LEA,0.538,BL7
2013,090LEA,0.692,FEM
2013,090LEA,0.308,MALE
2013,090LEA,0,OTHER
2013,090LEA,0.462,WH7
2013,100LEA,0.211,BL7
2013,100LEA,0.684,FEM
2013,100LEA,0.316,MALE
2013,100LEA,0,OTHER
2013,100LEA,0.789,WH7
2013,110LEA,0.024,BL7
2013,110LEA,0.561,FEM
2013,110LEA,0.415,MALE
2013,110LEA,0.024,OTHER
2013,110LEA,0.951,WH7
2013,111LEA,0,BL7
2013,111LEA,0.556,FEM
2013,111LEA,0.444,MALE
2013,111LEA,0,OTHER
2013,111LEA,1,WH7
2013,120LEA,0.037,BL7
2013,120LEA,0.519,FEM
2013,120LEA,0.481,MALE
2013,120LEA,0,OTHER
2013,120LEA,0.963,WH7
2013,130LEA,0.105,BL7
2013,130LEA,0.5,FEM
2013,130LEA,0.5,MALE
2013,130LEA,0,OTHER
2013,130LEA,0.895,WH7
2013,132LEA,0,BL7
2013,132LEA,0.444,FEM
2013,132LEA,0.556,MALE
2013,132LEA,0,OTHER
2013,132LEA,1,WH7
2013,140LEA,0.077,BL7
2013,140LEA,0.5,FEM
2013,140LEA,0.5,MALE
2013,140LEA,0,OTHER
2013,140LEA,0.923,WH7
2013,150LEA,0.2,BL7
2013,150LEA,0.2,FEM
2013,150LEA,0.8,MALE
2013,150LEA,0,OTHER
2013,150LEA,0.8,WH7
2013,160LEA,0,BL7
2013,160LEA,0.688,FEM
2013,160LEA,0.313,MALE
2013,160LEA,0,OTHER
2013,160LEA,1,WH7
2013,170LEA,0.667,BL7
2013,170LEA,0.333,FEM
2013,170LEA,0.667,MALE
2013,170LEA,0,OTHER
2013,170LEA,0.333,WH7
2013,180LEA,0.071,BL7
2013,180LEA,0.536,FEM
2013,180LEA,0.464,MALE
2013,180LEA,0,OTHER
2013,180LEA,0.929,WH7
2013,181LEA,0.111,BL7
2013,181LEA,0.667,FEM
2013,181LEA,0.333,MALE
2013,181LEA,0,OTHER
2013,181LEA,0.889,WH7
2013,182LEA,0.143,BL7
2013,182LEA,0.571,FEM
2013,182LEA,0.429,MALE
2013,182LEA,0,OTHER
2013,182LEA,0.857,WH7
2013,190LEA,0.235,BL7
2013,190LEA,0.471,FEM
2013,190LEA,0.529,MALE
2013,190LEA,0,OTHER
2013,190LEA,0.765,WH7
2013,200LEA,0,BL7
2013,200LEA,0.429,FEM
2013,200LEA,0.571,MALE
2013,200LEA,0,OTHER
2013,200LEA,1,WH7
2013,210LEA,0.25,BL7
2013,210LEA,1,FEM
2013,210LEA,0,MALE
2013,210LEA,0,OTHER
2013,210LEA,0.75,WH7
2013,220LEA,0,BL7
2013,220LEA,0,FEM
2013,220LEA,1,MALE
2013,220LEA,0,OTHER
2013,220LEA,1,WH7
2013,230LEA,0.207,BL7
2013,230LEA,0.655,FEM
2013,230LEA,0.345,MALE
2013,230LEA,0,OTHER
2013,230LEA,0.793,WH7
2013,240LEA,0.105,BL7
2013,240LEA,0.421,FEM
2013,240LEA,0.579,MALE
2013,240LEA,0.105,OTHER
2013,240LEA,0.789,WH7
2013,241LEA,0,BL7
2013,241LEA,0.4,FEM
2013,241LEA,0.6,MALE
2013,241LEA,0,OTHER
2013,241LEA,1,WH7
2013,250LEA,0.208,BL7
2013,250LEA,0.583,FEM
2013,250LEA,0.375,MALE
2013,250LEA,0.042,OTHER
2013,250LEA,0.75,WH7
2013,260LEA,0.424,BL7
2013,260LEA,0.671,FEM
2013,260LEA,0.329,MALE
2013,260LEA,0.024,OTHER
2013,260LEA,0.553,WH7
2013,270LEA,0.2,BL7
2013,270LEA,0.8,FEM
2013,270LEA,0.2,MALE
2013,270LEA,0,OTHER
2013,270LEA,0.8,WH7
2013,280LEA,0,BL7
2013,280LEA,0.5,FEM
2013,280LEA,0.5,MALE
2013,280LEA,0,OTHER
2013,280LEA,1,WH7
2013,290LEA,0,BL7
2013,290LEA,0.647,FEM
2013,290LEA,0.353,MALE
2013,290LEA,0,OTHER
2013,290LEA,1,WH7
2013,291LEA,0.571,BL7
2013,291LEA,0.857,FEM
2013,291LEA,0.143,MALE
2013,291LEA,0,OTHER
2013,291LEA,0.429,WH7
2013,292LEA,0.5,BL7
2013,292LEA,0.25,FEM
2013,292LEA,0.75,MALE
2013,292LEA,0,OTHER
2013,292LEA,0.5,WH7
2013,300LEA,0.083,BL7
2013,300LEA,0.833,FEM
2013,300LEA,0,MALE
2013,300LEA,0.167,OTHER
2013,300LEA,0.75,WH7
2013,310LEA,0.2,BL7
2013,310LEA,0.467,FEM
2013,310LEA,0.533,MALE
2013,310LEA,0,OTHER
2013,310LEA,0.8,WH7
2013,320LEA,0.623,BL7
2013,320LEA,0.566,FEM
2013,320LEA,0.434,MALE
2013,320LEA,0.019,OTHER
2013,320LEA,0.358,WH7
2013,330LEA,0.429,BL7
2013,330LEA,0.643,FEM
2013,330LEA,0.357,MALE
2013,330LEA,0,OTHER
2013,330LEA,0.571,WH7
2013,340LEA,0.269,BL7
2013,340LEA,0.513,FEM
2013,340LEA,0.474,MALE
2013,340LEA,0.026,OTHER
2013,340LEA,0.705,WH7
2013,350LEA,0.5,BL7
2013,350LEA,0.625,FEM
2013,350LEA,0.375,MALE
2013,350LEA,0,OTHER
2013,350LEA,0.5,WH7
2013,360LEA,0.164,BL7
2013,360LEA,0.618,FEM
2013,360LEA,0.382,MALE
2013,360LEA,0,OTHER
2013,360LEA,0.836,WH7
2013,370LEA,0.6,BL7
2013,370LEA,1,FEM
2013,370LEA,0,MALE
2013,370LEA,0,OTHER
2013,370LEA,0.4,WH7
2013,380LEA,0,BL7
2013,380LEA,0,FEM
2013,380LEA,1,MALE
2013,380LEA,0,OTHER
2013,380LEA,1,WH7
2013,390LEA,0.316,BL7
2013,390LEA,0.632,FEM
2013,390LEA,0.368,MALE
2013,390LEA,0,OTHER
2013,390LEA,0.684,WH7
2013,400LEA,0,BL7
2013,400LEA,0.667,FEM
2013,400LEA,0.333,MALE
2013,400LEA,0,OTHER
2013,400LEA,1,WH7
2013,410LEA,0.439,BL7
2013,410LEA,0.561,FEM
2013,410LEA,0.439,MALE
2013,410LEA,0,OTHER
2013,410LEA,0.561,WH7
2013,420LEA,1,BL7
2013,420LEA,0.545,FEM
2013,420LEA,0.455,MALE
2013,420LEA,0,OTHER
2013,420LEA,0,WH7
2013,421LEA,0,BL7
2013,421LEA,0,FEM
2013,421LEA,1,MALE
2013,421LEA,0.25,OTHER
2013,421LEA,0.75,WH7
2013,422LEA,1,BL7
2013,422LEA,1,FEM
2013,422LEA,0,MALE
2013,422LEA,0,OTHER
2013,422LEA,0,WH7
2013,430LEA,0.25,BL7
2013,430LEA,0.607,FEM
2013,430LEA,0.393,MALE
2013,430LEA,0,OTHER
2013,430LEA,0.75,WH7
2013,440LEA,0,BL7
2013,440LEA,0.529,FEM
2013,440LEA,0.471,MALE
2013,440LEA,0.059,OTHER
2013,440LEA,0.941,WH7
2013,450LEA,0,BL7
2013,450LEA,0.478,FEM
2013,450LEA,0.522,MALE
2013,450LEA,0,OTHER
2013,450LEA,1,WH7
2013,460LEA,0.714,BL7
2013,460LEA,0.714,FEM
2013,460LEA,0.286,MALE
2013,460LEA,0,OTHER
2013,460LEA,0.286,WH7
2013,470LEA,0.538,BL7
2013,470LEA,0.923,FEM
2013,470LEA,0.077,MALE
2013,470LEA,0,OTHER
2013,470LEA,0.462,WH7
2013,480LEA,0,BL7
2013,480LEA,0.333,FEM
2013,480LEA,0.667,MALE
2013,480LEA,0,OTHER
2013,480LEA,1,WH7
2013,490LEA,0.111,BL7
2013,490LEA,0.472,FEM
2013,490LEA,0.528,MALE
2013,490LEA,0,OTHER
2013,490LEA,0.889,WH7
2013,491LEA,0.125,BL7
2013,491LEA,0.5,FEM
2013,491LEA,0.5,MALE
2013,491LEA,0,OTHER
2013,491LEA,0.875,WH7
2013,500LEA,0,BL7
2013,500LEA,0.778,FEM
2013,500LEA,0.222,MALE
2013,500LEA,0,OTHER
2013,500LEA,1,WH7
2013,510LEA,0.114,BL7
2013,510LEA,0.5,FEM
2013,510LEA,0.5,MALE
2013,510LEA,0,OTHER
2013,510LEA,0.886,WH7
2013,520LEA,0.167,BL7
2013,520LEA,0.5,FEM
2013,520LEA,0.5,MALE
2013,520LEA,0,OTHER
2013,520LEA,0.833,WH7
2013,530LEA,0.188,BL7
2013,530LEA,0.625,FEM
2013,530LEA,0.313,MALE
2013,530LEA,0.063,OTHER
2013,530LEA,0.75,WH7
2013,540LEA,0.176,BL7
2013,540LEA,0.706,FEM
2013,540LEA,0.294,MALE
2013,540LEA,0,OTHER
2013,540LEA,0.824,WH7
2013,550LEA,0.042,BL7
2013,550LEA,0.458,FEM
2013,550LEA,0.542,MALE
2013,550LEA,0,OTHER
2013,550LEA,0.958,WH7
2013,560LEA,0.091,BL7
2013,560LEA,0.091,FEM
2013,560LEA,0.909,MALE
2013,560LEA,0,OTHER
2013,560LEA,0.909,WH7
2013,570LEA,0,BL7
2013,570LEA,0.429,FEM
2013,570LEA,0.571,MALE
2013,570LEA,0,OTHER
2013,570LEA,1,WH7
2013,580LEA,0.364,BL7
2013,580LEA,0.364,FEM
2013,580LEA,0.636,MALE
2013,580LEA,0,OTHER
2013,580LEA,0.636,WH7
2013,590LEA,0,BL7
2013,590LEA,0.833,FEM
2013,590LEA,0.167,MALE
2013,590LEA,0,OTHER
2013,590LEA,1,WH7
2013,600LEA,0.363,BL7
2013,600LEA,0.667,FEM
2013,600LEA,0.322,MALE
2013,600LEA,0.064,OTHER
2013,600LEA,0.573,WH7
2013,610LEA,0,BL7
2013,610LEA,0.286,FEM
2013,610LEA,0.714,MALE
2013,610LEA,0,OTHER
2013,610LEA,1,WH7
2013,620LEA,0.182,BL7
2013,620LEA,0.636,FEM
2013,620LEA,0.364,MALE
2013,620LEA,0,OTHER
2013,620LEA,0.818,WH7
2013,630LEA,0.087,BL7
2013,630LEA,0.739,FEM
2013,630LEA,0.261,MALE
2013,630LEA,0.043,OTHER
2013,630LEA,0.87,WH7
2013,640LEA,0.519,BL7
2013,640LEA,0.481,FEM
2013,640LEA,0.519,MALE
2013,640LEA,0,OTHER
2013,640LEA,0.481,WH7
2013,650LEA,0.214,BL7
2013,650LEA,0.595,FEM
2013,650LEA,0.357,MALE
2013,650LEA,0.095,OTHER
2013,650LEA,0.69,WH7
2013,660LEA,0.875,BL7
2013,660LEA,0.875,FEM
2013,660LEA,0.125,MALE
2013,660LEA,0,OTHER
2013,660LEA,0.125,WH7
2013,670LEA,0.135,BL7
2013,670LEA,0.703,FEM
2013,670LEA,0.297,MALE
2013,670LEA,0,OTHER
2013,670LEA,0.865,WH7
2013,680LEA,0.308,BL7
2013,680LEA,0.538,FEM
2013,680LEA,0.462,MALE
2013,680LEA,0,OTHER
2013,680LEA,0.692,WH7
2013,681LEA,0.182,BL7
2013,681LEA,0.864,FEM
2013,681LEA,0.136,MALE
2013,681LEA,0,OTHER
2013,681LEA,0.818,WH7
2013,690LEA,0.25,BL7
2013,690LEA,0.75,FEM
2013,690LEA,0.25,MALE
2013,690LEA,0,OTHER
2013,690LEA,0.75,WH7
2013,700LEA,0.5,BL7
2013,700LEA,0.667,FEM
2013,700LEA,0.333,MALE
2013,700LEA,0,OTHER
2013,700LEA,0.5,WH7
2013,710LEA,0.125,BL7
2013,710LEA,0.313,FEM
2013,710LEA,0.625,MALE
2013,710LEA,0.063,OTHER
2013,710LEA,0.813,WH7
2013,720LEA,0.5,BL7
2013,720LEA,1,FEM
2013,720LEA,0,MALE
2013,720LEA,0,OTHER
