year,agency_code,status,subgroup,ccc_count,ccc_pct
2009,560332,NOCOMP1Y,HI7,,
2009,560332,NOCOMP1Y,ELS,,
2009,560332,NOCOMP1Y,MALE,7,22.22
2009,560332,NOCOMP1Y,MU7,,
2009,560332,NOCOMP1Y,SWD,,
2009,560332,NOCOMP1Y,WH7,9,40
2009,560350,COMP1Y,AM7,,
2009,560350,COMP1Y,AS7,,
2009,560350,COMP1Y,ALL,,50
2009,560350,COMP1Y,BL7,,
2009,560350,COMP1Y,EDS,,
2009,560350,COMP1Y,FEM,,
2009,560350,COMP1Y,HI7,,
2009,560350,COMP1Y,ELS,,
2009,560350,COMP1Y,MALE,,50
2009,560350,COMP1Y,MU7,,
2009,560350,COMP1Y,SWD,,
2009,560350,COMP1Y,WH7,,50
2009,560350,NOCOMP1Y,AM7,,
2009,560350,NOCOMP1Y,AS7,,
2009,560350,NOCOMP1Y,ALL,,50
2009,560350,NOCOMP1Y,BL7,,
2009,560350,NOCOMP1Y,EDS,,
2009,560350,NOCOMP1Y,FEM,,
2009,560350,NOCOMP1Y,HI7,,
2009,560350,NOCOMP1Y,ELS,,
2009,560350,NOCOMP1Y,MALE,,50
2009,560350,NOCOMP1Y,MU7,,
2009,560350,NOCOMP1Y,SWD,,
2009,560350,NOCOMP1Y,WH7,,50
2009,560LEA,COMP1Y,AM7,,
2009,560LEA,COMP1Y,AS7,,95
2009,560LEA,COMP1Y,ALL,96,61.53
2009,560LEA,COMP1Y,BL7,,95
2009,560LEA,COMP1Y,EDS,20,45.45
2009,560LEA,COMP1Y,FEM,59,71.95
2009,560LEA,COMP1Y,HI7,,25
2009,560LEA,COMP1Y,ELS,,
2009,560LEA,COMP1Y,MALE,37,50
2009,560LEA,COMP1Y,MU7,,
2009,560LEA,COMP1Y,SWD,,
2009,560LEA,COMP1Y,WH7,93,62
2009,560LEA,NOCOMP1Y,AM7,,
2009,560LEA,NOCOMP1Y,AS7,,95
2009,560LEA,NOCOMP1Y,ALL,60,61.53
2009,560LEA,NOCOMP1Y,BL7,,95
2009,560LEA,NOCOMP1Y,EDS,24,45.45
2009,560LEA,NOCOMP1Y,FEM,23,71.95
2009,560LEA,NOCOMP1Y,HI7,,25
2009,560LEA,NOCOMP1Y,ELS,,
2009,560LEA,NOCOMP1Y,MALE,37,50
2009,560LEA,NOCOMP1Y,MU7,,
2009,560LEA,NOCOMP1Y,SWD,,
2009,560LEA,NOCOMP1Y,WH7,57,62
2009,570318,COMP1Y,AM7,,
2009,570318,COMP1Y,AS7,,
2009,570318,COMP1Y,ALL,35,55.55
2009,570318,COMP1Y,BL7,,
2009,570318,COMP1Y,EDS,10,55.55
2009,570318,COMP1Y,FEM,24,58.53
2009,570318,COMP1Y,HI7,,33.33
2009,570318,COMP1Y,ELS,,
2009,570318,COMP1Y,MALE,11,50
2009,570318,COMP1Y,MU7,,
2009,570318,COMP1Y,SWD,,
2009,570318,COMP1Y,WH7,34,57.62
2009,570318,NOCOMP1Y,AM7,,
2009,570318,NOCOMP1Y,AS7,,
2009,570318,NOCOMP1Y,ALL,28,55.55
2009,570318,NOCOMP1Y,BL7,,
2009,570318,NOCOMP1Y,EDS,8,55.55
2009,570318,NOCOMP1Y,FEM,17,58.53
2009,570318,NOCOMP1Y,HI7,,33.33
2009,570318,NOCOMP1Y,ELS,,
2009,570318,NOCOMP1Y,MALE,11,50
2009,570318,NOCOMP1Y,MU7,,
2009,570318,NOCOMP1Y,SWD,,
2009,570318,NOCOMP1Y,WH7,25,57.62
2009,570LEA,COMP1Y,AM7,,
2009,570LEA,COMP1Y,AS7,,
2009,570LEA,COMP1Y,ALL,35,55.55
2009,570LEA,COMP1Y,BL7,,
2009,570LEA,COMP1Y,EDS,10,55.55
2009,570LEA,COMP1Y,FEM,24,58.53
2009,570LEA,COMP1Y,HI7,,33.33
2009,570LEA,COMP1Y,ELS,,
2009,570LEA,COMP1Y,MALE,11,50
2009,570LEA,COMP1Y,MU7,,
2009,570LEA,COMP1Y,SWD,,
2009,570LEA,COMP1Y,WH7,34,57.62
2009,570LEA,NOCOMP1Y,AM7,,
2009,570LEA,NOCOMP1Y,AS7,,
2009,570LEA,NOCOMP1Y,ALL,28,55.55
2009,570LEA,NOCOMP1Y,BL7,,
2009,570LEA,NOCOMP1Y,EDS,8,55.55
2009,570LEA,NOCOMP1Y,FEM,17,58.53
2009,570LEA,NOCOMP1Y,HI7,,33.33
2009,570LEA,NOCOMP1Y,ELS,,
2009,570LEA,NOCOMP1Y,MALE,11,50
2009,570LEA,NOCOMP1Y,MU7,,
2009,570LEA,NOCOMP1Y,SWD,,
2009,570LEA,NOCOMP1Y,WH7,25,57.62
2009,580304,COMP1Y,AM7,,
2009,580304,COMP1Y,AS7,,
2009,580304,COMP1Y,ALL,10,45.45
2009,580304,COMP1Y,BL7,,33.33
2009,580304,COMP1Y,EDS,,50
2009,580304,COMP1Y,FEM,6,50
2009,580304,COMP1Y,HI7,,
2009,580304,COMP1Y,ELS,,
2009,580304,COMP1Y,MALE,,40
2009,580304,COMP1Y,MU7,,
2009,580304,COMP1Y,SWD,,
2009,580304,COMP1Y,WH7,9,47.36
2009,580304,NOCOMP1Y,AM7,,
2009,580304,NOCOMP1Y,AS7,,
2009,580304,NOCOMP1Y,ALL,12,45.45
2009,580304,NOCOMP1Y,BL7,,33.33
2009,580304,NOCOMP1Y,EDS,,50
2009,580304,NOCOMP1Y,FEM,6,50
2009,580304,NOCOMP1Y,HI7,,
2009,580304,NOCOMP1Y,ELS,,
2009,580304,NOCOMP1Y,MALE,6,40
2009,580304,NOCOMP1Y,MU7,,
2009,580304,NOCOMP1Y,SWD,,
2009,580304,NOCOMP1Y,WH7,10,47.36
2009,580328,COMP1Y,AM7,,
2009,580328,COMP1Y,AS7,,
2009,580328,COMP1Y,ALL,19,57.57
2009,580328,COMP1Y,BL7,,50
2009,580328,COMP1Y,EDS,,50
2009,580328,COMP1Y,FEM,12,70.58
2009,580328,COMP1Y,HI7,,
2009,580328,COMP1Y,ELS,,
2009,580328,COMP1Y,MALE,7,43.75
2009,580328,COMP1Y,MU7,,
2009,580328,COMP1Y,SWD,,
2009,580328,COMP1Y,WH7,16,59.25
2009,580328,NOCOMP1Y,AM7,,
2009,580328,NOCOMP1Y,AS7,,
2009,580328,NOCOMP1Y,ALL,14,57.57
2009,580328,NOCOMP1Y,BL7,,50
2009,580328,NOCOMP1Y,EDS,,50
2009,580328,NOCOMP1Y,FEM,5,70.58
2009,580328,NOCOMP1Y,HI7,,
2009,580328,NOCOMP1Y,ELS,,
2009,580328,NOCOMP1Y,MALE,9,43.75
2009,580328,NOCOMP1Y,MU7,,
2009,580328,NOCOMP1Y,SWD,,
2009,580328,NOCOMP1Y,WH7,11,59.25
2009,580344,COMP1Y,AM7,,
2009,580344,COMP1Y,AS7,,
2009,580344,COMP1Y,ALL,19,44.18
2009,580344,COMP1Y,BL7,16,44.44
2009,580344,COMP1Y,EDS,8,29.62
2009,580344,COMP1Y,FEM,10,45.45
2009,580344,COMP1Y,HI7,,
2009,580344,COMP1Y,ELS,,
2009,580344,COMP1Y,MALE,9,42.85
2009,580344,COMP1Y,MU7,,
2009,580344,COMP1Y,SWD,,
2009,580344,COMP1Y,WH7,,42.85
2009,580344,NOCOMP1Y,AM7,,
2009,580344,NOCOMP1Y,AS7,,
2009,580344,NOCOMP1Y,ALL,24,44.18
2009,580344,NOCOMP1Y,BL7,20,44.44
2009,580344,NOCOMP1Y,EDS,19,29.62
2009,580344,NOCOMP1Y,FEM,12,45.45
2009,580344,NOCOMP1Y,HI7,,
2009,580344,NOCOMP1Y,ELS,,
2009,580344,NOCOMP1Y,MALE,12,42.85
2009,580344,NOCOMP1Y,MU7,,
2009,580344,NOCOMP1Y,SWD,,
2009,580344,NOCOMP1Y,WH7,,42.85
2009,580368,COMP1Y,AM7,,
2009,580368,COMP1Y,AS7,,95
2009,580368,COMP1Y,ALL,41,57.74
2009,580368,COMP1Y,BL7,14,45.16
2009,580368,COMP1Y,EDS,10,40
2009,580368,COMP1Y,FEM,23,65.71
2009,580368,COMP1Y,HI7,,
2009,580368,COMP1Y,ELS,,
2009,580368,COMP1Y,MALE,18,50
2009,580368,COMP1Y,MU7,,95
2009,580368,COMP1Y,SWD,,
2009,580368,COMP1Y,WH7,25,65.78
2009,580368,NOCOMP1Y,AM7,,
2009,580368,NOCOMP1Y,AS7,,95
2009,580368,NOCOMP1Y,ALL,30,57.74
2009,580368,NOCOMP1Y,BL7,17,45.16
2009,580368,NOCOMP1Y,EDS,15,40
2009,580368,NOCOMP1Y,FEM,12,65.71
2009,580368,NOCOMP1Y,HI7,,
2009,580368,NOCOMP1Y,ELS,,
2009,580368,NOCOMP1Y,MALE,18,50
2009,580368,NOCOMP1Y,MU7,,95
2009,580368,NOCOMP1Y,SWD,,
2009,580368,NOCOMP1Y,WH7,13,65.78
2009,580LEA,COMP1Y,AM7,,
2009,580LEA,COMP1Y,AS7,,95
2009,580LEA,COMP1Y,ALL,89,52.66
2009,580LEA,COMP1Y,BL7,34,44.73
2009,580LEA,COMP1Y,EDS,21,36.2
2009,580LEA,COMP1Y,FEM,51,59.3
2009,580LEA,COMP1Y,HI7,,
2009,580LEA,COMP1Y,ELS,,
2009,580LEA,COMP1Y,MALE,38,45.78
2009,580LEA,COMP1Y,MU7,,95
2009,580LEA,COMP1Y,SWD,,
2009,580LEA,COMP1Y,WH7,53,58.24
2009,580LEA,NOCOMP1Y,AM7,,
2009,580LEA,NOCOMP1Y,AS7,,95
2009,580LEA,NOCOMP1Y,ALL,80,52.66
2009,580LEA,NOCOMP1Y,BL7,42,44.73
2009,580LEA,NOCOMP1Y,EDS,37,36.2
2009,580LEA,NOCOMP1Y,FEM,35,59.3
2009,580LEA,NOCOMP1Y,HI7,,
2009,580LEA,NOCOMP1Y,ELS,,
2009,580LEA,NOCOMP1Y,MALE,45,45.78
2009,580LEA,NOCOMP1Y,MU7,,95
2009,580LEA,NOCOMP1Y,SWD,,
2009,580LEA,NOCOMP1Y,WH7,38,58.24
2009,590330,COMP1Y,AM7,,
2009,590330,COMP1Y,AS7,6,75
2009,590330,COMP1Y,ALL,119,55.34
2009,590330,COMP1Y,BL7,,30
2009,590330,COMP1Y,EDS,28,40.57
2009,590330,COMP1Y,FEM,61,53.5
2009,590330,COMP1Y,HI7,,60
2009,590330,COMP1Y,ELS,,57.14
2009,590330,COMP1Y,MALE,58,57.42
2009,590330,COMP1Y,MU7,,33.33
2009,590330,COMP1Y,SWD,16,69.56
2009,590330,COMP1Y,WH7,106,56.38
2009,590330,NOCOMP1Y,AM7,,
2009,590330,NOCOMP1Y,AS7,,75
2009,590330,NOCOMP1Y,ALL,96,55.34
2009,590330,NOCOMP1Y,BL7,7,30
2009,590330,NOCOMP1Y,EDS,41,40.57
2009,590330,NOCOMP1Y,FEM,53,53.5
2009,590330,NOCOMP1Y,HI7,,60
2009,590330,NOCOMP1Y,ELS,,57.14
2009,590330,NOCOMP1Y,MALE,43,57.42
2009,590330,NOCOMP1Y,MU7,,33.33
2009,590330,NOCOMP1Y,SWD,7,69.56
2009,590330,NOCOMP1Y,WH7,82,56.38
2009,590LEA,COMP1Y,AM7,,
2009,590LEA,COMP1Y,AS7,6,75
2009,590LEA,COMP1Y,ALL,119,55.34
2009,590LEA,COMP1Y,BL7,,30
2009,590LEA,COMP1Y,EDS,28,40.57
2009,590LEA,COMP1Y,FEM,61,53.5
2009,590LEA,COMP1Y,HI7,,60
2009,590LEA,COMP1Y,ELS,,57.14
2009,590LEA,COMP1Y,MALE,58,57.42
2009,590LEA,COMP1Y,MU7,,33.33
2009,590LEA,COMP1Y,SWD,16,69.56
2009,590LEA,COMP1Y,WH7,106,56.38
2009,590LEA,NOCOMP1Y,AM7,,
2009,590LEA,NOCOMP1Y,AS7,,75
2009,590LEA,NOCOMP1Y,ALL,96,55.34
2009,590LEA,NOCOMP1Y,BL7,7,30
2009,590LEA,NOCOMP1Y,EDS,41,40.57
2009,590LEA,NOCOMP1Y,FEM,53,53.5
2009,590LEA,NOCOMP1Y,HI7,,60
2009,590LEA,NOCOMP1Y,ELS,,57.14
2009,590LEA,NOCOMP1Y,MALE,43,57.42
2009,590LEA,NOCOMP1Y,MU7,,33.33
2009,590LEA,NOCOMP1Y,SWD,7,69.56
2009,590LEA,NOCOMP1Y,WH7,82,56.38
2009,600302,COMP1Y,AM7,,
2009,600302,COMP1Y,AS7,14,70
2009,600302,COMP1Y,ALL,162,76.05
2009,600302,COMP1Y,BL7,14,70
2009,600302,COMP1Y,EDS,8,72.72
2009,600302,COMP1Y,FEM,86,81.13
2009,600302,COMP1Y,HI7,8,50
2009,600302,COMP1Y,ELS,,75
2009,600302,COMP1Y,MALE,76,71.02
2009,600302,COMP1Y,MU7,,50
2009,600302,COMP1Y,SWD,,50
2009,600302,COMP1Y,WH7,125,80.64
2009,600302,NOCOMP1Y,AM7,,
2009,600302,NOCOMP1Y,AS7,6,70
2009,600302,NOCOMP1Y,ALL,51,76.05
2009,600302,NOCOMP1Y,BL7,6,70
2009,600302,NOCOMP1Y,EDS,,72.72
2009,600302,NOCOMP1Y,FEM,20,81.13
2009,600302,NOCOMP1Y,HI7,8,50
2009,600302,NOCOMP1Y,ELS,,75
2009,600302,NOCOMP1Y,MALE,31,71.02
2009,600302,NOCOMP1Y,MU7,,50
2009,600302,NOCOMP1Y,SWD,,50
2009,600302,NOCOMP1Y,WH7,30,80.64
2009,600334,COMP1Y,AM7,,95
2009,600334,COMP1Y,AS7,,60
2009,600334,COMP1Y,ALL,24,68.57
2009,600334,COMP1Y,BL7,10,62.5
2009,600334,COMP1Y,EDS,8,50
2009,600334,COMP1Y,FEM,18,69.23
2009,600334,COMP1Y,HI7,,25
2009,600334,COMP1Y,ELS,,
2009,600334,COMP1Y,MALE,6,66.66
2009,600334,COMP1Y,MU7,,95
2009,600334,COMP1Y,SWD,,
2009,600334,COMP1Y,WH7,8,95
2009,600334,NOCOMP1Y,AM7,,95
2009,600334,NOCOMP1Y,AS7,,60
2009,600334,NOCOMP1Y,ALL,11,68.57
2009,600334,NOCOMP1Y,BL7,6,62.5
2009,600334,NOCOMP1Y,EDS,8,50
2009,600334,NOCOMP1Y,FEM,8,69.23
2009,600334,NOCOMP1Y,HI7,,25
2009,600334,NOCOMP1Y,ELS,,
2009,600334,NOCOMP1Y,MALE,,66.66
2009,600334,NOCOMP1Y,MU7,,95
2009,600334,NOCOMP1Y,SWD,,
2009,600334,NOCOMP1Y,WH7,,95
2009,600361,COMP1Y,AM7,,
2009,600361,COMP1Y,AS7,13,81.25
2009,600361,COMP1Y,ALL,202,76.22
2009,600361,COMP1Y,BL7,23,67.64
2009,600361,COMP1Y,EDS,27,77.14
2009,600361,COMP1Y,FEM,121,75.15
2009,600361,COMP1Y,HI7,,42.85
2009,600361,COMP1Y,ELS,,50
2009,600361,COMP1Y,MALE,81,77.88
2009,600361,COMP1Y,MU7,,75
2009,600361,COMP1Y,SWD,,95
2009,600361,COMP1Y,WH7,160,78.43
2009,600361,NOCOMP1Y,AM7,,
2009,600361,NOCOMP1Y,AS7,,81.25
2009,600361,NOCOMP1Y,ALL,63,76.22
2009,600361,NOCOMP1Y,BL7,11,67.64
2009,600361,NOCOMP1Y,EDS,8,77.14
2009,600361,NOCOMP1Y,FEM,40,75.15
2009,600361,NOCOMP1Y,HI7,,42.85
2009,600361,NOCOMP1Y,ELS,,50
2009,600361,NOCOMP1Y,MALE,23,77.88
2009,600361,NOCOMP1Y,MU7,,75
2009,600361,NOCOMP1Y,SWD,,95
2009,600361,NOCOMP1Y,WH7,44,78.43
2009,600376,COMP1Y,AM7,,
2009,600376,COMP1Y,AS7,,95
2009,600376,COMP1Y,ALL,32,74.41
2009,600376,COMP1Y,BL7,27,77.14
2009,600376,COMP1Y,EDS,16,69.56
2009,600376,COMP1Y,FEM,21,72.41
2009,600376,COMP1Y,HI7,,60
2009,600376,COMP1Y,ELS,,
2009,600376,COMP1Y,MALE,11,78.57
2009,600376,COMP1Y,MU7,,95
2009,600376,COMP1Y,SWD,,95
2009,600376,COMP1Y,WH7,,
2009,600376,NOCOMP1Y,AM7,,
2009,600376,NOCOMP1Y,AS7,,95
2009,600376,NOCOMP1Y,ALL,11,74.41
2009,600376,NOCOMP1Y,BL7,8,77.14
2009,600376,NOCOMP1Y,EDS,7,69.56
2009,600376,NOCOMP1Y,FEM,8,72.41
2009,600376,NOCOMP1Y,HI7,,60
2009,600376,NOCOMP1Y,ELS,,
2009,600376,NOCOMP1Y,MALE,,78.57
2009,600376,NOCOMP1Y,MU7,,95
2009,600376,NOCOMP1Y,SWD,,95
2009,600376,NOCOMP1Y,WH7,,
2009,600377,COMP1Y,AM7,,95
2009,600377,COMP1Y,AS7,8,66.66
2009,600377,COMP1Y,ALL,101,70.62
2009,600377,COMP1Y,BL7,39,70.9
2009,600377,COMP1Y,EDS,18,60
2009,600377,COMP1Y,FEM,73,78.49
2009,600377,COMP1Y,HI7,,42.85
2009,600377,COMP1Y,ELS,,
2009,600377,COMP1Y,MALE,28,56
2009,600377,COMP1Y,MU7,,50
2009,600377,COMP1Y,SWD,,
2009,600377,COMP1Y,WH7,49,74.24
2009,600377,NOCOMP1Y,AM7,,95
2009,600377,NOCOMP1Y,AS7,,66.66
2009,600377,NOCOMP1Y,ALL,42,70.62
2009,600377,NOCOMP1Y,BL7,16,70.9
2009,600377,NOCOMP1Y,EDS,12,60
2009,600377,NOCOMP1Y,FEM,20,78.49
2009,600377,NOCOMP1Y,HI7,,42.85
2009,600377,NOCOMP1Y,ELS,5,
2009,600377,NOCOMP1Y,MALE,22,56
2009,600377,NOCOMP1Y,MU7,,50
2009,600377,NOCOMP1Y,SWD,,
2009,600377,NOCOMP1Y,WH7,17,74.24
2009,600386,COMP1Y,AM7,,
2009,600386,COMP1Y,AS7,,
2009,600386,COMP1Y,ALL,,
2009,600386,COMP1Y,BL7,,
2009,600386,COMP1Y,EDS,,
2009,600386,COMP1Y,FEM,,
2009,600386,COMP1Y,HI7,,
2009,600386,COMP1Y,ELS,,
2009,600386,COMP1Y,MALE,,
2009,600386,COMP1Y,MU7,,
2009,600386,COMP1Y,SWD,,
2009,600386,COMP1Y,WH7,,
2009,600386,NOCOMP1Y,AM7,,
2009,600386,NOCOMP1Y,AS7,,
2009,600386,NOCOMP1Y,ALL,,
2009,600386,NOCOMP1Y,BL7,,
2009,600386,NOCOMP1Y,EDS,,
2009,600386,NOCOMP1Y,FEM,,
2009,600386,NOCOMP1Y,HI7,,
2009,600386,NOCOMP1Y,ELS,,
2009,600386,NOCOMP1Y,MALE,,
2009,600386,NOCOMP1Y,MU7,,
2009,600386,NOCOMP1Y,SWD,,
2009,600386,NOCOMP1Y,WH7,,
2009,600396,COMP1Y,AM7,,
2009,600396,COMP1Y,AS7,,
2009,600396,COMP1Y,ALL,,
2009,600396,COMP1Y,BL7,,
2009,600396,COMP1Y,EDS,,
2009,600396,COMP1Y,FEM,,
2009,600396,COMP1Y,HI7,,
2009,600396,COMP1Y,ELS,,
2009,600396,COMP1Y,MALE,,
2009,600396,COMP1Y,MU7,,
2009,600396,COMP1Y,SWD,,
2009,600396,COMP1Y,WH7,,
2009,600396,NOCOMP1Y,AM7,,
2009,600396,NOCOMP1Y,AS7,,
2009,600396,NOCOMP1Y,ALL,,
2009,600396,NOCOMP1Y,BL7,,
2009,600396,NOCOMP1Y,EDS,,
2009,600396,NOCOMP1Y,FEM,,
2009,600396,NOCOMP1Y,HI7,,
2009,600396,NOCOMP1Y,ELS,,
2009,600396,NOCOMP1Y,MALE,,
2009,600396,NOCOMP1Y,MU7,,
2009,600396,NOCOMP1Y,SWD,,
2009,600396,NOCOMP1Y,WH7,,
2009,600405,COMP1Y,AM7,,
2009,600405,COMP1Y,AS7,,66.66
2009,600405,COMP1Y,ALL,96,78.68
2009,600405,COMP1Y,BL7,83,78.3
2009,600405,COMP1Y,EDS,33,70.21
2009,600405,COMP1Y,FEM,67,80.72
2009,600405,COMP1Y,HI7,,95
2009,600405,COMP1Y,ELS,,95
2009,600405,COMP1Y,MALE,29,74.35
2009,600405,COMP1Y,MU7,,
2009,600405,COMP1Y,SWD,,95
2009,600405,COMP1Y,WH7,8,88.88
2009,600405,NOCOMP1Y,AM7,,
2009,600405,NOCOMP1Y,AS7,,66.66
2009,600405,NOCOMP1Y,ALL,26,78.68
2009,600405,NOCOMP1Y,BL7,23,78.3
2009,600405,NOCOMP1Y,EDS,14,70.21
2009,600405,NOCOMP1Y,FEM,16,80.72
2009,600405,NOCOMP1Y,HI7,,95
2009,600405,NOCOMP1Y,ELS,,95
2009,600405,NOCOMP1Y,MALE,10,74.35
2009,600405,NOCOMP1Y,MU7,,
2009,600405,NOCOMP1Y,SWD,,95
2009,600405,NOCOMP1Y,WH7,,88.88
2009,600415,COMP1Y,AM7,,33.33
2009,600415,COMP1Y,AS7,,42.85
2009,600415,COMP1Y,ALL,169,76.81
2009,600415,COMP1Y,BL7,35,76.08
2009,600415,COMP1Y,EDS,12,80
2009,600415,COMP1Y,FEM,97,82.9
2009,600415,COMP1Y,HI7,12,80
2009,600415,COMP1Y,ELS,,66.66
2009,600415,COMP1Y,MALE,72,69.9
2009,600415,COMP1Y,MU7,,50
2009,600415,COMP1Y,SWD,,95
2009,600415,COMP1Y,WH7,117,79.59
2009,600415,NOCOMP1Y,AM7,,33.33
2009,600415,NOCOMP1Y,AS7,,42.85
2009,600415,NOCOMP1Y,ALL,51,76.81
2009,600415,NOCOMP1Y,BL7,11,76.08
2009,600415,NOCOMP1Y,EDS,,80
2009,600415,NOCOMP1Y,FEM,20,82.9
2009,600415,NOCOMP1Y,HI7,,80
2009,600415,NOCOMP1Y,ELS,,66.66
2009,600415,NOCOMP1Y,MALE,31,69.9
2009,600415,NOCOMP1Y,MU7,,50
2009,600415,NOCOMP1Y,SWD,,95
2009,600415,NOCOMP1Y,WH7,30,79.59
2009,600426,COMP1Y,AM7,,
2009,600426,COMP1Y,AS7,6,66.66
2009,600426,COMP1Y,ALL,99,61.49
2009,600426,COMP1Y,BL7,57,58.76
2009,600426,COMP1Y,EDS,26,59.09
2009,600426,COMP1Y,FEM,60,66.66
2009,600426,COMP1Y,HI7,5,83.33
2009,600426,COMP1Y,ELS,,80
2009,600426,COMP1Y,MALE,39,54.92
2009,600426,COMP1Y,MU7,,95
2009,600426,COMP1Y,SWD,,66.66
2009,600426,COMP1Y,WH7,29,63.04
2009,600426,NOCOMP1Y,AM7,,
2009,600426,NOCOMP1Y,AS7,,66.66
2009,600426,NOCOMP1Y,ALL,62,61.49
2009,600426,NOCOMP1Y,BL7,40,58.76
2009,600426,NOCOMP1Y,EDS,18,59.09
2009,600426,NOCOMP1Y,FEM,30,66.66
2009,600426,NOCOMP1Y,HI7,,83.33
2009,600426,NOCOMP1Y,ELS,,80
2009,600426,NOCOMP1Y,MALE,32,54.92
2009,600426,NOCOMP1Y,MU7,,95
2009,600426,NOCOMP1Y,SWD,,66.66
2009,600426,NOCOMP1Y,WH7,17,63.04
2009,600445,COMP1Y,AM7,,
2009,600445,COMP1Y,AS7,13,68.42
2009,600445,COMP1Y,ALL,130,70.65
2009,600445,COMP1Y,BL7,62,64.58
2009,600445,COMP1Y,EDS,25,60.97
2009,600445,COMP1Y,FEM,75,71.42
2009,600445,COMP1Y,HI7,5,71.42
2009,600445,COMP1Y,ELS,,75
2009,600445,COMP1Y,MALE,55,69.62
2009,600445,COMP1Y,MU7,,66.66
2009,600445,COMP1Y,SWD,,50
2009,600445,COMP1Y,WH7,48,81.35
2009,600445,NOCOMP1Y,AM7,,
2009,600445,NOCOMP1Y,AS7,6,68.42
2009,600445,NOCOMP1Y,ALL,54,70.65
2009,600445,NOCOMP1Y,BL7,34,64.58
2009,600445,NOCOMP1Y,EDS,16,60.97
2009,600445,NOCOMP1Y,FEM,30,71.42
2009,600445,NOCOMP1Y,HI7,,71.42
2009,600445,NOCOMP1Y,ELS,,75
2009,600445,NOCOMP1Y,MALE,24,69.62
2009,600445,NOCOMP1Y,MU7,,66.66
2009,600445,NOCOMP1Y,SWD,,50
2009,600445,NOCOMP1Y,WH7,11,81.35
2009,600454,COMP1Y,AM7,,
2009,600454,COMP1Y,AS7,,
2009,600454,COMP1Y,ALL,,
2009,600454,COMP1Y,BL7,,
2009,600454,COMP1Y,EDS,,
2009,600454,COMP1Y,FEM,,
2009,600454,COMP1Y,HI7,,
2009,600454,COMP1Y,ELS,,
2009,600454,COMP1Y,MALE,,
2009,600454,COMP1Y,MU7,,
2009,600454,COMP1Y,SWD,,
2009,600454,COMP1Y,WH7,,
2009,600454,NOCOMP1Y,AM7,,
2009,600454,NOCOMP1Y,AS7,,
2009,600454,NOCOMP1Y,ALL,,
2009,600454,NOCOMP1Y,BL7,,
2009,600454,NOCOMP1Y,EDS,,
2009,600454,NOCOMP1Y,FEM,,
2009,600454,NOCOMP1Y,HI7,,
2009,600454,NOCOMP1Y,ELS,,
2009,600454,NOCOMP1Y,MALE,,
2009,600454,NOCOMP1Y,MU7,,
2009,600454,NOCOMP1Y,SWD,,
2009,600454,NOCOMP1Y,WH7,,
2009,600466,COMP1Y,AM7,,
2009,600466,COMP1Y,AS7,15,68.18
2009,600466,COMP1Y,ALL,215,71.9
2009,600466,COMP1Y,BL7,29,70.73
2009,600466,COMP1Y,EDS,13,76.47
2009,600466,COMP1Y,FEM,117,76.97
2009,600466,COMP1Y,HI7,,80
2009,600466,COMP1Y,ELS,,80
2009,600466,COMP1Y,MALE,98,66.66
2009,600466,COMP1Y,MU7,,50
2009,600466,COMP1Y,SWD,,50
2009,600466,COMP1Y,WH7,166,72.48
2009,600466,NOCOMP1Y,AM7,,
2009,600466,NOCOMP1Y,AS7,7,68.18
2009,600466,NOCOMP1Y,ALL,84,71.9
2009,600466,NOCOMP1Y,BL7,12,70.73
2009,600466,NOCOMP1Y,EDS,,76.47
2009,600466,NOCOMP1Y,FEM,35,76.97
2009,600466,NOCOMP1Y,HI7,,80
2009,600466,NOCOMP1Y,ELS,,80
2009,600466,NOCOMP1Y,MALE,49,66.66
2009,600466,NOCOMP1Y,MU7,,50
2009,600466,NOCOMP1Y,SWD,,50
2009,600466,NOCOMP1Y,WH7,63,72.48
2009,600480,COMP1Y,AM7,,50
2009,600480,COMP1Y,AS7,11,68.75
2009,600480,COMP1Y,ALL,181,74.48
2009,600480,COMP1Y,BL7,29,70.73
2009,600480,COMP1Y,EDS,12,80
2009,600480,COMP1Y,FEM,110,79.71
2009,600480,COMP1Y,HI7,,42.85
2009,600480,COMP1Y,ELS,,50
2009,600480,COMP1Y,MALE,71,67.61
2009,600480,COMP1Y,MU7,,95
2009,600480,COMP1Y,SWD,6,54.54
2009,600480,COMP1Y,WH7,135,77.14
2009,600480,NOCOMP1Y,AM7,,50
2009,600480,NOCOMP1Y,AS7,5,68.75
2009,600480,NOCOMP1Y,ALL,62,74.48
2009,600480,NOCOMP1Y,BL7,12,70.73
2009,600480,NOCOMP1Y,EDS,,80
2009,600480,NOCOMP1Y,FEM,28,79.71
2009,600480,NOCOMP1Y,HI7,,42.85
2009,600480,NOCOMP1Y,ELS,,50
2009,600480,NOCOMP1Y,MALE,34,67.61
2009,600480,NOCOMP1Y,MU7,,95
2009,600480,NOCOMP1Y,SWD,5,54.54
2009,600480,NOCOMP1Y,WH7,40,77.14
2009,600482,COMP1Y,AM7,,
2009,600482,COMP1Y,AS7,,
2009,600482,COMP1Y,ALL,30,73.17
2009,600482,COMP1Y,BL7,9,60
2009,600482,COMP1Y,EDS,7,70
2009,600482,COMP1Y,FEM,21,75
2009,600482,COMP1Y,HI7,,95
2009,600482,COMP1Y,ELS,,
2009,600482,COMP1Y,MALE,9,69.23
