year,agency_code,total_nbpts_num,category_code,nbpts_num
2008,110382,11149,M,10
2008,110384,11149,E,6
2008,110388,11149,E,1
2008,110401,11149,M,4
2008,110408,11149,E,9
2008,110410,11149,E,11
2008,110412,11149,E,7
2008,110416,11149,H,15
2008,110420,11149,M,9
2008,110422,11149,E,6
2008,110428,11149,E,5
2008,110432,11149,E,6
2008,110436,11149,E,7
2008,110444,11149,E,2
2008,110LEA,11149,E,6
2008,110LEA,11149,H,13
2008,110LEA,11149,M,9
2008,111301,11149,T,2
2008,111302,11149,H,13
2008,111304,11149,E,9
2008,111306,11149,E,16
2008,111312,11149,E,6
2008,111332,11149,E,2
2008,111356,11149,M,8
2008,111360,11149,E,5
2008,111700,11149,H,4
2008,111LEA,11149,E,8
2008,111LEA,11149,H,9
2008,111LEA,11149,M,8
2008,111LEA,11149,T,2
2008,11A000,11149,I,
2008,11B000,11149,I,
2008,11K000,11149,I,
2008,120304,11149,E,1
2008,120308,11149,T,1
2008,120309,11149,T,2
2008,120310,11149,H,2
2008,120312,11149,E,5
2008,120314,11149,H,18
2008,120315,11149,M,5
2008,120316,11149,E,6
2008,120318,11149,H,13
2008,120320,11149,E,4
2008,120324,11149,E,7
2008,120330,11149,E,3
2008,120334,11149,M,5
2008,120338,11149,E,2
2008,120340,11149,E,5
2008,120344,11149,E,3
2008,120350,11149,M,4
2008,120352,11149,E,1
2008,120356,11149,E,3
2008,120360,11149,E,3
2008,120364,11149,E,3
2008,120368,11149,E,4
2008,120370,11149,H,7
2008,120372,11149,E,5
2008,120374,11149,E,10
2008,120376,11149,M,3
2008,120380,11149,E,8
2008,120386,11149,E,5
2008,120390,11149,M,3
2008,120LEA,11149,E,4
2008,120LEA,11149,H,10
2008,120LEA,11149,M,4
2008,120LEA,11149,T,2
2008,12A000,11149,E,
2008,130304,11149,E,3
2008,130308,11149,E,3
2008,130309,11149,E,4
2008,130310,11149,H,4
2008,130311,11149,E,4
2008,130312,11149,E,4
2008,130313,11149,M,6
2008,130314,11149,H,9
2008,130315,11149,M,9
2008,130316,11149,H,8
2008,130317,11149,T,2
2008,130318,11149,M,12
2008,130319,11149,E,9
2008,130320,11149,M,7
2008,130321,11149,E,7
2008,130322,11149,E,10
2008,130323,11149,M,10
2008,130324,11149,H,9
2008,130325,11149,E,6
2008,130326,11149,H,9
2008,130327,11149,M,7
2008,130328,11149,E,2
2008,130329,11149,E,3
2008,130330,11149,E,2
2008,130331,11149,E,7
2008,130332,11149,H,9
2008,130333,11149,H,
2008,130334,11149,M,
2008,130335,11149,E,
2008,130336,11149,E,4
2008,130338,11149,E,5
2008,130340,11149,E,5
2008,130342,11149,E,11
2008,130344,11149,E,3
2008,130LEA,11149,E,5
2008,130LEA,11149,H,8
2008,130LEA,11149,M,9
2008,130LEA,11149,T,2
2008,132304,11149,H,14
2008,132308,11149,E,3
2008,132312,11149,E,3
2008,132328,11149,E,6
2008,132329,11149,M,5
2008,132330,11149,M,10
2008,132332,11149,E,5
2008,132336,11149,E,5
2008,132LEA,11149,E,4
2008,132LEA,11149,H,14
2008,132LEA,11149,M,8
2008,13A000,11149,A,
2008,140304,11149,E,3
2008,140305,11149,H,4
2008,140306,11149,T,1
2008,140307,11149,E,
2008,140308,11149,I,
2008,140309,11149,H,2
2008,140312,11149,E,4
2008,140316,11149,E,2
2008,140324,11149,E,6
2008,140332,11149,M,5
2008,140336,11149,M,4
2008,140340,11149,E,6
2008,140344,11149,I,4
2008,140348,11149,H,13
2008,140352,11149,E,11
2008,140356,11149,M,13
2008,140360,11149,I,3
2008,140368,11149,M,13
2008,140372,11149,E,4
2008,140376,11149,I,2
2008,140384,11149,E,10
2008,140386,11149,H,16
2008,140388,11149,E,3
2008,140390,11149,H,10
2008,140392,11149,E,2
2008,140396,11149,E,6
2008,140LEA,11149,E,5
2008,140LEA,11149,H,9
2008,140LEA,11149,I,3
2008,140LEA,11149,M,9
2008,140LEA,11149,T,1
2008,150304,11149,H,5
2008,150308,11149,E,3
2008,150310,11149,E,1
2008,150312,11149,M,4
2008,150700,11149,H,2
2008,150LEA,11149,E,2
2008,150LEA,11149,H,4
2008,150LEA,11149,M,4
2008,160304,11149,I,1
2008,160306,11149,E,8
2008,160308,11149,E,3
2008,160310,11149,M,1
2008,160311,11149,M,6
2008,160312,11149,A,
2008,160313,11149,H,11
2008,160314,11149,H,15
2008,160316,11149,I,2
2008,160317,11149,E,5
2008,160318,11149,M,6
2008,160322,11149,E,14
2008,160324,11149,E,4
2008,160326,11149,M,12
2008,160332,11149,I,9
2008,160344,11149,H,9
2008,160352,11149,E,5
2008,160LEA,11149,A,
2008,160LEA,11149,E,7
2008,160LEA,11149,H,12
2008,160LEA,11149,I,4
2008,160LEA,11149,M,6
2008,16A000,11149,H,
2008,16B000,11149,E,
2008,170316,11149,H,6
2008,170334,11149,E,6
2008,170338,11149,M,4
2008,170339,11149,E,3
2008,170342,11149,E,4
2008,170344,11149,E,1
2008,170LEA,11149,E,4
2008,170LEA,11149,H,6
2008,170LEA,11149,M,4
2008,180302,11149,M,5
2008,180304,11149,E,8
2008,180308,11149,H,6
2008,180312,11149,E,5
2008,180316,11149,E,6
2008,180320,11149,H,5
2008,180323,11149,T,
2008,180324,11149,E,5
2008,180325,11149,H,1
2008,180326,11149,E,8
2008,180332,11149,E,4
2008,180336,11149,E,11
2008,180340,11149,H,9
2008,180342,11149,M,4
2008,180343,11149,E,8
2008,180344,11149,E,5
2008,180346,11149,M,7
2008,180348,11149,H,7
2008,180352,11149,M,3
2008,180356,11149,E,13
2008,180360,11149,E,6
2008,180364,11149,M,4
2008,180368,11149,E,1
2008,180372,11149,E,9
2008,180376,11149,H,14
2008,180380,11149,E,10
2008,180384,11149,E,
2008,180388,11149,E,7
2008,180LEA,11149,E,7
2008,180LEA,11149,H,7
2008,180LEA,11149,M,5
2008,180LEA,11149,T,
2008,181312,11149,M,3
2008,181316,11149,M,3
2008,181318,11149,T,
2008,181322,11149,H,13
2008,181324,11149,T,
2008,181326,11149,E,5
2008,181332,11149,E,2
2008,181336,11149,E,3
2008,181342,11149,E,4
2008,181344,11149,E,4
2008,181LEA,11149,E,4
2008,181LEA,11149,H,13
2008,181LEA,11149,M,3
2008,181LEA,11149,T,
2008,182304,11149,A,4
2008,182316,11149,H,2
2008,182321,11149,M,2
2008,182322,11149,E,6
2008,182324,11149,E,6
2008,182328,11149,E,1
2008,182700,11149,H,
2008,182LEA,11149,A,4
2008,182LEA,11149,E,4
2008,182LEA,11149,H,2
2008,182LEA,11149,M,2
2008,190304,11149,I,5
2008,190308,11149,I,4
2008,190310,11149,H,
2008,190312,11149,M,
2008,190316,11149,H,3
2008,190328,11149,M,2
2008,190332,11149,I,5
2008,190336,11149,H,2
2008,190340,11149,I,2
2008,190341,11149,I,1
2008,190342,11149,H,10
2008,190346,11149,I,5
2008,190348,11149,E,6
2008,190350,11149,E,7
2008,190352,11149,I,4
2008,190370,11149,E,1
2008,190LEA,11149,E,5
2008,190LEA,11149,H,5
2008,190LEA,11149,I,4
2008,190LEA,11149,M,2
2008,19A000,11149,I,
2008,19B000,11149,A,
2008,200304,11149,E,5
2008,200308,11149,H,3
2008,200310,11149,M,3
2008,200312,11149,I,1
2008,200314,11149,H,3
2008,200316,11149,E,
2008,200320,11149,I,5
2008,200322,11149,T,1
2008,200324,11149,E,4
2008,200328,11149,H,7
2008,200330,11149,M,4
2008,200332,11149,E,
2008,200336,11149,I,7
2008,200350,11149,H,2
2008,200LEA,11149,E,5
2008,200LEA,11149,H,4
2008,200LEA,11149,I,4
2008,200LEA,11149,M,4
2008,200LEA,11149,T,1
2008,20A000,11149,I,
2008,210304,11149,M,8
2008,210306,11149,E,12
2008,210312,11149,H,13
2008,210316,11149,E,12
2008,210LEA,11149,E,12
2008,210LEA,11149,H,13
2008,210LEA,11149,M,8
2008,220308,11149,E,2
2008,220310,11149,H,13
2008,220312,11149,M,5
2008,220LEA,11149,E,2
2008,220LEA,11149,H,13
2008,220LEA,11149,M,5
2008,230304,11149,E,4
2008,230308,11149,E,13
2008,230312,11149,H,10
2008,230316,11149,M,6
2008,230320,11149,E,4
2008,230324,11149,H,24
2008,230328,11149,M,10
2008,230330,11149,T,
2008,230334,11149,E,5
2008,230336,11149,E,9
2008,230340,11149,E,1
2008,230342,11149,E,2
2008,230344,11149,E,5
2008,230346,11149,E,
2008,230348,11149,E,7
2008,230350,11149,H,15
2008,230351,11149,M,13
2008,230352,11149,M,5
2008,230355,11149,E,9
2008,230357,11149,E,5
2008,230359,11149,A,5
2008,230361,11149,H,17
2008,230362,11149,M,7
2008,230364,11149,E,10
2008,230368,11149,E,5
2008,230370,11149,E,4
2008,230376,11149,E,2
2008,230380,11149,E,3
2008,230LEA,11149,A,5
2008,230LEA,11149,E,6
2008,230LEA,11149,H,17
2008,230LEA,11149,M,8
2008,230LEA,11149,T,
2008,240304,11149,M,1
2008,240308,11149,E,2
2008,240318,11149,M,
2008,240328,11149,I,4
2008,240330,11149,M,
2008,240332,11149,E,1
2008,240334,11149,H,1
2008,240344,11149,I,1
2008,240348,11149,,
2008,240352,11149,I,1
2008,240354,11149,E,4
2008,240356,11149,M,4
2008,240370,11149,I,1
2008,240371,11149,H,7
2008,240372,11149,E,2
2008,240373,11149,H,2
2008,240376,11149,M,
2008,240380,11149,H,4
2008,240388,11149,I,1
2008,240LEA,11149,E,2
2008,240LEA,11149,H,4
2008,240LEA,11149,I,2
2008,240LEA,11149,M,3
2008,241304,11149,M,2
2008,241308,11149,E,5
2008,241312,11149,A,
2008,241316,11149,H,1
2008,241320,11149,E,10
2008,241LEA,11149,A,
2008,241LEA,11149,E,8
2008,241LEA,11149,H,1
2008,241LEA,11149,M,2
2008,24A000,11149,E,
2008,250304,11149,E,2
2008,250306,11149,E,5
2008,250308,11149,E,10
2008,250312,11149,E,7
2008,250314,11149,H,
2008,250316,11149,E,5
2008,250320,11149,E,9
2008,250324,11149,M,4
2008,250328,11149,E,1
2008,250332,11149,M,7
2008,250336,11149,E,
2008,250340,11149,H,7
2008,250344,11149,M,2
2008,250348,11149,E,6
2008,250350,11149,E,7
2008,250356,11149,H,20
2008,250360,11149,E,5
2008,250362,11149,E,2
2008,250364,11149,E,3
2008,250368,11149,M,1
2008,250372,11149,H,11
2008,250376,11149,M,5
2008,250378,11149,E,
2008,250380,11149,E,8
2008,250LEA,11149,E,5
2008,250LEA,11149,H,13
2008,250LEA,11149,M,4
2008,260302,11149,E,1
2008,260306,11149,E,
2008,260308,11149,E,1
2008,260310,11149,E,2
2008,260312,11149,E,
2008,260316,11149,E,
2008,260318,11149,H,12
2008,260320,11149,E,6
2008,260321,11149,M,
2008,260322,11149,H,6
2008,260324,11149,,
2008,260325,11149,H,4
2008,260326,11149,E,
2008,260332,11149,E,2
2008,260336,11149,M,3
2008,260338,11149,E,
2008,260340,11149,E,1
2008,260342,11149,E,
2008,260344,11149,E,1
2008,260346,11149,H,
2008,260348,11149,E,2
2008,260352,11149,E,
2008,260354,11149,H,2
2008,260356,11149,E,1
2008,260357,11149,H,4
2008,260358,11149,M,
2008,260359,11149,H,3
2008,260360,11149,E,1
2008,260361,11149,E,
2008,260362,11149,M,1
2008,260363,11149,E,4
2008,260364,11149,E,5
2008,260365,11149,M,2
2008,260366,11149,E,2
2008,260367,11149,E,1
2008,260368,11149,M,2
2008,260369,11149,M,5
2008,260370,11149,E,1
2008,260371,11149,M,
2008,260372,11149,M,2
2008,260373,11149,E,3
2008,260374,11149,H,1
2008,260380,11149,E,1
2008,260382,11149,E,1
2008,260383,11149,M,4
2008,260385,11149,T,
2008,260386,11149,E,
2008,260388,11149,H,7
2008,260396,11149,E,4
2008,260397,11149,E,1
2008,260398,11149,E,5
2008,260400,11149,E,4
2008,260401,11149,E,1
2008,260402,11149,E,3
2008,260404,11149,E,1
2008,260405,11149,E,4
2008,260406,11149,M,3
2008,260407,11149,E,6
2008,260408,11149,H,3
2008,260409,11149,H,1
2008,260410,11149,E,3
2008,260411,11149,T,
2008,260412,11149,E,
2008,260413,11149,M,2
2008,260414,11149,E,2
2008,260415,11149,E,1
2008,260416,11149,E,1
2008,260418,11149,M,5
2008,260424,11149,H,6
2008,260425,11149,M,3
2008,260426,11149,E,
2008,260427,11149,H,8
2008,260428,11149,M,2
2008,260430,11149,E,
2008,260432,11149,E,
2008,260434,11149,E,6
2008,260440,11149,E,1
2008,260444,11149,E,3
2008,260446,11149,H,8
2008,260448,11149,E,3
2008,260449,11149,T,
2008,260450,11149,E,3
2008,260452,11149,E,
2008,260454,11149,M,
2008,260455,11149,H,1
2008,260456,11149,E,
2008,260459,11149,E,
2008,260700,11149,H,
2008,260LEA,11149,E,2
2008,260LEA,11149,H,5
2008,260LEA,11149,M,3
2008,260LEA,11149,T,
2008,26B000,11149,I,
2008,270304,11149,E,1
2008,270306,11149,H,16
2008,270308,11149,M,7
2008,270310,11149,E,5
2008,270312,11149,E,2
2008,270316,11149,E,10
2008,270318,11149,M,1
2008,270320,11149,E,2
2008,270LEA,11149,E,4
2008,270LEA,11149,H,16
2008,270LEA,11149,M,4
2008,280302,11149,E,3
2008,280304,11149,T,3
2008,280306,11149,T,3
2008,280308,11149,E,5
2008,280310,11149,E,5
2008,280312,11149,E,7
2008,280316,11149,H,4
2008,280320,11149,M,5
2008,280324,11149,E,
2008,280328,11149,M,5
2008,280330,11149,H,9
2008,280LEA,11149,E,5
2008,280LEA,11149,H,7
2008,280LEA,11149,M,5
2008,280LEA,11149,T,3
2008,290302,11149,E,6
2008,290306,11149,E,3
2008,290308,11149,H,5
2008,290309,11149,M,4
2008,290310,11149,A,2
2008,290312,11149,E,3
2008,290314,11149,T,1
2008,290315,11149,H,3
2008,290316,11149,E,6
2008,290320,11149,E,1
2008,290322,11149,M,1
2008,290324,11149,H,13
2008,290328,11149,E,3
2008,290330,11149,E,1
2008,290332,11149,E,3
2008,290333,11149,E,2
2008,290334,11149,M,5
2008,290336,11149,H,9
2008,290344,11149,E,3
2008,290348,11149,H,14
2008,290350,11149,M,3
2008,290352,11149,E,3
2008,290356,11149,E,6
2008,290364,11149,E,2
2008,290365,11149,H,6
2008,290366,11149,E,1
2008,290367,11149,M,4
2008,290376,11149,M,1
2008,290380,11149,E,2
2008,290384,11149,E,7
2008,290388,11149,H,7
2008,290LEA,11149,A,2
2008,290LEA,11149,E,3
2008,290LEA,11149,H,8
2008,290LEA,11149,M,3
2008,290LEA,11149,T,1
2008,291308,11149,E,4
2008,291332,11149,M,4
2008,291336,11149,H,6
2008,291340,11149,E,3
2008,291348,11149,E,1
2008,291350,11149,A,
2008,291352,11149,E,3
2008,291LEA,11149,A,
2008,291LEA,11149,E,3
2008,291LEA,11149,H,6
2008,291LEA,11149,M,4
2008,292316,11149,E,1
2008,292318,11149,E,9
2008,292320,11149,M,7
2008,292324,11149,H,2
2008,292LEA,11149,E,5
2008,292LEA,11149,H,2
2008,292LEA,11149,M,7
2008,300306,11149,T,
2008,300308,11149,E,7
2008,300310,11149,E,5
2008,300312,11149,H,8
2008,300314,11149,H,
2008,300320,11149,E,10
2008,300325,11149,M,5
2008,300326,11149,E,6
2008,300328,11149,E,8
2008,300330,11149,M,9
2008,300336,11149,E,4
2008,300337,11149,M,2
2008,300LEA,11149,E,7
2008,300LEA,11149,H,8
2008,300LEA,11149,M,5
2008,300LEA,11149,T,
2008,310304,11149,I,2
2008,310308,11149,I,6
2008,310324,11149,M,3
2008,310330,11149,I,5
2008,310336,11149,E,1
2008,310340,11149,M,
2008,310344,11149,H,12
2008,310352,11149,H,4
2008,310356,11149,E,4
2008,310360,11149,E,7
2008,310364,11149,T,7
2008,310384,11149,E,1
2008,310388,11149,E,2
2008,310392,11149,H,1
2008,310396,11149,M,1
2008,310700,11149,H,2
2008,310LEA,11149,E,3
2008,310LEA,11149,H,5
2008,310LEA,11149,I,4
2008,310LEA,11149,M,2
2008,310LEA,11149,T,7
2008,320304,11149,E,1
2008,320306,11149,M,3
2008,320308,11149,E,1
2008,320309,11149,H,
2008,320310,11149,E,2
2008,320312,11149,H,13
2008,320313,11149,E,4
2008,320314,11149,M,
2008,320315,11149,E,2
2008,320316,11149,M,
2008,320318,11149,E,10
2008,320319,11149,E,7
2008,320320,11149,E,1
2008,320322,11149,H,
2008,320323,11149,T,16
2008,320324,11149,E,7
2008,320325,11149,H,4
2008,320327,11149,E,7
2008,320328,11149,E,
2008,320332,11149,E,11
2008,320336,11149,A,3
2008,320338,11149,M,1
2008,320339,11149,E,1
2008,320340,11149,E,6
2008,320341,11149,T,1
2008,320344,11149,E,2
2008,320346,11149,M,6
2008,320347,11149,E,4
2008,320348,11149,E,8
2008,320352,11149,E,4
2008,320353,11149,H,
2008,320354,11149,E,1
2008,320355,11149,M,
2008,320356,11149,H,8
2008,320360,11149,E,
2008,320362,11149,E,1
2008,320363,11149,E,8
2008,320364,11149,E,5
2008,320365,11149,H,13
2008,320366,11149,M,3
2008,320367,11149,E,2
2008,320368,11149,H,5
2008,320370,11149,M,4
2008,320372,11149,E,5
2008,320374,11149,E,
2008,320388,11149,E,2
2008,320389,11149,M,
2008,320400,11149,E,1
2008,320700,11149,H,
2008,320701,11149,H,1
2008,320LEA,11149,A,3
2008,320LEA,11149,E,4
2008,320LEA,11149,H,7
2008,320LEA,11149,M,3
2008,320LEA,11149,T,9
2008,32A000,11149,I,
2008,32B000,11149,I,
2008,32C000,11149,I,
2008,32D000,11149,T,
2008,32G000,11149,I,
2008,32H000,11149,I,
2008,32K000,11149,E,
2008,32L000,11149,I,
2008,330304,11149,E,7
2008,330308,11149,E,13
2008,330310,11149,T,
2008,330312,11149,E,2
2008,330324,11149,M,
2008,330326,11149,H,1
2008,330328,11149,H,5
2008,330330,11149,E,3
2008,330332,11149,M,
2008,330334,11149,E,2
2008,330336,11149,,
2008,330340,11149,M,3
2008,330348,11149,M,4
2008,330350,11149,H,10
2008,330354,11149,E,6
2008,330358,11149,H,5
2008,330LEA,11149,E,6
2008,330LEA,11149,H,5
2008,330LEA,11149,M,4
2008,330LEA,11149,T,
2008,340308,11149,E,2
2008,340314,11149,E,3
2008,340320,11149,E,1
2008,340330,11149,H,3
2008,340332,11149,,11
2008,340334,11149,E,2
2008,340336,11149,A,4
2008,340344,11149,E,
2008,340348,11149,E,5
2008,340350,11149,M,5
2008,340351,11149,E,1
2008,340354,11149,E,4
2008,340360,11149,E,1
2008,340364,11149,H,15
2008,340366,11149,M,4
2008,340368,11149,E,3
2008,340376,11149,E,2
2008,340380,11149,E,11
2008,340382,11149,H,11
2008,340384,11149,E,2
2008,340385,11149,T,
2008,340390,11149,E,7
2008,340392,11149,M,5
2008,340396,11149,M,2
2008,340398,11149,A,
2008,340400,11149,E,4
2008,340403,11149,E,3
2008,340406,11149,M,10
2008,340416,11149,E,4
2008,340420,11149,M,3
2008,340424,11149,E,1
2008,340428,11149,E,3
2008,340430,11149,E,3
2008,340432,11149,E,1
2008,340436,11149,T,1
2008,340440,11149,E,7
2008,340442,11149,M,3
2008,340446,11149,H,
2008,340447,11149,E,1
2008,340448,11149,E,2
2008,340452,11149,M,9
2008,340453,11149,E,3
2008,340454,11149,H,16
2008,340460,11149,H,9
2008,340462,11149,E,1
2008,340464,11149,M,8
2008,340472,11149,E,4
2008,340476,11149,E,5
2008,340480,11149,T,2
2008,340486,11149,H,5
2008,340488,11149,M,
2008,340490,11149,E,6
2008,340492,11149,M,1
2008,340494,11149,E,7
2008,340495,11149,H,12
2008,340496,11149,H,5
2008,340504,11149,E,2
2008,340508,11149,E,5
2008,340512,11149,E,2
2008,340516,11149,M,5
2008,340520,11149,E,3
2008,340528,11149,E,3
2008,340530,11149,E,2
2008,340531,11149,E,
2008,340532,11149,E,6
2008,340536,11149,E,10
2008,340540,11149,E,7
2008,340544,11149,M,7
2008,340548,11149,E,8
2008,340556,11149,H,13
2008,340560,11149,E,11
2008,340564,11149,M,4
2008,340568,11149,T,1
2008,340700,11149,H,1
2008,340701,11149,H,2
2008,340702,11149,H,
2008,340703,11149,H,
2008,340LEA,11149,A,4
2008,340LEA,11149,E,4
2008,340LEA,11149,H,8
2008,340LEA,11149,M,5
2008,340LEA,11149,T,1
2008,34B000,11149,A,
2008,34C000,11149,M,
2008,34D000,11149,A,
2008,34F000,11149,I,
2008,34G000,11149,E,
2008,350304,11149,E,3
2008,350308,11149,H,1
2008,350310,11149,M,2
2008,350312,11149,M,2
2008,350316,11149,E,2
2008,350318,11149,E,2
2008,350321,11149,H,2
2008,350330,11149,E,
2008,350332,11149,E,1
2008,350336,11149,H,3
2008,350338,11149,M,3
2008,350339,11149,E,4
2008,350340,11149,E,9
2008,350LEA,11149,E,4
2008,350LEA,11149,H,2
2008,350LEA,11149,M,2
2008,35A000,11149,I,
2008,360310,11149,H,8
2008,360320,11149,E,9
2008,360324,11149,M,2
2008,360332,11149,E,5
2008,360336,11149,H,1
2008,360338,11149,E,4
2008,360339,11149,E,3
2008,360340,11149,E,5
2008,360344,11149,E,2
2008,360348,11149,E,1
2008,360352,11149,E,6
2008,360360,11149,H,2
2008,360364,11149,E,3
2008,360372,11149,H,
2008,360376,11149,E,2
2008,360380,11149,M,6
2008,360390,11149,H,10
2008,360392,11149,E,2
2008,360394,11149,A,2
2008,360396,11149,H,8
2008,360400,11149,E,7
2008,360408,11149,M,7
2008,360418,11149,H,10
2008,360426,11149,M,4
2008,360428,11149,H,7
2008,360430,11149,E,
2008,360431,11149,M,2
2008,360432,11149,E,4
2008,360436,11149,M,
2008,360438,11149,E,3
2008,360440,11149,E,7
2008,360448,11149,E,1
2008,360456,11149,M,4
2008,360460,11149,E,1
2008,360464,11149,E,2
2008,360468,11149,E,4
2008,360470,11149,H,2
2008,360478,11149,E,5
2008,360480,11149,E,
2008,360482,11149,E,7
2008,360484,11149,E,2
2008,360488,11149,E,1
2008,360490,11149,E,5
2008,360492,11149,E,
2008,360494,11149,H,7
2008,360498,11149,M,1
2008,360499,11149,E,2
2008,360500,11149,M,3
2008,360504,11149,E,3
2008,360510,11149,E,9
2008,360514,11149,M,3
2008,360520,11149,E,
2008,360526,11149,M,3
2008,360LEA,11149,A,2
2008,360LEA,11149,E,4
2008,360LEA,11149,H,6
2008,360LEA,11149,M,4
2008,36A000,11149,E,
2008,36B000,11149,A,
2008,370304,11149,E,5
2008,370308,11149,M,3
2008,370312,11149,H,3
2008,370316,11149,E,
2008,370324,11149,E,2
2008,370LEA,11149,E,4
2008,370LEA,11149,H,3
2008,370LEA,11149,M,3
2008,380306,11149,E,1
2008,380308,11149,H,9
2008,380310,11149,M,
2008,380LEA,11149,E,1
2008,380LEA,11149,H,9
2008,380LEA,11149,M,
2008,390309,11149,M,2
2008,390311,11149,E,1
2008,390312,11149,E,3
2008,390316,11149,E,1
2008,390320,11149,M,3
2008,390322,11149,H,3
2008,390324,11149,H,7
2008,390332,11149,E,3
2008,390333,11149,E,2
2008,390334,11149,M,5
2008,390336,11149,E,3
2008,390352,11149,,
2008,390360,11149,E,3
2008,390364,11149,E,2
2008,390368,11149,E,1
2008,390700,11149,H,1
2008,390704,11149,H,
2008,390705,11149,H,3
2008,390706,11149,H,
2008,390LEA,11149,E,2
2008,390LEA,11149,H,4
2008,390LEA,11149,M,3
2008,400308,11149,H,4
2008,400312,11149,M,3
2008,400315,11149,H,
2008,400321,11149,E,7
2008,400332,11149,E,7
2008,400LEA,11149,E,7
2008,400LEA,11149,H,4
2008,400LEA,11149,M,3
2008,410304,11149,E,9
2008,410307,11149,E,3
2008,410310,11149,E,1
2008,410313,11149,M,3
2008,410316,11149,M,4
2008,410319,11149,H,3
2008,410322,11149,E,7
2008,410325,11149,M,
2008,410326,11149,H,
2008,410328,11149,E,
2008,410331,11149,E,4
2008,410334,11149,E,3
2008,410337,11149,E,6
2008,410340,11149,E,4
2008,410341,11149,M,
2008,410343,11149,E,6
2008,410346,11149,E,13
2008,410349,11149,E,2
2008,410355,11149,H,2
2008,410358,11149,H,1
2008,410361,11149,E,2
2008,410364,11149,E,4
2008,410366,11149,E,3
2008,410367,11149,M,3
2008,410370,11149,E,7
2008,410373,11149,E,
2008,410376,11149,E,4
2008,410379,11149,A,9
2008,410382,11149,E,1
2008,410385,11149,E,3
2008,410388,11149,E,5
2008,410390,11149,H,3
2008,410391,11149,T,2
2008,410394,11149,H,19
2008,410395,11149,H,4
2008,410396,11149,H,
2008,410397,11149,M,2
2008,410398,11149,T,3
2008,410399,11149,H,3
2008,410400,11149,E,4
2008,410401,11149,H,4
2008,410402,11149,M,3
2008,410403,11149,E,1
2008,410406,11149,H,3
2008,410407,11149,H,
2008,410408,11149,H,1
2008,410409,11149,E,5
2008,410412,11149,E,7
2008,410415,11149,M,1
2008,410418,11149,E,3
2008,410421,11149,M,6
2008,410423,11149,E,11
2008,410424,11149,E,8
2008,410427,11149,I,
2008,410430,11149,E,9
2008,410436,11149,E,
2008,410437,11149,M,16
2008,410439,11149,E,
2008,410442,11149,M,4
2008,410445,11149,,
2008,410448,11149,I,4
2008,410451,11149,E,5
2008,410454,11149,E,2
2008,410457,11149,A,3
2008,410460,11149,M,3
2008,410461,11149,E,2
2008,410463,11149,M,3
2008,410466,11149,E,4
2008,410469,11149,E,
2008,410472,11149,E,1
2008,410478,11149,E,3
2008,410481,11149,E,6
2008,410483,11149,H,
2008,410484,11149,H,1
2008,410486,11149,E,5
2008,410487,11149,M,1
2008,410488,11149,M,11
2008,410489,11149,H,5
2008,410490,11149,H,16
2008,410491,11149,E,4
2008,410493,11149,M,8
2008,410496,11149,E,5
2008,410499,11149,E,5
2008,410502,11149,E,11
2008,410505,11149,E,2
2008,410508,11149,H,14
2008,410511,11149,E,3
2008,410514,11149,E,2
2008,410517,11149,E,2
2008,410522,11149,E,14
2008,410523,11149,E,7
2008,410529,11149,H,13
2008,410530,11149,E,2
2008,410532,11149,E,3
2008,410533,11149,T,2
2008,410534,11149,T,
2008,410535,11149,E,6
2008,410538,11149,E,3
2008,410541,11149,E,4
2008,410544,11149,H,2
2008,410545,11149,H,2
