digital_media,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,agency_code,year,Book_TitlesPer_Student,wap,wap_class,media_school,devices,category_code
5,Yes,3:04:05,No,-,Neither,-,900356,2018,30.79,60.0,1.71,2001.0,0.94,E
6,Yes,3:04:05,No,-,Neither,-,900358,2018,27.48,56.0,1.6,2005.0,1.14,E
5,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,900360,2018,11.72,102.0,1.32,1999.0,0.73,H
3,Yes,6:07:08,Yes,6:07:08,Neither,-,900362,2018,14.72,78.0,1.24,2004.0,0.78,M
6,Yes,3:04:05,No,-,Neither,-,900363,2018,26.56,56.0,1.4,2004.0,1.03,E
2,Yes,3:04:05,No,-,Neither,-,900364,2018,28.2,43.0,1.39,2004.0,0.9,E
1,Yes,6:7:8:9:10:11:12,No,-,Neither,-,900365,2018,30.59,28.0,1.12,2006.0,0.41,T
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,900366,2018,12.0,87.0,1.81,2004.0,0.61,H
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,900367,2018,,18.0,1.06,,0.74,H
4,Yes,3:04:05,No,-,Neither,-,900368,2018,29.37,54.0,1.26,2001.0,1.17,E
6,Yes,3:04:05,No,-,Neither,-,900370,2018,21.64,59.0,1.16,2003.0,0.88,E
2,Yes,3:04:05,No,-,Neither,-,900372,2018,27.45,52.0,1.11,1998.0,1.1,E
4,Yes,3:04:05,No,-,Neither,-,900376,2018,22.47,54.0,1.17,2002.0,1.37,E
7,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,900377,2018,14.97,96.0,1.3,2002.0,0.75,H
4,Yes,6:07:08,Yes,6:07:08,Neither,-,900378,2018,13.51,70.0,1.4,2003.0,0.8,M
6,Yes,3:04:05,No,-,Neither,-,900380,2018,24.74,46.0,1.59,2004.0,0.97,E
5,Yes,3:04:05,No,-,Neither,-,900384,2018,20.1,47.0,1.18,2003.0,1.19,E
5,Yes,3:04:05,No,-,Neither,-,900388,2018,19.83,68.0,1.51,2004.0,0.94,E
5,Yes,6:07:08,Yes,6:07:08,Neither,-,900391,2018,12.9,79.0,1.32,2003.0,0.81,M
-,No,-,No,-,Neither,-,900392,2018,,10.0,0.83,,0.74,A
3,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,900393,2018,8.08,89.0,1.16,2004.0,0.8,H
,,,,,,,900LEA,2018,17.0,3272.0,1.32,2003.0,0.84,
1,Yes,8:9:10:11:12,Yes,8:9:10:11:12,Neither,-,90A000,2018,7.89,66.0,0.72,2004.0,2.4,A
-,No,-,No,-,Neither,-,90B000,2018,,16.0,1.23,,10.75,E
-,No,-,No,-,Neither,-,90C000,2018,,27.0,0.68,,1.94,I
0,No,-,No,-,Neither,-,910304,2018,34.32,37.0,1.37,1996.0,1.68,E
0,No,-,No,-,Neither,-,910308,2018,29.06,36.0,2.25,2001.0,1.08,E
0,No,-,No,-,Neither,-,910311,2018,24.94,60.0,1.82,1999.0,1.38,E
0,No,-,No,-,Neither,-,910314,2018,12.68,42.0,1.14,1995.0,2.02,E
4,No,-,No,-,Neither,-,910316,2018,21.0,61.0,1.33,1995.0,1.46,M
0,No,-,No,-,Neither,-,910320,2018,57.45,63.0,1.58,1990.0,1.29,M
0,No,-,No,-,Neither,-,910340,2018,47.38,26.0,1.53,2000.0,0.99,E
0,No,-,No,-,Neither,-,910346,2018,39.0,31.0,1.48,1994.0,0.91,E
1,No,-,No,-,Neither,-,910356,2018,82.14,33.0,1.14,1998.0,1.65,E
1,No,-,No,-,Neither,-,910360,2018,32.66,47.0,1.04,1995.0,1.55,E
0,No,-,No,-,Neither,-,910364,2018,25.54,79.0,1.32,1984.0,0.64,H
10,No,-,No,-,Neither,-,910368,2018,,19.0,1.9,,0.91,H
1,No,-,Yes,9:10:11:12,Neither,-,910370,2018,25.74,80.0,1.25,1988.0,0.42,H
3,No,-,No,-,Neither,-,910376,2018,68.89,35.0,2.06,1994.0,1.19,E
0,No,-,No,-,Neither,-,910380,2018,29.37,37.0,1.23,1996.0,1.62,E
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,910382,2018,,12.0,1.33,,0.9,H
-,Yes,6:07:08,Yes,6:07:08,Neither,-,910384,2018,,14.0,1.17,,0.91,M
,,,,,,,910LEA,2018,33.15,712.0,1.39,1995.0,0.95,
1,No,-,No,-,Neither,-,91A000,2018,12.81,33.0,0.65,2005.0,2.98,A
-,No,-,No,-,Neither,-,91B000,2018,,55.0,1.06,2016.0,3.58,A
0,No,-,No,-,Neither,-,920302,2018,28.15,12.0,0.23,2001.0,1.24,E
10,No,-,No,-,Neither,-,920303,2018,27.41,42.0,0.79,2007.0,1.39,E
0,No,-,No,-,Neither,-,920304,2018,19.86,27.0,0.6,1999.0,1.52,E
0,No,-,No,-,Neither,-,920306,2018,22.89,43.0,0.8,2003.0,1.35,E
1,No,-,No,-,Students,5,920307,2018,22.92,39.0,0.67,2004.0,1.06,E
0,No,-,No,-,Students,K:1:3:4:5,920308,2018,20.83,33.0,0.92,1999.0,0.98,E
1,No,-,No,-,Both,6:07:08,920312,2018,8.45,56.0,0.86,2001.0,1.34,M
0,No,-,No,-,Students,9:10:11:12,920316,2018,3.64,,,2002.0,1.24,H
2,No,-,No,-,Neither,-,920317,2018,7.27,85.0,0.77,2010.0,1.49,H
0,No,-,No,-,Both,9:10:11:12,920318,2018,3.29,75.0,0.71,2007.0,1.04,H
0,No,-,No,-,Neither,-,920320,2018,23.58,36.0,0.8,2004.0,1.34,E
0,No,-,No,-,Neither,-,920324,2018,127.09,20.0,0.95,2004.0,0.15,T
0,No,-,No,-,Students,K:1:2:3:4:5,920325,2018,33.0,38.0,0.78,2003.0,1.1,E
0,No,-,No,-,Students,4:05,920326,2018,34.2,31.0,0.84,2001.0,1.18,E
0,No,-,No,-,Neither,-,920327,2018,22.76,34.0,0.85,1999.0,1.83,E
1,No,-,No,-,Students,K:1:2:3:4:5,920328,2018,18.51,39.0,1.03,2002.0,2.08,E
0,Yes,4:05,No,-,Neither,-,920329,2018,19.02,30.0,0.73,2001.0,0.64,E
10,No,-,No,-,Neither,-,920332,2018,28.28,35.0,0.92,2010.0,1.5,E
1,No,-,No,-,Students,3:04:05,920334,2018,20.55,29.0,0.73,2000.0,1.01,E
1,No,-,No,-,Neither,-,920336,2018,35.93,22.0,0.59,2000.0,1.17,E
0,No,-,No,-,Neither,-,920340,2018,21.03,30.0,0.75,1996.0,1.21,E
0,No,-,No,-,Students,K:1:2:3:4:5,920342,2018,13.6,34.0,0.68,2000.0,2.26,E
1,No,-,No,-,Students,4:05,920344,2018,14.42,38.0,0.97,1999.0,0.81,E
1,No,-,No,-,Neither,-,920348,2018,7.3,99.0,0.73,1992.0,1.43,H
0,Yes,3:04:05,No,-,Students,K:1:2:3:4:5,920352,2018,31.97,32.0,0.78,2002.0,0.41,E
0,No,-,No,-,Neither,-,920356,2018,10.47,55.0,0.85,1998.0,1.47,M
0,No,-,No,-,Neither,-,920358,2018,20.59,32.0,0.68,2001.0,1.13,E
0,Yes,6:07:08,Yes,6:07:08,Neither,-,920360,2018,14.08,71.0,1.31,2008.0,0.57,M
0,No,-,No,-,Students,3:04:05,920362,2018,28.28,33.0,1.03,2002.0,1.38,E
1,No,-,No,-,Neither,-,920364,2018,24.81,32.0,0.71,1997.0,1.11,E
0,No,-,No,-,Both,9:10:11:12,920368,2018,4.14,91.0,0.67,2001.0,1.32,H
0,No,-,No,-,Students,4:05,920369,2018,13.91,41.0,0.67,2001.0,4.28,E
1,No,-,No,-,Students,6:07:08,920370,2018,12.86,39.0,0.93,2005.0,0.62,M
0,No,-,No,-,Students,K:1:2:3:4:5,920376,2018,15.08,34.0,0.85,2002.0,0.84,E
0,Yes,3:04:05,No,-,Neither,-,920380,2018,20.74,32.0,0.78,2002.0,0.86,E
-,Yes,6:07:08,No,-,Neither,-,920381,2018,,10.0,1.0,,0.45,M
1,No,-,No,-,Neither,-,920384,2018,28.24,30.0,0.71,2002.0,1.2,E
0,Yes,9:10:11:12,Yes,9:10:11:12,Students,9:10:11:12,920386,2018,0.22,6.0,1.0,2010.0,0.92,H
0,No,-,No,-,Students,6:07:08,920388,2018,10.02,66.0,0.97,2001.0,1.26,M
1,No,-,No,-,Students,5,920390,2018,14.73,39.0,0.68,1997.0,0.82,E
0,No,-,No,-,Students,6:07:08,920391,2018,8.05,49.0,0.78,2002.0,1.71,M
0,No,-,No,-,Both,K:3:4:5,920393,2018,16.88,28.0,0.51,2001.0,1.7,E
1,No,-,No,-,Students,6:07:08,920394,2018,6.69,43.0,0.65,2001.0,1.44,M
0,No,-,No,-,Neither,-,920396,2018,16.35,30.0,0.71,1998.0,1.19,E
0,No,-,No,-,Students,5,920398,2018,19.63,40.0,0.71,2001.0,1.11,E
0,No,-,No,-,Both,6:07:08,920399,2018,12.28,30.0,0.46,2004.0,1.06,M
0,No,-,No,-,Both,6:07:08,920400,2018,6.23,39.0,0.85,2000.0,1.1,M
0,No,-,No,-,Both,6:07:08,920402,2018,12.64,47.0,0.84,2004.0,1.1,M
0,No,-,No,-,Neither,-,920403,2018,26.54,38.0,0.78,2001.0,0.94,E
3,No,-,No,-,Neither,-,920404,2018,8.12,57.0,0.74,2003.0,1.04,M
0,No,-,No,-,Neither,-,920408,2018,17.27,42.0,0.7,2000.0,1.04,M
0,No,-,No,-,Neither,-,920410,2018,16.29,47.0,0.84,2002.0,0.61,M
0,Yes,9,No,-,Both,9:10:11:12,920411,2018,9.88,80.0,1.03,1996.0,0.75,H
0,No,-,No,-,Neither,-,920412,2018,6.06,118.0,0.86,1993.0,1.31,H
1,No,-,No,-,Students,K:1:2:3:4:5,920413,2018,20.89,35.0,0.67,1999.0,0.78,E
1,No,-,No,-,Neither,-,920414,2018,22.02,42.0,0.82,2003.0,1.19,E
2,No,-,No,-,Neither,-,920415,2018,44.04,32.0,0.89,2006.0,0.53,E
0,No,-,No,-,Neither,-,920416,2018,22.11,30.0,0.73,1998.0,1.45,E
0,No,-,No,-,Students,4:05,920417,2018,24.43,30.0,0.71,1999.0,2.15,E
1,No,-,No,-,Students,3:04:05,920420,2018,15.96,32.0,0.59,1999.0,1.63,E
1,No,-,No,-,Both,6:07:08,920424,2018,15.13,48.0,0.91,2000.0,1.23,M
2,No,-,No,-,Both,9:10:11:12,920428,2018,4.43,76.0,0.69,2004.0,1.37,H
2,No,-,No,-,Students,9:10:11:12,920436,2018,6.59,,,2006.0,1.38,H
0,No,-,No,-,Neither,-,920438,2018,55.99,12.0,0.75,2001.0,0.45,M
0,No,-,No,-,Both,K:1:2:3:4:5,920439,2018,23.97,26.0,0.54,2001.0,2.98,E
4,Yes,K:1:2:3:4:5,No,-,Neither,-,920440,2018,33.84,35.0,0.81,2005.0,0.5,E
1,No,-,No,-,Students,9:10:11:12,920441,2018,3.55,80.0,0.66,2001.0,1.56,H
1,Yes,6:07:08,No,-,Both,K:1:2:3:4:5:6:7:8,920442,2018,23.27,43.0,0.83,2002.0,0.78,I
0,No,-,No,-,Neither,-,920443,2018,18.02,43.0,0.75,2000.0,1.59,E
1,No,-,No,-,Both,6:07:08,920444,2018,11.21,48.0,0.84,2002.0,1.65,M
0,No,-,No,-,Both,9:10:11:12,920445,2018,8.36,69.0,0.84,2006.0,1.18,H
0,No,-,No,-,Neither,-,920446,2018,35.88,34.0,0.79,1999.0,1.2,E
1,No,-,No,-,Students,1:2:3:4:5,920447,2018,19.55,34.0,0.65,1998.0,1.83,E
0,No,-,No,-,Both,K:1:2:3:4:5,920448,2018,12.32,36.0,1.09,1998.0,4.61,E
1,No,-,No,-,Neither,-,920449,2018,22.01,34.0,0.67,2004.0,1.59,E
0,No,-,No,-,Students,6:07:08,920450,2018,8.45,47.0,0.69,2002.0,1.51,M
0,No,-,No,-,Both,K:1:2:3:4:5,920451,2018,16.17,35.0,0.65,2003.0,1.48,E
0,No,-,No,-,Both,3:04:05,920452,2018,21.6,33.0,0.89,1998.0,0.67,E
5,No,-,No,-,Students,K:1:2:3:4:5,920453,2018,19.97,31.0,0.67,2000.0,1.63,E
3,No,-,No,-,Both,3:04:05,920454,2018,16.7,38.0,0.86,2002.0,2.33,E
0,No,-,No,-,Students,9:10:11:12,920455,2018,7.91,79.0,0.95,2009.0,1.31,H
0,No,-,No,-,Neither,-,920456,2018,23.6,32.0,0.74,1988.0,2.4,E
0,No,-,No,-,Neither,-,920457,2018,18.64,43.0,0.93,2001.0,1.18,E
1,No,-,No,-,Both,6:07:08,920458,2018,11.45,63.0,0.83,2007.0,1.3,M
0,No,-,No,-,Students,K:1:2:3:4:5,920459,2018,22.18,40.0,0.78,2008.0,1.99,E
0,No,-,No,-,Students,5,920460,2018,23.12,25.0,0.76,2000.0,0.86,E
0,No,-,No,-,Neither,-,920464,2018,22.66,31.0,0.56,1998.0,1.01,E
0,No,-,No,-,Both,9:10:11:12:13,920466,2018,7.72,70.0,0.73,2004.0,1.3,H
1,No,-,No,-,Students,5,920467,2018,22.79,32.0,0.7,2003.0,1.51,E
1,No,-,No,-,Students,3:04:05,920468,2018,31.93,34.0,0.77,2004.0,0.97,E
0,No,-,No,-,Neither,-,920469,2018,22.41,38.0,0.66,1996.0,1.3,E
0,No,-,No,-,Neither,-,920470,2018,35.05,23.0,0.52,1996.0,0.88,E
0,No,-,No,-,Both,6:07:08,920471,2018,10.48,52.0,0.84,2000.0,1.09,M
1,No,-,No,-,Students,6:07:08,920472,2018,13.71,59.0,0.89,2000.0,1.36,M
0,No,-,No,-,Students,9:10:11:12,920473,2018,6.23,112.0,0.94,1999.0,1.35,H
0,No,-,No,-,Students,K:1:2:3:4:5,920474,2018,33.37,36.0,0.78,2003.0,1.36,E
0,No,-,No,-,Neither,-,920476,2018,26.39,35.0,0.92,2004.0,0.97,E
0,No,-,No,-,Students,1:2:3:5,920480,2018,20.99,41.0,0.89,2003.0,1.38,E
0,No,-,No,-,Students,6:07:08,920484,2018,8.15,40.0,0.65,2000.0,1.22,M
1,No,-,No,-,Neither,-,920488,2018,22.93,29.0,0.78,2000.0,1.44,E
1,No,-,No,-,Neither,-,920492,2018,16.08,62.0,0.89,2000.0,1.12,M
0,No,-,No,-,Students,K:1:2:3:4:5,920494,2018,14.81,31.0,0.58,2001.0,1.53,E
0,No,-,No,-,Both,9:10:11:12,920495,2018,5.47,96.0,0.87,2000.0,1.27,H
1,No,-,No,-,Neither,-,920496,2018,17.69,38.0,1.12,2000.0,4.31,E
1,No,-,No,-,Students,9:10:11:12,920500,2018,7.73,88.0,0.64,2002.0,1.3,H
0,No,-,No,-,Students,4:05,920501,2018,20.74,42.0,0.7,2002.0,1.83,E
0,No,-,No,-,Both,6:07:08,920502,2018,10.58,62.0,0.75,2006.0,1.31,M
0,No,-,No,-,Students,K:1:2:3:4:5,920504,2018,13.64,29.0,0.56,2000.0,1.79,E
0,No,-,No,-,Neither,-,920506,2018,25.88,40.0,0.95,2004.0,0.61,M
0,No,-,No,-,Neither,-,920508,2018,60.1,21.0,1.5,2009.0,1.01,I
0,No,-,No,-,Neither,-,920512,2018,14.54,53.0,1.06,1998.0,1.02,M
0,No,-,No,-,Both,K:1:2:3:4:5,920514,2018,23.08,30.0,0.68,2001.0,1.47,E
1,No,-,No,-,Neither,-,920516,2018,15.61,37.0,0.73,2002.0,1.17,E
4,No,-,No,-,Both,9:10:11:12,920518,2018,79.08,20.0,0.83,2012.0,0.38,H
0,No,-,No,-,Students,5,920520,2018,22.63,31.0,0.86,2002.0,1.28,E
10,No,-,No,-,Both,K:1:2:3:4:5,920521,2018,27.79,44.0,1.07,2008.0,1.06,E
0,No,-,No,-,Students,4:05,920522,2018,25.18,32.0,0.8,1997.0,1.23,E
0,No,-,No,-,Students,4:05,920523,2018,19.6,40.0,0.77,2001.0,1.29,E
0,No,-,No,-,Students,3:04:05,920524,2018,36.83,16.0,0.73,1999.0,1.09,E
0,No,-,No,-,Neither,-,920525,2018,25.84,20.0,0.83,1999.0,0.81,E
1,No,-,No,-,Both,9:10:11:12:13,920526,2018,5.12,80.0,0.7,2002.0,1.15,H
1,No,-,No,-,Neither,-,920528,2018,35.69,15.0,0.71,1999.0,0.35,H
7,No,-,No,-,Students,6:07:08,920529,2018,22.42,46.0,0.77,2009.0,1.39,M
0,No,-,No,-,Students,K:1:2:3:4:5,920530,2018,21.17,28.0,0.64,1998.0,0.74,E
0,No,-,No,-,Students,1:2:3:4:5,920531,2018,22.8,24.0,0.63,2000.0,0.86,E
1,No,-,No,-,Neither,-,920532,2018,35.76,23.0,0.74,2001.0,0.53,E
10,No,-,No,-,Neither,-,920533,2018,42.85,44.0,1.16,2015.0,0.78,E
0,No,-,No,-,Neither,-,920536,2018,26.59,24.0,0.69,2006.0,0.76,E
0,No,-,No,-,Students,3:04:05,920540,2018,30.54,31.0,0.82,1999.0,1.07,E
0,No,-,No,-,Neither,-,920542,2018,22.94,36.0,0.71,2003.0,1.75,E
0,No,-,No,-,Students,4:05,920543,2018,37.49,33.0,0.66,2004.0,1.44,E
0,No,-,No,-,Students,K:1:2:3:4:5,920544,2018,21.82,34.0,0.83,1991.0,1.43,E
11,No,-,No,-,Both,6:07:08,920545,2018,22.01,57.0,0.72,2008.0,0.72,M
2,No,-,No,-,Students,9:10:11:12,920546,2018,0.96,88.0,0.8,2008.0,1.14,H
0,No,-,No,-,Neither,-,920547,2018,19.76,34.0,0.64,2014.0,2.14,E
0,No,-,No,-,Students,5,920548,2018,21.85,34.0,0.92,2005.0,1.04,E
0,No,-,No,-,Both,6:07:08,920549,2018,19.57,36.0,0.4,2010.0,1.8,M
1,No,-,No,-,Students,K:1:2:3:4:5,920550,2018,30.43,36.0,0.72,1999.0,1.2,E
2,No,-,No,-,Students,6:07:08,920551,2018,7.68,42.0,0.71,2005.0,1.33,M
1,No,-,No,-,Both,9:10:11:12,920552,2018,5.35,89.0,0.92,2001.0,1.06,H
1,No,-,No,-,Students,1:03:05,920554,2018,21.55,35.0,0.73,2002.0,1.05,E
-,Yes,9:10:11:12,Yes,9:10:11:12,Students,9:10:11:12,920556,2018,,,,,0.16,H
10,No,-,No,-,Neither,-,920557,2018,28.16,48.0,0.98,2008.0,1.61,E
0,No,-,No,-,Neither,-,920560,2018,24.27,40.0,0.75,2003.0,1.05,E
1,No,-,No,-,Both,9:10:11:12,920562,2018,10.21,83.0,0.83,1996.0,0.77,H
0,No,-,No,-,Neither,-,920564,2018,21.8,15.0,0.48,2000.0,0.53,E
1,No,-,No,-,Neither,-,920568,2018,32.16,27.0,0.77,2003.0,0.97,E
0,No,-,No,-,Students,K:1:2:3:4:5,920569,2018,18.47,40.0,0.69,2002.0,1.78,E
1,No,-,No,-,Neither,-,920570,2018,26.72,36.0,0.73,2003.0,0.89,E
0,No,-,No,-,Students,3:04:05,920571,2018,24.12,40.0,0.8,2000.0,3.08,E
0,No,-,No,-,Students,K:1:2:3:4:5,920572,2018,27.56,24.0,0.96,1996.0,1.24,E
0,No,-,No,-,Both,K:1:2:3:4:5,920576,2018,23.82,24.0,0.69,2002.0,1.41,E
0,No,-,No,-,Neither,-,920580,2018,16.46,,,2005.0,2.32,E
9,No,-,No,-,Both,9:10:11:12:13,920581,2018,34.4,29.0,1.12,2011.0,0.61,H
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Both,9:10:11:12:13,920582,2018,,9.0,1.0,,1.86,H
-,No,-,No,-,Neither,-,920583,2018,,14.0,1.27,2014.0,1.34,H
0,No,-,No,-,Neither,-,920584,2018,35.53,38.0,0.97,1999.0,1.32,E
2,Yes,6:7:8:9:10:11:12:13,No,-,Both,6:7:8:9:10:11:12:13,920585,2018,29.12,11.0,0.73,2008.0,0.42,T
6,Yes,10:11:12:13,Yes,10:11:12:13,Both,6:7:8:9:10:11:12:13,920586,2018,23.06,15.0,1.07,2009.0,0.63,T
1,No,-,No,-,Students,9:10:11:12,920588,2018,6.58,107.0,0.95,2001.0,1.24,H
2,No,-,No,-,Both,6:07:08,920592,2018,9.89,54.0,0.87,2000.0,1.54,M
1,Yes,4:05,No,-,Neither,-,920593,2018,23.85,37.0,0.84,1998.0,0.95,E
0,No,-,No,-,Both,6:07:08,920594,2018,10.54,55.0,0.93,2002.0,1.25,M
1,No,-,No,-,Students,9:10:11:12,920595,2018,7.74,83.0,0.86,1998.0,1.13,H
0,No,-,No,-,Neither,-,920596,2018,17.22,36.0,0.72,2001.0,1.45,E
0,No,-,No,-,Neither,-,920597,2018,26.82,37.0,0.77,1999.0,1.45,E
0,No,-,No,-,Both,K:1:2:3:4:5,920598,2018,11.89,35.0,0.59,1997.0,1.95,E
3,No,-,No,-,Neither,-,920599,2018,33.96,34.0,0.67,2004.0,0.76,E
1,Yes,5,No,-,Neither,-,920600,2018,17.3,27.0,0.68,2001.0,1.27,E
1,No,-,No,-,Both,6:07:08,920601,2018,19.73,47.0,0.87,2004.0,1.07,M
0,No,-,No,-,Students,6:07:08,920604,2018,11.85,50.0,0.85,1994.0,1.61,M
1,No,-,No,-,Both,K:1:2:3:4:5,920606,2018,17.43,41.0,0.76,1997.0,2.73,E
0,No,-,No,-,Students,6:07:08,920607,2018,8.23,58.0,0.94,2000.0,1.18,M
0,No,-,No,-,Neither,-,920608,2018,11.35,52.0,0.95,2000.0,1.14,M
10,No,-,No,-,Neither,-,920614,2018,50.59,36.0,0.88,2008.0,0.9,E
0,No,-,No,-,Both,K:1:2:3:4:5,920616,2018,23.77,33.0,0.75,2001.0,0.79,E
0,No,-,No,-,Neither,-,920618,2018,22.74,34.0,0.72,2000.0,1.34,E
0,No,-,No,-,Neither,-,920620,2018,24.65,26.0,0.79,2001.0,1.13,E
2,No,-,No,-,Students,K:1:2:3:4:5,920624,2018,11.33,35.0,0.65,2004.0,1.18,E
0,No,-,No,-,Neither,-,920626,2018,19.6,26.0,0.65,1999.0,1.04,E
0,No,-,No,-,Students,4:05,920628,2018,23.74,31.0,0.84,1998.0,0.86,E
0,No,-,No,-,Neither,-,920632,2018,28.3,36.0,0.72,2001.0,5.34,E
0,No,-,No,-,Both,6:07:08,920636,2018,16.75,47.0,1.0,1999.0,1.22,M
,,,,,,,920LEA,2018,15.53,7426.0,0.78,2002.0,1.18,
0,No,-,No,-,Both,K:1:2:3:4:5:6:7:8,92B000,2018,1.82,14.0,0.88,1999.0,2.8,I
-,Yes,3:4:5:6:7:8,Yes,6:07:08,Neither,-,92D000,2018,,14.0,0.5,,1.83,I
0,No,-,No,-,Neither,-,92G000,2018,9.16,45.0,0.56,2012.0,1.88,A
-,No,-,No,-,Neither,-,92K000,2018,,34.0,0.85,,4.59,H
-,No,-,Yes,6:07:08,Neither,-,92M000,2018,,28.0,0.76,,2.53,I
0,Yes,6:07:08,Yes,6:07:08,Neither,-,92N000,2018,17.99,4.0,0.33,2016.0,2.4,I
-,No,-,No,-,Students,6:7:8:9:10:11:12,92P000,2018,,15.0,0.27,,4.05,T
0,Yes,2:3:4:5,No,-,Neither,-,92Q000,2018,34.19,10.0,1.67,2010.0,9.36,E
0,Yes,4:5:6:7:8,No,-,Both,K:1:2:3:4:5:6:7:8,92R000,2018,20.72,26.0,1.18,2003.0,2.13,I
-,No,-,No,-,Neither,-,92S000,2018,,22.0,0.67,,4.55,I
-,No,-,No,-,Both,9:10:11:12,92U000,2018,,22.0,0.85,,5.15,H
0,No,-,No,-,Neither,-,92V000,2018,3.99,19.0,0.53,2015.0,3.78,I
31,No,-,Yes,6,Neither,-,92Y000,2018,11.43,28.0,0.62,,2.16,I
5,Yes,K:1:2:3:4:5,No,-,Neither,-,930330,2018,36.23,30.0,1.2,2008.0,0.73,E
15,Yes,6:07:08,No,-,Neither,-,930340,2018,34.03,17.0,0.61,2001.0,1.74,I
8,No,-,No,-,Neither,-,930344,2018,58.26,8.0,0.5,2005.0,0.74,E
5,No,-,No,-,Neither,-,930348,2018,37.92,8.0,0.47,2000.0,1.25,E
7,No,-,No,-,Both,9:10:11:12,930352,2018,46.47,25.0,0.37,1990.0,0.6,H
1,Yes,6:07:08,No,-,Neither,-,930354,2018,38.17,40.0,1.0,1993.0,1.55,M
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,930360,2018,,7.0,1.0,,1.04,H
-,No,-,No,-,Neither,-,930700,2018,,13.0,0.93,,0.57,H
,,,,,,,930LEA,2018,40.66,148.0,0.69,2000.0,0.91,
-,Yes,1:2:3:4:5:6:7:8,Yes,12,Neither,-,93A000,2018,,10.0,0.63,,2.16,A
0,No,-,No,-,Neither,-,93J000,2018,9.8,25.0,1.79,2006.0,13.3,E
5,No,-,No,-,Neither,-,93M000,2018,2.53,23.0,0.82,,3.86,I
-,Yes,K:1:2:3:4:5:6,No,-,Neither,-,93N000,2018,,26.0,0.81,2017.0,1.92,E
-,Yes,1:2:3:4:5,No,-,Neither,-,940306,2018,,13.0,1.08,,1.1,E
0,Yes,6:7:8:9:10:11:12,No,-,Neither,-,940308,2018,128.44,17.0,1.06,1989.0,0.62,T
0,Yes,K:1:2:3:4:5,No,-,Neither,-,940314,2018,36.74,53.0,1.06,2002.0,0.9,E
0,Yes,9:10:11:12,No,-,Neither,-,940316,2018,22.41,48.0,1.09,1983.0,0.71,H
0,Yes,6:07:08,No,-,Neither,-,940328,2018,42.39,36.0,1.0,2006.0,0.83,M
-,Yes,9:10,Yes,9:10,Neither,-,940330,2018,,5.0,0.83,,0.91,H
,,,,,,,940LEA,2018,44.83,172.0,1.05,1995.0,0.81,
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Both,9:10:11:12:13,94Z000,2018,,21.0,1.75,,1.26,H
1,Yes,8,Yes,8,Neither,-,950308,2018,49.54,23.0,1.1,2003.0,1.02,I
1,Yes,8,Yes,8,Neither,-,950312,2018,43.63,34.0,1.42,1999.0,1.25,I
1,Yes,6:07:08,Yes,8,Neither,-,950316,2018,41.61,35.0,0.95,2003.0,0.76,I
1,Yes,8,Yes,8,Staff,-,950320,2018,29.18,36.0,1.06,2005.0,0.89,I
0,Yes,8,Yes,8,Neither,-,950322,2018,15.26,61.0,0.95,2003.0,1.96,I
1,Yes,8,Yes,8,Neither,-,950324,2018,54.62,25.0,0.93,2001.0,1.22,I
1,Yes,8,Yes,8,Neither,-,950328,2018,30.83,40.0,1.48,1999.0,1.77,I
1,Yes,8,Yes,8,Neither,-,950332,2018,39.23,35.0,1.09,2002.0,1.41,I
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,950336,2018,13.69,121.0,1.23,1999.0,0.84,H
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,950338,2018,,,,,1.0,H
,,,,,,,950LEA,2018,27.12,410.0,1.13,2002.0,1.14,
0,No,-,No,-,Neither,-,95A000,2018,0.6,9.0,0.75,2014.0,3.05,I
0,No,-,No,-,Staff,-,960312,2018,11.95,69.0,1.86,2003.0,0.93,M
1,No,-,No,-,Staff,-,960314,2018,13.91,50.0,0.96,2003.0,3.17,E
1,No,-,No,-,Staff,-,960316,2018,14.04,53.0,1.2,2004.0,1.51,E
1,Yes,3:04:05,No,-,Neither,-,960318,2018,29.73,50.0,1.43,1995.0,0.84,E
1,No,-,No,-,Staff,-,960324,2018,9.4,81.0,1.27,2003.0,2.69,H
1,No,-,No,-,Staff,-,960326,2018,28.0,45.0,1.15,1996.0,0.57,M
1,No,-,No,-,Staff,-,960329,2018,18.51,56.0,1.37,2003.0,1.11,E
1,No,-,No,-,Staff,-,960330,2018,7.99,72.0,0.91,2001.0,2.25,H
1,No,-,No,-,Staff,-,960331,2018,10.97,43.0,1.02,1999.0,1.3,M
0,No,-,No,-,Staff,-,960332,2018,0.76,12.0,0.8,2006.0,1.76,A
