year,lea,lea name,school,school name,indian male,indian female,asian male,asian female,hispanic male,hispanic female,black male,black female,white male,white female,pacific island male,pacific island female,two or more male,two or more female,total,agency_code
2018,340,Forsyth County Schools,540,Walkertown Elementary,0,1,0,0,58,69,60,63,242,207,0,0,17,16,733,340540
2018,340,Forsyth County Schools,542,Walkertown High,1,1,1,3,48,70,99,60,238,228,0,0,17,8,774,340542
2018,340,Forsyth County Schools,544,Walkertown Middle,1,2,2,0,67,55,135,100,149,145,0,0,22,13,691,340544
2018,340,Forsyth County Schools,548,Ward Elementary,0,0,24,15,95,107,141,121,87,75,0,0,20,16,701,340548
2018,340,Forsyth County Schools,556,West Forsyth High,2,1,62,54,180,177,172,168,751,722,1,2,58,49,"2,399",340556
2018,340,Forsyth County Schools,560,Whitaker Elementary,0,1,1,2,13,14,41,44,222,219,0,0,9,5,571,340560
2018,340,Forsyth County Schools,564,Wiley Magnet Middle,0,1,22,16,85,64,136,99,84,85,0,0,8,15,615,340564
2018,340,Forsyth County Schools,568,Winston-Salem Preparatory Acad,0,0,0,0,26,43,116,136,2,2,0,0,4,8,337,340568
2018,350,Franklin County Schools,304,Bunn Elementary,0,1,0,4,96,82,62,70,163,132,0,0,15,11,636,350304
2018,350,Franklin County Schools,308,Bunn High,4,4,1,0,85,77,111,113,242,220,1,0,25,16,899,350308
2018,350,Franklin County Schools,310,Bunn Middle,2,1,0,0,75,72,68,78,145,144,0,0,9,15,609,350310
2018,350,Franklin County Schools,312,Cedar Creek Middle,0,2,3,2,38,51,91,82,160,147,0,0,6,11,593,350312
2018,350,Franklin County Schools,316,Edward Best Elementary,0,2,1,1,49,67,75,80,105,109,0,0,11,10,510,350316
2018,350,Franklin County Schools,317,Franklin County Early College,0,0,0,6,15,22,16,31,37,47,0,0,9,6,189,350317
2018,350,Franklin County Schools,318,Franklinton Elementary,0,0,1,1,47,28,76,79,72,63,0,0,9,13,389,350318
2018,350,Franklin County Schools,321,Franklinton High,0,2,4,3,70,61,180,181,310,246,0,0,13,15,"1,085",350321
2018,350,Franklin County Schools,324,Franklinton Middle,0,0,2,1,22,19,38,40,42,45,0,0,7,3,219,350324
2018,350,Franklin County Schools,330,Laurel Mill Elementary,3,0,2,0,19,22,44,47,73,60,0,0,6,4,280,350330
2018,350,Franklin County Schools,331,Long Mill Elementary,1,0,1,3,43,37,73,57,111,78,0,0,9,9,422,350331
2018,350,Franklin County Schools,332,Louisburg Elementary,0,0,1,2,73,88,106,95,68,36,0,0,10,10,489,350332
2018,350,Franklin County Schools,336,Louisburg High,0,2,1,2,57,50,95,87,122,120,0,1,9,6,552,350336
2018,350,Franklin County Schools,338,Terrell Lane Middle,1,3,2,1,36,46,87,73,84,73,0,1,7,6,420,350338
2018,350,Franklin County Schools,339,Royal Elementary,2,0,0,2,37,54,67,86,116,99,0,0,9,17,489,350339
2018,350,Franklin County Schools,340,Youngsville Elementary,0,1,3,1,29,18,61,52,101,102,1,3,9,12,393,350340
2018,360,Gaston County Schools,310,Ashbrook High,4,1,19,11,149,124,270,300,219,201,1,2,18,28,"1,347",360310
2018,360,Gaston County Schools,320,Belmont Central Elementary,0,0,11,18,15,18,30,36,293,281,0,0,6,14,722,360320
2018,360,Gaston County Schools,324,Belmont Middle,0,0,16,15,22,19,24,33,286,252,0,1,24,10,702,360324
2018,360,Gaston County Schools,332,Bessemer City Central Elem,0,0,0,1,35,30,76,59,125,93,1,0,16,6,442,360332
2018,360,Gaston County Schools,336,Bessemer City High,0,0,1,2,29,29,77,65,227,194,0,0,11,10,645,360336
2018,360,Gaston County Schools,337,Gaston Early College High School,0,0,3,4,11,24,3,11,57,117,0,0,1,8,239,360337
2018,360,Gaston County Schools,338,Bessemer City Primary,1,0,0,0,32,29,77,69,129,110,0,0,7,10,464,360338
2018,360,Gaston County Schools,339,W B Beam Intermediate School,0,0,0,1,10,2,14,11,68,85,0,0,2,0,193,360339
2018,360,Gaston County Schools,340,Brookside Elementary,1,1,4,0,41,39,80,69,149,164,0,0,23,11,582,360340
2018,360,Gaston County Schools,344,Carr Elementary,0,0,4,1,56,45,76,63,182,206,1,0,22,31,687,360344
2018,360,Gaston County Schools,348,Catawba Heights Elementary,1,0,1,4,36,31,16,10,121,93,0,1,9,13,336,360348
2018,360,Gaston County Schools,352,Chapel Grove Elementary,3,1,1,0,26,21,23,22,151,153,0,0,19,9,429,360352
2018,360,Gaston County Schools,360,Cherryville High,1,1,1,1,14,17,18,26,217,215,0,0,9,11,531,360360
2018,360,Gaston County Schools,364,Cherryville Elementary,0,2,3,1,21,13,19,16,158,158,0,0,10,10,411,360364
2018,360,Gaston County Schools,372,Warlick Academy,1,0,0,0,5,3,27,16,47,17,0,0,6,1,123,360372
2018,360,Gaston County Schools,376,Costner Elementary,0,0,0,0,22,16,8,13,186,171,0,0,9,12,437,360376
2018,360,Gaston County Schools,378,Stuart W Cramer High,1,2,10,10,34,29,85,68,382,377,1,0,18,23,"1,040",360378
2018,360,Gaston County Schools,380,Cramerton Middle,0,1,17,11,25,25,51,45,324,298,0,0,19,12,828,360380
2018,360,Gaston County Schools,390,East Gaston High,3,1,5,5,34,43,46,50,371,339,0,0,13,14,924,360390
2018,360,Gaston County Schools,392,Edward D Sadler Jr  Elementary School,0,0,0,2,76,58,94,87,49,52,0,0,15,10,443,360392
2018,360,Gaston County Schools,394,Webb Street School,0,0,1,0,10,7,23,12,59,23,0,0,3,1,139,360394
2018,360,Gaston County Schools,396,Forestview High,3,0,13,6,66,63,133,118,384,343,0,0,30,18,"1,177",360396
2018,360,Gaston County Schools,400,Gardner Park Elementary,0,0,5,3,90,100,99,93,93,96,1,1,17,12,610,360400
2018,360,Gaston County Schools,408,W P Grier Middle School,1,1,5,2,72,74,156,168,86,62,0,0,21,21,669,360408
2016,360,Gaston County Schools,416,Hawks Nest Intermediate,0,0,0,1,6,7,21,24,48,53,0,0,7,5,172,360416
2018,360,Gaston County Schools,418,Highland Sch of Technology,0,2,6,15,23,26,25,30,200,194,1,1,13,18,554,360418
2018,360,Gaston County Schools,420,Hawks Nest STEAM Academy,0,1,9,8,19,20,34,34,107,105,0,0,7,4,348,360420
2018,360,Gaston County Schools,426,Holbrook Middle,0,0,6,8,66,63,100,86,217,155,0,0,15,16,732,360426
2018,360,Gaston County Schools,428,Hunter Huss High,1,2,4,3,97,125,259,233,194,167,0,1,23,26,"1,135",360428
2018,360,Gaston County Schools,430,J B Page Primary School,0,0,2,7,15,11,9,13,141,134,1,0,5,5,343,360430
2018,360,Gaston County Schools,431,John Chavis Middle School,0,0,2,2,11,19,21,22,158,143,0,0,8,4,390,360431
2018,360,Gaston County Schools,432,Kiser Elementary,0,1,1,2,14,13,20,11,178,163,0,0,8,17,428,360432
2018,360,Gaston County Schools,436,Bessemer City Middle,0,1,1,0,37,41,72,73,159,135,0,0,12,9,540,360436
2018,360,Gaston County Schools,438,Lingerfeldt Elementary,0,0,0,2,39,47,112,114,38,49,1,2,6,9,419,360438
2018,360,Gaston County Schools,440,Lowell Elementary,0,0,0,1,36,42,36,31,181,185,0,0,22,14,548,360440
2018,360,Gaston County Schools,448,McAdenville Elementary,0,0,0,1,8,8,9,8,76,60,0,0,7,5,182,360448
2018,360,Gaston County Schools,456,Mount Holly Middle,1,0,3,3,25,26,62,67,238,228,0,0,21,12,686,360456
2016,360,Gaston County Schools,460,Forest Heights Elementary,0,0,1,2,52,54,76,79,58,47,0,0,9,14,392,360460
2018,360,Gaston County Schools,464,New Hope Elementary,1,0,3,12,18,12,25,25,196,187,0,0,8,4,491,360464
2018,360,Gaston County Schools,468,North Belmont Elementary,0,0,7,6,40,42,19,14,107,111,0,1,16,10,373,360468
2018,360,Gaston County Schools,470,North Gaston High,2,1,7,5,64,61,82,76,429,343,0,0,26,25,"1,121",360470
2018,360,Gaston County Schools,478,Pinewood Elementary,3,1,5,7,27,11,51,41,198,164,0,1,9,12,530,360478
2018,360,Gaston County Schools,480,Pleasant Ridge Elementary,1,1,7,4,90,84,195,164,135,108,0,0,24,28,841,360480
2018,360,Gaston County Schools,482,Ida Rankin Elementary School,1,0,6,6,18,20,65,57,201,205,0,1,22,16,618,360482
2015,360,Gaston County Schools,484,Rhyne Elementary,0,0,0,0,29,23,146,139,53,35,0,1,20,15,461,360484
2018,360,Gaston County Schools,488,Robinson Elementary,0,1,4,2,23,15,49,49,121,121,0,0,15,13,413,360488
2018,360,Gaston County Schools,490,Sherwood Elementary,0,1,3,4,76,73,116,125,88,85,1,0,21,22,615,360490
2018,360,Gaston County Schools,492,H H Beam Elementary,0,0,2,4,91,92,118,121,130,121,0,1,23,20,723,360492
2018,360,Gaston County Schools,494,South Point High,2,0,14,17,27,34,59,25,441,386,1,1,23,21,"1,051",360494
2018,360,Gaston County Schools,498,Southwest Middle,1,0,0,0,95,90,156,126,159,165,0,0,20,13,825,360498
2018,360,Gaston County Schools,499,Springfield Primary,0,1,1,4,17,14,10,12,147,186,0,0,9,8,409,360499
2018,360,Gaston County Schools,500,Stanley Middle,1,1,2,0,27,18,21,11,242,190,0,0,12,8,533,360500
2018,360,Gaston County Schools,504,Tryon Elementary,1,1,0,0,13,16,17,12,137,130,0,0,13,4,344,360504
2018,360,Gaston County Schools,510,W A Bess Elementary School,1,0,9,15,24,23,20,21,196,208,2,0,18,19,556,360510
2018,360,Gaston County Schools,514,W C Friday Middle School,1,1,4,2,50,37,37,44,243,236,0,0,13,12,680,360514
2018,360,Gaston County Schools,520,Woodhill Elementary,1,0,0,0,56,51,211,194,44,33,0,0,19,9,618,360520
2018,360,Gaston County Schools,526,York Chester Middle,0,0,0,0,51,48,90,91,50,38,0,0,13,7,388,360526
2018,360,Gaston County Schools,550,Gaston Virtual Academy,0,0,0,0,0,2,1,2,8,11,0,0,1,1,26,360550
2018,370,Gates County Schools,304,Buckland Elementary,0,0,0,0,6,2,31,37,68,79,0,0,13,6,242,370304
2018,370,Gates County Schools,308,Central Middle School,0,1,0,1,1,6,59,56,125,124,0,0,15,5,393,370308
2018,370,Gates County Schools,312,Gates County Senior High,2,3,2,1,5,3,87,88,161,155,0,1,9,7,524,370312
2018,370,Gates County Schools,316,Gatesville Elementary,0,0,0,0,2,2,53,28,89,81,0,0,9,7,271,370316
2018,370,Gates County Schools,324,T S Cooper Elementary,0,0,0,0,2,1,29,40,64,74,0,0,8,3,221,370324
2018,380,Graham County Schools,306,Robbinsville Elementary,70,41,1,2,9,14,2,0,251,194,0,0,2,2,588,380306
2018,380,Graham County Schools,308,Robbinsville High,24,27,1,0,8,5,1,0,140,149,0,0,4,2,361,380308
2018,380,Graham County Schools,310,Robbinsville Middle,17,12,0,1,4,4,0,0,86,68,0,0,1,1,194,380310
2018,390,Granville County Schools,309,Butner-Stem Middle,0,1,0,1,78,69,57,40,85,73,0,0,9,7,420,390309
2018,390,Granville County Schools,311,Butner-Stem Elementary,1,0,0,0,72,72,64,72,82,70,0,0,11,13,457,390311
2018,390,Granville County Schools,312,C. G. Credle Elementary,2,0,3,4,10,18,131,139,30,24,0,0,6,4,371,390312
2018,390,Granville County Schools,314,Center For Innovative Learning,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6,390314
2018,390,Granville County Schools,316,Creedmoor Elementary,0,1,1,1,73,69,63,61,63,42,0,0,8,9,391,390316
2018,390,Granville County Schools,320,G. C. Hawley Middle,1,0,0,2,38,41,79,59,168,153,0,0,15,14,570,390320
2018,390,Granville County Schools,322,Granville Central High,0,1,4,0,79,67,116,88,173,110,0,0,9,11,658,390322
2018,390,Granville County Schools,323,Granville Early College High,0,0,0,0,10,41,15,41,39,67,0,0,0,4,217,390323
2018,390,Granville County Schools,324,J. F. Webb High,1,0,2,0,28,24,185,115,91,40,0,0,12,10,508,390324
2016,390,Granville County Schools,328,Granville Magnet School,0,0,1,1,7,17,31,38,28,25,0,0,5,4,157,390328
2018,390,Granville County Schools,331,Mary Potter Middle,0,1,0,1,19,14,98,82,66,42,0,0,9,4,336,390331
2018,390,Granville County Schools,333,Mount Energy Elementary,0,0,0,1,24,28,29,37,107,103,0,0,4,7,340,390333
2018,390,Granville County Schools,334,Northern Granville Middle,1,0,1,1,39,39,96,83,62,35,0,0,8,7,372,390334
2018,390,Granville County Schools,336,Joe Toler-Oak Hill Elementary,0,1,1,2,9,15,32,35,57,48,0,0,5,2,207,390336
2018,390,Granville County Schools,352,South Granville High,1,3,1,1,62,52,98,98,251,221,0,0,17,17,822,390352
2018,390,Granville County Schools,360,Stovall-Shaw Elementary,0,1,0,0,18,22,60,58,88,103,0,1,6,3,360,390360
2018,390,Granville County Schools,362,Tar River Elementary,0,0,2,1,20,27,28,24,164,145,0,0,13,3,427,390362
2018,390,Granville County Schools,364,West Oxford Elementary,0,1,5,8,59,44,115,145,33,33,0,0,8,11,462,390364
2018,390,Granville County Schools,368,Wilton Elementary,1,0,0,0,22,16,35,20,116,93,0,0,5,9,317,390368
2018,390,Granville County Schools,700,JF Webb HS Of Health And Life Sciences,0,0,1,3,9,15,32,40,61,90,1,0,0,1,253,390700
2016,390,Granville County Schools,704,S Granville HS Of Health Life Sciences,0,1,1,1,18,35,27,64,66,199,0,0,8,16,436,390704
2016,390,Granville County Schools,705,S Granville HS of Integ Tech & Lead,0,0,0,0,46,9,90,25,198,53,0,0,6,3,430,390705
2018,400,Greene County Schools,308,Greene Central High,1,1,0,0,118,88,163,162,146,119,0,0,4,8,810,400308
2018,400,Greene County Schools,312,Greene County Middle,2,2,1,0,115,99,128,126,102,94,0,0,8,2,679,400312
2018,400,Greene County Schools,315,Greene Early College High,0,0,0,0,24,44,13,15,21,39,0,0,0,1,157,400315
2018,400,Greene County Schools,318,Greene County Intermediate,0,2,0,0,94,74,98,94,64,74,0,0,7,4,511,400318
2018,400,Greene County Schools,321,Snow Hill Primary,2,0,1,1,73,70,74,83,87,53,0,0,5,6,455,400321
2018,400,Greene County Schools,332,West Greene Elementary,0,0,2,0,74,77,85,77,72,55,0,0,9,4,455,400332
2018,410,Guilford County Schools,304,Alamance Elementary,2,4,5,8,16,18,48,76,156,164,0,0,16,11,524,410304
2018,410,Guilford County Schools,307,Edwin A Alderman Elementary,1,1,16,9,81,78,92,71,27,27,2,0,7,4,416,410307
2018,410,Guilford County Schools,310,Allen Jay Elementary,1,0,69,55,72,54,42,57,36,48,0,0,5,3,442,410310
2018,410,Guilford County Schools,311,Allen Jay Middle - A Preparatory Academy,1,0,5,5,21,27,102,136,43,40,0,0,9,6,395,410311
2018,410,Guilford County Schools,313,Southern Guilford Middle,4,3,30,29,122,103,140,128,86,73,0,0,19,11,748,410313
2018,410,Guilford County Schools,316,Allen Middle,1,1,34,32,122,113,177,140,13,8,2,0,16,15,674,410316
2018,410,Guilford County Schools,319,T Wingate Andrews High,1,0,21,19,40,41,270,272,32,23,1,0,11,13,744,410319
2018,410,Guilford County Schools,322,Archer Elementary,0,0,41,32,59,61,103,78,11,8,1,0,7,7,408,410322
2018,410,Guilford County Schools,325,Swann Middle School,4,1,22,11,33,34,202,227,21,34,3,0,7,11,610,410325
2018,410,Guilford County Schools,326,Middle College High at Bennett,0,1,0,1,0,7,0,90,0,3,0,0,0,3,105,410326
2018,410,Guilford County Schools,328,Bessemer Elementary,0,1,3,6,61,39,132,152,7,5,0,1,3,6,416,410328
2018,410,Guilford County Schools,331,Bluford Elementary,0,0,1,1,18,14,126,105,4,1,0,1,4,1,276,410331
2018,410,Guilford County Schools,334,Brightwood Elementary,1,0,6,6,49,49,202,184,18,8,0,0,6,7,536,410334
2018,410,Guilford County Schools,337,Brooks Global Elementary,1,1,8,10,13,10,94,100,66,65,0,0,19,7,394,410337
2018,410,Guilford County Schools,340,Monticello-Brown Summit Elem,0,1,0,1,46,27,24,41,117,90,0,0,7,11,365,410340
2018,410,Guilford County Schools,341,Brown Summit Middle,0,1,6,9,7,10,20,22,77,82,0,0,2,7,243,410341
2018,410,Guilford County Schools,343,Claxton Elementary,0,3,24,24,29,21,89,64,155,151,0,0,22,18,600,410343
2018,410,Guilford County Schools,346,Colfax Elementary,0,1,22,19,30,44,44,59,202,166,2,0,9,12,610,410346
2018,410,Guilford County Schools,349,Ceasar Cone Elementary,0,1,18,16,43,36,169,159,5,5,0,1,3,8,464,410349
2018,410,Guilford County Schools,355,James B Dudley High,2,1,16,8,87,66,583,605,9,8,2,1,18,19,"1,425",410355
2018,410,Guilford County Schools,358,Eastern Guilford High,4,7,35,30,80,85,342,300,172,157,0,0,33,27,"1,272",410358
2018,410,Guilford County Schools,361,Erwin Montessori,0,0,0,2,11,16,109,96,9,7,0,0,1,1,252,410361
2018,410,Guilford County Schools,364,Fairview Elementary,1,1,23,13,50,47,129,97,14,9,0,1,6,3,394,410364
2018,410,Guilford County Schools,366,Waldo C Falkener Sr Elementary,1,0,19,18,65,58,194,195,5,3,1,2,7,3,571,410366
2018,410,Guilford County Schools,367,Ferndale Middle,1,1,38,44,90,84,174,138,66,70,2,1,12,11,732,410367
2018,410,Guilford County Schools,370,Florence Elementary,0,2,54,47,39,34,113,92,121,145,1,0,27,24,699,410370
2018,410,Guilford County Schools,373,Julius I Foust Elementary,0,1,5,3,71,61,98,96,7,5,0,1,11,5,364,410373
2018,410,Guilford County Schools,376,Cyrus P Frazier Elementary,0,0,20,12,37,36,88,110,2,7,0,0,2,4,318,410376
2018,410,Guilford County Schools,379,Gateway Education Center,0,0,3,2,5,1,14,12,10,11,0,0,0,1,59,410379
2018,410,Guilford County Schools,382,Gibsonville Elementary,3,2,4,5,33,26,56,55,137,150,0,0,14,17,502,410382
2018,410,Guilford County Schools,385,Gillespie Park Elementary,0,1,1,0,19,15,99,87,3,1,0,0,5,3,234,410385
2018,410,Guilford County Schools,388,General Greene Elementary,0,1,1,5,17,18,100,67,133,118,0,0,16,12,488,410388
2018,410,Guilford County Schools,390,GC Middle College High,1,0,1,2,2,5,12,46,14,34,0,0,1,2,120,410390
2018,410,Guilford County Schools,391,Penn-Griffin Schools,0,0,3,10,52,82,92,178,48,104,0,0,9,21,599,410391
2018,410,Guilford County Schools,394,Grimsley High,4,2,29,40,70,57,327,276,443,392,0,1,37,43,"1,721",410394
2018,410,Guilford County Schools,395,Early College at Guilford,0,0,47,38,2,4,3,14,37,43,0,0,4,5,197,410395
2017,410,Guilford County Schools,396,High School Ahead Academy,0,0,0,2,9,10,30,26,7,10,0,0,0,4,98,410396
2018,410,Guilford County Schools,397,Western Guilford Middle,1,0,17,14,89,85,160,131,51,53,0,3,20,13,637,410397
2018,410,Guilford County Schools,398,Doris Henderson Newcomers Sch,0,0,26,18,68,41,47,47,11,7,0,0,1,0,266,410398
2018,410,Guilford County Schools,399,Middle College at GTCC-Greensboro,0,1,2,4,7,13,13,54,16,12,0,0,5,4,131,410399
2018,410,Guilford County Schools,400,Guilford Elementary,0,1,5,6,58,54,143,136,45,42,0,1,15,13,519,410400
2018,410,Guilford County Schools,401,GTCC Middle College High,0,0,7,12,17,16,28,36,53,33,0,0,4,5,211,410401
2018,410,Guilford County Schools,402,Otis L Hairston Sr Middle,1,1,20,11,70,51,241,228,5,7,0,0,7,8,650,410402
2018,410,Guilford County Schools,403,Hampton Elem Univ Partnership,0,0,7,9,20,30,115,101,1,4,0,0,2,1,290,410403
2018,410,Guilford County Schools,406,High Point Central High,2,6,83,84,130,133,262,287,215,193,0,1,30,23,"1,449",410406
2018,410,Guilford County Schools,407,Kearns Academy,0,1,2,2,13,27,24,33,8,11,0,0,2,6,129,410407
2018,410,Guilford County Schools,408,Middle College at GTCC-High Point,0,0,6,2,16,15,20,27,16,23,0,0,4,5,134,410408
2018,410,Guilford County Schools,409,Hunter Elementary,1,1,7,5,118,120,113,98,20,22,2,1,2,13,523,410409
2018,410,Guilford County Schools,412,Irving Park Elementary,1,2,37,27,40,44,127,113,70,83,0,0,11,14,569,410412
2018,410,Guilford County Schools,415,Jackson Middle,1,3,13,7,92,87,119,127,5,10,1,0,12,4,481,410415
2018,410,Guilford County Schools,418,Jamestown Elementary,0,0,17,12,33,20,94,101,59,55,3,0,8,21,423,410418
2018,410,Guilford County Schools,421,Jamestown Middle,0,1,57,53,74,78,223,217,179,143,2,1,38,29,"1,095",410421
2018,410,Guilford County Schools,423,Jefferson Elementary,0,0,19,8,66,52,161,159,76,77,2,1,18,15,654,410423
2018,410,Guilford County Schools,424,Jesse Wharton Elem,0,0,11,20,26,28,79,48,144,129,1,2,13,13,514,410424
2018,410,Guilford County Schools,427,Johnson Street Global Studies,0,1,19,14,74,50,104,137,29,32,0,1,9,9,479,410427
2018,410,Guilford County Schools,430,David D Jones Elementary,0,2,0,0,59,47,171,221,75,82,0,2,13,12,684,410430
2018,410,Guilford County Schools,436,James Y Joyner Elementary,0,0,6,9,21,19,75,63,42,34,0,0,8,6,283,410436
2018,410,Guilford County Schools,437,Kernodle Middle,0,1,33,28,38,26,82,64,235,221,0,0,19,32,779,410437
2018,410,Guilford County Schools,439,Kirkman Park Elementary,1,2,7,4,32,34,90,103,16,17,0,0,4,7,317,410439
2018,410,Guilford County Schools,442,Kiser Middle,3,0,7,7,34,48,179,182,183,193,0,0,15,16,867,410442
2018,410,Guilford County Schools,448,Lincoln Academy,0,1,47,57,26,31,151,174,79,66,0,0,13,20,665,410448
2018,410,Guilford County Schools,451,John Van Lindley Elementary,1,0,8,4,32,37,70,60,130,121,1,0,10,11,485,410451
2018,410,Guilford County Schools,454,Madison Elementary,2,0,1,0,10,14,46,43,48,46,1,0,8,8,227,410454
2018,410,Guilford County Schools,457,Herbin Metz Education Center,0,0,5,1,3,2,33,6,14,4,1,0,1,4,74,410457
2018,410,Guilford County Schools,458,C Joyner Greene Education Center,0,0,4,0,9,1,28,10,28,5,0,0,2,0,87,410458
2018,410,Guilford County Schools,460,Eastern Guilford Middle,4,3,20,34,83,75,210,237,120,131,0,0,22,19,958,410460
2018,410,Guilford County Schools,461,McLeansville Elementary,0,2,5,4,27,35,61,57,62,57,0,0,8,9,327,410461
2018,410,Guilford County Schools,462,Ronald E. McNair Elementary,2,0,35,28,44,33,170,149,16,20,1,1,16,9,524,410462
2018,410,Guilford County Schools,463,Mendenhall Middle,3,1,18,19,47,44,155,136,134,115,0,0,17,20,709,410463
2018,410,Guilford County Schools,464,Haynes Inman Education Center,1,0,2,2,5,5,15,9,20,14,0,0,2,1,76,410464
2018,410,Guilford County Schools,466,Millis Road Elementary,1,2,25,17,28,19,59,53,136,119,0,0,13,8,480,410466
2018,410,Guilford County Schools,469,Montlieu Academy of Technology,2,0,19,8,49,41,236,197,30,18,0,0,17,6,623,410469
2018,410,Guilford County Schools,472,Morehead Elementary,0,1,7,3,40,42,147,173,84,102,0,2,9,10,620,410472
