year,agency_code,category_code,grade_eoc,avg_size
2006,620339,,Math I,26
2006,620340,,Biology,21
2006,620340,,English II,22
2006,620340,,Math I,24
2006,620LEA,,00,19
2006,620LEA,,01,17
2006,620LEA,,02,18
2006,620LEA,,03,20
2006,620LEA,,04,20
2006,620LEA,,05,17
2006,620LEA,,06,19
2006,620LEA,,07,19
2006,620LEA,,08,22
2006,620LEA,,Biology,16
2006,620LEA,,English II,15
2006,620LEA,,Math I,18
2006,630304,,00,18
2006,630304,,01,20
2006,630304,,02,18
2006,630308,,03,21
2006,630308,,04,19
2006,630308,,05,20
2006,630312,,00,24
2006,630312,,01,13
2006,630312,,02,19
2006,630312,,03,19
2006,630312,,04,24
2006,630312,,05,23
2006,630316,,00,22
2006,630316,,01,17
2006,630316,,02,18
2006,630316,,03,23
2006,630316,,04,24
2006,630316,,05,18
2006,630320,,06,21
2006,630320,,07,21
2006,630320,,08,15
2006,630324,,00,21
2006,630324,,01,21
2006,630324,,02,22
2006,630324,,03,21
2006,630324,,04,23
2006,630324,,05,21
2006,630328,,00,20
2006,630328,,01,22
2006,630328,,02,24
2006,630328,,03,18
2006,630328,,04,22
2006,630328,,05,25
2006,630328,,06,26
2006,630328,,07,13
2006,630328,,08,14
2006,630328,,Math I,8
2006,630330,,Biology,1
2006,630330,,English II,2
2006,630330,,Math I,1
2006,630331,,06,24
2006,630331,,07,27
2006,630331,,08,24
2006,630331,,Math I,29
2006,630332,,Biology,21
2006,630332,,English II,22
2006,630332,,Math I,25
2006,630336,,Biology,27
2006,630336,,English II,23
2006,630336,,Math I,25
2006,630340,,00,19
2006,630340,,01,18
2006,630340,,02,22
2006,630340,,03,14
2006,630340,,04,24
2006,630340,,05,16
2006,630342,,00,25
2006,630342,,01,19
2006,630342,,02,23
2006,630342,,03,22
2006,630342,,04,23
2006,630342,,05,24
2006,630348,,00,21
2006,630348,,01,18
2006,630348,,02,19
2006,630348,,03,21
2006,630348,,04,21
2006,630348,,05,20
2006,630350,,06,23
2006,630350,,07,22
2006,630350,,08,25
2006,630350,,Math I,35
2006,630352,,00,18
2006,630352,,01,17
2006,630352,,02,20
2006,630356,,03,18
2006,630356,,04,21
2006,630356,,05,23
2006,630356,,06,15
2006,630360,,Biology,24
2006,630360,,English II,21
2006,630360,,Math I,20
2006,630364,,00,18
2006,630364,,01,19
2006,630364,,02,18
2006,630364,,03,21
2006,630364,,04,23
2006,630364,,05,24
2006,630368,,00,20
2006,630368,,01,22
2006,630368,,02,18
2006,630368,,03,23
2006,630368,,04,27
2006,630368,,05,22
2006,630374,,06,28
2006,630374,,07,26
2006,630374,,08,26
2006,630374,,Math I,28
2006,630376,,00,19
2006,630376,,01,17
2006,630376,,02,18
2006,630376,,03,23
2006,630376,,04,19
2006,630376,,05,21
2006,630376,,06,19
2006,630376,,07,26
2006,630376,,08,19
2006,630376,,Math I,11
2006,630LEA,,00,20
2006,630LEA,,01,19
2006,630LEA,,02,20
2006,630LEA,,03,20
2006,630LEA,,04,23
2006,630LEA,,05,21
2006,630LEA,,06,22
2006,630LEA,,07,23
2006,630LEA,,08,21
2006,630LEA,,Biology,18
2006,630LEA,,English II,17
2006,630LEA,,Math I,19
2006,63A000,,05,13
2006,63A000,,06,10
2006,63A000,,Math I,11
2006,63B000,,00,15
2006,63B000,,01,12
2006,63B000,,02,16
2006,63B000,,03,22
2006,63B000,,04,15
2006,63B000,,05,21
2006,63B000,,07,16
2006,640304,,00,20
2006,640304,,01,21
2006,640304,,02,19
2006,640304,,03,20
2006,640304,,04,24
2006,640304,,05,22
2006,640306,,01,18
2006,640306,,02,16
2006,640306,,03,23
2006,640306,,04,25
2006,640306,,05,22
2006,640308,,00,19
2006,640308,,01,19
2006,640308,,02,21
2006,640308,,03,17
2006,640308,,04,24
2006,640308,,05,22
2006,640316,,00,19
2006,640316,,01,20
2006,640316,,02,17
2006,640316,,03,21
2006,640316,,04,20
2006,640316,,05,22
2006,640320,,06,16
2006,640320,,07,19
2006,640320,,08,20
2006,640320,,Math I,28
2006,640324,,00,20
2006,640324,,01,18
2006,640324,,02,18
2006,640324,,03,20
2006,640324,,04,21
2006,640324,,05,25
2006,640326,,01,17
2006,640326,,02,21
2006,640326,,03,21
2006,640326,,04,28
2006,640326,,05,25
2006,640327,,00,19
2006,640328,,00,20
2006,640328,,01,20
2006,640328,,02,17
2006,640328,,03,24
2006,640328,,04,21
2006,640328,,05,18
2006,640329,,06,17
2006,640329,,07,18
2006,640329,,08,21
2006,640329,,Math I,27
2006,640331,,00,13
2006,640331,,01,12
2006,640331,,02,10
2006,640331,,03,12
2006,640331,,04,18
2006,640331,,05,22
2006,640332,,00,17
2006,640332,,01,19
2006,640332,,02,16
2006,640332,,03,20
2006,640332,,04,25
2006,640332,,05,21
2006,640334,,06,18
2006,640334,,07,19
2006,640334,,08,18
2006,640334,,Math I,16
2006,640336,,00,16
2006,640336,,01,17
2006,640336,,02,20
2006,640336,,03,20
2006,640336,,04,19
2006,640336,,05,17
2006,640340,,07,10
2006,640340,,Biology,8
2006,640340,,English II,5
2006,640340,,Math I,4
2006,640346,,Biology,23
2006,640346,,English II,23
2006,640346,,Math I,24
2006,640347,,Biology,7
2006,640347,,English II,18
2006,640347,,Math I,1
2006,640348,,00,23
2006,640348,,01,16
2006,640348,,02,21
2006,640348,,03,24
2006,640348,,04,14
2006,640348,,05,23
2006,640350,,Biology,26
2006,640350,,English II,28
2006,640350,,Math I,22
2006,640354,,00,16
2006,640354,,01,13
2006,640354,,02,11
2006,640354,,03,14
2006,640354,,04,19
2006,640354,,05,19
2006,640358,,06,22
2006,640358,,07,17
2006,640358,,08,19
2006,640358,,Math I,24
2006,640360,,00,18
2006,640360,,01,19
2006,640360,,02,23
2006,640360,,03,20
2006,640360,,04,24
2006,640360,,05,24
2006,640361,,Biology,23
2006,640361,,English II,19
2006,640361,,Math I,22
2006,640362,,06,17
2006,640362,,07,20
2006,640362,,08,18
2006,640362,,Math I,23
2006,640364,,Biology,26
2006,640364,,English II,23
2006,640364,,Math I,23
2006,640376,,00,20
2006,640376,,01,21
2006,640376,,02,17
2006,640376,,03,20
2006,640376,,04,23
2006,640376,,05,19
2006,640384,,00,14
2006,640384,,01,14
2006,640384,,02,15
2006,640384,,03,13
2006,640384,,04,29
2006,640384,,05,26
2006,640396,,00,19
2006,640396,,01,18
2006,640396,,02,20
2006,640396,,03,24
2006,640396,,04,22
2006,640396,,05,21
2006,640400,,00,20
2006,640400,,01,19
2006,640400,,02,21
2006,640400,,03,18
2006,640400,,04,24
2006,640400,,05,25
2006,640LEA,,00,18
2006,640LEA,,01,18
2006,640LEA,,02,18
2006,640LEA,,03,19
2006,640LEA,,04,22
2006,640LEA,,05,22
2006,640LEA,,06,18
2006,640LEA,,07,17
2006,640LEA,,08,19
2006,640LEA,,Biology,19
2006,640LEA,,English II,19
2006,640LEA,,Math I,19
2006,64A000,,00,16
2006,64A000,,01,22
2006,64A000,,02,19
2006,64A000,,03,21
2006,64A000,,04,24
2006,64A000,,05,21
2006,64A000,,06,17
2006,64A000,,07,19
2006,64A000,,08,19
2006,64A000,,Biology,15
2006,64A000,,English II,12
2006,64A000,,Math I,16
2006,650304,,00,19
2006,650304,,01,21
2006,650304,,02,21
2006,650304,,03,29
2006,650304,,04,30
2006,650304,,05,23
2006,650308,,00,22
2006,650308,,01,19
2006,650308,,02,21
2006,650308,,03,20
2006,650308,,04,13
2006,650308,,05,12
2006,650310,,06,24
2006,650310,,07,25
2006,650310,,08,25
2006,650310,,Math I,28
2006,650312,,00,18
2006,650312,,01,20
2006,650312,,02,18
2006,650312,,03,20
2006,650312,,04,18
2006,650312,,05,19
2006,650316,,00,18
2006,650316,,01,21
2006,650316,,02,18
2006,650316,,03,24
2006,650316,,04,10
2006,650316,,05,12
2006,650320,,06,21
2006,650320,,07,22
2006,650320,,08,19
2006,650320,,Math I,19
2006,650324,,00,16
2006,650324,,01,19
2006,650324,,02,18
2006,650324,,03,20
2006,650324,,04,16
2006,650324,,05,20
2006,650325,,06,24
2006,650325,,07,25
2006,650325,,08,23
2006,650325,,Math I,21
2006,650326,,Biology,26
2006,650326,,English II,26
2006,650326,,Math I,22
2006,650327,,Biology,23
2006,650327,,English II,24
2006,650327,,Math I,22
2006,650328,,00,17
2006,650328,,01,16
2006,650328,,02,19
2006,650328,,03,15
2006,650328,,04,12
2006,650328,,05,14
2006,650332,,00,21
2006,650332,,01,21
2006,650332,,02,20
2006,650332,,03,17
2006,650332,,04,20
2006,650332,,05,21
2006,650338,,00,17
2006,650338,,01,18
2006,650338,,02,22
2006,650338,,03,21
2006,650338,,04,14
2006,650338,,05,14
2006,650339,,00,20
2006,650339,,01,19
2006,650339,,02,18
2006,650339,,03,21
2006,650339,,04,18
2006,650339,,05,22
2006,650341,,00,22
2006,650341,,01,18
2006,650341,,02,19
2006,650341,,03,20
2006,650341,,04,18
2006,650342,,Biology,26
2006,650342,,English II,25
2006,650342,,Math I,19
2006,650346,,00,24
2006,650346,,01,18
2006,650346,,02,24
2006,650346,,03,21
2006,650346,,04,20
2006,650346,,05,16
2006,650348,,00,20
2006,650348,,01,21
2006,650348,,02,20
2006,650348,,03,21
2006,650348,,04,24
2006,650348,,05,22
2006,650350,,06,26
2006,650350,,07,25
2006,650350,,08,25
2006,650350,,Math I,30
2006,650351,,06,23
2006,650351,,07,21
2006,650351,,08,23
2006,650351,,Math I,27
2006,650352,,Biology,27
2006,650352,,English II,23
2006,650352,,Math I,28
2006,650353,,00,23
2006,650353,,01,23
2006,650353,,02,24
2006,650353,,03,23
2006,650353,,04,23
2006,650353,,05,25
2006,650354,,Biology,4
2006,650354,,English II,7
2006,650354,,Math I,6
2006,650356,,00,18
2006,650356,,01,21
2006,650356,,02,18
2006,650356,,03,20
2006,650360,,00,20
2006,650360,,01,17
2006,650360,,02,23
2006,650360,,03,17
2006,650360,,04,22
2006,650360,,05,23
2006,650362,,00,20
2006,650362,,01,21
2006,650362,,02,20
2006,650362,,03,21
2006,650362,,04,25
2006,650362,,05,12
2006,650364,,06,26
2006,650364,,07,24
2006,650364,,08,26
2006,650364,,Math I,28
2006,650366,,00,23
2006,650366,,01,23
2006,650366,,02,23
2006,650366,,03,21
2006,650366,,04,26
2006,650366,,05,28
2006,650368,,00,21
2006,650368,,01,20
2006,650368,,02,15
2006,650368,,03,18
2006,650368,,04,20
2006,650368,,05,16
2006,650380,,00,12
2006,650380,,01,22
2006,650380,,02,17
2006,650380,,03,20
2006,650380,,04,24
2006,650380,,05,14
2006,650384,,00,19
2006,650384,,01,16
2006,650384,,02,15
2006,650384,,03,16
2006,650384,,04,18
2006,650384,,05,16
2006,650392,,06,23
2006,650392,,07,26
2006,650392,,08,26
2006,650392,,Math I,28
2006,650400,,00,19
2006,650400,,01,20
2006,650400,,02,19
2006,650400,,03,17
2006,650400,,04,21
2006,650400,,05,28
2006,650404,,00,18
2006,650404,,01,21
2006,650404,,02,19
2006,650404,,03,19
2006,650404,,04,21
2006,650404,,05,19
2006,650408,,00,20
2006,650408,,01,22
2006,650408,,02,20
2006,650408,,03,19
2006,650408,,04,20
2006,650408,,05,25
2006,650LEA,,00,19
2006,650LEA,,01,20
2006,650LEA,,02,20
2006,650LEA,,03,20
2006,650LEA,,04,20
2006,650LEA,,05,19
2006,650LEA,,06,24
2006,650LEA,,07,24
2006,650LEA,,08,24
2006,650LEA,,Biology,21
2006,650LEA,,English II,21
2006,650LEA,,Math I,23
2006,65A000,,00,24
2006,65A000,,01,16
2006,65A000,,02,18
2006,65A000,,03,18
2006,65A000,,04,20
2006,65A000,,05,19
2006,65A000,,06,19
2006,65A000,,07,15
2006,65A000,,08,16
2006,65A000,,Math I,19
2006,660304,,01,15
2006,660304,,02,14
2006,660304,,03,15
2006,660304,,04,14
2006,660304,,05,14
2006,660308,,06,24
2006,660308,,07,20
2006,660308,,08,20
2006,660308,,Math I,23
2006,660312,,00,14
2006,660312,,01,11
2006,660312,,03,15
2006,660312,,04,24
2006,660312,,05,10
2006,660316,,00,22
2006,660316,,01,20
2006,660316,,02,17
2006,660316,,03,17
2006,660316,,04,17
2006,660316,,05,17
2006,660320,,06,17
2006,660320,,07,19
2006,660320,,08,21
2006,660320,,English II,24
2006,660320,,Math I,27
2006,660324,,Biology,22
2006,660324,,English II,18
2006,660324,,Math I,20
2006,660336,,Biology,26
2006,660336,,English II,17
2006,660336,,Math I,15
2006,660356,,00,15
2006,660356,,01,19
2006,660356,,02,22
2006,660356,,03,20
2006,660356,,04,22
2006,660356,,05,19
2006,660360,,00,18
2006,660360,,01,22
2006,660360,,02,22
2006,660360,,03,19
2006,660360,,04,20
2006,660360,,05,18
2006,660364,,00,20
2006,660364,,01,21
2006,660364,,02,16
2006,660364,,03,19
2006,660364,,04,19
2006,660364,,05,24
2006,660LEA,,00,18
2006,660LEA,,01,18
2006,660LEA,,02,18
2006,660LEA,,03,18
2006,660LEA,,04,19
2006,660LEA,,05,17
2006,660LEA,,06,21
2006,660LEA,,07,20
2006,660LEA,,08,21
2006,660LEA,,Biology,24
2006,660LEA,,English II,20
2006,660LEA,,Math I,20
2006,66A000,,05,29
2006,66A000,,06,27
2006,66A000,,07,21
2006,66A000,,08,19
2006,66A000,,Biology,17
2006,66A000,,English II,17
2006,66A000,,Math I,17
2006,670304,,00,17
2006,670304,,01,21
2006,670304,,02,22
2006,670304,,03,22
2006,670304,,04,15
2006,670304,,05,12
2006,670308,,00,18
2006,670308,,01,20
2006,670308,,02,17
2006,670308,,03,19
2006,670308,,04,19
2006,670308,,05,27
2006,670310,,00,18
2006,670310,,01,18
2006,670310,,02,21
2006,670310,,03,16
2006,670310,,04,24
2006,670310,,05,28
2006,670312,,00,17
2006,670312,,01,19
2006,670312,,02,20
2006,670312,,03,21
2006,670312,,04,25
2006,670312,,05,25
2006,670314,,00,19
2006,670314,,01,18
2006,670314,,02,18
2006,670314,,03,19
2006,670314,,04,25
2006,670314,,05,21
2006,670318,,06,22
2006,670318,,07,22
2006,670318,,08,23
2006,670318,,Math I,25
2006,670320,,Biology,21
2006,670320,,English II,18
2006,670320,,Math I,12
2006,670321,,00,21
2006,670321,,01,20
2006,670321,,02,17
2006,670321,,03,20
2006,670321,,04,25
2006,670321,,05,23
2006,670322,,06,22
2006,670322,,07,23
2006,670322,,08,22
2006,670322,,Math I,25
2006,670323,,00,22
2006,670323,,01,20
2006,670323,,02,19
2006,670323,,03,22
2006,670323,,04,15
2006,670323,,05,15
2006,670324,,Biology,25
2006,670324,,English II,23
2006,670324,,Math I,12
2006,670325,,06,18
2006,670325,,07,22
2006,670325,,08,21
2006,670325,,Math I,30
2006,670330,,00,17
2006,670330,,01,19
2006,670330,,02,22
2006,670330,,03,17
2006,670330,,04,19
2006,670330,,05,18
2006,670331,,06,23
2006,670331,,07,21
2006,670331,,08,24
2006,670331,,Math I,28
2006,670332,,00,18
2006,670332,,01,24
2006,670332,,02,23
2006,670332,,03,21
2006,670332,,04,21
2006,670332,,05,18
2006,670333,,Biology,23
2006,670333,,English II,27
2006,670333,,Math I,11
2006,670335,,00,16
2006,670335,,01,19
2006,670335,,02,19
2006,670335,,03,16
2006,670335,,04,22
2006,670335,,05,24
2006,670336,,06,21
2006,670336,,07,24
2006,670336,,08,24
2006,670336,,Math I,23
2006,670337,,00,19
2006,670337,,01,20
2006,670337,,02,19
2006,670338,,00,21
2006,670338,,01,20
2006,670338,,02,17
2006,670338,,03,22
2006,670338,,04,22
2006,670338,,05,23
2006,670339,,03,17
2006,670339,,04,27
2006,670339,,05,25
2006,670340,,Biology,24
2006,670340,,English II,25
2006,670340,,Math I,13
2006,670341,,00,19
2006,670341,,01,21
2006,670341,,02,18
2006,670341,,03,19
2006,670341,,04,24
2006,670341,,05,25
2006,670342,,00,19
2006,670342,,01,19
2006,670342,,02,18
2006,670342,,03,19
2006,670342,,04,12
2006,670342,,05,18
2006,670343,,00,18
2006,670343,,01,18
2006,670343,,02,20
2006,670343,,03,16
2006,670343,,04,22
2006,670343,,05,19
2006,670344,,Biology,20
2006,670344,,English II,24
2006,670344,,Math I,22
2006,670345,,06,20
2006,670345,,07,20
2006,670345,,08,21
2006,670345,,Math I,35
2006,670346,,00,20
2006,670346,,01,16
2006,670346,,02,17
2006,670346,,03,19
2006,670346,,04,24
2006,670346,,05,25
2006,670350,,00,19
2006,670350,,01,21
2006,670350,,02,20
2006,670350,,03,19
2006,670350,,04,25
2006,670350,,05,24
2006,670351,,06,21
2006,670351,,07,19
2006,670351,,08,20
2006,670351,,Math I,23
2006,670352,,Biology,19
2006,670352,,English II,21
2006,670352,,Math I,11
2006,670356,,06,23
2006,670356,,07,20
2006,670356,,08,22
2006,670356,,Math I,32
2006,670364,,Biology,25
2006,670364,,English II,27
2006,670364,,Math I,26
2006,670LEA,,00,19
2006,670LEA,,01,20
2006,670LEA,,02,19
2006,670LEA,,03,19
2006,670LEA,,04,22
2006,670LEA,,05,22
2006,670LEA,,06,21
2006,670LEA,,07,21
2006,670LEA,,08,22
2006,670LEA,,Biology,22
2006,670LEA,,English II,24
2006,670LEA,,Math I,19
2006,680304,,06,22
2006,680304,,07,25
2006,680304,,08,22
2006,680304,,Math I,24
2006,680308,,00,18
2006,680308,,01,21
2006,680308,,02,19
2006,680308,,03,18
2006,680308,,04,19
2006,680308,,05,22
2006,680310,,Biology,26
2006,680310,,English II,26
2006,680310,,Math I,23
2006,680312,,00,23
2006,680312,,01,17
2006,680312,,02,14
2006,680312,,03,18
2006,680312,,04,16
2006,680312,,05,22
2006,680316,,06,26
2006,680316,,07,22
2006,680316,,08,24
2006,680316,,Math I,23
2006,680324,,00,14
2006,680324,,01,21
2006,680324,,02,22
2006,680324,,03,23
2006,680324,,04,21
2006,680324,,05,19
2006,680328,,00,19
2006,680328,,01,21
2006,680328,,02,19
2006,680328,,03,19
2006,680328,,04,21
2006,680328,,05,23
2006,680329,,00,17
2006,680329,,01,16
2006,680329,,02,17
2006,680329,,03,19
2006,680329,,04,19
2006,680329,,05,17
2006,680330,,00,16
2006,680330,,01,20
2006,680330,,02,21
2006,680330,,03,21
2006,680330,,04,18
2006,680330,,05,27
2006,680332,,Biology,23
2006,680332,,English II,22
2006,680332,,Math I,24
2006,680335,,Biology,2
2006,680335,,English II,6
2006,680335,,Math I,2
2006,680336,,00,21
2006,680336,,01,19
2006,680336,,02,18
2006,680336,,03,22
2006,680336,,04,21
2006,680336,,05,22
2006,680LEA,,00,18
2006,680LEA,,01,19
2006,680LEA,,02,19
2006,680LEA,,03,20
2006,680LEA,,04,19
2006,680LEA,,05,22
2006,680LEA,,06,24
2006,680LEA,,07,24
2006,680LEA,,08,23
2006,680LEA,,Biology,17
2006,680LEA,,English II,18
2006,680LEA,,Math I,18
2006,681304,,00,23
2006,681304,,01,20
2006,681304,,02,16
2006,681304,,03,21
2006,681304,,04,28
2006,681304,,05,26
2006,681308,,Biology,21
2006,681308,,English II,22
2006,681308,,Math I,18
2006,681309,,06,21
2006,681309,,07,18
2006,681309,,08,18
2006,681309,,Math I,24
2006,681310,,00,23
2006,681310,,01,20
2006,681310,,02,24
2006,681310,,03,22
2006,681310,,04,24
2006,681310,,05,25
2006,681311,,00,20
2006,681311,,01,22
2006,681311,,02,22
2006,681311,,03,21
2006,681311,,04,21
2006,681311,,05,24
2006,681312,,00,21
2006,681312,,01,21
2006,681312,,02,21
2006,681312,,03,20
2006,681312,,04,24
2006,681312,,05,26
2006,681314,,Biology,21
2006,681314,,English II,22
2006,681314,,Math I,17
2006,681316,,00,22
2006,681316,,01,17
2006,681316,,02,21
2006,681316,,03,23
2006,681316,,04,28
2006,681316,,05,25
2006,681320,,00,23
2006,681320,,01,22
2006,681320,,02,24
2006,681320,,03,18
2006,681320,,04,26
2006,681320,,05,24
2006,681322,,06,18
2006,681322,,07,20
2006,681322,,08,16
2006,681322,,Math I,27
2006,681324,,06,22
2006,681324,,07,21
2006,681324,,08,20
2006,681324,,Math I,23
2006,681326,,00,20
2006,681326,,01,18
2006,681326,,02,20
2006,681326,,03,21
2006,681326,,04,27
2006,681326,,05,27
2006,681330,,00,22
2006,681330,,01,21
2006,681330,,02,21
2006,681330,,03,23
2006,681330,,04,22
2006,681330,,05,27
2006,681334,,00,19
2006,681334,,01,19
2006,681334,,02,20
2006,681334,,03,20
2006,681334,,04,28
2006,681334,,05,26
2006,681336,,06,20
2006,681336,,07,18
2006,681336,,08,20
2006,681336,,Math I,25
2006,681LEA,,00,21
2006,681LEA,,01,20
2006,681LEA,,02,21
2006,681LEA,,03,21
2006,681LEA,,04,25
2006,681LEA,,05,26
2006,681LEA,,06,20
2006,681LEA,,07,19
2006,681LEA,,08,19
2006,681LEA,,Biology,21
2006,681LEA,,English II,22
2006,681LEA,,Math I,22
2006,68A000,,00,20
2006,68A000,,01,20
2006,68A000,,02,20
2006,68A000,,03,20
2006,68A000,,04,18
2006,68A000,,05,20
2006,68A000,,06,21
2006,68A000,,07,15
2006,68A000,,08,11
2006,68A000,,Math I,6
2006,68N000,,Biology,15
2006,68N000,,English II,8
2006,68N000,,Math I,6
2006,690312,,03,18
2006,690312,,04,18
2006,690312,,05,20
2006,690316,,06,15
2006,690316,,07,12
2006,690316,,08,15
2006,690316,,Math I,17
2006,690320,,Biology,21
2006,690320,,English II,19
2006,690320,,Math I,12
2006,690324,,00,16
2006,690324,,01,18
2006,690324,,02,16
2006,690LEA,,00,16
2006,690LEA,,01,18
2006,690LEA,,02,16
2006,690LEA,,03,18
2006,690LEA,,04,18
2006,690LEA,,05,20
2006,690LEA,,06,15
2006,690LEA,,07,12
2006,690LEA,,08,15
2006,690LEA,,Biology,21
2006,690LEA,,English II,19
2006,690LEA,,Math I,14
2006,69A000,,00,19
2006,69A000,,01,20
2006,69A000,,02,14
2006,69A000,,03,13
2006,69A000,,04,21
2006,69A000,,05,21
2006,69A000,,06,21
2006,69A000,,07,20
2006,69A000,,08,20
2006,69A000,,Math I,8
2006,700306,,00,20
2006,700306,,01,17
2006,700306,,02,20
2006,700306,,03,15
2006,700306,,04,19
2006,700306,,05,21
2006,700308,,06,17
2006,700308,,07,21
2006,700308,,08,19
2006,700308,,Math I,27
2006,700310,,Biology,4
2006,700310,,English II,4
2006,700310,,Math I,1
2006,700314,,00,18
2006,700314,,01,18
2006,700314,,02,21
2006,700314,,03,19
2006,700314,,04,20
2006,700314,,05,22
2006,700316,,00,21
2006,700316,,01,18
2006,700316,,02,19
2006,700316,,03,17
2006,700316,,04,15
2006,700316,,05,19
2006,700317,,Biology,22
2006,700317,,English II,24
2006,700317,,Math I,28
2006,700318,,00,22
2006,700318,,01,16
2006,700318,,02,17
2006,700318,,03,24
2006,700318,,04,18
2006,700318,,05,23
2006,700319,,Biology,26
2006,700319,,English II,25
2006,700320,,00,16
2006,700320,,01,17
2006,700320,,02,17
2006,700320,,03,15
2006,700320,,04,14
2006,700320,,05,18
2006,700322,,06,16
2006,700322,,07,20
2006,700322,,08,19
2006,700322,,Math I,26
2006,700324,,00,19
2006,700324,,01,18
2006,700324,,02,12
2006,700324,,03,14
2006,700324,,04,16
2006,700324,,05,16
2006,700328,,00,17
2006,700328,,01,19
2006,700328,,02,23
2006,700328,,03,19
2006,700328,,04,15
2006,700328,,05,19
2006,700LEA,,00,19
2006,700LEA,,01,18
2006,700LEA,,02,18
2006,700LEA,,03,18
2006,700LEA,,04,17
2006,700LEA,,05,20
2006,700LEA,,06,17
2006,700LEA,,07,21
2006,700LEA,,08,19
2006,700LEA,,Biology,17
2006,700LEA,,English II,18
2006,700LEA,,Math I,21
2006,710312,,00,17
2006,710312,,01,19
2006,710312,,02,17
2006,710312,,03,18
2006,710312,,04,21
2006,710312,,05,22
2006,710316,,06,23
2006,710316,,07,29
2006,710316,,08,30
2006,710316,,Math I,25
2006,710318,,03,18
2006,710318,,04,17
2006,710318,,05,21
2006,710320,,06,22
2006,710320,,07,23
2006,710320,,08,22
2006,710320,,Math I,30
2006,710321,,Biology,16
2006,710321,,English II,22
2006,710321,,Math I,20
2006,710323,,00,20
2006,710323,,01,22
2006,710323,,02,19
2006,710323,,03,22
2006,710323,,04,23
