year,agency_code,category_code,highqual_class_pct
2009,250LEA,M,0.977
2010,250LEA,E,0.997
2010,250LEA,H,0.964
2010,250LEA,M,0.983
2011,250LEA,E,1
2011,250LEA,H,0.997
2011,250LEA,M,0.995
2012,250LEA,E,1
2012,250LEA,H,0.973
2012,250LEA,M,0.983
2013,250LEA,E,0.992
2013,250LEA,H,0.954
2013,250LEA,M,0.941
2014,250LEA,E,
2014,250LEA,H,
2014,250LEA,M,
2015,250LEA,E,0.999
2015,250LEA,H,0.931
2015,250LEA,M,0.936
2016,250LEA,E,0.976
2016,250LEA,H,0.916
2016,250LEA,M,0.951
2006,260302,E,1
2007,260302,E,1
2008,260302,E,1
2009,260302,E,1
2010,260302,E,1
2011,260302,E,1
2012,260302,E,1
2013,260302,E,1
2014,260302,E,
2015,260302,E,1
2016,260302,E,1
2006,260306,E,0.96
2007,260306,E,1
2008,260306,E,1
2009,260306,E,1
2010,260306,E,1
2011,260306,E,0.962
2012,260306,E,1
2013,260306,E,1
2014,260306,E,
2015,260306,E,0.992
2016,260306,E,0.988
2006,260308,E,1
2007,260308,E,1
2008,260308,E,1
2009,260308,E,1
2010,260308,E,1
2011,260308,E,1
2012,260308,E,1
2013,260308,E,1
2014,260308,E,
2015,260308,E,1
2016,260308,E,1
2006,260310,E,0.97
2007,260310,E,1
2008,260310,E,1
2009,260310,E,1
2010,260310,E,1
2011,260310,E,1
2012,260310,E,1
2013,260310,E,1
2014,260310,E,
2015,260310,E,1
2016,260310,E,1
2006,260312,E,1
2007,260312,E,1
2008,260312,E,1
2009,260312,E,1
2010,260312,E,1
2011,260312,E,1
2012,260312,E,1
2013,260312,E,1
2014,260312,E,
2015,260312,E,1
2016,260312,E,1
2006,260316,E,0.889
2007,260316,E,1
2008,260316,E,1
2009,260316,E,1
2010,260316,E,1
2011,260316,E,1
2012,260316,E,1
2013,260316,E,1
2014,260316,E,
2015,260316,E,0.99
2016,260316,E,1
2006,260318,H,0.909
2007,260318,H,0.989
2008,260318,H,1
2009,260318,H,1
2010,260318,H,0.994
2011,260318,H,0.974
2012,260318,H,1
2013,260318,H,1
2014,260318,H,
2015,260318,H,0.941
2016,260318,H,1
2006,260320,E,0.97
2007,260320,E,1
2008,260320,E,1
2009,260320,E,1
2010,260320,E,1
2011,260320,E,1
2012,260320,E,1
2013,260320,E,1
2014,260320,E,
2015,260320,E,0.98
2016,260320,E,1
2006,260321,M,0.768
2007,260321,M,0.995
2008,260321,M,0.969
2009,260321,M,1
2010,260321,M,0.971
2011,260321,M,0.992
2012,260321,M,1
2013,260321,M,0.954
2014,260321,M,
2015,260321,M,0.786
2016,260321,M,0.811
2006,260322,H,0.736
2007,260322,H,0.896
2008,260322,H,0.968
2009,260322,H,1
2010,260322,H,0.941
2011,260322,H,0.92
2012,260322,H,0.997
2013,260322,H,0.97
2014,260322,H,
2015,260322,H,0.93
2016,260322,H,1
2006,260324,E,1
2007,260324,E,1
2008,260324,,
2006,260325,H,0.788
2007,260325,H,0.977
2008,260325,H,1
2009,260325,H,0.983
2010,260325,H,0.98
2011,260325,H,0.941
2012,260325,H,0.995
2013,260325,H,0.985
2014,260325,H,
2015,260325,H,0.892
2016,260325,H,0.99
2006,260326,E,0.865
2007,260326,E,0.929
2008,260326,E,1
2009,260326,E,1
2010,260326,E,1
2011,260326,E,1
2012,260326,E,1
2013,260326,E,1
2014,260326,E,
2015,260326,E,0.969
2016,260326,E,0.86
2006,260332,E,0.95
2007,260332,E,1
2008,260332,E,1
2009,260332,E,1
2010,260332,E,1
2011,260332,E,1
2012,260332,E,1
2013,260332,E,1
2014,260332,E,
2015,260332,E,1
2016,260332,E,1
2006,260336,M,0.92
2007,260336,M,1
2008,260336,M,0.996
2009,260336,M,1
2010,260336,M,1
2011,260336,M,0.969
2012,260336,M,1
2013,260336,M,1
2014,260336,M,
2015,260336,M,0.856
2016,260336,M,0.924
2006,260338,E,1
2007,260338,E,0.971
2008,260338,E,1
2009,260338,E,1
2010,260338,E,1
2011,260338,E,1
2012,260338,E,1
2013,260338,E,1
2014,260338,E,
2015,260338,E,1
2016,260338,E,0.869
2006,260340,E,0.846
2007,260340,E,0.96
2008,260340,E,0.958
2009,260340,E,1
2010,260340,E,1
2011,260340,E,1
2012,260340,E,1
2013,260340,E,1
2014,260340,E,
2015,260340,E,0.964
2016,260340,E,0.838
2006,260342,E,0.972
2007,260342,E,1
2008,260342,E,1
2009,260342,E,1
2010,260342,E,1
2011,260342,E,1
2012,260342,E,1
2013,260342,E,1
2014,260342,E,
2015,260342,E,0.961
2016,260342,E,0.929
2006,260344,E,0.957
2007,260344,E,1
2008,260344,E,1
2009,260344,E,1
2010,260344,E,1
2011,260344,E,1
2012,260344,E,1
2013,260344,E,1
2014,260344,E,
2015,260344,E,1
2016,260344,E,0.857
2006,260346,H,0.688
2007,260346,H,0.929
2008,260346,H,0.926
2009,260346,H,0.989
2010,260346,H,
2012,260347,H,1
2013,260347,H,1
2014,260347,H,
2015,260347,H,1
2016,260347,H,1
2006,260348,E,0.903
2007,260348,E,1
2008,260348,E,1
2009,260348,E,1
2010,260348,E,1
2011,260348,E,1
2012,260348,E,0.971
2013,260348,E,1
2014,260348,E,
2015,260348,E,0.912
2016,260348,E,0.97
2006,260352,E,1
2007,260352,E,0.958
2008,260352,E,1
2009,260352,E,1
2010,260352,E,1
2011,260352,E,1
2012,260352,E,1
2013,260352,E,1
2014,260352,E,
2015,260352,E,0.963
2016,260352,E,0.986
2006,260354,H,1
2007,260354,H,1
2008,260354,H,1
2009,260354,H,1
2010,260354,H,1
2011,260354,H,1
2012,260354,H,1
2013,260354,H,1
2014,260354,H,
2015,260354,H,1
2016,260354,H,1
2006,260356,E,1
2007,260356,E,1
2008,260356,E,1
2009,260356,E,1
2010,260356,E,1
2011,260356,E,1
2012,260356,E,1
2013,260356,E,1
2014,260356,E,
2015,260356,E,1
2016,260356,E,1
2006,260357,H,0.745
2007,260357,H,0.958
2008,260357,H,0.98
2009,260357,H,1
2010,260357,H,0.977
2011,260357,H,0.975
2012,260357,H,0.996
2013,260357,H,1
2014,260357,H,
2015,260357,H,0.982
2016,260357,H,0.955
2006,260358,M,0.747
2007,260358,M,0.971
2008,260358,M,0.971
2009,260358,M,1
2010,260358,M,0.943
2011,260358,M,0.907
2012,260358,M,0.976
2013,260358,M,0.968
2014,260358,M,
2015,260358,M,0.845
2016,260358,M,0.844
2006,260359,H,0.843
2007,260359,H,0.964
2008,260359,H,0.961
2009,260359,H,0.938
2010,260359,H,0.99
2011,260359,H,0.894
2012,260359,H,0.954
2013,260359,H,0.982
2014,260359,H,
2015,260359,H,0.835
2016,260359,H,0.841
2006,260360,E,0.875
2007,260360,E,1
2008,260360,E,1
2009,260360,E,1
2010,260360,E,1
2011,260360,E,
2006,260361,E,0.92
2007,260361,E,1
2008,260361,E,1
2009,260361,E,1
2010,260361,E,1
2011,260361,E,1
2012,260361,E,1
2013,260361,E,1
2014,260361,E,
2015,260361,E,0.877
2016,260361,E,0.957
2006,260362,M,0.854
2007,260362,M,0.98
2008,260362,M,1
2009,260362,M,1
2010,260362,M,0.991
2011,260362,M,1
2012,260362,M,1
2013,260362,M,1
2014,260362,M,
2015,260362,M,0.947
2016,260362,M,0.899
2006,260363,E,1
2007,260363,E,1
2008,260363,E,1
2009,260363,E,1
2010,260363,E,1
2011,260363,E,1
2012,260363,E,1
2013,260363,E,0.938
2014,260363,E,
2015,260363,E,1
2016,260363,E,1
2006,260364,E,1
2007,260364,E,1
2008,260364,E,1
2009,260364,E,1
2010,260364,E,1
2011,260364,E,1
2012,260364,E,1
2013,260364,E,1
2014,260364,E,
2015,260364,E,0.984
2016,260364,E,0.922
2006,260365,M,0.918
2007,260365,M,0.977
2008,260365,M,0.99
2009,260365,M,0.981
2010,260365,M,1
2011,260365,M,0.981
2012,260365,M,0.991
2013,260365,M,1
2014,260365,M,
2015,260365,M,0.868
2016,260365,M,0.991
2006,260366,E,1
2007,260366,E,1
2008,260366,E,1
2009,260366,E,1
2010,260366,E,1
2011,260366,E,1
2012,260366,E,1
2013,260366,E,1
2014,260366,E,
2015,260366,E,0.965
2016,260366,E,1
2006,260367,E,0.977
2007,260367,E,1
2008,260367,E,1
2009,260367,E,1
2010,260367,E,1
2011,260367,E,1
2012,260367,E,1
2013,260367,E,1
2014,260367,E,
2015,260367,E,0.99
2016,260367,E,1
2006,260368,M,0.909
2007,260368,M,1
2008,260368,M,1
2009,260368,M,1
2010,260368,M,0.995
2011,260368,M,0.996
2012,260368,M,0.982
2013,260368,M,0.951
2014,260368,M,
2015,260368,M,0.833
2016,260368,M,0.916
2006,260369,M,0.866
2007,260369,M,0.967
2008,260369,M,1
2009,260369,M,1
2010,260369,M,0.966
2011,260369,M,0.997
2012,260369,M,1
2013,260369,M,0.994
2014,260369,M,
2015,260369,M,0.963
2016,260369,M,0.961
2006,260370,E,0.969
2007,260370,E,1
2008,260370,E,1
2009,260370,E,1
2010,260370,E,1
2011,260370,E,1
2012,260370,E,1
2013,260370,E,1
2014,260370,E,
2015,260370,E,1
2016,260370,E,1
2006,260371,M,0.764
2007,260371,M,0.974
2008,260371,M,1
2009,260371,M,0.933
2010,260371,M,0.97
2011,260371,M,1
2012,260371,M,1
2013,260371,M,1
2014,260371,M,
2015,260371,M,0.937
2016,260371,M,1
2006,260372,M,0.832
2007,260372,M,0.804
2008,260372,M,0.882
2009,260372,M,1
2010,260372,M,0.981
2011,260372,M,0.995
2012,260372,M,1
2013,260372,M,0.976
2014,260372,M,
2015,260372,M,0.731
2016,260372,M,0.732
2006,260373,E,1
2007,260373,E,1
2008,260373,E,1
2009,260373,E,1
2010,260373,E,1
2011,260373,E,1
2012,260373,E,1
2013,260373,E,1
2014,260373,E,
2015,260373,E,1
2016,260373,E,1
2008,260374,H,1
2009,260374,H,1
2010,260374,H,1
2011,260374,H,0.875
2012,260374,H,1
2013,260374,H,1
2014,260374,H,
2015,260374,H,1
2016,260374,H,1
2010,260375,E,1
2011,260375,E,1
2012,260375,E,1
2013,260375,E,1
2014,260375,E,
2015,260375,E,0.993
2016,260375,E,0.963
2006,260380,E,1
2007,260380,E,1
2008,260380,E,1
2009,260380,E,1
2010,260380,E,1
2011,260380,E,1
2012,260380,E,1
2013,260380,E,1
2014,260380,E,
2015,260380,E,1
2016,260380,E,1
2006,260382,E,0.893
2007,260382,E,1
2008,260382,E,1
2009,260382,E,1
2010,260382,E,1
2011,260382,E,1
2012,260382,E,1
2013,260382,E,1
2014,260382,E,
2015,260382,E,0.966
2016,260382,E,0.846
2006,260383,M,0.873
2007,260383,M,0.988
2008,260383,M,1
2009,260383,M,1
2010,260383,M,0.983
2011,260383,M,1
2012,260383,M,1
2013,260383,M,0.992
2014,260383,M,
2015,260383,M,0.979
2016,260383,M,0.907
2006,260384,E,0.857
2007,260384,E,1
2008,260385,T,0.5
2009,260385,T,1
2010,260385,T,0.556
2011,260385,T,
2006,260386,E,0.963
2007,260386,E,1
2008,260386,E,1
2009,260386,E,1
2010,260386,E,1
2011,260386,E,1
2012,260386,E,1
2013,260386,E,1
2014,260386,E,
2015,260386,E,1
2016,260386,E,0.9
2006,260388,H,0.891
2007,260388,H,1
2008,260388,H,1
2009,260388,H,1
2010,260388,H,1
2011,260388,H,1
2012,260388,H,1
2013,260388,H,1
2014,260388,H,
2015,260388,H,0.996
2016,260388,H,1
2006,260396,E,0.879
2007,260396,E,1
2008,260396,E,0.968
2009,260396,E,1
2010,260396,E,1
2011,260396,E,1
2012,260396,E,1
2013,260396,E,0.968
2014,260396,E,
2015,260396,E,0.826
2016,260396,E,0.989
2006,260397,E,1
2007,260397,E,1
2008,260397,E,1
2009,260397,E,1
2010,260397,E,1
2011,260397,E,1
2012,260397,E,1
2013,260397,E,1
2014,260397,E,
2015,260397,E,1
2016,260397,E,0.901
2006,260398,E,0.977
2007,260398,E,1
2008,260398,E,0.977
2009,260398,E,1
2010,260398,E,1
2011,260398,E,1
2012,260398,E,1
2013,260398,E,1
2014,260398,E,
2015,260398,E,0.932
2016,260398,E,0.933
2006,260400,E,1
2007,260400,E,1
2008,260400,E,1
2009,260400,E,1
2010,260400,E,1
2011,260400,E,1
2012,260400,E,1
2013,260400,E,1
2014,260400,E,
2015,260400,E,1
2016,260400,E,0.963
2006,260401,E,0.974
2007,260401,E,1
2008,260401,E,1
2009,260401,E,1
2010,260401,E,1
2011,260401,E,1
2012,260401,E,1
2013,260401,E,1
2014,260401,E,
2015,260401,E,0.996
2016,260401,E,0.994
2006,260402,E,1
2007,260402,E,1
2008,260402,E,1
2009,260402,E,1
2010,260402,E,1
2011,260402,E,1
2012,260402,E,1
2013,260402,E,1
2014,260402,E,
2015,260402,E,1
2016,260402,E,0.89
2011,260403,E,1
2012,260403,E,1
2013,260403,E,1
2014,260403,E,
2015,260403,E,0.963
2016,260403,E,0.953
2006,260404,E,0.926
2007,260404,E,1
2008,260404,E,1
2009,260404,E,1
2010,260404,E,1
2011,260404,E,1
2012,260404,E,1
2013,260404,E,1
2014,260404,E,
2015,260404,E,0.995
2016,260404,E,0.989
2006,260405,E,0.923
2007,260405,E,1
2008,260405,E,1
2009,260405,E,1
2010,260405,E,1
2011,260405,E,1
2012,260405,E,1
2013,260405,E,1
2014,260405,E,
2015,260405,E,1
2016,260405,E,0.992
2006,260406,M,0.796
2007,260406,M,0.976
2008,260406,M,1
2009,260406,M,0.978
2010,260406,M,1
2011,260406,M,0.987
2012,260406,M,0.977
2013,260406,M,1
2014,260406,M,
2015,260406,M,0.914
2016,260406,M,0.894
2006,260407,E,0.974
2007,260407,E,1
2008,260407,E,1
2009,260407,E,1
2010,260407,E,1
2011,260407,E,1
2012,260407,E,1
2013,260407,E,1
2014,260407,E,
2015,260407,E,0.979
2016,260407,E,0.974
2006,260408,H,0.784
2007,260408,H,0.941
2008,260408,H,0.965
2009,260408,H,0.962
2010,260408,H,0.998
2011,260408,H,0.96
2012,260408,H,0.996
2013,260408,H,1
2014,260408,H,
2015,260408,H,0.9
2016,260408,H,0.901
2006,260409,H,0.741
2007,260409,H,1
2008,260409,H,1
2009,260409,H,1
2010,260409,H,1
2011,260409,H,
2006,260410,E,1
2007,260410,E,1
2008,260410,E,1
2009,260410,E,1
2010,260410,E,1
2011,260410,E,1
2012,260410,E,1
2013,260410,E,1
2014,260410,E,
2015,260410,E,0.987
2016,260410,E,0.986
2006,260411,T,0.835
2007,260411,T,0.974
2008,260411,T,1
2009,260411,T,0.988
2010,260411,T,1
2011,260411,T,0.998
2012,260411,T,1
2013,260411,H,0.99
2014,260411,H,
2015,260411,H,0.98
2016,260411,H,1
2006,260412,E,0.941
2007,260412,E,1
2008,260412,E,1
2009,260412,E,1
2010,260412,E,1
2011,260412,E,1
2012,260412,E,1
2013,260412,E,1
2014,260412,E,
2015,260412,E,0.922
2016,260412,E,1
2006,260413,M,0.936
2007,260413,M,0.959
2008,260413,M,1
2009,260413,M,0.864
2010,260413,M,1
2011,260413,M,0.982
2012,260413,M,0.992
2013,260413,M,1
2014,260413,M,
2015,260413,M,0.722
2016,260413,M,0.717
2006,260414,E,1
2007,260414,E,1
2008,260414,E,1
2009,260414,E,1
2010,260414,E,1
2011,260414,E,1
2012,260414,E,1
2013,260414,E,0.97
2014,260414,E,
2015,260414,E,0.97
2016,260414,E,1
2006,260415,E,1
2007,260415,E,1
2008,260415,E,1
2009,260415,E,1
2010,260415,E,1
2011,260415,E,1
2012,260415,E,1
2013,260415,E,1
2014,260415,E,
2015,260415,E,1
2016,260415,E,0.974
2006,260416,E,1
2007,260416,E,1
2008,260416,E,1
2009,260416,E,1
2010,260416,E,1
2011,260416,E,1
2012,260416,E,1
2013,260416,E,1
2014,260416,E,
2015,260416,E,1
2016,260416,E,1
2013,260417,M,1
2014,260417,M,
2015,260417,M,0.901
2016,260417,M,0.991
2006,260418,M,0.899
2007,260418,M,0.993
2008,260418,M,1
2009,260418,M,1
2010,260418,M,1
2011,260418,M,1
2012,260418,M,1
2013,260418,M,1
2014,260418,M,
2015,260418,M,1
2016,260418,M,0.923
2013,260419,M,1
2014,260419,M,
2015,260419,M,0.944
2016,260419,M,1
2006,260424,H,0.79
2007,260424,H,0.94
2008,260424,H,0.967
2009,260424,H,0.986
2010,260424,H,0.987
2011,260424,H,0.967
2012,260424,H,0.997
2013,260424,H,0.999
2014,260424,H,
2015,260424,H,0.798
2016,260424,H,0.824
2006,260425,M,0.96
2007,260425,M,0.984
2008,260425,M,1
2009,260425,M,1
2010,260425,M,0.95
2011,260425,M,0.987
2012,260425,M,0.976
2013,260425,M,0.953
2014,260425,M,
2015,260425,M,0.802
2016,260425,M,0.722
2006,260426,E,1
2007,260426,E,1
2008,260426,E,1
2009,260426,E,1
2010,260426,E,1
2011,260426,E,1
2012,260426,E,1
2013,260426,E,1
2014,260426,E,
2015,260426,E,0.946
2016,260426,E,0.962
2006,260427,H,0.894
2007,260427,H,0.96
2008,260427,H,0.985
2009,260427,H,1
2010,260427,H,0.963
2011,260427,H,0.965
2012,260427,H,1
2013,260427,H,0.979
2014,260427,H,
2015,260427,H,0.806
2016,260427,H,0.898
2006,260428,M,0.791
2007,260428,M,0.882
2008,260428,M,1
2009,260428,M,0.939
2010,260428,M,0.994
2011,260428,M,1
2012,260428,M,0.975
2013,260428,M,0.966
2014,260428,M,
2015,260428,M,0.857
2016,260428,M,0.793
2006,260430,E,1
2007,260430,E,0.955
2008,260430,E,1
2009,260430,E,1
2010,260430,E,1
2011,260430,E,1
2012,260430,E,1
2013,260430,E,1
2014,260430,E,
2015,260430,E,0.979
2016,260430,E,0.942
2006,260432,E,0.9
2007,260432,E,1
2008,260432,E,1
2009,260432,E,1
2010,260432,E,1
2011,260432,E,1
2012,260432,E,1
2013,260432,E,1
2014,260432,E,
2015,260432,E,1
2016,260432,E,1
2006,260434,E,1
2007,260434,E,1
2008,260434,E,1
2009,260434,E,1
2010,260434,E,1
2011,260434,E,1
2012,260434,E,1
2013,260434,E,1
2014,260434,E,
2015,260434,E,1
2016,260434,E,1
2006,260440,E,1
2007,260440,E,0.955
2008,260440,E,1
2009,260440,E,1
2010,260440,E,1
2011,260440,E,1
2012,260440,E,1
2013,260440,E,1
2014,260440,E,
2015,260440,E,0.99
2016,260440,E,0.973
2006,260444,E,0.938
2007,260444,E,0.938
2008,260444,E,1
2009,260444,E,1
2010,260444,E,1
2011,260444,E,1
2012,260444,E,1
2013,260444,E,1
2014,260444,E,
2015,260444,E,0.931
2016,260444,E,1
2006,260446,H,0.889
2007,260446,H,0.95
2008,260446,H,0.979
2009,260446,H,1
2010,260446,H,0.981
2011,260446,H,0.958
2012,260446,H,0.989
2013,260446,H,0.97
2014,260446,H,
2015,260446,H,0.991
2016,260446,H,0.918
2006,260448,E,1
2007,260448,E,1
2008,260448,E,1
2009,260448,E,1
2010,260448,E,1
2011,260448,E,1
2012,260448,E,1
2013,260448,E,1
2014,260448,E,
2015,260448,E,1
2016,260448,E,0.982
2006,260449,T,0.297
2007,260449,T,0.944
2008,260449,T,0.944
2009,260449,T,0.944
2010,260449,H,1
2011,260449,H,0.917
2012,260449,,0.998
2013,260449,H,0.993
2014,260449,H,
2015,260449,H,0.82
2016,260449,H,0.686
2006,260450,E,0.867
2007,260450,E,0.926
2008,260450,E,0.964
2009,260450,E,1
2010,260450,E,1
2011,260450,E,1
2012,260450,E,1
2013,260450,E,1
2014,260450,E,
2015,260450,E,0.982
2016,260450,E,0.926
2006,260451,H,0.949
2007,260451,H,0.837
2006,260452,E,1
2007,260452,E,1
2008,260452,E,1
2009,260452,E,1
2010,260452,E,1
2011,260452,E,1
2012,260452,E,1
2013,260452,E,1
2014,260452,E,
2015,260452,E,0.992
2016,260452,E,1
2006,260454,M,0.817
2007,260454,M,0.977
2008,260454,M,0.976
2009,260454,M,1
2010,260454,M,1
2011,260454,M,0.954
2012,260454,M,0.962
2013,260454,M,1
2014,260454,M,
2015,260454,M,0.906
2016,260454,M,0.821
2006,260455,H,0.804
2007,260455,H,0.892
2008,260455,H,0.952
2009,260455,H,0.933
2010,260455,H,0.917
2011,260455,H,0.963
2012,260455,H,0.971
2013,260455,H,0.987
2014,260455,H,
2015,260455,H,0.816
2016,260455,H,0.749
2006,260456,E,0.952
2007,260456,E,0.95
2008,260456,E,1
2009,260456,E,1
2010,260456,E,1
2011,260456,E,1
2012,260456,E,1
2013,260456,E,1
2006,260459,E,0.862
2007,260459,E,0.936
2008,260459,E,0.933
2009,260459,E,1
2010,260459,E,1
2011,260459,E,0.963
2012,260459,E,1
2013,260459,E,1
2014,260459,E,
2015,260459,E,0.988
2016,260459,E,0.963
2006,260700,H,1
2007,260700,H,1
2008,260700,H,1
2009,260700,H,0.909
2010,260700,H,1
2011,260700,H,1
2012,260700,H,1
2013,260700,H,1
2014,260700,A,
2015,260700,A,1
2016,260700,H,1
2006,260LEA,E,0.963
2006,260LEA,H,0.829
2006,260LEA,M,0.854
2006,260LEA,T,0.629
2007,260LEA,E,0.991
2007,260LEA,H,0.942
2007,260LEA,M,0.964
2007,260LEA,T,0.964
2008,260LEA,E,0.996
2008,260LEA,H,0.975
2008,260LEA,M,0.985
2008,260LEA,T,0.922
2009,260LEA,E,1
2009,260LEA,H,0.983
2009,260LEA,I,
2009,260LEA,M,0.989
2009,260LEA,T,0.978
2010,260LEA,E,1
2010,260LEA,H,0.976
2010,260LEA,M,0.983
2010,260LEA,T,0.933
2011,260LEA,E,0.999
2011,260LEA,H,0.956
2011,260LEA,M,0.984
2011,260LEA,T,0.998
2012,260LEA,E,0.999
2012,260LEA,H,0.992
2012,260LEA,M,0.99
2012,260LEA,T,1
2013,260LEA,E,0.998
2013,260LEA,H,0.988
2013,260LEA,M,0.985
2013,260LEA,T,
2014,260LEA,A,
2014,260LEA,E,
2014,260LEA,H,
2014,260LEA,M,
2014,260LEA,T,
2015,260LEA,A,1
2015,260LEA,E,0.979
2015,260LEA,H,0.901
2015,260LEA,M,0.886
2015,260LEA,T,
2016,260LEA,A,
2016,260LEA,E,0.962
2016,260LEA,H,0.924
2016,260LEA,M,0.881
2016,260LEA,T,
2006,26B000,M,0.625
2007,26B000,I,0.667
2008,26B000,I,0.778
2009,26B000,I,1
2010,26B000,I,1
2011,26B000,I,1
2012,26B000,I,1
2013,26B000,I,0.882
2014,26B000,I,
2015,26B000,I,0.667
2016,26B000,I,0.437
2015,26C000,E,0.615
2016,26C000,E,0.612
2006,270304,E,1
2007,270304,E,1
2008,270304,E,1
2009,270304,E,0.938
2010,270304,E,1
2011,270304,E,1
2012,270304,E,1
2013,270304,E,1
2014,270304,E,
2015,270304,E,0.917
2016,270304,E,1
2006,270306,H,0.85
2007,270306,H,1
2008,270306,H,1
2009,270306,H,0.988
2010,270306,H,0.927
2011,270306,H,0.977
2012,270306,H,0.992
2013,270306,H,0.983
2014,270306,H,
2015,270306,H,0.859
2016,270306,H,0.92
2006,270308,M,0.9
2007,270308,M,1
2008,270308,M,0.963
2009,270308,M,0.971
2010,270308,M,1
2011,270308,M,0.926
2012,270308,M,1
2013,270308,M,0.983
2014,270308,M,
2015,270308,M,0.944
2016,270308,M,0.812
2009,270309,E,1
2010,270309,E,1
2011,270309,E,1
2012,270309,E,1
2013,270309,E,1
2014,270309,E,
2015,270309,E,0.89
2016,270309,E,0.99
2006,270310,E,0.895
2007,270310,E,1
2008,270310,E,1
2009,270310,E,1
2010,270310,E,1
2011,270310,E,1
2012,270310,E,1
2013,270310,E,1
2014,270310,E,
2015,270310,E,0.985
2016,270310,E,1
2009,270311,H,1
2010,270311,H,0.944
2011,270311,H,1
2012,270311,H,1
2013,270311,H,1
2014,270311,H,
2015,270311,H,0.846
2016,270311,H,1
2006,270312,E,1
2007,270312,E,1
2008,270312,E,1
2009,270312,E,1
2010,270312,E,1
2011,270312,E,1
2012,270312,E,1
2013,270312,E,1
2014,270312,E,
2015,270312,E,0.857
2016,270312,E,1
2006,270316,E,1
2007,270316,E,1
2008,270316,E,1
2009,270316,E,1
2010,270316,E,1
2011,270316,E,1
2012,270316,E,1
2013,270316,E,1
2014,270316,E,
2015,270316,E,1
2016,270316,E,1
2006,270318,M,0.967
2007,270318,M,1
2008,270318,M,1
2009,270318,M,1
2010,270318,M,0.976
2011,270318,M,0.98
2012,270318,M,1
2013,270318,M,0.997
2014,270318,M,
2015,270318,M,0.926
2016,270318,M,0.97
2006,270320,E,1
2007,270320,E,1
2008,270320,E,1
2009,270320,E,1
2010,270320,E,1
2011,270320,E,1
2012,270320,E,1
2013,270320,E,1
2014,270320,E,
2015,270320,E,0.924
2016,270320,E,0.985
2006,270LEA,E,0.979
2006,270LEA,H,0.85
2006,270LEA,M,0.936
2007,270LEA,E,1
2007,270LEA,H,1
2007,270LEA,M,1
2008,270LEA,E,1
2008,270LEA,H,1
2008,270LEA,M,0.982
2009,270LEA,E,0.991
2009,270LEA,H,0.99
2009,270LEA,M,0.986
2010,270LEA,E,1
2010,270LEA,H,0.93
2010,270LEA,M,0.985
2011,270LEA,E,1
2011,270LEA,H,0.984
2011,270LEA,M,0.962
2012,270LEA,E,1
2012,270LEA,H,0.994
2012,270LEA,M,1
2013,270LEA,E,1
2013,270LEA,H,0.987
2013,270LEA,M,0.992
2014,270LEA,E,
2014,270LEA,H,
2014,270LEA,M,
2015,270LEA,E,0.95
2015,270LEA,H,0.856
2015,270LEA,M,0.933
2016,270LEA,E,0.996
2016,270LEA,H,0.942
2016,270LEA,M,0.912
2013,27A000,E,1
2014,27A000,E,
2015,27A000,E,1
2016,27A000,E,0.286
2006,280302,E,1
2007,280302,E,1
2008,280302,E,1
2009,280302,E,1
2010,280302,E,1
2011,280302,E,1
2012,280302,E,1
2013,280302,E,1
2014,280302,E,
2015,280302,E,0.979
2016,280302,E,1
2006,280304,T,0.815
2007,280304,T,0.962
2008,280304,T,0.982
2009,280304,T,0.933
2010,280304,T,1
2011,280304,T,0.978
2012,280304,T,1
2013,280304,T,1
2014,280304,T,
2015,280304,T,0.925
2016,280304,T,0.93
2006,280306,H,0.566
2007,280306,H,0.88
2008,280306,T,1
2009,280306,T,1
2010,280306,T,0.986
2011,280306,T,1
2012,280306,T,1
2013,280306,T,1
2014,280306,T,
2015,280306,H,1
2016,280306,H,1
2006,280308,E,0.968
2007,280308,E,1
2008,280308,E,1
2009,280308,E,1
2010,280308,E,1
2011,280308,E,1
2012,280308,E,1
2013,280308,E,1
2014,280308,E,
2015,280308,E,0.951
2016,280308,E,0.981
2006,280310,E,0.964
2007,280310,E,1
2008,280310,E,1
2009,280310,E,1
2010,280310,E,1
2011,280310,E,0.993
2012,280310,E,1
2013,280310,E,1
2014,280310,E,
2015,280310,E,0.958
2016,280310,E,0.988
2006,280312,E,0.947
2007,280312,E,1
2008,280312,E,1
2009,280312,E,1
2010,280312,E,1
2011,280312,E,1
2012,280312,E,1
2013,280312,E,1
2014,280312,E,
2015,280312,E,1
2016,280312,E,0.995
2006,280316,H,0.853
2007,280316,H,0.889
2008,280316,H,1
2009,280316,H,1
2010,280316,H,0.951
2011,280316,H,0.911
2012,280316,H,1
2013,280316,H,1
2014,280316,H,
2015,280316,H,0.947
2016,280316,H,0.989
2006,280320,M,0.859
2007,280320,M,0.962
2008,280320,M,1
2009,280320,M,1
2010,280320,M,1
2011,280320,M,0.988
2012,280320,M,0.94
2013,280320,M,0.976
2014,280320,M,
2015,280320,M,0.963
2016,280320,M,0.839
2006,280324,E,0.96
2007,280324,E,1
2008,280324,E,1
2009,280324,E,1
2010,280324,E,1
2011,280324,E,1
2012,280324,E,1
2013,280324,E,1
2014,280324,E,
2015,280324,E,0.975
2016,280324,E,0.926
2006,280328,M,0.923
2007,280328,M,1
2008,280328,M,0.972
2009,280328,M,0.975
2010,280328,M,0.972
2011,280328,M,0.946
