vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(828)437-9656,2015,120352,523 Enola Road,Morganton,NC,28655.0,P,0.0,0.0,,A,http://www.burke.k12.nc.us/nliberty/,PK-12,"Special Education, Traditional Calendar",S,https://goo.gl/M7c63B,Special Education,Traditional Calendar,,,,,Y,,Burke County Schools,North Liberty,State Of North Carolina,,93.0,93.0,454.0,N,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)437-5785,2015,120360,1140 Old NC 18 South,Morganton,NC,28655.0,P,0.0,0.0,,E,http://www.burke.k12.nc.us/mull/,PK-5,"Regular School, Traditional Calendar",R,https://goo.gl/M7c63B,Regular School,Traditional Calendar,Y,,,Y,,,Burke County Schools,Mull Elementary,State Of North Carolina,,283.0,369.0,490.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)433-1533,2015,120364,2363 NC 181,Morganton,NC,28655.0,P,0.0,0.0,,E,http://www.burke.k12.nc.us/oakhill/,PK-5,"Regular School, Traditional Calendar",R,https://goo.gl/M7c63B,Regular School,Traditional Calendar,Y,,,Y,,,Burke County Schools,"Oak Hill Elementary, Morganton",State Of North Carolina,,424.0,369.0,490.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)324-1340,2015,120368,1183 Cape Hickory Road,Hickory,NC,28601.0,P,0.0,0.0,,E,http://www.burke.k12.nc.us/childers/,PK-5,"Regular School, Traditional Calendar",R,https://goo.gl/M7c63B,Regular School,Traditional Calendar,Y,,,Y,,,Burke County Schools,Ray Childers Elementary,State Of North Carolina,R,396.0,369.0,490.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)433-3000,2015,120370,701 Enola Road,Morganton,NC,28655.0,P,0.0,0.0,,H,http://www.burke.k12.nc.us/phs/,9-12,"Regular School, Traditional Calendar",R,https://goo.gl/M7c63B,Regular School,Traditional Calendar,,,,Y,,,Burke County Schools,Robert L. Patton High School,State Of North Carolina,,985.0,785.0,848.0,Y,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)879-8870,2015,120372,170 Honeycutt Drive,Rutherford College,NC,28671.0,P,0.0,0.0,,E,http://www.burke.k12.nc.us/ruthcollege/,PK-5,"Regular School, Traditional Calendar",R,https://goo.gl/M7c63B,Regular School,Traditional Calendar,Y,,,Y,,,Burke County Schools,Rutherford College Elem,State Of North Carolina,,211.0,369.0,490.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)437-5901,2015,120374,1329 Salem Road,Morganton,NC,28655.0,P,0.0,0.0,,E,http://www.burke.k12.nc.us/salem/,PK-5,"Regular School, Traditional Calendar",R,https://goo.gl/M7c63B,Regular School,Traditional Calendar,Y,,,Y,,,Burke County Schools,"Salem Elementary, Morganton",State Of North Carolina,,536.0,369.0,490.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)437-5212,2015,120376,1585 NC 126,Morganton,NC,28655.0,P,0.0,0.0,,M,http://www.burke.k12.nc.us/trms/,6-8,"Regular School, Traditional Calendar",R,https://goo.gl/M7c63B,Regular School,Traditional Calendar,,,,Y,,,Burke County Schools,Table Rock Middle,State Of North Carolina,,550.0,564.0,659.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)874-0704,2015,120380,298 Praley Street,Valdese,NC,28690.0,P,0.0,0.0,,E,http://www.burke.k12.nc.us/valdese/,PK-5,"Regular School, Traditional Calendar",R,https://goo.gl/M7c63B,Regular School,Traditional Calendar,Y,,,Y,,,Burke County Schools,Valdese Elementary,State Of North Carolina,,408.0,369.0,490.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)584-0632,2015,120386,325 Conley Road,Morganton,NC,28655.0,P,0.0,0.0,,E,http://www.burke.k12.nc.us/young/,PK-5,"Regular School, Traditional Calendar",R,https://goo.gl/M7c63B,Regular School,Traditional Calendar,Y,,,Y,,,Burke County Schools,W A Young Elementary,State Of North Carolina,,373.0,369.0,490.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)430-7340,2015,120390,701 Lenoir Road,Morganton,NC,28655.0,P,0.0,0.0,,M,http://www.burke.k12.nc.us/schools/jms/,6-8,"Regular School, Traditional Calendar",R,https://goo.gl/M7c63B,Regular School,Traditional Calendar,,,,Y,,,Burke County Schools,Walter R Johnson Middle,State Of North Carolina,,445.0,564.0,659.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)439-4311,2015,120LEA,700 East Parker Road,Morganton,NC,28655.0,P,0.0,0.0,Larry Putnam,H,http://www.burke.k12.nc.us,,,,https://goo.gl/M7c63B,,,,,,,,,Burke County Schools,,State Of North Carolina,,,785.0,848.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)439-4311,2015,120LEA,700 East Parker Road,Morganton,NC,28655.0,P,0.0,0.0,Larry Putnam,M,http://www.burke.k12.nc.us,,,,https://goo.gl/M7c63B,,,,,,,,,Burke County Schools,,State Of North Carolina,,,564.0,659.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)439-4311,2015,120LEA,700 East Parker Road,Morganton,NC,28655.0,P,0.0,0.0,Larry Putnam,T,http://www.burke.k12.nc.us,,,,https://goo.gl/M7c63B,,,,,,,,,Burke County Schools,,State Of North Carolina,,,130.0,252.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)439-4311,2015,120LEA,700 East Parker Road,Morganton,NC,28655.0,P,0.0,0.0,Larry Putnam,A,http://www.burke.k12.nc.us,,,,https://goo.gl/M7c63B,,,,,,,,,Burke County Schools,,State Of North Carolina,,,93.0,454.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)439-4311,2015,120LEA,700 East Parker Road,Morganton,NC,28655.0,P,0.0,0.0,Larry Putnam,E,http://www.burke.k12.nc.us,,,,https://goo.gl/M7c63B,,,,,,,,,Burke County Schools,,State Of North Carolina,,,369.0,490.0,,,http://www.burke.k12.nc.us/departments/testing-and-accountability/superintendent-letter
(828)437-5753,2015,12A000,550 Lenoir Road,Morganton,NC,28655.0,C,0.0,0.0,Larry Wilkerson,I,http://newdimensions.teamcfa.org/,K-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Charter and Non-District Affiliated Schools,New Dimensions,State Of North Carolina,,249.0,,462.0,,,
(704)788-2182,2015,130304,3939 Abilene Rd,Concord,NC,28025.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/allen,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,A T Allen Elementary,State Of North Carolina,,908.0,725.0,490.0,,,
(704)788-6700,2015,130307,1355 Cox Mill Rd,Concord,NC,28027.0,P,0.0,0.0,,H,http://www.cabarrus.k12.nc.us/coxmillhs,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Cox Mill High School,State Of North Carolina,,1457.0,1033.0,848.0,N,,
(704)888-5811,2015,130308,2425 Midland Road,Midland,NC,28107.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/bethel,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,"Bethel Elementary, Midland",State Of North Carolina,,619.0,725.0,490.0,,,
(704)782-0115,2015,130309,87 Palaside Drive NE,Concord,NC,28025.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/beverlyhills,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,Beverly Hills Elementary,State Of North Carolina,,353.0,725.0,490.0,,,
(704)786-0125,2015,130310,505 Hwy 49 S,Concord,NC,28025.0,P,0.0,0.0,,H,http://www.cabarrus.k12.nc.us/centralcabarrus,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Central Cabarrus High,State Of North Carolina,,1396.0,1033.0,848.0,N,,
(704)782-5912,2015,130311,61 Spring St NW,Concord,NC,28025.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/webb,K-5,"Magnet School, Traditional Calendar",M,,Magnet School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,Coltrane-Webb Elementary,State Of North Carolina,,482.0,725.0,490.0,,,
(704)455-5118,2015,130312,3900 Stallings Road,Harrisburg,NC,28075.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/harrisburg,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Harrisburg Elementary,State Of North Carolina,,924.0,725.0,490.0,,,
(704)786-4121,2015,130313,1500 Gold Rush Drive,Concord,NC,28025.0,P,0.0,0.0,,M,http://www.cabarrus.k12.nc.us/concord,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Concord Middle,State Of North Carolina,,899.0,935.0,659.0,,,
(704)786-4161,2015,130314,481 Burrage Road NE,Concord,NC,28025.0,P,0.0,0.0,,H,http://www.cabarrus.k12.nc.us/concordhs,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Concord High,State Of North Carolina,,1230.0,1033.0,848.0,N,,
(704)788-4140,2015,130315,133 Stonecrest Circle SW,Concord,NC,28027.0,P,0.0,0.0,,M,http://www.cabarrus.k12.nc.us/fries,6-8,"Magnet School, Traditional Calendar",M,,Magnet School,Traditional Calendar,,,,,,,Cabarrus County Schools,J N Fries Magnet School,State Of North Carolina,,586.0,935.0,659.0,,,
(704)788-4500,2015,130316,300 Pitts School Road SW,Concord,NC,28027.0,P,0.0,0.0,,H,http://www.cabarrus.k12.nc.us/robinson,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Jay M Robinson High,State Of North Carolina,,1297.0,1033.0,848.0,N,,
(704)793-1736,2015,130317,120 Marsh Avenue NW,Concord,NC,28025.0,P,0.0,0.0,,T,http://www.cabarrus.k12.nc.us/ccsopportunity,6-12,"Alternative Education, Traditional Calendar",A,,Alternative Education,Traditional Calendar,,,,,Y,,Cabarrus County Schools,Cabarrus Co Opportunity School,State Of North Carolina,,91.0,91.0,252.0,N,,
(704)455-4700,2015,130318,7650 Griffin's Gate Drive,Concord,NC,28025.0,P,0.0,0.0,,M,http://www.cabarrus.k12.nc.us/griffin,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,C C Griffin Middle,State Of North Carolina,,1090.0,935.0,659.0,,,
(704)795-6519,2015,130319,1450 Cox Mill Road,Concord,NC,28027.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/coxmill,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Cox Mill Elementary,State Of North Carolina,,1128.0,725.0,490.0,,,
(704)782-2002,2015,130320,1251 Patriot Blvd,Concord,NC,28027.0,P,0.0,0.0,,M,http://www.cabarrus.k12.nc.us/harrisroad,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Harris Road Middle,State Of North Carolina,,1193.0,935.0,659.0,,,
(704)788-4300,2015,130321,2725 Clover Road,Concord,NC,28027.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/furr,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,Carl A Furr Elementary,State Of North Carolina,,739.0,725.0,490.0,,,
(704)436-6534,2015,130322,8555 North Drive,Mount Pleasant,NC,28124.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/mountpleasant,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,"Mount Pleasant Elementary, Mount Pleasant",State Of North Carolina,,633.0,725.0,490.0,,,
(704)436-9302,2015,130323,8325 Hwy 49 N,Mount Pleasant,NC,28124.0,P,0.0,0.0,,M,http://www.cabarrus.k12.nc.us/mountpleasantms,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Mount Pleasant Middle,State Of North Carolina,,655.0,935.0,659.0,,,
(704)436-9321,2015,130324,700 Walker Road,Mount Pleasant,NC,28124.0,P,0.0,0.0,,H,http://www.cabarrus.k12.nc.us/mountpleasanths,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Mount Pleasant High,State Of North Carolina,,816.0,1033.0,848.0,N,,
(704)788-1600,2015,130325,5150 Dove Field Lane,Kannapolis,NC,28081.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/boger,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Charles E Boger Elementary,State Of North Carolina,,812.0,725.0,490.0,,,
(704)788-4111,2015,130326,5130 NW Cabarrus Drive,Concord,NC,28027.0,P,0.0,0.0,,H,http://www.cabarrus.k12.nc.us/nwcabarrushs,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Northwest Cabarrus High,State Of North Carolina,,1173.0,1033.0,848.0,N,,
(704)788-4135,2015,130327,5140 NW Cabarrus Drive,Concord,NC,28027.0,P,0.0,0.0,,M,http://www.cabarrus.k12.nc.us/ncms,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Northwest Cabarrus Middle,State Of North Carolina,,903.0,935.0,659.0,,,
(704)932-4111,2015,130328,608 Dakota Street,Kannapolis,NC,28083.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/royaloaks,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,Royal Oaks Elementary,State Of North Carolina,,330.0,725.0,490.0,,,
(704)795-4505,2015,130329,5454 Rocky River Road,Concord,NC,28025.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/rockyriver,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,"Rocky River Elementary, Concord",State Of North Carolina,,763.0,725.0,490.0,,,
(704)788-3165,2015,130330,541 Sunnyside Drive SE,Concord,NC,28025.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/mcallister,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,R Brown McAllister Elementary,State Of North Carolina,,283.0,725.0,490.0,,,
(704)788-3430,2015,130331,720 Pitts School Road SW,Concord,NC,28027.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/psres,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Pitts School Road Elementary,State Of North Carolina,,818.0,725.0,490.0,,,
(704)454-7300,2015,130332,7321 Raging Ridge Road,Harrisburg,NC,28075.0,P,0.0,0.0,,H,http://www.cabarrus.k12.nc.us/hickoryridgehs,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Cabarrus County Schools,Hickory Ridge High,State Of North Carolina,,1562.0,1033.0,848.0,N,,
(704)795-7074,2015,130333,133 Stonecrest Circle SW,Concord,NC,28027.0,P,0.0,0.0,,H,http://www.cabarrus.k12.nc.us/plc,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,"Performance Learning Center, Concord",State Of North Carolina,,137.0,1033.0,848.0,N,,
(704)782-0601,2015,130336,1215 Moss Farm Rd,Concord,NC,28027.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/odell,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,W R Odell Primary,State Of North Carolina,,900.0,725.0,490.0,,,
(704)795-9385,2015,130338,4401 Weddington Road,Concord,NC,28025.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/weddingtonhills,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,Weddington Hills Elementary,State Of North Carolina,F,912.0,725.0,490.0,,,
(704)782-4322,2015,130340,375 Winecoff Sch Road,Concord,NC,28027.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/winecoff,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,Winecoff Elementary,State Of North Carolina,F,861.0,725.0,490.0,,,
(704)782-8864,2015,130342,1400 Gold Rush Drive,Concord,NC,28025.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/irvin,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,W M Irvin Elementary,State Of North Carolina,,826.0,725.0,490.0,,,
(704)786-9173,2015,130344,150 Wolf Meadow Drive SW,Concord,NC,28027.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/wolfmeadow,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Cabarrus County Schools,Wolf Meadow Elementary,State Of North Carolina,F,588.0,725.0,490.0,,,
(704)455-1882,2015,130345,1510 Holden Rd SW,Concord,NC,28025.0,P,0.0,0.0,,E,http://www.cabarrus.k12.nc.us/patriots,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Patriots Elementary,State Of North Carolina,,888.0,725.0,490.0,,,
(704)455-1331,2015,130346,7336 Raging Ridge Rd,Harrisburg,NC,28075.0,P,0.0,0.0,,M,http://www.cabarrus.k12.nc.us/hickoryridge,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Hickory Ridge Middle,State Of North Carolina,,1167.0,935.0,659.0,,,
(704)260-0227,2015,130350,1531 Trinity Church Rd,Concord,NC,28027.0,P,0.0,0.0,,H,http://www.cabarrus.k12.nc.us/earlycollege,9-13,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,State Of North Carolina,,226.0,1033.0,848.0,N,,
(704)786-2000,2015,130355,4501 Weddington Rd NW,Concord,NC,28027.0,P,0.0,0.0,,M,http://www.cabarrus.k12.nc.us/winkler,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Cabarrus County Schools,Harold E. Winkler Middle,State Of North Carolina,,985.0,935.0,659.0,,,
(704)786-6191,2015,130LEA,4401 Old Airport Road,Concord,NC,28025.0,P,0.0,0.0,Chris Lowder,H,http://www.cabarrus.k12.nc.us/,,,,,,,,,,,,,Cabarrus County Schools,,State Of North Carolina,,,1033.0,848.0,,,
(704)786-6191,2015,130LEA,4401 Old Airport Road,Concord,NC,28025.0,P,0.0,0.0,Chris Lowder,M,http://www.cabarrus.k12.nc.us/,,,,,,,,,,,,,Cabarrus County Schools,,State Of North Carolina,,,935.0,659.0,,,
(704)786-6191,2015,130LEA,4401 Old Airport Road,Concord,NC,28025.0,P,0.0,0.0,Chris Lowder,E,http://www.cabarrus.k12.nc.us/,,,,,,,,,,,,,Cabarrus County Schools,,State Of North Carolina,,,725.0,490.0,,,
(704)786-6191,2015,130LEA,4401 Old Airport Road,Concord,NC,28025.0,P,0.0,0.0,Chris Lowder,T,http://www.cabarrus.k12.nc.us/,,,,,,,,,,,,,Cabarrus County Schools,,State Of North Carolina,,,91.0,252.0,,,
(704)932-6125,2015,132304,415 E 1st Street,Kannapolis,NC,28083.0,P,0.0,0.0,,H,http://www.kannapolis.k12.nc.us/ALBrown/index.html,9-12,"Regular School, Traditional Calendar",R,http://www.kcs.k12.nc.us/srcwelcome/letter,Regular School,Traditional Calendar,,Y,,,,,Kannapolis City Schools,A L Brown High,State Of North Carolina,,1431.0,1431.0,848.0,Y,,
(704)932-8121,2015,132308,1333 Forest Park Drive,Kannapolis,NC,28083.0,P,0.0,0.0,,E,https://sites.google.com/a/kcs.k12.nc.us/fp/,K-4,"Regular School, Traditional Calendar",R,http://www.kcs.k12.nc.us/srcwelcome/letter,Regular School,Traditional Calendar,Y,,,,,,Kannapolis City Schools,"Forest Park Elementary, Kannapolis",State Of North Carolina,,609.0,459.0,490.0,,,
(704)932-8656,2015,132312,1401 Pine Street,Kannapolis,NC,28081.0,P,0.0,0.0,,E,https://sites.google.com/a/kcs.k12.nc.us/flw/,PK-4,"Regular School, Traditional Calendar",R,http://www.kcs.k12.nc.us/srcwelcome/letter,Regular School,Traditional Calendar,Y,,,,,,Kannapolis City Schools,Fred L Wilson Elementary,State Of North Carolina,,365.0,459.0,490.0,,,
(704)933-2831,2015,132328,1400 Jackson Street,Kannapolis,NC,28083.0,P,0.0,0.0,,E,http://www.kannapolis.k12.nc.us/JacksonPark/jpark.htm,K-4,"Regular School, Traditional Calendar",R,http://www.kcs.k12.nc.us/srcwelcome/letter,Regular School,Traditional Calendar,Y,,,,,,Kannapolis City Schools,Jackson Park Elementary,State Of North Carolina,,476.0,459.0,490.0,,,
