year,unit_code,Lea_Name,School_Name,State_Name,category_cd,Part_Targets,percent_met,targets_met,targets_assigned
2015,260LEA,Cumberland County Schools,,State Of North Carolina,,ACT WorkKeys,0.688,11,16
2015,260LEA,Cumberland County Schools,,State Of North Carolina,,Current Year EOC,1.0,11,11
2015,260LEA,Cumberland County Schools,,State Of North Carolina,,Mathematics Grade 10,0.545,12,22
2015,260LEA,Cumberland County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.545,12,22
2015,260LEA,Cumberland County Schools,,State Of North Carolina,,Reading Grade 10,0.727,16,22
2015,260LEA,Cumberland County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.636,14,22
2015,260LEA,Cumberland County Schools,,State Of North Carolina,,Science Grade 11,0.7,14,20
2015,260LEA,Cumberland County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.955,21,22
2015,260LEA,Cumberland County Schools,,State Of North Carolina,,The ACT,0.75,15,20
2015,260LEA,Cumberland County Schools,,State Of North Carolina,,Total Targets,0.745,149,200
2015,270LEA,Currituck County Schools,,State Of North Carolina,,ACT WorkKeys,0.5,3,6
2015,270LEA,Currituck County Schools,,State Of North Carolina,,Current Year EOC,1.0,8,8
2015,270LEA,Currituck County Schools,,State Of North Carolina,,Mathematics Grade 10,0.5,6,12
2015,270LEA,Currituck County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.625,10,16
2015,270LEA,Currituck County Schools,,State Of North Carolina,,Reading Grade 10,0.5,6,12
2015,270LEA,Currituck County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.625,10,16
2015,270LEA,Currituck County Schools,,State Of North Carolina,,Science Grade 11,0.625,5,8
2015,270LEA,Currituck County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.857,12,14
2015,270LEA,Currituck County Schools,,State Of North Carolina,,The ACT,0.625,5,8
2015,270LEA,Currituck County Schools,,State Of North Carolina,,Total Targets,0.658,73,111
2015,280LEA,Dare County Schools,,State Of North Carolina,,ACT WorkKeys,1.0,4,4
2015,280LEA,Dare County Schools,,State Of North Carolina,,Current Year EOC,1.0,7,7
2015,280LEA,Dare County Schools,,State Of North Carolina,,Mathematics Grade 10,1.0,8,8
2015,280LEA,Dare County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.556,10,18
2015,280LEA,Dare County Schools,,State Of North Carolina,,Reading Grade 10,0.75,6,8
2015,280LEA,Dare County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.611,11,18
2015,280LEA,Dare County Schools,,State Of North Carolina,,Science Grade 11,0.8,8,10
2015,280LEA,Dare County Schools,,State Of North Carolina,,Science Grades 5 and 8,1.0,14,14
2015,280LEA,Dare County Schools,,State Of North Carolina,,The ACT,0.9,9,10
2015,280LEA,Dare County Schools,,State Of North Carolina,,Total Targets,0.806,87,108
2015,290LEA,Davidson County Schools,,State Of North Carolina,,ACT WorkKeys,0.75,9,12
2015,290LEA,Davidson County Schools,,State Of North Carolina,,Current Year EOC,1.0,10,10
2015,290LEA,Davidson County Schools,,State Of North Carolina,,Mathematics Grade 10,0.643,9,14
2015,290LEA,Davidson County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.591,13,22
2015,290LEA,Davidson County Schools,,State Of North Carolina,,Reading Grade 10,0.571,8,14
2015,290LEA,Davidson County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.545,12,22
2015,290LEA,Davidson County Schools,,State Of North Carolina,,Science Grade 11,0.714,10,14
2015,290LEA,Davidson County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.95,19,20
2015,290LEA,Davidson County Schools,,State Of North Carolina,,The ACT,0.786,11,14
2015,290LEA,Davidson County Schools,,State Of North Carolina,,Total Targets,0.732,115,157
2015,291LEA,Lexington City Schools,,State Of North Carolina,,ACT WorkKeys,0.667,4,6
2015,291LEA,Lexington City Schools,,State Of North Carolina,,Current Year EOC,0.8,8,10
2015,291LEA,Lexington City Schools,,State Of North Carolina,,Mathematics Grade 10,0.5,6,12
2015,291LEA,Lexington City Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.6,12,20
2015,291LEA,Lexington City Schools,,State Of North Carolina,,Reading Grade 10,0.25,3,12
2015,291LEA,Lexington City Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.5,10,20
2015,291LEA,Lexington City Schools,,State Of North Carolina,,Science Grade 11,0.5,6,12
2015,291LEA,Lexington City Schools,,State Of North Carolina,,Science Grades 5 and 8,0.625,10,16
2015,291LEA,Lexington City Schools,,State Of North Carolina,,The ACT,0.333,4,12
2015,291LEA,Lexington City Schools,,State Of North Carolina,,Total Targets,0.571,76,133
2015,292LEA,Thomasville City Schools,,State Of North Carolina,,ACT WorkKeys,0.0,0,4
2015,292LEA,Thomasville City Schools,,State Of North Carolina,,Current Year EOC,0.875,7,8
2015,292LEA,Thomasville City Schools,,State Of North Carolina,,Mathematics Grade 10,0.556,5,9
2015,292LEA,Thomasville City Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.667,12,18
2015,292LEA,Thomasville City Schools,,State Of North Carolina,,Reading Grade 10,0.444,4,9
2015,292LEA,Thomasville City Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.5,9,18
2015,292LEA,Thomasville City Schools,,State Of North Carolina,,Science Grade 11,0.556,5,9
2015,292LEA,Thomasville City Schools,,State Of North Carolina,,Science Grades 5 and 8,0.5,6,12
2015,292LEA,Thomasville City Schools,,State Of North Carolina,,The ACT,0.333,3,9
2015,292LEA,Thomasville City Schools,,State Of North Carolina,,Total Targets,0.575,61,106
2015,300LEA,Davie County Schools,,State Of North Carolina,,ACT WorkKeys,1.0,4,4
2015,300LEA,Davie County Schools,,State Of North Carolina,,Current Year EOC,1.0,9,9
2015,300LEA,Davie County Schools,,State Of North Carolina,,Mathematics Grade 10,0.833,10,12
2015,300LEA,Davie County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.556,10,18
2015,300LEA,Davie County Schools,,State Of North Carolina,,Reading Grade 10,0.75,9,12
2015,300LEA,Davie County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.556,10,18
2015,300LEA,Davie County Schools,,State Of North Carolina,,Science Grade 11,0.833,10,12
2015,300LEA,Davie County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.938,15,16
2015,300LEA,Davie County Schools,,State Of North Carolina,,The ACT,0.545,6,11
2015,300LEA,Davie County Schools,,State Of North Carolina,,Total Targets,0.76,95,125
2015,310LEA,Duplin County Schools,,State Of North Carolina,,ACT WorkKeys,0.5,6,12
2015,310LEA,Duplin County Schools,,State Of North Carolina,,Current Year EOC,1.0,9,9
2015,310LEA,Duplin County Schools,,State Of North Carolina,,Mathematics Grade 10,0.5,8,16
2015,310LEA,Duplin County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.5,9,18
2015,310LEA,Duplin County Schools,,State Of North Carolina,,Reading Grade 10,0.5,8,16
2015,310LEA,Duplin County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.5,9,18
2015,310LEA,Duplin County Schools,,State Of North Carolina,,Science Grade 11,0.5,7,14
2015,310LEA,Duplin County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.688,11,16
2015,310LEA,Duplin County Schools,,State Of North Carolina,,The ACT,0.6,9,15
2015,310LEA,Duplin County Schools,,State Of North Carolina,,Total Targets,0.595,88,148
2015,320LEA,Durham Public Schools,,State Of North Carolina,,ACT WorkKeys,0.538,7,13
2015,320LEA,Durham Public Schools,,State Of North Carolina,,Current Year EOC,1.0,11,11
2015,320LEA,Durham Public Schools,,State Of North Carolina,,Mathematics Grade 10,0.6,12,20
2015,320LEA,Durham Public Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.545,12,22
2015,320LEA,Durham Public Schools,,State Of North Carolina,,Reading Grade 10,0.65,13,20
2015,320LEA,Durham Public Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.591,13,22
2015,320LEA,Durham Public Schools,,State Of North Carolina,,Science Grade 11,0.55,11,20
2015,320LEA,Durham Public Schools,,State Of North Carolina,,Science Grades 5 and 8,0.65,13,20
2015,320LEA,Durham Public Schools,,State Of North Carolina,,The ACT,0.3,6,20
2015,320LEA,Durham Public Schools,,State Of North Carolina,,Total Targets,0.598,113,189
2015,330LEA,Edgecombe County Public School,,State Of North Carolina,,ACT WorkKeys,0.1,1,10
2015,330LEA,Edgecombe County Public School,,State Of North Carolina,,Current Year EOC,1.0,8,8
2015,330LEA,Edgecombe County Public School,,State Of North Carolina,,Mathematics Grade 10,0.5,7,14
2015,330LEA,Edgecombe County Public School,,State Of North Carolina,,Mathematics Grades 3 through 8,0.5,9,18
2015,330LEA,Edgecombe County Public School,,State Of North Carolina,,Reading Grade 10,0.5,7,14
2015,330LEA,Edgecombe County Public School,,State Of North Carolina,,Reading Grades 3 through 8,0.5,9,18
2015,330LEA,Edgecombe County Public School,,State Of North Carolina,,Science Grade 11,0.5,5,10
2015,330LEA,Edgecombe County Public School,,State Of North Carolina,,Science Grades 5 and 8,0.625,10,16
2015,330LEA,Edgecombe County Public School,,State Of North Carolina,,The ACT,0.5,5,10
2015,330LEA,Edgecombe County Public School,,State Of North Carolina,,Total Targets,0.526,70,133
2015,340LEA,Forsyth County Schools,,State Of North Carolina,,ACT WorkKeys,0.643,9,14
2015,340LEA,Forsyth County Schools,,State Of North Carolina,,Current Year EOC,1.0,11,11
2015,340LEA,Forsyth County Schools,,State Of North Carolina,,Mathematics Grade 10,0.65,13,20
2015,340LEA,Forsyth County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.636,14,22
2015,340LEA,Forsyth County Schools,,State Of North Carolina,,Reading Grade 10,0.6,12,20
2015,340LEA,Forsyth County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.591,13,22
2015,340LEA,Forsyth County Schools,,State Of North Carolina,,Science Grade 11,0.5,10,20
2015,340LEA,Forsyth County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.7,14,20
2015,340LEA,Forsyth County Schools,,State Of North Carolina,,The ACT,0.5,10,20
2015,340LEA,Forsyth County Schools,,State Of North Carolina,,Total Targets,0.668,127,190
2015,350LEA,Franklin County Schools,,State Of North Carolina,,ACT WorkKeys,0.375,3,8
2015,350LEA,Franklin County Schools,,State Of North Carolina,,Current Year EOC,0.889,8,9
2015,350LEA,Franklin County Schools,,State Of North Carolina,,Mathematics Grade 10,0.143,2,14
2015,350LEA,Franklin County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.5,9,18
2015,350LEA,Franklin County Schools,,State Of North Carolina,,Reading Grade 10,0.429,6,14
2015,350LEA,Franklin County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.5,9,18
2015,350LEA,Franklin County Schools,,State Of North Carolina,,Science Grade 11,0.357,5,14
2015,350LEA,Franklin County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.722,13,18
2015,350LEA,Franklin County Schools,,State Of North Carolina,,The ACT,0.714,10,14
2015,350LEA,Franklin County Schools,,State Of North Carolina,,Total Targets,0.528,75,142
2015,360LEA,Gaston County Schools,,State Of North Carolina,,ACT WorkKeys,0.857,12,14
2015,360LEA,Gaston County Schools,,State Of North Carolina,,Current Year EOC,1.0,10,10
2015,360LEA,Gaston County Schools,,State Of North Carolina,,Mathematics Grade 10,0.526,10,19
2015,360LEA,Gaston County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.55,11,20
2015,360LEA,Gaston County Schools,,State Of North Carolina,,Reading Grade 10,0.632,12,19
2015,360LEA,Gaston County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.55,11,20
2015,360LEA,Gaston County Schools,,State Of North Carolina,,Science Grade 11,0.611,11,18
2015,360LEA,Gaston County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.6,12,20
2015,360LEA,Gaston County Schools,,State Of North Carolina,,The ACT,0.632,12,19
2015,360LEA,Gaston County Schools,,State Of North Carolina,,Total Targets,0.672,121,180
2015,370LEA,Gates County Schools,,State Of North Carolina,,ACT WorkKeys,1.0,4,4
2015,370LEA,Gates County Schools,,State Of North Carolina,,Current Year EOC,1.0,6,6
2015,370LEA,Gates County Schools,,State Of North Carolina,,Mathematics Grade 10,1.0,8,8
2015,370LEA,Gates County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.5,5,10
2015,370LEA,Gates County Schools,,State Of North Carolina,,Reading Grade 10,0.875,7,8
2015,370LEA,Gates County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.5,5,10
2015,370LEA,Gates County Schools,,State Of North Carolina,,Science Grade 11,0.5,4,8
2015,370LEA,Gates County Schools,,State Of North Carolina,,Science Grades 5 and 8,1.0,10,10
2015,370LEA,Gates County Schools,,State Of North Carolina,,The ACT,0.5,4,8
2015,370LEA,Gates County Schools,,State Of North Carolina,,Total Targets,0.771,64,83
2015,380LEA,Graham County Schools,,State Of North Carolina,,ACT WorkKeys,0.0,0,3
2015,380LEA,Graham County Schools,,State Of North Carolina,,Current Year EOC,1.0,4,4
2015,380LEA,Graham County Schools,,State Of North Carolina,,Mathematics Grade 10,0.833,5,6
2015,380LEA,Graham County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.583,7,12
2015,380LEA,Graham County Schools,,State Of North Carolina,,Reading Grade 10,0.5,3,6
2015,380LEA,Graham County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.75,9,12
2015,380LEA,Graham County Schools,,State Of North Carolina,,Science Grade 11,0.5,3,6
2015,380LEA,Graham County Schools,,State Of North Carolina,,Science Grades 5 and 8,1.0,6,6
2015,380LEA,Graham County Schools,,State Of North Carolina,,The ACT,0.667,4,6
2015,380LEA,Graham County Schools,,State Of North Carolina,,Total Targets,0.706,48,68
2015,390LEA,Granville County Schools,,State Of North Carolina,,ACT WorkKeys,1.0,10,10
2015,390LEA,Granville County Schools,,State Of North Carolina,,Current Year EOC,1.0,9,9
2015,390LEA,Granville County Schools,,State Of North Carolina,,Mathematics Grade 10,0.533,8,15
2015,390LEA,Granville County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.5,9,18
2015,390LEA,Granville County Schools,,State Of North Carolina,,Reading Grade 10,0.533,8,15
2015,390LEA,Granville County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.556,10,18
2015,390LEA,Granville County Schools,,State Of North Carolina,,Science Grade 11,0.643,9,14
2015,390LEA,Granville County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.556,10,18
2015,390LEA,Granville County Schools,,State Of North Carolina,,The ACT,0.571,8,14
2015,390LEA,Granville County Schools,,State Of North Carolina,,Total Targets,0.655,95,145
2015,400LEA,Greene County Schools,,State Of North Carolina,,ACT WorkKeys,0.5,4,8
2015,400LEA,Greene County Schools,,State Of North Carolina,,Current Year EOC,1.0,8,8
2015,400LEA,Greene County Schools,,State Of North Carolina,,Mathematics Grade 10,0.5,5,10
2015,400LEA,Greene County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.5,8,16
2015,400LEA,Greene County Schools,,State Of North Carolina,,Reading Grade 10,0.5,5,10
2015,400LEA,Greene County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.5,8,16
2015,400LEA,Greene County Schools,,State Of North Carolina,,Science Grade 11,0.5,5,10
2015,400LEA,Greene County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.813,13,16
2015,400LEA,Greene County Schools,,State Of North Carolina,,The ACT,0.5,5,10
2015,400LEA,Greene County Schools,,State Of North Carolina,,Total Targets,0.583,67,115
2015,410LEA,Guilford County Schools,,State Of North Carolina,,ACT WorkKeys,0.55,11,20
2015,410LEA,Guilford County Schools,,State Of North Carolina,,Current Year EOC,1.0,11,11
2015,410LEA,Guilford County Schools,,State Of North Carolina,,Mathematics Grade 10,0.591,13,22
2015,410LEA,Guilford County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.5,11,22
2015,410LEA,Guilford County Schools,,State Of North Carolina,,Reading Grade 10,0.591,13,22
2015,410LEA,Guilford County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.5,11,22
2015,410LEA,Guilford County Schools,,State Of North Carolina,,Science Grade 11,0.5,11,22
2015,410LEA,Guilford County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.727,16,22
2015,410LEA,Guilford County Schools,,State Of North Carolina,,The ACT,0.636,14,22
2015,410LEA,Guilford County Schools,,State Of North Carolina,,Total Targets,0.63,131,208
2015,420LEA,Halifax County Schools,,State Of North Carolina,,ACT WorkKeys,0.167,1,6
2015,420LEA,Halifax County Schools,,State Of North Carolina,,Current Year EOC,1.0,5,5
2015,420LEA,Halifax County Schools,,State Of North Carolina,,Mathematics Grade 10,0.5,3,6
2015,420LEA,Halifax County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.563,9,16
2015,420LEA,Halifax County Schools,,State Of North Carolina,,Reading Grade 10,0.5,3,6
2015,420LEA,Halifax County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.5,8,16
2015,420LEA,Halifax County Schools,,State Of North Carolina,,Science Grade 11,0.5,4,8
2015,420LEA,Halifax County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.5,5,10
2015,420LEA,Halifax County Schools,,State Of North Carolina,,The ACT,0.429,3,7
2015,420LEA,Halifax County Schools,,State Of North Carolina,,Total Targets,0.545,48,88
2015,421LEA,Roanoke Rapids City Schools,,State Of North Carolina,,ACT WorkKeys,1.0,6,6
2015,421LEA,Roanoke Rapids City Schools,,State Of North Carolina,,Current Year EOC,1.0,6,6
2015,421LEA,Roanoke Rapids City Schools,,State Of North Carolina,,Mathematics Grade 10,0.6,6,10
2015,421LEA,Roanoke Rapids City Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.667,12,18
2015,421LEA,Roanoke Rapids City Schools,,State Of North Carolina,,Reading Grade 10,0.5,5,10
