year,unit_code,Concentrator,Counts,School_Name,Lea_Name,State_Name
2017,120346,AAVC,8,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120346,AGNR,17,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120346,ARCH,9,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120346,BMA,2,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120346,HLTH,13,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120346,HOSP,14,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120346,HUMA,2,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120346,INFO,15,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120346,LAW,3,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120346,MANU,2,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina
2017,120370,AAVC,4,Robert L. Patton High School,Burke County Schools,State Of North Carolina
2017,120370,AGNR,13,Robert L. Patton High School,Burke County Schools,State Of North Carolina
2017,120370,ARCH,14,Robert L. Patton High School,Burke County Schools,State Of North Carolina
2017,120370,HLTH,12,Robert L. Patton High School,Burke County Schools,State Of North Carolina
2017,120370,HOSP,19,Robert L. Patton High School,Burke County Schools,State Of North Carolina
2017,120370,INFO,6,Robert L. Patton High School,Burke County Schools,State Of North Carolina
2017,120370,LAW,9,Robert L. Patton High School,Burke County Schools,State Of North Carolina
2017,120370,MANU,1,Robert L. Patton High School,Burke County Schools,State Of North Carolina
2017,120370,TRAN,11,Robert L. Patton High School,Burke County Schools,State Of North Carolina
2017,130307,AGNR,63,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130307,ARCH,96,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130307,BMA,58,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130307,HLTH,22,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130307,HOSP,63,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130307,HUMA,2,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130307,INFO,46,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130307,MANU,4,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130307,MRKT,37,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130307,STEM,18,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130307,TRAN,21,Cox Mill High School,Cabarrus County Schools,State Of North Carolina
2017,130310,AAVC,11,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,AGNR,181,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,ARCH,61,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,BMA,28,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,FINA,5,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,HLTH,37,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,HOSP,30,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,HUMA,2,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,INFO,15,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,MANU,2,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,MRKT,9,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130310,STEM,54,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130314,AGNR,37,Concord High,Cabarrus County Schools,State Of North Carolina
2017,130314,ARCH,19,Concord High,Cabarrus County Schools,State Of North Carolina
2017,130314,BMA,21,Concord High,Cabarrus County Schools,State Of North Carolina
2017,130314,HLTH,46,Concord High,Cabarrus County Schools,State Of North Carolina
2017,130314,HOSP,62,Concord High,Cabarrus County Schools,State Of North Carolina
2017,130314,HUMA,1,Concord High,Cabarrus County Schools,State Of North Carolina
2017,130314,INFO,9,Concord High,Cabarrus County Schools,State Of North Carolina
2017,130314,LAW,34,Concord High,Cabarrus County Schools,State Of North Carolina
2017,130314,MRKT,13,Concord High,Cabarrus County Schools,State Of North Carolina
2017,130316,AAVC,20,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,AGNR,51,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,ARCH,28,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,BMA,10,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,HLTH,29,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,HOSP,33,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,HUMA,7,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,INFO,15,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,LAW,1,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,MANU,8,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,MRKT,3,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,STEM,11,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130316,TRAN,15,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina
2017,130317,AGNR,3,Cabarrus Co Opportunity School,Cabarrus County Schools,State Of North Carolina
2017,130317,HLTH,1,Cabarrus Co Opportunity School,Cabarrus County Schools,State Of North Carolina
2017,130317,HOSP,3,Cabarrus Co Opportunity School,Cabarrus County Schools,State Of North Carolina
2017,130324,AAVC,17,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina
2017,130324,AGNR,44,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina
2017,130324,ARCH,7,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina
2017,130324,HLTH,23,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina
2017,130324,HOSP,12,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina
2017,130324,HUMA,4,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina
2017,130324,INFO,17,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina
2017,130324,LAW,4,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina
2017,130324,TRAN,8,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina
2017,130326,AAVC,36,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,AGNR,116,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,ARCH,22,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,BMA,22,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,HLTH,50,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,HOSP,56,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,HUMA,9,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,INFO,12,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,LAW,3,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,MANU,14,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,MRKT,12,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,STEM,18,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130326,TRAN,32,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina
2017,130332,AAVC,14,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,AGNR,37,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,ARCH,20,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,BMA,25,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,FINA,2,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,HLTH,64,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,HOSP,37,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,HUMA,5,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,INFO,29,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,LAW,1,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,MANU,10,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,MRKT,8,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,STEM,34,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130332,TRAN,20,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina
2017,130333,AAVC,1,"Performance Learning Center, Concord",Cabarrus County Schools,State Of North Carolina
2017,130333,AGNR,3,"Performance Learning Center, Concord",Cabarrus County Schools,State Of North Carolina
2017,130333,ARCH,1,"Performance Learning Center, Concord",Cabarrus County Schools,State Of North Carolina
2017,130333,BMA,21,"Performance Learning Center, Concord",Cabarrus County Schools,State Of North Carolina
2017,130333,HLTH,1,"Performance Learning Center, Concord",Cabarrus County Schools,State Of North Carolina
2017,130333,INFO,2,"Performance Learning Center, Concord",Cabarrus County Schools,State Of North Carolina
2017,130333,MRKT,4,"Performance Learning Center, Concord",Cabarrus County Schools,State Of North Carolina
2017,132304,AAVC,32,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,AGNR,32,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,ARCH,36,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,BMA,30,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,HLTH,55,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,HOSP,30,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,HUMA,16,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,INFO,16,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,MANU,17,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,MRKT,17,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,STEM,70,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,132304,TRAN,3,A L Brown High,Kannapolis City Schools,State Of North Carolina
2017,140305,AAVC,30,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,State Of North Carolina
2017,140305,ARCH,3,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,State Of North Carolina
2017,140305,BMA,35,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,State Of North Carolina
2017,140305,HLTH,26,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,State Of North Carolina
2017,140305,INFO,6,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,State Of North Carolina
2017,140305,MANU,5,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,State Of North Carolina
2017,140305,STEM,18,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,State Of North Carolina
2017,140348,AGNR,27,Hibriten High,Caldwell County Schools,State Of North Carolina
2017,140348,ARCH,26,Hibriten High,Caldwell County Schools,State Of North Carolina
2017,140348,BMA,36,Hibriten High,Caldwell County Schools,State Of North Carolina
2017,140348,HLTH,9,Hibriten High,Caldwell County Schools,State Of North Carolina
2017,140348,HOSP,6,Hibriten High,Caldwell County Schools,State Of North Carolina
2017,140348,HUMA,10,Hibriten High,Caldwell County Schools,State Of North Carolina
2017,140348,INFO,20,Hibriten High,Caldwell County Schools,State Of North Carolina
2017,140348,LAW,3,Hibriten High,Caldwell County Schools,State Of North Carolina
2017,140348,TRAN,3,Hibriten High,Caldwell County Schools,State Of North Carolina
2017,140386,AAVC,4,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,AGNR,46,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,ARCH,84,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,BMA,19,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,HLTH,50,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,HOSP,50,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,HUMA,7,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,INFO,8,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,LAW,4,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,MANU,4,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,MRKT,6,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,STEM,32,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140386,TRAN,26,South Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,AAVC,4,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,AGNR,28,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,ARCH,17,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,BMA,1,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,HLTH,143,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,HOSP,21,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,HUMA,1,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,INFO,1,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,MANU,3,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,STEM,2,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,140390,TRAN,6,West Caldwell High,Caldwell County Schools,State Of North Carolina
2017,150304,AGNR,17,Camden County High,Camden County Schools,State Of North Carolina
2017,150304,ARCH,9,Camden County High,Camden County Schools,State Of North Carolina
2017,150304,HLTH,27,Camden County High,Camden County Schools,State Of North Carolina
2017,150304,HOSP,9,Camden County High,Camden County Schools,State Of North Carolina
