Experience,year,unit_code,Lea_Name,School_Name,State_Name,category_cd,pct_tch,lea_pct_tch,lea_pct_prin,st_pct_tch,st_pct_prin
4-10 Years,2017,600445,Charlotte-Mecklenburg Schools,Mallard Creek High,State Of North Carolina,H,0.297,0.252,0.506,0.244,0.414
4-10 Years,2017,600446,Charlotte-Mecklenburg Schools,Mallard Creek Elementary,State Of North Carolina,E,0.2,0.296,0.506,0.274,0.414
4-10 Years,2017,600447,Charlotte-Mecklenburg Schools,Matthews Elementary,State Of North Carolina,E,0.245,0.296,0.506,0.274,0.414
4-10 Years,2017,600448,Charlotte-Mecklenburg Schools,Martin Luther King Jr Middle,State Of North Carolina,M,0.2,0.282,0.506,0.26,0.414
4-10 Years,2017,600449,Charlotte-Mecklenburg Schools,McAlpine Elementary,State Of North Carolina,E,0.265,0.296,0.506,0.274,0.414
4-10 Years,2017,600450,Charlotte-Mecklenburg Schools,McClintock Middle,State Of North Carolina,M,0.281,0.282,0.506,0.26,0.414
4-10 Years,2017,600451,Charlotte-Mecklenburg Schools,McKee Road Elementary,State Of North Carolina,E,0.242,0.296,0.506,0.274,0.414
4-10 Years,2017,600453,Charlotte-Mecklenburg Schools,Merry Oaks International Academy,State Of North Carolina,E,0.353,0.296,0.506,0.274,0.414
4-10 Years,2017,600454,Charlotte-Mecklenburg Schools,Metro School,State Of North Carolina,A,0.462,0.261,0.506,0.251,0.414
4-10 Years,2017,600455,Charlotte-Mecklenburg Schools,Mint Hill Middle,State Of North Carolina,M,0.371,0.282,0.506,0.26,0.414
4-10 Years,2017,600457,Charlotte-Mecklenburg Schools,Rocky River High,State Of North Carolina,H,0.232,0.252,0.506,0.244,0.414
4-10 Years,2017,600459,Charlotte-Mecklenburg Schools,Montclaire Elementary,State Of North Carolina,E,0.361,0.296,0.506,0.274,0.414
4-10 Years,2017,600461,Charlotte-Mecklenburg Schools,Lincoln Heights Academy,State Of North Carolina,A,0.2,0.261,0.506,0.251,0.414
4-10 Years,2017,600462,Charlotte-Mecklenburg Schools,Mountain Island Lake Academy,State Of North Carolina,I,0.193,0.284,0.506,0.26,0.414
4-10 Years,2017,600463,Charlotte-Mecklenburg Schools,River Oaks Academy,State Of North Carolina,E,0.342,0.296,0.506,0.274,0.414
4-10 Years,2017,600464,Charlotte-Mecklenburg Schools,Myers Park Traditional,State Of North Carolina,E,0.324,0.296,0.506,0.274,0.414
4-10 Years,2017,600466,Charlotte-Mecklenburg Schools,Myers Park High,State Of North Carolina,H,0.242,0.252,0.506,0.244,0.414
4-10 Years,2017,600468,Charlotte-Mecklenburg Schools,Nathaniel Alexander Elementary,State Of North Carolina,E,0.321,0.296,0.506,0.274,0.414
4-10 Years,2017,600471,Charlotte-Mecklenburg Schools,Nations Ford Elementary,State Of North Carolina,E,0.226,0.296,0.506,0.274,0.414
4-10 Years,2017,600474,Charlotte-Mecklenburg Schools,Newell Elementary,State Of North Carolina,E,0.333,0.296,0.506,0.274,0.414
4-10 Years,2017,600478,Charlotte-Mecklenburg Schools,J H Gunn Elementary,State Of North Carolina,E,0.265,0.296,0.506,0.274,0.414
4-10 Years,2017,600479,Charlotte-Mecklenburg Schools,Northeast Middle,State Of North Carolina,M,0.289,0.282,0.506,0.26,0.414
4-10 Years,2017,600480,Charlotte-Mecklenburg Schools,North Mecklenburg High,State Of North Carolina,H,0.25,0.252,0.506,0.244,0.414
4-10 Years,2017,600481,Charlotte-Mecklenburg Schools,Northridge Middle,State Of North Carolina,M,0.178,0.282,0.506,0.26,0.414
4-10 Years,2017,600482,Charlotte-Mecklenburg Schools,Northwest School of the Arts,State Of North Carolina,T,0.234,0.2,0.506,0.237,0.414
4-10 Years,2017,600484,Charlotte-Mecklenburg Schools,Oakhurst STEAM Academy,State Of North Carolina,E,0.238,0.296,0.506,0.274,0.414
4-10 Years,2017,600485,Charlotte-Mecklenburg Schools,Oakdale Elementary,State Of North Carolina,E,0.209,0.296,0.506,0.274,0.414
4-10 Years,2017,600488,Charlotte-Mecklenburg Schools,Oaklawn Language Academy,State Of North Carolina,I,0.409,0.284,0.506,0.26,0.414
4-10 Years,2017,600489,Charlotte-Mecklenburg Schools,Bruns Academy,State Of North Carolina,I,0.281,0.284,0.506,0.26,0.414
4-10 Years,2017,600491,Charlotte-Mecklenburg Schools,Olde Providence Elementary,State Of North Carolina,E,0.3,0.296,0.506,0.274,0.414
4-10 Years,2017,600492,Charlotte-Mecklenburg Schools,Park Road Montessori,State Of North Carolina,E,0.345,0.296,0.506,0.274,0.414
4-10 Years,2017,600493,Charlotte-Mecklenburg Schools,Palisades Park Elementary,State Of North Carolina,E,0.222,0.296,0.506,0.274,0.414
4-10 Years,2017,600494,Charlotte-Mecklenburg Schools,Paw Creek Elementary,State Of North Carolina,E,0.263,0.296,0.506,0.274,0.414
4-10 Years,2017,600496,Charlotte-Mecklenburg Schools,Phillip O Berry Academy of Technology,State Of North Carolina,H,0.304,0.252,0.506,0.244,0.414
4-10 Years,2017,600497,Charlotte-Mecklenburg Schools,Piedmont IB Middle,State Of North Carolina,M,0.38,0.282,0.506,0.26,0.414
4-10 Years,2017,600498,Charlotte-Mecklenburg Schools,"Performance Learning Center, Charlotte",State Of North Carolina,H,0.375,0.252,0.506,0.244,0.414
4-10 Years,2017,600499,Charlotte-Mecklenburg Schools,eLearning Academy,State Of North Carolina,H,0.2,0.252,0.506,0.244,0.414
4-10 Years,2017,600500,Charlotte-Mecklenburg Schools,Pineville Elementary,State Of North Carolina,E,0.36,0.296,0.506,0.274,0.414
4-10 Years,2017,600501,Charlotte-Mecklenburg Schools,"Pinewood Elementary, Charlotte",State Of North Carolina,E,0.243,0.296,0.506,0.274,0.414
4-10 Years,2017,600503,Charlotte-Mecklenburg Schools,"Piney Grove Elementary, Charlotte",State Of North Carolina,E,0.304,0.296,0.506,0.274,0.414
4-10 Years,2017,600507,Charlotte-Mecklenburg Schools,Providence Spring Elementary,State Of North Carolina,E,0.24,0.296,0.506,0.274,0.414
4-10 Years,2017,600508,Charlotte-Mecklenburg Schools,Providence High,State Of North Carolina,H,0.21,0.252,0.506,0.244,0.414
4-10 Years,2017,600509,Charlotte-Mecklenburg Schools,Quail Hollow Middle,State Of North Carolina,M,0.397,0.282,0.506,0.26,0.414
4-10 Years,2017,600512,Charlotte-Mecklenburg Schools,Rama Road Elementary,State Of North Carolina,E,0.275,0.296,0.506,0.274,0.414
4-10 Years,2017,600513,Charlotte-Mecklenburg Schools,Randolph Middle,State Of North Carolina,M,0.286,0.282,0.506,0.26,0.414
4-10 Years,2017,600514,Charlotte-Mecklenburg Schools,Ranson Middle,State Of North Carolina,M,0.288,0.282,0.506,0.26,0.414
4-10 Years,2017,600516,Charlotte-Mecklenburg Schools,"Reedy Creek Elementary, Charlotte",State Of North Carolina,E,0.308,0.296,0.506,0.274,0.414
4-10 Years,2017,600517,Charlotte-Mecklenburg Schools,Reid Park Academy,State Of North Carolina,I,0.258,0.284,0.506,0.26,0.414
4-10 Years,2017,600518,Charlotte-Mecklenburg Schools,Ridge Road Middle,State Of North Carolina,M,0.382,0.282,0.506,0.26,0.414
4-10 Years,2017,600519,Charlotte-Mecklenburg Schools,"Sedgefield Elementary, Charlotte",State Of North Carolina,E,0.259,0.296,0.506,0.274,0.414
4-10 Years,2017,600520,Charlotte-Mecklenburg Schools,Sedgefield Middle,State Of North Carolina,M,0.321,0.282,0.506,0.26,0.414
4-10 Years,2017,600521,Charlotte-Mecklenburg Schools,"Stoney Creek Elementary, Charlotte",State Of North Carolina,E,0.4,0.296,0.506,0.274,0.414
4-10 Years,2017,600522,Charlotte-Mecklenburg Schools,Selwyn Elementary,State Of North Carolina,E,0.327,0.296,0.506,0.274,0.414
4-10 Years,2017,600527,Charlotte-Mecklenburg Schools,Shamrock Gardens Elementary,State Of North Carolina,E,0.382,0.296,0.506,0.274,0.414
4-10 Years,2017,600530,Charlotte-Mecklenburg Schools,"Sharon Elementary, Charlotte",State Of North Carolina,E,0.449,0.296,0.506,0.274,0.414
4-10 Years,2017,600532,Charlotte-Mecklenburg Schools,Waddell Language Academy,State Of North Carolina,I,0.151,0.284,0.506,0.26,0.414
4-10 Years,2017,600534,Charlotte-Mecklenburg Schools,Smithfield Elementary,State Of North Carolina,E,0.37,0.296,0.506,0.274,0.414
4-10 Years,2017,600535,Charlotte-Mecklenburg Schools,South Mecklenburg High,State Of North Carolina,H,0.296,0.252,0.506,0.244,0.414
4-10 Years,2017,600537,Charlotte-Mecklenburg Schools,South Charlotte Middle,State Of North Carolina,M,0.289,0.282,0.506,0.26,0.414
4-10 Years,2017,600538,Charlotte-Mecklenburg Schools,Southwest Middle School,State Of North Carolina,M,0.115,0.282,0.506,0.26,0.414
4-10 Years,2017,600545,Charlotte-Mecklenburg Schools,Starmount Acad of Excellence,State Of North Carolina,E,0.382,0.296,0.506,0.274,0.414
4-10 Years,2017,600546,Charlotte-Mecklenburg Schools,Statesville Road Elementary,State Of North Carolina,E,0.39,0.296,0.506,0.274,0.414
4-10 Years,2017,600549,Charlotte-Mecklenburg Schools,Steele Creek Elementary,State Of North Carolina,E,0.24,0.296,0.506,0.274,0.414
4-10 Years,2017,600550,Charlotte-Mecklenburg Schools,Sterling Elementary,State Of North Carolina,E,0.244,0.296,0.506,0.274,0.414
4-10 Years,2017,600553,Charlotte-Mecklenburg Schools,Thomasboro Academy,State Of North Carolina,I,0.255,0.284,0.506,0.26,0.414
4-10 Years,2017,600557,Charlotte-Mecklenburg Schools,Torrence Creek Elementary,State Of North Carolina,E,0.219,0.296,0.506,0.274,0.414
4-10 Years,2017,600558,Charlotte-Mecklenburg Schools,Grand Oak Elementary,State Of North Carolina,E,0.216,0.296,0.506,0.274,0.414
4-10 Years,2017,600562,Charlotte-Mecklenburg Schools,Tuckaseegee Elementary,State Of North Carolina,E,0.482,0.296,0.506,0.274,0.414
4-10 Years,2017,600565,Charlotte-Mecklenburg Schools,University Park Creative Arts,State Of North Carolina,E,0.353,0.296,0.506,0.274,0.414
4-10 Years,2017,600566,Charlotte-Mecklenburg Schools,University Meadows Elementary,State Of North Carolina,E,0.302,0.296,0.506,0.274,0.414
4-10 Years,2017,600567,Charlotte-Mecklenburg Schools,Charlotte Engineering Early College-UNCC,State Of North Carolina,H,0.857,0.252,0.506,0.244,0.414
4-10 Years,2017,600571,Charlotte-Mecklenburg Schools,Irwin Academic Center,State Of North Carolina,E,0.344,0.296,0.506,0.274,0.414
4-10 Years,2017,600574,Charlotte-Mecklenburg Schools,Walter G Byers School,State Of North Carolina,I,0.333,0.284,0.506,0.26,0.414
4-10 Years,2017,600576,Charlotte-Mecklenburg Schools,West Charlotte High,State Of North Carolina,H,0.296,0.252,0.506,0.244,0.414
4-10 Years,2017,600577,Charlotte-Mecklenburg Schools,Westerly Hills Academy,State Of North Carolina,I,0.255,0.284,0.506,0.26,0.414
4-10 Years,2017,600579,Charlotte-Mecklenburg Schools,West Mecklenburg High,State Of North Carolina,H,0.23,0.252,0.506,0.244,0.414
4-10 Years,2017,600586,Charlotte-Mecklenburg Schools,Winding Springs Elementary,State Of North Carolina,E,0.365,0.296,0.506,0.274,0.414
4-10 Years,2017,600587,Charlotte-Mecklenburg Schools,Windsor Park Elementary,State Of North Carolina,E,0.25,0.296,0.506,0.274,0.414
4-10 Years,2017,600588,Charlotte-Mecklenburg Schools,Winget Park Elementary,State Of North Carolina,E,0.206,0.296,0.506,0.274,0.414
4-10 Years,2017,600589,Charlotte-Mecklenburg Schools,Winterfield Elementary,State Of North Carolina,E,0.229,0.296,0.506,0.274,0.414
4-10 Years,2017,600590,Charlotte-Mecklenburg Schools,River Gate Elementary,State Of North Carolina,E,0.383,0.296,0.506,0.274,0.414
4-10 Years,2017,600592,Charlotte-Mecklenburg Schools,Vance High,State Of North Carolina,H,0.214,0.252,0.506,0.244,0.414
4-10 Years,2017,600693,Charlotte-Mecklenburg Schools,Olympic High - Renaissance School,State Of North Carolina,H,0.263,0.252,0.506,0.244,0.414
4-10 Years,2017,600694,Charlotte-Mecklenburg Schools,Olympic High-Math Eng Tech Science,State Of North Carolina,H,0.306,0.252,0.506,0.244,0.414
4-10 Years,2017,600695,Charlotte-Mecklenburg Schools,Olympic TEAM High School,State Of North Carolina,H,0.211,0.252,0.506,0.244,0.414
4-10 Years,2017,600696,Charlotte-Mecklenburg Schools,Olympic High-Leadership and Development,State Of North Carolina,H,0.192,0.252,0.506,0.244,0.414
4-10 Years,2017,600697,Charlotte-Mecklenburg Schools,Olympic High - Biotech Health Pub Admin,State Of North Carolina,H,0.25,0.252,0.506,0.244,0.414
4-10 Years,2017,60A000,Charter and Non-District Affiliated Schools,Community Charter School,State Of North Carolina,E,,,,0.274,0.414
4-10 Years,2017,60B000,Charter and Non-District Affiliated Schools,Sugar Creek Charter,State Of North Carolina,A,,,,0.251,0.414
4-10 Years,2017,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,,,,0.237,0.414
4-10 Years,2017,60F000,Charter and Non-District Affiliated Schools,Metrolina Reg Scholars Academy,State Of North Carolina,I,,,,0.26,0.414
4-10 Years,2017,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,,,,0.251,0.414
4-10 Years,2017,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,,,,0.251,0.414
4-10 Years,2017,60J000,Charter and Non-District Affiliated Schools,Socrates Academy,State Of North Carolina,I,,,,0.26,0.414
4-10 Years,2017,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,,,,0.237,0.414
4-10 Years,2017,60L000,Charter and Non-District Affiliated Schools,KIPP Charlotte,State Of North Carolina,I,,,,0.26,0.414
4-10 Years,2017,60M000,Charter and Non-District Affiliated Schools,Corvian Community School,State Of North Carolina,I,,,,0.26,0.414
4-10 Years,2017,60N000,Charter and Non-District Affiliated Schools,Aristotle Preparatory Academy,State Of North Carolina,E,,,,0.274,0.414
4-10 Years,2017,60P000,Charter and Non-District Affiliated Schools,Charlotte Choice Charter,State Of North Carolina,I,,,,0.26,0.414
4-10 Years,2017,60Q000,Charter and Non-District Affiliated Schools,Invest Collegiate Transform,State Of North Carolina,I,,,,0.26,0.414
4-10 Years,2017,60S000,Charter and Non-District Affiliated Schools,Bradford Preparatory School,State Of North Carolina,A,,,,0.251,0.414
4-10 Years,2017,60U000,Charter and Non-District Affiliated Schools,Commonwealth High,State Of North Carolina,H,,,,0.244,0.414
4-10 Years,2017,60V000,Charter and Non-District Affiliated Schools,Charlotte Learning Academy,State Of North Carolina,T,,,,0.237,0.414
4-10 Years,2017,60Y000,Charter and Non-District Affiliated Schools,Pioneer Springs Community School,State Of North Carolina,E,,,,0.274,0.414
4-10 Years,2017,610302,Mitchell County Schools,Bowman Middle,State Of North Carolina,M,0.158,0.128,0.286,0.26,0.414
4-10 Years,2017,610310,Mitchell County Schools,Deyton Elementary,State Of North Carolina,E,0.048,0.164,0.286,0.274,0.414
4-10 Years,2017,610320,Mitchell County Schools,Gouge Elementary,State Of North Carolina,E,0.238,0.164,0.286,0.274,0.414
4-10 Years,2017,610322,Mitchell County Schools,Greenlee Primary,State Of North Carolina,E,0.211,0.164,0.286,0.274,0.414
4-10 Years,2017,610326,Mitchell County Schools,Harris Middle,State Of North Carolina,M,0.1,0.128,0.286,0.26,0.414
4-10 Years,2017,610332,Mitchell County Schools,Mayland Early College,State Of North Carolina,H,0.2,0.298,0.286,0.244,0.414
4-10 Years,2017,610334,Mitchell County Schools,Mitchell High,State Of North Carolina,H,0.31,0.298,0.286,0.244,0.414
4-10 Years,2017,61J000,Charter and Non-District Affiliated Schools,Thunderbird Preparatory Academy,State Of North Carolina,I,,,,0.26,0.414
4-10 Years,2017,61K000,Charter and Non-District Affiliated Schools,United Community School,State Of North Carolina,E,,,,0.274,0.414
4-10 Years,2017,61L000,Charter and Non-District Affiliated Schools,Stewart Creek High,State Of North Carolina,H,,,,0.244,0.414
4-10 Years,2017,61M000,Charter and Non-District Affiliated Schools,Charlotte Lab School,State Of North Carolina,E,,,,0.274,0.414
4-10 Years,2017,61N000,Charter and Non-District Affiliated Schools,Queen City STEM School,State Of North Carolina,I,,,,0.26,0.414
4-10 Years,2017,61P000,Charter and Non-District Affiliated Schools,"VERITAS Community School, CFA",State Of North Carolina,E,,,,0.274,0.414
4-10 Years,2017,61Q000,Charter and Non-District Affiliated Schools,Mallard Creek STEM Academy,State Of North Carolina,E,,,,0.274,0.414
4-10 Years,2017,61R000,Charter and Non-District Affiliated Schools,Matthews Charter Academy,State Of North Carolina,E,,,,0.274,0.414
4-10 Years,2017,620310,Montgomery County Schools,Montgomery Learning Academy,State Of North Carolina,T,0.333,0.333,0.545,0.237,0.414
4-10 Years,2017,620312,Montgomery County Schools,Candor Elementary,State Of North Carolina,E,0.154,0.173,0.545,0.274,0.414
4-10 Years,2017,620314,Montgomery County Schools,East Middle,State Of North Carolina,M,0.161,0.183,0.545,0.26,0.414
4-10 Years,2017,620316,Montgomery County Schools,East Montgomery High,State Of North Carolina,H,0.244,0.235,0.545,0.244,0.414
4-10 Years,2017,620318,Montgomery County Schools,Green Ridge Elementary,State Of North Carolina,E,0.176,0.173,0.545,0.274,0.414
4-10 Years,2017,620324,Montgomery County Schools,Mount Gilead Elementary,State Of North Carolina,E,0.211,0.173,0.545,0.274,0.414
4-10 Years,2017,620330,Montgomery County Schools,Page Street Elementary,State Of North Carolina,E,0.188,0.173,0.545,0.274,0.414
4-10 Years,2017,620334,Montgomery County Schools,Star Elementary,State Of North Carolina,E,0.211,0.173,0.545,0.274,0.414
4-10 Years,2017,620336,Montgomery County Schools,Troy Elementary,State Of North Carolina,E,0.105,0.173,0.545,0.274,0.414
4-10 Years,2017,620339,Montgomery County Schools,West Middle,State Of North Carolina,M,0.207,0.183,0.545,0.26,0.414
4-10 Years,2017,620340,Montgomery County Schools,West Montgomery High,State Of North Carolina,H,0.225,0.235,0.545,0.244,0.414
4-10 Years,2017,630304,Moore County Schools,Aberdeen Primary,State Of North Carolina,E,0.333,0.275,0.348,0.274,0.414
4-10 Years,2017,630308,Moore County Schools,Aberdeen Elementary,State Of North Carolina,E,0.25,0.275,0.348,0.274,0.414
4-10 Years,2017,630312,Moore County Schools,Cameron Elementary,State Of North Carolina,E,0.167,0.275,0.348,0.274,0.414
4-10 Years,2017,630316,Moore County Schools,Carthage Elementary,State Of North Carolina,E,0.259,0.275,0.348,0.274,0.414
4-10 Years,2017,630317,Moore County Schools,Crain's Creek Middle,State Of North Carolina,M,0.179,0.267,0.348,0.26,0.414
4-10 Years,2017,630320,Moore County Schools,Elise Middle,State Of North Carolina,M,0.19,0.267,0.348,0.26,0.414
4-10 Years,2017,630324,Moore County Schools,Sandhills Farm Life Elementary,State Of North Carolina,E,0.184,0.275,0.348,0.274,0.414
4-10 Years,2017,630328,Moore County Schools,Highfalls Elementary,State Of North Carolina,I,0.167,0.212,0.348,0.26,0.414
4-10 Years,2017,630330,Moore County Schools,The Community Learning Center @ Pinckney,State Of North Carolina,T,0.333,0.333,0.348,0.237,0.414
4-10 Years,2017,630331,Moore County Schools,New Century Middle,State Of North Carolina,M,0.3,0.267,0.348,0.26,0.414
4-10 Years,2017,630332,Moore County Schools,North Moore High,State Of North Carolina,H,0.27,0.302,0.348,0.244,0.414
4-10 Years,2017,630336,Moore County Schools,Pinecrest High,State Of North Carolina,H,0.343,0.302,0.348,0.244,0.414
4-10 Years,2017,630342,Moore County Schools,Pinehurst Elementary,State Of North Carolina,E,0.406,0.275,0.348,0.274,0.414
4-10 Years,2017,630348,Moore County Schools,Robbins Elementary,State Of North Carolina,E,0.237,0.275,0.348,0.274,0.414
4-10 Years,2017,630350,Moore County Schools,"Southern Middle, Aberdeen",State Of North Carolina,M,0.2,0.267,0.348,0.26,0.414
4-10 Years,2017,630352,Moore County Schools,Southern Pines Primary,State Of North Carolina,E,0.154,0.275,0.348,0.274,0.414
4-10 Years,2017,630356,Moore County Schools,Southern Pines Elementary,State Of North Carolina,E,0.16,0.275,0.348,0.274,0.414
4-10 Years,2017,630360,Moore County Schools,Union Pines High,State Of North Carolina,H,0.26,0.302,0.348,0.244,0.414
4-10 Years,2017,630364,Moore County Schools,Vass-Lakeview Elementary,State Of North Carolina,E,0.442,0.275,0.348,0.274,0.414
4-10 Years,2017,630368,Moore County Schools,West End Elementary,State Of North Carolina,E,0.294,0.275,0.348,0.274,0.414
4-10 Years,2017,630373,Moore County Schools,West Pine Elementary,State Of North Carolina,E,0.286,0.275,0.348,0.274,0.414
4-10 Years,2017,630374,Moore County Schools,West Pine Middle,State Of North Carolina,M,0.385,0.267,0.348,0.26,0.414
4-10 Years,2017,630376,Moore County Schools,Westmoore Elementary,State Of North Carolina,I,0.25,0.212,0.348,0.26,0.414
4-10 Years,2017,63A000,Charter and Non-District Affiliated Schools,The Academy of Moore County,State Of North Carolina,E,,,,0.274,0.414
4-10 Years,2017,63B000,Charter and Non-District Affiliated Schools,STARS Charter,State Of North Carolina,I,,,,0.26,0.414
4-10 Years,2017,640302,Nash-Rocky Mount Schools,"Fairview Elementary, Rocky Mount",State Of North Carolina,E,0.2,0.215,0.321,0.274,0.414
4-10 Years,2017,640304,Nash-Rocky Mount Schools,Bailey Elementary,State Of North Carolina,E,0.146,0.215,0.321,0.274,0.414
4-10 Years,2017,640306,Nash-Rocky Mount Schools,Baskerville Elementary,State Of North Carolina,E,0.143,0.215,0.321,0.274,0.414
4-10 Years,2017,640308,Nash-Rocky Mount Schools,Benvenue Elementary,State Of North Carolina,E,0.179,0.215,0.321,0.274,0.414
4-10 Years,2017,640316,Nash-Rocky Mount Schools,Cedar Grove Elementary,State Of North Carolina,E,0.231,0.215,0.321,0.274,0.414
4-10 Years,2017,640320,Nash-Rocky Mount Schools,Nash Central Middle,State Of North Carolina,M,0.333,0.205,0.321,0.26,0.414
4-10 Years,2017,640324,Nash-Rocky Mount Schools,Coopers Elementary,State Of North Carolina,E,0.325,0.215,0.321,0.274,0.414
4-10 Years,2017,640326,Nash-Rocky Mount Schools,D S Johnson Elementary,State Of North Carolina,E,0.368,0.215,0.321,0.274,0.414
4-10 Years,2017,640328,Nash-Rocky Mount Schools,Englewood Elementary,State Of North Carolina,E,0.154,0.215,0.321,0.274,0.414
4-10 Years,2017,640329,Nash-Rocky Mount Schools,G R Edwards Middle,State Of North Carolina,M,0.034,0.205,0.321,0.26,0.414
4-10 Years,2017,640332,Nash-Rocky Mount Schools,M B Hubbard Elementary,State Of North Carolina,E,0.161,0.215,0.321,0.274,0.414
4-10 Years,2017,640334,Nash-Rocky Mount Schools,J W Parker Middle,State Of North Carolina,M,0.053,0.205,0.321,0.26,0.414
4-10 Years,2017,640335,Nash-Rocky Mount Schools,Rocky Mount Middle,State Of North Carolina,M,0.292,0.205,0.321,0.26,0.414
4-10 Years,2017,640336,Nash-Rocky Mount Schools,Middlesex Elementary,State Of North Carolina,E,0.357,0.215,0.321,0.274,0.414
4-10 Years,2017,640340,Nash-Rocky Mount Schools,Tar River Academy,State Of North Carolina,A,0.267,0.267,0.321,0.251,0.414
4-10 Years,2017,640346,Nash-Rocky Mount Schools,Nash Central High,State Of North Carolina,H,0.169,0.207,0.321,0.244,0.414
4-10 Years,2017,640347,Nash-Rocky Mount Schools,NRM Early College High School,State Of North Carolina,H,0.364,0.207,0.321,0.244,0.414
4-10 Years,2017,640348,Nash-Rocky Mount Schools,Nashville Elementary,State Of North Carolina,E,0.326,0.215,0.321,0.274,0.414
4-10 Years,2017,640350,Nash-Rocky Mount Schools,Northern Nash High,State Of North Carolina,H,0.206,0.207,0.321,0.244,0.414
4-10 Years,2017,640358,Nash-Rocky Mount Schools,Red Oak Middle,State Of North Carolina,M,0.204,0.205,0.321,0.26,0.414
4-10 Years,2017,640360,Nash-Rocky Mount Schools,Red Oak Elementary,State Of North Carolina,E,0.133,0.215,0.321,0.274,0.414
4-10 Years,2017,640361,Nash-Rocky Mount Schools,Rocky Mount High,State Of North Carolina,H,0.192,0.207,0.321,0.244,0.414
4-10 Years,2017,640362,Nash-Rocky Mount Schools,Southern Nash Middle,State Of North Carolina,M,0.222,0.205,0.321,0.26,0.414
4-10 Years,2017,640364,Nash-Rocky Mount Schools,Southern Nash High,State Of North Carolina,H,0.238,0.207,0.321,0.244,0.414
4-10 Years,2017,640376,Nash-Rocky Mount Schools,Spring Hope Elementary,State Of North Carolina,E,0.25,0.215,0.321,0.274,0.414
4-10 Years,2017,640384,Nash-Rocky Mount Schools,"Swift Creek Elementary, Whitakers",State Of North Carolina,E,0.077,0.215,0.321,0.274,0.414
4-10 Years,2017,640396,Nash-Rocky Mount Schools,Williford Elementary,State Of North Carolina,E,0.133,0.215,0.321,0.274,0.414
4-10 Years,2017,640400,Nash-Rocky Mount Schools,Winstead Avenue Elementary,State Of North Carolina,E,0.143,0.215,0.321,0.274,0.414
4-10 Years,2017,64A000,Charter and Non-District Affiliated Schools,Rocky Mount Preparatory,State Of North Carolina,A,,,,0.251,0.414
4-10 Years,2017,650304,New Hanover County Schools,Bradley Creek Elementary,State Of North Carolina,E,0.31,0.304,0.429,0.274,0.414
4-10 Years,2017,650308,New Hanover County Schools,Carolina Beach Elementary,State Of North Carolina,E,0.407,0.304,0.429,0.274,0.414
4-10 Years,2017,650309,New Hanover County Schools,Castle Hayne Elementary,State Of North Carolina,E,0.325,0.304,0.429,0.274,0.414
4-10 Years,2017,650310,New Hanover County Schools,Charles P Murray Middle,State Of North Carolina,M,0.268,0.292,0.429,0.26,0.414
4-10 Years,2017,650312,New Hanover County Schools,R Freeman Sch of Engineering,State Of North Carolina,E,0.294,0.304,0.429,0.274,0.414
4-10 Years,2017,650316,New Hanover County Schools,College Park Elementary,State Of North Carolina,E,0.432,0.304,0.429,0.274,0.414
4-10 Years,2017,650323,New Hanover County Schools,Edwin A Anderson Elementary,State Of North Carolina,E,0.25,0.304,0.429,0.274,0.414
4-10 Years,2017,650324,New Hanover County Schools,"Edwin A Alderman Elementary, Wilmington",State Of North Carolina,E,0.375,0.304,0.429,0.274,0.414
4-10 Years,2017,650325,New Hanover County Schools,Emma B Trask Middle,State Of North Carolina,M,0.277,0.292,0.429,0.26,0.414
4-10 Years,2017,650326,New Hanover County Schools,Emsley A Laney High,State Of North Carolina,H,0.268,0.261,0.429,0.244,0.414
4-10 Years,2017,650327,New Hanover County Schools,Eugene Ashley High,State Of North Carolina,H,0.321,0.261,0.429,0.244,0.414
4-10 Years,2017,650328,New Hanover County Schools,Forest Hills Global Elementary,State Of North Carolina,E,0.407,0.304,0.429,0.274,0.414
4-10 Years,2017,650332,New Hanover County Schools,The International School at Gregory,State Of North Carolina,E,0.356,0.304,0.429,0.274,0.414
4-10 Years,2017,650338,New Hanover County Schools,Heyward C Bellamy Elem,State Of North Carolina,E,0.316,0.304,0.429,0.274,0.414
4-10 Years,2017,650339,New Hanover County Schools,Holly Tree Elementary,State Of North Carolina,E,0.273,0.304,0.429,0.274,0.414
4-10 Years,2017,650340,New Hanover County Schools,Isaac M Bear Early College High School,State Of North Carolina,H,0.3,0.261,0.429,0.244,0.414
4-10 Years,2017,650341,New Hanover County Schools,John J Blair Elementary,State Of North Carolina,E,0.278,0.304,0.429,0.274,0.414
4-10 Years,2017,650342,New Hanover County Schools,John T Hoggard High,State Of North Carolina,H,0.198,0.261,0.429,0.244,0.414
4-10 Years,2017,650343,New Hanover County Schools,Holly Shelter Middle,State Of North Carolina,M,0.42,0.292,0.429,0.26,0.414
4-10 Years,2017,650345,New Hanover County Schools,Lake Forest Academy,State Of North Carolina,I,0.0,0.0,0.429,0.26,0.414
4-10 Years,2017,650346,New Hanover County Schools,Mary C Williams Elementary,State Of North Carolina,E,0.25,0.304,0.429,0.274,0.414
