year,unit_code,pct_eds,School_Name,Lea_Name,State_Name
2017,360376,53.8,Costner Elementary,Gaston County Schools,State Of North Carolina
2017,360378,39.2,Stuart W Cramer High,Gaston County Schools,State Of North Carolina
2017,360380,28.2,Cramerton Middle,Gaston County Schools,State Of North Carolina
2017,360390,43.5,East Gaston High,Gaston County Schools,State Of North Carolina
2017,360392,76.2,Edward D Sadler Jr Elementary School,Gaston County Schools,State Of North Carolina
2017,360394,56.8,Webb Street School,Gaston County Schools,State Of North Carolina
2017,360396,34.9,Forestview High,Gaston County Schools,State Of North Carolina
2017,360400,53.6,Gardner Park Elementary,Gaston County Schools,State Of North Carolina
2017,360408,65.5,W P Grier Middle School,Gaston County Schools,State Of North Carolina
2017,360418,27.4,Highland Sch of Technology,Gaston County Schools,State Of North Carolina
2017,360420,41.6,Hawks Nest STEAM Academy,Gaston County Schools,State Of North Carolina
2017,360426,62.8,Holbrook Middle,Gaston County Schools,State Of North Carolina
2017,360428,73.1,Hunter Huss High,Gaston County Schools,State Of North Carolina
2017,360430,29.1,J B Page Primary School,Gaston County Schools,State Of North Carolina
2017,360431,60.6,John Chavis Middle School,Gaston County Schools,State Of North Carolina
2017,360432,60.2,Kiser Elementary,Gaston County Schools,State Of North Carolina
2017,360436,62.5,Bessemer City Middle,Gaston County Schools,State Of North Carolina
2017,360438,75.4,Lingerfeldt Elementary,Gaston County Schools,State Of North Carolina
2017,360440,58.2,Lowell Elementary,Gaston County Schools,State Of North Carolina
2017,360448,55.6,McAdenville Elementary,Gaston County Schools,State Of North Carolina
2017,360456,48.5,Mount Holly Middle,Gaston County Schools,State Of North Carolina
2017,360464,28.7,"New Hope Elementary, Gastonia",Gaston County Schools,State Of North Carolina
2017,360468,62.1,North Belmont Elementary,Gaston County Schools,State Of North Carolina
2017,360470,52.6,North Gaston High,Gaston County Schools,State Of North Carolina
2017,360478,46.4,"Pinewood Elementary, Mount Holly",Gaston County Schools,State Of North Carolina
2017,360480,74.9,Pleasant Ridge Elementary,Gaston County Schools,State Of North Carolina
2017,360482,52.7,Ida Rankin Elementary School,Gaston County Schools,State Of North Carolina
2017,360488,51.7,Robinson Elementary,Gaston County Schools,State Of North Carolina
2017,360490,71.8,Sherwood Elementary,Gaston County Schools,State Of North Carolina
2017,360492,71.7,H H Beam Elementary,Gaston County Schools,State Of North Carolina
2017,360494,28.8,South Point High,Gaston County Schools,State Of North Carolina
2017,360498,62.6,"Southwest Middle, Gastonia",Gaston County Schools,State Of North Carolina
2017,360499,46.3,Springfield Primary,Gaston County Schools,State Of North Carolina
2017,360500,51.5,Stanley Middle,Gaston County Schools,State Of North Carolina
2017,360504,57.6,Tryon Elementary,Gaston County Schools,State Of North Carolina
2017,360510,33.9,W A Bess Elementary School,Gaston County Schools,State Of North Carolina
2017,360514,54.9,W C Friday Middle School,Gaston County Schools,State Of North Carolina
2017,360520,79.7,Woodhill Elementary,Gaston County Schools,State Of North Carolina
2017,360526,76.0,York Chester Middle,Gaston County Schools,State Of North Carolina
2017,360LEA,53.4,,Gaston County Schools,State Of North Carolina
2017,36B000,31.9,Piedmont Community Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,36C000,9.3,Mountain Island Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,370304,55.6,Buckland Elementary,Gates County Schools,State Of North Carolina
2017,370308,54.9,Central Middle School,Gates County Schools,State Of North Carolina
2017,370312,51.2,Gates County Senior High,Gates County Schools,State Of North Carolina
2017,370316,61.2,Gatesville Elementary,Gates County Schools,State Of North Carolina
2017,370324,61.4,T S Cooper Elementary,Gates County Schools,State Of North Carolina
2017,370LEA,55.9,,Gates County Schools,State Of North Carolina
2017,380306,70.2,Robbinsville Elementary,Graham County Schools,State Of North Carolina
2017,380308,56.7,Robbinsville High,Graham County Schools,State Of North Carolina
2017,380310,61.7,Robbinsville Middle,Graham County Schools,State Of North Carolina
2017,380LEA,64.7,,Graham County Schools,State Of North Carolina
2017,390309,70.1,Butner-Stem Middle,Granville County Schools,State Of North Carolina
2017,390311,73.2,Butner-Stem Elementary,Granville County Schools,State Of North Carolina
2017,390312,81.5,C. G. Credle Elementary,Granville County Schools,State Of North Carolina
2017,390314,89.8,Center For Innovative Learning,Granville County Schools,State Of North Carolina
2017,390316,74.2,Creedmoor Elementary,Granville County Schools,State Of North Carolina
2017,390320,45.3,G. C. Hawley Middle,Granville County Schools,State Of North Carolina
2017,390322,58.5,Granville Central High,Granville County Schools,State Of North Carolina
2017,390323,37.4,Granville Early College High,Granville County Schools,State Of North Carolina
2017,390324,68.1,J. F. Webb High,Granville County Schools,State Of North Carolina
2017,390331,69.6,Mary Potter Middle,Granville County Schools,State Of North Carolina
2017,390333,55.0,Mount Energy Elementary,Granville County Schools,State Of North Carolina
2017,390334,77.4,Northern Granville Middle,Granville County Schools,State Of North Carolina
2017,390336,63.6,Joe Toler-Oak Hill Elementary,Granville County Schools,State Of North Carolina
2017,390352,37.3,South Granville High,Granville County Schools,State Of North Carolina
2017,390360,66.4,Stovall-Shaw Elementary,Granville County Schools,State Of North Carolina
2017,390362,43.9,Tar River Elementary,Granville County Schools,State Of North Carolina
2017,390364,84.8,West Oxford Elementary,Granville County Schools,State Of North Carolina
2017,390368,41.9,Wilton Elementary,Granville County Schools,State Of North Carolina
2017,390700,29.8,JF Webb HS Of Health And Life Sciences,Granville County Schools,State Of North Carolina
2017,390LEA,60.2,,Granville County Schools,State Of North Carolina
2017,39A000,17.8,Falls Lake Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,39B000,21.7,Oxford Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,400308,63.8,Greene Central High,Greene County Schools,State Of North Carolina
2017,400312,67.3,Greene County Middle,Greene County Schools,State Of North Carolina
2017,400315,47.6,Greene Early College High,Greene County Schools,State Of North Carolina
2017,400318,70.0,Greene County Intermediate,Greene County Schools,State Of North Carolina
2017,400321,75.9,Snow Hill Primary,Greene County Schools,State Of North Carolina
2017,400332,74.4,West Greene Elementary,Greene County Schools,State Of North Carolina
2017,400LEA,68.2,,Greene County Schools,State Of North Carolina
2017,410304,39.1,Alamance Elementary,Guilford County Schools,State Of North Carolina
2017,410307,49.3,"Edwin A Alderman Elementary, Greensboro",Guilford County Schools,State Of North Carolina
2017,410310,59.1,Allen Jay Elementary,Guilford County Schools,State Of North Carolina
2017,410311,38.9,"Allen Jay Middle, A Preparatory Academy",Guilford County Schools,State Of North Carolina
2017,410313,49.1,Southern Guilford Middle,Guilford County Schools,State Of North Carolina
2017,410316,57.6,Allen Middle,Guilford County Schools,State Of North Carolina
2017,410319,56.1,T Wingate Andrews High,Guilford County Schools,State Of North Carolina
2017,410322,56.9,Archer Elementary,Guilford County Schools,State Of North Carolina
2017,410325,54.1,Aycock Middle,Guilford County Schools,State Of North Carolina
2017,410326,34.7,Middle College High at Bennett,Guilford County Schools,State Of North Carolina
2017,410328,80.0,Bessemer Elementary,Guilford County Schools,State Of North Carolina
2017,410331,77.5,Bluford Elementary,Guilford County Schools,State Of North Carolina
2017,410334,61.8,Brightwood Elementary,Guilford County Schools,State Of North Carolina
2017,410337,38.9,Brooks Global Elementary,Guilford County Schools,State Of North Carolina
2017,410340,64.0,Monticello-Brown Summit Elem,Guilford County Schools,State Of North Carolina
2017,410341,12.0,Brown Summit Middle,Guilford County Schools,State Of North Carolina
2017,410343,36.1,"Claxton Elementary, Greensboro",Guilford County Schools,State Of North Carolina
2017,410346,34.7,Colfax Elementary,Guilford County Schools,State Of North Carolina
2017,410349,83.6,Ceasar Cone Elementary,Guilford County Schools,State Of North Carolina
2017,410355,59.8,James B Dudley High,Guilford County Schools,State Of North Carolina
2017,410358,59.2,Eastern Guilford High,Guilford County Schools,State Of North Carolina
2017,410361,65.5,Erwin Montessori,Guilford County Schools,State Of North Carolina
2017,410364,80.5,"Fairview Elementary, High Point",Guilford County Schools,State Of North Carolina
2017,410366,79.8,Waldo C Falkener Sr Elementary,Guilford County Schools,State Of North Carolina
2017,410367,57.2,Ferndale Middle,Guilford County Schools,State Of North Carolina
2017,410370,39.2,Florence Elementary,Guilford County Schools,State Of North Carolina
2017,410373,69.4,Julius I Foust Elementary,Guilford County Schools,State Of North Carolina
2017,410376,60.7,Cyrus P Frazier Elementary,Guilford County Schools,State Of North Carolina
2017,410379,63.5,Gateway Education Center,Guilford County Schools,State Of North Carolina
2017,410382,52.6,Gibsonville Elementary,Guilford County Schools,State Of North Carolina
2017,410385,84.5,Gillespie Park Elementary,Guilford County Schools,State Of North Carolina
2017,410388,35.1,General Greene Elementary,Guilford County Schools,State Of North Carolina
2017,410390,19.0,GC Middle College High,Guilford County Schools,State Of North Carolina
2017,410391,61.5,Penn-Griffin Schools,Guilford County Schools,State Of North Carolina
2017,410394,39.2,Grimsley High,Guilford County Schools,State Of North Carolina
2017,410395,8.1,Early College at Guilford,Guilford County Schools,State Of North Carolina
2017,410396,50.5,High School Ahead Academy,Guilford County Schools,State Of North Carolina
2017,410397,72.6,Guilford Middle,Guilford County Schools,State Of North Carolina
2017,410398,59.9,Doris Henderson Newcomers Sch,Guilford County Schools,State Of North Carolina
2017,410399,42.6,Middle College at GTCC-GSO,Guilford County Schools,State Of North Carolina
2017,410400,53.9,Guilford Elementary,Guilford County Schools,State Of North Carolina
2017,410401,35.5,GTCC Middle College High,Guilford County Schools,State Of North Carolina
2017,410402,75.4,Otis L Hairston Sr Middle,Guilford County Schools,State Of North Carolina
2017,410403,71.9,Hampton Elem Univ Partnership,Guilford County Schools,State Of North Carolina
2017,410406,63.3,High Point Central High,Guilford County Schools,State Of North Carolina
2017,410407,32.1,Dorothy Kendall Kearns Academy at HPC,Guilford County Schools,State Of North Carolina
2017,410408,53.4,Middle College GTCC High Point,Guilford County Schools,State Of North Carolina
2017,410409,68.6,"Hunter Elementary, Greensboro",Guilford County Schools,State Of North Carolina
2017,410412,50.2,Irving Park Elementary,Guilford County Schools,State Of North Carolina
2017,410415,72.2,Jackson Middle,Guilford County Schools,State Of North Carolina
2017,410418,53.5,Jamestown Elementary,Guilford County Schools,State Of North Carolina
2017,410421,60.2,Jamestown Middle,Guilford County Schools,State Of North Carolina
2017,410423,43.6,"Jefferson Elementary, Greensboro",Guilford County Schools,State Of North Carolina
2017,410424,33.3,Jesse Wharton Elem,Guilford County Schools,State Of North Carolina
2017,410427,55.1,Johnson Street Global Studies,Guilford County Schools,State Of North Carolina
2017,410430,44.4,David D Jones Elementary,Guilford County Schools,State Of North Carolina
2017,410436,54.0,James Y Joyner Elementary,Guilford County Schools,State Of North Carolina
2017,410437,24.7,Kernodle Middle,Guilford County Schools,State Of North Carolina
2017,410439,73.6,Kirkman Park Elementary,Guilford County Schools,State Of North Carolina
2017,410442,56.2,Kiser Middle,Guilford County Schools,State Of North Carolina
2017,410448,44.1,Lincoln Academy,Guilford County Schools,State Of North Carolina
2017,410451,56.3,John Van Lindley Elementary,Guilford County Schools,State Of North Carolina
2017,410454,72.4,Madison Elementary,Guilford County Schools,State Of North Carolina
2017,410457,64.7,Herbin Metz Education Center,Guilford County Schools,State Of North Carolina
2017,410458,38.4,C Joyner Greene Education Center,Guilford County Schools,State Of North Carolina
2017,410460,41.8,Eastern Guilford Middle,Guilford County Schools,State Of North Carolina
2017,410461,39.0,McLeansville Elementary,Guilford County Schools,State Of North Carolina
2017,410462,58.5,Ronald E. McNair Elementary,Guilford County Schools,State Of North Carolina
2017,410463,51.3,Mendenhall Middle,Guilford County Schools,State Of North Carolina
2017,410464,58.6,Haynes Inman Education Center,Guilford County Schools,State Of North Carolina
2017,410466,44.2,Millis Road Elementary,Guilford County Schools,State Of North Carolina
2017,410469,66.8,Montlieu Academy of Technology,Guilford County Schools,State Of North Carolina
2017,410472,65.5,Morehead Elementary,Guilford County Schools,State Of North Carolina
2017,410478,65.0,Murphey Traditional Academy,Guilford County Schools,State Of North Carolina
2017,410481,45.1,Nathanael Greene Elementary,Guilford County Schools,State Of North Carolina
2017,410483,52.0,Middle College High @ NC A&T,Guilford County Schools,State Of North Carolina
2017,410484,70.0,Northeast Guilford High,Guilford County Schools,State Of North Carolina
2017,410486,13.4,Northern Guilford Elementary,Guilford County Schools,State Of North Carolina
2017,410487,77.5,Northeast Guilford Middle,Guilford County Schools,State Of North Carolina
2017,410488,23.4,Northern Guilford Middle,Guilford County Schools,State Of North Carolina
2017,410489,17.2,Northern Guilford High,Guilford County Schools,State Of North Carolina
2017,410490,13.0,Northwest Guilford High,Guilford County Schools,State Of North Carolina
2017,410491,21.4,EP Pearce Elementary,Guilford County Schools,State Of North Carolina
2017,410493,12.9,Northwest Guilford Middle,Guilford County Schools,State Of North Carolina
2017,410496,65.4,Northwood Elementary,Guilford County Schools,State Of North Carolina
2017,410499,65.1,"Oak Hill Elementary, High Point",Guilford County Schools,State Of North Carolina
2017,410502,10.1,Oak Ridge Elementary,Guilford County Schools,State Of North Carolina
2017,410505,57.1,Oak View Elementary,Guilford County Schools,State Of North Carolina
2017,410508,46.7,Page High,Guilford County Schools,State Of North Carolina
2017,410511,85.3,Parkview Village Elementary,Guilford County Schools,State Of North Carolina
2017,410514,73.4,Clara J Peck Elementary,Guilford County Schools,State Of North Carolina
2017,410517,58.8,Peeler Open Elementary,Guilford County Schools,State Of North Carolina
2017,410522,56.3,"Pilot Elementary, Greensboro",Guilford County Schools,State Of North Carolina
2017,410523,47.8,Pleasant Garden Elementary,Guilford County Schools,State Of North Carolina
2017,410529,50.5,Lucy Ragsdale High,Guilford County Schools,State Of North Carolina
2017,410530,77.1,Reedy Fork Elementary,Guilford County Schools,State Of North Carolina
2017,410532,70.9,Rankin Elementary,Guilford County Schools,State Of North Carolina
2017,410533,72.5,SCALE School,Guilford County Schools,State Of North Carolina
