agency_code,count_all_chron_absent,count_am7_chron_absent,count_as7_chron_absent,count_bl7_chron_absent,count_els_chron_absent,count_fem_chron_absent,count_hi7_chron_absent,count_male_chron_absent,count_mu7_chron_absent,count_pi7_chron_absent,count_swd_chron_absent,count_wh7_chron_absent,pct_all_chron_absent,pct_am7_chron_absent,pct_as7_chron_absent,pct_bl7_chron_absent,pct_els_chron_absent,pct_fem_chron_absent,pct_hi7_chron_absent,pct_male_chron_absent,pct_mu7_chron_absent,pct_pi7_chron_absent,pct_swd_chron_absent,pct_wh7_chron_absent
600517,112.0,1.0,2.0,86.0,10.0,52.0,16.0,60.0,5.0,,8.0,2.0,0.2654,0.0023,0.0047,0.2037,0.0236,0.1232,0.0379,0.1421,0.0118,,0.0189,0.0047
600518,162.0,,5.0,104.0,9.0,71.0,27.0,91.0,8.0,,29.0,18.0,0.1256,,0.0038,0.0806,0.0069,0.055,0.0209,0.0705,0.0062,,0.0224,0.0139
600519,34.0,1.0,1.0,13.0,7.0,19.0,8.0,15.0,1.0,,7.0,10.0,0.1075,0.0031,0.0031,0.0411,0.0221,0.0601,0.0253,0.0474,0.0031,,0.0221,0.0316
600520,175.0,1.0,,87.0,49.0,81.0,74.0,94.0,1.0,,23.0,12.0,0.3314,0.0018,,0.1647,0.0928,0.1534,0.1401,0.17800000000000002,0.0018,,0.0435,0.0227
600521,134.0,,8.0,76.0,38.0,63.0,31.0,71.0,3.0,3.0,14.0,13.0,0.1801,,0.0107,0.1021,0.051,0.0846,0.0416,0.0954,0.004,0.004,0.0188,0.0174
600522,57.0,,5.0,27.0,4.0,23.0,8.0,34.0,2.0,,12.0,15.0,0.0705,,0.0061,0.0334,0.0049,0.0284,0.0099,0.042,0.0024,,0.0148,0.0185
600527,37.0,1.0,2.0,23.0,2.0,18.0,7.0,19.0,,,7.0,4.0,0.0764,0.002,0.0041,0.0475,0.0041,0.0371,0.0144,0.0392,,,0.0144,0.0082
600530,47.0,,5.0,10.0,3.0,19.0,3.0,28.0,3.0,,8.0,26.0,0.0518,,0.0055,0.011,0.0033,0.0209,0.0033,0.0308,0.0033,,0.0088,0.0286
600532,41.0,,4.0,8.0,6.0,18.0,10.0,23.0,1.0,,1.0,18.0,0.0299,,0.0029,0.0058,0.0043,0.0131,0.0073,0.0168,0.0007,,0.0007,0.0131
600534,63.0,,2.0,23.0,14.0,28.0,23.0,35.0,5.0,,8.0,10.0,0.0993,,0.0031,0.0362,0.022,0.0441,0.0362,0.0552,0.0078,,0.0126,0.0157
600535,740.0,1.0,6.0,189.0,168.0,363.0,367.0,377.0,19.0,,69.0,158.0,0.2456,0.0003,0.0019,0.0627,0.0557,0.1204,0.1218,0.1251,0.0063,,0.0229,0.0524
600537,91.0,,1.0,22.0,11.0,48.0,19.0,43.0,1.0,,11.0,48.0,0.0934,,0.001,0.0225,0.0112,0.0492,0.0195,0.0441,0.001,,0.0112,0.0492
600538,271.0,1.0,2.0,98.0,55.0,128.0,134.0,143.0,4.0,,29.0,32.0,0.1891,0.0006,0.0013,0.0683,0.0383,0.0893,0.0935,0.0997,0.0027,,0.0202,0.0223
600545,92.0,,,32.0,38.0,45.0,55.0,47.0,2.0,,6.0,3.0,0.1957,,,0.068,0.0808,0.0957,0.117,0.1,0.0042,,0.0127,0.0063
600546,59.0,,,44.0,5.0,24.0,10.0,35.0,5.0,,4.0,,0.1017,,,0.0758,0.0086,0.0413,0.0172,0.0603,0.0086,,0.0068,
600549,106.0,,5.0,35.0,28.0,55.0,47.0,51.0,6.0,,8.0,13.0,0.1464,,0.0069,0.0483,0.0386,0.0759,0.0649,0.0704,0.0082,,0.011,0.0179
600550,77.0,,,26.0,28.0,31.0,49.0,46.0,1.0,1.0,10.0,,0.1197,,,0.0404,0.0435,0.0482,0.0762,0.0715,0.0015,0.0015,0.0155,
600553,158.0,1.0,3.0,136.0,9.0,69.0,10.0,89.0,5.0,1.0,23.0,2.0,0.2659,0.0016,0.005,0.2289,0.0151,0.1161,0.0168,0.1498,0.0084,0.0016,0.0387,0.0033
600557,55.0,,1.0,15.0,9.0,14.0,15.0,41.0,3.0,,16.0,21.0,0.0705,,0.0012,0.0192,0.0115,0.0179,0.0192,0.0525,0.0038,,0.0205,0.0269
600558,28.0,,,9.0,2.0,13.0,3.0,15.0,1.0,,9.0,15.0,0.0482,,,0.0155,0.0034,0.0224,0.0051,0.0258,0.0017,,0.0155,0.0258
600562,110.0,2.0,5.0,68.0,22.0,46.0,32.0,64.0,,,17.0,3.0,0.161,0.0029,0.0073,0.0995,0.0322,0.0673,0.0468,0.0937,,,0.0248,0.0043
600565,60.0,,,49.0,5.0,30.0,7.0,30.0,2.0,,8.0,2.0,0.1398,,,0.1142,0.0116,0.0699,0.0163,0.0699,0.0046,,0.0186,0.0046
600566,116.0,,5.0,68.0,21.0,51.0,31.0,65.0,4.0,,24.0,8.0,0.1801,,0.0077,0.1055,0.0326,0.0791,0.0481,0.1009,0.0062,,0.0372,0.0124
600567,5.0,,,,,1.0,2.0,4.0,,,1.0,3.0,0.0159,,,,,0.0031,0.0063,0.0127,,,0.0031,0.0095
600569,8.0,,,5.0,,6.0,3.0,2.0,,,1.0,,0.08,,,0.05,,0.06,0.03,0.02,,,0.01,
600571,15.0,,3.0,6.0,,7.0,1.0,8.0,1.0,,,4.0,0.0397,,0.0079,0.0159,,0.0185,0.0026,0.0212,0.0026,,,0.0106
600574,83.0,,,74.0,5.0,39.0,8.0,44.0,1.0,,16.0,,0.2694,,,0.2402,0.0162,0.1266,0.0259,0.1428,0.0032,,0.0519,
600576,598.0,5.0,7.0,487.0,39.0,271.0,74.0,327.0,9.0,,88.0,16.0,0.4679,0.0039,0.0054,0.381,0.0305,0.212,0.0579,0.2558,0.006999999999999999,,0.0688,0.0125
600577,87.0,,2.0,69.0,5.0,36.0,10.0,51.0,4.0,,7.0,2.0,0.1736,,0.0039,0.1377,0.0099,0.0718,0.0199,0.1017,0.0079,,0.0139,0.0039
600579,456.0,1.0,15.0,273.0,54.0,208.0,114.0,248.0,23.0,1.0,48.0,29.0,0.3648,0.0008,0.012,0.2184,0.0432,0.1664,0.0912,0.1984,0.0184,0.0008,0.0384,0.0232
600582,6.0,,,,,2.0,1.0,4.0,,,1.0,5.0,0.0283,,,,,0.0094,0.0047,0.0188,,,0.0047,0.0235
600583,74.0,,,67.0,4.0,23.0,5.0,51.0,1.0,,22.0,1.0,0.1577,,,0.1428,0.0085,0.049,0.0106,0.1087,0.0021,,0.0469,0.0021
600586,108.0,,2.0,59.0,32.0,42.0,40.0,66.0,3.0,1.0,18.0,3.0,0.1382,,0.0025,0.0755,0.0409,0.0537,0.0512,0.0845,0.0038,0.0012,0.023,0.0038
600587,64.0,,1.0,24.0,27.0,30.0,35.0,34.0,1.0,,10.0,3.0,0.1064,,0.0016,0.0399,0.0449,0.0499,0.0582,0.0565,0.0016,,0.0166,0.0049
600588,50.0,,2.0,17.0,4.0,21.0,10.0,29.0,5.0,,11.0,16.0,0.0753,,0.003,0.0256,0.006,0.0316,0.015,0.0436,0.0075,,0.0165,0.024
600589,78.0,,6.0,26.0,41.0,41.0,44.0,37.0,2.0,,8.0,,0.1226,,0.0094,0.0408,0.0644,0.0644,0.0691,0.0581,0.0031,,0.0125,
600590,75.0,,2.0,21.0,13.0,36.0,19.0,39.0,5.0,2.0,15.0,26.0,0.0956,,0.0025,0.0267,0.0165,0.0459,0.0242,0.0497,0.0063,0.0025,0.0191,0.0331
600592,710.0,1.0,10.0,412.0,108.0,343.0,247.0,367.0,17.0,,87.0,23.0,0.3746,0.0005,0.0052,0.2174,0.0569,0.181,0.1303,0.1936,0.0089,,0.0459,0.0121
600593,14.0,,1.0,10.0,1.0,3.0,3.0,11.0,,,2.0,,0.14,,0.01,0.1,0.01,0.03,0.03,0.11,,,0.02,
60B000,336.0,,,296.0,20.0,156.0,38.0,180.0,1.0,,13.0,1.0,0.218,,,0.192,0.0129,0.1012,0.0246,0.1168,0.0006,,0.0084,0.0006
60D000,76.0,,4.0,12.0,1.0,39.0,4.0,37.0,6.0,,5.0,50.0,0.0362,,0.0019,0.0057,0.0004,0.0185,0.0019,0.0176,0.0028,,0.0023,0.0238
60F000,19.0,,6.0,2.0,,5.0,1.0,14.0,1.0,,,9.0,0.0506,,0.016,0.0053,,0.0133,0.0026,0.0373,0.0026,,,0.024
60G000,134.0,,,27.0,7.0,69.0,14.0,65.0,6.0,,18.0,87.0,0.1101,,,0.0221,0.0057,0.0566,0.0115,0.0534,0.0049,,0.0147,0.0714
60I000,109.0,1.0,,7.0,1.0,53.0,7.0,56.0,5.0,,20.0,89.0,0.0781,0.0007,,0.005,0.0007,0.038,0.005,0.0401,0.0035,,0.0143,0.0638
60J000,45.0,,2.0,6.0,3.0,18.0,5.0,27.0,1.0,,7.0,31.0,0.0654,,0.0029,0.0087,0.0043,0.0261,0.0072,0.0392,0.0014,,0.0101,0.045
60K000,31.0,,,13.0,3.0,13.0,8.0,18.0,2.0,,5.0,8.0,0.1095,,,0.0459,0.0106,0.0459,0.0282,0.0636,0.006999999999999999,,0.0176,0.0282
60L000,185.0,,,164.0,7.0,80.0,18.0,105.0,3.0,,20.0,,0.2466,,,0.2186,0.0093,0.1066,0.024,0.14,0.004,,0.0266,
60M000,68.0,,6.0,11.0,1.0,28.0,3.0,40.0,5.0,,21.0,43.0,0.0691,,0.006,0.0111,0.001,0.0284,0.003,0.0406,0.005,,0.0213,0.0436
60N000,23.0,,,20.0,1.0,11.0,1.0,12.0,1.0,,5.0,1.0,0.2035,,,0.1769,0.0088,0.0973,0.0088,0.1061,0.0088,,0.0442,0.0088
60P000,29.0,,,22.0,,10.0,4.0,19.0,3.0,,6.0,,0.3085,,,0.234,,0.1063,0.0425,0.2021,0.0319,,0.0638,
60Q000,41.0,,,38.0,,18.0,,23.0,3.0,,3.0,,0.1053,,,0.0976,,0.0462,,0.0591,0.0077,,0.0077,
60S000,70.0,,2.0,14.0,3.0,28.0,6.0,42.0,8.0,,11.0,40.0,0.0517,,0.0014,0.0103,0.0022,0.0206,0.0044,0.031,0.0059,,0.0081,0.0295
60U000,538.0,,5.0,312.0,49.0,246.0,130.0,292.0,48.0,,17.0,43.0,2.27,,0.021,1.3164,0.2067,1.0379,0.5485,1.232,0.2025,,0.0717,0.1814
60V000,44.0,1.0,,37.0,,19.0,3.0,25.0,3.0,,5.0,,0.1795,0.004,,0.151,,0.0775,0.0122,0.102,0.0122,,0.0204,
60Y000,90.0,,1.0,5.0,2.0,35.0,13.0,55.0,6.0,,21.0,65.0,0.28300000000000003,,0.0031,0.0157,0.0062,0.11,0.0408,0.1729,0.0188,,0.066,0.2044
610302,36.0,,,,1.0,10.0,1.0,26.0,1.0,,11.0,34.0,0.1682,,,,0.0046,0.0467,0.0046,0.1214,0.0046,,0.0514,0.1588
610310,17.0,,,,,9.0,,8.0,,,1.0,17.0,0.0688,,,,,0.0364,,0.0323,,,0.004,0.0688
610320,61.0,,,1.0,1.0,34.0,1.0,27.0,5.0,,22.0,54.0,0.2328,,,0.0038,0.0038,0.1297,0.0038,0.103,0.019,,0.0839,0.2061
610322,25.0,,,1.0,4.0,15.0,4.0,10.0,,,5.0,20.0,0.1091,,,0.0043,0.0174,0.0655,0.0174,0.0436,,,0.0218,0.0873
610326,37.0,,,,2.0,16.0,4.0,21.0,,,8.0,33.0,0.1434,,,,0.0077,0.062,0.0155,0.0813,,,0.031,0.1279
610332,3.0,,,,,2.0,,1.0,,,,3.0,0.0234,,,,,0.0156,,0.0078,,,,0.0234
610334,61.0,1.0,,,1.0,25.0,2.0,36.0,1.0,,15.0,57.0,0.1255,0.002,,,0.002,0.0514,0.0041,0.07400000000000001,0.002,,0.0308,0.1172
61J000,22.0,,,6.0,2.0,9.0,8.0,13.0,1.0,1.0,2.0,6.0,0.2365,,,0.0645,0.0215,0.0967,0.086,0.1397,0.0107,0.0107,0.0215,0.0645
61K000,15.0,,,8.0,1.0,7.0,3.0,8.0,2.0,,7.0,2.0,0.0735,,,0.0392,0.0049,0.0343,0.0147,0.0392,0.0098,,0.0343,0.0098
61L000,440.0,,6.0,292.0,35.0,194.0,95.0,246.0,28.0,,20.0,19.0,2.2564,,0.0307,1.4974,0.1794,0.9948,0.4871,1.2615,0.1435,,0.1025,0.0974
61M000,49.0,,2.0,19.0,1.0,22.0,8.0,27.0,4.0,,5.0,16.0,0.0798,,0.0032,0.0309,0.0016,0.0358,0.013,0.0439,0.0065,,0.0081,0.026
61N000,50.0,,13.0,22.0,3.0,26.0,7.0,24.0,1.0,,2.0,7.0,0.102,,0.0265,0.0448,0.0061,0.053,0.0142,0.0489,0.002,,0.004,0.0142
61P000,22.0,,,15.0,1.0,10.0,2.0,12.0,4.0,,3.0,1.0,0.1466,,,0.1,0.0066,0.0666,0.0133,0.08,0.0266,,0.02,0.0066
61Q000,66.0,,15.0,27.0,7.0,38.0,5.0,28.0,7.0,,7.0,12.0,0.0869,,0.0197,0.0355,0.0092,0.05,0.0065,0.0368,0.0092,,0.0092,0.0158
61R000,88.0,1.0,2.0,16.0,10.0,46.0,21.0,42.0,4.0,,17.0,44.0,0.1159,0.0013,0.0026,0.021,0.0131,0.0606,0.0276,0.0553,0.0052,,0.0223,0.0579
61S000,15.0,,,2.0,4.0,5.0,10.0,10.0,1.0,,1.0,2.0,0.0909,,,0.0121,0.0242,0.0303,0.0606,0.0606,0.006,,0.006,0.0121
61T000,84.0,,,81.0,,36.0,1.0,48.0,2.0,,8.0,,0.217,,,0.2093,,0.093,0.0025,0.124,0.0051,,0.0206,
61U000,36.0,,,24.0,1.0,7.0,10.0,29.0,1.0,,10.0,1.0,0.36,,,0.24,0.01,0.07,0.1,0.29,0.01,,0.1,0.01
61X000,40.0,,,18.0,,22.0,4.0,18.0,1.0,,5.0,17.0,0.097,,,0.0436,,0.0533,0.0097,0.0436,0.0024,,0.0121,0.0412
620310,55.0,1.0,1.0,19.0,4.0,17.0,12.0,38.0,2.0,,10.0,20.0,1.0784,0.0196,0.0196,0.3725,0.0784,0.3333,0.2352,0.745,0.0392,,0.196,0.3921
620312,60.0,,,10.0,12.0,27.0,21.0,33.0,8.0,,9.0,21.0,0.1621,,,0.027000000000000003,0.0324,0.0729,0.0567,0.0891,0.0216,,0.0243,0.0567
620314,8.0,,,1.0,1.0,3.0,3.0,5.0,,,3.0,4.0,0.0159,,,0.0019,0.0019,0.0059,0.0059,0.0099,,,0.0059,0.0079
620316,68.0,,,9.0,12.0,36.0,32.0,32.0,2.0,,13.0,25.0,0.1393,,,0.0184,0.0245,0.0737,0.0655,0.0655,0.004,,0.0266,0.0512
620318,58.0,,,11.0,7.0,28.0,15.0,30.0,3.0,,19.0,29.0,0.1715,,,0.0325,0.0207,0.0828,0.0443,0.0887,0.0088,,0.0562,0.0857
620324,73.0,1.0,1.0,28.0,3.0,36.0,9.0,37.0,5.0,,7.0,29.0,0.3041,0.0041,0.0041,0.1166,0.0125,0.15,0.0375,0.1541,0.0208,,0.0291,0.1208
620330,42.0,1.0,,5.0,2.0,20.0,9.0,22.0,3.0,,12.0,24.0,0.1794,0.0042,,0.0213,0.0085,0.0854,0.0384,0.094,0.0128,,0.0512,0.1025
620334,44.0,,,12.0,2.0,18.0,5.0,26.0,7.0,,13.0,20.0,0.1456,,,0.0397,0.0066,0.0596,0.0165,0.086,0.0231,,0.043,0.0662
620336,78.0,1.0,,15.0,4.0,34.0,15.0,44.0,2.0,,8.0,45.0,0.2689,0.0034,,0.0517,0.0137,0.1172,0.0517,0.1517,0.0068,,0.0275,0.1551
620339,9.0,,,3.0,,2.0,,7.0,1.0,,,5.0,0.0236,,,0.0078,,0.0052,,0.0184,0.0026,,,0.0131
620340,85.0,1.0,1.0,19.0,2.0,35.0,14.0,50.0,1.0,,14.0,49.0,0.2053,0.0024,0.0024,0.0458,0.0048,0.0845,0.0338,0.1207,0.0024,,0.0338,0.1183
620350,13.0,,1.0,4.0,,9.0,5.0,4.0,,,,3.0,0.073,,0.0056,0.0224,,0.0505,0.028,0.0224,,,,0.0168
630304,67.0,1.0,,28.0,3.0,29.0,13.0,38.0,5.0,,8.0,20.0,0.2225,0.0033,,0.093,0.0099,0.0963,0.0431,0.1262,0.0166,,0.0265,0.0664
630308,36.0,1.0,,17.0,2.0,12.0,3.0,24.0,3.0,,13.0,12.0,0.1172,0.0032,,0.0553,0.0065,0.039,0.0097,0.0781,0.0097,,0.0423,0.039
630312,48.0,,,1.0,,26.0,13.0,22.0,3.0,,9.0,31.0,0.1853,,,0.0038,,0.1003,0.0501,0.0849,0.0115,,0.0347,0.1196
630316,59.0,,,7.0,,22.0,6.0,37.0,2.0,,15.0,44.0,0.1586,,,0.0188,,0.0591,0.0161,0.0994,0.0053,,0.0403,0.1182
630317,80.0,1.0,,6.0,2.0,36.0,7.0,44.0,4.0,,17.0,62.0,0.1882,0.0023,,0.0141,0.0047,0.0847,0.0164,0.1035,0.0094,,0.04,0.1458
630320,39.0,,,2.0,4.0,19.0,12.0,20.0,1.0,,7.0,24.0,0.1618,,,0.0082,0.0165,0.0788,0.0497,0.0829,0.0041,,0.029,0.0995
630324,60.0,,,2.0,1.0,28.0,6.0,32.0,6.0,,12.0,46.0,0.0815,,,0.0027,0.0013,0.038,0.0081,0.0434,0.0081,,0.0163,0.0625
630328,33.0,,,1.0,,18.0,3.0,15.0,1.0,,6.0,28.0,0.1314,,,0.0039,,0.0717,0.0119,0.0597,0.0039,,0.0239,0.1115
630330,62.0,2.0,,28.0,5.0,14.0,9.0,48.0,4.0,,13.0,19.0,0.8857,0.0285,,0.4,0.0714,0.2,0.1285,0.6857,0.0571,,0.1857,0.2714
630331,79.0,,,10.0,,35.0,5.0,44.0,7.0,,17.0,57.0,0.1251,,,0.0158,,0.0554,0.0079,0.0697,0.011,,0.0269,0.0903
630332,56.0,,,4.0,7.0,25.0,18.0,31.0,4.0,,7.0,30.0,0.1085,,,0.0077,0.0135,0.0484,0.0348,0.06,0.0077,,0.0135,0.0581
630336,316.0,8.0,,95.0,6.0,161.0,37.0,155.0,12.0,,55.0,164.0,0.1528,0.0038,,0.0459,0.0029,0.0778,0.0179,0.0749,0.0058,,0.0266,0.0793
630342,36.0,,,2.0,,9.0,,27.0,2.0,,7.0,32.0,0.0589,,,0.0032,,0.0147,,0.0441,0.0032,,0.0114,0.0523
630348,59.0,,,3.0,10.0,31.0,19.0,28.0,7.0,,11.0,30.0,0.1475,,,0.0075,0.025,0.0775,0.0475,0.07,0.0175,,0.0275,0.075
630350,132.0,4.0,,60.0,4.0,48.0,17.0,84.0,6.0,,24.0,45.0,0.1902,0.0057,,0.0864,0.0057,0.0691,0.0244,0.121,0.0086,,0.0345,0.0648
630352,69.0,1.0,1.0,43.0,2.0,29.0,7.0,40.0,4.0,,14.0,13.0,0.2116,0.003,0.003,0.1319,0.0061,0.0889,0.0214,0.1226,0.0122,,0.0429,0.0398
630356,66.0,2.0,,35.0,,36.0,5.0,30.0,4.0,,16.0,20.0,0.2088,0.0063,,0.1107,,0.1139,0.0158,0.0949,0.0126,,0.0506,0.0632
630360,150.0,2.0,,15.0,1.0,75.0,22.0,75.0,8.0,,27.0,103.0,0.1133,0.0015,,0.0113,0.0007,0.0566,0.0166,0.0566,0.006,,0.0204,0.0778
630364,88.0,1.0,,8.0,2.0,38.0,17.0,50.0,8.0,,24.0,54.0,0.1456,0.0016,,0.0132,0.0033,0.0629,0.0281,0.0827,0.0132,,0.0397,0.0894
630368,47.0,,,4.0,1.0,25.0,5.0,22.0,,,10.0,38.0,0.0923,,,0.0078,0.0019,0.0491,0.0098,0.0432,,,0.0196,0.0746
630373,60.0,,,7.0,1.0,33.0,10.0,27.0,7.0,,9.0,36.0,0.1025,,,0.0119,0.0017,0.0564,0.017,0.0461,0.0119,,0.0153,0.0615
630374,124.0,,2.0,8.0,2.0,58.0,11.0,66.0,10.0,,19.0,93.0,0.1485,,0.0023,0.0095,0.0023,0.0694,0.0131,0.079,0.0119,,0.0227,0.1113
630376,24.0,,,1.0,2.0,10.0,5.0,14.0,,,4.0,18.0,0.083,,,0.0034,0.0069,0.0346,0.0173,0.0484,,,0.0138,0.0622
63A000,27.0,,,1.0,,15.0,3.0,12.0,2.0,,5.0,21.0,0.0754,,,0.0027,,0.0418,0.0083,0.0335,0.0055,,0.0139,0.0586
63B000,51.0,,,2.0,,27.0,11.0,24.0,1.0,,9.0,37.0,0.0962,,,0.0037,,0.0509,0.0207,0.0452,0.0018,,0.0169,0.0698
63C000,24.0,,,2.0,,7.0,4.0,17.0,,2.0,2.0,16.0,0.2857,,,0.0238,,0.0833,0.0476,0.2023,,0.0238,0.0238,0.1904
640302,81.0,,,77.0,1.0,38.0,2.0,43.0,2.0,,11.0,,0.2403,,,0.2284,0.0029,0.1127,0.0059,0.1275,0.0059,,0.0326,
640304,37.0,,,4.0,12.0,17.0,17.0,20.0,4.0,,9.0,12.0,0.0641,,,0.0069,0.0207,0.0294,0.0294,0.0346,0.0069,,0.0155,0.0207
640306,82.0,,1.0,72.0,1.0,41.0,2.0,41.0,2.0,1.0,10.0,4.0,0.2113,,0.0025,0.1855,0.0025,0.1056,0.0051,0.1056,0.0051,0.0025,0.0257,0.0103
640308,79.0,,1.0,54.0,3.0,37.0,11.0,42.0,1.0,,18.0,12.0,0.1276,,0.0016,0.0872,0.0048,0.0597,0.0177,0.0678,0.0016,,0.029,0.0193
640316,34.0,,,16.0,,15.0,3.0,19.0,2.0,,3.0,13.0,0.17800000000000002,,,0.0837,,0.0785,0.0157,0.0994,0.0104,,0.0157,0.068
640320,121.0,,,61.0,3.0,59.0,8.0,62.0,9.0,,23.0,43.0,0.1929,,,0.0972,0.0047,0.094,0.0127,0.0988,0.0143,,0.0366,0.0685
640324,75.0,1.0,,18.0,8.0,36.0,9.0,39.0,5.0,,17.0,42.0,0.1322,0.0017,,0.0317,0.0141,0.0634,0.0158,0.0687,0.0088,,0.0299,0.07400000000000001
640326,97.0,,,91.0,2.0,27.0,2.0,70.0,3.0,,26.0,1.0,0.225,,,0.2111,0.0046,0.0626,0.0046,0.1624,0.0069,,0.0603,0.0023
640328,92.0,,,53.0,5.0,40.0,12.0,52.0,7.0,,10.0,20.0,0.1637,,,0.0943,0.0088,0.0711,0.0213,0.0925,0.0124,,0.0177,0.0355
640329,63.0,,,49.0,,27.0,5.0,36.0,2.0,,13.0,7.0,0.1312,,,0.102,,0.0562,0.0104,0.075,0.0041,,0.027000000000000003,0.0145
640332,67.0,,,45.0,9.0,39.0,11.0,28.0,1.0,,12.0,10.0,0.1469,,,0.0986,0.0197,0.0855,0.0241,0.0614,0.0021,,0.0263,0.0219
640334,52.0,,,47.0,1.0,24.0,1.0,28.0,1.0,,14.0,3.0,0.2015,,,0.1821,0.0038,0.093,0.0038,0.1085,0.0038,,0.0542,0.0116
640335,84.0,1.0,,67.0,2.0,39.0,5.0,45.0,4.0,,18.0,7.0,0.2346,0.0027,,0.1871,0.0055,0.1089,0.0139,0.1256,0.0111,,0.0502,0.0195
640336,42.0,,,11.0,3.0,14.0,7.0,28.0,3.0,,12.0,21.0,0.1288,,,0.0337,0.0092,0.0429,0.0214,0.0858,0.0092,,0.0368,0.0644
640340,100.0,2.0,,73.0,2.0,33.0,10.0,67.0,4.0,,25.0,11.0,1.2987,0.0259,,0.948,0.0259,0.4285,0.1298,0.8701,0.0519,,0.3246,0.1428
640342,1.0,,,1.0,,1.0,,,,,,,0.0208,,,0.0208,,0.0208,,,,,,
640346,204.0,,,124.0,1.0,93.0,17.0,111.0,6.0,,43.0,57.0,0.221,,,0.1343,0.001,0.1007,0.0184,0.1202,0.0065,,0.0465,0.0617
640347,12.0,,,3.0,,8.0,2.0,4.0,1.0,,,6.0,0.0398,,,0.0099,,0.0265,0.0066,0.0132,0.0033,,,0.0199
640348,80.0,,1.0,36.0,,40.0,4.0,40.0,2.0,,24.0,37.0,0.1114,,0.0013,0.0501,,0.0557,0.0055,0.0557,0.0027,,0.0334,0.0515
640350,196.0,,1.0,103.0,4.0,89.0,13.0,107.0,9.0,,52.0,70.0,0.1902,,0.0009,0.1,0.0038,0.0864,0.0126,0.1038,0.0087,,0.0504,0.0679
640358,109.0,2.0,,53.0,2.0,58.0,7.0,51.0,5.0,,26.0,42.0,0.1211,0.0022,,0.0588,0.0022,0.0644,0.0077,0.0566,0.0055,,0.0288,0.0466
640360,36.0,1.0,,12.0,,20.0,4.0,16.0,4.0,,10.0,15.0,0.1463,0.004,,0.0487,,0.0813,0.0162,0.065,0.0162,,0.0406,0.0609
640361,236.0,1.0,,202.0,2.0,123.0,7.0,113.0,7.0,,45.0,19.0,0.2128,0.0009,,0.1821,0.0018,0.1109,0.0063,0.1018,0.0063,,0.0405,0.0171
640362,112.0,,,19.0,8.0,54.0,34.0,58.0,2.0,,34.0,57.0,0.1349,,,0.0228,0.0096,0.065,0.0409,0.0698,0.0024,,0.0409,0.0686
640364,133.0,,,26.0,13.0,65.0,40.0,68.0,5.0,,34.0,62.0,0.1355,,,0.0265,0.0132,0.0662,0.0407,0.0693,0.005,,0.0346,0.0632
640376,84.0,1.0,,32.0,3.0,39.0,6.0,45.0,6.0,,22.0,39.0,0.1854,0.0022,,0.0706,0.0066,0.086,0.0132,0.0993,0.0132,,0.0485,0.086
640384,29.0,1.0,,10.0,1.0,14.0,1.0,15.0,2.0,1.0,6.0,14.0,0.1164,0.004,,0.0401,0.004,0.0562,0.004,0.0602,0.008,0.004,0.024,0.0562
640396,44.0,,,40.0,,20.0,2.0,24.0,1.0,,5.0,1.0,0.2528,,,0.2298,,0.1149,0.0114,0.1379,0.0057,,0.0287,0.0057
640400,118.0,,,74.0,7.0,56.0,10.0,62.0,11.0,,22.0,23.0,0.2157,,,0.1352,0.0127,0.1023,0.0182,0.1133,0.0201,,0.0402,0.042
64A000,90.0,,,66.0,1.0,31.0,3.0,59.0,6.0,,11.0,15.0,0.0772,,,0.0566,0.0008,0.0266,0.0025,0.0506,0.0051,,0.0094,0.0128
650304,36.0,,1.0,4.0,7.0,20.0,5.0,16.0,,,3.0,26.0,0.0891,,0.0024,0.0099,0.0173,0.0495,0.0123,0.0396,,,0.0074,0.0643
650308,48.0,,,,,19.0,,29.0,2.0,,7.0,46.0,0.1048,,,,,0.0414,,0.0633,0.0043,,0.0152,0.1004
650309,83.0,3.0,3.0,10.0,7.0,44.0,15.0,39.0,5.0,1.0,11.0,46.0,0.1531,0.0055,0.0055,0.0184,0.0129,0.0811,0.0276,0.0719,0.0092,0.0018,0.0202,0.0848
650310,152.0,1.0,1.0,5.0,3.0,64.0,16.0,88.0,8.0,,31.0,121.0,0.1393,0.0009,0.0009,0.0045,0.0027,0.0586,0.0146,0.0806,0.0073,,0.0284,0.1109
650312,58.0,,,42.0,4.0,22.0,7.0,36.0,3.0,,17.0,6.0,0.231,,,0.1673,0.0159,0.0876,0.0278,0.1434,0.0119,,0.0677,0.0239
650316,86.0,,,22.0,8.0,43.0,20.0,43.0,8.0,,12.0,36.0,0.1923,,,0.0492,0.0178,0.0961,0.0447,0.0961,0.0178,,0.0268,0.0805
650323,73.0,1.0,1.0,3.0,2.0,35.0,5.0,38.0,3.0,1.0,16.0,59.0,0.1094,0.0014,0.0014,0.0044,0.0029,0.0524,0.0074,0.0569,0.0044,0.0014,0.0239,0.0884
650324,62.0,,,45.0,6.0,26.0,6.0,36.0,1.0,,10.0,10.0,0.2198,,,0.1595,0.0212,0.0921,0.0212,0.1276,0.0035,,0.0354,0.0354
650325,148.0,,2.0,20.0,6.0,66.0,26.0,82.0,11.0,,18.0,89.0,0.1962,,0.0026,0.0265,0.0079,0.0875,0.0344,0.1087,0.0145,,0.0238,0.118
