agency_code,pct_met_act workkeys_part,pct_met_biology_part,pct_met_english ii_part,pct_met_high school math_part,pct_met_math grades 3-8_part,pct_met_reading grades 3-8_part,pct_met_science grades 5&8_part,pct_met_the act_part,pct_met_total targets_part,target_assign_act workkeys_part,target_assign_biology_part,target_assign_english ii_part,target_assign_high school math_part,target_assign_math grades 3-8_part,target_assign_reading grades 3-8_part,target_assign_science grades 5&8_part,target_assign_the act_part,target_assign_total targets_part,target_met_act workkeys_part,target_met_biology_part,target_met_english ii_part,target_met_high school math_part,target_met_math grades 3-8_part,target_met_reading grades 3-8_part,target_met_science grades 5&8_part,target_met_the act_part,target_met_total targets_part
600408,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
600409,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
600410,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,5.0,,15.0,,,,,5.0,5.0,5.0,,15.0
600411,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
600412,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,5.0,,15.0,,,,,5.0,5.0,5.0,,15.0
600413,,,,,100.0,100.0,,,100.0,,,,,4.0,4.0,,,8.0,,,,,4.0,4.0,,,8.0
600414,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
600415,25.0,100.0,71.4,100.0,,,,66.7,75.9,4.0,6.0,7.0,6.0,,,,6.0,29.0,1.0,6.0,5.0,6.0,,,,4.0,22.0
600416,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
600418,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
600420,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
600422,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
600424,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
600426,0.0,87.5,87.5,100.0,,,,37.5,69.4,4.0,8.0,8.0,8.0,,,,8.0,36.0,0.0,7.0,7.0,8.0,,,,3.0,25.0
600428,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,6.0,,18.0,,,,,6.0,6.0,6.0,,18.0
600429,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,6.0,,20.0,,,,,7.0,7.0,6.0,,20.0
600431,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,6.0,,24.0,,,,,9.0,9.0,6.0,,24.0
600432,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
600433,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
600434,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,7.0,,25.0
600435,,,,,100.0,100.0,,,100.0,,,,,2.0,2.0,,,4.0,,,,,2.0,2.0,,,4.0
600436,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
600437,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
600438,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
600439,,,0.0,,0.0,0.0,0.0,,0.0,,,3.0,,3.0,3.0,3.0,,12.0,,,0.0,,0.0,0.0,0.0,,0.0
600440,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
600442,,,,,85.7,85.7,100.0,,90.0,,,,,7.0,7.0,6.0,,20.0,,,,,6.0,6.0,6.0,,18.0
600443,,100.0,,100.0,,,,50.0,83.3,,2.0,,2.0,,,,2.0,6.0,,2.0,,2.0,,,,1.0,5.0
600444,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
600445,100.0,12.5,85.7,25.0,,,,75.0,52.9,3.0,8.0,7.0,8.0,,,,8.0,34.0,3.0,1.0,6.0,2.0,,,,6.0,18.0
600446,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
600447,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
600448,,,,,100.0,83.3,100.0,,94.1,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,5.0,5.0,,16.0
600449,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,2.0,,16.0,,,,,7.0,7.0,2.0,,16.0
600450,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,7.0,,23.0,,,,,8.0,8.0,7.0,,23.0
600451,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,2.0,,16.0,,,,,7.0,7.0,2.0,,16.0
600453,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
600454,,,,,100.0,100.0,,,100.0,,,,,4.0,4.0,,,8.0,,,,,4.0,4.0,,,8.0
600455,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,7.0,,25.0
600457,33.3,80.0,100.0,100.0,,,,100.0,87.5,3.0,5.0,6.0,5.0,,,,5.0,24.0,1.0,4.0,6.0,5.0,,,,5.0,21.0
600459,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
600461,,,,,0.0,66.7,,,33.3,,,,,3.0,3.0,,,6.0,,,,,0.0,2.0,,,2.0
600462,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
600463,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
600464,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
600466,100.0,28.6,37.5,14.3,,,,14.3,29.0,2.0,7.0,8.0,7.0,,,,7.0,31.0,2.0,2.0,3.0,1.0,,,,1.0,9.0
600468,,,,,100.0,100.0,,,100.0,,,,,7.0,7.0,,,14.0,,,,,7.0,7.0,,,14.0
600471,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
600474,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,6.0,5.0,,17.0
600475,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
600478,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
600479,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,7.0,,21.0,,,,,7.0,7.0,7.0,,21.0
600480,0.0,100.0,85.7,100.0,,,,85.7,83.9,3.0,7.0,7.0,7.0,,,,7.0,31.0,0.0,7.0,6.0,7.0,,,,6.0,26.0
600481,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
600482,,50.0,100.0,50.0,100.0,100.0,100.0,100.0,87.9,,4.0,4.0,4.0,6.0,6.0,5.0,4.0,33.0,,2.0,4.0,2.0,6.0,6.0,5.0,4.0,29.0
600484,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
600485,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
600488,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
600489,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
600490,0.0,62.5,75.0,87.5,,,,87.5,67.6,5.0,8.0,8.0,8.0,,,,8.0,37.0,0.0,5.0,6.0,7.0,,,,7.0,25.0
600491,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
600492,,,,,100.0,100.0,100.0,,100.0,,,,,2.0,2.0,2.0,,6.0,,,,,2.0,2.0,2.0,,6.0
600493,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
600494,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
600496,100.0,100.0,100.0,100.0,,,,100.0,100.0,4.0,4.0,4.0,4.0,,,,4.0,20.0,4.0,4.0,4.0,4.0,,,,4.0,20.0
600497,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
600498,,,100.0,,,,,,100.0,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0
600499,,100.0,0.0,0.0,,,,50.0,37.5,,2.0,2.0,2.0,,,,2.0,8.0,,2.0,0.0,0.0,,,,1.0,3.0
600500,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,6.0,,20.0,,,,,7.0,7.0,6.0,,20.0
600501,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
600503,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
600507,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
600508,100.0,100.0,100.0,80.0,,,,80.0,91.7,2.0,5.0,7.0,5.0,,,,5.0,24.0,2.0,5.0,7.0,4.0,,,,4.0,22.0
600509,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,7.0,,21.0,,,,,7.0,7.0,7.0,,21.0
600512,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
600513,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
600514,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,6.0,,20.0,,,,,7.0,7.0,6.0,,20.0
600515,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
600516,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
600517,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
600518,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,6.0,,24.0,,,,,9.0,9.0,6.0,,24.0
600520,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,6.0,5.0,,17.0
600521,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
600522,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
600527,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,1.0,,11.0,,,,,5.0,5.0,1.0,,11.0
600530,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
600532,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,5.0,,23.0,,,,,9.0,9.0,5.0,,23.0
600534,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
600535,80.0,100.0,100.0,100.0,,,,85.7,93.9,5.0,7.0,7.0,7.0,,,,7.0,33.0,4.0,7.0,7.0,7.0,,,,6.0,31.0
600537,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
600538,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,7.0,,25.0
600545,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
600546,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
600549,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,6.0,5.0,,17.0
600550,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
600553,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
600557,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,2.0,,16.0,,,,,7.0,7.0,2.0,,16.0
600558,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
600562,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
600565,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
600566,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
600567,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,2.0,1.0,2.0,,,,2.0,9.0,2.0,2.0,1.0,2.0,,,,2.0,9.0
600569,,,100.0,,,,,,100.0,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0
600571,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
600574,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
600576,0.0,20.0,40.0,60.0,,,,0.0,26.1,3.0,5.0,5.0,5.0,,,,5.0,23.0,0.0,1.0,2.0,3.0,,,,0.0,6.0
600577,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
600579,0.0,100.0,33.3,16.7,,,,42.9,42.9,3.0,6.0,6.0,6.0,,,,7.0,28.0,0.0,6.0,2.0,1.0,,,,3.0,12.0
600582,,,,,100.0,100.0,100.0,,100.0,,,,,2.0,2.0,2.0,,6.0,,,,,2.0,2.0,2.0,,6.0
600583,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
600586,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,6.0,5.0,,17.0
600587,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,6.0,5.0,,17.0
600588,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
600589,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
600590,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
600592,100.0,0.0,33.3,0.0,,,,0.0,15.4,2.0,6.0,6.0,6.0,,,,6.0,26.0,2.0,0.0,2.0,0.0,,,,0.0,4.0
600593,,,,,100.0,100.0,,,100.0,,,,,2.0,2.0,,,4.0,,,,,2.0,2.0,,,4.0
600594,,100.0,,100.0,,,,100.0,100.0,,1.0,,1.0,,,,1.0,3.0,,1.0,,1.0,,,,1.0,3.0
60B000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,3.0,3.0,3.0,6.0,6.0,3.0,3.0,27.0,,3.0,3.0,3.0,6.0,6.0,3.0,3.0,27.0
60D000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,3.0,2.0,3.0,8.0,8.0,4.0,3.0,31.0,,3.0,2.0,3.0,8.0,8.0,4.0,3.0,31.0
60F000,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
60G000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,2.0,2.0,2.0,6.0,6.0,4.0,2.0,24.0,,2.0,2.0,2.0,6.0,6.0,4.0,2.0,24.0
60I000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,16.0,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,16.0
60J000,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,2.0,,18.0,,,,,8.0,8.0,2.0,,18.0
60K000,,0.0,100.0,100.0,100.0,100.0,100.0,100.0,92.3,,1.0,1.0,1.0,4.0,4.0,1.0,1.0,13.0,,0.0,1.0,1.0,4.0,4.0,1.0,1.0,12.0
60L000,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
60M000,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
60N000,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
60P000,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
60Q000,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
60S000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,1.0,2.0,1.0,7.0,7.0,3.0,1.0,22.0,,1.0,2.0,1.0,7.0,7.0,3.0,1.0,22.0
60U000,,0.0,0.0,0.0,,,,0.0,0.0,,1.0,2.0,1.0,,,,3.0,7.0,,0.0,0.0,0.0,,,,0.0,0.0
60V000,,,100.0,,100.0,100.0,100.0,0.0,90.0,,,2.0,,3.0,3.0,1.0,1.0,10.0,,,2.0,,3.0,3.0,1.0,0.0,9.0
60Y000,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
610302,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
610310,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
610320,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
610326,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
610332,,100.0,100.0,100.0,,,,100.0,100.0,,1.0,1.0,1.0,,,,1.0,4.0,,1.0,1.0,1.0,,,,1.0,4.0
610334,100.0,100.0,100.0,100.0,,,,100.0,100.0,3.0,3.0,3.0,3.0,,,,3.0,15.0,3.0,3.0,3.0,3.0,,,,3.0,15.0
61J000,,,,,100.0,100.0,,,100.0,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,2.0
61K000,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
61L000,,0.0,0.0,0.0,,,,0.0,0.0,,1.0,2.0,1.0,,,,2.0,6.0,,0.0,0.0,0.0,,,,0.0,0.0
61M000,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,2.0,,16.0,,,,,7.0,7.0,2.0,,16.0
61N000,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
61P000,,,,,100.0,100.0,,,100.0,,,,,2.0,2.0,,,4.0,,,,,2.0,2.0,,,4.0
61Q000,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,2.0,,20.0,,,,,9.0,9.0,2.0,,20.0
61R000,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
61T000,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
61U000,,,,,100.0,100.0,,,100.0,,,,,2.0,2.0,,,4.0,,,,,2.0,2.0,,,4.0
61W000,,,,,100.0,100.0,,,100.0,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,2.0
61X000,,,,,100.0,100.0,0.0,,75.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,0.0,,6.0
620312,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
620314,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
620316,100.0,100.0,100.0,100.0,,,,100.0,100.0,3.0,4.0,3.0,4.0,,,,4.0,18.0,3.0,4.0,3.0,4.0,,,,4.0,18.0
620318,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
620324,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
620330,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
620334,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
620339,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
620340,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,3.0,3.0,3.0,,,,4.0,15.0,2.0,3.0,3.0,3.0,,,,4.0,15.0
620350,,100.0,100.0,100.0,,,,100.0,100.0,,1.0,2.0,1.0,,,,1.0,5.0,,1.0,2.0,1.0,,,,1.0,5.0
630308,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
630312,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
630316,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
630317,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
630320,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
630324,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
630328,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
630330,,,0.0,,,,,,0.0,,,1.0,,,,,,1.0,,,0.0,,,,,,0.0
630331,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
630332,66.7,100.0,100.0,100.0,,,,100.0,94.7,3.0,4.0,4.0,4.0,,,,4.0,19.0,2.0,4.0,4.0,4.0,,,,4.0,18.0
630336,100.0,100.0,100.0,100.0,,,,0.0,77.8,3.0,6.0,6.0,6.0,,,,6.0,27.0,3.0,6.0,6.0,6.0,,,,0.0,21.0
630342,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
630348,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
630350,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
630356,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
630360,66.7,100.0,100.0,100.0,,,,100.0,95.2,3.0,4.0,6.0,4.0,,,,4.0,21.0,2.0,4.0,6.0,4.0,,,,4.0,20.0
630364,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
630368,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
630373,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
630374,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
630376,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
63A000,,,,,100.0,100.0,100.0,,100.0,,,,,2.0,2.0,1.0,,5.0,,,,,2.0,2.0,1.0,,5.0
63B000,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
640304,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
640306,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
640308,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
640316,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,1.0,,9.0,,,,,4.0,4.0,1.0,,9.0
640320,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
640324,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
640326,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
640328,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
640329,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,6.0,5.0,,17.0
640332,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
640334,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
640335,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
640336,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,1.0,,13.0,,,,,6.0,6.0,1.0,,13.0
640340,,100.0,,100.0,,,,,100.0,,2.0,,2.0,,,,,4.0,,2.0,,2.0,,,,,4.0
