agency_code,act_per1000_all_inc2,act_per1000_am7_inc2,act_per1000_as7_inc2,act_per1000_bl7_inc2,act_per1000_eds_inc2,act_per1000_els_inc2,act_per1000_fem_inc2,act_per1000_hi7_inc2,act_per1000_male_inc2,act_per1000_mu7_inc2,act_per1000_pi7_inc2,act_per1000_swd_inc2,act_per1000_wh7_inc2,arr_per1000_all_inc2,arr_per1000_am7_inc2,arr_per1000_as7_inc2,arr_per1000_bl7_inc2,arr_per1000_eds_inc2,arr_per1000_els_inc2,arr_per1000_fem_inc2,arr_per1000_hi7_inc2,arr_per1000_male_inc2,arr_per1000_mu7_inc2,arr_per1000_pi7_inc2,arr_per1000_swd_inc2,arr_per1000_wh7_inc2,bha_per1000_all_inc2,bha_per1000_am7_inc2,bha_per1000_as7_inc2,bha_per1000_bl7_inc2,bha_per1000_eds_inc2,bha_per1000_els_inc2,bha_per1000_fem_inc2,bha_per1000_hi7_inc2,bha_per1000_male_inc2,bha_per1000_mu7_inc2,bha_per1000_pi7_inc2,bha_per1000_swd_inc2,bha_per1000_wh7_inc2,exp_per1000_all_inc2,exp_per1000_am7_inc2,exp_per1000_as7_inc2,exp_per1000_bl7_inc2,exp_per1000_eds_inc2,exp_per1000_els_inc2,exp_per1000_fem_inc2,exp_per1000_hi7_inc2,exp_per1000_male_inc2,exp_per1000_mu7_inc2,exp_per1000_pi7_inc2,exp_per1000_swd_inc2,exp_per1000_wh7_inc2,iss_per1000_all_inc2,iss_per1000_am7_inc2,iss_per1000_as7_inc2,iss_per1000_bl7_inc2,iss_per1000_eds_inc2,iss_per1000_els_inc2,iss_per1000_fem_inc2,iss_per1000_hi7_inc2,iss_per1000_male_inc2,iss_per1000_mu7_inc2,iss_per1000_pi7_inc2,iss_per1000_swd_inc2,iss_per1000_wh7_inc2,lts_per1000_all_inc2,lts_per1000_am7_inc2,lts_per1000_as7_inc2,lts_per1000_bl7_inc2,lts_per1000_eds_inc2,lts_per1000_els_inc2,lts_per1000_fem_inc2,lts_per1000_hi7_inc2,lts_per1000_male_inc2,lts_per1000_mu7_inc2,lts_per1000_pi7_inc2,lts_per1000_swd_inc2,lts_per1000_wh7_inc2,rpt_per1000_all_inc2,rpt_per1000_am7_inc2,rpt_per1000_as7_inc2,rpt_per1000_bl7_inc2,rpt_per1000_eds_inc2,rpt_per1000_els_inc2,rpt_per1000_fem_inc2,rpt_per1000_hi7_inc2,rpt_per1000_male_inc2,rpt_per1000_mu7_inc2,rpt_per1000_pi7_inc2,rpt_per1000_swd_inc2,rpt_per1000_wh7_inc2,sts_per1000_all_inc2,sts_per1000_am7_inc2,sts_per1000_as7_inc2,sts_per1000_bl7_inc2,sts_per1000_eds_inc2,sts_per1000_els_inc2,sts_per1000_fem_inc2,sts_per1000_hi7_inc2,sts_per1000_male_inc2,sts_per1000_mu7_inc2,sts_per1000_pi7_inc2,sts_per1000_swd_inc2,sts_per1000_wh7_inc2
010328,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.866,,,,5.6179999999999986,,0.0,0.0,3.497,0.0,,12.658,2.193,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,9.328,,,,16.854,,4.065,0.0,13.986,86.95700000000002,,0.0,6.579
010340,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.376,,,0.0,2.786,,0.0,0.0,2.865,,,0.0,2.381,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,46.768,,,55.556,64.067,,10.554,6.711,85.96,,,209.302,64.286
010346,5.305,,,0.0,4.2735,16.6667,0.0,11.7647,10.582,0.0,,50.0,4.3103,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.957999999999998,,,27.027,8.547,0.0,5.435,0.0,10.582,71.429,,0.0,4.31,2.6525,,,27.027,4.2735,0.0,0.0,0.0,5.291,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,21.22,,,27.027,25.641,16.667,0.0,23.529,42.328,142.857,,100.0,12.931
010347,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.21,,71.429,9.901,10.811,0.0,3.115,0.0,13.158,0.0,,11.364,8.955,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,105.09,,142.857,148.515,129.73,40.541,34.268,62.937,174.342,161.29,,215.909,98.507,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,42.69300000000001,,142.857,49.505,48.649,27.027,9.346,34.965,75.658,96.774,,90.909,32.836
010348,12.2616,,,17.7778,7.3126,0.0,13.5501,2.8986,10.0251,0.0,,14.9254,27.5862,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.362,,,4.444,1.828,0.0,2.71,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,34.06,,,66.667,40.219,23.256,27.1,20.29,37.594,57.143,,74.627,6.897,1.3624,,,4.4444,0.0,0.0,2.71,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,174.387,,,306.6670000000001,180.987,46.512,92.141,75.362,235.58900000000003,285.714,,291.045,158.621
010350,27.1041,,,36.4583,27.2436,47.0588,16.4384,29.9401,39.1566,33.3333,,20.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.692,,,36.458,17.628,0.0,19.178,2.994,12.048,66.667,,10.0,7.752000000000002,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,345.221,,,510.417,328.526,211.765,315.068,218.563,382.53,566.6669999999998,,440.0,418.605,1.4265,,,5.2083,1.6026,0.0,2.7397,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,417.974,,,770.8330000000002,431.09,341.176,334.247,239.521,515.06,366.667,,710.0,410.853
010351,2.1645,,,0.0,0.0,0.0,0.0,0.0,3.8168,27.7778,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.823,,,14.218,15.674,0.0,0.0,0.0,19.084,55.556,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,183.983,,,279.621,260.188,61.538,83.333,65.041,255.725,166.667,,281.69,121.212,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,196.97,,,289.1,241.379,46.154,106.481,32.52,259.54200000000003,333.333,,535.211,141.414
010353,7.3964,,0.0,0.0,5.2083,24.3902,9.2593,18.1818,5.5096,0.0,,27.2727,5.848,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.148000000000003,,50.0,56.911,33.854,0.0,0.0,0.0,46.832,60.606,,45.455,20.468,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,473.3730000000001,,50.0,894.309,666.6669999999998,243.902,246.914,345.455,661.1569999999998,787.8789999999998,,627.273,368.421,4.4379,,50.0,0.0,5.2083,0.0,9.2593,6.0606,0.0,0.0,,0.0,2.924,10.355,,50.0,0.0,15.625,24.39,6.172999999999999,12.121,13.774,30.303,,36.364,8.772,223.373,,0.0,390.244,322.9170000000001,219.512,83.333,181.818,341.598,272.72700000000003,,363.636,187.135
010354,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.221,,,7.462999999999999,2.07,0.0,0.0,0.0,6.211,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,35.427,,,55.97,37.267,7.462999999999999,9.091,3.906,59.006,31.25,,42.857,55.556
010357,8.3333,,,12.7389,9.0634,0.0,3.6232,0.0,10.6762,43.4783,,36.1446,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.083,,,0.0,3.0210000000000004,0.0,0.0,0.0,3.559,0.0,,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,116.667,,,146.497,145.015,19.737,32.609,22.305,167.26,478.261,,301.205,150.0
010358,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,86.441,,,119.565,110.526,52.632,31.579,25.51,127.273,189.189,,127.907,65.217
010360,15.0215,,,17.7515,11.7035,0.0,13.2159,16.2272,16.4271,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.438,,,17.750999999999994,6.502000000000002,0.0,6.608,0.0,6.16,0.0,,5.78,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,122.318,,,127.219,119.636,133.333,79.295,117.647,160.164,206.897,,144.509,100.0,1.073,,,0.0,1.3004,0.0,2.2026,2.0284,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,175.96599999999995,,,313.6090000000001,185.956,36.364,127.753,64.90899999999999,217.659,344.8280000000001,,277.457,214.286
010362,7.6775,,,18.6916,15.873,,0.0,0.0,14.2349,48.7805,,14.9254,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.919,,,9.346,3.968,,3.846,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,34.549,,,84.11200000000002,63.492,,0.0,26.549,64.057,73.171,,74.627,11.45,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,71.017,,,121.495,134.921,,30.769,44.24800000000001,103.203,195.122,,134.328,41.985
010364,2.8329,,,7.6336,4.065,0.0,0.0,0.0,5.2083,0.0,,18.1818,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,65.156,,,106.87,77.236,18.182,6.172999999999999,16.393,114.583,117.647,,181.818,47.619
010372,3.1746,,,10.101,5.4348,0.0,0.0,0.0,5.9524,0.0,,16.9492,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.349,,,20.202,10.87,0.0,0.0,0.0,11.905,0.0,,33.898,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,212.698,,,373.737,277.17400000000004,116.279,40.0,115.385,363.095,142.857,,457.627,153.846
010374,3.5651,,,0.0,6.3091,0.0,0.0,0.0,7.1174,0.0,,27.3973,54.0541,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.783,,,0.0,3.155,0.0,0.0,2.849,3.559,0.0,,13.699000000000002,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,90.909,,,137.725,138.80100000000002,26.316,43.18899999999999,17.094,135.231,263.158,,369.86300000000006,459.459
010378,109.8901,,,160.0,81.8182,,66.6667,,145.1613,,,62.5,46.5116,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,54.945,,,40.0,45.455,,66.667,,64.516,,,31.25,69.767,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,120.879,,,80.0,72.727,,66.667,,161.29,,,72.917,116.279,21.978,,,0.0,9.0909,,0.0,,32.2581,,,0.0,23.2558,21.978,,,40.0,9.091,,0.0,,32.258,,,20.833,23.256,1692.308,,,2600.0,1163.636,,1666.667,,2080.645,,,1010.417,1627.9070000000004
010380,3.5149,,,6.8027,6.5359,0.0,0.0,0.0,5.5556,26.3158,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,17.575,,,6.803,13.072,22.472,3.861,19.084,25.0,26.316,,0.0,19.355,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,170.475,,,278.91200000000003,228.758,73.03399999999998,23.166,72.51899999999998,252.778,263.158,,220.93,174.19400000000005
010384,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,9.39,,,10.638,10.83,,,,19.672,,,,13.699000000000002
010388,16.4286,,,0.0,25.3411,38.4615,5.9791,31.6742,25.066,47.619,,33.5196,13.6054,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,,,18.182,7.7970000000000015,0.0,2.99,0.0,6.596,0.0,,16.76,4.859,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,132.857,,,227.273,152.047,76.923,67.265,113.122,186.016,333.333,,206.704,118.562,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,125.0,,,245.455,179.33700000000005,76.923,74.738,95.023,164.908,285.714,,262.57,111.759
010390,12.5348,,,27.7778,10.7914,0.0,5.291,0.0,19.3906,55.5556,,22.2222,11.7647,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.535,,,0.0,10.791,0.0,10.582,0.0,13.85,0.0,,22.222,15.126,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,306.407,,,583.3330000000002,435.252,125.0,137.566,313.253,465.374,444.444,,422.222,273.95,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,130.91899999999998,,,166.667,197.842,0.0,47.619,60.24100000000001,210.526,277.778,,311.111,126.05
010392,10.8696,,,76.9231,10.3627,,0.0,0.0,20.1342,0.0,,0.0,8.8106,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,115.942,,,76.923,124.352,,15.152,40.0,201.342,437.5,,405.405,101.322
010394,39.7422,,34.4828,59.7015,54.6022,0.0,19.9557,40.6504,58.5774,17.5439,,84.9057,19.2308,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.371,,0.0,5.97,6.24,16.129,0.0,4.065,10.46,0.0,,0.0,7.692,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,563.91,,137.931,931.343,698.908,274.194,299.335,325.203,815.9,438.596,,952.83,400.0,2.1482,,0.0,5.9701,3.1201,0.0,0.0,0.0,4.1841,0.0,,0.0,0.0,9.667,,34.483000000000004,11.94,12.48,0.0,0.0,0.0,18.828,0.0,,28.302,15.385,472.61,,68.96600000000001,722.388,569.423,225.806,270.51,325.203,665.2719999999998,491.228,,886.7919999999998,338.462
010396,6.1457,,0.0,10.582,4.5802,0.0,7.1174,0.0,4.9423,36.3636,,7.4627,2.5063,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.756,,30.303,2.6460000000000004,1.527,0.0,0.0,0.0,3.295,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,37.752,,0.0,71.429,54.962,0.0,26.69,26.756,46.129,72.727,,82.09,7.519,0.878,,0.0,0.0,0.0,0.0,0.0,0.0,1.6474,18.1818,,0.0,0.0,6.146,,0.0,10.582,4.58,0.0,7.117000000000001,0.0,4.942,36.364,,7.462999999999999,2.506,201.054,,30.303,333.333,253.435,67.568,149.466,153.846,238.88,363.636,,402.985,90.226
010400,9.839,,0.0,15.625,20.7715,0.0,7.4212,18.6335,11.4007,0.0,,30.9278,7.4906,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.367000000000001,,0.0,15.625,8.902000000000003,0.0,5.566,0.0,4.886,0.0,,20.619,4.994,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.894,,0.0,7.813,2.967,0.0,0.0,0.0,1.629,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,100.179,,71.429,148.438,213.65,27.027,81.633,55.901,110.749,52.632,,216.495,101.124
010403,2.4038,,,11.9048,5.8651,0.0,0.0,0.0,4.9505,31.25,,13.8889,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.817,,,23.81,14.663,0.0,0.0,13.986,22.277,0.0,,13.889,8.865,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,530.048,,,1345.2379999999996,865.1030000000002,531.25,193.023,475.524,886.1389999999999,843.75,,861.1110000000001,406.028,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,21.635,,,59.524,41.056,0.0,13.953,13.986,29.703000000000007,62.5,,27.778,15.957,112.981,,,297.619,190.616,0.0,39.535,90.909,190.594,218.75,,180.556,86.87899999999998
010406,8.547,,,15.2672,7.0423,0.0,3.6496,19.802,12.945,0.0,,0.0,3.3784,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.255999999999998,,,22.901,14.085,0.0,0.0,0.0,19.417,21.739,,12.658,6.7570000000000014,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,675.2139999999998,,,1206.107,880.2819999999998,608.696,200.73,495.05,1100.3239999999996,1347.826,,1126.582,402.027,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.709,,,0.0,3.5210000000000004,0.0,0.0,0.0,3.236,21.739,,0.0,0.0,78.632,,,137.405,98.592,173.91299999999995,36.496,108.911,116.505,108.696,,189.873,33.784
01B000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.914,,0.0,0.0,10.204,0.0,0.0,0.0,10.076,0.0,,26.316,6.849,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.2285,,0.0,0.0,0.0,0.0,0.0,0.0,2.5189,0.0,,0.0,1.7123,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,191.646,,125.0,333.333,448.98,166.667,60.74800000000001,74.627,327.456,465.116,,210.526,157.534
01C000,1.5601,,,,0.0,,0.0,,3.2154,0.0,,0.0,1.7575,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,4.68,,,,0.0,,8.798,,0.0,0.0,,0.0,5.272,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.56,,,,0.0,,0.0,,3.215,52.632,,0.0,0.0,15.601,,,,27.027,,8.798,,22.508000000000006,52.632,,25.641,15.817
01D000,3.2051,,,,0.0,,0.0,,5.3191,0.0,,0.0,3.69,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,3.205,,,,0.0,,0.0,,5.319,66.667,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,3.2051,,,,0.0,,0.0,,5.3191,0.0,,0.0,3.69,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,60.897,,,,250.0,,7.752000000000002,,95.745,200.0,,128.205,51.661
020302,11.7647,,0.0,0.0,10.0604,0.0,6.7114,10.2041,16.0514,42.5532,,11.9048,10.9453,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.521,,0.0,63.83,6.0360000000000005,0.0,0.0,0.0,4.815,0.0,,17.857,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,166.387,,55.556,170.213,221.328,125.0,114.094,132.653,208.668,276.596,,297.619,162.189,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,88.235,,0.0,276.596,124.748,0.0,31.879,40.816,138.042,191.489,,172.61900000000003,78.607
020303,0.0,,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,0.0,59.14,,,,58.824,,36.697,0.0,81.395,,,,63.83,0.0,,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,0.0,10.753,,,,39.216,,9.174,58.824,11.628,,,,0.0
020304,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,17.857,,,,19.355,,4.425,35.714,29.787,,,14.706,17.588,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,33.482,,,,25.806,,13.274,0.0,51.06399999999999,,,147.059,37.688
020306,3.2841,,,27.7778,5.8651,,0.0,0.0,6.2112,0.0,,12.3457,2.2075,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,21.346,,,27.778,29.326,,6.92,23.529,34.161,32.258,,24.691,19.868,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,261.084,,,333.333,351.906,,179.93099999999995,211.765,332.298,580.645,,382.716,245.033,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,68.96600000000001,,,194.444,96.774,,27.682,0.0,105.59,258.065,,185.185,59.603
020308,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,3.534,,,0.0,8.13,,7.298999999999999,,0.0,0.0,,0.0,4.049,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,24.735,,,230.769,40.65,,0.0,,47.297,0.0,,103.448,16.194000000000006,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,7.067,,,0.0,16.26,,0.0,,13.514,0.0,,0.0,8.097000000000001,21.201,,,0.0,32.52,,7.298999999999999,,33.784,66.667,,0.0,16.194000000000006
020316,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.397,,,0.0,9.804,0.0,9.091,11.111,3.745,,,10.989,5.602,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,157.783,,,173.91299999999995,186.275,80.0,59.091,133.333,228.46400000000003,,,329.67,151.261,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,51.173,,,43.478,49.02,0.0,4.545,11.111,86.14200000000002,,,186.813,61.625
