agency_code,ni_effect3,eff_effect3,he_effect3,ni_pct_effect3,eff_pct_effect3,he_pct_effect3
920474,3,26,15,0.06818182019999999,0.5909090638000001,0.3409090936
920476,3,20,11,0.0882352963,0.5882353187,0.3235294223
920480,4,22,15,0.097560972,0.5365853906,0.3658536673
920484,4,32,22,0.068965517,0.5517241359,0.3793103397
920488,4,27,5,0.1111111119,0.75,0.1388888955
920492,3,33,32,0.044117648200000005,0.4852941036,0.470588237
920494,5,44,8,0.0877192989,0.7719298004999999,0.1403508782
920495,3,60,44,0.0280373823,0.560747683,0.4112149477000001
920496,2,4,4,0.200000003,0.400000006,0.400000006
920500,9,95,26,0.0692307726,0.7307692170000001,0.200000003
920501,9,35,11,0.1636363566,0.6363636254999999,0.200000003
920502,2,21,64,0.0229885057,0.2413793057,0.7356321812000001
920504,7,27,11,0.1555555612,0.6000000238000001,0.2444444448
920506,4,22,22,0.0833333358,0.4583333433,0.4583333433
920508,3,21,11,0.08571428810000001,0.6000000238000001,0.3142857254
920512,6,38,8,0.115384616,0.7307692170000001,0.1538461596
920514,1,23,17,0.024390243,0.5609756112,0.4146341383
920516,5,26,6,0.1351351291,0.7027027011,0.1621621549
920518,0,4,15,0.0,0.2105263174,0.7894737124
920520,5,24,12,0.1219512224,0.5853658319,0.2926829159
920521,9,32,16,0.1578947306,0.561403513,0.2807017565
920522,6,25,15,0.1304347813,0.5434782505,0.3260869682
920523,1,40,20,0.0163934417,0.6557376981,0.327868849
920524,2,14,5,0.095238097,0.6666666864999999,0.2380952388
920525,3,19,7,0.1034482792,0.6551724076,0.2413793057
920526,0,74,63,0.0,0.5401459932,0.4598540068
920528,1,24,7,0.03125,0.75,0.21875
920529,3,38,19,0.050000000700000005,0.6333333254,0.3166666627
920530,1,28,7,0.027777778,0.7777777909999999,0.1944444478
920531,9,24,8,0.21951219440000005,0.5853658319,0.195121944
920532,3,19,13,0.08571428810000001,0.5428571701,0.3714285791
920533,9,21,11,0.21951219440000005,0.5121951103,0.2682926953
920536,6,12,14,0.1875,0.375,0.4375
920540,3,23,7,0.0909090936,0.6969696879,0.2121212184
920542,7,29,9,0.1555555612,0.6444444656,0.200000003
920543,3,21,11,0.08571428810000001,0.6000000238000001,0.3142857254
920544,4,24,11,0.1025641039,0.6153846383,0.282051295
920545,8,32,30,0.1142857149,0.4571428597,0.4285714328
920546,12,62,51,0.0960000008,0.4959999919,0.4079999924
920547,5,27,13,0.1111111119,0.6000000238000001,0.2888889015
920548,2,26,8,0.055555556,0.7222222090000001,0.2222222239
920549,18,39,17,0.2432432473,0.5270270109,0.2297297269
920550,4,27,11,0.095238097,0.6428571343,0.2619047761
920551,6,30,31,0.0895522386,0.4477612078,0.4626865685
920552,5,43,58,0.047169812,0.4056603909000001,0.5471698046
920554,6,26,14,0.1304347813,0.5652173758,0.3043478131
920556,3,11,5,0.1578947306,0.5789473653,0.2631579041
920557,2,33,17,0.0384615399,0.6346153617,0.3269230723
920560,2,31,9,0.0476190485,0.7380952239,0.2142857164
920561,8,38,3,0.16326530279999998,0.7755101918999999,0.0612244904
920562,20,61,19,0.200000003,0.6100000143,0.18999999760000005
920564,2,23,9,0.0588235296,0.6764705777,0.26470589640000003
920568,5,22,3,0.1666666716,0.7333333492,0.1000000015
920569,14,44,15,0.1917808205,0.6027397513,0.205479458
920570,6,21,6,0.1818181872,0.6363636254999999,0.1818181872
920571,5,28,14,0.1063829809,0.5957446693999999,0.2978723347
920572,5,16,17,0.1315789521,0.4210526347,0.4473684132
920576,1,16,13,0.0333333351,0.5333333611,0.4333333373
920580,2,38,1,0.048780486,0.9268292785,0.024390243
920581,1,13,11,0.0399999991,0.5199999809,0.4399999976
920582,0,4,10,0.0,0.2857142985,0.7142857313
920583,0,3,11,0.0,0.2142857164,0.7857142687
920584,5,17,10,0.15625,0.53125,0.3125
920585,1,12,6,0.0526315793,0.6315789223,0.3157894611
920586,1,6,16,0.0434782617,0.2608695626,0.6956521869
920588,9,67,41,0.0769230798,0.5726495981,0.3504273593
920592,11,40,18,0.1594202965,0.5797101259,0.2608695626
920593,8,25,14,0.17021276059999998,0.5319148898,0.2978723347
920594,8,32,13,0.1509433985,0.6037735939,0.2452830225
920595,12,67,23,0.1176470593,0.6568627357,0.2254901975
920596,4,23,18,0.088888891,0.5111111403,0.400000006
920597,8,20,11,0.2051282078,0.5128205418999999,0.282051295
920598,10,23,27,0.1666666716,0.3833333254,0.4499999881
920599,5,29,9,0.1162790731,0.6744186282,0.2093023211
920600,4,27,9,0.1000000015,0.6750000119,0.224999994
920601,6,29,20,0.1090909094,0.5272727013,0.3636363745
920604,3,43,16,0.0483870953,0.6935483813,0.2580645084
920606,3,33,10,0.0652173907,0.7173913121,0.2173912972
920607,8,48,17,0.1095890403,0.6575342417,0.232876718
920608,3,36,12,0.0588235296,0.7058823705,0.2352941185
920614,0,26,14,0.0,0.6499999761999999,0.349999994
920616,4,39,11,0.0740740746,0.7222222090000001,0.2037037015
920618,7,23,18,0.1458333284,0.4791666567,0.375
920620,1,22,11,0.0294117648,0.6470588446,0.3235294223
920624,0,34,18,0.0,0.6538461447,0.34615385530000004
920626,2,38,5,0.0444444455,0.8444444537000001,0.1111111119
920628,2,20,10,0.0625,0.625,0.3125
920632,8,21,18,0.17021276059999998,0.446808517,0.3829787374000001
920636,4,34,10,0.0833333358,0.7083333135,0.2083333284
92B000,0,1,1,0.0,0.5,0.5
92D000,0,1,0,0.0,1.0,0.0
92G000,2,12,3,0.1176470593,0.7058823705,0.1764705926
92K000,0,0,1,0.0,0.0,1.0
92P000,4,5,2,0.3636363745,0.4545454681,0.1818181872
92R000,3,13,2,0.1666666716,0.7222222090000001,0.1111111119
92S000,0,1,0,0.0,1.0,0.0
92T000,10,34,7,0.1960784346,0.6666666864999999,0.13725490869999998
92U000,0,15,9,0.0,0.625,0.375
92W000,0,8,5,0.0,0.6153846383,0.3846153915
92X000,0,1,0,0.0,1.0,0.0
92Y000,7,26,19,0.1346153915,0.5,0.3653846085
930330,3,13,2,0.1666666716,0.7222222090000001,0.1111111119
930340,6,25,1,0.1875,0.78125,0.03125
930344,1,7,2,0.1000000015,0.6999999881,0.200000003
930348,5,12,0,0.2941176593,0.7058823705,0.0
930352,15,9,0,0.625,0.375,0.0
930354,3,15,5,0.1304347813,0.6521739364,0.2173912972
930360,0,4,2,0.0,0.6666666864999999,0.3333333433
930700,2,8,2,0.1666666716,0.6666666864999999,0.1666666716
93A000,1,10,0,0.0909090936,0.9090909362,0.0
93N000,1,20,8,0.0344827585,0.6896551847,0.2758620679
93P000,0,1,0,0.0,1.0,0.0
940306,0,12,0,0.0,1.0,0.0
940308,0,1,0,0.0,1.0,0.0
940314,13,23,2,0.3421052694,0.6052631736,0.0526315793
940316,8,19,1,0.2857142985,0.678571403,0.0357142873
940328,4,15,0,0.2105263174,0.7894737124,0.0
940330,0,3,1,0.0,0.75,0.25
950308,3,8,9,0.150000006,0.400000006,0.4499999881
950312,1,11,14,0.0384615399,0.4230769277000001,0.5384615660000001
950316,0,11,13,0.0,0.4583333433,0.5416666864999999
950320,1,23,5,0.0344827585,0.7931034565,0.1724137962
950322,5,40,28,0.06849315019999999,0.5479452014,0.383561641
950324,2,10,4,0.125,0.625,0.25
950328,5,22,17,0.113636367,0.5,0.3863636255
950332,4,16,9,0.137931034,0.5517241359,0.3103448153
950336,6,55,35,0.0625,0.5729166864999999,0.3645833433
95A000,2,6,5,0.1538461596,0.4615384638,0.3846153915
960312,14,24,0,0.3684210479,0.6315789223,0.0
960314,4,44,12,0.06666667009999999,0.7333333492,0.200000003
960316,2,38,1,0.048780486,0.9268292785,0.024390243
960318,1,25,0,0.0384615399,0.961538434,0.0
960324,10,57,6,0.1369863003,0.7808219194,0.0821917802
960326,7,19,6,0.21875,0.59375,0.1875
960329,2,42,3,0.0425531901,0.893617034,0.0638297871
960330,9,39,18,0.1363636404,0.5909090638000001,0.2727272809
960331,2,16,15,0.0606060624,0.4848484993,0.4545454681
960332,0,9,5,0.0,0.6428571343,0.3571428657
960334,1,11,6,0.055555556,0.6111111045000001,0.3333333433
960335,11,23,8,0.2619047761,0.5476190448,0.190476194
960336,3,23,6,0.09375,0.71875,0.1875
960338,7,10,10,0.2592592537,0.3703703582,0.3703703582
960340,3,15,10,0.1071428582,0.5357142686999999,0.3571428657
960344,1,29,13,0.0232558139,0.6744186282,0.3023255765
960348,2,14,11,0.0740740746,0.5185185075,0.407407403
960360,6,42,7,0.1090909094,0.7636363506,0.1272727251
960370,0,38,3,0.0,0.9268292785,0.073170729
960372,2,20,10,0.0625,0.625,0.3125
960374,1,17,7,0.0399999991,0.6800000072,0.2800000012
960380,18,36,17,0.2535211146,0.5070422292,0.2394366264
960382,1,49,11,0.0163934417,0.8032786846,0.1803278625
960386,6,31,6,0.1395348907,0.7209302187000001,0.1395348907
960387,10,28,1,0.2564102709,0.7179487348,0.025641026
960388,9,27,6,0.2142857164,0.6428571343,0.1428571492
960390,7,31,6,0.1590909064,0.7045454382999999,0.1363636404
960450,2,36,6,0.0454545468,0.8181818128,0.1363636404
960454,2,41,7,0.0399999991,0.8199999928,0.1400000006
960488,1,4,5,0.1000000015,0.400000006,0.5
960490,0,7,4,0.0,0.6363636254999999,0.3636363745
960700,5,15,4,0.2083333284,0.625,0.1666666716
96C000,2,9,2,0.1538461596,0.6923077106000001,0.1538461596
970308,1,8,1,0.1000000015,0.8000000119,0.1000000015
970310,2,10,6,0.1111111119,0.555555582,0.3333333433
970312,2,18,5,0.0799999982,0.7200000286,0.200000003
970315,1,30,8,0.025641026,0.7692307829999999,0.2051282078
970320,6,27,2,0.1714285761,0.7714285851,0.0571428575
970322,3,17,4,0.125,0.7083333135,0.1666666716
970337,4,27,17,0.0833333358,0.5625,0.3541666567
970340,0,10,8,0.0,0.555555582,0.4444444478
970344,0,16,3,0.0,0.8421052694,0.1578947306
970348,1,35,1,0.0270270277,0.9459459186,0.0270270277
970352,1,27,3,0.0322580636,0.8709677458,0.0967741907
970356,4,30,8,0.095238097,0.7142857313,0.190476194
970358,9,9,14,0.28125,0.28125,0.4375
970360,1,15,5,0.0476190485,0.7142857313,0.2380952388
970368,0,9,3,0.0,0.75,0.25
970370,3,15,2,0.150000006,0.75,0.1000000015
970376,0,9,1,0.0,0.8999999762,0.1000000015
970388,7,26,12,0.1555555612,0.5777778029,0.2666666806
970389,4,21,12,0.1081081107,0.5675675869,0.3243243098
970390,11,34,8,0.2075471729,0.6415094136999999,0.1509433985
970392,3,20,5,0.1071428582,0.7142857313,0.1785714328
970393,0,7,3,0.0,0.6999999881,0.30000001190000003
980306,3,3,1,0.4285714328,0.4285714328,0.1428571492
980308,7,14,0,0.3333333433,0.6666666864999999,0.0
980317,3,20,0,0.1304347813,0.8695651889,0.0
980318,12,25,7,0.2727272809,0.5681818128,0.1590909064
980320,1,19,2,0.0454545468,0.8636363745000001,0.0909090936
980324,9,10,5,0.375,0.4166666567,0.2083333284
980336,12,38,11,0.1967213154,0.6229507923,0.1803278625
980338,3,25,3,0.0967741907,0.8064516187,0.0967741907
980340,1,9,2,0.0833333358,0.75,0.1666666716
980342,13,41,15,0.1884057969,0.5942028761,0.2173912972
980344,2,30,2,0.0588235296,0.8823529481999999,0.0588235296
980348,0,10,1,0.0,0.9090909362,0.0909090936
980352,1,19,4,0.0416666679,0.7916666865,0.1666666716
980356,7,10,0,0.4117647111,0.5882353187,0.0
980357,4,20,4,0.1428571492,0.7142857313,0.1428571492
980360,2,23,5,0.06666667009999999,0.7666666508,0.1666666716
980364,1,16,11,0.0357142873,0.571428597,0.3928571343
980380,5,5,10,0.25,0.25,0.5
980384,9,15,4,0.3214285672,0.5357142686999999,0.1428571492
980388,1,11,3,0.06666667009999999,0.7333333492,0.200000003
980390,4,20,1,0.1599999964,0.8000000119,0.0399999991
980392,2,20,4,0.0769230798,0.7692307829999999,0.1538461596
980396,6,18,2,0.2307692319,0.6923077106000001,0.0769230798
980397,1,6,1,0.125,0.75,0.125
980398,0,5,8,0.0,0.3846153915,0.6153846383
980400,0,22,0,0.0,1.0,0.0
98A000,2,22,14,0.0526315793,0.5789473653,0.3684210479
98B000,4,21,10,0.1142857149,0.6000000238000001,0.2857142985
990304,0,17,6,0.0,0.7391304374,0.2608695626
990308,1,11,6,0.055555556,0.6111111045000001,0.3333333433
990312,1,12,4,0.0588235296,0.7058823705,0.2352941185
990316,1,14,4,0.0526315793,0.7368420959,0.2105263174
990320,1,15,0,0.0625,0.9375,0.0
990321,3,17,3,0.1304347813,0.7391304374,0.1304347813
990322,4,41,9,0.0740740746,0.7592592834999999,0.1666666716
990324,0,12,6,0.0,0.6666666864999999,0.3333333433
990325,4,14,3,0.190476194,0.6666666864999999,0.1428571492
990326,8,24,7,0.2051282078,0.6153846383,0.1794871837
990328,5,34,1,0.125,0.8500000238,0.0250000004
990332,3,3,2,0.375,0.375,0.25
990336,3,26,10,0.0769230798,0.6666666864999999,0.2564102709
990340,0,5,5,0.0,0.5,0.5
995304,1,7,3,0.0909090936,0.6363636254999999,0.2727272809
995312,1,9,14,0.0416666679,0.375,0.5833333135000001
995316,4,6,7,0.2352941185,0.3529411852,0.4117647111
995320,0,7,1,0.0,0.875,0.125
995324,1,7,14,0.0454545468,0.3181818128,0.6363636254999999
995328,1,10,1,0.0833333358,0.8333333135,0.0833333358
995330,10,22,17,0.2040816396,0.4489795864,0.3469387889
995336,0,4,8,0.0,0.3333333433,0.6666666864999999
