agency_code,pct_ap_a_am7_course2,pct_ap_a_as7_course2,pct_ap_a_all_course2,pct_ap_a_bl7_course2,pct_ap_a_els_course2,pct_ap_a_fem_course2,pct_ap_a_hi7_course2,pct_ap_a_male_course2,pct_ap_a_mu7_course2,pct_ap_a_pi7_course2,pct_ap_a_swd_course2,pct_ap_a_wh7_course2,pct_ap_h_am7_course2,pct_ap_h_as7_course2,pct_ap_h_all_course2,pct_ap_h_bl7_course2,pct_ap_h_els_course2,pct_ap_h_fem_course2,pct_ap_h_hi7_course2,pct_ap_h_male_course2,pct_ap_h_mu7_course2,pct_ap_h_pi7_course2,pct_ap_h_swd_course2,pct_ap_h_wh7_course2,pct_ap_t_am7_course2,pct_ap_t_as7_course2,pct_ap_t_all_course2,pct_ap_t_bl7_course2,pct_ap_t_fem_course2,pct_ap_t_hi7_course2,pct_ap_t_male_course2,pct_ap_t_mu7_course2,pct_ap_t_pi7_course2,pct_ap_t_swd_course2,pct_ap_t_wh7_course2,pct_ccp_a_am7_course2,pct_ccp_a_as7_course2,pct_ccp_a_all_course2,pct_ccp_a_bl7_course2,pct_ccp_a_els_course2,pct_ccp_a_fem_course2,pct_ccp_a_hi7_course2,pct_ccp_a_male_course2,pct_ccp_a_mu7_course2,pct_ccp_a_pi7_course2,pct_ccp_a_swd_course2,pct_ccp_a_wh7_course2,pct_ccp_h_am7_course2,pct_ccp_h_as7_course2,pct_ccp_h_all_course2,pct_ccp_h_bl7_course2,pct_ccp_h_els_course2,pct_ccp_h_fem_course2,pct_ccp_h_hi7_course2,pct_ccp_h_male_course2,pct_ccp_h_mu7_course2,pct_ccp_h_pi7_course2,pct_ccp_h_swd_course2,pct_ccp_h_wh7_course2,pct_ccp_i_all_course2,pct_ccp_i_fem_course2,pct_ccp_i_hi7_course2,pct_ccp_t_am7_course2,pct_ccp_t_as7_course2,pct_ccp_t_all_course2,pct_ccp_t_bl7_course2,pct_ccp_t_els_course2,pct_ccp_t_fem_course2,pct_ccp_t_hi7_course2,pct_ccp_t_male_course2,pct_ccp_t_mu7_course2,pct_ccp_t_pi7_course2,pct_ccp_t_swd_course2,pct_ccp_t_wh7_course2,pct_ib_h_am7_course2,pct_ib_h_as7_course2,pct_ib_h_all_course2,pct_ib_h_bl7_course2,pct_ib_h_els_course2,pct_ib_h_fem_course2,pct_ib_h_hi7_course2,pct_ib_h_male_course2,pct_ib_h_mu7_course2,pct_ib_h_pi7_course2,pct_ib_h_swd_course2,pct_ib_h_wh7_course2,total_ap_a_am7_course2,total_ap_a_as7_course2,total_ap_a_all_course2,total_ap_a_bl7_course2,total_ap_a_els_course2,total_ap_a_fem_course2,total_ap_a_hi7_course2,total_ap_a_male_course2,total_ap_a_mu7_course2,total_ap_a_pi7_course2,total_ap_a_swd_course2,total_ap_a_wh7_course2,total_ap_h_am7_course2,total_ap_h_as7_course2,total_ap_h_all_course2,total_ap_h_bl7_course2,total_ap_h_els_course2,total_ap_h_fem_course2,total_ap_h_hi7_course2,total_ap_h_male_course2,total_ap_h_mu7_course2,total_ap_h_pi7_course2,total_ap_h_swd_course2,total_ap_h_wh7_course2,total_ap_t_am7_course2,total_ap_t_as7_course2,total_ap_t_all_course2,total_ap_t_bl7_course2,total_ap_t_fem_course2,total_ap_t_hi7_course2,total_ap_t_male_course2,total_ap_t_mu7_course2,total_ap_t_pi7_course2,total_ap_t_swd_course2,total_ap_t_wh7_course2,total_ccp_a_am7_course2,total_ccp_a_as7_course2,total_ccp_a_all_course2,total_ccp_a_bl7_course2,total_ccp_a_els_course2,total_ccp_a_fem_course2,total_ccp_a_hi7_course2,total_ccp_a_male_course2,total_ccp_a_mu7_course2,total_ccp_a_pi7_course2,total_ccp_a_swd_course2,total_ccp_a_wh7_course2,total_ccp_h_am7_course2,total_ccp_h_as7_course2,total_ccp_h_all_course2,total_ccp_h_bl7_course2,total_ccp_h_els_course2,total_ccp_h_fem_course2,total_ccp_h_hi7_course2,total_ccp_h_male_course2,total_ccp_h_mu7_course2,total_ccp_h_pi7_course2,total_ccp_h_swd_course2,total_ccp_h_wh7_course2,total_ccp_i_all_course2,total_ccp_i_fem_course2,total_ccp_i_hi7_course2,total_ccp_t_am7_course2,total_ccp_t_as7_course2,total_ccp_t_all_course2,total_ccp_t_bl7_course2,total_ccp_t_els_course2,total_ccp_t_fem_course2,total_ccp_t_hi7_course2,total_ccp_t_male_course2,total_ccp_t_mu7_course2,total_ccp_t_pi7_course2,total_ccp_t_swd_course2,total_ccp_t_wh7_course2,total_ib_h_am7_course2,total_ib_h_as7_course2,total_ib_h_all_course2,total_ib_h_bl7_course2,total_ib_h_els_course2,total_ib_h_fem_course2,total_ib_h_hi7_course2,total_ib_h_male_course2,total_ib_h_mu7_course2,total_ib_h_pi7_course2,total_ib_h_swd_course2,total_ib_h_wh7_course2,year_a_am7_course2,year_a_as7_course2,year_a_all_course2,year_a_bl7_course2,year_a_els_course2,year_a_fem_course2,year_a_hi7_course2,year_a_male_course2,year_a_mu7_course2,year_a_pi7_course2,year_a_swd_course2,year_a_wh7_course2,year_h_am7_course2,year_h_as7_course2,year_h_all_course2,year_h_bl7_course2,year_h_els_course2,year_h_fem_course2,year_h_hi7_course2,year_h_male_course2,year_h_mu7_course2,year_h_pi7_course2,year_h_swd_course2,year_h_wh7_course2,year_i_all_course2,year_i_fem_course2,year_i_hi7_course2,year_t_am7_course2,year_t_as7_course2,year_t_all_course2,year_t_bl7_course2,year_t_els_course2,year_t_fem_course2,year_t_hi7_course2,year_t_male_course2,year_t_mu7_course2,year_t_pi7_course2,year_t_swd_course2,year_t_wh7_course2
540315,,,,,,,,,,,,,,,100.0,100.0,,100.0,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,100.0,94.06,1.32,56.44,2.64,43.56,1.65,,7.92,0.33,,,,,,,,,,,,,,,,,2.13,100.0,93.62,2.13,76.6,2.13,23.4,2.13,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,303.0,285.0,4.0,171.0,8.0,132.0,5.0,,24.0,1.0,,,,,,,,,,,,,,,,,1.0,47.0,44.0,1.0,36.0,1.0,11.0,1.0,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
540317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,100.0,29.2,,66.42,13.14,33.58,0.73,,0.73,52.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,137.0,40.0,,91.0,18.0,46.0,1.0,,1.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
540318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,85.71,,28.57,14.29,71.43,,,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,,2.0,1.0,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,2019.0,2019.0,,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540324,,,,,,,,,,,,,,1.05,100.0,8.42,,45.26,14.74,41.05,1.05,,,61.05,,,,,,,,,,,,,,,,,,,,,,,,,0.2,100.0,36.35,1.77,49.31,15.13,50.69,1.96,,6.88,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,95.0,8.0,,43.0,14.0,39.0,1.0,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,509.0,185.0,9.0,251.0,77.0,258.0,10.0,,35.0,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
540336,,,,,,,,,,,,,,,100.0,,,9.09,9.09,18.18,,,,18.18,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.21,100.0,13.43,2.35,50.11,16.63,49.89,3.84,,10.66,65.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,469.0,63.0,11.0,235.0,78.0,234.0,18.0,,50.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
550308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8.33,,33.33,8.33,66.67,,,16.67,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,,4.0,1.0,8.0,,,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,2019.0,2019.0,,,2019.0,2019.0
550320,,,,,,,,,,,,,,0.69,100.0,2.42,,33.91,1.73,32.18,2.08,,,59.17,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.58,100.0,4.06,1.16,58.26,4.35,41.74,5.51,,8.99,85.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,289.0,7.0,,98.0,5.0,93.0,6.0,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,345.0,14.0,4.0,201.0,15.0,144.0,19.0,,31.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
550332,,,,,,,,,,,,,,0.56,100.0,3.33,,40.56,13.33,20.0,3.33,0.56,,39.44,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.8,100.0,14.0,2.8,69.6,26.8,30.4,8.0,,4.8,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,180.0,6.0,,73.0,24.0,36.0,6.0,1.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,250.0,35.0,7.0,174.0,67.0,76.0,20.0,,12.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
550344,,,,,,,,,,,,,,2.19,100.0,1.09,,40.51,4.74,31.75,2.55,,,61.68,,,,,,,,,,,,,,,,,,,,,,,,0.27,1.62,100.0,1.35,0.27,58.92,6.76,41.08,2.43,,2.16,87.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,274.0,3.0,,111.0,13.0,87.0,7.0,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,370.0,5.0,1.0,218.0,25.0,152.0,9.0,,8.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
550368,,,,,,,,,,,,,,,100.0,1.2,,45.78,4.22,22.29,0.6,,,62.05,,,,,,,,,,,,,,,,,,,,,,,,,0.34,100.0,2.41,1.37,60.82,8.25,39.18,1.72,,5.15,87.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,2.0,,76.0,7.0,37.0,1.0,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,291.0,7.0,4.0,177.0,24.0,114.0,5.0,,15.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
55A000,,1.57,100.0,,,27.56,6.3,19.69,2.36,,,37.01,,,,,,,,,,,,,,,,,,,,,,,,0.64,2.55,100.0,3.82,,54.14,10.19,45.86,1.91,,,80.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,127.0,,,35.0,8.0,25.0,3.0,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,157.0,6.0,,85.0,16.0,72.0,3.0,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
560320,,,,,,,,,,,,,,0.92,100.0,,,36.7,2.75,32.11,0.92,,,64.22,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.26,100.0,0.52,4.43,36.98,16.67,63.02,2.08,,8.07,79.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,109.0,,,40.0,3.0,35.0,1.0,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,384.0,2.0,17.0,142.0,64.0,242.0,8.0,,31.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
560324,,,100.0,,,12.5,12.5,31.25,,,,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,3.57,39.29,16.07,60.71,,,7.14,83.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,2.0,2.0,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,2.0,22.0,9.0,34.0,,,4.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,2019.0,2019.0,2019.0,2019.0,,,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
560329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,100.0,,,55.78,25.85,44.22,1.36,,0.68,69.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,147.0,,,82.0,38.0,65.0,2.0,,1.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
560332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,63.16,,36.84,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,12.0,,7.0,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,,2019.0,,2019.0,,,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
560350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,5.26,15.79,15.79,84.21,5.26,,21.05,78.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,1.0,3.0,3.0,16.0,1.0,,4.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0
570317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,100.0,,,54.15,1.75,45.85,1.31,,6.55,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,229.0,,,124.0,4.0,105.0,3.0,,15.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
570318,,,,,,,,,,,,,,1.72,100.0,,,48.28,3.45,17.24,,,,60.34,,,,,,,,,,,,,,,,,,,,,,,,,0.33,100.0,,0.98,48.21,4.56,51.79,1.3,,10.42,93.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,58.0,,,28.0,2.0,10.0,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,307.0,,3.0,148.0,14.0,159.0,4.0,,32.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
580344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64.18,,65.67,2.99,34.33,1.49,,2.99,31.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,43.0,,44.0,2.0,23.0,1.0,,2.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0
580368,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,100.0,39.09,1.02,70.05,6.09,29.95,4.57,,7.11,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,197.0,77.0,2.0,138.0,12.0,59.0,9.0,,14.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
58B000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.84,,40.34,1.68,59.66,,,8.4,97.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,1.0,,48.0,2.0,71.0,,,10.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,2019.0,2019.0,,,2019.0,2019.0
590326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35,100.0,4.35,,60.87,4.35,39.13,8.7,,13.04,78.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,1.0,,14.0,1.0,9.0,2.0,,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
590328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,1.85,100.0,0.37,2.96,60.0,18.89,40.0,2.59,,0.37,75.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,270.0,1.0,8.0,162.0,51.0,108.0,7.0,,1.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
590330,,,,,,,,,,,,,0.53,0.53,100.0,1.07,,43.85,3.74,20.32,0.53,,,57.75,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.66,100.0,1.32,3.3,46.92,9.69,53.08,2.64,,9.03,85.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,187.0,2.0,,82.0,7.0,38.0,1.0,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,454.0,6.0,15.0,213.0,44.0,241.0,12.0,,41.0,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
600302,,,,,,,,,,,,,,23.32,100.0,4.92,0.06,37.53,3.12,35.97,1.44,0.18,0.36,40.53,,,,,,,,,,,,,,,,,,,,,,,,,18.44,100.0,7.54,2.51,36.87,10.89,63.13,2.51,0.56,4.19,60.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,1668.0,82.0,1.0,626.0,52.0,600.0,24.0,3.0,6.0,676.0,,,,,,,,,,,,,,,,,,,,,,,,,66.0,358.0,27.0,9.0,132.0,39.0,226.0,9.0,2.0,15.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
600312,,,,,,,,,,,,,,1.74,100.0,2.05,,38.63,5.12,24.69,1.02,,0.41,53.38,,,,,,,,,,,,,,,,,,,,,,,,0.41,3.25,100.0,7.72,0.41,47.15,6.5,52.85,1.63,,2.03,80.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,976.0,20.0,,377.0,50.0,241.0,10.0,,4.0,521.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,246.0,19.0,1.0,116.0,16.0,130.0,4.0,,5.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
600334,,,,,,,,,,,,,,11.59,100.0,66.67,,82.61,17.39,31.88,5.8,,,13.04,,,,,,,,,,,,,,,,,,,,,,,,1.72,9.05,100.0,53.02,0.43,69.83,14.66,30.17,5.6,,0.43,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,69.0,46.0,,57.0,12.0,22.0,4.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,21.0,232.0,123.0,1.0,162.0,34.0,70.0,13.0,,1.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
600341,,,,,,,,,,,,,,,,,,,,,,,,,,9.09,100.0,18.18,36.36,18.18,36.36,9.09,9.09,,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,2.0,4.0,2.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0
600361,,,,,,,,,,,,,0.21,4.22,100.0,12.24,1.05,39.03,12.03,24.68,2.11,,,32.91,,,,,,,,,,,,,,,,,,,,,,,,,8.03,100.0,21.9,10.22,48.91,23.36,51.09,5.84,,4.38,40.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,474.0,58.0,5.0,185.0,57.0,117.0,10.0,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,137.0,30.0,14.0,67.0,32.0,70.0,8.0,,6.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
600364,,,,,,,,,,,,,,2.7,100.0,18.92,2.7,48.65,40.54,16.22,2.7,,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,40.0,,60.0,60.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,7.0,1.0,18.0,15.0,6.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,,,,,,,,,,,,,,,,
600377,,,,,,,,,,,,,,5.42,100.0,13.3,,33.99,9.36,27.09,2.46,,,30.54,,,,,,,,,,,,,,,,,,,,,,,,,3.45,100.0,27.59,,44.83,13.79,55.17,3.45,,10.34,51.72,,,,,,,,,,,,,,,,,9.51,100.0,31.79,0.54,58.15,26.9,41.85,3.26,,1.09,28.53,,,,,,,,,,,,,,11.0,203.0,27.0,,69.0,19.0,55.0,5.0,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,8.0,,13.0,4.0,16.0,1.0,,3.0,15.0,,,,,,,,,,,,,,,,,35.0,368.0,117.0,2.0,214.0,99.0,154.0,12.0,,4.0,105.0,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
600386,,,,,,,,,,,,,,10.26,100.0,43.59,,69.23,17.95,10.26,1.28,,1.28,6.41,,,,,,,,,,,,,,,,,,,,,,,,,10.42,100.0,56.25,,75.0,18.75,25.0,2.08,,2.08,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,78.0,34.0,,54.0,14.0,8.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,48.0,27.0,,36.0,9.0,12.0,1.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
