agency_code,pct_ap_a_as7_courses2,pct_ap_a_bl7_courses2,pct_ap_a_fem_courses2,pct_ap_a_hi7_courses2,pct_ap_a_male_courses2,pct_ap_a_mu7_courses2,pct_ap_a_swd_courses2,pct_ap_a_wh7_courses2,pct_ap_h_am7_courses2,pct_ap_h_as7_courses2,pct_ap_h_bl7_courses2,pct_ap_h_els_courses2,pct_ap_h_fem_courses2,pct_ap_h_hi7_courses2,pct_ap_h_male_courses2,pct_ap_h_mu7_courses2,pct_ap_h_swd_courses2,pct_ap_h_wh7_courses2,pct_ap_t_as7_courses2,pct_ap_t_bl7_courses2,pct_ap_t_fem_courses2,pct_ap_t_hi7_courses2,pct_ap_t_male_courses2,pct_ap_t_mu7_courses2,pct_ap_t_wh7_courses2,pct_ccp_a_am7_courses2,pct_ccp_a_as7_courses2,pct_ccp_a_bl7_courses2,pct_ccp_a_els_courses2,pct_ccp_a_fem_courses2,pct_ccp_a_hi7_courses2,pct_ccp_a_male_courses2,pct_ccp_a_mu7_courses2,pct_ccp_a_swd_courses2,pct_ccp_a_wh7_courses2,pct_ccp_h_am7_courses2,pct_ccp_h_as7_courses2,pct_ccp_h_bl7_courses2,pct_ccp_h_els_courses2,pct_ccp_h_fem_courses2,pct_ccp_h_hi7_courses2,pct_ccp_h_male_courses2,pct_ccp_h_mu7_courses2,pct_ccp_h_swd_courses2,pct_ccp_h_wh7_courses2,pct_ccp_t_bl7_courses2,pct_ccp_t_els_courses2,pct_ccp_t_fem_courses2,pct_ccp_t_hi7_courses2,pct_ccp_t_male_courses2,pct_ccp_t_mu7_courses2,pct_ccp_t_swd_courses2,pct_ccp_t_wh7_courses2,pct_ib_h_as7_courses2,pct_ib_h_bl7_courses2,pct_ib_h_fem_courses2,pct_ib_h_hi7_courses2,pct_ib_h_male_courses2,pct_ib_h_mu7_courses2,pct_ib_h_wh7_courses2,tot_num_ap_a_am7_courses2,tot_num_ap_a_as7_courses2,tot_num_ap_a_bl7_courses2,tot_num_ap_a_els_courses2,tot_num_ap_a_fem_courses2,tot_num_ap_a_hi7_courses2,tot_num_ap_a_male_courses2,tot_num_ap_a_mu7_courses2,tot_num_ap_a_other_courses2,tot_num_ap_a_pi7_courses2,tot_num_ap_a_swd_courses2,tot_num_ap_a_wh7_courses2,tot_num_ap_h_am7_courses2,tot_num_ap_h_as7_courses2,tot_num_ap_h_bl7_courses2,tot_num_ap_h_els_courses2,tot_num_ap_h_fem_courses2,tot_num_ap_h_hi7_courses2,tot_num_ap_h_male_courses2,tot_num_ap_h_mu7_courses2,tot_num_ap_h_other_courses2,tot_num_ap_h_pi7_courses2,tot_num_ap_h_swd_courses2,tot_num_ap_h_wh7_courses2,tot_num_ap_t_am7_courses2,tot_num_ap_t_as7_courses2,tot_num_ap_t_bl7_courses2,tot_num_ap_t_els_courses2,tot_num_ap_t_fem_courses2,tot_num_ap_t_hi7_courses2,tot_num_ap_t_male_courses2,tot_num_ap_t_mu7_courses2,tot_num_ap_t_other_courses2,tot_num_ap_t_pi7_courses2,tot_num_ap_t_swd_courses2,tot_num_ap_t_wh7_courses2,tot_num_ccp_a_am7_courses2,tot_num_ccp_a_as7_courses2,tot_num_ccp_a_bl7_courses2,tot_num_ccp_a_els_courses2,tot_num_ccp_a_fem_courses2,tot_num_ccp_a_hi7_courses2,tot_num_ccp_a_male_courses2,tot_num_ccp_a_mu7_courses2,tot_num_ccp_a_other_courses2,tot_num_ccp_a_pi7_courses2,tot_num_ccp_a_swd_courses2,tot_num_ccp_a_wh7_courses2,tot_num_ccp_h_am7_courses2,tot_num_ccp_h_as7_courses2,tot_num_ccp_h_bl7_courses2,tot_num_ccp_h_els_courses2,tot_num_ccp_h_fem_courses2,tot_num_ccp_h_hi7_courses2,tot_num_ccp_h_male_courses2,tot_num_ccp_h_mu7_courses2,tot_num_ccp_h_other_courses2,tot_num_ccp_h_pi7_courses2,tot_num_ccp_h_swd_courses2,tot_num_ccp_h_wh7_courses2,tot_num_ccp_i_am7_courses2,tot_num_ccp_i_as7_courses2,tot_num_ccp_i_bl7_courses2,tot_num_ccp_i_els_courses2,tot_num_ccp_i_fem_courses2,tot_num_ccp_i_hi7_courses2,tot_num_ccp_i_male_courses2,tot_num_ccp_i_mu7_courses2,tot_num_ccp_i_other_courses2,tot_num_ccp_i_pi7_courses2,tot_num_ccp_i_swd_courses2,tot_num_ccp_i_wh7_courses2,tot_num_ccp_t_am7_courses2,tot_num_ccp_t_as7_courses2,tot_num_ccp_t_bl7_courses2,tot_num_ccp_t_els_courses2,tot_num_ccp_t_fem_courses2,tot_num_ccp_t_hi7_courses2,tot_num_ccp_t_male_courses2,tot_num_ccp_t_mu7_courses2,tot_num_ccp_t_other_courses2,tot_num_ccp_t_pi7_courses2,tot_num_ccp_t_swd_courses2,tot_num_ccp_t_wh7_courses2,tot_num_ib_h_am7_courses2,tot_num_ib_h_as7_courses2,tot_num_ib_h_bl7_courses2,tot_num_ib_h_els_courses2,tot_num_ib_h_fem_courses2,tot_num_ib_h_hi7_courses2,tot_num_ib_h_male_courses2,tot_num_ib_h_mu7_courses2,tot_num_ib_h_other_courses2,tot_num_ib_h_pi7_courses2,tot_num_ib_h_swd_courses2,tot_num_ib_h_wh7_courses2,year_a_am7_courses2,year_a_as7_courses2,year_a_bl7_courses2,year_a_els_courses2,year_a_fem_courses2,year_a_hi7_courses2,year_a_male_courses2,year_a_mu7_courses2,year_a_other_courses2,year_a_pi7_courses2,year_a_swd_courses2,year_a_wh7_courses2,year_h_am7_courses2,year_h_as7_courses2,year_h_bl7_courses2,year_h_els_courses2,year_h_fem_courses2,year_h_hi7_courses2,year_h_male_courses2,year_h_mu7_courses2,year_h_other_courses2,year_h_pi7_courses2,year_h_swd_courses2,year_h_wh7_courses2,year_i_am7_courses2,year_i_as7_courses2,year_i_bl7_courses2,year_i_els_courses2,year_i_fem_courses2,year_i_hi7_courses2,year_i_male_courses2,year_i_mu7_courses2,year_i_other_courses2,year_i_pi7_courses2,year_i_swd_courses2,year_i_wh7_courses2,year_t_am7_courses2,year_t_as7_courses2,year_t_bl7_courses2,year_t_els_courses2,year_t_fem_courses2,year_t_hi7_courses2,year_t_male_courses2,year_t_mu7_courses2,year_t_other_courses2,year_t_pi7_courses2,year_t_swd_courses2,year_t_wh7_courses2
490355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05,17.24,,72.41,12.64,27.59,,,58.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
490362,,,,,,,,,,5.0,5.31,,54.19,8.66,45.81,,,80.73,,,,,,,,,,,,,,,,,,,,8.96,,58.21,9.7,41.79,,6.72,76.12,,,,,,,,,7.19,5.0,57.49,8.38,42.51,,79.64,,,,,,,,,,,,,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
490380,,,,,,,,,,,8.26,,57.02,,42.98,,,82.64,,,,,,,,,,,,,,,,,,,,12.9,,56.13,13.55,43.87,,7.74,69.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
491312,,,,,,,,,,5.0,6.47,,54.74,6.68,45.26,5.0,,78.88,,,,,,,,,,,,,,,,,,,5.0,12.26,5.0,50.81,10.38,49.19,5.0,7.82,71.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,742.0,742.0,742.0,742.0,742.0,742.0,742.0,742.0,742.0,742.0,742.0,742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
49E000,5.1,,60.2,,39.8,,,88.1,,,,,,,,,,,,,,,,,,,,,,65.22,,34.78,,,86.96,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49F000,,,59.18,,40.82,,,61.22,,,,,,,,,,,,,,,,,,,,,,43.33,,56.67,,,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49,,46.51,,,79.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0
500323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.31,8.46,37.69,,,75.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
500324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500340,,,,,,,,,,,,,60.64,,39.36,,,86.17,,,,,,,,,,,,,,,,,,,,,,47.62,6.75,52.38,,5.95,84.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
510324,,,,,,,,,,,12.79,,57.36,7.75,42.64,,,73.64,,,,,,,,,,,,,,,,,,,,24.9,,57.79,16.35,42.21,5.0,10.84,52.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,,,,,,,,,,,,,,,,,,,,,,,,,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
510325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.98,,65.09,31.13,34.91,,,49.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
510327,,,,,,,,,,,,,61.29,8.06,38.71,,,82.26,,,,,,,,,,,,,,,,,,,,14.15,5.0,67.1,12.13,32.9,5.33,7.17,66.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
510333,,,,,,,,,,,,,60.32,7.41,39.68,,,80.42,,,,,,,,,,,,,,,,,,,5.0,9.74,5.0,54.33,13.34,45.67,5.0,7.21,72.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
510367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.82,,66.67,39.83,33.33,5.0,,41.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
510368,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,10.37,5.0,63.9,19.09,36.1,,9.96,65.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
510376,,,,,,,,,,,,,,,,,,,,,64.71,,,,88.24,,,,,,,,,,,,,,,,,,,,,9.89,,71.43,10.99,28.57,,6.59,74.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0
510399,,,,,,,,,,,15.58,,68.83,45.45,31.17,,,35.06,,,,,,,,,,,,,,,,,,,,26.54,13.67,45.84,45.04,54.16,5.0,15.82,22.52,,,,,,,,,,,70.11,34.48,29.89,,49.43,,,,,,,,,,,,,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
510402,,,,,,,,,,,,,76.0,,,,,84.0,,,,,,,,,,,,,,,,,,,,8.86,5.0,51.38,22.44,48.62,5.0,12.4,64.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
510406,,,,,,,,,,,7.93,,60.98,7.32,39.02,,,79.88,,,,,,,,,,,,,,,,,,,,10.57,5.67,47.68,22.94,52.32,5.0,10.82,61.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
51A000,,,62.71,,37.29,,,84.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520320,,,,,,,,,,,,,66.67,,,,,61.9,,,,,,,,,,,,,,,,,,,,44.55,,57.73,7.73,42.27,,10.91,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
530306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0
530335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.79,,61.14,48.47,38.86,,,33.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
530336,,,,,,,,,,,8.14,,68.6,19.77,31.4,,,66.28,,,,,,,,,,,,,,,,,,,,13.78,7.87,42.32,33.46,57.68,5.0,7.48,47.05,,,,,,,,,,,59.38,43.75,40.63,,37.5,,,,,,,,,,,,,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
530343,,,,,,,,,,,15.2,,61.6,26.4,38.4,,,48.8,,,,,,,,,,,,,,,,,,,,18.02,5.77,44.86,33.87,55.14,5.0,6.49,41.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
540315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.06,,56.44,,43.56,,7.92,,,,,,,,,,,93.62,76.6,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,,,,,,,,,,,,,,,,,,,,,,,,,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
540317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,,66.42,13.14,33.58,,,52.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
540318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540324,,,,,,,,,,,18.6,,53.49,17.44,46.51,,,61.63,,,,,,,,,,,,,,,,,,,,36.35,,49.31,15.13,50.69,5.0,6.88,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
540336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43,5.0,50.11,16.63,49.89,5.0,10.66,65.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
