agency_code,pct_met_4 year graduation rate_ltg,pct_met_el progress_ltg,pct_met_math grade 11_ltg,pct_met_math grades 3-8_ltg,pct_met_reading grade 10_ltg,pct_met_reading grades 3-8_ltg,pct_met_total targets_ltg,target_assign_4 year graduation rate_ltg,target_assign_el progress_ltg,target_assign_math grade 11_ltg,target_assign_math grades 3-8_ltg,target_assign_reading grade 10_ltg,target_assign_reading grades 3-8_ltg,target_assign_total targets_ltg,target_met_4 year graduation rate_ltg,target_met_el progress_ltg,target_met_math grade 11_ltg,target_met_math grades 3-8_ltg,target_met_reading grade 10_ltg,target_met_reading grades 3-8_ltg,target_met_total targets_ltg
540318,0.0,,,0.0,,100.0,33.3,1.0,,,1.0,,1.0,3.0,0.0,,,0.0,,1.0,1.0
540320,,,,0.0,,50.0,25.0,,,,6.0,,6.0,12.0,,,,0.0,,3.0,3.0
540324,60.0,,75.0,,0.0,,46.2,5.0,,4.0,,4.0,,13.0,3.0,,3.0,,0.0,,6.0
540325,,,,0.0,,50.0,25.0,,,,4.0,,4.0,8.0,,,,0.0,,2.0,2.0
540326,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
540328,,100.0,,0.0,,66.7,38.5,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,4.0,5.0
540330,,,,0.0,,75.0,37.5,,,,4.0,,4.0,8.0,,,,0.0,,3.0,3.0
540336,80.0,,100.0,,25.0,,66.7,5.0,,3.0,,4.0,,12.0,4.0,,3.0,,1.0,,8.0
540338,,,,0.0,,100.0,50.0,,,,3.0,,3.0,6.0,,,,0.0,,3.0,3.0
540340,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
540344,,,,14.3,,42.9,28.6,,,,7.0,,7.0,14.0,,,,1.0,,3.0,4.0
54A000,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
550312,,100.0,,0.0,,0.0,20.0,,1.0,,2.0,,2.0,5.0,,1.0,,0.0,,0.0,1.0
550314,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
550316,,0.0,,50.0,,75.0,55.6,,1.0,,4.0,,4.0,9.0,,0.0,,2.0,,3.0,5.0
550320,0.0,,0.0,,0.0,,0.0,3.0,,3.0,,3.0,,9.0,0.0,,0.0,,0.0,,0.0
550322,,,,28.6,,42.9,35.7,,,,7.0,,7.0,14.0,,,,2.0,,3.0,5.0
550328,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
550332,80.0,,50.0,,100.0,,76.9,5.0,,4.0,,4.0,,13.0,4.0,,2.0,,4.0,,10.0
550334,,,,12.5,,25.0,18.8,,,,8.0,,8.0,16.0,,,,1.0,,2.0,3.0
550336,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
550340,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
550342,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
550344,0.0,,66.7,,100.0,,55.6,3.0,,3.0,,3.0,,9.0,0.0,,2.0,,3.0,,5.0
550349,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
550350,,,,0.0,,20.0,10.0,,,,5.0,,5.0,10.0,,,,0.0,,1.0,1.0
550356,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
550360,,,,0.0,,33.3,16.7,,,,3.0,,3.0,6.0,,,,0.0,,1.0,1.0
550362,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
550364,,,,0.0,,66.7,33.3,,,,3.0,,3.0,6.0,,,,0.0,,2.0,2.0
550368,0.0,,66.7,,25.0,,27.3,4.0,,3.0,,4.0,,11.0,0.0,,2.0,,1.0,,3.0
550372,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
55A000,50.0,,0.0,0.0,0.0,0.0,5.6,2.0,,2.0,6.0,2.0,6.0,18.0,1.0,,0.0,0.0,0.0,0.0,1.0
560304,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
560316,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
560320,33.3,,0.0,,0.0,,10.0,3.0,,3.0,,4.0,,10.0,1.0,,0.0,,0.0,,1.0
560324,100.0,0.0,,25.0,100.0,25.0,36.4,1.0,1.0,,4.0,1.0,4.0,11.0,1.0,0.0,,1.0,1.0,1.0,4.0
560328,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
560329,100.0,,0.0,,,,50.0,1.0,,1.0,,,,2.0,1.0,,0.0,,,,1.0
560330,,,,66.7,,83.3,75.0,,,,6.0,,6.0,12.0,,,,4.0,,5.0,9.0
560331,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
560332,,,,100.0,,100.0,100.0,,,,1.0,,1.0,2.0,,,,1.0,,1.0,2.0
560338,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
560350,100.0,,,,,,100.0,2.0,,,,,,2.0,2.0,,,,,,2.0
570306,,,,0.0,,75.0,37.5,,,,4.0,,4.0,8.0,,,,0.0,,3.0,3.0
570312,,,,100.0,,100.0,100.0,,,,3.0,,3.0,6.0,,,,3.0,,3.0,6.0
570317,100.0,,0.0,,0.0,,33.3,2.0,,2.0,,2.0,,6.0,2.0,,0.0,,0.0,,2.0
570318,100.0,,100.0,,0.0,,66.7,3.0,,3.0,,3.0,,9.0,3.0,,3.0,,0.0,,6.0
570319,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
570320,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
580312,,,,20.0,,20.0,20.0,,,,5.0,,5.0,10.0,,,,1.0,,1.0,2.0
580316,,,,33.3,,100.0,66.7,,,,3.0,,3.0,6.0,,,,1.0,,3.0,4.0
580324,,,,66.7,,66.7,66.7,,,,3.0,,3.0,6.0,,,,2.0,,2.0,4.0
580344,0.0,,0.0,,50.0,,16.7,3.0,,1.0,,2.0,,6.0,0.0,,0.0,,1.0,,1.0
580356,,,,100.0,,66.7,83.3,,,,3.0,,3.0,6.0,,,,3.0,,2.0,5.0
580368,50.0,,25.0,,0.0,,25.0,4.0,,4.0,,4.0,,12.0,2.0,,1.0,,0.0,,3.0
580372,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
58B000,100.0,,50.0,0.0,100.0,100.0,70.0,2.0,,2.0,2.0,2.0,2.0,10.0,2.0,,1.0,0.0,2.0,2.0,7.0
590306,,100.0,,0.0,,25.0,22.2,,1.0,,4.0,,4.0,9.0,,1.0,,0.0,,1.0,2.0
590310,,,,0.0,,33.3,16.7,,,,6.0,,6.0,12.0,,,,0.0,,2.0,2.0
590316,,,,0.0,,75.0,37.5,,,,4.0,,4.0,8.0,,,,0.0,,3.0,3.0
590320,,100.0,,0.0,,100.0,55.6,,1.0,,4.0,,4.0,9.0,,1.0,,0.0,,4.0,5.0
590328,0.0,,0.0,,100.0,,33.3,2.0,,2.0,,2.0,,6.0,0.0,,0.0,,2.0,,2.0
590330,0.0,0.0,80.0,,80.0,,50.0,5.0,1.0,5.0,,5.0,,16.0,0.0,0.0,4.0,,4.0,,8.0
590332,,,,0.0,,100.0,50.0,,,,3.0,,3.0,6.0,,,,0.0,,3.0,3.0
590336,,,,0.0,,50.0,25.0,,,,4.0,,4.0,8.0,,,,0.0,,2.0,2.0
590340,,,,66.7,,33.3,50.0,,,,3.0,,3.0,6.0,,,,2.0,,1.0,3.0
590344,,,,33.3,,100.0,66.7,,,,3.0,,3.0,6.0,,,,1.0,,3.0,4.0
590352,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
590356,,,,66.7,,50.0,58.3,,,,6.0,,6.0,12.0,,,,4.0,,3.0,7.0
590393,,,,33.3,,66.7,50.0,,,,3.0,,3.0,6.0,,,,1.0,,2.0,3.0
600300,,100.0,,14.3,,57.1,40.0,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,4.0,6.0
600301,,100.0,,37.5,,62.5,52.9,,1.0,,8.0,,8.0,17.0,,1.0,,3.0,,5.0,9.0
600302,37.5,100.0,42.9,,0.0,,30.4,8.0,1.0,7.0,,7.0,,23.0,3.0,1.0,3.0,,0.0,,7.0
600305,,,,0.0,,12.5,6.3,,,,8.0,,8.0,16.0,,,,0.0,,1.0,1.0
600308,,0.0,,0.0,,0.0,0.0,,1.0,,3.0,,3.0,7.0,,0.0,,0.0,,0.0,0.0
600311,,,,0.0,,0.0,0.0,,,,5.0,,4.0,9.0,,,,0.0,,0.0,0.0
600312,0.0,100.0,16.7,,16.7,,15.8,6.0,1.0,6.0,,6.0,,19.0,0.0,1.0,1.0,,1.0,,3.0
600313,,100.0,,66.7,,33.3,52.6,,1.0,,9.0,,9.0,19.0,,1.0,,6.0,,3.0,10.0
600314,,0.0,,0.0,,0.0,0.0,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,0.0,0.0
600316,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
600317,,0.0,,62.5,,37.5,47.1,,1.0,,8.0,,8.0,17.0,,0.0,,5.0,,3.0,8.0
600318,,0.0,,16.7,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,0.0,,1.0,,1.0,2.0
600319,,100.0,,0.0,,42.9,26.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,3.0,4.0
600322,,0.0,,0.0,,0.0,0.0,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,0.0,0.0
600328,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
600329,,100.0,,33.3,,33.3,38.5,,1.0,,6.0,,6.0,13.0,,1.0,,2.0,,2.0,5.0
600333,,0.0,,14.3,,42.9,26.7,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,3.0,4.0
600334,0.0,,50.0,,,,25.0,2.0,,2.0,,,,4.0,0.0,,1.0,,,,1.0
600336,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
600338,,0.0,,0.0,,0.0,0.0,,1.0,,7.0,,7.0,15.0,,0.0,,0.0,,0.0,0.0
600341,0.0,100.0,0.0,16.7,0.0,16.7,17.6,1.0,1.0,1.0,6.0,2.0,6.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
600344,,0.0,,42.9,,0.0,20.0,,1.0,,7.0,,7.0,15.0,,0.0,,3.0,,0.0,3.0
600345,,100.0,,22.2,,22.2,26.3,,1.0,,9.0,,9.0,19.0,,1.0,,2.0,,2.0,5.0
600346,,0.0,,0.0,,14.3,6.7,,1.0,,7.0,,7.0,15.0,,0.0,,0.0,,1.0,1.0
600349,,100.0,,14.3,,14.3,20.0,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,1.0,3.0
600351,,0.0,,33.3,,16.7,23.1,,1.0,,6.0,,6.0,13.0,,0.0,,2.0,,1.0,3.0
600352,,100.0,,14.3,,28.6,26.7,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,2.0,4.0
600353,,,,37.5,,25.0,31.3,,,,8.0,,8.0,16.0,,,,3.0,,2.0,5.0
600357,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
600361,14.3,100.0,57.1,,14.3,,31.8,7.0,1.0,7.0,,7.0,,22.0,1.0,1.0,4.0,,1.0,,7.0
600362,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
600364,,,0.0,,0.0,,0.0,,,1.0,,1.0,,2.0,,,0.0,,0.0,,0.0
600365,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
600366,,0.0,,0.0,,0.0,0.0,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,0.0,0.0
600367,,,,0.0,,20.0,10.0,,,,5.0,,5.0,10.0,,,,0.0,,1.0,1.0
600368,,100.0,,0.0,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,1.0,2.0
600369,,100.0,,12.5,,12.5,17.6,,1.0,,8.0,,8.0,17.0,,1.0,,1.0,,1.0,3.0
600374,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
600377,0.0,0.0,20.0,,25.0,,13.6,8.0,1.0,5.0,,8.0,,22.0,0.0,0.0,1.0,,2.0,,3.0
600379,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
600381,,0.0,,57.1,,28.6,40.0,,1.0,,7.0,,7.0,15.0,,0.0,,4.0,,2.0,6.0
600382,,100.0,,0.0,,0.0,5.9,,1.0,,8.0,,8.0,17.0,,1.0,,0.0,,0.0,1.0
600383,,0.0,,14.3,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,1.0,2.0
600384,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
600385,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
600386,,,0.0,,0.0,,0.0,,,1.0,,2.0,,3.0,,,0.0,,0.0,,0.0
600392,,0.0,,14.3,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,0.0,1.0
600394,,0.0,,22.2,,22.2,21.1,,1.0,,9.0,,9.0,19.0,,0.0,,2.0,,2.0,4.0
600397,0.0,100.0,71.4,,16.7,,33.3,7.0,1.0,7.0,,6.0,,21.0,0.0,1.0,5.0,,1.0,,7.0
600398,,100.0,,20.0,,0.0,18.2,,1.0,,5.0,,5.0,11.0,,1.0,,1.0,,0.0,2.0
600399,,0.0,,14.3,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,1.0,2.0
600404,0.0,,100.0,,,,50.0,1.0,,1.0,,,,2.0,0.0,,1.0,,,,1.0
600405,16.7,0.0,66.7,,16.7,,31.6,6.0,1.0,6.0,,6.0,,19.0,1.0,0.0,4.0,,1.0,,6.0
600406,,100.0,,37.5,,50.0,47.1,,1.0,,8.0,,8.0,17.0,,1.0,,3.0,,4.0,8.0
600408,,100.0,,71.4,,71.4,73.3,,1.0,,7.0,,7.0,15.0,,1.0,,5.0,,5.0,11.0
600409,,,,33.3,,0.0,16.7,,,,3.0,,3.0,6.0,,,,1.0,,0.0,1.0
600410,,100.0,,80.0,,40.0,63.6,,1.0,,5.0,,5.0,11.0,,1.0,,4.0,,2.0,7.0
600411,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
600412,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
600413,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
600414,,100.0,,0.0,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,1.0,2.0
600415,0.0,100.0,83.3,,66.7,,52.6,6.0,1.0,6.0,,6.0,,19.0,0.0,1.0,5.0,,4.0,,10.0
600416,,0.0,,0.0,,0.0,0.0,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,0.0,0.0
600418,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
600420,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
600422,,100.0,,33.3,,33.3,38.5,,1.0,,6.0,,6.0,13.0,,1.0,,2.0,,2.0,5.0
600424,,100.0,,0.0,,12.5,11.8,,1.0,,8.0,,8.0,17.0,,1.0,,0.0,,1.0,2.0
600426,0.0,100.0,14.3,,0.0,,8.3,8.0,1.0,7.0,,8.0,,24.0,0.0,1.0,1.0,,0.0,,2.0
600428,,0.0,,0.0,,16.7,7.7,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,1.0,1.0
600429,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
600431,,,,22.2,,11.1,16.7,,,,9.0,,9.0,18.0,,,,2.0,,1.0,3.0
600432,,100.0,,0.0,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,1.0,2.0
600433,,0.0,,0.0,,0.0,0.0,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,0.0,0.0
600434,,100.0,,37.5,,37.5,41.2,,1.0,,8.0,,8.0,17.0,,1.0,,3.0,,3.0,7.0
600435,,,,0.0,,0.0,0.0,,,,1.0,,1.0,2.0,,,,0.0,,0.0,0.0
600436,,100.0,,14.3,,14.3,20.0,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,1.0,3.0
600437,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
600438,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
600439,,,,0.0,0.0,0.0,0.0,,,,3.0,3.0,3.0,9.0,,,,0.0,0.0,0.0,0.0
600440,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
600442,,100.0,,14.3,,14.3,20.0,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,1.0,3.0
600443,0.0,,50.0,,,,25.0,2.0,,2.0,,,,4.0,0.0,,1.0,,,,1.0
600444,,0.0,,0.0,,0.0,0.0,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,0.0,0.0
600445,0.0,100.0,33.3,,0.0,,15.0,6.0,1.0,6.0,,7.0,,20.0,0.0,1.0,2.0,,0.0,,3.0
600446,,0.0,,0.0,,20.0,9.1,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,1.0,1.0
600447,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
600448,,100.0,,66.7,,50.0,61.5,,1.0,,6.0,,6.0,13.0,,1.0,,4.0,,3.0,8.0
600449,,100.0,,0.0,,50.0,30.8,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,3.0,4.0
600450,,0.0,,87.5,,12.5,47.1,,1.0,,8.0,,8.0,17.0,,0.0,,7.0,,1.0,8.0
600451,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
600453,,0.0,,0.0,,0.0,0.0,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,0.0,0.0
600454,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
600455,,0.0,,11.1,,33.3,21.1,,1.0,,9.0,,9.0,19.0,,0.0,,1.0,,3.0,4.0
600457,16.7,0.0,25.0,,16.7,,17.6,6.0,1.0,4.0,,6.0,,17.0,1.0,0.0,1.0,,1.0,,3.0
600459,,100.0,,0.0,,0.0,11.1,,1.0,,4.0,,4.0,9.0,,1.0,,0.0,,0.0,1.0
600461,,,,0.0,,66.7,33.3,,,,3.0,,3.0,6.0,,,,0.0,,2.0,2.0
600462,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
600463,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
600464,,,,40.0,,40.0,40.0,,,,5.0,,5.0,10.0,,,,2.0,,2.0,4.0
600466,14.3,0.0,0.0,,28.6,,14.3,7.0,1.0,6.0,,7.0,,21.0,1.0,0.0,0.0,,2.0,,3.0
600468,,100.0,,0.0,,66.7,38.5,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,4.0,5.0
600471,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
600474,,100.0,,16.7,,16.7,23.1,,1.0,,6.0,,6.0,13.0,,1.0,,1.0,,1.0,3.0
600475,,,,33.3,,66.7,50.0,,,,3.0,,3.0,6.0,,,,1.0,,2.0,3.0
600478,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
600479,,100.0,,57.1,,14.3,40.0,,1.0,,7.0,,7.0,15.0,,1.0,,4.0,,1.0,6.0
600480,14.3,100.0,16.7,,57.1,,33.3,7.0,1.0,6.0,,7.0,,21.0,1.0,1.0,1.0,,4.0,,7.0
600481,,0.0,,28.6,,42.9,33.3,,1.0,,7.0,,7.0,15.0,,0.0,,2.0,,3.0,5.0
600482,0.0,,25.0,20.0,25.0,0.0,13.6,4.0,,4.0,5.0,4.0,5.0,22.0,0.0,,1.0,1.0,1.0,0.0,3.0
600484,,100.0,,14.3,,0.0,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,0.0,2.0
600485,,0.0,,0.0,,16.7,7.7,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,1.0,1.0
600488,,0.0,,0.0,,0.0,0.0,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,0.0,0.0
600489,,100.0,,0.0,,0.0,14.3,,1.0,,3.0,,3.0,7.0,,1.0,,0.0,,0.0,1.0
600491,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
600492,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
600493,,0.0,,0.0,,0.0,0.0,,1.0,,7.0,,7.0,15.0,,0.0,,0.0,,0.0,0.0
600494,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
600496,25.0,0.0,50.0,,0.0,,23.1,4.0,1.0,4.0,,4.0,,13.0,1.0,0.0,2.0,,0.0,,3.0
600497,,,,0.0,,14.3,7.1,,,,7.0,,7.0,14.0,,,,0.0,,1.0,1.0
600498,0.0,,,,0.0,,0.0,1.0,,,,1.0,,2.0,0.0,,,,0.0,,0.0
600499,0.0,,0.0,,100.0,,33.3,2.0,,2.0,,2.0,,6.0,0.0,,0.0,,2.0,,2.0
600500,,100.0,,14.3,,28.6,26.7,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,2.0,4.0
600501,,100.0,,0.0,,33.3,23.1,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,2.0,3.0
600503,,100.0,,14.3,,0.0,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,0.0,2.0
600507,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
600508,14.3,0.0,50.0,,0.0,,17.6,7.0,1.0,4.0,,5.0,,17.0,1.0,0.0,2.0,,0.0,,3.0
600509,,0.0,,85.7,,14.3,46.7,,1.0,,7.0,,7.0,15.0,,0.0,,6.0,,1.0,7.0
600512,,0.0,,14.3,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,1.0,2.0
600513,,,,0.0,,12.5,6.3,,,,8.0,,8.0,16.0,,,,0.0,,1.0,1.0
600514,,100.0,,14.3,,14.3,20.0,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,1.0,3.0
600515,,0.0,,0.0,,0.0,0.0,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,0.0,0.0
600516,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
600517,,100.0,,100.0,,66.7,85.7,,1.0,,3.0,,3.0,7.0,,1.0,,3.0,,2.0,6.0
600518,,0.0,,22.2,,33.3,26.3,,1.0,,9.0,,9.0,19.0,,0.0,,2.0,,3.0,5.0
600520,,0.0,,16.7,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,0.0,,1.0,,1.0,2.0
600521,,100.0,,16.7,,0.0,15.4,,1.0,,6.0,,6.0,13.0,,1.0,,1.0,,0.0,2.0
600522,,,,16.7,,50.0,33.3,,,,6.0,,6.0,12.0,,,,1.0,,3.0,4.0
600527,,0.0,,0.0,,20.0,9.1,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,1.0,1.0
600530,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
600532,,100.0,,11.1,,11.1,15.8,,1.0,,9.0,,9.0,19.0,,1.0,,1.0,,1.0,3.0
600534,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
600535,0.0,0.0,100.0,,14.3,,36.4,7.0,1.0,7.0,,7.0,,22.0,0.0,0.0,7.0,,1.0,,8.0
600537,,,,25.0,,12.5,18.8,,,,8.0,,8.0,16.0,,,,2.0,,1.0,3.0
600538,,0.0,,44.4,,11.1,26.3,,1.0,,9.0,,9.0,19.0,,0.0,,4.0,,1.0,5.0
600545,,100.0,,20.0,,0.0,18.2,,1.0,,5.0,,5.0,11.0,,1.0,,1.0,,0.0,2.0
600546,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
600549,,100.0,,0.0,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,1.0,2.0
600550,,100.0,,0.0,,40.0,27.3,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,2.0,3.0
600553,,0.0,,0.0,,0.0,0.0,,1.0,,7.0,,7.0,15.0,,0.0,,0.0,,0.0,0.0
600557,,0.0,,0.0,,40.0,18.2,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,2.0,2.0
600558,,100.0,,0.0,,0.0,14.3,,1.0,,3.0,,3.0,7.0,,1.0,,0.0,,0.0,1.0
600562,,100.0,,16.7,,50.0,38.5,,1.0,,6.0,,6.0,13.0,,1.0,,1.0,,3.0,5.0
600565,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
600566,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
600567,,,0.0,,100.0,,33.3,,,2.0,,1.0,,3.0,,,0.0,,1.0,,1.0
600571,,,,80.0,,40.0,60.0,,,,5.0,,5.0,10.0,,,,4.0,,2.0,6.0
600574,,,,25.0,,0.0,12.5,,,,4.0,,4.0,8.0,,,,1.0,,0.0,1.0
600576,0.0,0.0,0.0,,0.0,,0.0,5.0,1.0,4.0,,5.0,,15.0,0.0,0.0,0.0,,0.0,,0.0
600577,,100.0,,100.0,,0.0,54.5,,1.0,,5.0,,5.0,11.0,,1.0,,5.0,,0.0,6.0
600579,16.7,0.0,50.0,,0.0,,21.1,6.0,1.0,6.0,,6.0,,19.0,1.0,0.0,3.0,,0.0,,4.0
600582,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
600586,,100.0,,16.7,,16.7,23.1,,1.0,,6.0,,6.0,13.0,,1.0,,1.0,,1.0,3.0
600587,,100.0,,33.3,,16.7,30.8,,1.0,,6.0,,6.0,13.0,,1.0,,2.0,,1.0,4.0
600588,,0.0,,0.0,,28.6,13.3,,1.0,,7.0,,7.0,15.0,,0.0,,0.0,,2.0,2.0
600589,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
