year,unit_code,Lea_Name,School_Name,State_Name,category_cd,level,size,lea_size,st_size
2014,200314,Cherokee County Schools,Hiwassee Dam High,State Of North Carolina,H,Biology,9.0,13.0,18
2014,200314,Cherokee County Schools,Hiwassee Dam High,State Of North Carolina,H,English II,13.0,15.0,18
2014,200314,Cherokee County Schools,Hiwassee Dam High,State Of North Carolina,H,Math I,13.0,18.0,20
2014,200320,Cherokee County Schools,Martins Creek Elementary/Mid,State Of North Carolina,I,Biology,,13.0,18
2014,200320,Cherokee County Schools,Martins Creek Elementary/Mid,State Of North Carolina,I,English II,,15.0,18
2014,200320,Cherokee County Schools,Martins Creek Elementary/Mid,State Of North Carolina,I,Math I,8.0,18.0,20
2014,200322,Cherokee County Schools,The Oaks Academy,State Of North Carolina,T,Biology,5.0,13.0,18
2014,200322,Cherokee County Schools,The Oaks Academy,State Of North Carolina,T,English II,6.0,15.0,18
2014,200322,Cherokee County Schools,The Oaks Academy,State Of North Carolina,T,Math I,5.0,18.0,20
2014,200328,Cherokee County Schools,Murphy High,State Of North Carolina,H,Biology,12.0,13.0,18
2014,200328,Cherokee County Schools,Murphy High,State Of North Carolina,H,English II,18.0,15.0,18
2014,200328,Cherokee County Schools,Murphy High,State Of North Carolina,H,Math I,20.0,18.0,20
2014,200330,Cherokee County Schools,Murphy Middle,State Of North Carolina,M,Biology,,13.0,18
2014,200330,Cherokee County Schools,Murphy Middle,State Of North Carolina,M,English II,,15.0,18
2014,200330,Cherokee County Schools,Murphy Middle,State Of North Carolina,M,Math I,30.0,18.0,20
2014,200336,Cherokee County Schools,Ranger Elementary/Middle,State Of North Carolina,I,Biology,,13.0,18
2014,200336,Cherokee County Schools,Ranger Elementary/Middle,State Of North Carolina,I,English II,,15.0,18
2014,200336,Cherokee County Schools,Ranger Elementary/Middle,State Of North Carolina,I,Math I,16.0,18.0,20
2014,200350,Cherokee County Schools,Tri-County Early College High,State Of North Carolina,H,Biology,17.0,13.0,18
2014,200350,Cherokee County Schools,Tri-County Early College High,State Of North Carolina,H,English II,18.0,15.0,18
2014,200350,Cherokee County Schools,Tri-County Early College High,State Of North Carolina,H,Math I,22.0,18.0,20
2014,210304,Edenton-Chowan Schools,Chowan Middle,State Of North Carolina,M,Biology,,16.0,18
2014,210304,Edenton-Chowan Schools,Chowan Middle,State Of North Carolina,M,English II,,17.0,18
2014,210304,Edenton-Chowan Schools,Chowan Middle,State Of North Carolina,M,Math I,19.0,17.0,20
2014,210312,Edenton-Chowan Schools,John A Holmes High,State Of North Carolina,H,Biology,16.0,16.0,18
2014,210312,Edenton-Chowan Schools,John A Holmes High,State Of North Carolina,H,English II,17.0,17.0,18
2014,210312,Edenton-Chowan Schools,John A Holmes High,State Of North Carolina,H,Math I,16.0,17.0,20
2014,220310,Clay County Schools,Hayesville High,State Of North Carolina,H,Biology,15.0,15.0,18
2014,220310,Clay County Schools,Hayesville High,State Of North Carolina,H,English II,21.0,21.0,18
2014,220310,Clay County Schools,Hayesville High,State Of North Carolina,H,Math I,19.0,19.0,20
2014,230312,Cleveland County Schools,Burns High,State Of North Carolina,H,Biology,19.0,16.0,18
2014,230312,Cleveland County Schools,Burns High,State Of North Carolina,H,English II,25.0,18.0,18
2014,230312,Cleveland County Schools,Burns High,State Of North Carolina,H,Math I,15.0,18.0,20
2014,230316,Cleveland County Schools,Burns Middle,State Of North Carolina,M,Biology,,16.0,18
2014,230316,Cleveland County Schools,Burns Middle,State Of North Carolina,M,English II,,18.0,18
2014,230316,Cleveland County Schools,Burns Middle,State Of North Carolina,M,Math I,27.0,18.0,20
2014,230322,Cleveland County Schools,Cleveland ECHS,State Of North Carolina,H,Biology,17.0,16.0,18
2014,230322,Cleveland County Schools,Cleveland ECHS,State Of North Carolina,H,English II,25.0,18.0,18
2014,230322,Cleveland County Schools,Cleveland ECHS,State Of North Carolina,H,Math I,20.0,18.0,20
2014,230324,Cleveland County Schools,Crest High,State Of North Carolina,H,Biology,19.0,16.0,18
2014,230324,Cleveland County Schools,Crest High,State Of North Carolina,H,English II,18.0,18.0,18
2014,230324,Cleveland County Schools,Crest High,State Of North Carolina,H,Math I,16.0,18.0,20
2014,230328,Cleveland County Schools,Crest Middle,State Of North Carolina,M,Biology,,16.0,18
2014,230328,Cleveland County Schools,Crest Middle,State Of North Carolina,M,English II,,18.0,18
2014,230328,Cleveland County Schools,Crest Middle,State Of North Carolina,M,Math I,25.0,18.0,20
2014,230330,Cleveland County Schools,"Turning Point Academy, Shelby",State Of North Carolina,T,Biology,9.0,16.0,18
2014,230330,Cleveland County Schools,"Turning Point Academy, Shelby",State Of North Carolina,T,English II,7.0,18.0,18
2014,230330,Cleveland County Schools,"Turning Point Academy, Shelby",State Of North Carolina,T,Math I,9.0,18.0,20
2014,230350,Cleveland County Schools,Kings Mountain High,State Of North Carolina,H,Biology,14.0,16.0,18
2014,230350,Cleveland County Schools,Kings Mountain High,State Of North Carolina,H,English II,15.0,18.0,18
2014,230350,Cleveland County Schools,Kings Mountain High,State Of North Carolina,H,Math I,13.0,18.0,20
2014,230352,Cleveland County Schools,Kings Mountain Middle,State Of North Carolina,M,Biology,,16.0,18
2014,230352,Cleveland County Schools,Kings Mountain Middle,State Of North Carolina,M,English II,,18.0,18
2014,230352,Cleveland County Schools,Kings Mountain Middle,State Of North Carolina,M,Math I,19.0,18.0,20
2014,230361,Cleveland County Schools,Shelby High,State Of North Carolina,H,Biology,18.0,16.0,18
2014,230361,Cleveland County Schools,Shelby High,State Of North Carolina,H,English II,18.0,18.0,18
2014,230361,Cleveland County Schools,Shelby High,State Of North Carolina,H,Math I,17.0,18.0,20
2014,230362,Cleveland County Schools,Shelby Middle,State Of North Carolina,M,Biology,,16.0,18
2014,230362,Cleveland County Schools,Shelby Middle,State Of North Carolina,M,English II,,18.0,18
2014,230362,Cleveland County Schools,Shelby Middle,State Of North Carolina,M,Math I,26.0,18.0,20
2014,240334,Columbus County Schools,East Columbus High,State Of North Carolina,H,Biology,16.0,18.0,18
2014,240334,Columbus County Schools,East Columbus High,State Of North Carolina,H,English II,16.0,18.0,18
2014,240334,Columbus County Schools,East Columbus High,State Of North Carolina,H,Math I,22.0,19.0,20
2014,240368,Columbus County Schools,Nakina Middle,State Of North Carolina,M,Biology,,18.0,18
2014,240368,Columbus County Schools,Nakina Middle,State Of North Carolina,M,English II,,18.0,18
2014,240368,Columbus County Schools,Nakina Middle,State Of North Carolina,M,Math I,15.0,19.0,20
2014,240371,Columbus County Schools,South Columbus High,State Of North Carolina,H,Biology,23.0,18.0,18
2014,240371,Columbus County Schools,South Columbus High,State Of North Carolina,H,English II,21.0,18.0,18
2014,240371,Columbus County Schools,South Columbus High,State Of North Carolina,H,Math I,21.0,19.0,20
2014,240373,Columbus County Schools,CCCA - Fair Bluff /Southeastern Campuses,State Of North Carolina,H,Biology,17.0,18.0,18
2014,240373,Columbus County Schools,CCCA - Fair Bluff /Southeastern Campuses,State Of North Carolina,H,English II,18.0,18.0,18
2014,240373,Columbus County Schools,CCCA - Fair Bluff /Southeastern Campuses,State Of North Carolina,H,Math I,19.0,19.0,20
2014,240380,Columbus County Schools,West Columbus High,State Of North Carolina,H,Biology,15.0,18.0,18
2014,240380,Columbus County Schools,West Columbus High,State Of North Carolina,H,English II,17.0,18.0,18
2014,240380,Columbus County Schools,West Columbus High,State Of North Carolina,H,Math I,18.0,19.0,20
2014,241304,Whiteville City Schools,"Central Middle, Whiteville",State Of North Carolina,M,Biology,,21.0,18
2014,241304,Whiteville City Schools,"Central Middle, Whiteville",State Of North Carolina,M,English II,,19.0,18
2014,241304,Whiteville City Schools,"Central Middle, Whiteville",State Of North Carolina,M,Math I,21.0,18.0,20
2014,241316,Whiteville City Schools,Whiteville High,State Of North Carolina,H,Biology,21.0,21.0,18
2014,241316,Whiteville City Schools,Whiteville High,State Of North Carolina,H,English II,19.0,19.0,18
2014,241316,Whiteville City Schools,Whiteville High,State Of North Carolina,H,Math I,17.0,18.0,20
2014,24B000,Charter and Non-District Affiliated Schools,Thomas Academy,State Of North Carolina,T,Biology,11.0,,18
2014,24B000,Charter and Non-District Affiliated Schools,Thomas Academy,State Of North Carolina,T,English II,7.0,,18
2014,24B000,Charter and Non-District Affiliated Schools,Thomas Academy,State Of North Carolina,T,Math I,11.0,,20
2014,24N000,Charter and Non-District Affiliated Schools,Columbus Charter School,State Of North Carolina,I,Biology,,,18
2014,24N000,Charter and Non-District Affiliated Schools,Columbus Charter School,State Of North Carolina,I,English II,,,18
2014,24N000,Charter and Non-District Affiliated Schools,Columbus Charter School,State Of North Carolina,I,Math I,16.0,,20
2014,250314,Craven County Schools,Craven Early College High,State Of North Carolina,H,Biology,12.0,17.0,18
2014,250314,Craven County Schools,Craven Early College High,State Of North Carolina,H,English II,23.0,20.0,18
2014,250314,Craven County Schools,Craven Early College High,State Of North Carolina,H,Math I,11.0,22.0,20
2014,250321,Craven County Schools,Early College EAST High,State Of North Carolina,H,Biology,14.0,17.0,18
2014,250321,Craven County Schools,Early College EAST High,State Of North Carolina,H,English II,14.0,20.0,18
2014,250321,Craven County Schools,Early College EAST High,State Of North Carolina,H,Math I,13.0,22.0,20
2014,250324,Craven County Schools,Grover C Fields Middle,State Of North Carolina,M,Biology,,17.0,18
2014,250324,Craven County Schools,Grover C Fields Middle,State Of North Carolina,M,English II,,20.0,18
2014,250324,Craven County Schools,Grover C Fields Middle,State Of North Carolina,M,Math I,28.0,22.0,20
2014,250332,Craven County Schools,H J MacDonald Middle,State Of North Carolina,M,Biology,,17.0,18
2014,250332,Craven County Schools,H J MacDonald Middle,State Of North Carolina,M,English II,,20.0,18
2014,250332,Craven County Schools,H J MacDonald Middle,State Of North Carolina,M,Math I,28.0,22.0,20
2014,250340,Craven County Schools,Havelock High,State Of North Carolina,H,Biology,17.0,17.0,18
2014,250340,Craven County Schools,Havelock High,State Of North Carolina,H,English II,18.0,20.0,18
2014,250340,Craven County Schools,Havelock High,State Of North Carolina,H,Math I,17.0,22.0,20
2014,250344,Craven County Schools,Havelock Middle,State Of North Carolina,M,Biology,,17.0,18
2014,250344,Craven County Schools,Havelock Middle,State Of North Carolina,M,English II,,20.0,18
2014,250344,Craven County Schools,Havelock Middle,State Of North Carolina,M,Math I,35.0,22.0,20
2014,250356,Craven County Schools,New Bern High,State Of North Carolina,H,Biology,27.0,17.0,18
2014,250356,Craven County Schools,New Bern High,State Of North Carolina,H,English II,25.0,20.0,18
2014,250356,Craven County Schools,New Bern High,State Of North Carolina,H,Math I,23.0,22.0,20
2014,250368,Craven County Schools,Tucker Creek Middle,State Of North Carolina,M,Biology,,17.0,18
2014,250368,Craven County Schools,Tucker Creek Middle,State Of North Carolina,M,English II,,20.0,18
2014,250368,Craven County Schools,Tucker Creek Middle,State Of North Carolina,M,Math I,27.0,22.0,20
2014,250372,Craven County Schools,West Craven High,State Of North Carolina,H,Biology,15.0,17.0,18
2014,250372,Craven County Schools,West Craven High,State Of North Carolina,H,English II,21.0,20.0,18
2014,250372,Craven County Schools,West Craven High,State Of North Carolina,H,Math I,19.0,22.0,20
2014,250376,Craven County Schools,West Craven Middle,State Of North Carolina,M,Biology,,17.0,18
2014,250376,Craven County Schools,West Craven Middle,State Of North Carolina,M,English II,,20.0,18
2014,250376,Craven County Schools,West Craven Middle,State Of North Carolina,M,Math I,25.0,22.0,20
2014,260318,Cumberland County Schools,Jack Britt High,State Of North Carolina,H,Biology,21.0,18.0,18
2014,260318,Cumberland County Schools,Jack Britt High,State Of North Carolina,H,English II,24.0,17.0,18
2014,260318,Cumberland County Schools,Jack Britt High,State Of North Carolina,H,Math I,16.0,20.0,20
2014,260321,Cumberland County Schools,Douglas Byrd Middle,State Of North Carolina,M,Biology,,18.0,18
2014,260321,Cumberland County Schools,Douglas Byrd Middle,State Of North Carolina,M,English II,,17.0,18
2014,260321,Cumberland County Schools,Douglas Byrd Middle,State Of North Carolina,M,Math I,21.0,20.0,20
2014,260322,Cumberland County Schools,Douglas Byrd High,State Of North Carolina,H,Biology,18.0,18.0,18
2014,260322,Cumberland County Schools,Douglas Byrd High,State Of North Carolina,H,English II,13.0,17.0,18
2014,260322,Cumberland County Schools,Douglas Byrd High,State Of North Carolina,H,Math I,18.0,20.0,20
2014,260325,Cumberland County Schools,Cape Fear High,State Of North Carolina,H,Biology,24.0,18.0,18
2014,260325,Cumberland County Schools,Cape Fear High,State Of North Carolina,H,English II,20.0,17.0,18
2014,260325,Cumberland County Schools,Cape Fear High,State Of North Carolina,H,Math I,14.0,20.0,20
2014,260336,Cumberland County Schools,Anne Chesnutt Middle,State Of North Carolina,M,Biology,,18.0,18
2014,260336,Cumberland County Schools,Anne Chesnutt Middle,State Of North Carolina,M,English II,,17.0,18
2014,260336,Cumberland County Schools,Anne Chesnutt Middle,State Of North Carolina,M,Math I,26.0,20.0,20
2014,260347,Cumberland County Schools,Cumberland International Early CollegeHS,State Of North Carolina,H,Biology,18.0,18.0,18
2014,260347,Cumberland County Schools,Cumberland International Early CollegeHS,State Of North Carolina,H,English II,25.0,17.0,18
2014,260347,Cumberland County Schools,Cumberland International Early CollegeHS,State Of North Carolina,H,Math I,16.0,20.0,20
2014,260354,Cumberland County Schools,Cross Creek Early College,State Of North Carolina,H,Biology,11.0,18.0,18
2014,260354,Cumberland County Schools,Cross Creek Early College,State Of North Carolina,H,English II,18.0,17.0,18
2014,260354,Cumberland County Schools,Cross Creek Early College,State Of North Carolina,H,Math I,9.0,20.0,20
2014,260357,Cumberland County Schools,Grays Creek High,State Of North Carolina,H,Biology,24.0,18.0,18
2014,260357,Cumberland County Schools,Grays Creek High,State Of North Carolina,H,English II,17.0,17.0,18
2014,260357,Cumberland County Schools,Grays Creek High,State Of North Carolina,H,Math I,18.0,20.0,20
2014,260358,Cumberland County Schools,Luther Nick Jeralds Middle,State Of North Carolina,M,Biology,,18.0,18
2014,260358,Cumberland County Schools,Luther Nick Jeralds Middle,State Of North Carolina,M,English II,,17.0,18
2014,260358,Cumberland County Schools,Luther Nick Jeralds Middle,State Of North Carolina,M,Math I,20.0,20.0,20
2014,260359,Cumberland County Schools,E E Smith High,State Of North Carolina,H,Biology,17.0,18.0,18
2014,260359,Cumberland County Schools,E E Smith High,State Of North Carolina,H,English II,15.0,17.0,18
2014,260359,Cumberland County Schools,E E Smith High,State Of North Carolina,H,Math I,14.0,20.0,20
2014,260362,Cumberland County Schools,Grays Creek Middle,State Of North Carolina,M,Biology,,18.0,18
2014,260362,Cumberland County Schools,Grays Creek Middle,State Of North Carolina,M,English II,,17.0,18
2014,260362,Cumberland County Schools,Grays Creek Middle,State Of North Carolina,M,Math I,27.0,20.0,20
2014,260365,Cumberland County Schools,R Max Abbott Middle,State Of North Carolina,M,Biology,,18.0,18
2014,260365,Cumberland County Schools,R Max Abbott Middle,State Of North Carolina,M,English II,,17.0,18
2014,260365,Cumberland County Schools,R Max Abbott Middle,State Of North Carolina,M,Math I,23.0,20.0,20
