year,unit_code,Lea_Name,School_Name,State_Name,category_cd,Part_Targets,percent_met,targets_met,targets_assigned
2014,020LEA,Alexander County Schools,,State Of North Carolina,,Total Targets,0.796,90,113
2014,030LEA,Alleghany County Schools,,State Of North Carolina,,ACT WorkKeys,0.0,0,6
2014,030LEA,Alleghany County Schools,,State Of North Carolina,,Current Year EOC,1.0,6,6
2014,030LEA,Alleghany County Schools,,State Of North Carolina,,Mathematics Grade 10,0.667,4,6
2014,030LEA,Alleghany County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.769,10,13
2014,030LEA,Alleghany County Schools,,State Of North Carolina,,Reading Grade 10,0.833,5,6
2014,030LEA,Alleghany County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.692,9,13
2014,030LEA,Alleghany County Schools,,State Of North Carolina,,Science Grade 11,1.0,6,6
2014,030LEA,Alleghany County Schools,,State Of North Carolina,,Science Grades 5 and 8,1.0,10,10
2014,030LEA,Alleghany County Schools,,State Of North Carolina,,The ACT,1.0,6,6
2014,030LEA,Alleghany County Schools,,State Of North Carolina,,Total Targets,0.759,60,79
2014,040LEA,Anson County Schools,,State Of North Carolina,,ACT WorkKeys,0.0,0,2
2014,040LEA,Anson County Schools,,State Of North Carolina,,Current Year EOC,1.0,6,6
2014,040LEA,Anson County Schools,,State Of North Carolina,,Mathematics Grade 10,0.5,4,8
2014,040LEA,Anson County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.579,11,19
2014,040LEA,Anson County Schools,,State Of North Carolina,,Reading Grade 10,0.5,4,8
2014,040LEA,Anson County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.632,12,19
2014,040LEA,Anson County Schools,,State Of North Carolina,,Science Grade 11,0.5,5,10
2014,040LEA,Anson County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.5,6,12
2014,040LEA,Anson County Schools,,State Of North Carolina,,The ACT,0.5,5,10
2014,040LEA,Anson County Schools,,State Of North Carolina,,Total Targets,0.583,60,103
2014,050LEA,Ashe County Schools,,State Of North Carolina,,ACT WorkKeys,0.5,3,6
2014,050LEA,Ashe County Schools,,State Of North Carolina,,Current Year EOC,1.0,6,6
2014,050LEA,Ashe County Schools,,State Of North Carolina,,Mathematics Grade 10,1.0,8,8
2014,050LEA,Ashe County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.929,13,14
2014,050LEA,Ashe County Schools,,State Of North Carolina,,Reading Grade 10,0.875,7,8
2014,050LEA,Ashe County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.929,13,14
2014,050LEA,Ashe County Schools,,State Of North Carolina,,Science Grade 11,0.75,6,8
2014,050LEA,Ashe County Schools,,State Of North Carolina,,Science Grades 5 and 8,1.0,12,12
2014,050LEA,Ashe County Schools,,State Of North Carolina,,The ACT,0.875,7,8
2014,050LEA,Ashe County Schools,,State Of North Carolina,,Total Targets,0.892,83,93
2014,060LEA,Avery County Schools,,State Of North Carolina,,ACT WorkKeys,1.0,6,6
2014,060LEA,Avery County Schools,,State Of North Carolina,,Current Year EOC,1.0,6,6
2014,060LEA,Avery County Schools,,State Of North Carolina,,Mathematics Grade 10,0.5,3,6
2014,060LEA,Avery County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.786,11,14
2014,060LEA,Avery County Schools,,State Of North Carolina,,Reading Grade 10,0.5,3,6
2014,060LEA,Avery County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.857,12,14
2014,060LEA,Avery County Schools,,State Of North Carolina,,Science Grade 11,0.857,6,7
2014,060LEA,Avery County Schools,,State Of North Carolina,,Science Grades 5 and 8,1.0,12,12
2014,060LEA,Avery County Schools,,State Of North Carolina,,The ACT,0.875,7,8
2014,060LEA,Avery County Schools,,State Of North Carolina,,Total Targets,0.849,73,86
2014,070LEA,Beaufort County Schools,,State Of North Carolina,,ACT WorkKeys,1.0,8,8
2014,070LEA,Beaufort County Schools,,State Of North Carolina,,Current Year EOC,1.0,9,9
2014,070LEA,Beaufort County Schools,,State Of North Carolina,,Mathematics Grade 10,0.571,8,14
2014,070LEA,Beaufort County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.611,11,18
2014,070LEA,Beaufort County Schools,,State Of North Carolina,,Reading Grade 10,0.714,10,14
2014,070LEA,Beaufort County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.556,10,18
2014,070LEA,Beaufort County Schools,,State Of North Carolina,,Science Grade 11,0.214,3,14
2014,070LEA,Beaufort County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.833,15,18
2014,070LEA,Beaufort County Schools,,State Of North Carolina,,The ACT,0.714,10,14
2014,070LEA,Beaufort County Schools,,State Of North Carolina,,Total Targets,0.697,99,142
2014,080LEA,Bertie County Schools,,State Of North Carolina,,ACT WorkKeys,0.667,4,6
2014,080LEA,Bertie County Schools,,State Of North Carolina,,Current Year EOC,1.0,6,6
2014,080LEA,Bertie County Schools,,State Of North Carolina,,Mathematics Grade 10,0.714,5,7
2014,080LEA,Bertie County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.5,6,12
2014,080LEA,Bertie County Schools,,State Of North Carolina,,Reading Grade 10,0.571,4,7
2014,080LEA,Bertie County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.583,7,12
2014,080LEA,Bertie County Schools,,State Of North Carolina,,Science Grade 11,0.5,4,8
2014,080LEA,Bertie County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.7,7,10
2014,080LEA,Bertie County Schools,,State Of North Carolina,,The ACT,0.571,4,7
2014,080LEA,Bertie County Schools,,State Of North Carolina,,Total Targets,0.671,57,85
2014,090LEA,Bladen County Schools,,State Of North Carolina,,ACT WorkKeys,0.75,6,8
2014,090LEA,Bladen County Schools,,State Of North Carolina,,Current Year EOC,1.0,8,8
2014,090LEA,Bladen County Schools,,State Of North Carolina,,Mathematics Grade 10,0.538,7,13
2014,090LEA,Bladen County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.6,12,20
2014,090LEA,Bladen County Schools,,State Of North Carolina,,Reading Grade 10,0.538,7,13
2014,090LEA,Bladen County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.6,12,20
2014,090LEA,Bladen County Schools,,State Of North Carolina,,Science Grade 11,0.455,5,11
2014,090LEA,Bladen County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.625,10,16
2014,090LEA,Bladen County Schools,,State Of North Carolina,,The ACT,0.455,5,11
2014,090LEA,Bladen County Schools,,State Of North Carolina,,Total Targets,0.617,82,133
2014,100LEA,Brunswick County Schools,,State Of North Carolina,,ACT WorkKeys,0.125,1,8
2014,100LEA,Brunswick County Schools,,State Of North Carolina,,Current Year EOC,0.9,9,10
2014,100LEA,Brunswick County Schools,,State Of North Carolina,,Mathematics Grade 10,0.733,11,15
2014,100LEA,Brunswick County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.682,15,22
2014,100LEA,Brunswick County Schools,,State Of North Carolina,,Reading Grade 10,0.625,10,16
2014,100LEA,Brunswick County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.773,17,22
2014,100LEA,Brunswick County Schools,,State Of North Carolina,,Science Grade 11,0.625,10,16
2014,100LEA,Brunswick County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.778,14,18
2014,100LEA,Brunswick County Schools,,State Of North Carolina,,The ACT,0.688,11,16
2014,100LEA,Brunswick County Schools,,State Of North Carolina,,Total Targets,0.719,115,160
2014,110LEA,Buncombe County Schools,,State Of North Carolina,,ACT WorkKeys,0.929,13,14
2014,110LEA,Buncombe County Schools,,State Of North Carolina,,Current Year EOC,1.0,10,10
2014,110LEA,Buncombe County Schools,,State Of North Carolina,,Mathematics Grade 10,0.75,15,20
2014,110LEA,Buncombe County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.762,16,21
2014,110LEA,Buncombe County Schools,,State Of North Carolina,,Reading Grade 10,0.8,16,20
2014,110LEA,Buncombe County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.762,16,21
2014,110LEA,Buncombe County Schools,,State Of North Carolina,,Science Grade 11,0.579,11,19
2014,110LEA,Buncombe County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.75,15,20
2014,110LEA,Buncombe County Schools,,State Of North Carolina,,The ACT,0.556,10,18
2014,110LEA,Buncombe County Schools,,State Of North Carolina,,Total Targets,0.773,140,181
2014,111LEA,Asheville City Schools,,State Of North Carolina,,ACT WorkKeys,0.25,1,4
2014,111LEA,Asheville City Schools,,State Of North Carolina,,Current Year EOC,1.0,8,8
2014,111LEA,Asheville City Schools,,State Of North Carolina,,Mathematics Grade 10,0.545,6,11
2014,111LEA,Asheville City Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.833,15,18
2014,111LEA,Asheville City Schools,,State Of North Carolina,,Reading Grade 10,0.833,10,12
2014,111LEA,Asheville City Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.889,16,18
2014,111LEA,Asheville City Schools,,State Of North Carolina,,Science Grade 11,0.727,8,11
2014,111LEA,Asheville City Schools,,State Of North Carolina,,Science Grades 5 and 8,1.0,16,16
2014,111LEA,Asheville City Schools,,State Of North Carolina,,The ACT,0.727,8,11
2014,111LEA,Asheville City Schools,,State Of North Carolina,,Total Targets,0.818,99,121
2014,120LEA,Burke County Schools,,State Of North Carolina,,ACT WorkKeys,0.667,4,6
2014,120LEA,Burke County Schools,,State Of North Carolina,,Current Year EOC,1.0,10,10
2014,120LEA,Burke County Schools,,State Of North Carolina,,Mathematics Grade 10,0.778,14,18
2014,120LEA,Burke County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.75,15,20
2014,120LEA,Burke County Schools,,State Of North Carolina,,Reading Grade 10,0.778,14,18
2014,120LEA,Burke County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.7,14,20
2014,120LEA,Burke County Schools,,State Of North Carolina,,Science Grade 11,0.625,10,16
2014,120LEA,Burke County Schools,,State Of North Carolina,,Science Grades 5 and 8,1.0,20,20
2014,120LEA,Burke County Schools,,State Of North Carolina,,The ACT,0.75,12,16
2014,120LEA,Burke County Schools,,State Of North Carolina,,Total Targets,0.798,130,163
2014,130LEA,Cabarrus County Schools,,State Of North Carolina,,ACT WorkKeys,0.929,13,14
2014,130LEA,Cabarrus County Schools,,State Of North Carolina,,Current Year EOC,1.0,10,10
2014,130LEA,Cabarrus County Schools,,State Of North Carolina,,Mathematics Grade 10,0.85,17,20
2014,130LEA,Cabarrus County Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.773,17,22
2014,130LEA,Cabarrus County Schools,,State Of North Carolina,,Reading Grade 10,0.75,15,20
2014,130LEA,Cabarrus County Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.727,16,22
2014,130LEA,Cabarrus County Schools,,State Of North Carolina,,Science Grade 11,0.895,17,19
2014,130LEA,Cabarrus County Schools,,State Of North Carolina,,Science Grades 5 and 8,0.8,16,20
2014,130LEA,Cabarrus County Schools,,State Of North Carolina,,The ACT,0.8,16,20
2014,130LEA,Cabarrus County Schools,,State Of North Carolina,,Total Targets,0.818,153,187
2014,132LEA,Kannapolis City Schools,,State Of North Carolina,,ACT WorkKeys,0.875,7,8
2014,132LEA,Kannapolis City Schools,,State Of North Carolina,,Current Year EOC,1.0,9,9
2014,132LEA,Kannapolis City Schools,,State Of North Carolina,,Mathematics Grade 10,0.929,13,14
2014,132LEA,Kannapolis City Schools,,State Of North Carolina,,Mathematics Grades 3 through 8,0.556,10,18
2014,132LEA,Kannapolis City Schools,,State Of North Carolina,,Reading Grade 10,0.643,9,14
2014,132LEA,Kannapolis City Schools,,State Of North Carolina,,Reading Grades 3 through 8,0.556,10,18
2014,132LEA,Kannapolis City Schools,,State Of North Carolina,,Science Grade 11,0.462,6,13
2014,132LEA,Kannapolis City Schools,,State Of North Carolina,,Science Grades 5 and 8,0.722,13,18
2014,132LEA,Kannapolis City Schools,,State Of North Carolina,,The ACT,0.857,12,14
2014,132LEA,Kannapolis City Schools,,State Of North Carolina,,Total Targets,0.725,100,138
2014,140LEA,Caldwell County Schools,,State Of North Carolina,,ACT WorkKeys,1.0,6,6
2014,140LEA,Caldwell County Schools,,State Of North Carolina,,Current Year EOC,1.0,9,9
2014,140LEA,Caldwell County Schools,,State Of North Carolina,,Mathematics Grade 10,0.8,12,15
