agency_code,pct_ALL_CHRON_ABSENT,pct_AM7_CHRON_ABSENT,pct_AS7_CHRON_ABSENT,pct_BL7_CHRON_ABSENT,pct_ELS_CHRON_ABSENT,pct_FEM_CHRON_ABSENT,pct_HI7_CHRON_ABSENT,pct_MALE_CHRON_ABSENT,pct_MU7_CHRON_ABSENT,pct_PI7_CHRON_ABSENT,pct_SWD_CHRON_ABSENT,pct_WH7_CHRON_ABSENT
440349,0.0911,,,,,0.0531,,0.0379,,,0.0227,0.0911
440350,0.1106,0.0022,,0.0022,,0.0464,0.0088,0.0641,0.0066,,0.0199,0.0907
440364,0.1107,,,,,0.0332,0.011,0.0774,0.011,,0.0073,0.0885
440368,0.0963,,,,,0.0311,0.0028,0.0651,0.0028,,0.0113,0.0906
440378,0.1117,,,0.001,,0.0483,0.003,0.0634,0.005,,0.0211,0.1027
440390,0.1463,0.002,0.001,0.004,0.001,0.0615,0.0141,0.0847,0.003,,0.0332,0.122
440396,0.0459,,,,,0.0183,0.0039,0.0275,0.0026,,0.0078,0.0394
440LEA,0.0991,0.0025,0.0014,0.0031,0.0014,0.0442,0.0064,0.0549,0.0051,,0.0204,0.0866
44A000,0.1588,,,,,0.0833,0.0052,0.0755,0.0052,,0.026,0.1484
450301,0.0962,,0.0011,0.0058,0.006999999999999999,0.0481,0.0176,0.0481,0.0058,,0.0305,0.0657
450302,0.055,,,,,0.0173,0.0086,0.0376,0.0028,,0.0057,0.0434
450306,0.1351,,,0.0128,0.0343,0.0536,0.0407,0.0815,0.015,0.0042,0.0429,0.0622
450307,0.0883,,,0.0075,0.0093,0.0469,0.0225,0.0413,0.0075,0.0037,0.0187,0.0469
450308,0.079,,,0.0018,0.0131,0.0395,0.0301,0.0395,,0.0037,0.0056,0.0433
450316,0.1556,,0.0011,0.0011,0.0102,0.07200000000000001,0.0377,0.0835,0.0068,0.0011,0.0366,0.1075
450322,0.0894,,,0.0045,,0.0412,0.0183,0.0481,0.0022,,0.0137,0.0642
450324,0.0675,,,0.0025,0.0051,0.0389,0.0155,0.0285,0.0077,,0.0077,0.0415
450328,0.1507,,,0.0121,0.008,0.0551,0.0336,0.0955,0.004,,0.0471,0.1009
450332,0.0725,,,0.009000000000000001,,0.0362,0.0045,0.0362,0.0022,,0.0181,0.0566
450333,0.0306,,,0.0025,,0.0179,,0.0127,0.0051,,0.0102,0.023
450334,0.1398,,,0.0136,0.0024,0.0767,0.0321,0.0631,0.0086,,0.0198,0.0853
450335,0.1023,0.0017,0.0017,0.0107,0.0035,0.0484,0.0233,0.0538,0.0071,0.0035,0.0323,0.0538
450336,0.1041,,0.0034,0.0052,0.0225,0.0399,0.0295,0.0642,0.0017,,0.0156,0.0642
450339,0.0575,,0.0017,0.0034,0.0052,0.0349,0.0087,0.0226,0.0069,,0.0191,0.0366
450340,0.0824,,0.0017,0.0017,0.0103,0.036000000000000004,0.0103,0.0463,0.0085,0.0034,0.012,0.0567
450341,0.1642,,,0.0116,0.0126,0.0816,0.0466,0.0826,0.0068,,0.034,0.0991
450342,0.0725,,0.0011,0.0011,0.0011,0.0304,0.0105,0.0421,0.0011,,0.0199,0.0585
450343,0.96,,,0.0742,0.0628,0.4,0.1771,0.56,0.1028,0.0114,0.1257,0.5942
450344,0.0814,,0.0022,0.0158,0.0113,0.0384,0.018000000000000002,0.0429,0.0022,,0.0158,0.0429
450346,0.125,,,0.006999999999999999,0.0283,0.0542,0.0424,0.0707,0.0023,0.006999999999999999,0.0165,0.066
450352,0.0936,,,0.0018,0.0018,0.0527,0.0054,0.0409,0.0045,0.0009,0.03,0.0809
450354,0.01,,,,,,,0.01,,,,0.01
450LEA,0.1136,0.0017,0.0016,0.0074,0.0105,0.054000000000000006,0.0256,0.0604,0.0069,0.0032,0.0252,0.0735
45A000,0.0351,,,0.005,,0.015,,0.0201,,,0.015,0.0301
45B000,0.1435,,,,,0.0601,0.0092,0.0833,0.0138,,0.0416,0.1203
460308,0.241,,,0.1726,,0.0846,0.0032,0.1563,0.0032,,0.0846,0.0618
460312,0.1691,0.0081,0.0016,0.1073,0.0016,0.091,0.0032,0.078,0.0032,0.0016,0.0292,0.0439
460318,0.3046,,0.0015,0.243,0.003,0.14300000000000002,0.003,0.1615,0.0092,,0.0523,0.0476
460320,0.496,0.0016,0.0016,0.4048,0.0048,0.2224,0.0224,0.2736,0.0032,0.0016,0.0768,0.0608
460322,0.0679,,,0.0308,,0.0555,,0.0123,,,0.0061,0.037000000000000005
460332,0.1988,,0.0028,0.1512,0.014,0.0728,0.014,0.126,0.0028,,0.0504,0.028
460340,0.1846,0.0153,,0.1076,,0.1384,0.0461,0.0461,,,0.0153,0.0153
460LEA,0.2804,0.0053,0.0017,0.2143,0.0048,0.1287,0.0103,0.1517,0.0046,0.0016,0.0524,0.0474
470310,0.1085,,,0.0316,0.0045,0.0558,0.0211,0.0527,0.006,,0.0211,0.0497
470312,0.1797,0.0314,0.0005,0.0597,0.0083,0.0896,0.0372,0.0901,0.012,0.0005,0.0214,0.0382
470316,0.1159,0.0062,,0.0501,0.0031,0.0532,0.0125,0.0626,0.0094,,0.0376,0.0376
470320,0.1654,0.0316,,0.0563,0.006999999999999999,0.0845,0.0281,0.0809,0.0158,0.0017,0.0316,0.0316
470328,0.1342,0.0067,,0.0553,0.0083,0.0503,0.0218,0.0838,0.0134,,0.0268,0.0369
470330,0.1477,0.0897,,0.0158,0.0079,0.0686,0.0158,0.0791,0.0237,,0.0316,0.0026
470332,0.1659,0.0104,,0.0493,0.0089,0.0732,0.0433,0.0926,0.0104,,0.0284,0.0523
470336,0.2122,0.0344,,0.0769,0.0026,0.0875,0.0212,0.1246,0.0159,,0.0636,0.0636
470340,0.1331,0.0075,0.0062,0.0226,0.0037,0.0615,0.0263,0.0716,0.0087,0.0012,0.0175,0.0603
470342,1.2368,0.1578,,0.6973,0.0394,0.421,0.0921,0.8157,0.1578,,0.2236,0.1315
470346,0.13,0.0059,,0.0597,0.0089,0.0657,0.0254,0.0642,0.0134,,0.0343,0.0254
470441,0.1819,0.0534,,0.035,0.005,0.0818,0.02,0.1001,0.0183,,0.055,0.055
470442,0.2032,0.0341,,0.039,0.0048,0.0861,0.026,0.117,0.0227,,0.0406,0.0813
470443,0.0431,0.0053,,0.0107,,0.0377,0.0026,0.0053,0.0026,,,0.0215
470LEA,0.1638,0.027000000000000003,0.0022,0.0515,0.0069,0.0757,0.0273,0.08800000000000001,0.0142,0.0009,0.0325,0.0446
480306,0.2285,,,0.0714,0.0095,0.1142,0.0285,0.1142,0.0047,,0.0761,0.1238
480316,0.1481,,,,0.0123,0.0555,0.037000000000000005,0.0925,,,0.0246,0.1111
480318,0.1522,,,0.0507,,0.071,0.0101,0.0812,0.0152,,0.0355,0.0761
480LEA,0.1792,,,0.0614,0.0107,0.0826,0.0246,0.0966,0.0098,,0.0474,0.1036
490308,0.0722,,0.0013,0.0013,0.0027,0.0333,0.0055,0.0388,0.0027,,0.0194,0.0611
490310,0.0693,,,0.0099,,0.0297,,0.0396,,,,0.0594
490312,0.0689,,,0.0101,0.002,0.0365,0.0081,0.0324,0.002,,0.0081,0.0486
490316,0.0608,,,,0.0026,0.0211,0.0052,0.0396,0.0052,,0.0079,0.0502
490318,0.0766,,,0.01,0.0066,0.045,0.0133,0.0316,0.0066,,0.01,0.0466
490319,0.132,,,0.0354,0.008,0.0531,0.0128,0.0789,0.0128,0.0016,0.0225,0.0692
490320,0.0131,,,,,0.0087,,0.0043,,,,0.0131
490324,0.062,,,0.0025,,0.031,0.0051,0.031,0.0103,,0.0103,0.0439
490326,0.1148,,,0.0452,0.0127,0.0556,0.0301,0.0591,0.0034,,0.0197,0.0359
490327,0.138,,,0.0481,0.0083,0.0774,0.0251,0.0606,0.0062,,0.0334,0.0585
490332,0.0752,,,0.0072,0.0024,0.0364,0.0218,0.0388,0.0048,,0.0169,0.0412
490335,0.1625,0.001,0.0025,0.0082,0.0025,0.0743,0.0128,0.0882,0.0066,0.0005,0.0174,0.1307
490336,0.0484,,0.0022,0.0066,,0.0286,0.0022,0.0198,0.0044,,,0.033
490337,0.063,,0.0015,0.0015,0.006,0.027000000000000003,0.006,0.036000000000000004,0.006,,0.0135,0.048
490338,0.0958,,,0.0131,0.0018,0.0469,0.0075,0.0488,0.0037,,0.0093,0.0714
490344,0.0337,,,0.0022,,0.0157,,0.0179,0.0022,,0.0022,0.0292
490345,0.2066,,,0.1045,0.0153,0.0816,0.0331,0.125,0.0178,,0.0408,0.051
490346,0.2123,,0.001,0.006,0.0121,0.1152,0.0424,0.097,0.005,,0.0222,0.1577
490347,0.0232,,,0.0046,,0.0139,,0.0092,,,,0.0185
490348,0.1098,,,0.0028,0.0112,0.0591,0.0169,0.0507,0.014,,0.0197,0.076
490349,0.1124,,,0.0086,0.0051,0.0519,0.0155,0.0605,0.0086,,0.0173,0.0795
490350,1.3985,0.0144,0.0144,0.4492,0.0579,0.5144,0.1666,0.884,0.1086,,0.3405,0.6449
490352,0.1707,,,0.0771,0.011,0.0771,0.022,0.0936,0.011,,0.0413,0.0606
490354,0.2849,,0.0021,0.1114,0.0241,0.1356,0.0893,0.1493,0.0105,,0.0325,0.0715
490355,0.0192,,,0.0076,,0.0192,,,,,,0.0115
490356,0.0788,,,,,0.0414,0.0041,0.0373,0.0041,,0.0082,0.0705
490360,0.1219,0.002,0.002,0.0165,,0.0537,0.002,0.0681,0.0041,,0.0309,0.095
490362,0.1249,0.0006,0.0006,0.011,0.0024,0.0593,0.0153,0.0655,0.0055,0.0006,0.011,0.0912
490363,0.1464,,,0.0527,0.0097,0.0683,0.0214,0.0781,0.0117,,0.0332,0.0605
490364,0.0946,0.0014,,0.0225,0.0112,0.0395,0.0169,0.055,0.0028,,0.0127,0.0508
490366,0.1653,,0.0026,0.0393,,0.0787,0.0262,0.0866,0.0131,,0.0262,0.0839
490368,0.1046,,,,0.0209,0.0543,0.0292,0.0502,0.0041,,0.0167,0.0711
490380,0.1985,,,0.03,0.0048,0.083,0.0312,0.1155,0.012,,0.03,0.1251
490384,0.1366,,,0.0192,0.0016,0.0707,0.0112,0.0659,0.0144,,0.0321,0.0916
490390,0.0306,,,,0.0025,0.014,0.0051,0.0166,,,0.0102,0.0255
490LEA,0.1303,0.0014,0.0019,0.0274,0.0076,0.061,0.0212,0.0702,0.0079,0.0007,0.0218,0.0772
491303,0.087,,,0.028,0.0014,0.0379,0.006999999999999999,0.0491,0.0084,,0.014,0.0435
491306,0.0736,,,0.0105,0.0052,0.0355,0.0131,0.0381,0.0078,,0.0236,0.0421
491308,0.0945,,,0.0214,,0.0375,0.0128,0.0569,0.0042,,0.0236,0.0558
491312,0.1674,,0.0005,0.0333,0.0038,0.0738,0.0202,0.0935,0.0109,,0.0388,0.1023
491316,0.0776,,0.0016,0.0247,0.0115,0.033,0.0165,0.0446,0.0082,,0.0049,0.0264
491318,0.0379,,,0.0031,0.0015,0.0189,0.0015,0.0189,0.0015,,0.011,0.0315
491320,0.0839,,0.0019,0.0136,,0.0507,0.0156,0.0332,0.0058,,0.0136,0.0468
491LEA,0.1046,,0.001,0.0222,0.0044,0.0471,0.0138,0.0575,0.0075,,0.023,0.0605
