agency_code,arre_per1000_ALL,arre_per1000_AM7,arre_per1000_AS7,arre_per1000_BL7,arre_per1000_EDS,arre_per1000_ELS,arre_per1000_FEM,arre_per1000_HI7,arre_per1000_MALE,arre_per1000_MU7,arre_per1000_PI7,arre_per1000_SWD,arre_per1000_WH7,blhr_per1000_ALL,blhr_per1000_AM7,blhr_per1000_AS7,blhr_per1000_BL7,blhr_per1000_EDS,blhr_per1000_ELS,blhr_per1000_FEM,blhr_per1000_HI7,blhr_per1000_MALE,blhr_per1000_MU7,blhr_per1000_PI7,blhr_per1000_SWD,blhr_per1000_WH7,crime_per1000_ALL,crime_per1000_AM7,crime_per1000_AS7,crime_per1000_BL7,crime_per1000_EDS,crime_per1000_ELS,crime_per1000_FEM,crime_per1000_HI7,crime_per1000_MALE,crime_per1000_MU7,crime_per1000_PI7,crime_per1000_SWD,crime_per1000_WH7,exp_per1000_ALL,exp_per1000_AM7,exp_per1000_AS7,exp_per1000_BL7,exp_per1000_EDS,exp_per1000_ELS,exp_per1000_FEM,exp_per1000_HI7,exp_per1000_MALE,exp_per1000_MU7,exp_per1000_PI7,exp_per1000_SWD,exp_per1000_WH7,iss_per1000_ALL,iss_per1000_AM7,iss_per1000_AS7,iss_per1000_BL7,iss_per1000_EDS,iss_per1000_ELS,iss_per1000_FEM,iss_per1000_HI7,iss_per1000_MALE,iss_per1000_MU7,iss_per1000_PI7,iss_per1000_SWD,iss_per1000_WH7,lts_per1000_ALL,lts_per1000_AM7,lts_per1000_AS7,lts_per1000_BL7,lts_per1000_EDS,lts_per1000_ELS,lts_per1000_FEM,lts_per1000_HI7,lts_per1000_MALE,lts_per1000_MU7,lts_per1000_PI7,lts_per1000_SWD,lts_per1000_WH7,rplw_per1000_ALL,rplw_per1000_AM7,rplw_per1000_AS7,rplw_per1000_BL7,rplw_per1000_EDS,rplw_per1000_ELS,rplw_per1000_FEM,rplw_per1000_HI7,rplw_per1000_MALE,rplw_per1000_MU7,rplw_per1000_PI7,rplw_per1000_SWD,rplw_per1000_WH7,sts_per1000_ALL,sts_per1000_AM7,sts_per1000_AS7,sts_per1000_BL7,sts_per1000_EDS,sts_per1000_ELS,sts_per1000_FEM,sts_per1000_HI7,sts_per1000_MALE,sts_per1000_MU7,sts_per1000_PI7,sts_per1000_SWD,sts_per1000_WH7
130309,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.1770000000000005,,,0.0,13.158,15.625,0.0,27.523000000000003,12.658,0.0,,25.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.354,,,13.333,6.579,0.0,5.405,18.349,21.097,34.483000000000004,,0.0,9.804,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,33.493,,,66.667,52.632,15.625,21.622,55.04600000000001,42.194,0.0,,50.0,14.706
130310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.471,0.0,0.0,12.345999999999998,5.305,0.0,2.466,3.03,7.928,0.0,,30.488000000000003,3.4760000000000004,16.4134,0.0,0.0,19.7531,21.2202,16.6667,12.3305,15.1515,19.2525,16.6667,,6.0976,15.0637,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,237.69,,37.037,422.222,295.756,283.333,146.732,221.212,308.041,366.667,,286.585,143.685,0.6079,,0.0,0.0,0.0,0.0,0.0,0.0,1.1325,0.0,,0.0,1.1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,232.827,,0.0,414.815,328.912,183.333,127.004,200.0,317.101,466.667,,426.829,139.05
130311,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.367,,0.0,19.231,8.475,0.0,0.0,0.0,7.6629999999999985,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,19.651,,0.0,38.462,25.424,27.778,4.785,27.273000000000003,30.651,86.95700000000002,,20.833,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,67.686,,0.0,115.385,101.695,97.222,28.708,90.909,95.785,0.0,,104.167,52.326
130312,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.629,,0.0,21.164,9.615,0.0,3.802,22.727,7.576,0.0,,12.345999999999998,1.692,0.9381,,0.0,0.0,0.0,0.0,0.0,0.0,1.8939,0.0,,0.0,1.692,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.381,,0.0,10.582,86.538,0.0,3.802,0.0,15.152,0.0,,86.42,13.536,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,21.576,,6.211,47.619,115.385,46.512,3.802,45.455,39.773,0.0,,185.185,18.613
130313,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,27.84,,,41.50899999999999,40.284,0.0,11.364,7.843,43.011,69.767,,38.462,27.778,6.6815,,,7.5472,9.4787,0.0,4.5455,3.9216,8.6022,0.0,,0.0,9.2593,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,369.71,,,577.3580000000002,504.739,473.684,229.545,427.451,496.774,651.163,,438.462,129.63,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,402.004,,,750.943,568.72,500.0,211.364,376.471,576.344,395.349,,592.308,151.235
130314,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.107,,0.0,22.346,13.12,0.0,7.622000000000001,0.0,16.129,0.0,,26.667,12.844,18.5634,,0.0,22.3464,23.3236,0.0,7.622000000000001,27.027,29.0323,21.2766,,13.3333,11.0092,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,225.989,,80.0,357.542,290.087,207.921,147.866,212.838,295.161,319.149,,366.667,132.11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,232.446,,40.0,477.654,298.834,108.911,131.09799999999998,145.27,325.806,255.319,,333.333,111.927
130315,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.747,,0.0,9.091,5.435,0.0,0.0,11.628,8.287,0.0,,0.0,3.096,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,52.215,,0.0,54.545,54.348,0.0,35.971,104.651,63.536,25.641,,26.316,52.632,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,28.481,,0.0,36.364,48.913,71.429,21.583,46.512,33.149,25.641,,52.632,27.864
130316,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.482,,0.0,12.579,8.251,0.0,4.862,0.0,5.78,0.0,,12.27,4.695,9.397,,0.0,15.7233,8.2508,11.7647,3.2415,23.1023,14.4509,0.0,,6.135,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,191.073,,181.818,245.283,273.927,552.941,141.005,359.736,226.879,57.143,,184.049,82.94200000000002,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.5659999999999998,,0.0,3.145,0.0,0.0,1.621,3.3,1.445,0.0,,0.0,0.0,186.374,,0.0,437.107,293.7290000000001,211.765,119.935,198.02,236.99400000000003,114.286,,300.613,54.773
130317,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.417,,,34.483000000000004,10.309,0.0,0.0,0.0,23.256,0.0,,71.429,0.0,20.8333,,,68.9655,0.0,0.0,0.0,0.0,46.5116,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,718.75,,,1965.517,505.155,,1235.294,,1116.279,,,571.429,150.0
130318,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,47.664,,0.0,68.273,58.419,23.81,37.773,52.402,57.09,92.593,,45.455,32.258,1.9066,,0.0,4.0161,3.4364,0.0,1.9881,4.3668,1.8416,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,405.148,,100.0,546.185,546.3919999999998,261.905,166.998,310.0440000000001,627.993,1018.519,,577.922,326.613,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,195.424,,100.0,333.333,261.168,95.238,85.48700000000002,100.437,298.343,351.852,,370.13,159.274
130319,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.929,,4.831,0.0,0.0,0.0,3.937,0.0,14.0,0.0,0.0,0.0,15.385,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.913,,4.831,24.242,36.585,0.0,9.843,38.961,12.0,0.0,,16.393,5.769,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.817,,4.831,66.667,85.366,0.0,7.874,12.987,38.0,0.0,,16.393,19.231
130320,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.969,,0.0,15.209,15.464,0.0,9.346,11.111,10.622,63.83,,21.053,6.41,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,147.239,,27.778,235.741,350.515,190.476,77.882,233.333,215.478,489.362,,389.474,106.41,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,45.245,,18.519,87.45200000000001,164.94799999999995,0.0,10.903,55.556,78.907,85.10600000000002,,168.421,32.051
130321,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.051,,0.0,5.5870000000000015,6.667000000000002,0.0,5.319,4.049,4.785,0.0,,41.096,6.39,1.2626,,0.0,0.0,2.2222,0.0,2.6596,4.0486,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.788,,0.0,11.173,6.667000000000002,0.0,2.66,0.0,4.785,0.0,,27.397,3.195,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,87.12100000000002,,0.0,134.078,111.111,88.235,23.936,105.263,143.541,0.0,,301.37,60.703
130322,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.1629999999999985,,,0.0,3.953,0.0,3.268,29.412,9.009,62.5,,0.0,3.5460000000000003,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,44.684,,,150.0,59.289,0.0,16.34,0.0,72.072,62.5,,25.316,44.326,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.327,,,0.0,19.763,0.0,9.804,58.824,15.015,0.0,,12.658,10.638
130323,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,41.86,,,35.714,74.803,100.0,0.0,35.088,79.882,64.516,,68.96600000000001,41.431,1.5504,,,0.0,0.0,0.0,0.0,0.0,2.9586,0.0,,0.0,1.8832,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,330.233,,,857.143,535.433,700.0,112.54,368.421,526.627,322.581,,643.678,297.552,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,142.636,,,321.4290000000001,228.346,300.0,25.723000000000006,87.719,248.521,322.581,,218.391,128.06
130324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.345,0.0,0.0,71.429,17.544,0.0,12.285,0.0,8.23,0.0,,18.519,8.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,247.126,,,500.0,326.316,,144.963,283.019,320.988,684.211,,296.296,215.938,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,87.35600000000002,,,250.0,147.368,,46.683,94.34,117.284,157.895,,83.333,78.406
130325,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.908,,,0.0,0.0,0.0,3.03,0.0,8.772,0.0,,14.706,8.772,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,20.679,,,43.956,28.269,0.0,9.091,0.0,32.164,38.462,,29.412,19.737,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,56.13,,,54.945,88.339,0.0,9.091,13.699000000000002,102.339,0.0,,191.176,70.175
130326,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,20.046,,0.0,26.403,25.783,22.727,10.417,12.397,28.963,16.667,,27.778,20.29,10.0231,,0.0,6.6007,7.3665,45.4545,1.4881,20.6612,18.2927,33.3333,,6.9444,5.7971,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,219.738,,0.0,396.04,348.066,386.364,145.833,338.843,285.061,150.0,,131.944,107.246,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,205.86,,0.0,297.03,314.9170000000001,409.091,130.952,243.802,272.866,283.333,,173.611,146.377
130327,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.756,,,57.018,42.0,0.0,2.37,5.917000000000002,46.908,17.857,,34.188,19.185,22.3964,,,39.4737,32.0,0.0,23.6967,0.0,21.322,0.0,,68.3761,26.3789,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,445.689,,,833.3330000000002,652.0,411.765,225.118,331.361,646.055,910.714,,700.855,242.206,1.1198,,,0.0,2.0,0.0,2.3697,0.0,0.0,0.0,,8.547,2.3981,1.12,,,4.386,2.0,0.0,2.37,0.0,0.0,0.0,,0.0,0.0,249.72,,,482.456,390.0,264.706,80.569,142.012,402.985,321.4290000000001,,495.726,170.264
130328,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,129.167,,,232.323,178.808,0.0,95.652,0.0,161.29,47.619,,0.0,112.903,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,133.333,,,202.02,178.808,0.0,104.348,71.429,161.29,0.0,,291.6670000000001,129.032
130329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,16.644000000000002,0.0,0.0,46.154,20.992,10.0,5.7639999999999985,5.525,28.011,20.833,,11.494000000000002,3.717,2.7739,0.0,0.0,5.1282,3.8168,0.0,2.8818,0.0,2.8011,0.0,,22.9885,3.7175,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,104.022,,,179.487,101.145,70.0,40.346,66.298,170.868,125.0,,195.402,81.78399999999998,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,88.766,,,184.615,97.328,40.0,23.055,38.674,156.863,62.5,,321.839,66.914
130330,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.571,,,15.625,5.848,0.0,0.0,0.0,14.563,0.0,,0.0,8.439,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.571,,,15.625,11.696,0.0,0.0,0.0,14.563,,,0.0,4.2189999999999985,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,57.143,,,140.625,87.719,0.0,13.245,20.833,87.37899999999998,,,102.041,33.755
130331,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.126,,45.455,13.889,24.306,0.0,9.368,23.529,17.456,0.0,,12.5,10.04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,36.993,,0.0,34.722,59.028,0.0,4.684,94.118,72.319,18.868,,87.5,34.137
130332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.502,0.0,13.158,10.87,3.401,0.0,0.0,16.529,19.978,0.0,,8.621,10.11,9.3349,0.0,0.0,21.7391,23.8095,0.0,2.3981,0.0,15.5383,0.0,,17.2414,7.3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,32.089,66.667,0.0,67.935,74.83,93.75,8.392999999999999,41.322,53.274,15.625,,103.448,21.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,57.76,133.333,26.316,114.13,102.041,125.0,27.578000000000007,82.645,84.351,46.875,,103.448,36.765
130333,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.402999999999999,,,76.923,0.0,0.0,15.385,0.0,0.0,0.0,,0.0,0.0,8.4034,,,0.0,0.0,0.0,0.0,0.0,22.7273,0.0,,0.0,14.0845,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,168.067,,,384.615,88.235,,123.077,50.0,272.72700000000003,,,76.923,183.099
130336,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.342,,8.13,0.0,0.0,21.277,0.0,19.608,8.31,,0.0,0.0,2.577,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.4469999999999998,,0.0,0.0,0.0,0.0,0.0,0.0,2.77,,,22.727,2.577,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,17.366,,0.0,55.556,22.222,0.0,0.0,0.0,33.241,,,204.545,18.041
130337,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.2346,,0.0,7.4074,0.0,0.0,2.4876,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.519,,0.0,51.852,34.188,0.0,9.95,26.316,27.778,0.0,,0.0,12.848,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.235,,0.0,7.407,8.547,0.0,0.0,0.0,2.525,0.0,,0.0,0.0
130338,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,56.863,,0.0,190.789,68.421,40.161,17.857,31.884,97.61,162.791,,161.29,25.943
130340,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,47.13399999999999,125.0,,47.059,51.02,45.045,12.987,34.653,80.605,0.0,,240.96400000000003,64.639,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,95.541,,,141.17600000000004,112.245,90.09,36.364,64.35600000000001,153.65200000000004,113.636,,265.06,79.848,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,104.459,,,133.333,140.306,81.081,28.571,79.208,178.84099999999995,22.727,,542.169,114.068
130342,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.6180000000000003,,,4.082,0.0,0.0,0.0,0.0,4.751,0.0,,0.0,3.65,1.3089,,,0.0,2.5126,7.6336,0.0,5.3191,2.3753,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,234.293,,,440.816,276.382,129.77100000000002,77.844,122.34,363.42,50.0,,318.182,167.88299999999995
130344,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.689,,,23.121,8.772,0.0,6.78,0.0,6.622999999999998,0.0,,13.514,0.0,3.3445,,,0.0,2.924,7.2464,3.3898,4.7393,3.3113,0.0,,27.027,5.6497,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.05,,,46.243,23.392,0.0,13.559,0.0,16.555999999999994,0.0,,13.514,5.65,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,195.652,,,473.98800000000006,254.386,43.478,105.085,42.654,284.768,29.412,,513.514,141.243
130345,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.814,,0.0,0.0,3.4130000000000003,0.0,0.0,6.849,5.319,0.0,,10.417,3.448,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,65.666,,12.345999999999998,140.0,116.041,45.455,18.557,34.247,108.156,71.429,,104.167,58.621,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,26.266,,0.0,70.0,47.782,11.364,0.0,13.699000000000002,49.645,0.0,,52.083,20.69
130346,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.906,,0.0,12.048,26.415,83.333,3.604,34.091,17.572,0.0,,43.478,9.736,6.7114,,0.0,8.0321,7.5472,0.0,0.0,34.0909,12.7796,0.0,,10.8696,4.1725,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,216.443,,29.412,493.976,433.962,333.333,75.676,318.182,345.048,170.213,,271.73900000000003,134.91,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,100.671,,14.706,192.771,211.321,166.667,37.838,193.182,158.14700000000005,127.66,,173.91299999999995,66.759
130349,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,40.984,,,52.632,96.154,,14.286,35.714,74.074,,,,48.387,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0
