digital_media,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,agency_code,Book_TitlesPer_Student,wap,wap_class,media_school,devices,category_code
-,Yes,9:10:11:12,Yes,9:10:11:12:13,Neither,-,590328,,10.0,1.0,,0.98,H
5,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,590330,3.28,152.0,1.36,2007.0,0.67,H
2,Yes,4:05,No,-,Neither,-,590332,31.19,40.0,1.11,2002.0,0.9,E
1,Yes,5,No,-,Neither,-,590336,57.25,33.0,1.65,2001.0,0.88,E
1,No,-,No,-,Both,PK:K:1:2:3:4:5,590340,27.01,41.0,1.37,2003.0,0.62,E
1,Yes,3:04:05,No,-,Both,PK:K:1:2:3:4:5,590344,32.12,63.0,2.03,1999.0,0.85,E
2,Yes,5,No,-,Staff,-,590352,35.48,42.0,1.02,1998.0,1.0,E
2,Yes,6:07:08,No,-,Both,6:07:08,590356,15.86,55.0,1.25,2001.0,0.59,M
-,Yes,9:10:11:12,No,-,Neither,-,590393,,20.0,1.18,,1.5,T
,,,,,,,590LEA,21.09,619.0,1.27,2002.0,0.77,
2,Yes,K:1:2:3:4:5,No,-,Neither,-,600300,7.77,77.0,1.07,2006.0,0.49,E
2,Yes,6:07:08,No,-,Both,6:07:08,600301,8.23,97.0,1.47,2005.0,0.97,M
4,Yes,9:10:11:12,No,-,Students,9:10:11:12,600302,3.46,185.0,1.33,2005.0,0.93,H
3,Yes,6:07:08,No,-,Both,6:07:08,600305,8.78,100.0,2.13,2005.0,0.75,M
2,Yes,1:2:3:4:5,No,-,Neither,-,600308,16.71,37.0,1.12,2003.0,0.77,E
10,Yes,PK:K:1:2:3:4:5:6:7:8,No,-,Neither,-,600311,3.74,66.0,1.89,2017.0,0.9,I
3,Yes,9:10:11:12,No,-,Students,9:10:11:12,600312,3.78,186.0,1.63,2008.0,0.88,H
5,Yes,6:07:08,No,-,Neither,-,600313,6.88,105.0,1.28,2005.0,0.8,M
97,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600314,14.96,69.0,1.35,2003.0,0.81,E
1,Yes,3:04:05,No,-,Both,3:04:05,600316,16.54,67.0,2.03,2001.0,1.09,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,600317,14.02,103.0,1.75,2006.0,0.34,M
2,Yes,K:1:2:3:4:5,No,-,Neither,-,600318,14.76,77.0,1.6,2006.0,0.72,E
3,Yes,K:1:2:3:4:5:6:7:8,No,-,Neither,-,600319,28.36,69.0,2.23,2011.0,0.57,I
3,Yes,3:04:05,No,-,Students,2:3:4:5,600322,12.16,64.0,1.52,2003.0,1.09,E
2,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600328,14.89,72.0,1.64,2004.0,1.41,E
3,Yes,2:3:4:5,No,-,Neither,-,600329,8.73,56.0,1.17,2006.0,0.75,E
4,Yes,6:07:08,No,-,Both,6:07:08,600333,8.51,108.0,1.86,2004.0,0.73,M
-,Yes,11:12:13,Yes,11:12:13,Students,11:12:13,600334,,,,,0.81,H
1,Yes,K:1:2:3:4:5,No,-,Staff,-,600335,29.26,67.0,1.91,2000.0,0.34,E
9,Yes,3:4:5:6,No,-,Both,4:05:06,600336,28.52,43.0,1.95,2009.0,0.99,E
2,Yes,3:04:05,No,-,Both,3:04:05,600338,21.77,73.0,1.66,2000.0,1.05,E
3,Yes,6:7:8:9:10:11:12,Yes,9:10:11:12,Both,6:7:8:9:10:11:12,600341,8.98,79.0,1.58,2003.0,0.7,T
2,Yes,3:4:5:6:7:8,No,-,Neither,-,600344,14.87,44.0,0.92,2000.0,0.87,I
3,Yes,6:07:08,No,-,Students,6:07:08,600345,7.52,111.0,1.41,2004.0,0.8,M
4,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600346,16.73,63.0,2.1,2002.0,0.82,E
3,Yes,3:04:05,No,-,Students,K:1:2:3:4:5,600349,14.58,64.0,1.64,2004.0,1.27,E
2,Yes,6:07:08,No,-,Both,6:07:08,600351,8.31,93.0,1.94,2003.0,0.85,M
3,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600352,11.12,68.0,2.19,2007.0,1.14,E
3,Yes,6:07:08,No,-,Neither,-,600353,11.2,99.0,1.71,2002.0,0.7,M
2,Yes,2:3:4:5,No,-,Neither,-,600357,16.03,63.0,1.85,2001.0,1.0,E
3,Yes,9:10:11:12,No,-,Both,9:10:11:12,600361,6.66,174.0,1.67,2001.0,0.68,H
1,Yes,3:04:05,No,-,Neither,-,600362,15.53,70.0,1.56,2002.0,1.07,E
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600364,27.12,71.0,1.15,2007.0,0.83,H
4,Yes,2:3:4:5,No,-,Neither,-,600365,10.32,70.0,1.89,2003.0,0.69,E
2,Yes,K:1:2:3:4:6:7:8,No,-,Neither,-,600366,20.32,54.0,1.2,2007.0,0.59,I
2,Yes,3:04:05,No,-,Neither,-,600367,14.78,61.0,1.79,2008.0,1.0,E
2,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600368,20.31,74.0,2.64,2002.0,0.97,E
4,Yes,3:04:05,No,-,Neither,-,600369,13.58,73.0,1.83,2004.0,1.33,E
2,Yes,1:2:3:4:5:6:7:8,Yes,6:07:08,Neither,-,600374,24.69,69.0,1.47,2011.0,0.59,I
5,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,600377,7.39,204.0,1.92,1996.0,0.72,H
4,Yes,2:3:4:5,No,-,Neither,-,600379,13.74,49.0,1.96,2008.0,0.8,E
3,Yes,6:07:08,No,-,Both,6:07:08,600381,7.67,103.0,1.81,2005.0,0.68,M
2,Yes,3:04:05,No,-,Neither,-,600382,12.43,49.0,0.92,2007.0,1.04,E
5,Yes,3:04:05,No,-,Students,K:1:2:3:4:5,600383,11.39,64.0,1.31,2005.0,0.93,E
3,Yes,3:04:05,No,-,Students,K:1:2:3:4:5,600384,21.94,60.0,2.0,2002.0,1.1,E
3,Yes,3:04:05,No,-,Students,PK:K:1:2:3:4:5,600385,17.9,69.0,1.57,2003.0,1.01,E
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600386,17.75,69.0,2.46,2007.0,0.36,H
2,Yes,3:04:05,No,-,Neither,-,600392,11.38,74.0,1.48,2005.0,1.13,E
3,Yes,6:07:08,No,-,Students,6:07:08,600394,7.97,103.0,1.78,2004.0,0.8,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,600397,6.73,183.0,1.37,2003.0,0.58,H
3,Yes,1:2:3:4:5,No,-,Neither,-,600398,15.43,66.0,1.53,1999.0,0.67,E
5,Yes,6:07:08,No,-,Both,6:07:08,600399,5.94,116.0,1.66,2006.0,0.82,M
-,Yes,11:12:13,Yes,11:12:13,Both,11:12:13,600404,,,,,0.88,H
4,Yes,9:10:11:12,No,-,Neither,-,600405,6.09,127.0,1.06,2001.0,0.55,H
1,Yes,3:04:05,No,-,Students,K:1:2:3:4:5,600406,15.69,66.0,1.38,2002.0,1.1,E
0,Yes,3:04:05,No,-,Staff,-,600408,12.2,96.0,1.75,2012.0,0.81,E
1,Yes,5,No,-,Neither,-,600409,22.1,77.0,1.88,2012.0,0.51,E
0,Yes,2:3:4:5,No,-,Neither,-,600410,14.63,67.0,1.63,2002.0,0.67,E
2,Yes,3:04:05,No,-,Neither,-,600411,20.77,70.0,1.79,2004.0,1.03,E
4,Yes,3:04:05,No,-,Neither,-,600412,12.0,86.0,1.83,2001.0,0.77,E
2,Yes,3:4:5:6,No,-,Students,3:4:5:6,600413,37.67,40.0,2.86,2001.0,0.95,E
0,Yes,3:04:05,No,-,Neither,-,600414,30.64,66.0,1.89,1999.0,0.87,E
1,Yes,9:10:11:12,No,-,Neither,-,600415,9.35,160.0,1.45,2000.0,0.71,H
2,Yes,3:04:05,No,-,Neither,-,600416,11.57,66.0,1.83,2005.0,1.1,E
0,Yes,3:04:05,No,-,Neither,-,600418,21.26,71.0,1.78,2009.0,1.11,E
2,Yes,3:04:05,No,-,Students,3:04:05,600420,12.05,69.0,1.47,2002.0,0.9,E
1,No,-,No,-,Neither,-,600422,11.17,71.0,1.48,2002.0,0.83,E
2,Yes,K:1:2:3:4:5,No,-,Neither,-,600424,11.73,72.0,1.16,2007.0,0.75,E
3,Yes,9:10:11:12,No,-,Both,9:10:11:12,600426,4.59,188.0,1.34,2004.0,0.7,H
2,Yes,6:07:08,No,-,Neither,-,600428,14.62,125.0,1.92,1999.0,0.78,M
1,Yes,3:4:5:6:7:8,No,-,Both,K:1:2:3:4:5:6:7:8,600429,9.02,94.0,1.62,2001.0,0.86,I
2,Yes,6:07:08,No,-,Both,6:07:08,600431,9.3,103.0,1.56,2004.0,0.72,M
3,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600432,12.57,67.0,0.99,2001.0,1.02,E
2,Yes,2:3:4:5,No,-,Both,K:1:2:3:4:5,600433,11.94,70.0,1.56,2006.0,1.0,E
0,Yes,6:07:08,Yes,6:07:08,Both,6:07:08,600434,5.09,89.0,2.12,2005.0,0.8,M
1,Yes,3:4:5:6,No,-,Neither,-,600435,23.22,23.0,1.64,2010.0,0.67,E
2,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600436,12.69,67.0,1.56,2004.0,1.09,E
2,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600437,15.04,74.0,2.0,2006.0,1.19,E
1,Yes,3:04:05,No,-,Neither,-,600438,17.51,40.0,1.0,2001.0,1.03,E
5,Yes,4:5:6:7:8:9:10:11:12,No,-,Neither,-,600439,3.69,45.0,1.73,2006.0,0.51,T
2,Yes,1:2:3:4:5,No,-,Neither,-,600440,10.75,65.0,1.2,2006.0,0.7,E
2,Yes,2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,600442,12.23,104.0,1.46,2003.0,0.97,E
-,No,-,No,-,Neither,-,600443,,13.0,2.6,,0.99,H
1,Yes,3:04:05,No,-,Both,PK:K:1:2:3:4:5,600444,24.36,68.0,1.7,2001.0,0.76,E
3,Yes,9:10:11:12,No,-,Both,9:10:11:12,600445,4.46,190.0,1.7,2005.0,0.87,H
1,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600446,10.14,68.0,1.39,2003.0,1.07,E
3,Yes,3:04:05,No,-,Neither,-,600447,11.62,81.0,1.88,2001.0,1.17,E
2,Yes,6:07:08,No,-,Neither,-,600448,14.34,107.0,1.95,2003.0,0.65,M
1,Yes,3:04:05,No,-,Neither,-,600449,21.98,57.0,1.68,2003.0,1.07,E
6,Yes,6:07:08,Yes,6:07:08,Neither,-,600450,9.26,106.0,1.8,2003.0,0.77,M
2,Yes,3:04:05,No,-,Students,K:1:2:3:4:5,600451,13.84,47.0,1.57,2006.0,1.02,E
1,Yes,K:1:2:3:4:5,No,-,Neither,-,600453,21.9,77.0,1.48,2001.0,0.61,E
1,No,-,No,-,Neither,-,600454,20.91,68.0,1.94,2003.0,0.65,A
2,Yes,6:07:08,No,-,Neither,-,600455,10.74,95.0,1.42,2003.0,0.85,M
3,Yes,9:10:11:12,No,-,Neither,-,600457,7.91,180.0,1.8,2007.0,0.73,H
2,Yes,1:2:3:4:5,No,-,Neither,-,600459,20.67,44.0,1.0,2003.0,0.59,E
2,Yes,K:1:2:3:4:5:6:7:8:9:10:11:12,No,-,Neither,-,600461,44.57,69.0,2.23,2004.0,0.4,A
3,Yes,3:4:5:6:7:8,No,-,Both,PK:K:1:2:3:4:5:6:7:8,600462,13.36,68.0,1.24,2003.0,0.88,I
2,Yes,K:1:2:3:4:5,No,-,Both,K:1:2:3:4:5,600463,16.53,74.0,1.8,2005.0,0.66,E
2,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600464,22.1,76.0,1.95,2001.0,1.0,E
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600466,1.96,220.0,1.69,2007.0,0.76,H
2,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600468,10.51,99.0,1.5,2003.0,1.01,E
3,Yes,3:04:05,No,-,Neither,-,600471,7.69,76.0,1.85,2006.0,0.74,E
5,Yes,K:1:2:3:4:5,No,-,Students,K:1:2:3:4:5,600474,11.46,74.0,1.76,2006.0,0.49,E
3,Yes,K:1:2:3:4:5,No,-,Neither,-,600475,14.15,56.0,2.24,2014.0,0.64,E
3,Yes,2:3:4:5,No,-,Both,K:1:2:3:4:5,600478,8.47,71.0,1.97,2007.0,1.04,E
4,Yes,6:07:08,No,-,Neither,-,600479,11.76,103.0,1.87,2003.0,0.75,M
3,No,-,No,-,Both,9:10:11:12,600480,4.65,181.0,1.97,2002.0,0.81,H
1,Yes,6:07:08,No,-,Neither,-,600481,11.64,98.0,2.13,2003.0,0.41,M
4,Yes,6:7:8:9:10:11:12,No,-,Both,6:7:8:9:10:11:12,600482,8.52,126.0,2.1,2006.0,0.76,T
1,Yes,K:1:2:3:4:5,No,-,Neither,-,600484,10.48,76.0,1.77,2013.0,0.51,E
0,Yes,K:1:2:3:4:5,No,-,Neither,-,600485,11.45,75.0,2.21,2007.0,0.77,E
1,Yes,3:4:5:6:7:8,No,-,Both,3:4:5:6:7:8,600488,21.17,69.0,1.82,2002.0,1.02,I
1,Yes,1:2:3:4:5:6:7:8,Yes,6:07:08,Both,4:5:6:7:8,600489,14.77,70.0,1.43,2004.0,0.97,I
2,Yes,3:04:05,No,-,Neither,-,600491,11.57,55.0,1.38,2005.0,1.12,E
1,Yes,3:4:5:6,No,-,Neither,-,600492,22.0,60.0,1.88,2001.0,1.07,E
3,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600493,15.4,75.0,1.7,2011.0,0.76,E
3,Yes,K:1:2:3:4:5,No,-,Neither,-,600494,10.54,68.0,1.66,2006.0,0.62,E
2,Yes,9:10:11:12,Yes,10:11:12,Neither,-,600496,4.75,169.0,1.92,2005.0,0.72,H
1,Yes,6:07:08,No,-,Both,6:07:08,600497,5.66,85.0,1.67,2007.0,0.74,M
30,Yes,9:10:11:12,No,-,Both,9:10:11:12,600498,10.83,11.0,0.55,2004.0,0.33,H
-,Yes,10:11:12,Yes,9:10:11:12,Both,9:10:11:12,600499,,17.0,2.83,,0.18,H
0,Yes,K:2:3:4:5,No,-,Both,K:1:2:3:4:5,600500,14.51,76.0,1.43,2002.0,0.71,E
2,Yes,2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,600501,17.15,66.0,1.5,2004.0,0.73,E
3,Yes,3:04:05,No,-,Neither,-,600503,11.51,50.0,0.79,2007.0,0.81,E
4,Yes,3:04:05,No,-,Students,3:04:05,600507,10.65,67.0,1.37,2006.0,0.93,E
1,Yes,9:10:11:12,No,-,Students,9:10:11:12,600508,4.9,151.0,1.62,2002.0,0.75,H
4,Yes,6:07:08,No,-,Students,6:07:08,600509,9.3,100.0,1.67,2002.0,0.83,M
32,Yes,3:04:05,No,-,Students,K:1:2:3:4:5,600512,27.79,68.0,1.42,2000.0,0.83,E
3,Yes,6:07:08,No,-,Neither,-,600513,8.82,91.0,1.4,2004.0,0.79,M
0,Yes,6:07:08,No,-,Neither,-,600514,13.33,112.0,2.0,2004.0,0.81,M
0,Yes,3:04:05,No,-,Neither,-,600515,16.02,119.0,2.09,2014.0,0.79,E
2,Yes,3:04:05,No,-,Staff,-,600516,10.56,76.0,1.43,2005.0,0.91,E
6,Yes,3:4:5:6:7:8,Yes,6:07:08,Neither,-,600517,15.73,65.0,1.59,2011.0,0.81,I
4,Yes,6:07:08,No,-,Both,6:07:08,600518,8.78,105.0,1.54,2007.0,0.73,M
2,Yes,2:3:4:5,No,-,Neither,-,600519,34.98,67.0,2.03,2002.0,0.63,E
1,Yes,6:07:08,No,-,Both,6:07:08,600520,1.81,84.0,2.1,2000.0,0.71,M
2,Yes,3:04:05,No,-,Neither,-,600521,14.49,73.0,1.4,2005.0,1.73,E
2,Yes,2:3:4:5,No,-,Both,K:1:2:3:4:5,600522,13.26,83.0,1.69,2002.0,0.77,E
2,Yes,3:04:05,No,-,Both,PK:K:1:2:3:4:5,600527,26.84,53.0,1.47,2002.0,1.04,E
2,Yes,2:3:4:5,No,-,Both,K:1:2:3:4:5,600530,11.25,68.0,1.58,2005.0,1.01,E
2,Yes,3:4:5:6:7:8,No,-,Staff,-,600532,11.96,128.0,1.49,2001.0,1.18,I
0,Yes,2:3:4:5,No,-,Students,PK:K:1:2:3:4:5,600534,10.89,66.0,1.69,2000.0,0.92,E
4,Yes,9:10:11:12,No,-,Both,9:10:11:12,600535,2.94,222.0,1.37,2006.0,0.76,H
14,Yes,6:07:08,No,-,Both,6:07:08,600537,9.21,90.0,1.88,2008.0,0.83,M
2,Yes,6:07:08,No,-,Neither,-,600538,8.74,109.0,1.58,2003.0,0.77,M
0,Yes,3:04:05,No,-,Neither,-,600545,12.46,58.0,1.93,2011.0,0.74,E
1,Yes,2:3:4:5,No,-,Neither,-,600546,12.13,73.0,1.97,2004.0,0.67,E
4,Yes,3:04:05,No,-,Neither,-,600549,12.46,65.0,1.86,2002.0,1.13,E
2,Yes,K:1:2:3:4:5,No,-,Neither,-,600550,17.93,69.0,1.6,2001.0,0.66,E
2,Yes,3:4:5:6:7:8,No,-,Neither,-,600553,16.81,61.0,1.15,1990.0,0.92,I
2,Yes,2:3:4:5,No,-,Neither,-,600557,26.25,72.0,2.25,2002.0,1.06,E
8,Yes,3:04:05,No,-,Students,3:04:05,600558,14.34,70.0,1.75,2010.0,0.74,E
2,Yes,K:1:2:3:4:5,No,-,Both,3:04:05,600562,11.3,64.0,1.25,2001.0,0.81,E
1,Yes,2:3:4:5,No,-,Staff,-,600565,22.8,62.0,1.82,2001.0,0.76,E
2,Yes,PK:K:4:5,No,-,Both,PK:K:1:2:3:4:5,600566,12.8,71.0,1.27,2006.0,0.54,E
-,Yes,9:10:11:12:13,No,-,Both,9:10:11:12:13,600567,,,,2017.0,0.6,H
-,No,-,No,-,Neither,-,600569,,,,,0.76,H
1,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600571,18.1,54.0,2.16,2005.0,0.81,E
0,Yes,PK:K:1:2:3:4:5:6:7:8,No,-,Staff,-,600574,2.71,70.0,1.79,2017.0,0.47,I
1,Yes,9:10:11:12,Yes,9:10:11:12,Both,9:10:11:12,600576,9.19,159.0,1.22,2000.0,0.43,H
2,Yes,K:1:2:3:4:5:6:7:8,No,-,Neither,-,600577,25.72,59.0,1.79,2011.0,0.51,I
4,Yes,9:10:11:12,No,-,Both,9:10:11:12,600579,4.74,182.0,1.67,2008.0,0.47,H
0,Yes,7:8:9:10,No,-,Neither,-,600582,41.04,65.0,1.86,2013.0,0.69,T
2,Yes,3:04:05,No,-,Neither,-,600586,11.39,85.0,1.42,2003.0,0.71,E
2,Yes,3:04:05,No,-,Both,PK:K:1:2:3:4:5,600587,14.76,68.0,1.28,1999.0,0.78,E
2,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,600588,17.43,87.0,2.12,2004.0,0.98,E
2,Yes,K:1:2:3:4:5,No,-,Neither,-,600589,15.24,67.0,1.49,2006.0,0.82,E
1,Yes,3:04:05,No,-,Students,3:04:05,600590,16.83,67.0,1.86,2007.0,0.91,E
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600592,7.27,170.0,1.83,2000.0,0.59,H
-,Yes,11:12:13,Yes,11:12:13,Neither,-,600594,,,,,0.89,H
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600693,13.98,30.0,1.5,2003.0,0.86,H
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600694,14.12,30.0,1.0,2003.0,0.85,H
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600695,21.4,30.0,1.76,2003.0,0.56,H
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600696,23.82,30.0,1.67,2003.0,0.49,H
2,Yes,9:10:11:12,No,-,Both,9:10:11:12,600697,13.6,30.0,1.5,2003.0,0.81,H
,,,,,,,600LEA,11.16,14247.0,1.61,2004.0,0.76,
0,Yes,K:1:2:3:4:5:6:7:8:9:10:11:12,Yes,9:10:11:12,Neither,-,60B000,7.81,68.0,0.8,2014.0,2.6,A
1,Yes,5:6:7:8:9:10:11:12,Yes,5:6:7:8:9:10:11:12,Neither,-,60D000,3.63,120.0,1.17,2005.0,1.97,A
1,No,-,No,-,Students,K:1:2:3:4:5:6:7:8,60F000,15.99,29.0,1.45,2014.0,2.93,I
1,No,-,No,-,Neither,-,60G000,9.6,57.0,1.63,2011.0,3.31,A
0,No,-,No,-,Both,9:10:11:12,60I000,1.76,65.0,0.71,2004.0,8.13,A
0,Yes,1:2:3:4:5:6:7:8,No,-,Neither,-,60J000,31.66,68.0,1.62,2010.0,2.68,I
-,No,-,No,-,Neither,-,60K000,,17.0,0.94,,6.14,T
-,Yes,5:6:7:8,Yes,6:07:08,Neither,-,60M000,,18.0,0.39,,2.98,I
20,Yes,3:04:05,Yes,5:6:7:8,Neither,-,60P000,1.09,22.0,1.22,2012.0,1.83,I
10,Yes,9:10:11,Yes,9:10:11,Neither,-,60S000,1.34,36.0,0.62,2015.0,3.1,A
0,Yes,6:7:8:9:10:11:12,No,-,Both,6:7:8:9:10:11:12,60V000,28.85,7.0,0.37,2006.0,5.2,T
0,Yes,5:6:7:8,Yes,6:07:08,Neither,-,610302,24.63,21.0,1.31,2001.0,0.88,M
0,Yes,3:04:05,No,-,Neither,-,610310,22.22,27.0,1.04,1999.0,0.91,E
2,Yes,K:1:2:3:4,No,-,Neither,-,610320,41.69,23.0,1.28,2004.0,0.89,E
0,Yes,K:1:2,No,-,Neither,-,610322,38.28,27.0,1.29,2009.0,0.85,E
0,Yes,6:07:08,Yes,6:07:08,Neither,-,610326,21.98,26.0,1.0,2001.0,0.89,M
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,610332,,8.0,2.0,,0.89,H
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,610334,12.28,70.0,1.63,2004.0,0.89,H
,,,,,,,610LEA,24.75,202.0,1.31,2003.0,0.43,
-,Yes,6,No,-,Staff,-,61M000,,15.0,1.0,,3.49,E
0,No,-,No,-,Neither,-,61P000,17.86,4.0,0.57,2017.0,3.43,E
-,No,-,No,-,Neither,-,61Q000,,8.0,0.33,,15.6,I
0,No,-,No,-,Neither,-,61R000,0.3,22.0,0.88,2017.0,4.26,I
-,Yes,6:7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,Neither,-,620310,,8.0,1.0,,0.59,T
1,Yes,K:1:2:3:4:5,Yes,3:04:05,Neither,-,620312,32.13,32.0,1.19,1998.0,0.75,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,620314,19.02,42.0,1.31,1998.0,0.65,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,620316,14.02,59.0,1.44,1988.0,0.61,H
1,Yes,K:1:2:3:4:5,Yes,3:04:05,Neither,-,620318,25.02,46.0,1.05,2004.0,0.73,E
1,Yes,K:1:2:3:4:5,Yes,3:04:05,Neither,-,620324,60.76,32.0,1.33,1997.0,0.53,E
1,Yes,3:04:05,Yes,3:04:05,Neither,-,620330,37.05,31.0,1.15,1999.0,0.4,E
3,Yes,K:1:2:3:4:5,Yes,3:04:05,Neither,-,620334,29.7,26.0,1.18,1998.0,0.66,E
1,Yes,K:1:2,No,-,Neither,-,620336,35.25,33.0,1.32,1996.0,0.69,E
0,Yes,6:07:08,Yes,6:07:08,Neither,-,620339,25.21,44.0,1.52,1992.0,0.59,M
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,620340,17.55,61.0,1.61,1991.0,0.6,H
-,Yes,9,Yes,9,Neither,-,620350,,6.0,0.86,,0.93,H
,,,,,,,620LEA,26.9,420.0,1.3,1996.0,0.62,
0,No,-,No,-,Staff,-,630304,54.82,25.0,0.86,1995.0,0.67,E
0,No,-,No,-,Staff,-,630308,39.09,30.0,1.15,1994.0,1.22,E
58,No,-,No,-,Staff,-,630312,35.28,17.0,0.94,1998.0,0.83,E
0,Yes,PK:K:1:2:3:4:5,No,-,Staff,-,630316,32.97,33.0,1.22,1996.0,0.52,E
8,Yes,6:07:08,Yes,6:07:08,Neither,-,630317,21.45,37.0,1.23,2008.0,0.47,M
0,Yes,6:07:08,Yes,6:07:08,Staff,-,630320,29.06,27.0,1.17,2000.0,0.54,M
2,No,-,No,-,Staff,-,630324,17.26,37.0,0.82,2002.0,1.67,E
2,Yes,K:1:2:3:4:5:6:7:8,Yes,6:07:08,Staff,-,630328,57.04,33.0,1.27,1997.0,0.76,I
-,Yes,7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,Staff,-,630330,,23.0,3.83,,0.53,T
1,Yes,6:07:08,Yes,6:07:08,Staff,-,630331,24.04,52.0,1.3,1999.0,0.68,M
0,Yes,9:10:11:12,Yes,9:10:11:12,Staff,-,630332,14.75,51.0,1.34,1994.0,0.71,H
2,Yes,9:10:11:12,Yes,9:10:11:12,Staff,-,630336,6.39,128.0,1.28,1997.0,0.69,H
0,No,-,No,-,Staff,-,630342,23.8,34.0,0.97,1996.0,1.22,E
0,No,-,No,-,Staff,-,630348,32.93,27.0,0.52,1996.0,0.66,E
1,Yes,6:07:08,Yes,6:07:08,Staff,-,630350,20.28,57.0,1.36,2002.0,0.79,M
1,No,-,No,-,Staff,-,630352,26.02,33.0,1.22,2000.0,1.54,E
0,No,-,No,-,Staff,-,630356,29.86,38.0,1.27,2004.0,0.76,E
0,Yes,9:10:11:12,Yes,9:10:11:12,Staff,-,630360,5.38,88.0,1.21,1998.0,0.89,H
0,Yes,3:04:05,No,-,Staff,-,630364,21.04,40.0,0.91,2002.0,0.98,E
3,No,-,No,-,Staff,-,630368,20.72,23.0,0.7,1999.0,1.38,E
0,No,-,No,-,Staff,-,630373,19.03,26.0,0.76,2005.0,1.76,E
1,Yes,6:07:08,Yes,6:07:08,Staff,-,630374,14.14,59.0,1.26,1999.0,0.72,M
0,Yes,3:4:5:6:7:8,Yes,6:07:08,Staff,-,630376,30.51,32.0,0.94,1997.0,0.72,I
,,,,,,,630LEA,19.96,950.0,1.11,1999.0,0.81,
,,,,,,,63A000,,5.0,0.29,,,E
-,No,-,No,-,Neither,-,63B000,,8.0,0.27,,3.61,A
1,No,-,No,-,Neither,-,640302,14.17,36.0,1.33,2001.0,0.71,E
0,Yes,4:05,No,-,Neither,-,640304,15.69,56.0,1.27,2005.0,1.01,E
1,No,-,Yes,4:05,Neither,-,640306,22.5,40.0,1.54,2001.0,0.79,E
0,Yes,4:05,No,-,Neither,-,640308,26.15,55.0,1.15,1998.0,0.86,E
1,Yes,4:05,No,-,Neither,-,640316,30.76,28.0,1.56,1998.0,0.75,E
0,Yes,6:07:08,Yes,6:07:08,Neither,-,640320,6.44,60.0,1.5,1997.0,0.76,M
1,Yes,4:05,No,-,Neither,-,640324,31.6,49.0,1.32,2001.0,1.12,E
1,Yes,3:04:05,No,-,Neither,-,640326,41.18,48.0,1.6,2002.0,0.56,E
1,Yes,4:05,No,-,Neither,-,640328,11.59,42.0,1.4,2002.0,0.75,E
5,Yes,6:07:08,Yes,6:07:08,Neither,-,640329,20.15,63.0,1.24,1998.0,0.64,M
1,Yes,4:05,No,-,Neither,-,640332,37.28,43.0,1.0,1996.0,1.08,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,640334,24.27,53.0,1.13,1994.0,0.74,M
8,Yes,6:07:08,Yes,6:07:08,Neither,-,640335,12.96,63.0,2.42,2009.0,0.74,M
1,Yes,4:05,No,-,Neither,-,640336,27.55,42.0,1.5,2000.0,0.78,E
-,Yes,6:7:8:9:10:11:12,No,-,Neither,-,640340,,10.0,0.67,,0.68,A
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,640346,11.89,84.0,1.24,1998.0,0.75,H
-,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,640347,,23.0,3.83,,0.97,H
