District Name,unit_code,School Name,State Board Region,SPG Grade,SPG Score,Reading SPG Grade,Reading SPG Score,Math SPG Grade,Math SPG Score,EVAAS Growth Status,EVAAS Growth Score,Overall Achievement Score,Reading Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,ACT Score,ACT WorkKeys Score,Passing Math III,4-Year Cohort Graduation Rate Score,State Gap Compared
Forsyth County Schools,340436,Lowrance Middle,Piedmont Triad Region,,,,,,,,,,,,,,,,,,,,
Forsyth County Schools,340440,Meadowlark Elementary,Piedmont Triad Region,A+NG,85.0,80.0,B,87.0,A,Met,84.7,85,81,87,90,,,,,,,,Y
Forsyth County Schools,340442,Meadowlark Middle,Piedmont Triad Region,B,79.0,79.0,B,70.0,B,Exceeded,91.3,76,76,67,92,100,,,,,,,
Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont Triad Region,A,93.0,,,,,,,93,,,,,,60,91,,100,90,N
Forsyth County Schools,340447,Middle Fork Elementary,Piedmont Triad Region,F,31.0,30.0,F,29.0,F,NotMet,58.6,24,22,21,39,,,,,,,,
Forsyth County Schools,340448,Mineral Springs Elementary,Piedmont Triad Region,D,53.0,46.0,D,53.0,D,Met,81.5,46,37,48,75,,,,,,,,
Forsyth County Schools,340452,Mineral Springs Middle,Piedmont Triad Region,F,32.0,35.0,F,25.0,F,NotMet,55.1,26,27,17,41,64,,,,,,,
Forsyth County Schools,340453,Moore Magnet Elementary,Piedmont Triad Region,C,55.0,55.0,C,53.0,D,NotMet,57.9,54,53,52,66,,,,,,,,
Forsyth County Schools,340454,Mount Tabor High School,Piedmont Triad Region,B,70.0,,,,,Met,80.4,68,,,,47,60,55,60,88,100,92,
Forsyth County Schools,340457,Frank Morgan Elementary,Piedmont Triad Region,B,71.0,64.0,C,78.0,B,NotMet,59.6,74,65,79,88,,,,,,,,
Forsyth County Schools,340460,North Forsyth High,Piedmont Triad Region,D,53.0,,,,,NotMet,58.1,52,,,,21,35,37,40,82,100,83,
Forsyth County Schools,340462,North Hills Elementary,Piedmont Triad Region,D,49.0,44.0,D,54.0,D,Met,78.8,42,34,48,45,,,,,,,,
Forsyth County Schools,340464,Northwest Middle,Piedmont Triad Region,D,46.0,48.0,D,35.0,F,NotMet,65.6,41,40,30,65,91,,,,,,,
Forsyth County Schools,340472,Old Richmond Elementary,Piedmont Triad Region,B,74.0,72.0,B,73.0,B,Met,79.6,73,71,71,84,,,,,,,,
Forsyth County Schools,340476,Old Town Elementary,Piedmont Triad Region,D,49.0,43.0,D,52.0,D,Met,75.4,42,34,47,52,,,,,,,,
Forsyth County Schools,340480,Paisley IB Magnet School,Piedmont Triad Region,C,55.0,58.0,C,43.0,D,NotMet,54.9,55,56,39,69,72,100,90,,,,,
Forsyth County Schools,340486,Parkland High,Piedmont Triad Region,D,47.0,,,,,NotMet,57.2,44,,,,18,30,24,33,59,93,83,
Forsyth County Schools,340488,J F Kennedy High,Piedmont Triad Region,D,53.0,31.0,F,28.0,F,Exceeded,90.1,44,18,15,64,32,57,55,28,39,100,89,
Forsyth County Schools,340490,Petree Elementary,Piedmont Triad Region,D,42.0,32.0,F,42.0,D,Met,80.6,32,22,32,62,,,,,,,,
Forsyth County Schools,340492,Philo-Hill Magnet Academy,Piedmont Triad Region,F,22.0,25.0,F,18.0,F,NotMet,51.6,15,16,8,32,17,,,,,,,
Forsyth County Schools,340494,Piney Grove Elementary,Piedmont Triad Region,B,73.0,74.0,B,70.0,B,Met,74.6,73,73,70,85,,,,,,,,
Forsyth County Schools,340495,Ronald W Reagan High School,Piedmont Triad Region,B,78.0,,,,,NotMet,62.3,81,,,,65,77,71,80,94,100,100,
Forsyth County Schools,340496,R J Reynolds High,Piedmont Triad Region,B,70.0,,,,,Met,81.9,67,,,,48,59,56,61,73,91,87,
Forsyth County Schools,340504,Rural Hall Elementary,Piedmont Triad Region,C,57.0,51.0,D,59.0,C,Met,73.6,53,46,55,69,,,,,,,,
Forsyth County Schools,340508,Sedge Garden Elementary,Piedmont Triad Region,C,64.0,60.0,C,67.0,C,Met,79.0,60,55,63,67,,,,,,,,
Forsyth County Schools,340512,Sherwood Forest Elementary,Piedmont Triad Region,B,82.0,81.0,B,82.0,B,Met,71.1,84,81,87,85,,,,,,,,
Forsyth County Schools,340514,Smith Farm Elementary,Piedmont Triad Region,D,52.0,53.0,D,53.0,D,NotMet,60.3,50,50,49,55,,,,,,,,
Forsyth County Schools,340516,Southeast Middle,Piedmont Triad Region,C,58.0,53.0,D,51.0,D,Met,80.4,52,49,44,74,95,,,,,,,
Forsyth County Schools,340520,South Fork Elementary,Piedmont Triad Region,D,43.0,44.0,D,38.0,F,Met,78.3,34,35,28,53,,,,,,,,
Forsyth County Schools,340528,Southwest Elementary,Piedmont Triad Region,B,81.0,78.0,B,85.0,A,Met,84.2,81,78,84,78,,,,,,,,
Forsyth County Schools,340530,Speas Elementary,Piedmont Triad Region,D,48.0,48.0,D,41.0,D,Met,73.6,41,40,36,65,,,,,,,,
Forsyth County Schools,340531,The Special Children's School,Piedmont Triad Region,,,,,,,,,,,,,,,,,,,,
Forsyth County Schools,340532,Union Cross Traditional Acad,Piedmont Triad Region,C,58.0,51.0,D,56.0,C,Met,81.1,52,47,49,77,,,,,,,,
Forsyth County Schools,340536,Vienna Elementary,Piedmont Triad Region,B,82.0,78.0,B,83.0,B,Met,81.3,82,80,83,89,,,,,,,,
Forsyth County Schools,340540,Walkertown Elementary,Piedmont Triad Region,C,56.0,56.0,C,58.0,C,NotMet,61.3,55,53,55,62,,,,,,,,
Forsyth County Schools,340542,Walkertown High,Piedmont Triad Region,C,64.0,,,,,Met,77.4,61,,,,40,51,40,45,82,95,90,
Forsyth County Schools,340544,Walkertown Middle,Piedmont Triad Region,D,44.0,48.0,D,34.0,F,NotMet,57.4,41,42,29,65,88,,,,,,,
Forsyth County Schools,340548,Ward Elementary,Piedmont Triad Region,D,51.0,51.0,D,51.0,D,NotMet,58.1,49,46,49,59,,,,,,,,
Forsyth County Schools,340556,West Forsyth High,Piedmont Triad Region,A+NG,85.0,,,,,Exceeded,100.0,81,,,,76,74,75,72,84,100,93,Y
Forsyth County Schools,340560,Whitaker Elementary,Piedmont Triad Region,A+NG,87.0,86.0,A,88.0,A,Met,78.3,89,88,88,100,,,,,,,,Y
Forsyth County Schools,340564,Wiley Middle,Piedmont Triad Region,D,48.0,50.0,D,39.0,F,NotMet,68.0,44,44,33,65,85,,,,,,,
Forsyth County Schools,340568,Winston-Salem Preparatory Acad,Piedmont Triad Region,D,43.0,36.0,F,24.0,F,Met,81.0,33,23,13,29,24,44,26,26,,100,91,
Franklin County Schools,350304,Bunn Elementary,North Central Region,C,66.0,59.0,C,68.0,C,Met,83.2,62,55,63,78,,,,,,,,
Franklin County Schools,350308,Bunn High,North Central Region,B,73.0,,,,,Exceeded,88.8,69,,,,54,59,71,53,77,95,82,
Franklin County Schools,350310,Bunn Middle,North Central Region,D,49.0,51.0,D,41.0,D,NotMet,58.1,47,49,33,73,90,,,,,,,
Franklin County Schools,350312,Cedar Creek Middle,North Central Region,C,63.0,63.0,C,54.0,D,Met,81.5,58,58,48,78,92,,,,,,,
Franklin County Schools,350316,Edward Best Elementary,North Central Region,B,73.0,68.0,C,74.0,B,Exceeded,85.7,69,65,71,80,,,,,,,,
Franklin County Schools,350317,Franklin County Early College,North Central Region,B,84.0,,,,,Exceeded,91.2,83,,,,76,90,74,73,,100,100,
Franklin County Schools,350318,Franklinton Elementary,North Central Region,D,53.0,49.0,D,54.0,D,Met,76.2,47,42,48,63,,,,,,,,
Franklin County Schools,350321,Franklinton High,North Central Region,C,68.0,,,,,Met,81.4,65,,,,40,60,72,55,76,94,81,
Franklin County Schools,350324,Franklinton Middle,North Central Region,D,48.0,42.0,D,41.0,D,Met,77.8,41,36,29,64,100,,,,,,,
Franklin County Schools,350330,Laurel Mill Elementary,North Central Region,C,66.0,60.0,C,68.0,C,Met,83.4,62,55,64,78,,,,,,,,
Franklin County Schools,350331,Long Mill Elementary,North Central Region,C,63.0,61.0,C,65.0,C,Met,77.2,59,57,59,66,,,,,,,,
Franklin County Schools,350332,Louisburg Elementary,North Central Region,C,58.0,55.0,C,58.0,C,Met,84.8,52,48,52,66,,,,,,,,
Franklin County Schools,350336,Louisburg High,North Central Region,B,70.0,,,,,Exceeded,86.7,65,,,,40,53,77,51,68,100,82,
Franklin County Schools,350338,Terrell Lane Middle,North Central Region,C,62.0,60.0,C,51.0,D,Exceeded,94.7,53,54,40,81,88,,,,,,,
Franklin County Schools,350339,Royal Elementary,North Central Region,C,58.0,58.0,C,56.0,C,Met,81.5,52,52,50,56,,,,,,,,
Franklin County Schools,350340,Youngsville Elementary,North Central Region,C,68.0,70.0,B,64.0,C,NotMet,61.9,69,70,65,80,,,,,,,,
Gaston County Schools,360310,Ashbrook High,Southwest Region,B,73.0,,,,,Exceeded,100.0,66,,,,57,52,50,50,49,100,93,
Gaston County Schools,360320,Belmont Central Elementary,Southwest Region,B,78.0,74.0,B,78.0,B,Exceeded,91.6,75,72,75,84,,,,,,,,
Gaston County Schools,360324,Belmont Middle,Southwest Region,C,67.0,67.0,C,64.0,C,NotMet,68.0,67,65,60,79,100,,,,,,,
Gaston County Schools,360332,Bessemer City Central Elem,Southwest Region,F,39.0,42.0,D,38.0,F,NotMet,67.1,32,32,30,36,,,,,,,,
Gaston County Schools,360336,Bessemer City High,Southwest Region,C,64.0,,,,,Exceeded,91.9,57,,,,26,50,60,41,73,100,80,
Gaston County Schools,360337,Gaston Early College High School,Southwest Region,A,96.0,,,,,Exceeded,90.7,100,,,,100,100,100,100,,100,91,N
Gaston County Schools,360338,Bessemer City Primary,Southwest Region,I,,,,,,,,,,,,,,,,,,,
Gaston County Schools,360339,W B Beam Intermediate School,Southwest Region,C,56.0,57.0,C,59.0,C,NotMet,69.7,53,52,54,53,,,,,,,,
Gaston County Schools,360340,Brookside Elementary,Southwest Region,C,61.0,60.0,C,58.0,C,Met,75.3,57,56,55,73,,,,,,,,
Gaston County Schools,360344,Carr Elementary,Southwest Region,C,57.0,55.0,C,56.0,C,Met,82.7,51,48,51,61,,,,,,,,
Gaston County Schools,360348,Catawba Heights Elementary,Southwest Region,C,58.0,56.0,C,57.0,C,Met,82.7,52,50,50,62,,,,,,,,
Gaston County Schools,360352,Chapel Grove Elementary,Southwest Region,C,60.0,56.0,C,63.0,C,Met,82.0,54,51,57,58,,,,,,,,
Gaston County Schools,360360,Cherryville High,Southwest Region,B,74.0,,,,,Exceeded,88.4,70,,,,59,60,66,60,65,100,92,
Gaston County Schools,360364,Cherryville Elementary,Southwest Region,C,63.0,62.0,C,61.0,C,Met,77.7,60,58,61,,,,,,,,,
Gaston County Schools,360372,Warlick Academy,Southwest Region,,,,,,,,,,,,,,,,,,,,
Gaston County Schools,360376,Costner Elementary,Southwest Region,C,56.0,56.0,C,55.0,C,NotMet,59.3,56,51,55,71,,,,,,,,
Gaston County Schools,360378,Stuart W Cramer High,Southwest Region,B,78.0,,,,,Exceeded,95.0,74,,,,57,60,70,60,81,100,100,
Gaston County Schools,360380,Cramerton Middle,Southwest Region,C,67.0,69.0,C,67.0,C,NotMet,67.4,67,67,63,69,100,,,,,,,
Gaston County Schools,360390,East Gaston High,Southwest Region,B,72.0,,,,,Exceeded,89.1,68,,,,46,57,67,52,77,100,86,
Gaston County Schools,360392,Edward D Sadler Jr Elementary School,Southwest Region,F,39.0,44.0,D,34.0,F,NotMet,65.8,32,34,28,41,,,,,,,,
Gaston County Schools,360394,Webb Street School,Southwest Region,,,,,,,,,,,,,,,,,,,,
Gaston County Schools,360396,Forestview High,Southwest Region,B,74.0,,,,,Exceeded,85.6,71,,,,50,60,68,61,73,100,100,
Gaston County Schools,360400,Gardner Park Elementary,Southwest Region,C,57.0,57.0,C,54.0,D,Met,79.7,52,51,47,68,,,,,,,,
Gaston County Schools,360408,W P Grier Middle School,Southwest Region,C,55.0,51.0,D,52.0,D,Exceeded,93.4,45,42,41,55,94,,,,,,,
Gaston County Schools,360416,Hawks Nest Intermediate,Southwest Region,C,55.0,59.0,C,49.0,D,NotMet,68.5,52,56,44,59,,,,,,,,
Gaston County Schools,360418,Highland Sch of Technology,Southwest Region,A+NG,98.0,,,,,Exceeded,100.0,100,,,,100,100,100,88,100,100,100,Y
Gaston County Schools,360426,Holbrook Middle,Southwest Region,C,59.0,56.0,C,53.0,D,Exceeded,90.5,52,49,44,67,100,,,,,,,
Gaston County Schools,360428,Hunter Huss High,Southwest Region,D,52.0,,,,,NotMet,65.1,49,,,,33,34,29,32,40,93,81,
Gaston County Schools,360430,J B Page Primary School,Southwest Region,I,,,,,,,,,,,,,,,,,,,
Gaston County Schools,360431,John Chavis Middle School,Southwest Region,C,58.0,59.0,C,56.0,C,Met,77.2,53,52,49,58,93,,,,,,,
Gaston County Schools,360432,Kiser Elementary,Southwest Region,C,59.0,62.0,C,57.0,C,Met,70.9,56,57,54,57,,,,,,,,
Gaston County Schools,360436,Bessemer City Middle,Southwest Region,D,49.0,47.0,D,37.0,F,Exceeded,93.2,38,38,24,72,100,,,,,,,
Gaston County Schools,360438,Lingerfeldt Elementary,Southwest Region,D,48.0,44.0,D,47.0,D,Exceeded,90.5,37,33,36,52,,,,,,,,
Gaston County Schools,360440,Lowell Elementary,Southwest Region,C,69.0,63.0,C,71.0,B,Exceeded,86.2,65,59,66,85,,,,,,,,
Gaston County Schools,360448,McAdenville Elementary,Southwest Region,C,62.0,62.0,C,59.0,C,Met,81.6,57,58,54,67,,,,,,,,
Gaston County Schools,360456,Mount Holly Middle,Southwest Region,C,66.0,64.0,C,58.0,C,Exceeded,97.0,59,57,50,77,100,,,,,,,
Gaston County Schools,360460,Forest Heights Elementary,Southwest Region,D,53.0,47.0,D,51.0,D,Exceeded,87.4,45,37,43,71,,,,,,,,
Gaston County Schools,360464,New Hope Elementary,Southwest Region,C,67.0,67.0,C,70.0,B,NotMet,59.5,69,69,69,72,,,,,,,,
Gaston County Schools,360468,North Belmont Elementary,Southwest Region,C,55.0,52.0,D,54.0,D,Met,83.1,48,45,47,61,,,,,,,,
Gaston County Schools,360470,North Gaston High,Southwest Region,C,63.0,,,,,Met,82.5,59,,,,42,43,47,51,70,100,84,
Gaston County Schools,360478,Pinewood Elementary,Southwest Region,C,60.0,59.0,C,62.0,C,NotMet,67.5,58,58,58,58,,,,,,,,
Gaston County Schools,360480,Pleasant Ridge Elementary,Southwest Region,D,41.0,41.0,D,41.0,D,Met,80.7,31,31,31,38,,,,,,,,
Gaston County Schools,360482,Ida Rankin Elementary School,Southwest Region,C,65.0,62.0,C,64.0,C,Met,81.3,60,58,58,75,,,,,,,,
Gaston County Schools,360488,Robinson Elementary,Southwest Region,C,62.0,62.0,C,59.0,C,Met,73.6,59,60,59,,,,,,,,,
Gaston County Schools,360490,Sherwood Elementary,Southwest Region,C,56.0,55.0,C,53.0,D,Met,82.2,50,48,48,63,,,,,,,,
Gaston County Schools,360492,H H Beam Elementary,Southwest Region,C,55.0,48.0,D,55.0,C,Exceeded,93.4,46,38,47,68,,,,,,,,
Gaston County Schools,360494,South Point High,Southwest Region,B,79.0,,,,,Exceeded,88.8,76,,,,54,72,74,66,77,100,95,
Gaston County Schools,360498,Southwest Middle,Southwest Region,D,48.0,49.0,D,38.0,F,Met,77.5,40,41,28,63,91,,,,,,,
Gaston County Schools,360499,Springfield Primary,Southwest Region,I,,,,,,,,,,,,,,,,,,,
Gaston County Schools,360500,Stanley Middle,Southwest Region,C,63.0,62.0,C,53.0,D,Exceeded,90.1,56,58,44,76,100,,,,,,,
Gaston County Schools,360504,Tryon Elementary,Southwest Region,C,59.0,57.0,C,55.0,C,Met,83.2,53,51,48,75,,,,,,,,
Gaston County Schools,360510,W A Bess Elementary School,Southwest Region,B,74.0,70.0,B,73.0,B,Met,83.7,71,67,70,84,,,,,,,,
Gaston County Schools,360514,W C Friday Middle School,Southwest Region,C,59.0,57.0,C,54.0,D,Exceeded,95.5,50,49,44,62,100,,,,,,,
Gaston County Schools,360520,Woodhill Elementary,Southwest Region,D,45.0,42.0,D,48.0,D,Met,77.1,36,34,39,38,,,,,,,,
Gaston County Schools,360526,York Chester Middle,Southwest Region,F,36.0,40.0,D,29.0,F,NotMet,65.1,29,29,19,50,61,,,,,,,
Gates County Schools,370304,Buckland Elementary,Northeast Region,C,68.0,61.0,C,72.0,B,Met,83.7,64,56,68,76,,,,,,,,
Gates County Schools,370308,Central Middle School,Northeast Region,C,56.0,60.0,C,47.0,D,NotMet,66.6,54,57,40,75,90,,,,,,,
Gates County Schools,370312,Gates County Senior High,Northeast Region,B,74.0,,,,,Exceeded,91.1,70,,,,51,61,60,49,86,100,87,
Gates County Schools,370316,Gatesville Elementary,Northeast Region,C,68.0,64.0,C,69.0,C,Met,83.2,65,58,68,74,,,,,,,,
Gates County Schools,370324,T S Cooper Elementary,Northeast Region,C,64.0,60.0,C,65.0,C,Met,83.7,59,54,61,73,,,,,,,,
Graham County Schools,380306,Robbinsville Elementary,Western Region,C,64.0,67.0,C,58.0,C,NotMet,62.2,64,64,60,86,,,,,,,,
Graham County Schools,380308,Robbinsville High,Western Region,B,72.0,,,,,Exceeded,85.5,68,,,,49,61,56,69,54,100,86,
Graham County Schools,380310,Robbinsville Middle,Western Region,C,59.0,62.0,C,48.0,D,NotMet,68.2,56,59,41,72,91,,,,,,,
Granville County Schools,390309,Butner-Stem Middle,North Central Region,D,49.0,55.0,C,39.0,F,Met,83.8,41,47,28,56,80,,,,,,,
Granville County Schools,390311,Butner-Stem Elementary,North Central Region,D,54.0,50.0,D,59.0,C,Met,71.5,50,45,53,52,,,,,,,,
Granville County Schools,390312,C. G. Credle Elementary,North Central Region,C,56.0,50.0,D,59.0,C,Exceeded,92.3,47,41,51,57,,,,,,,,
Granville County Schools,390314,Center For Innovative Learning,North Central Region,,,,,,,,,,,,,,,,,,,,
Granville County Schools,390316,Creedmoor Elementary,North Central Region,D,49.0,49.0,D,46.0,D,Met,83.8,40,41,36,52,,,,,,,,
Granville County Schools,390320,G. C. Hawley Middle,North Central Region,C,66.0,69.0,C,54.0,D,Exceeded,89.9,60,65,46,84,76,,,,,,,
Granville County Schools,390322,Granville Central High,North Central Region,C,68.0,,,,,Exceeded,97.2,61,,,,39,46,46,52,81,100,80,
Granville County Schools,390323,Granville Early College High,North Central Region,A,89.0,,,,,Exceeded,95.7,87,,,,70,90,93,83,71,100,91,N
Granville County Schools,390324,J. F. Webb High,North Central Region,C,55.0,,,,,Met,71.6,51,,,,28,37,30,29,68,100,79,
Granville County Schools,390328,Granville Magnet School,North Central Region,D,40.0,30.0,F,23.0,F,Exceeded,88.0,29,17,6,55,,44,0,79,,,,
Granville County Schools,390331,Mary Potter Middle,North Central Region,C,58.0,54.0,D,56.0,C,Met,83.7,52,48,49,69,92,,,,,,,
Granville County Schools,390333,Mount Energy Elementary,North Central Region,C,65.0,60.0,C,66.0,C,Met,77.9,62,56,62,78,,,,,,,,
Granville County Schools,390334,Northern Granville Middle,North Central Region,D,50.0,52.0,D,41.0,D,Exceeded,89.5,40,44,29,55,100,,,,,,,
Granville County Schools,390336,Joe Toler-Oak Hill Elementary,North Central Region,C,58.0,54.0,D,55.0,C,Exceeded,87.5,50,47,48,71,,,,,,,,
Granville County Schools,390360,Stovall-Shaw Elementary,North Central Region,C,56.0,55.0,C,54.0,D,NotMet,67.7,53,49,52,70,,,,,,,,
Granville County Schools,390362,Tar River Elementary,North Central Region,C,69.0,68.0,C,70.0,B,NotMet,55.2,72,68,74,82,,,,,,,,
Granville County Schools,390364,West Oxford Elementary,North Central Region,D,49.0,44.0,D,49.0,D,Exceeded,87.3,39,35,38,53,,,,,,,,
Granville County Schools,390368,Wilton Elementary,North Central Region,B,70.0,65.0,C,72.0,B,Met,80.1,68,64,68,83,,,,,,,,
Granville County Schools,390700,JF Webb HS Of Health And Life Sciences,North Central Region,B,79.0,,,,,Met,83.2,78,,,,60,67,63,79,91,100,100,
Granville County Schools,390704,S Granville HS Of Health Life Sciences,North Central Region,B,70.0,,,,,Exceeded,88.7,66,,,,55,50,50,55,72,100,91,
Granville County Schools,390705,S Granville HS of Integ Tech & Lead,North Central Region,C,63.0,,,,,Met,76.0,60,,,,43,42,46,31,68,100,86,
Greene County Schools,400308,Greene Central High,Southeast Region,C,56.0,,,,,NotMet,68.0,54,,,,29,42,30,30,56,89,93,
Greene County Schools,400312,Greene County Middle,Southeast Region,F,36.0,41.0,D,26.0,F,NotMet,50.0,33,35,20,58,89,,,,,,,
Greene County Schools,400315,Greene Early College High,Southeast Region,B,83.0,,,,,Exceeded,87.3,81,,,,68,81,71,73,,100,100,
Greene County Schools,400318,Greene County Intermediate,Southeast Region,D,51.0,43.0,D,51.0,D,Exceeded,92.3,40,33,40,56,,,,,,,,
Greene County Schools,400321,Snow Hill Primary,Southeast Region,I,,,,,,,,,,,,,,,,,,,
Greene County Schools,400332,West Greene Elementary,Southeast Region,C,55.0,52.0,D,52.0,D,Met,83.3,48,44,52,,,,,,,,,
Guilford County Schools,410304,Alamance Elementary,Piedmont Triad Region,B,70.0,65.0,C,72.0,B,Met,80.2,67,61,70,76,,,,,,,,
Guilford County Schools,410307,Edwin A Alderman Elementary,Piedmont Triad Region,D,53.0,51.0,D,55.0,C,NotMet,65.1,50,43,54,56,,,,,,,,
Guilford County Schools,410310,Allen Jay Elementary,Piedmont Triad Region,D,52.0,49.0,D,55.0,C,Met,84.3,44,41,47,44,,,,,,,,
Guilford County Schools,410311,"Allen Jay Middle, A Preparatory Academy",Piedmont Triad Region,C,64.0,61.0,C,64.0,C,Exceeded,88.4,57,57,57,63,,,,,,,,
Guilford County Schools,410313,Southern Guilford Middle,Piedmont Triad Region,D,52.0,50.0,D,51.0,D,Met,84.6,44,42,41,50,88,,,,,,,
Guilford County Schools,410316,Allen Middle,Piedmont Triad Region,C,57.0,49.0,D,53.0,D,Exceeded,100.0,46,39,41,69,89,,,,,,,
Guilford County Schools,410319,T Wingate Andrews High,Piedmont Triad Region,C,60.0,,,,,Exceeded,87.8,53,,,,36,43,32,34,62,100,93,
Guilford County Schools,410322,Archer Elementary,Piedmont Triad Region,C,63.0,56.0,C,66.0,C,Exceeded,92.4,55,47,59,67,,,,,,,,
Guilford County Schools,410325,Aycock Middle,Piedmont Triad Region,D,48.0,52.0,D,41.0,D,Met,81.3,40,45,31,44,100,,,,,,,
Guilford County Schools,410326,Middle College High at Bennett,Piedmont Triad Region,A,89.0,,,,,Exceeded,94.1,88,,,,84,92,69,83,,100,100,N
Guilford County Schools,410328,Bessemer Elementary,Piedmont Triad Region,F,39.0,38.0,F,36.0,F,Met,77.1,30,27,28,42,,,,,,,,
Guilford County Schools,410331,Bluford Elementary,Piedmont Triad Region,D,45.0,41.0,D,46.0,D,Met,82.0,36,32,36,45,,,,,,,,
Guilford County Schools,410334,Brightwood Elementary,Piedmont Triad Region,D,43.0,40.0,D,45.0,D,Met,74.8,35,32,36,42,,,,,,,,
Guilford County Schools,410337,Brooks Global Elementary,Piedmont Triad Region,B,73.0,75.0,B,73.0,B,NotMet,59.3,76,78,73,81,,,,,,,,
Guilford County Schools,410340,Monticello-Brown Summit Elem,Piedmont Triad Region,D,50.0,50.0,D,49.0,D,NotMet,56.0,49,47,47,61,,,,,,,,
Guilford County Schools,410341,Brown Summit Middle,Piedmont Triad Region,A+NG,97.0,96.0,A,96.0,A,Exceeded,87.2,100,100,100,100,100,,,,,,,Y
Guilford County Schools,410343,Claxton Elementary,Piedmont Triad Region,B,74.0,74.0,B,70.0,B,Exceeded,91.6,70,70,65,81,,,,,,,,
Guilford County Schools,410346,Colfax Elementary,Piedmont Triad Region,B,73.0,72.0,B,74.0,B,Met,70.6,73,71,75,75,,,,,,,,
Guilford County Schools,410349,Ceasar Cone Elementary,Piedmont Triad Region,F,36.0,34.0,F,36.0,F,NotMet,69.9,27,27,25,40,,,,,,,,
Guilford County Schools,410355,James B Dudley High,Piedmont Triad Region,C,60.0,,,,,Exceeded,95.6,52,,,,28,47,30,35,53,100,86,
Guilford County Schools,410358,Eastern Guilford High,Piedmont Triad Region,B,70.0,,,,,Exceeded,100.0,62,,,,38,47,56,54,78,94,88,
Guilford County Schools,410361,Erwin Montessori,Piedmont Triad Region,C,62.0,64.0,C,60.0,C,Met,70.8,60,60,59,63,,,,,,,,
Guilford County Schools,410364,Fairview Elementary,Piedmont Triad Region,F,38.0,31.0,F,44.0,D,Met,78.0,27,20,34,29,,,,,,,,
Guilford County Schools,410366,Waldo C Falkener Sr Elementary,Piedmont Triad Region,D,44.0,43.0,D,38.0,F,Met,81.7,34,32,30,51,,,,,,,,
