year,agency_code,poverty,number_of_teachers,beg_teacher,pct_beg_teachers,prov_teachers,pct_prov_teachers,num_prin,inexp_count_prin,pct_inexp_prin
2019,450306,NEITHER,40.0,4.0,0.1,0.0,0.0,,,
2019,450307,NEITHER,35.0,9.0,0.2571,0.0,0.0,,,
2019,450308,HIGH,41.0,7.0,0.1707,0.0,0.0,,,
2019,450316,NEITHER,64.0,5.0,0.0781,0.0,0.0,,,
2019,450322,NEITHER,33.0,1.0,0.0303,0.0,0.0,,,
2019,450324,NEITHER,29.0,3.0,0.1034,0.0,0.0,,,
2019,450328,NEITHER,56.0,6.0,0.1071,0.0,0.0,,,
2019,450332,NEITHER,31.0,2.0,0.0645,0.0,0.0,,,
2019,450333,LOW,30.0,2.0,0.0667,0.0,0.0,,,
2019,450334,LOW,49.0,4.0,0.0816,0.0,0.0,,,
2019,450335,NEITHER,44.0,4.0,0.0909,0.0,0.0,,,
2019,450336,NEITHER,39.0,3.0,0.0769,0.0,0.0,,,
2019,450339,LOW,41.0,3.0,0.0732,0.0,0.0,,,
2019,450340,NEITHER,37.0,5.0,0.1351,0.0,0.0,,,
2019,450341,NEITHER,76.0,10.0,0.1316,0.0,0.0,,,
2019,450342,LOW,60.0,3.0,0.05,0.0,0.0,,,
2019,450343,NEITHER,20.0,0.0,0.0,0.0,0.0,,,
2019,450344,HIGH,35.0,7.0,0.2,0.0,0.0,,,
2019,450346,NEITHER,35.0,6.0,0.1714,0.0,0.0,,,
2019,450352,LOW,73.0,9.0,0.1233,0.0,0.0,,,
2019,450354,NEITHER,8.0,0.0,0.0,0.0,0.0,,,
2019,45A000,LOW,15.0,1.0,0.0667,0.0,0.0,,,
2019,45B000,LOW,16.0,2.0,0.125,0.0,0.0,,,
2019,460308,HIGH,19.0,4.0,0.2105,0.0,0.0,,,
2019,460312,HIGH,51.0,8.0,0.1569,0.0,0.0,,,
2019,460318,HIGH,43.0,12.0,0.2791,3.0,0.0698,,,
2019,460320,HIGH,45.0,14.0,0.3111,6.0,0.1333,,,
2019,460322,NEITHER,7.0,1.0,0.1429,0.0,0.0,,,
2019,460332,HIGH,33.0,6.0,0.1818,0.0,0.0,,,
2019,460340,NEITHER,9.0,2.0,0.2222,0.0,0.0,,,
2019,470310,NEITHER,51.0,15.0,0.2941,0.0,0.0,,,
2019,470312,NEITHER,137.0,31.0,0.2263,6.0,0.0438,,,
2019,470316,HIGH,28.0,11.0,0.3929,0.0,0.0,,,
2019,470320,HIGH,47.0,10.0,0.2128,3.0,0.0638,,,
2019,470328,HIGH,48.0,25.0,0.5208,1.0,0.0208,,,
2019,470330,HIGH,34.0,11.0,0.3235,0.0,0.0,,,
2019,470332,NEITHER,47.0,13.0,0.2766,0.0,0.0,,,
2019,470336,HIGH,32.0,8.0,0.25,0.0,0.0,,,
2019,470340,LOW,49.0,13.0,0.2653,0.0,0.0,,,
2019,470342,HIGH,8.0,1.0,0.125,0.0,0.0,,,
2019,470346,HIGH,47.0,6.0,0.1277,1.0,0.0213,,,
2019,470441,NEITHER,47.0,10.0,0.2128,0.0,0.0,,,
2019,470442,NEITHER,41.0,15.0,0.3659,0.0,0.0,,,
2019,470443,NEITHER,17.0,6.0,0.3529,0.0,0.0,,,
2019,480306,HIGH,20.0,2.0,0.1,0.0,0.0,,,
2019,480316,LOW,22.0,2.0,0.0909,0.0,0.0,,,
2019,480318,NEITHER,23.0,5.0,0.2174,0.0,0.0,,,
2019,490307,NEITHER,7.0,1.0,0.1429,0.0,0.0,,,
2019,490308,LOW,42.0,2.0,0.0476,0.0,0.0,,,
2019,490310,LOW,21.0,1.0,0.0476,0.0,0.0,,,
2019,490312,NEITHER,52.0,3.0,0.0577,0.0,0.0,,,
2019,490316,LOW,24.0,2.0,0.0833,0.0,0.0,,,
2019,490318,LOW,39.0,6.0,0.1538,0.0,0.0,,,
2019,490319,HIGH,60.0,3.0,0.05,1.0,0.0167,,,
2019,490320,LOW,15.0,0.0,0.0,0.0,0.0,,,
2019,490324,NEITHER,25.0,0.0,0.0,0.0,0.0,,,
2019,490326,NEITHER,76.0,17.0,0.2237,1.0,0.0132,,,
2019,490327,HIGH,33.0,5.0,0.1515,0.0,0.0,,,
2019,490332,NEITHER,31.0,2.0,0.0645,0.0,0.0,,,
2019,490335,LOW,99.0,9.0,0.0909,0.0,0.0,,,
2019,490336,LOW,31.0,6.0,0.1935,0.0,0.0,,,
2019,490337,LOW,40.0,1.0,0.025,0.0,0.0,,,
2019,490338,LOW,37.0,4.0,0.1081,0.0,0.0,,,
2019,490344,LOW,28.0,2.0,0.0714,0.0,0.0,,,
2019,490345,HIGH,32.0,6.0,0.1875,1.0,0.0313,,,
2019,490346,NEITHER,64.0,4.0,0.0625,0.0,0.0,,,
2019,490347,LOW,28.0,2.0,0.0714,0.0,0.0,,,
2019,490348,NEITHER,27.0,1.0,0.037000000000000005,0.0,0.0,,,
2019,490349,NEITHER,38.0,0.0,0.0,0.0,0.0,,,
2019,490350,HIGH,23.0,6.0,0.2609,0.0,0.0,,,
2019,490352,HIGH,31.0,3.0,0.0968,0.0,0.0,,,
2019,490354,NEITHER,73.0,9.0,0.1233,0.0,0.0,,,
2019,490355,NEITHER,14.0,0.0,0.0,0.0,0.0,,,
2019,490356,NEITHER,19.0,2.0,0.1053,0.0,0.0,,,
2019,490360,NEITHER,29.0,3.0,0.1034,0.0,0.0,,,
2019,490362,LOW,94.0,11.0,0.11699999999999999,0.0,0.0,,,
2019,490363,HIGH,41.0,4.0,0.0976,0.0,0.0,,,
2019,490364,NEITHER,53.0,7.0,0.1321,0.0,0.0,,,
2019,490366,NEITHER,29.0,4.0,0.1379,0.0,0.0,,,
2019,490368,NEITHER,19.0,0.0,0.0,0.0,0.0,,,
2019,490380,NEITHER,61.0,5.0,0.08199999999999999,0.0,0.0,,,
2019,490384,NEITHER,48.0,6.0,0.125,0.0,0.0,,,
2019,490390,LOW,48.0,5.0,0.1042,0.0,0.0,,,
2019,491303,NEITHER,39.0,8.0,0.2051,0.0,0.0,,,
2019,491305,LOW,9.0,0.0,0.0,0.0,0.0,,,
2019,491306,NEITHER,48.0,8.0,0.1667,0.0,0.0,,,
2019,491308,LOW,61.0,7.0,0.1148,0.0,0.0,,,
2019,491312,LOW,125.0,21.0,0.168,0.0,0.0,,,
2019,491316,NEITHER,45.0,6.0,0.1333,0.0,0.0,,,
2019,491318,LOW,49.0,4.0,0.0816,0.0,0.0,,,
2019,491320,NEITHER,59.0,10.0,0.1695,0.0,0.0,,,
2019,49B000,LOW,41.0,6.0,0.1463,1.0,0.0244,,,
2019,49D000,HIGH,5.0,0.0,0.0,0.0,0.0,,,
2019,49E000,LOW,114.0,15.0,0.1316,0.0,0.0,,,
2019,49F000,LOW,123.0,43.0,0.3496,0.0,0.0,,,
2019,49G000,NEITHER,49.0,20.0,0.4082,0.0,0.0,,,
2019,500302,LOW,15.0,4.0,0.2667,0.0,0.0,,,
2019,500304,NEITHER,42.0,5.0,0.11900000000000001,0.0,0.0,,,
2019,500314,NEITHER,50.0,9.0,0.18,0.0,0.0,,,
2019,500316,NEITHER,17.0,3.0,0.1765,0.0,0.0,,,
2019,500323,LOW,4.0,0.0,0.0,0.0,0.0,,,
2019,500324,HIGH,17.0,1.0,0.0588,0.0,0.0,,,
2019,500332,NEITHER,34.0,7.0,0.2059,0.0,0.0,,,
2019,500337,NEITHER,27.0,7.0,0.2593,0.0,0.0,,,
2019,500340,NEITHER,63.0,4.0,0.0635,1.0,0.0159,,,
2019,50A000,LOW,31.0,3.0,0.0968,0.0,0.0,,,
2019,50Z000,NEITHER,4.0,0.0,0.0,0.0,0.0,,,
2019,510308,NEITHER,50.0,7.0,0.14,0.0,0.0,,,
2019,510310,NEITHER,42.0,14.0,0.3333,3.0,0.0714,,,
2019,510324,LOW,113.0,13.0,0.115,3.0,0.0265,,,
2019,510325,LOW,14.0,0.0,0.0,0.0,0.0,,,
2019,510326,NEITHER,62.0,3.0,0.0484,0.0,0.0,,,
2019,510327,LOW,96.0,10.0,0.1042,1.0,0.0104,,,
2019,510328,LOW,56.0,4.0,0.0714,0.0,0.0,,,
2019,510329,LOW,59.0,4.0,0.0678,0.0,0.0,,,
2019,510330,NEITHER,58.0,16.0,0.2759,1.0,0.0172,,,
2019,510332,NEITHER,42.0,4.0,0.0952,0.0,0.0,,,
2019,510333,LOW,114.0,15.0,0.1316,0.0,0.0,,,
2019,510334,NEITHER,42.0,1.0,0.0238,0.0,0.0,,,
2019,510336,LOW,42.0,6.0,0.1429,1.0,0.0238,,,
2019,510340,NEITHER,80.0,11.0,0.1375,0.0,0.0,,,
2019,510342,NEITHER,41.0,7.0,0.1707,2.0,0.0488,,,
2019,510343,NEITHER,30.0,3.0,0.1,0.0,0.0,,,
2019,510344,NEITHER,49.0,6.0,0.1224,0.0,0.0,,,
2019,510356,NEITHER,45.0,7.0,0.1556,0.0,0.0,,,
2019,510358,NEITHER,57.0,5.0,0.0877,1.0,0.0175,,,
2019,510359,LOW,47.0,7.0,0.1489,0.0,0.0,,,
2019,510360,NEITHER,49.0,2.0,0.0408,0.0,0.0,,,
2019,510364,LOW,69.0,4.0,0.057999999999999996,1.0,0.0145,,,
2019,510367,NEITHER,11.0,1.0,0.0909,0.0,0.0,,,
2019,510368,NEITHER,61.0,6.0,0.0984,0.0,0.0,,,
2019,510372,NEITHER,32.0,2.0,0.0625,0.0,0.0,,,
2019,510373,LOW,48.0,4.0,0.0833,0.0,0.0,,,
2019,510374,NEITHER,50.0,1.0,0.02,0.0,0.0,,,
2019,510376,NEITHER,70.0,7.0,0.1,1.0,0.0143,,,
2019,510377,LOW,71.0,3.0,0.0423,0.0,0.0,,,
2019,510378,LOW,59.0,3.0,0.0508,0.0,0.0,,,
2019,510379,LOW,76.0,5.0,0.0658,0.0,0.0,,,
2019,510382,NEITHER,13.0,1.0,0.0769,0.0,0.0,,,
2019,510388,HIGH,70.0,22.0,0.3143,0.0,0.0,,,
2019,510390,HIGH,43.0,12.0,0.2791,0.0,0.0,,,
2019,510396,HIGH,43.0,5.0,0.1163,0.0,0.0,,,
2019,510397,HIGH,56.0,3.0,0.0536,0.0,0.0,,,
2019,510399,NEITHER,104.0,7.0,0.0673,3.0,0.0288,,,
2019,510402,NEITHER,89.0,13.0,0.1461,0.0,0.0,,,
2019,510404,HIGH,50.0,9.0,0.18,0.0,0.0,,,
2019,510406,LOW,87.0,8.0,0.092,0.0,0.0,,,
2019,510408,HIGH,46.0,7.0,0.1522,0.0,0.0,,,
2019,510410,LOW,77.0,11.0,0.1429,0.0,0.0,,,
2019,510411,NEITHER,49.0,10.0,0.2041,2.0,0.0408,,,
2019,510412,NEITHER,40.0,6.0,0.15,0.0,0.0,,,
2019,510414,LOW,69.0,6.0,0.087,0.0,0.0,,,
2019,51A000,LOW,63.0,9.0,0.1429,0.0,0.0,,,
2019,51B000,LOW,35.0,18.0,0.5143,0.0,0.0,,,
2019,520304,NEITHER,13.0,1.0,0.0769,0.0,0.0,,,
2019,520308,NEITHER,14.0,1.0,0.0714,0.0,0.0,,,
2019,520320,NEITHER,30.0,4.0,0.1333,0.0,0.0,,,
2019,520324,NEITHER,13.0,2.0,0.1538,0.0,0.0,,,
2019,520328,NEITHER,13.0,1.0,0.0769,0.0,0.0,,,
2019,520336,NEITHER,21.0,4.0,0.1905,0.0,0.0,,,
2019,530302,HIGH,50.0,11.0,0.22,0.0,0.0,,,
2019,530306,HIGH,12.0,2.0,0.1667,0.0,0.0,,,
2019,530308,NEITHER,42.0,4.0,0.0952,0.0,0.0,,,
2019,530312,HIGH,41.0,5.0,0.122,0.0,0.0,,,
2019,530314,NEITHER,40.0,10.0,0.25,0.0,0.0,,,
2019,530316,NEITHER,20.0,2.0,0.1,0.0,0.0,,,
2019,530320,HIGH,45.0,3.0,0.0667,0.0,0.0,,,
2019,530335,NEITHER,12.0,2.0,0.1667,0.0,0.0,,,
2019,530336,NEITHER,110.0,23.0,0.2091,1.0,0.0091,,,
2019,530340,HIGH,52.0,5.0,0.0962,0.0,0.0,,,
2019,530341,NEITHER,57.0,11.0,0.193,2.0,0.0351,,,
2019,530343,NEITHER,88.0,11.0,0.125,0.0,0.0,,,
2019,530346,NEITHER,46.0,4.0,0.087,0.0,0.0,,,
2019,530354,NEITHER,55.0,10.0,0.1818,0.0,0.0,,,
2019,530356,NEITHER,54.0,17.0,0.3148,0.0,0.0,,,
2019,530358,HIGH,14.0,1.0,0.0714,0.0,0.0,,,
2019,53B000,LOW,9.0,4.0,0.4444,2.0,0.2222,,,
2019,540304,NEITHER,37.0,7.0,0.1892,0.0,0.0,,,
2019,540308,HIGH,60.0,9.0,0.15,0.0,0.0,,,
2019,540312,NEITHER,32.0,9.0,0.2813,0.0,0.0,,,
2019,540315,HIGH,47.0,12.0,0.2553,0.0,0.0,,,
2019,540316,HIGH,36.0,3.0,0.0833,0.0,0.0,,,
2019,540317,NEITHER,10.0,0.0,0.0,0.0,0.0,,,
2019,540318,HIGH,11.0,3.0,0.2727,0.0,0.0,,,
2019,540320,HIGH,31.0,7.0,0.2258,0.0,0.0,,,
2019,540324,NEITHER,56.0,7.0,0.125,0.0,0.0,,,
2019,540325,HIGH,34.0,15.0,0.4412,1.0,0.0294,,,
2019,540326,HIGH,31.0,8.0,0.2581,0.0,0.0,,,
2019,540328,HIGH,33.0,3.0,0.0909,0.0,0.0,,,
2019,540330,HIGH,29.0,7.0,0.2414,0.0,0.0,,,
2019,540336,NEITHER,49.0,3.0,0.0612,0.0,0.0,,,
2019,540338,HIGH,28.0,6.0,0.2143,0.0,0.0,,,
2019,540340,NEITHER,22.0,4.0,0.1818,0.0,0.0,,,
2019,540344,NEITHER,40.0,9.0,0.225,0.0,0.0,,,
2019,54A000,HIGH,20.0,2.0,0.1,0.0,0.0,,,
2019,550308,HIGH,10.0,1.0,0.1,0.0,0.0,,,
2019,550312,HIGH,34.0,8.0,0.2353,0.0,0.0,,,
2019,550314,LOW,37.0,1.0,0.027000000000000003,0.0,0.0,,,
2019,550316,NEITHER,27.0,6.0,0.2222,0.0,0.0,,,
2019,550320,LOW,49.0,5.0,0.102,0.0,0.0,,,
2019,550322,LOW,41.0,2.0,0.0488,0.0,0.0,,,
2019,550328,NEITHER,36.0,2.0,0.0556,0.0,0.0,,,
2019,550330,,15.0,0.0,0.0,0.0,0.0,,,
2019,550332,NEITHER,53.0,3.0,0.0566,0.0,0.0,,,
2019,550334,NEITHER,46.0,8.0,0.1739,0.0,0.0,,,
2019,550336,HIGH,28.0,1.0,0.0357,0.0,0.0,,,
2019,550340,NEITHER,35.0,5.0,0.1429,0.0,0.0,,,
2019,550342,NEITHER,28.0,2.0,0.0714,0.0,0.0,,,
2019,550344,LOW,52.0,8.0,0.1538,0.0,0.0,,,
2019,550348,NEITHER,23.0,2.0,0.087,0.0,0.0,,,
2019,550349,NEITHER,27.0,0.0,0.0,0.0,0.0,,,
2019,550350,LOW,41.0,2.0,0.0488,0.0,0.0,,,
2019,550356,LOW,35.0,0.0,0.0,0.0,0.0,,,
2019,550360,HIGH,26.0,2.0,0.0769,0.0,0.0,,,
2019,550362,LOW,37.0,2.0,0.0541,0.0,0.0,,,
2019,550364,NEITHER,22.0,1.0,0.0455,0.0,0.0,,,
2019,550368,NEITHER,56.0,4.0,0.0714,0.0,0.0,,,
2019,550372,NEITHER,42.0,1.0,0.0238,0.0,0.0,,,
2019,55A000,NEITHER,171.0,26.0,0.152,0.0,0.0,,,
2019,560304,NEITHER,27.0,0.0,0.0,0.0,0.0,,,
2019,560316,NEITHER,29.0,3.0,0.1034,0.0,0.0,,,
2019,560320,NEITHER,59.0,2.0,0.0339,0.0,0.0,,,
2019,560324,NEITHER,33.0,4.0,0.1212,0.0,0.0,,,
2019,560328,NEITHER,35.0,3.0,0.0857,0.0,0.0,,,
2019,560329,LOW,3.0,0.0,0.0,0.0,0.0,,,
2019,560330,NEITHER,41.0,6.0,0.1463,0.0,0.0,,,
2019,560331,NEITHER,42.0,3.0,0.0714,0.0,0.0,,,
2019,560332,NEITHER,13.0,2.0,0.1538,0.0,0.0,,,
2019,560338,NEITHER,39.0,3.0,0.0769,0.0,0.0,,,
2019,560350,NEITHER,9.0,1.0,0.1111,0.0,0.0,,,
2019,570306,NEITHER,28.0,0.0,0.0,0.0,0.0,,,
2019,570312,NEITHER,9.0,1.0,0.1111,0.0,0.0,,,
2019,570317,NEITHER,9.0,1.0,0.1111,0.0,0.0,,,
2019,570318,NEITHER,57.0,4.0,0.0702,0.0,0.0,,,
2019,570319,NEITHER,41.0,1.0,0.0244,0.0,0.0,,,
2019,570320,NEITHER,35.0,2.0,0.0571,0.0,0.0,,,
2019,580308,HIGH,39.0,7.0,0.1795,0.0,0.0,,,
2019,580312,NEITHER,26.0,6.0,0.2308,0.0,0.0,,,
2019,580316,HIGH,35.0,6.0,0.1714,0.0,0.0,,,
2019,580324,NEITHER,17.0,1.0,0.0588,0.0,0.0,,,
2019,580344,NEITHER,48.0,9.0,0.1875,0.0,0.0,,,
2019,580356,NEITHER,19.0,3.0,0.1579,0.0,0.0,,,
2019,580368,NEITHER,42.0,6.0,0.1429,0.0,0.0,,,
2019,580372,NEITHER,34.0,6.0,0.1765,0.0,0.0,,,
2019,58B000,LOW,29.0,2.0,0.069,0.0,0.0,,,
2019,590306,HIGH,25.0,8.0,0.32,0.0,0.0,,,
2019,590310,HIGH,53.0,10.0,0.1887,0.0,0.0,,,
2019,590316,NEITHER,31.0,1.0,0.0323,0.0,0.0,,,
2019,590320,NEITHER,29.0,4.0,0.1379,0.0,0.0,,,
2019,590326,LOW,14.0,0.0,0.0,0.0,0.0,,,
2019,590328,LOW,14.0,1.0,0.0714,0.0,0.0,,,
2019,590330,NEITHER,102.0,4.0,0.0392,0.0,0.0,,,
2019,590332,HIGH,30.0,5.0,0.1667,0.0,0.0,,,
2019,590336,NEITHER,22.0,1.0,0.0455,0.0,0.0,,,
2019,590340,NEITHER,23.0,0.0,0.0,0.0,0.0,,,
2019,590344,NEITHER,26.0,3.0,0.1154,0.0,0.0,,,
2019,590352,NEITHER,36.0,2.0,0.0556,0.0,0.0,,,
2019,590356,NEITHER,58.0,2.0,0.0345,0.0,0.0,,,
2019,590393,NEITHER,13.0,3.0,0.2308,0.0,0.0,,,
2019,600300,NEITHER,65.0,12.0,0.1846,0.0,0.0,,,
2019,600301,NEITHER,76.0,24.0,0.3158,0.0,0.0,,,
2019,600302,LOW,171.0,21.0,0.1228,0.0,0.0,,,
2019,600303,NEITHER,37.0,8.0,0.2162,0.0,0.0,,,
2019,600305,LOW,56.0,17.0,0.3036,0.0,0.0,,,
2019,600308,HIGH,23.0,6.0,0.2609,0.0,0.0,,,
2019,600311,HIGH,48.0,9.0,0.1875,0.0,0.0,,,
2019,600312,LOW,133.0,12.0,0.0902,0.0,0.0,,,
2019,600313,LOW,89.0,3.0,0.0337,0.0,0.0,,,
2019,600314,LOW,58.0,5.0,0.0862,0.0,0.0,,,
2019,600316,NEITHER,42.0,2.0,0.0476,0.0,0.0,,,
2019,600317,NEITHER,60.0,8.0,0.1333,0.0,0.0,,,
2019,600318,NEITHER,53.0,17.0,0.3208,0.0,0.0,,,
2019,600319,NEITHER,45.0,8.0,0.1778,0.0,0.0,,,
2019,600322,LOW,50.0,7.0,0.14,0.0,0.0,,,
2019,600328,LOW,46.0,4.0,0.087,0.0,0.0,,,
2019,600329,NEITHER,53.0,10.0,0.1887,0.0,0.0,,,
2019,600333,LOW,73.0,11.0,0.1507,0.0,0.0,,,
2019,600334,LOW,4.0,0.0,0.0,0.0,0.0,,,
2019,600335,NEITHER,47.0,8.0,0.1702,0.0,0.0,,,
2019,600336,LOW,24.0,4.0,0.1667,0.0,0.0,,,
2019,600338,LOW,34.0,1.0,0.0294,0.0,0.0,,,
2019,600341,NEITHER,65.0,16.0,0.2462,0.0,0.0,,,
2019,600344,LOW,56.0,9.0,0.1607,0.0,0.0,,,
2019,600345,LOW,99.0,7.0,0.0707,0.0,0.0,,,
2019,600346,LOW,37.0,4.0,0.1081,0.0,0.0,,,
2019,600349,NEITHER,52.0,8.0,0.1538,0.0,0.0,,,
2019,600351,NEITHER,52.0,11.0,0.2115,0.0,0.0,,,
2019,600352,LOW,36.0,6.0,0.1667,0.0,0.0,,,
2019,600353,LOW,50.0,13.0,0.26,0.0,0.0,,,
2019,600357,LOW,41.0,1.0,0.0244,0.0,0.0,,,
2019,600361,LOW,132.0,7.0,0.053,0.0,0.0,,,
2019,600362,NEITHER,46.0,3.0,0.0652,0.0,0.0,,,
2019,600364,NEITHER,19.0,3.0,0.1579,0.0,0.0,,,
2019,600365,NEITHER,49.0,18.0,0.3673,0.0,0.0,,,
2019,600366,NEITHER,52.0,14.0,0.2692,0.0,0.0,,,
2019,600367,LOW,42.0,1.0,0.0238,0.0,0.0,,,
2019,600368,NEITHER,47.0,9.0,0.1915,0.0,0.0,,,
2019,600369,LOW,52.0,9.0,0.1731,0.0,0.0,,,
2019,600374,HIGH,52.0,13.0,0.25,0.0,0.0,,,
2019,600377,LOW,131.0,11.0,0.084,0.0,0.0,,,
2019,600379,LOW,30.0,3.0,0.1,0.0,0.0,,,
2019,600381,NEITHER,60.0,21.0,0.35,0.0,0.0,,,
2019,600382,LOW,68.0,8.0,0.1176,0.0,0.0,,,
2019,600383,LOW,67.0,5.0,0.0746,0.0,0.0,,,
2019,600384,LOW,32.0,1.0,0.0313,0.0,0.0,,,
2019,600385,LOW,45.0,1.0,0.0222,0.0,0.0,,,
2019,600386,LOW,42.0,7.0,0.1667,0.0,0.0,,,
2019,600392,LOW,61.0,4.0,0.0656,0.0,0.0,,,
2019,600394,LOW,65.0,6.0,0.0923,0.0,0.0,,,
2019,600397,NEITHER,128.0,39.0,0.3047,0.0,0.0,,,
2019,600398,NEITHER,41.0,9.0,0.2195,0.0,0.0,,,
2019,600399,LOW,80.0,8.0,0.1,0.0,0.0,,,
2019,600404,LOW,5.0,0.0,0.0,0.0,0.0,,,
2019,600405,NEITHER,137.0,42.0,0.3066,0.0,0.0,,,
2019,600406,LOW,56.0,8.0,0.1429,0.0,0.0,,,
2019,600408,NEITHER,49.0,13.0,0.2653,0.0,0.0,,,
2019,600409,LOW,27.0,3.0,0.1111,0.0,0.0,,,
2019,600410,NEITHER,46.0,23.0,0.5,0.0,0.0,,,
2019,600411,LOW,38.0,2.0,0.0526,0.0,0.0,,,
2019,600412,NEITHER,65.0,17.0,0.2615,0.0,0.0,,,
2019,600413,LOW,20.0,7.0,0.35,0.0,0.0,,,
2019,600414,NEITHER,32.0,6.0,0.1875,0.0,0.0,,,
2019,600415,LOW,102.0,11.0,0.1078,0.0,0.0,,,
2019,600416,NEITHER,44.0,6.0,0.1364,0.0,0.0,,,
2019,600418,LOW,38.0,11.0,0.2895,0.0,0.0,,,
2019,600420,LOW,51.0,2.0,0.0392,0.0,0.0,,,
2019,600422,NEITHER,61.0,9.0,0.1475,0.0,0.0,,,
2019,600424,NEITHER,70.0,17.0,0.2429,0.0,0.0,,,
2019,600426,LOW,170.0,16.0,0.0941,0.0,0.0,,,
2019,600428,NEITHER,64.0,20.0,0.3125,0.0,0.0,,,
2019,600429,LOW,62.0,13.0,0.2097,0.0,0.0,,,
2019,600431,LOW,70.0,4.0,0.0571,0.0,0.0,,,
2019,600432,NEITHER,54.0,3.0,0.0556,0.0,0.0,,,
2019,600433,LOW,63.0,6.0,0.0952,0.0,0.0,,,
2019,600434,LOW,63.0,14.0,0.2222,0.0,0.0,,,
2019,600435,LOW,19.0,3.0,0.1579,0.0,0.0,,,
2019,600436,LOW,47.0,13.0,0.2766,0.0,0.0,,,
2019,600437,LOW,52.0,6.0,0.1154,0.0,0.0,,,
2019,600438,LOW,39.0,0.0,0.0,0.0,0.0,,,
2019,600439,NEITHER,42.0,11.0,0.2619,0.0,0.0,,,
2019,600440,NEITHER,52.0,2.0,0.0385,0.0,0.0,,,
2019,600442,LOW,66.0,3.0,0.0455,0.0,0.0,,,
2019,600443,LOW,5.0,0.0,0.0,0.0,0.0,,,
2019,600444,LOW,37.0,6.0,0.1622,0.0,0.0,,,
2019,600445,LOW,130.0,13.0,0.1,0.0,0.0,,,
2019,600446,LOW,42.0,6.0,0.1429,0.0,0.0,,,
2019,600447,LOW,57.0,3.0,0.0526,0.0,0.0,,,
2019,600448,NEITHER,61.0,30.0,0.4918,0.0,0.0,,,
2019,600449,LOW,38.0,5.0,0.1316,0.0,0.0,,,
2019,600450,NEITHER,72.0,20.0,0.2778,0.0,0.0,,,
2019,600451,LOW,35.0,5.0,0.1429,0.0,0.0,,,
2019,600453,NEITHER,44.0,4.0,0.0909,0.0,0.0,,,
2019,600454,NEITHER,59.0,9.0,0.1525,0.0,0.0,,,
2019,600455,LOW,73.0,6.0,0.0822,0.0,0.0,,,
2019,600457,NEITHER,131.0,17.0,0.1298,0.0,0.0,,,
2019,600459,NEITHER,35.0,4.0,0.1143,0.0,0.0,,,
2019,600461,NEITHER,24.0,4.0,0.1667,0.0,0.0,,,
2019,600462,NEITHER,60.0,12.0,0.2,0.0,0.0,,,
2019,600463,NEITHER,41.0,4.0,0.0976,0.0,0.0,,,
2019,600464,LOW,40.0,4.0,0.1,0.0,0.0,,,
2019,600466,LOW,185.0,23.0,0.1243,0.0,0.0,,,
2019,600468,NEITHER,77.0,14.0,0.1818,0.0,0.0,,,
2019,600471,NEITHER,54.0,11.0,0.2037,0.0,0.0,,,
2019,600474,NEITHER,57.0,14.0,0.2456,0.0,0.0,,,
2019,600475,LOW,33.0,5.0,0.1515,0.0,0.0,,,
2019,600478,NEITHER,52.0,10.0,0.1923,0.0,0.0,,,
2019,600479,NEITHER,47.0,10.0,0.2128,0.0,0.0,,,
2019,600480,LOW,163.0,26.0,0.1595,0.0,0.0,,,
2019,600481,NEITHER,57.0,11.0,0.193,0.0,0.0,,,
2019,600482,LOW,70.0,5.0,0.0714,0.0,0.0,,,
2019,600484,NEITHER,49.0,11.0,0.2245,0.0,0.0,,,
2019,600485,NEITHER,47.0,12.0,0.2553,0.0,0.0,,,
2019,600488,LOW,49.0,11.0,0.2245,0.0,0.0,,,
2019,600489,HIGH,42.0,11.0,0.2619,0.0,0.0,,,
2019,600490,LOW,164.0,32.0,0.1951,0.0,0.0,,,
2019,600491,LOW,47.0,5.0,0.1064,0.0,0.0,,,
2019,600492,LOW,31.0,0.0,0.0,0.0,0.0,,,
2019,600493,LOW,44.0,3.0,0.0682,0.0,0.0,,,
2019,600494,NEITHER,46.0,6.0,0.1304,0.0,0.0,,,
2019,600496,LOW,104.0,12.0,0.1154,0.0,0.0,,,
2019,600497,LOW,50.0,6.0,0.12,0.0,0.0,,,
2019,600498,NEITHER,15.0,2.0,0.1333,0.0,0.0,,,
2019,600499,LOW,7.0,0.0,0.0,0.0,0.0,,,
2019,600500,LOW,51.0,4.0,0.0784,0.0,0.0,,,
2019,600501,NEITHER,39.0,7.0,0.1795,0.0,0.0,,,
2019,600503,NEITHER,61.0,10.0,0.1639,0.0,0.0,,,
2019,600507,LOW,57.0,9.0,0.1579,0.0,0.0,,,
2019,600508,LOW,105.0,13.0,0.1238,0.0,0.0,,,
2019,600509,NEITHER,69.0,14.0,0.2029,0.0,0.0,,,
2019,600512,NEITHER,43.0,3.0,0.0698,0.0,0.0,,,
2019,600513,LOW,68.0,10.0,0.1471,0.0,0.0,,,
2019,600514,NEITHER,79.0,28.0,0.3544,0.0,0.0,,,
2019,600515,HIGH,42.0,17.0,0.4048,0.0,0.0,,,
2019,600516,LOW,51.0,3.0,0.0588,0.0,0.0,,,
2019,600517,HIGH,34.0,0.0,0.0,0.0,0.0,,,
2019,600518,LOW,73.0,13.0,0.1781,0.0,0.0,,,
