digital_media,year,agency_code,category_code,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,Book_TitlesPer_Student,wap,wap_class,media_school,devices
18,2019,810340,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,11.93,57,1.06,1997.0,0.96
0,2019,810342,M,Yes,6:07:08,Yes,6:07:08,No,-,15.32,40,0.85,1994.0,1
2,2019,810344,E,Yes,K:1:2:3:4:5,No,-,No,-,21.86,33,0.7,2004.0,0.95
0,2019,810350,E,Yes,K:1:2:3:4:5,No,-,No,-,35.94,26,0.84,1998.0,0.94
1,2019,810360,E,Yes,K:1:2:3:4:5,No,-,No,-,23.76,31,0.94,1995.0,0.95
1,2019,810364,E,Yes,K:1:2:3:4:5,No,-,No,-,59.43,23,0.92,1997.0,1.03
3,2019,810370,E,Yes,K:1:2:3:4:5,No,-,No,-,33.46,27,1.8,1995.0,0.96
1,2019,810378,M,Yes,6:07:08,Yes,6:07:08,No,-,10.05,52,1.13,1997.0,0.96
0,2019,810384,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,11.2,72,1.06,1997.0,0.88
0,2019,810385,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,,12,1.71,,0.92
0,2019,810386,T,Yes,6:7:8:9:10:11:12,Yes,9:10:11:12,No,-,74.6,22,1.83,2001.0,0.73
0,2019,810388,E,Yes,K:1:2:3:4:5,No,-,No,-,25.65,30,1.25,1994.0,0.97
1,2019,810396,E,Yes,K:1:2:3:4:5,No,-,No,-,21.52,25,0.71,1997.0,0.97
1,2019,810400,E,Yes,K:1:2:3:4:5,No,-,No,-,55.16,24,0.92,1996.0,0.94
0,2019,81A000,A,No,-,No,-,No,-,7.29,20,0.29,2002.0,5.01
0,2019,81B000,A,No,-,No,-,No,-,7.76,20,0.56,2015.0,5.87
1,2019,820312,E,Yes,K:1:2,No,-,No,-,20.27,40,1.33,2003.0,0.66
2,2019,820320,E,No,-,No,-,No,-,27.22,36,1.0,2006.0,0.64
-,2019,820324,H,No,-,No,-,No,-,,5,0.5,,1.32
1,2019,820340,E,No,-,No,-,No,-,22.69,38,1.46,2007.0,0.77
1,2019,820346,E,No,-,No,-,No,-,16.83,43,1.34,2004.0,0.95
1,2019,820347,M,No,-,No,-,No,-,16.32,39,1.39,2002.0,0.96
1,2019,820348,H,No,-,No,-,No,-,11.83,52,1.41,1995.0,0.75
1,2019,820349,H,No,-,No,-,No,-,10.49,50,1.16,1993.0,0.69
1,2019,820350,E,No,-,No,-,No,-,20.8,40,1.21,2002.0,1.28
1,2019,820352,H,No,-,No,-,No,-,8.58,60,1.4,1992.0,1.01
1,2019,820354,M,No,-,No,-,No,-,17.78,47,1.21,2001.0,0.98
1,2019,820364,E,No,-,No,-,No,-,33.1,36,1.2,2001.0,0.65
1,2019,820370,M,Yes,7,No,-,No,-,32.19,45,1.61,2003.0,0.76
1,2019,820372,M,No,-,No,-,No,-,21.09,40,1.29,2003.0,0.88
1,2019,820376,E,No,-,No,-,No,-,19.77,42,1.2,2004.0,1.39
1,2019,820384,E,No,-,No,-,No,-,19.13,57,1.33,2005.0,1.32
1,2019,820385,E,Yes,4:05,No,-,No,-,27.15,39,1.95,2005.0,0.55
1,2019,820388,H,No,-,No,-,No,-,22.28,60,1.5,2003.0,0.56
1,2019,821304,E,No,-,No,-,No,-,34.43,50,1.14,2002.0,0.57
1,2019,821308,H,No,-,No,-,No,-,12.12,84,1.27,1996.0,0.66
1,2019,821316,E,No,-,No,-,No,-,32.57,53,1.2,2000.0,1.15
2,2019,821320,M,No,-,No,-,No,-,11.67,62,1.41,2002.0,0.8
1,2019,821330,E,No,-,No,-,No,-,23.38,56,1.33,2000.0,1
1,2019,830304,M,Yes,6:07:08,Yes,6:07:08,No,-,13.31,55,1.34,2000.0,1.47
3,2019,830312,E,No,-,No,-,No,-,21.74,34,1.36,1998.0,1.01
0,2019,830316,T,Yes,6:7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,No,-,22.73,29,2.42,1960.0,0.59
10,2019,830320,E,Yes,3:04:05,Yes,3:04:05,No,-,27.86,51,2.68,2000.0,0.94
10,2019,830328,E,Yes,3:04:05,Yes,3:04:05,No,-,18.4,58,1.49,2003.0,1.18
3,2019,830336,,No,-,No,-,No,-,29.87,38,2.0,1997.0,0.97
0,2019,830343,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,15.53,141,1.25,1991.0,0.87
-,2019,830348,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,,10,1.25,,0.95
1,2019,830349,M,Yes,6:07:08,Yes,6:07:08,No,-,11.13,57,1.5,2002.0,1.13
3,2019,830356,E,No,-,No,-,No,-,22.48,49,1.69,2004.0,0.75
0,2019,830360,E,Yes,3:04:05,Yes,3:04:05,No,-,16.86,55,1.57,2002.0,0.93
0,2019,830364,E,No,-,No,-,No,-,21.35,58,1.71,2003.0,0.81
1,2019,840302,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,24.25,59,1.48,1994.0,0.83
5,2019,840303,M,Yes,6:07:08,No,-,No,-,21.99,49,1.36,2005.0,0.97
1,2019,840304,E,Yes,3:04:05,No,-,No,-,27.17,37,1.48,1997.0,1.23
0,2019,840308,E,Yes,3:04:05,No,-,No,-,12.86,35,1.17,1998.0,1.26
1,2019,840310,E,Yes,3:04:05,No,-,No,-,13.68,50,1.32,2003.0,1.11
1,2019,840312,E,Yes,3:04:05,No,-,No,-,30.06,32,1.33,1997.0,0.99
1,2019,840316,E,Yes,3:04:05,No,-,No,-,22.03,25,1.14,1995.0,1.29
1,2019,840320,E,Yes,3:04:05,No,-,No,-,21.96,37,1.42,1997.0,1.17
1,2019,840324,E,Yes,3:04:05,No,-,No,-,35.06,26,1.3,1998.0,1.1
2,2019,840328,M,Yes,6:07:08,No,-,No,-,9.69,46,1.31,2000.0,0.75
1,2019,840332,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,22.08,65,1.38,1990.0,0.81
1,2019,840336,E,Yes,3:04:05,No,-,No,-,19.3,34,1.21,1996.0,1.31
2,2019,840342,I,Yes,3:4:5:6:7:8,No,-,No,-,12.41,31,1.82,2000.0,1.2
1,2019,840344,E,Yes,3:04:05,No,-,No,-,30.06,28,1.47,1995.0,1.22
1,2019,840350,M,Yes,6:07:08,No,-,No,-,11.13,52,1.41,2001.0,0.86
7,2019,840356,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,16.58,52,1.3,1995.0,0.89
6,2019,840358,M,Yes,6:07:08,No,-,No,-,19.92,47,1.38,2003.0,0.91
2,2019,840360,E,Yes,3:04:05,No,-,No,-,14.6,35,1.21,2003.0,0.9
-,2019,840361,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,,,,,1.43
-,2019,840366,A,Yes,K:1:2:3:4:5:6:7:8:9:10:11:12,Yes,K:1:2:3:4:5:6:7:8:9:10:11:12,No,-,,,,,0.78
1,2019,840368,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,10.63,64,1.19,1995.0,0.77
-,2019,840370,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,,8,1.0,,0.92
-,2019,84B000,T,Yes,6:07,No,-,Yes,8:9:10:11:12,,49,1.29,,4.1
0,2019,850304,M,Yes,6:07:08,Yes,6:07:08,No,-,17.38,57,1.36,2001.0,1.22
1,2019,850312,E,Yes,2:3:4:5,No,-,No,-,36.47,23,1.64,1997.0,0.66
5,2019,850314,E,No,-,No,-,No,-,40.98,35,2.5,1995.0,1.69
2,2019,850316,E,No,-,No,-,Yes,K:1:2:3:4:5,28.07,49,1.29,1997.0,1.34
0,2019,850320,E,Yes,3:04:05,No,-,No,-,88.27,21,1.17,1999.0,0.57
0,2019,850324,T,Yes,6:7:8:9:10:11:12,No,-,No,-,6.1,12,1.33,1990.0,0.26
1,2019,850328,E,No,-,No,-,No,-,61.54,30,2.0,2000.0,1.59
0,2019,850332,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,20.2,54,1.93,2002.0,0.45
0,2019,850336,E,No,-,No,-,No,-,52.7,25,3.13,1996.0,1.44
0,2019,850338,M,Yes,6:07:08,Yes,6:07:08,No,-,26.28,37,1.32,2002.0,0.67
0,2019,850340,E,No,-,No,-,No,-,49.64,21,1.17,1997.0,0.96
1,2019,850342,E,Yes,3:04:05,No,-,No,-,16.62,44,1.52,2008.0,1.1
0,2019,850348,E,No,-,No,-,No,-,27.73,21,1.5,2004.0,0.69
1,2019,850350,M,Yes,6:07:08,Yes,6:07:09,No,-,19.83,66,1.94,2000.0,1.03
0,2019,850352,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,24.37,50,0.96,1996.0,0.63
2,2019,850354,E,No,-,No,-,No,-,45.94,31,1.41,1996.0,1.87
1,2019,850356,E,Yes,3:05,No,-,No,-,47.7,30,1.25,2000.0,1.47
4,2019,850358,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,12.65,72,1.06,1999.0,0.69
0,2019,850360,H,No,-,No,-,No,-,2.79,16,2.0,2010.0,0.59
6,2019,860302,E,Yes,3:04:05,No,-,Yes,PK:K:1:2:3:4:5,27.05,31,1.63,2000.0,0.72
4,2019,860306,M,Yes,6:07:08,Yes,7:08,Yes,6:07:08,16.43,53,1.08,2002.0,0.86
1,2019,860308,E,No,-,No,-,No,-,35.11,20,0.8,2001.0,0.55
2,2019,860312,E,No,-,No,-,Yes,K:1:2:3:4:5,23.16,25,0.83,2005.0,0.59
20,2019,860316,H,No,-,No,-,Yes,9:10:11:12,8.42,48,1.09,2007.0,0.7
1,2019,860320,E,No,-,No,-,Yes,K:1:2:3:4:5,21.17,26,0.9,2003.0,0.46
1,2019,860324,E,No,-,No,-,Yes,K:1:2:3:4:5,18.15,21,0.64,2006.0,0.67
5,2019,860326,M,Yes,6:07:08,Yes,7:08,Yes,6:07:08,22.18,36,1.13,2000.0,0.67
1,2019,860330,M,Yes,6:07:08,Yes,6:07:08,Yes,6:07:08,10.8,37,1.23,2008.0,0.58
0,2019,860332,E,No,-,No,-,Yes,K:1:2:3:4:5,37.27,12,1.09,2000.0,0.7
3,2019,860336,H,Yes,9:10:11:12,No,-,Yes,9:10:11:12,8.15,37,0.77,2011.0,0.7
1,2019,860339,E,No,-,No,-,Yes,K:1:2:3:4:5,21.6,30,1.03,2007.0,1.25
3,2019,860340,M,Yes,6:07:08,Yes,7:08,Yes,6:07:08,13.91,37,1.09,2002.0,0.84
1,2019,860344,E,Yes,3:04:05,No,-,Yes,K:1:2:3:4:5,23.84,27,0.84,2006.0,1.03
10,2019,860348,E,No,-,No,-,Yes,K:1:2:3:4:5,34.14,23,0.92,2002.0,2.38
1,2019,860352,H,Yes,9:10:11:12,No,-,Yes,9:10:11:12,11.64,59,1.13,2005.0,0.75
-,2019,860354,H,No,-,No,-,Yes,9:10:11:12:13,,,,,0.96
1,2019,860356,E,Yes,2:3:4:5,No,-,No,-,49.98,23,0.96,2003.0,0.6
1,2019,860360,E,No,-,No,-,No,-,18.76,30,1.11,2000.0,0.8
0,2019,861304,E,Yes,2:3:4:5:6,No,-,Yes,3:4:5:6,22.67,65,1.35,1999.0,0.77
0,2019,861308,H,Yes,9:10:11,No,-,Yes,9:10:11:12,22.98,51,1.55,1997.0,0.44
-,2019,861312,M,Yes,7:08,No,-,Yes,7:08,,16,1.6,,0.71
0,2019,862308,E,No,-,No,-,No,-,17.13,37,1.32,1991.0,1.04
0,2019,862310,E,Yes,3:04:05,No,-,No,-,14.79,39,1.3,1992.0,0.78
0,2019,862312,H,Yes,9:10:11:12,No,-,No,-,8.62,40,1.0,1993.0,0.9
1,2019,862316,M,Yes,6:07:08,No,-,No,-,20.63,44,1.38,1994.0,0.81
5,2019,86T000,A,Yes,6:7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,Yes,9:10:11:12,11.29,26,0.41,2006.0,2.32
-,2019,870312,,No,-,No,-,No,-,,,,,-
1,2019,870314,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,14.59,55,1.22,2002.0,0.74
0,2019,870318,I,Yes,6:07:08,No,-,Yes,PK:6:7:8,19.96,31,1.0,2004.0,0.7
0,2019,870320,E,Yes,3:04:05,No,-,Yes,K:1:2:3:4:5,27.35,44,1.69,1997.0,1
5,2019,870324,E,Yes,3:04:05,No,-,Yes,K:1:2:3:4:5,22.91,42,1.24,2001.0,1.02
,2019,87A000,I,,,,,,,,,,,-
0,2019,880304,E,Yes,2:3:4:5,No,-,No,-,29.94,50,1.35,2000.0,1.01
1,2019,880308,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,18.6,74,1.28,1998.0,0.69
1,2019,880312,M,Yes,6:07:08,Yes,6:07:08,No,-,28.35,53,1.29,2000.0,0.82
1,2019,880318,E,Yes,2:3:4:5,No,-,No,-,21.78,38,1.09,2000.0,0.91
-,2019,880320,H,Yes,9:10:11:12,No,-,No,-,,17,1.42,,0.58
1,2019,880324,E,Yes,2:3:4:5,No,-,No,-,37.04,34,1.21,2001.0,0.91
5,2019,880328,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,28.22,31,1.11,2005.0,0.68
5,2019,880330,M,Yes,6:07:08,Yes,6:07:08,No,-,39.58,31,1.72,2006.0,0.7
1,2019,880336,E,Yes,PK:K:1:2:3:5,No,-,No,-,91.45,16,1.23,1998.0,0.69
,2019,88A000,I,,,,,,,,,,,-
0,2019,890304,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,40.84,41,1.58,1993.0,0.44
0,2019,890306,M,Yes,6:07:08,No,-,No,-,44.58,13,1.3,1993.0,0.84
0,2019,890308,E,Yes,K:1:2:3:4:5,No,-,No,-,47.56,32,1.39,1993.0,0.66
1,2019,900302,E,Yes,2:3:4:5,No,-,No,-,16.62,55,1.17,2004.0,1.01
6,2019,900303,E,Yes,3:04:05,No,-,No,-,25.84,55,1.38,2003.0,0.98
5,2019,900304,E,Yes,3:04:05,No,-,No,-,21.15,70,1.4,2005.0,1.14
4,2019,900305,E,Yes,3:04:05,No,-,No,-,18.78,62,1.17,2003.0,0.88
1,2019,900306,E,Yes,3:04:05,No,-,No,-,23.34,58,1.32,2003.0,0.89
5,2019,900307,E,Yes,3:04:05,No,-,No,-,28.8,65,1.44,2003.0,0.75
1,2019,900308,M,Yes,6:07:08,Yes,6:07:08,No,-,11.73,79,1.27,2005.0,0.94
1,2019,900310,M,Yes,6:07:08,Yes,6:07:08,No,-,11.19,86,1.19,2005.0,0.84
2,2019,900311,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,5.72,90,1.29,2006.0,0.82
3,2019,900312,E,Yes,3:04:05,No,-,No,-,35.35,47,1.81,2002.0,0.84
4,2019,900314,M,Yes,6:07:08,Yes,6:07:08,No,-,13.19,89,1.39,2004.0,0.89
7,2019,900316,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,10.19,80,1.16,2006.0,0.82
5,2019,900318,E,Yes,3:04:05,No,-,No,-,22.04,48,1.41,2000.0,0.87
1,2019,900320,E,Yes,3:04:05,No,-,No,-,24.71,53,1.43,2001.0,1.03
4,2019,900328,E,Yes,3:04:05,No,-,No,-,19.67,59,1.23,2003.0,1.16
5,2019,900332,E,Yes,3:04:05,No,-,No,-,34,49,1.36,2002.0,0.49
5,2019,900334,E,Yes,3:04:05,No,-,No,-,21.9,52,1.18,2003.0,1
4,2019,900336,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,9.34,95,1.32,2002.0,0.83
1,2019,900340,E,Yes,3:04:05,No,-,No,-,35.07,27,1.29,2000.0,0.66
1,2019,900341,E,Yes,3:04:05,No,-,No,-,29.49,51,1.28,2001.0,1.03
7,2019,900342,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,10.46,96,1.25,2005.0,0.94
2,2019,900343,M,Yes,6:07:08,Yes,6:07:08,No,-,12.24,104,1.58,2003.0,0.86
2,2019,900344,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,10.75,85,1.47,2005.0,0.83
1,2019,900346,M,Yes,6:07:08,Yes,6:07:08,No,-,13.47,69,1.44,2005.0,0.85
4,2019,900347,E,Yes,2:3:4:5,No,-,No,-,21.27,51,1.04,2004.0,0.99
1,2019,900348,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,11.9,96,1.48,2002.0,0.8
4,2019,900350,M,Yes,6:07:08,Yes,6:07:08,No,-,13.2,57,1.21,2004.0,0.86
5,2019,900351,E,Yes,3:04:05,No,-,No,-,25.53,58,1.41,2003.0,0.95
4,2019,900352,E,Yes,3:04:05,No,-,No,-,30.31,42,1.45,2000.0,0.86
3,2019,900353,E,Yes,3:04:05,No,-,No,-,23.01,60,1.5,2003.0,0.96
4,2019,900354,E,Yes,2:3:4:5,No,-,No,-,29.84,50,1.19,1999.0,0.99
5,2019,900356,E,Yes,3:04:05,No,-,No,-,28.07,60,1.5,2002.0,0.85
7,2019,900358,E,Yes,3:04:05,No,-,No,-,23.68,56,1.51,2006.0,1.03
3,2019,900360,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,12.27,102,1.42,1999.0,0.95
3,2019,900362,M,Yes,6:07:08,Yes,6:07:08,No,-,15.28,77,1.22,2005.0,0.87
6,2019,900363,E,Yes,3:04:05,No,-,No,-,24.68,56,1.4,2004.0,0.96
7,2019,900364,E,Yes,1:2:3:4:5,No,-,No,-,31.47,43,1.54,2005.0,0.7
1,2019,900365,T,Yes,6:7:8:9:10:11:12,No,-,No,-,27.5,25,1.0,2006.0,0.57
1,2019,900366,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,11.91,87,1.81,2004.0,0.79
-,2019,900367,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,,18,1.29,,0.71
4,2019,900368,E,Yes,3:04:05,No,-,No,-,28.77,55,1.25,2002.0,1
6,2019,900370,E,Yes,3:04:05,No,-,No,-,26.57,59,1.16,2003.0,0.69
3,2019,900372,E,Yes,3:04:05,No,-,No,-,30.12,52,1.11,1999.0,0.86
5,2019,900376,E,Yes,3:04:05,No,-,No,-,27.26,55,1.25,2002.0,0.94
4,2019,900377,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,16.27,96,1.3,2002.0,0.95
4,2019,900378,M,Yes,6:07:08,Yes,6:07:08,No,-,12.04,65,1.14,2002.0,0.94
6,2019,900380,E,Yes,2:3:4:5,No,-,No,-,22.71,47,1.47,2004.0,1.06
6,2019,900384,E,Yes,2:3:4:5,No,-,No,-,22.03,46,1.31,2004.0,0.89
6,2019,900388,E,Yes,3:04:05,No,-,No,-,21.84,68,1.7,2002.0,0.84
1,2019,900391,M,Yes,6:07:08,Yes,6:07:08,No,-,11.03,87,1.28,2004.0,0.87
-,2019,900392,A,No,-,No,-,No,-,,10,0.83,,0.87
3,2019,900393,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,7.48,98,1.27,2004.0,0.85
1,2019,90A000,A,Yes,8:9:10:11:12,Yes,8:9:10:11:12,No,-,11.2,122,1.09,2005.0,2.7
-,2019,90B000,E,No,-,No,-,No,-,,16,1.23,,12.72
-,2019,90C000,I,No,-,No,-,No,-,,27,0.68,,2.18
,2019,90D000,,,,,,,,,,,,-
20,2019,90E+01,,Yes,3:4:5:6:7:8:9:10:11:12:13,Yes,3:4:5:6:7:8:9:10:11:12:13,No,-,,100,1.18,,
,2019,90F000,,,,,,,,,,,,-
0,2019,910304,E,No,-,No,-,No,-,28.41,37,1.28,1997.0,1.76
0,2019,910308,E,No,-,No,-,No,-,35.2,36,2.25,2001.0,0.89
0,2019,910311,E,No,-,No,-,No,-,23.46,60,1.43,1999.0,1.5
0,2019,910314,E,No,-,No,-,No,-,14.81,42,1.14,1997.0,1.81
0,2019,910316,M,No,-,No,-,No,-,7.92,100,1.75,2005.0,1.61
0,2019,910320,,No,-,No,-,No,-,,,,1990.0,-
0,2019,910340,E,No,-,No,-,No,-,44.94,26,1.53,2000.0,0.87
0,2019,910346,E,No,-,No,-,No,-,37.44,30,1.43,1994.0,0.83
1,2019,910356,E,No,-,No,-,No,-,73.15,33,1.14,1998.0,1.85
1,2019,910360,E,No,-,No,-,No,-,41.38,47,1.04,1995.0,1.23
0,2019,910364,,No,-,No,-,No,-,,,,1984.0,-
10,2019,910368,T,No,-,No,-,No,-,,13,1.0,,1
1,2019,910370,H,No,-,Yes,9:10:11:12,No,-,3.4,94,1.45,2002.0,2.02
3,2019,910376,E,No,-,No,-,No,-,60,35,2.06,1994.0,1.37
0,2019,910380,E,No,-,No,-,No,-,33.89,37,1.23,1996.0,1.41
-,2019,910382,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,,12,1.33,,0.91
-,2019,910384,M,Yes,6:07:08,Yes,6:07:08,No,-,,14,0.88,,0.79
1,2019,91A000,A,No,-,No,-,No,-,15.58,45,0.7,2005.0,3.34
-,2019,91B000,A,No,-,No,-,No,-,,55,1.06,2016.0,4.35
0,2019,920302,E,No,-,No,-,No,-,28.07,39,0.74,2001.0,1.28
10,2019,920303,E,No,-,No,-,Yes,3:04:05,27.55,42,0.79,2008.0,1.4
0,2019,920304,E,No,-,No,-,No,-,20.72,45,1.0,1999.0,1.45
0,2019,920306,E,No,-,No,-,No,-,26.27,43,0.8,2004.0,1.5
1,2019,920307,E,No,-,No,-,Yes,5,21.95,39,0.67,2004.0,1.06
0,2019,920308,E,No,-,No,-,Yes,K:1:3:4:5,20.6,33,0.92,1999.0,0.97
1,2019,920312,M,No,-,No,-,Yes,6:07:08,10.11,56,0.86,2002.0,1.11
8,2019,920315,M,No,-,No,-,Yes,6:07:08,19.47,85,1.18,2012.0,1.42
0,2019,920316,H,No,-,No,-,Yes,9:10:11:12,3.69,,,2002.0,1.37
2,2019,920317,H,No,-,No,-,No,-,9.7,89,0.8,2010.0,1.66
0,2019,920318,H,No,-,No,-,Yes,9:10:11:12,2.04,75,0.66,1994.0,1.01
1,2019,920320,E,No,-,No,-,No,-,29.25,36,0.8,2004.0,1.16
0,2019,920324,T,No,-,No,-,No,-,104.27,20,0.95,2004.0,0.16
0,2019,920325,E,No,-,No,-,Yes,K:1:2:3:4:5,29.15,38,0.78,2004.0,1.25
0,2019,920326,E,No,-,No,-,No,-,39.2,31,0.84,2001.0,1.19
0,2019,920327,E,No,-,No,-,No,-,19.57,34,0.85,1999.0,2.13
1,2019,920328,E,No,-,No,-,Yes,K:1:2:3:4:5,19.85,39,0.95,2003.0,2.07
0,2019,920329,E,Yes,4:05,No,-,No,-,18.73,32,0.78,2001.0,0.64
10,2019,920332,E,No,-,No,-,No,-,27.23,35,0.83,2010.0,1.56
1,2019,920334,E,No,-,No,-,Yes,3:04:05,22.45,29,0.73,2002.0,1.12
1,2019,920336,E,No,-,No,-,No,-,37.8,22,0.59,2000.0,1.35
0,2019,920340,E,No,-,No,-,No,-,20.08,30,0.77,1997.0,1.17
0,2019,920342,E,No,-,No,-,Yes,K:1:2:3:4:5,14.49,34,0.77,2000.0,2.25
1,2019,920344,E,No,-,No,-,Yes,4:05,13.18,38,0.97,2005.0,0.95
1,2019,920348,H,No,-,No,-,Yes,9:10:11:12,6.48,99,0.91,2009.0,1.37
1,2019,920349,E,No,-,No,-,No,-,37.3,39,1.15,2011.0,1.15
4,2019,920351,E,No,-,No,-,Yes,K:1:2:3:4:5,28.8,48,0.87,2010.0,0.79
1,2019,920352,E,Yes,K:1:2:3:4:5,No,-,No,-,46.07,32,0.78,2005.0,0.36
1,2019,920356,M,No,-,No,-,No,-,11.4,55,0.82,1998.0,1.38
0,2019,920358,E,No,-,No,-,No,-,19.68,32,0.68,2002.0,1.17
0,2019,920360,M,Yes,6:07:08,Yes,6:07:08,No,-,14.36,71,1.31,2016.0,0.58
0,2019,920362,E,No,-,No,-,Yes,3:04:05,29.98,33,0.83,2002.0,1.45
2,2019,920364,E,No,-,No,-,No,-,25.76,32,0.71,1998.0,1.07
0,2019,920368,H,No,-,No,-,Yes,9:10:11:12,4.28,91,0.67,2002.0,1.25
0,2019,920369,E,No,-,No,-,Yes,4:05,14.03,41,0.67,2001.0,2.32
1,2019,920370,M,No,-,No,-,Yes,6:07:08,13.05,39,0.93,2005.0,0.61
0,2019,920376,E,No,-,No,-,Yes,K:1:2:3:4:5,16.03,34,0.92,2004.0,0.87
0,2019,920380,E,Yes,K:1:2:3:4:5,No,-,No,-,21.94,32,0.91,2003.0,0.7
-,2019,920381,M,Yes,6:07:08,No,-,No,-,,10,1.0,,0.33
1,2019,920384,E,No,-,No,-,No,-,29.54,33,0.79,2002.0,1.14
0,2019,920386,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,0.18,6,1.0,2010.0,1.14
0,2019,920388,M,No,-,No,-,Yes,6:07:08,9.82,66,0.96,2001.0,1.02
1,2019,920390,E,No,-,No,-,Yes,5,15.05,39,0.68,1998.0,0.8
0,2019,920391,M,No,-,No,-,Yes,6:07:08,7.98,52,0.8,2002.0,1.66
0,2019,920393,E,No,-,No,-,Yes,K:3:4:5,17.9,30,0.55,2003.0,1.6
1,2019,920394,M,No,-,No,-,Yes,6:07:08,11.37,43,0.65,2007.0,1.38
0,2019,920396,E,No,-,No,-,No,-,16.65,30,0.71,1996.0,1.19
0,2019,920398,E,No,-,No,-,Yes,4:05,19.93,41,0.73,2001.0,0.97
0,2019,920399,M,No,-,No,-,Yes,6:07:08,15.79,30,0.46,2005.0,1.54
0,2019,920400,M,No,-,No,-,Yes,6:07:08,6.55,39,0.85,2001.0,1.24
0,2019,920402,M,No,-,No,-,Yes,6:07:08,13.32,47,0.84,2004.0,1.2
0,2019,920403,E,No,-,No,-,No,-,28.9,38,0.78,2001.0,0.88
3,2019,920404,M,No,-,No,-,No,-,8.05,57,0.74,2003.0,1.05
0,2019,920408,M,No,-,No,-,No,-,17.1,42,0.7,2000.0,1.05
0,2019,920410,M,No,-,No,-,No,-,10.75,47,0.89,2004.0,0.71
0,2019,920411,H,Yes,9,No,-,Yes,9:10:11:12,10.59,80,1.03,1996.0,0.54
0,2019,920412,H,No,-,No,-,No,-,6.16,118,0.91,1993.0,1.29
1,2019,920413,E,No,-,No,-,Yes,K:1:2:3:4:5,22.39,35,0.74,2000.0,0.77
1,2019,920414,E,No,-,No,-,No,-,27.08,42,0.82,2005.0,1.08
2,2019,920415,E,No,-,No,-,No,-,47.85,36,1.0,2006.0,0.4
0,2019,920416,E,No,-,No,-,No,-,17,30,0.73,1999.0,1.67
0,2019,920417,E,No,-,No,-,Yes,4:05,25.11,30,0.71,1999.0,1.26
1,2019,920420,E,No,-,No,-,Yes,3:04:05,14.27,32,0.59,2000.0,1.7
1,2019,920424,M,No,-,No,-,Yes,6:07:08,13.5,48,0.84,2002.0,1.28
1,2019,920428,H,No,-,No,-,Yes,9:10:11:12,4.27,76,0.6,2005.0,1.56
5,2019,920436,H,No,-,No,-,Yes,9:10:11:12,9.45,115,1.42,2009.0,1.18
0,2019,920438,M,No,-,No,-,No,-,51.47,12,0.75,2002.0,0.49
0,2019,920439,E,No,-,No,-,Yes,K:1:2:3:4:5,32.44,26,0.54,2005.0,2.81
4,2019,920440,E,Yes,K:1:2:3:4:5,No,-,No,-,40.79,35,0.81,2005.0,0.42
1,2019,920441,H,No,-,No,-,Yes,9:10:11:12,4.48,80,0.66,2003.0,1.52
1,2019,920442,I,Yes,6:07:08,No,-,Yes,K:1:2:3:4:5:6:7:8,23.67,43,0.83,2001.0,0.77
0,2019,920443,E,No,-,No,-,No,-,17.94,43,0.75,2001.0,1.61
1,2019,920444,M,No,-,No,-,Yes,6:07:08,10.87,48,0.84,2002.0,1.6
0,2019,920445,H,No,-,No,-,Yes,9:10:11:12,8.54,69,0.84,2006.0,1.12
