year,agency_code,asm_option,k2_feeder,subgroup,aaa_score,aaa_score_masking,awa_score,awa_score_masking,cgrs_score,cgrs_score_masking,elp_score,elp_score_masking,mcr_score,mcr_score_masking,scgs_score,scgs_score_masking,bi_score,bi_score_masking,ach_score,eg_status,eg_score,spg_score,spg_grade,mags_score,mags_score_masking,ma_eg_status,ma_eg_score,ma_spg_score,ma_spg_grade,rdgs_score,rdgs_score_masking,rd_eg_status,rd_eg_score,rd_spg_score,rd_spg_grade
2019,10380,N,N,ELS,33.0,,,,,,50.6,,,,35.1,,,,37.7,NotMet,69.8,44.0,D,,,,,,,,,,,,
2019,10380,N,N,HI7,41.7,,,,,,47.3,,,,40.4,,,,42.7,NotMet,67.2,48.0,D,,,,,,,,,,,,
2019,10380,N,N,SWD,19.2,,,,,,,,,,,,,,19.2,Met,80.2,31.0,F,,,,,,,,,,,,
2019,10380,N,N,WH7,57.6,,,,,,,,,,,,,,57.6,Met,81.8,62.0,C,,,,,,,,,,,,
2019,10384,N,N,ALL,69.0,,,,,,,,,,83.5,,,,71.2,Exceeded,90.3,75.0,B,73.9,,Exceeded,95.0,78.0,B,64.1,,Met,77.8,67.0,C
2019,10384,N,N,BL7,59.2,,,,,,,,,,67.7,,,,60.5,Exceeded,86.1,66.0,C,,,,,,,,,,,,
2019,10384,N,N,EDS,50.8,,,,,,,,,,73.3,,,,54.2,Exceeded,86.8,61.0,C,,,,,,,,,,,,
2019,10384,N,N,HI7,57.9,,,,,,,,,,,,,,57.9,Met,81.7,63.0,C,,,,,,,,,,,,
2019,10384,N,N,MU7,61.3,,,,,,,,,,,,,,61.3,Met,82.3,66.0,C,,,,,,,,,,,,
2019,10384,N,N,SWD,23.9,,,,,,,,,,,,,,23.9,Exceeded,85.3,36.0,F,,,,,,,,,,,,
2019,10384,N,N,WH7,78.5,,,,,,,,,,87.9,,,,80.0,Exceeded,89.5,82.0,B,,,,,,,,,,,,
2019,10388,N,N,ALL,56.4,,60.7,,85.9,,,,84.5,,,,59.1,,67.7,Met,72.8,69.0,C,,,,,,,,,,,,
2019,10388,N,N,BL7,45.7,,,,82.4,,,,73.3,,,,,,64.5,Met,80.9,68.0,C,,,,,,,,,,,,
2019,10388,N,N,EDS,40.7,,43.6,,75.8,,,,73.8,,,,51.1,,54.4,Met,72.0,58.0,C,,,,,,,,,,,,
2019,10388,N,N,HI7,49.0,,46.9,,83.9,,,,84.6,,,,52.2,,61.4,Met,75.9,64.0,C,,,,,,,,,,,,
2019,10388,N,N,SWD,7.4,,,,64.4,,,,27.5,,,,16.7,,25.5,Met,77.8,36.0,F,,,,,,,,,,,,
2019,10388,N,N,WH7,60.1,,67.1,,86.3,,,,85.7,,,,60.7,,70.5,Met,72.6,71.0,B,,,,,,,,,,,,
2019,10390,N,N,ALL,59.9,,,,,,,,,,83.9,,,,63.4,Exceeded,89.2,69.0,C,62.4,,Exceeded,93.8,69.0,C,57.5,,Met,76.4,61.0,C
2019,10390,N,N,BL7,52.9,,,,,,,,,,,,,,52.9,Met,83.2,59.0,C,,,,,,,,,,,,
2019,10390,N,N,EDS,44.2,,,,,,,,,,74.7,,,,48.2,Met,84.1,55.0,C,,,,,,,,,,,,
2019,10390,N,N,ELS,38.9,,,,,,,,,,,,,,38.9,Met,82.5,48.0,D,,,,,,,,,,,,
2019,10390,N,N,HI7,54.7,,,,,,,,,,,,,,54.7,Exceeded,88.9,62.0,C,,,,,,,,,,,,
2019,10390,N,N,MU7,41.2,,,,,,,,,,,,,,41.2,,,41.0,D,,,,,,,,,,,,
2019,10390,N,N,SWD,11.8,,,,,,,,,,,,,,11.8,Met,80.1,25.0,F,,,,,,,,,,,,
2019,10390,N,N,WH7,61.4,,,,,,,,,,82.7,,,,64.5,Met,83.5,68.0,C,,,,,,,,,,,,
2019,10392,N,N,ALL,43.8,,,,,,,,,,53.3,,,,45.5,Met,83.6,53.0,D,44.9,,Met,84.2,53.0,D,42.8,,Met,82.8,51.0,D
2019,10392,N,N,EDS,33.7,,,,,,,,,,44.4,,,,35.5,Met,82.3,45.0,D,,,,,,,,,,,,
2019,10392,N,N,HI7,36.1,,,,,,,,,,,,,,36.1,,,36.0,F,,,,,,,,,,,,
2019,10392,N,N,SWD,13.3,,,,,,,,,,,,,,13.3,,,13.0,F,,,,,,,,,,,,
2019,10392,N,N,WH7,46.1,,,,,,,,,,56.8,,,,48.0,Met,83.9,55.0,C,,,,,,,,,,,,
2019,10394,N,N,ALL,41.5,,,,,,13.6,,,,64.2,,,,43.7,NotMet,56.8,46.0,D,36.4,,NotMet,55.4,40.0,D,46.6,,Met,73.8,52.0,D
2019,10394,N,N,AS7,80.8,,,,,,,,,,,,,,80.8,Met,80.6,81.0,B,,,,,,,,,,,,
2019,10394,N,N,BL7,25.2,,,,,,,,,,46.2,,,,27.5,Met,72.5,37.0,F,,,,,,,,,,,,
2019,10394,N,N,EDS,29.4,,,,,,13.2,,,,55.0,,,,31.8,NotMet,61.6,38.0,F,,,,,,,,,,,,
2019,10394,N,N,ELS,31.8,,,,,,13.6,,,,,,,,29.1,Met,75.3,38.0,F,,,,,,,,,,,,
2019,10394,N,N,HI7,33.4,,,,,,14.0,,,,66.2,,,,35.7,NotMet,61.9,41.0,D,,,,,,,,,,,,
2019,10394,N,N,MU7,50.0,,,,,,,,,,,,,,50.0,NotMet,62.4,52.0,D,,,,,,,,,,,,
2019,10394,N,N,SWD,12.5,,,,,,,,,,,,,,12.5,Met,80.9,26.0,F,,,,,,,,,,,,
2019,10394,N,N,WH7,63.2,,,,,,,,,,75.9,,,,65.0,NotMet,57.1,63.0,C,,,,,,,,,,,,
2019,10396,N,N,ALL,59.5,,60.0,,88.4,,,,91.7,,,,56.0,,69.8,Exceeded,96.2,75.0,B,,,,,,,,,,,,
2019,10396,N,N,BL7,35.6,,38.1,,86.6,,,,92.4,,,,37.1,,55.8,Exceeded,88.7,62.0,C,,,,,,,,,,,,
2019,10396,N,N,EDS,46.9,,46.7,,87.6,,,,87.6,,,,42.6,,60.1,Exceeded,90.3,66.0,C,,,,,,,,,,,,
2019,10396,N,N,HI7,64.1,,55.0,,94.2,,,,87.9,,,,54.8,,69.4,Exceeded,90.6,74.0,B,,,,,,,,,,,,
2019,10396,N,N,MU7,71.0,,,,,,,,,,,,,,71.0,,,71.0,B,,,,,,,,,,,,
2019,10396,N,N,SWD,14.3,,,,77.8,,,,47.1,,,,12.5,,37.7,Met,80.3,46.0,D,,,,,,,,,,,,
2019,10396,N,N,WH7,75.8,,81.8,,89.8,,,,92.5,,,,71.9,,81.9,Exceeded,89.5,83.0,B,,,,,,,,,,,,
2019,10400,N,N,ALL,54.3,,68.2,,88.4,,,,94.8,,,,62.6,,69.8,NotMet,65.9,69.0,C,,,,,,,,,,,,
2019,10400,N,N,BL7,31.7,,,,,,,,,,,,36.4,,33.3,Met,75.4,42.0,D,,,,,,,,,,,,
2019,10400,N,N,EDS,27.7,,45.3,,78.9,,,,86.9,,,,42.1,,48.5,NotMet,61.1,51.0,D,,,,,,,,,,,,
2019,10400,N,N,HI7,31.4,,62.5,,86.8,,,,95.0,1.0,,,42.9,,56.3,Met,75.2,60.0,C,,,,,,,,,,,,
2019,10400,N,N,SWD,5.0,2.0,,,,,,,,,,,,,3.6,Met,75.4,18.0,F,,,,,,,,,,,,
2019,10400,N,N,WH7,61.9,,75.0,,89.5,,,,94.9,,,,73.4,,75.4,NotMet,69.3,74.0,B,,,,,,,,,,,,
2019,10403,N,N,ALL,61.7,,,,,,,,,,80.6,,,,64.3,Met,77.7,67.0,C,63.9,,Met,79.1,67.0,C,59.6,,Met,80.9,64.0,C
2019,10403,N,N,BL7,47.6,,,,,,,,,,,,,,47.6,Met,80.2,54.0,D,,,,,,,,,,,,
2019,10403,N,N,EDS,44.6,,,,,,,,,,68.8,,,,47.8,Met,77.5,54.0,D,,,,,,,,,,,,
2019,10403,N,N,ELS,34.5,,,,,,,,,,,,,,34.5,Met,76.8,43.0,D,,,,,,,,,,,,
2019,10403,N,N,HI7,48.2,,,,,,,,,,71.4,,,,51.3,Met,80.8,57.0,C,,,,,,,,,,,,
2019,10403,N,N,MU7,51.6,,,,,,,,,,,,,,51.6,NotMet,65.9,54.0,D,,,,,,,,,,,,
2019,10403,N,N,SWD,18.2,,,,,,,,,,,,,,18.2,Met,70.8,29.0,F,,,,,,,,,,,,
2019,10403,N,N,WH7,68.0,,,,,,,,,,86.9,,,,70.6,Met,79.9,72.0,B,,,,,,,,,,,,
2019,10406,N,N,ALL,64.1,,,,,,,,,,82.0,,,,66.5,Met,75.1,68.0,C,69.7,,Met,84.0,73.0,B,58.4,,Met,70.1,61.0,C
2019,10406,N,N,BL7,49.2,,,,,,,,,,66.7,,,,51.3,Met,80.7,57.0,C,,,,,,,,,,,,
2019,10406,N,N,EDS,49.1,,,,,,,,,,69.7,,,,51.8,Met,80.9,58.0,C,,,,,,,,,,,,
2019,10406,N,N,ELS,39.8,,,,,,,,,,,,,,39.8,Met,83.9,49.0,D,,,,,,,,,,,,
2019,10406,N,N,HI7,49.5,,,,,,,,,,64.7,,,,51.7,Met,82.2,58.0,C,,,,,,,,,,,,
2019,10406,N,N,MU7,45.7,,,,,,,,,,,,,,45.7,Met,82.6,53.0,D,,,,,,,,,,,,
2019,10406,N,N,SWD,17.6,,,,,,,,,,,,,,17.6,Met,77.7,30.0,F,,,,,,,,,,,,
2019,10406,N,N,WH7,78.8,,,,,,,,,,95.0,1.0,,,81.3,Met,74.2,80.0,B,,,,,,,,,,,,
2019,01B000,N,N,ALL,71.3,,,,,,,,,,84.7,,68.9,,72.7,Exceeded,88.1,76.0,B,67.4,,Exceeded,92.9,73.0,B,74.8,,Met,81.9,76.0,B
2019,01B000,N,N,BL7,65.9,,,,,,,,,,,,,,65.9,Met,81.4,69.0,C,,,,,,,,,,,,
2019,01B000,N,N,EDS,49.5,,,,,,,,,,,,,,49.5,Exceeded,86.0,57.0,C,,,,,,,,,,,,
2019,01B000,N,N,ELS,53.7,,,,,,,,,,,,,,53.7,,,54.0,D,,,,,,,,,,,,
2019,01B000,N,N,HI7,63.4,,,,,,,,,,,,,,63.4,Met,82.5,67.0,C,,,,,,,,,,,,
2019,01B000,N,N,MU7,65.1,,,,,,,,,,,,,,65.1,,,65.0,C,,,,,,,,,,,,
2019,01B000,N,N,SWD,36.0,,,,,,,,,,,,,,36.0,Met,84.1,46.0,D,,,,,,,,,,,,
2019,01B000,N,N,WH7,72.9,,,,,,,,,,85.3,,78.1,,74.6,Exceeded,86.2,77.0,B,,,,,,,,,,,,
2019,01C000,N,N,ALL,66.3,,71.4,,95.0,1.0,,,95.0,1.0,95.0,1.0,84.1,,73.0,Met,84.7,75.0,B,67.6,,Exceeded,85.5,71.0,B,61.9,,Met,70.7,64.0,C
2019,01C000,N,N,BL7,38.2,,,,,,,,,,,,,,38.2,,,38.0,F,,,,,,,,,,,,
2019,01C000,N,N,EDS,56.3,,,,,,,,,,,,,,56.3,Met,77.4,61.0,C,,,,,,,,,,,,
2019,01C000,N,N,HI7,61.5,,,,,,,,,,,,,,61.5,,,62.0,C,,,,,,,,,,,,
2019,01C000,N,N,SWD,23.1,,,,,,,,,,,,,,23.1,Met,73.2,33.0,F,,,,,,,,,,,,
2019,01C000,N,N,WH7,67.8,,78.8,,95.0,1.0,,,95.0,1.0,95.0,1.0,82.5,,74.0,Met,84.8,76.0,B,,,,,,,,,,,,
2019,01D000,N,N,ALL,73.1,,89.7,,95.0,1.0,,,95.0,1.0,80.0,,75.7,,78.4,NotMet,69.9,77.0,B,63.3,,Met,78.2,66.0,C,72.8,,NotMet,64.9,71.0,B
2019,01D000,N,N,EDS,53.1,,,,,,,,,,,,,,53.1,,,53.0,D,,,,,,,,,,,,
2019,01D000,N,N,SWD,29.6,,,,,,,,,,,,,,29.6,,,30.0,F,,,,,,,,,,,,
2019,01D000,N,N,WH7,74.6,,89.2,,95.0,1.0,,,95.0,1.0,85.7,,80.0,,80.4,Met,70.5,78.0,B,,,,,,,,,,,,
2019,20302,N,N,ALL,52.7,,71.7,,83.5,,,,92.1,,,,56.1,,69.3,Met,72.4,70.0,B,,,,,,,,,,,,
2019,20302,N,N,EDS,40.3,,60.2,,73.9,,,,80.6,,,,47.8,,57.1,NotMet,67.7,59.0,C,,,,,,,,,,,,
2019,20302,N,N,HI7,36.4,,,,64.5,,,,,,,,31.3,,43.0,Met,75.2,49.0,D,,,,,,,,,,,,
2019,20302,N,N,SWD,19.8,,,,66.0,,,,47.4,,,,23.3,,36.4,Met,78.0,45.0,D,,,,,,,,,,,,
2019,20302,N,N,WH7,56.0,,74.0,,85.3,,,,93.5,,,,59.8,,71.9,Met,73.6,72.0,B,,,,,,,,,,,,
2019,20303,N,N,ALL,87.3,,,,,,,,,,,,87.0,,87.2,Met,84.5,87.0,A,,,,,,,,,,,,
2019,20303,N,N,EDS,72.7,,,,,,,,,,,,,,72.7,Met,80.6,74.0,B,,,,,,,,,,,,
2019,20303,N,N,WH7,88.4,,,,,,,,,,,,93.1,,90.0,Met,82.3,88.0,A,,,,,,,,,,,,
2019,20304,N,N,ALL,65.5,,,,,,,,,,72.7,,,,66.6,Met,83.2,70.0,B,68.5,,Met,83.8,72.0,B,62.6,,Met,82.9,67.0,C
2019,20304,N,N,EDS,55.6,,,,,,,,,,,,,,55.6,Met,82.3,61.0,C,,,,,,,,,,,,
2019,20304,N,N,SWD,27.8,,,,,,,,,,,,,,27.8,Met,79.1,38.0,F,,,,,,,,,,,,
2019,20304,N,N,WH7,64.1,,,,,,,,,,70.1,,,,64.9,Met,82.9,69.0,C,,,,,,,,,,,,
2019,20306,N,N,ALL,57.2,,,,,,,,,,81.0,,,,60.7,Met,71.8,63.0,C,59.8,,Met,71.1,62.0,C,54.6,,Met,72.9,58.0,C
2019,20306,N,N,BL7,40.8,,,,,,,,,,,,,,40.8,Met,81.7,49.0,D,,,,,,,,,,,,
2019,20306,N,N,EDS,51.4,,,,,,,,,,72.9,,,,54.5,Met,74.8,59.0,C,,,,,,,,,,,,
2019,20306,N,N,ELS,42.2,,,,,,,,,,,,,,42.2,Met,74.1,49.0,D,,,,,,,,,,,,
2019,20306,N,N,HI7,53.5,,,,,,,,,,75.0,,,,56.9,Met,80.5,62.0,C,,,,,,,,,,,,
2019,20306,N,N,MU7,51.6,,,,,,,,,,,,,,51.6,Met,80.7,57.0,C,,,,,,,,,,,,
2019,20306,N,N,SWD,27.6,,,,,,,,,,,,,,27.6,Met,74.3,37.0,F,,,,,,,,,,,,
2019,20306,N,N,WH7,59.8,,,,,,,,,,84.7,,,,63.4,NotMet,66.7,64.0,C,,,,,,,,,,,,
2019,20308,N,N,ALL,67.4,,,,,,,,,,78.4,,,,69.0,Met,77.2,71.0,B,70.1,,Met,79.6,72.0,B,64.6,,Met,80.5,68.0,C
2019,20308,N,N,EDS,57.6,,,,,,,,,,,,,,57.6,Met,79.8,62.0,C,,,,,,,,,,,,
2019,20308,N,N,SWD,36.5,,,,,,,,,,,,,,36.5,Met,80.4,45.0,D,,,,,,,,,,,,
2019,20308,N,N,WH7,69.4,,,,,,,,,,78.3,,,,70.7,Met,76.8,72.0,B,,,,,,,,,,,,
2019,20316,N,N,ALL,54.0,,,,,,,,,,67.9,,,,56.0,Met,84.7,62.0,C,60.9,,Exceeded,86.8,66.0,C,47.2,,Met,82.7,54.0,D
2019,20316,N,N,EDS,47.3,,,,,,,,,,59.6,,,,49.0,Met,83.0,56.0,C,,,,,,,,,,,,
2019,20316,N,N,ELS,19.6,,,,,,,,,,,,,,19.6,Met,81.5,32.0,F,,,,,,,,,,,,
2019,20316,N,N,HI7,34.8,,,,,,,,,,,,,,34.8,Met,81.3,44.0,D,,,,,,,,,,,,
2019,20316,N,N,SWD,22.5,,,,,,,,,,,,,,22.5,Met,83.0,35.0,F,,,,,,,,,,,,
2019,20316,N,N,WH7,59.9,,,,,,,,,,74.6,,,,62.0,Met,84.0,66.0,C,,,,,,,,,,,,
2019,20320,N,N,ALL,63.9,,,,,,,,,,60.5,,,,63.5,Met,81.1,67.0,C,70.5,,Met,82.3,73.0,B,57.4,,Met,80.9,62.0,C
2019,20320,N,N,EDS,57.4,,,,,,,,,,,,,,57.4,Met,80.9,62.0,C,,,,,,,,,,,,
2019,20320,N,N,SWD,35.4,,,,,,,,,,,,,,35.4,,,35.0,F,,,,,,,,,,,,
2019,20320,N,N,WH7,65.9,,,,,,,,,,,,,,65.9,Met,77.6,68.0,C,,,,,,,,,,,,
2019,20324,N,N,ALL,72.5,,,,,,,,,,,,,,72.5,NotMet,66.4,71.0,B,80.0,,Met,71.5,78.0,B,65.0,,Met,72.5,67.0,C
2019,20324,N,N,EDS,64.3,,,,,,,,,,,,,,64.3,Met,70.8,66.0,C,,,,,,,,,,,,
2019,20324,N,N,WH7,75.0,,,,,,,,,,,,,,75.0,NotMet,66.2,73.0,B,,,,,,,,,,,,
2019,20328,N,N,ALL,75.8,,,,,,,,,,74.4,,,,75.6,Met,83.2,77.0,B,82.5,,Met,83.8,83.0,B,69.2,,Met,83.1,72.0,B
2019,20328,N,N,EDS,76.0,,,,,,,,,,,,,,76.0,Met,83.1,77.0,B,,,,,,,,,,,,
2019,20328,N,N,HI7,68.8,,,,,,,,,,,,,,68.8,Met,81.0,71.0,B,,,,,,,,,,,,
2019,20328,N,N,SWD,52.3,,,,,,,,,,,,,,52.3,,,52.0,D,,,,,,,,,,,,
2019,20328,N,N,WH7,76.1,,,,,,,,,,,,,,76.1,Met,81.6,77.0,B,,,,,,,,,,,,
2019,20330,N,N,ALL,66.8,,,,,,,,,,92.3,,,,70.3,Exceeded,88.9,74.0,B,69.9,,Exceeded,86.5,73.0,B,63.7,,Met,84.4,68.0,C
2019,20330,N,N,AS7,83.3,,,,,,,,,,,,,,83.3,,,83.0,B,,,,,,,,,,,,
2019,20330,N,N,EDS,50.8,,,,,,,,,,86.2,,,,55.3,Met,82.5,61.0,C,,,,,,,,,,,,
2019,20330,N,N,ELS,73.3,,,,,,,,,,,,,,73.3,,,73.0,B,,,,,,,,,,,,
2019,20330,N,N,HI7,70.0,,,,,,,,,,,,,,70.0,Met,80.6,72.0,B,,,,,,,,,,,,
2019,20330,N,N,MU7,59.5,,,,,,,,,,,,,,59.5,Met,81.7,64.0,C,,,,,,,,,,,,
2019,20330,N,N,SWD,27.7,,,,,,,,,,,,,,27.7,Exceeded,88.3,40.0,D,,,,,,,,,,,,
2019,20330,N,N,WH7,66.7,,,,,,,,,,92.8,,,,70.5,Exceeded,87.6,74.0,B,,,,,,,,,,,,
2019,20332,N,N,ALL,69.5,,,,,,,,,,80.9,,,,71.2,Met,73.6,72.0,B,72.5,,NotMet,65.0,71.0,B,66.4,,Met,82.1,70.0,B
2019,20332,N,N,EDS,61.2,,,,,,,,,,,,,,61.2,Met,82.3,65.0,C,,,,,,,,,,,,
2019,20332,N,N,SWD,35.3,,,,,,,,,,,,,,35.3,,,35.0,F,,,,,,,,,,,,
2019,20332,N,N,WH7,69.2,,,,,,,,,,82.9,,,,71.1,Met,72.9,71.0,B,,,,,,,,,,,,
2019,30304,N,N,ALL,56.5,,63.5,,89.3,,,,94.9,,,,62.4,,71.6,Met,70.2,71.0,B,,,,,,,,,,,,
2019,30304,N,N,EDS,54.1,,51.9,,86.9,,,,92.5,,,,55.4,,66.1,Met,74.8,68.0,C,,,,,,,,,,,,
2019,30304,N,N,HI7,60.5,,,,,,,,,,,,,,60.5,Met,79.8,64.0,C,,,,,,,,,,,,
2019,30304,N,N,WH7,55.3,,67.0,,88.2,,,,95.0,1.0,,,60.2,,71.4,NotMet,68.6,71.0,B,,,,,,,,,,,,
2019,30308,N,N,ALL,63.8,,,,,,,,,,83.0,,,,66.8,Exceeded,89.1,71.0,B,71.0,,Exceeded,90.0,75.0,B,56.6,,Met,82.7,62.0,C
2019,30308,N,N,EDS,59.7,,,,,,,,,,75.8,,,,62.1,Exceeded,90.3,68.0,C,,,,,,,,,,,,
2019,30308,N,N,ELS,50.0,,,,,,,,,,,,,,50.0,,,50.0,D,,,,,,,,,,,,
2019,30308,N,N,HI7,56.4,,,,,,,,,,,,,,56.4,Met,81.9,62.0,C,,,,,,,,,,,,
2019,30308,N,N,SWD,25.0,,,,,,,,,,,,,,25.0,,,25.0,F,,,,,,,,,,,,
2019,30308,N,N,WH7,66.8,,,,,,,,,,81.6,,,,69.1,Exceeded,88.6,73.0,B,,,,,,,,,,,,
2019,30316,N,N,ALL,77.8,,,,,,,,,,86.1,,,,79.0,Exceeded,86.9,81.0,B,84.3,,Exceeded,87.4,85.0,A,71.3,,Met,83.0,74.0,B
2019,30316,N,N,EDS,66.3,,,,,,,,,,,,,,66.3,Exceeded,86.4,70.0,B,,,,,,,,,,,,
2019,30316,N,N,WH7,77.7,,,,,,,,,,84.4,,,,78.7,Exceeded,85.1,80.0,B,,,,,,,,,,,,
2019,30320,N,N,ALL,53.4,,,,,,,,,,64.9,,,,54.9,Met,72.8,58.0,C,52.8,,NotMet,63.0,55.0,C,53.9,,Met,82.8,60.0,C
2019,30320,N,N,EDS,45.3,,,,,,,,,,52.1,,,,46.2,NotMet,67.7,51.0,D,,,,,,,,,,,,
2019,30320,N,N,ELS,27.8,,,,,,,,,,,,,,27.8,,,28.0,F,,,,,,,,,,,,
2019,30320,N,N,HI7,41.8,,,,,,,,,,,,,,41.8,Met,82.2,50.0,D,,,,,,,,,,,,
2019,30320,N,N,SWD,21.0,,,,,,,,,,,,,,21.0,Met,70.3,31.0,F,,,,,,,,,,,,
2019,30320,N,N,WH7,57.8,,,,,,,,,,68.8,,,,59.2,NotMet,67.1,61.0,C,,,,,,,,,,,,
2019,40304,N,N,ALL,56.5,,62.5,,95.0,1.0,,,95.0,1.0,,,64.8,,70.8,Met,81.3,73.0,B,,,,,,,,,,,,
2019,40304,N,N,BL7,57.1,,,,,,,,,,,,,,57.1,Met,80.9,62.0,C,,,,,,,,,,,,
2019,40304,N,N,EDS,60.0,,,,,,,,,,,,,,60.0,Met,82.6,65.0,C,,,,,,,,,,,,
2019,40304,N,N,WH7,57.6,,,,,,,,,,,,69.4,,61.8,Met,80.5,66.0,C,,,,,,,,,,,,
2019,40305,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,40305,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,40305,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,40305,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,40305,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,40305,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,40305,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,40305,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,40305,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,40305,Y,N,WH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,40306,N,N,ALL,23.5,,38.3,,86.2,,,,89.8,,,,31.0,,49.2,NotMet,57.9,51.0,D,,,,,,,,,,,,
2019,40306,N,N,BL7,18.1,,19.4,,85.6,,,,87.7,,,,16.4,,42.1,NotMet,62.7,46.0,D,,,,,,,,,,,,
2019,40306,N,N,EDS,17.8,,31.1,,80.0,,,,85.7,,,,19.0,,39.8,NotMet,59.1,44.0,D,,,,,,,,,,,,
2019,40306,N,N,SWD,5.0,2.0,,,58.1,,,,,,,,,,20.2,Met,70.5,30.0,F,,,,,,,,,,,,
2019,40306,N,N,WH7,37.5,,79.5,,88.5,,,,93.6,,,,56.3,,67.2,NotMet,60.4,66.0,C,,,,,,,,,,,,
2019,40308,N,N,ALL,63.9,,,,,,,,,,83.8,,,,67.5,Met,83.3,71.0,B,63.9,,Met,80.9,67.0,C,63.9,,Met,82.7,68.0,C
2019,40308,N,N,BL7,44.7,,,,,,,,,,,,,,44.7,Met,82.7,52.0,D,,,,,,,,,,,,
2019,40308,N,N,EDS,45.6,,,,,,,,,,,,,,45.6,Met,82.4,53.0,D,,,,,,,,,,,,
2019,40308,N,N,WH7,82.5,,,,,,,,,,,,,,82.5,Met,82.3,82.0,B,,,,,,,,,,,,
2019,40309,N,N,ALL,35.6,,,,,,,,,,64.7,,,,39.6,NotMet,52.4,42.0,D,30.0,,NotMet,51.2,34.0,F,41.2,,NotMet,66.5,46.0,D
2019,40309,N,N,BL7,25.9,,,,,,,,,,51.8,,,,29.4,NotMet,54.4,34.0,F,,,,,,,,,,,,
2019,40309,N,N,EDS,27.9,,,,,,,,,,50.5,,,,30.9,NotMet,55.5,36.0,F,,,,,,,,,,,,
2019,40309,N,N,ELS,30.0,,,,,,,,,,,,,,30.0,NotMet,68.1,38.0,F,,,,,,,,,,,,
2019,40309,N,N,HI7,36.4,,,,,,,,,,,,,,36.4,NotMet,69.7,43.0,D,,,,,,,,,,,,
2019,40309,N,N,MU7,49.1,,,,,,,,,,,,,,49.1,Met,73.3,54.0,D,,,,,,,,,,,,
2019,40309,N,N,SWD,14.3,,,,,,,,,,,,,,14.3,Met,75.3,27.0,F,,,,,,,,,,,,
2019,40309,N,N,WH7,47.7,,,,,,,,,,75.9,,,,52.0,NotMet,58.0,53.0,D,,,,,,,,,,,,
2019,40311,N,N,ALL,24.4,,,,,,,,,,,,,,24.4,Exceeded,87.2,37.0,F,22.8,,,,23.0,F,25.9,,Exceeded,87.2,38.0,F
2019,40311,N,N,BL7,20.7,,,,,,,,,,,,,,20.7,Exceeded,85.0,34.0,F,,,,,,,,,,,,
2019,40311,N,N,EDS,18.5,,,,,,,,,,,,,,18.5,Met,84.0,32.0,F,,,,,,,,,,,,
2019,40316,N,N,ALL,55.3,,,,,,,,,,79.4,,,,58.4,Exceeded,90.4,65.0,C,62.3,,Exceeded,90.0,68.0,C,48.2,,Met,84.5,55.0,C
2019,40316,N,N,BL7,43.0,,,,,,,,,,,,,,43.0,Exceeded,88.1,52.0,D,,,,,,,,,,,,
2019,40316,N,N,EDS,51.4,,,,,,,,,,,,,,51.4,Exceeded,87.8,59.0,C,,,,,,,,,,,,
2019,40316,N,N,SWD,22.9,,,,,,,,,,,,,,22.9,,,23.0,F,,,,,,,,,,,,
2019,40316,N,N,WH7,67.1,,,,,,,,,,,,,,67.1,Met,81.7,70.0,B,,,,,,,,,,,,
2019,40324,N,N,ALL,38.3,,,,,,,,,,,,,,38.3,Met,81.5,47.0,D,38.5,,Met,72.6,45.0,D,38.0,,Exceeded,87.7,48.0,D
2019,40324,N,N,BL7,34.4,,,,,,,,,,,,,,34.4,Met,78.8,43.0,D,,,,,,,,,,,,
2019,40324,N,N,EDS,33.3,,,,,,,,,,,,,,33.3,Met,81.2,43.0,D,,,,,,,,,,,,
2019,40328,N,N,ALL,77.5,,,,,,,,,,81.9,,,,78.2,Met,84.3,79.0,B,79.4,,Met,74.9,79.0,B,75.6,,Exceeded,87.8,78.0,B
2019,40328,N,N,BL7,63.7,,,,,,,,,,,,,,63.7,Met,81.0,67.0,C,,,,,,,,,,,,
2019,40328,N,N,EDS,61.4,,,,,,,,,,66.7,,,,62.2,Met,81.0,66.0,C,,,,,,,,,,,,
2019,40328,N,N,HI7,65.6,,,,,,,,,,,,,,65.6,,,66.0,C,,,,,,,,,,,,
2019,40328,N,N,SWD,42.6,,,,,,,,,,,,,,42.6,Met,82.3,51.0,D,,,,,,,,,,,,
2019,40328,N,N,WH7,84.4,,,,,,,,,,86.0,,,,84.6,Met,83.7,84.0,B,,,,,,,,,,,,
