year,agency_code,target_list,subgroup_list
2019,390700,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,39A000,"Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,39B000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,WH7"
2019,400308,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2019,400312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,400315,"Math Grade 11,Reading Grade 10",ALL
2019,400318,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,400321,EL Progress,ALL
2019,400332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,410304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,410307,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,410310,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,WH7"
2019,410311,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,410313,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD"
2019,410319,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD"
2019,410322,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD"
2019,410325,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410326,,
2019,410328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410331,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,410334,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410337,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,410340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,410341,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,410343,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,410346,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,410349,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410355,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD"
2019,410358,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,410361,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,410364,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410366,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410367,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410370,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,410373,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410376,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,410379,,
2019,410382,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,410385,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,410388,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,410390,"4 Year Graduation Rate,Math Grade 11","ALL,BL7"
2019,410391,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410394,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,410395,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,410397,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410398,,
2019,410399,Reading Grade 10,ALL
2019,410400,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410401,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,410402,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410403,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,410406,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410407,"Math Grade 11,Reading Grade 10",ALL
2019,410408,"4 Year Graduation Rate,Math Grade 11",ALL
2019,410409,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410412,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410415,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410418,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,410421,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410423,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410424,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,410427,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410430,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,410436,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,410437,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410439,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,410442,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410448,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410451,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410454,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,410457,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,410458,,
2019,410460,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410461,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,410462,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD"
2019,410463,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410464,,
2019,410466,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,SWD,WH7"
2019,410469,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2019,410472,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410478,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2019,410481,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,410483,"Math Grade 11,Reading Grade 10",ALL
2019,410484,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,410486,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,410487,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410488,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410489,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,410490,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2019,410491,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2019,410493,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410496,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410499,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410502,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,HI7,SWD,WH7"
2019,410505,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410508,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410511,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,410514,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,410517,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,410522,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410523,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,410529,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2019,410530,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410532,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD"
2019,410533,,
2019,410535,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,410538,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410541,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410542,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410544,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,SWD"
2019,410545,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,410547,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,410550,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410553,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,410556,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410559,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,410562,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2019,410565,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,410568,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,410569,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,410571,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,410574,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,410577,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410578,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,410579,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,410580,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD"
2019,410583,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,410586,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,410589,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,410592,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,410595,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,410598,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,41B000,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,HI7,WH7"
2019,41C000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,41D000,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,SWD,WH7"
2019,41F000,"4 Year Graduation Rate,EL Progress,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,41G000,"Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,MU7,SWD,WH7"
2019,41H000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,41J000,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2019,41K000,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,WH7"
2019,41L000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,41M000,,
2019,41N000,,
2019,420304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,420316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,420324,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,420328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,420336,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS"
2019,420340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,420346,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,420348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,420358,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,420376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,421304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,421306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,421316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,421328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,421336,,
2019,422310,"4 Year Graduation Rate,Math Grade 11","ALL,BL7"
2019,422314,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,422315,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,422318,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,42A000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,430304,,
2019,430308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,430312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,430316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,430320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,430328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,430330,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,430332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,430336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,430340,,
2019,430341,,
2019,430344,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,430345,"Math Grade 11,Math Grades 3-8,Reading Grades 3-8","ALL,EDS"
2019,430346,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,430347,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,430348,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,430349,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,430351,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,430352,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,430358,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,430368,EL Progress,ALL
2019,430369,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,430370,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,430371,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,430376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,430378,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,430380,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,430384,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,430386,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,43C000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,440314,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,440318,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,440320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,440326,4 Year Graduation Rate,"ALL,EDS,SWD,WH7"
2019,440328,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,440332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,440346,"Math Grade 11,Reading Grade 10","ALL,WH7"
2019,440348,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,440349,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,440350,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,440364,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,440368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,440378,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,440390,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,440396,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,44A000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,450301,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,450302,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,450306,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,450307,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,450308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,450316,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,SWD,WH7"
2019,450322,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,450324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,450328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,MU7,SWD,WH7"
2019,450332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,450333,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,450334,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2019,450335,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,450336,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,450339,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,450340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,450341,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,SWD,WH7"
2019,450342,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,450343,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,450344,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,450346,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,450352,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,450354,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,45A000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,45B000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,460308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,460312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,460318,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,460320,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,460322,Reading Grade 10,ALL
2019,460332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,460340,4 Year Graduation Rate,"ALL,BL7"
2019,470310,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,470312,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AM7,BL7,EDS,HI7,MU7,SWD,WH7"
2019,470316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2019,470320,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,470328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,470330,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS,ELS,HI7"
2019,470332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,470336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,470340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,470342,"Math Grades 3-8,Reading Grades 3-8",ALL
2019,470346,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,470441,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,470442,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,470443,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,480306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,480316,"Math Grades 3-8,Reading Grades 3-8","ALL,HI7,WH7"
2019,480318,"Math Grade 11,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,490307,,
2019,490308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,490310,4 Year Graduation Rate,"ALL,WH7"
2019,490312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,490316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,490318,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,490319,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,490320,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,490324,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,490326,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,490327,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,490332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,490335,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,SWD,WH7"
2019,490336,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
