year,agency_code,category_code,subgroup,pct_ap,pct_ib,pct_ccp,total_ap,total_ib,total_ccp
2019,820349,H,All,100.0,,100.0,34.0,,181.0
2019,820349,H,BL7,11.76,,17.13,4.0,,31.0
2019,820349,H,ELS,,,4.42,,,8.0
2019,820349,H,FEM,32.35,,39.78,11.0,,72.0
2019,820349,H,HI7,5.88,,25.41,2.0,,46.0
2019,820349,H,MALE,17.65,,60.22,6.0,,109.0
2019,820349,H,MU7,,,2.21,,,4.0
2019,820349,H,PI7,,,0.55,,,1.0
2019,820349,H,SWD,,,7.18,,,13.0
2019,820349,H,WH7,32.35,,54.7,11.0,,99.0
2019,820352,H,AM7,1.14,,1.36,1.0,,3.0
2019,820352,H,All,100.0,,100.0,88.0,,220.0
2019,820352,H,BL7,1.14,,5.0,1.0,,11.0
2019,820352,H,ELS,,,2.73,,,6.0
2019,820352,H,FEM,45.45,,63.64,40.0,,140.0
2019,820352,H,HI7,3.41,,15.45,3.0,,34.0
2019,820352,H,MALE,19.32,,36.36,17.0,,80.0
2019,820352,H,MU7,4.55,,6.82,4.0,,15.0
2019,820352,H,SWD,,,3.18,,,7.0
2019,820352,H,WH7,54.55,,71.36,48.0,,157.0
2019,820388,H,All,100.0,,100.0,5.0,,101.0
2019,820388,H,BL7,20.0,,22.77,1.0,,23.0
2019,820388,H,ELS,,,11.88,,,12.0
2019,820388,H,FEM,,,50.5,,,51.0
2019,820388,H,HI7,20.0,,48.51,1.0,,49.0
2019,820388,H,MALE,60.0,,49.5,3.0,,50.0
2019,820388,H,MU7,,,1.98,,,2.0
2019,820388,H,SWD,,,2.97,,,3.0
2019,820388,H,WH7,20.0,,26.73,1.0,,27.0
2019,821308,H,AM7,3.85,,2.8,5.0,,9.0
2019,821308,H,AS7,0.77,,1.55,1.0,,5.0
2019,821308,H,All,100.0,,100.0,130.0,,322.0
2019,821308,H,BL7,6.92,,28.88,9.0,,93.0
2019,821308,H,ELS,,,3.73,,,12.0
2019,821308,H,FEM,44.62,,60.25,58.0,,194.0
2019,821308,H,HI7,12.31,,27.02,16.0,,87.0
2019,821308,H,MALE,26.92,,39.75,35.0,,128.0
2019,821308,H,MU7,3.08,,3.73,4.0,,12.0
2019,821308,H,SWD,0.77,,2.48,1.0,,8.0
2019,821308,H,WH7,44.62,,36.02,58.0,,116.0
2019,830316,T,AM7,,,9.09,,,1.0
2019,830316,T,All,,,100.0,,,11.0
2019,830316,T,BL7,,,90.91,,,10.0
2019,830316,T,FEM,,,27.27,,,3.0
2019,830316,T,MALE,,,72.73,,,8.0
2019,830316,T,SWD,,,18.18,,,2.0
2019,830343,H,AM7,5.56,,16.76,7.0,,93.0
2019,830343,H,AS7,0.79,,0.72,1.0,,4.0
2019,830343,H,All,100.0,,100.0,126.0,,555.0
2019,830343,H,BL7,10.32,,39.64,13.0,,220.0
2019,830343,H,ELS,,,0.18,,,1.0
2019,830343,H,FEM,27.78,,49.19,35.0,,273.0
2019,830343,H,HI7,2.38,,0.54,3.0,,3.0
2019,830343,H,MALE,20.63,,50.81,26.0,,282.0
2019,830343,H,MU7,,,3.96,,,22.0
2019,830343,H,PI7,,,0.18,,,1.0
2019,830343,H,SWD,,,9.91,,,55.0
2019,830343,H,WH7,29.37,,38.2,37.0,,212.0
2019,830348,H,AM7,,,14.62,,,25.0
2019,830348,H,AS7,,,2.92,,,5.0
2019,830348,H,All,,,100.0,,,171.0
2019,830348,H,BL7,,,18.71,,,32.0
2019,830348,H,FEM,,,61.99,,,106.0
2019,830348,H,HI7,,,6.43,,,11.0
2019,830348,H,MALE,,,38.01,,,65.0
2019,830348,H,MU7,,,9.94,,,17.0
2019,830348,H,PI7,,,1.17,,,2.0
2019,830348,H,SWD,,,1.75,,,3.0
2019,830348,H,WH7,,,46.2,,,79.0
2019,840302,H,AS7,,,6.61,,,8.0
2019,840302,H,All,100.0,,100.0,2.0,,121.0
2019,840302,H,BL7,,,43.8,,,53.0
2019,840302,H,ELS,,,1.65,,,2.0
2019,840302,H,FEM,,,62.81,,,76.0
2019,840302,H,HI7,,,8.26,,,10.0
2019,840302,H,MALE,,,37.19,,,45.0
2019,840302,H,MU7,,,9.09,,,11.0
2019,840302,H,SWD,,,5.79,,,7.0
2019,840302,H,WH7,,,32.23,,,39.0
2019,840332,H,AS7,3.45,,3.56,1.0,,11.0
2019,840332,H,All,100.0,,100.0,29.0,,309.0
2019,840332,H,BL7,,,6.15,,,19.0
2019,840332,H,ELS,,,0.97,,,3.0
2019,840332,H,FEM,31.03,,47.9,9.0,,148.0
2019,840332,H,HI7,3.45,,1.94,1.0,,6.0
2019,840332,H,MALE,24.14,,52.1,7.0,,161.0
2019,840332,H,MU7,,,2.59,,,8.0
2019,840332,H,SWD,,,11.33,,,35.0
2019,840332,H,WH7,48.28,,85.76,14.0,,265.0
2019,840356,H,AS7,,,0.64,,,2.0
2019,840356,H,All,100.0,,100.0,6.0,,311.0
2019,840356,H,BL7,,,13.83,,,43.0
2019,840356,H,ELS,,,1.29,,,4.0
2019,840356,H,FEM,,,42.44,,,132.0
2019,840356,H,HI7,,,7.72,,,24.0
2019,840356,H,MALE,,,57.56,,,179.0
2019,840356,H,MU7,,,2.57,,,8.0
2019,840356,H,SWD,,,9.97,,,31.0
2019,840356,H,WH7,,,75.24,,,234.0
2019,840361,H,AM7,,,0.68,,,1.0
2019,840361,H,AS7,,,16.22,,,24.0
2019,840361,H,All,,,100.0,,,148.0
2019,840361,H,BL7,,,6.76,,,10.0
2019,840361,H,ELS,,,0.68,,,1.0
2019,840361,H,FEM,,,64.86,,,96.0
2019,840361,H,HI7,,,15.54,,,23.0
2019,840361,H,MALE,,,35.14,,,52.0
2019,840361,H,MU7,,,4.05,,,6.0
2019,840361,H,WH7,,,56.76,,,84.0
2019,840366,A,All,,,100.0,,,6.0
2019,840366,A,FEM,,,50.0,,,3.0
2019,840366,A,MALE,,,50.0,,,3.0
2019,840366,A,WH7,,,100.0,,,6.0
2019,840368,H,AM7,,,0.3,,,1.0
2019,840368,H,AS7,,,0.3,,,1.0
2019,840368,H,All,100.0,,100.0,47.0,,338.0
2019,840368,H,BL7,,,1.18,,,4.0
2019,840368,H,ELS,,,1.48,,,5.0
2019,840368,H,FEM,29.79,,43.79,14.0,,148.0
2019,840368,H,HI7,2.13,,10.65,1.0,,36.0
2019,840368,H,MALE,17.02,,56.21,8.0,,190.0
2019,840368,H,MU7,2.13,,0.59,1.0,,2.0
2019,840368,H,SWD,,,9.47,,,32.0
2019,840368,H,WH7,42.55,,86.98,20.0,,294.0
2019,840370,H,All,,,100.0,,,8.0
2019,840370,H,BL7,,,37.5,,,3.0
2019,840370,H,FEM,,,25.0,,,2.0
2019,840370,H,MALE,,,75.0,,,6.0
2019,840370,H,SWD,,,37.5,,,3.0
2019,840370,H,WH7,,,62.5,,,5.0
2019,84B000,T,AS7,3.7,,,8.0,,
2019,84B000,T,All,100.0,,,216.0,,
2019,84B000,T,FEM,40.74,,,88.0,,
2019,84B000,T,HI7,0.46,,,1.0,,
2019,84B000,T,MALE,21.3,,,46.0,,
2019,84B000,T,MU7,1.39,,,3.0,,
2019,84B000,T,PI7,0.46,,,1.0,,
2019,84B000,T,WH7,56.02,,,121.0,,
2019,850324,T,All,,,100.0,,,9.0
2019,850324,T,FEM,,,44.44,,,4.0
2019,850324,T,MALE,,,55.56,,,5.0
2019,850324,T,MU7,,,11.11,,,1.0
2019,850324,T,SWD,,,33.33,,,3.0
2019,850324,T,WH7,,,88.89,,,8.0
2019,850332,H,All,100.0,,100.0,21.0,,128.0
2019,850332,H,BL7,,,1.56,,,2.0
2019,850332,H,ELS,,,1.56,,,2.0
2019,850332,H,FEM,14.29,,62.5,3.0,,80.0
2019,850332,H,HI7,4.76,,5.47,1.0,,7.0
2019,850332,H,MALE,4.76,,37.5,1.0,,48.0
2019,850332,H,MU7,,,3.91,,,5.0
2019,850332,H,SWD,,,11.72,,,15.0
2019,850332,H,WH7,14.29,,89.06,3.0,,114.0
2019,850352,H,All,100.0,,100.0,46.0,,186.0
2019,850352,H,BL7,,,8.6,,,16.0
2019,850352,H,ELS,,,1.08,,,2.0
2019,850352,H,FEM,28.26,,56.45,13.0,,105.0
2019,850352,H,HI7,2.17,,3.23,1.0,,6.0
2019,850352,H,MALE,23.91,,43.55,11.0,,81.0
2019,850352,H,MU7,4.35,,3.76,2.0,,7.0
2019,850352,H,SWD,,,9.68,,,18.0
2019,850352,H,WH7,45.65,,84.41,21.0,,157.0
2019,850358,H,AM7,,,0.28,,,1.0
2019,850358,H,AS7,,,0.56,,,2.0
2019,850358,H,All,100.0,,100.0,67.0,,357.0
2019,850358,H,BL7,,,1.12,,,4.0
2019,850358,H,ELS,,,0.28,,,1.0
2019,850358,H,FEM,29.85,,49.58,20.0,,177.0
2019,850358,H,HI7,1.49,,3.64,1.0,,13.0
2019,850358,H,MALE,11.94,,50.42,8.0,,180.0
2019,850358,H,MU7,1.49,,3.64,1.0,,13.0
2019,850358,H,SWD,,,7.28,,,26.0
2019,850358,H,WH7,38.81,,90.76,26.0,,324.0
2019,850360,H,All,,,100.0,,,179.0
2019,850360,H,BL7,,,1.12,,,2.0
2019,850360,H,FEM,,,64.25,,,115.0
2019,850360,H,HI7,,,5.03,,,9.0
2019,850360,H,MALE,,,35.75,,,64.0
2019,850360,H,MU7,,,1.68,,,3.0
2019,850360,H,SWD,,,1.12,,,2.0
2019,850360,H,WH7,,,92.18,,,165.0
2019,860316,H,AM7,,,0.6,,,2.0
2019,860316,H,AS7,1.35,,0.6,1.0,,2.0
2019,860316,H,All,100.0,,100.0,74.0,,335.0
2019,860316,H,BL7,,,2.99,,,10.0
2019,860316,H,ELS,,,2.39,,,8.0
2019,860316,H,FEM,22.97,,47.16,17.0,,158.0
2019,860316,H,HI7,4.05,,12.84,3.0,,43.0
2019,860316,H,MALE,21.62,,52.84,16.0,,177.0
2019,860316,H,MU7,,,1.79,,,6.0
2019,860316,H,SWD,,,9.85,,,33.0
2019,860316,H,WH7,39.19,,81.19,29.0,,272.0
2019,860336,H,AS7,,,0.45,,,2.0
2019,860336,H,All,100.0,,100.0,56.0,,449.0
2019,860336,H,BL7,,,2.23,,,10.0
2019,860336,H,ELS,,,3.79,,,17.0
2019,860336,H,FEM,30.36,,48.33,17.0,,217.0
2019,860336,H,HI7,1.79,,14.25,1.0,,64.0
2019,860336,H,MALE,35.71,,51.67,20.0,,232.0
2019,860336,H,MU7,1.79,,4.23,1.0,,19.0
2019,860336,H,SWD,,,8.69,,,39.0
2019,860336,H,WH7,62.5,,78.84,35.0,,354.0
2019,860352,H,All,100.0,,100.0,72.0,,269.0
2019,860352,H,BL7,,,1.12,,,3.0
2019,860352,H,ELS,,,3.72,,,10.0
2019,860352,H,FEM,36.11,,57.25,26.0,,154.0
2019,860352,H,HI7,11.11,,26.02,8.0,,70.0
2019,860352,H,MALE,26.39,,42.75,19.0,,115.0
2019,860352,H,MU7,,,0.74,,,2.0
2019,860352,H,SWD,,,3.72,,,10.0
2019,860352,H,WH7,51.39,,72.12,37.0,,194.0
2019,860354,H,AS7,,,1.59,,,5.0
2019,860354,H,All,,,100.0,,,315.0
2019,860354,H,BL7,,,0.95,,,3.0
2019,860354,H,ELS,,,1.59,,,5.0
2019,860354,H,FEM,,,60.63,,,191.0
2019,860354,H,HI7,,,41.9,,,132.0
2019,860354,H,MALE,,,39.37,,,124.0
2019,860354,H,MU7,,,3.17,,,10.0
2019,860354,H,SWD,,,0.63,,,2.0
2019,860354,H,WH7,,,52.38,,,165.0
2019,861308,H,AS7,1.92,,2.34,1.0,,3.0
2019,861308,H,All,100.0,,100.0,52.0,,128.0
2019,861308,H,BL7,,,1.56,,,2.0
2019,861308,H,ELS,,,3.91,,,5.0
2019,861308,H,FEM,34.62,,57.81,18.0,,74.0
2019,861308,H,HI7,7.69,,25.0,4.0,,32.0
2019,861308,H,MALE,21.15,,42.19,11.0,,54.0
2019,861308,H,MU7,1.92,,7.03,1.0,,9.0
2019,861308,H,SWD,,,3.91,,,5.0
2019,861308,H,WH7,44.23,,64.06,23.0,,82.0
2019,862312,H,AS7,,,2.04,,,5.0
2019,862312,H,All,100.0,,100.0,59.0,,245.0
2019,862312,H,BL7,,,6.94,,,17.0
2019,862312,H,ELS,,,2.86,,,7.0
2019,862312,H,FEM,32.2,,57.14,19.0,,140.0
2019,862312,H,HI7,3.39,,14.29,2.0,,35.0
2019,862312,H,MALE,32.2,,42.86,19.0,,105.0
2019,862312,H,MU7,3.39,,3.67,2.0,,9.0
2019,862312,H,SWD,,,5.71,,,14.0
2019,862312,H,WH7,57.63,,73.06,34.0,,179.0
2019,86T000,A,AS7,,,7.14,,,1.0
2019,86T000,A,All,100.0,,100.0,13.0,,14.0
2019,86T000,A,FEM,15.38,,71.43,2.0,,10.0
2019,86T000,A,MALE,7.69,,28.57,1.0,,4.0
2019,86T000,A,WH7,23.08,,92.86,3.0,,13.0
2019,870314,H,AM7,12.28,,17.95,7.0,,35.0
2019,870314,H,All,100.0,,100.0,57.0,,195.0
2019,870314,H,ELS,,,0.51,,,1.0
2019,870314,H,FEM,26.32,,47.69,15.0,,93.0
2019,870314,H,HI7,1.75,,4.62,1.0,,9.0
2019,870314,H,MALE,21.05,,52.31,12.0,,102.0
2019,870314,H,MU7,3.51,,5.13,2.0,,10.0
2019,870314,H,SWD,,,14.36,,,28.0
2019,870314,H,WH7,29.82,,72.31,17.0,,141.0
2019,880308,H,AS7,2.61,,1.4,3.0,,5.0
2019,880308,H,All,100.0,,100.0,115.0,,356.0
2019,880308,H,BL7,,,4.49,,,16.0
2019,880308,H,ELS,,,1.12,,,4.0
2019,880308,H,FEM,45.22,,47.75,52.0,,170.0
2019,880308,H,HI7,1.74,,6.18,2.0,,22.0
2019,880308,H,MALE,18.26,,52.25,21.0,,186.0
2019,880308,H,MU7,2.61,,6.18,3.0,,22.0
2019,880308,H,SWD,,,7.02,,,25.0
2019,880308,H,WH7,56.52,,81.74,65.0,,291.0
2019,880320,H,AM7,,,5.0,,,1.0
2019,880320,H,All,,,100.0,,,20.0
2019,880320,H,BL7,,,10.0,,,2.0
2019,880320,H,FEM,,,35.0,,,7.0
2019,880320,H,HI7,,,5.0,,,1.0
2019,880320,H,MALE,,,65.0,,,13.0
2019,880320,H,MU7,,,20.0,,,4.0
2019,880320,H,PI7,,,5.0,,,1.0
2019,880320,H,SWD,,,5.0,,,1.0
2019,880320,H,WH7,,,55.0,,,11.0
2019,880328,H,AM7,,,0.72,,,1.0
2019,880328,H,All,100.0,,100.0,37.0,,138.0
2019,880328,H,FEM,16.22,,35.51,6.0,,49.0
2019,880328,H,MALE,29.73,,64.49,11.0,,89.0
2019,880328,H,SWD,,,14.49,,,20.0
2019,880328,H,WH7,45.95,,99.28,17.0,,137.0
2019,890304,H,AM7,,,0.98,,,1.0
2019,890304,H,AS7,,,2.94,,,3.0
2019,890304,H,All,100.0,,100.0,1.0,,102.0
2019,890304,H,BL7,,,35.29,,,36.0
2019,890304,H,FEM,100.0,,55.88,1.0,,57.0
2019,890304,H,HI7,100.0,,15.69,1.0,,16.0
2019,890304,H,MALE,,,44.12,,,45.0
2019,890304,H,SWD,,,7.84,,,8.0
2019,890304,H,WH7,,,45.1,,,46.0
2019,900311,H,AM7,0.23,,,1.0,,
2019,900311,H,AS7,4.64,,6.1,20.0,,18.0
2019,900311,H,All,100.0,,100.0,431.0,,295.0
2019,900311,H,BL7,3.71,,6.44,16.0,,19.0
2019,900311,H,ELS,,,0.68,,,2.0
2019,900311,H,FEM,39.68,,64.41,171.0,,190.0
2019,900311,H,HI7,2.32,,6.1,10.0,,18.0
2019,900311,H,MALE,26.45,,35.59,114.0,,105.0
2019,900311,H,MU7,0.7,,2.03,3.0,,6.0
2019,900311,H,SWD,0.46,,3.05,2.0,,9.0
2019,900311,H,WH7,54.52,,79.32,235.0,,234.0
2019,900316,H,AS7,1.01,,0.81,1.0,,2.0
2019,900316,H,All,100.0,,100.0,99.0,,246.0
2019,900316,H,BL7,14.14,,19.51,14.0,,48.0
2019,900316,H,ELS,,,5.28,,,13.0
2019,900316,H,FEM,46.46,,38.62,46.0,,95.0
2019,900316,H,HI7,24.24,,34.55,24.0,,85.0
2019,900316,H,MALE,31.31,,61.38,31.0,,151.0
2019,900316,H,MU7,,,2.85,,,7.0
2019,900316,H,SWD,,,13.01,,,32.0
2019,900316,H,WH7,38.38,,42.28,38.0,,104.0
2019,900336,H,AM7,,,0.38,,,1.0
2019,900336,H,AS7,1.42,,1.14,2.0,,3.0
2019,900336,H,All,100.0,,100.0,141.0,,264.0
2019,900336,H,BL7,19.15,,26.52,27.0,,70.0
2019,900336,H,ELS,0.71,,22.73,1.0,,60.0
2019,900336,H,FEM,36.88,,35.98,52.0,,95.0
2019,900336,H,HI7,26.24,,62.5,37.0,,165.0
2019,900336,H,MALE,18.44,,64.02,26.0,,169.0
2019,900336,H,MU7,0.71,,2.27,1.0,,6.0
2019,900336,H,SWD,,,12.88,,,34.0
2019,900336,H,WH7,7.8,,7.2,11.0,,19.0
2019,900342,H,AS7,2.15,,2.8,5.0,,12.0
2019,900342,H,All,100.0,,100.0,233.0,,429.0
2019,900342,H,BL7,3.86,,11.42,9.0,,49.0
2019,900342,H,ELS,,,3.03,,,13.0
2019,900342,H,FEM,33.91,,48.48,79.0,,208.0
2019,900342,H,HI7,4.72,,17.25,11.0,,74.0
2019,900342,H,MALE,20.6,,51.52,48.0,,221.0
2019,900342,H,MU7,1.72,,2.8,4.0,,12.0
2019,900342,H,SWD,0.43,,6.29,1.0,,27.0
2019,900342,H,WH7,42.06,,65.73,98.0,,282.0
2019,900344,H,AM7,,,0.34,,,1.0
2019,900344,H,AS7,1.1,,,2.0,,
2019,900344,H,All,100.0,,100.0,182.0,,298.0
2019,900344,H,BL7,2.2,,6.71,4.0,,20.0
2019,900344,H,ELS,,,0.67,,,2.0
2019,900344,H,FEM,29.67,,52.35,54.0,,156.0
2019,900344,H,HI7,4.4,,8.72,8.0,,26.0
2019,900344,H,MALE,23.63,,47.65,43.0,,142.0
2019,900344,H,MU7,3.3,,2.35,6.0,,7.0
2019,900344,H,SWD,0.55,,5.37,1.0,,16.0
2019,900344,H,WH7,42.31,,81.88,77.0,,244.0
2019,900348,H,AM7,,,0.56,,,1.0
2019,900348,H,AS7,2.81,,0.56,5.0,,1.0
2019,900348,H,All,100.0,,100.0,178.0,,180.0
2019,900348,H,BL7,0.56,,1.67,1.0,,3.0
2019,900348,H,ELS,,,0.56,,,1.0
2019,900348,H,FEM,35.96,,60.0,64.0,,108.0
2019,900348,H,HI7,3.93,,3.33,7.0,,6.0
2019,900348,H,MALE,29.21,,40.0,52.0,,72.0
2019,900348,H,MU7,0.56,,0.56,1.0,,1.0
2019,900348,H,SWD,0.56,,2.22,1.0,,4.0
2019,900348,H,WH7,57.3,,93.33,102.0,,168.0
2019,900360,H,AM7,0.33,,0.65,1.0,,2.0
2019,900360,H,AS7,1.98,,3.24,6.0,,10.0
2019,900360,H,All,100.0,,100.0,303.0,,309.0
2019,900360,H,BL7,8.91,,17.8,27.0,,55.0
2019,900360,H,ELS,,,1.29,,,4.0
2019,900360,H,FEM,34.65,,44.98,105.0,,139.0
2019,900360,H,HI7,3.63,,11.97,11.0,,37.0
2019,900360,H,MALE,22.11,,55.02,67.0,,170.0
2019,900360,H,MU7,3.96,,4.21,12.0,,13.0
2019,900360,H,SWD,0.33,,7.77,1.0,,24.0
2019,900360,H,WH7,37.95,,62.14,115.0,,192.0
2019,900365,T,All,,,100.0,,,21.0
2019,900365,T,BL7,,,4.76,,,1.0
2019,900365,T,ELS,,,23.81,,,5.0
2019,900365,T,FEM,,,38.1,,,8.0
2019,900365,T,HI7,,,52.38,,,11.0
2019,900365,T,MALE,,,61.9,,,13.0
2019,900365,T,SWD,,,14.29,,,3.0
2019,900365,T,WH7,,,42.86,,,9.0
2019,900366,H,AM7,0.35,,0.57,1.0,,1.0
2019,900366,H,AS7,1.75,,6.32,5.0,,11.0
2019,900366,H,All,100.0,,100.0,286.0,,174.0
2019,900366,H,BL7,5.94,,5.75,17.0,,10.0
2019,900366,H,FEM,32.17,,52.87,92.0,,92.0
2019,900366,H,HI7,5.24,,10.34,15.0,,18.0
2019,900366,H,MALE,27.27,,47.13,78.0,,82.0
2019,900366,H,MU7,0.7,,5.17,2.0,,9.0
2019,900366,H,SWD,1.05,,0.57,3.0,,1.0
2019,900366,H,WH7,45.45,,71.84,130.0,,125.0
2019,900367,H,AM7,,,0.35,,,1.0
2019,900367,H,AS7,,,3.17,,,9.0
2019,900367,H,All,,,100.0,,,284.0
2019,900367,H,BL7,,,8.45,,,24.0
2019,900367,H,FEM,,,61.97,,,176.0
2019,900367,H,HI7,,,30.63,,,87.0
2019,900367,H,MALE,,,38.03,,,108.0
2019,900367,H,MU7,,,2.11,,,6.0
2019,900367,H,SWD,,,1.06,,,3.0
2019,900367,H,WH7,,,55.28,,,157.0
2019,900377,H,AM7,0.19,,,1.0,,
2019,900377,H,AS7,5.77,,7.11,30.0,,15.0
2019,900377,H,All,100.0,,100.0,520.0,,211.0
2019,900377,H,BL7,2.12,,4.74,11.0,,10.0
2019,900377,H,ELS,,,0.95,,,2.0
2019,900377,H,FEM,34.23,,65.4,178.0,,138.0
2019,900377,H,HI7,1.73,,7.11,9.0,,15.0
2019,900377,H,MALE,26.73,,34.6,139.0,,73.0
2019,900377,H,MU7,1.35,,2.37,7.0,,5.0
2019,900377,H,SWD,0.19,,1.42,1.0,,3.0
2019,900377,H,WH7,49.81,,78.67,259.0,,166.0
2019,900393,H,AS7,8.93,22.12,9.0,51.0,23.0,37.0
2019,900393,H,All,100.0,100.0,100.0,571.0,104.0,411.0
2019,900393,H,BL7,2.45,0.96,4.62,14.0,1.0,19.0
2019,900393,H,ELS,0.18,,0.73,1.0,,3.0
2019,900393,H,FEM,32.75,58.65,54.26,187.0,61.0,223.0
2019,900393,H,HI7,2.1,5.77,3.65,12.0,6.0,15.0
2019,900393,H,MALE,26.97,41.35,45.74,154.0,43.0,188.0
2019,900393,H,MU7,2.45,9.62,3.16,14.0,10.0,13.0
2019,900393,H,PI7,0.18,,,1.0,,
2019,900393,H,SWD,0.53,,1.95,3.0,,8.0
2019,900393,H,WH7,43.61,61.54,79.56,249.0,64.0,327.0
2019,90A000,A,AS7,2.99,,2.86,5.0,,1.0
2019,90A000,A,All,100.0,,100.0,167.0,,35.0
2019,90A000,A,BL7,3.59,,,6.0,,
2019,90A000,A,FEM,41.32,,45.71,69.0,,16.0
2019,90A000,A,HI7,4.19,,2.86,7.0,,1.0
2019,90A000,A,MALE,19.16,,54.29,32.0,,19.0
2019,90A000,A,MU7,,,2.86,,,1.0
2019,90A000,A,SWD,1.8,,5.71,3.0,,2.0
2019,90A000,A,WH7,49.7,,91.43,83.0,,32.0
2019,910364,,All,100.0,,,33.0,,
2019,910368,T,All,,,100.0,,,16.0
2019,910368,T,BL7,,,75.0,,,12.0
2019,910368,T,FEM,,,18.75,,,3.0
2019,910368,T,MALE,,,81.25,,,13.0
2019,910368,T,MU7,,,12.5,,,2.0
2019,910368,T,SWD,,,25.0,,,4.0
2019,910368,T,WH7,,,12.5,,,2.0
2019,910370,H,AS7,2.5,,0.74,2.0,,1.0
2019,910370,H,All,100.0,,100.0,80.0,,136.0
2019,910370,H,BL7,25.0,,63.24,20.0,,86.0
2019,910370,H,ELS,,,5.15,,,7.0
2019,910370,H,FEM,35.0,,43.38,28.0,,59.0
2019,910370,H,HI7,10.0,,18.38,8.0,,25.0
2019,910370,H,MALE,27.5,,56.62,22.0,,77.0
2019,910370,H,MU7,2.5,,2.94,2.0,,4.0
2019,910370,H,PI7,1.25,,,1.0,,
2019,910370,H,SWD,,,8.82,,,12.0
2019,910370,H,WH7,21.25,,14.71,17.0,,20.0
2019,910382,H,AS7,,,1.06,,,2.0
2019,910382,H,All,,,100.0,,,189.0
2019,910382,H,BL7,,,42.33,,,80.0
2019,910382,H,FEM,,,61.9,,,117.0
2019,910382,H,HI7,,,21.16,,,40.0
2019,910382,H,MALE,,,38.1,,,72.0
2019,910382,H,MU7,,,3.7,,,7.0
2019,910382,H,SWD,,,3.17,,,6.0
2019,910382,H,WH7,,,31.75,,,60.0
2019,91A000,A,AS7,3.7,,2.94,1.0,,1.0
2019,91A000,A,All,100.0,,100.0,27.0,,34.0
2019,91A000,A,BL7,,,2.94,,,1.0
2019,91A000,A,FEM,55.56,,55.88,15.0,,19.0
2019,91A000,A,HI7,3.7,,,1.0,,
2019,91A000,A,MALE,44.44,,44.12,12.0,,15.0
2019,91A000,A,SWD,,,8.82,,,3.0
2019,91A000,A,WH7,92.59,,94.12,25.0,,32.0
2019,91B000,A,All,100.0,,100.0,99.0,,49.0
2019,91B000,A,BL7,74.75,,75.51,74.0,,37.0
2019,91B000,A,FEM,55.56,,57.14,55.0,,28.0
2019,91B000,A,HI7,21.21,,20.41,21.0,,10.0
2019,91B000,A,MALE,44.44,,42.86,44.0,,21.0
2019,91B000,A,MU7,3.03,,2.04,3.0,,1.0
2019,91B000,A,SWD,1.01,,,1.0,,
2019,91B000,A,WH7,1.01,,2.04,1.0,,1.0
2019,920001,,All,100.0,,100.0,2.0,,1.0
2019,920001,,FEM,100.0,,100.0,2.0,,1.0
2019,920001,,MALE,250.0,,,5.0,,
2019,920001,,WH7,350.0,,100.0,7.0,,1.0
2019,920316,H,AM7,0.12,,0.2,1.0,,1.0
2019,920316,H,AS7,9.48,,7.94,76.0,,40.0
2019,920316,H,All,100.0,,100.0,802.0,,504.0
2019,920316,H,BL7,2.74,,7.94,22.0,,40.0
2019,920316,H,ELS,,,1.59,,,8.0
2019,920316,H,FEM,37.41,,48.81,300.0,,246.0
2019,920316,H,HI7,3.24,,12.9,26.0,,65.0
2019,920316,H,MALE,24.81,,51.19,199.0,,258.0
2019,920316,H,MU7,2.37,,3.37,19.0,,17.0
2019,920316,H,PI7,0.12,,0.2,1.0,,1.0
2019,920316,H,SWD,0.5,,8.73,4.0,,44.0
2019,920316,H,WH7,44.14,,67.46,354.0,,340.0
2019,920317,H,AS7,5.43,,8.13,45.0,,27.0
2019,920317,H,All,100.0,,100.0,828.0,,332.0
2019,920317,H,BL7,4.35,,7.53,36.0,,25.0
2019,920317,H,ELS,,,1.81,,,6.0
2019,920317,H,FEM,40.1,,62.65,332.0,,208.0
2019,920317,H,HI7,3.62,,8.43,30.0,,28.0
2019,920317,H,MALE,29.47,,37.35,244.0,,124.0
2019,920317,H,MU7,1.81,,2.41,15.0,,8.0
2019,920317,H,SWD,0.48,,2.71,4.0,,9.0
2019,920317,H,WH7,54.35,,73.49,450.0,,244.0
2019,920318,H,AM7,,,0.44,,,2.0
2019,920318,H,AS7,7.98,,10.89,47.0,,49.0
2019,920318,H,All,100.0,,100.0,589.0,,450.0
2019,920318,H,BL7,6.96,,16.44,41.0,,74.0
2019,920318,H,ELS,0.68,,6.44,4.0,,29.0
2019,920318,H,FEM,37.35,,44.44,220.0,,200.0
2019,920318,H,HI7,7.13,,12.22,42.0,,55.0
2019,920318,H,MALE,27.16,,55.56,160.0,,250.0
2019,920318,H,MU7,2.89,,2.67,17.0,,12.0
2019,920318,H,SWD,1.02,,11.56,6.0,,52.0
2019,920318,H,WH7,39.56,,57.33,233.0,,258.0
2019,920324,T,All,,,100.0,,,13.0
2019,920324,T,BL7,,,69.23,,,9.0
2019,920324,T,ELS,,,7.69,,,1.0
2019,920324,T,FEM,,,30.77,,,4.0
2019,920324,T,HI7,,,15.38,,,2.0
2019,920324,T,MALE,,,69.23,,,9.0
2019,920324,T,SWD,,,69.23,,,9.0
2019,920324,T,WH7,,,15.38,,,2.0
2019,920348,H,AM7,,,0.59,,,1.0
