year,agency_code,category_code,grade_eoc,avg_size
2019,770318,,04,23
2019,770318,,05,18
2019,770328,,06,25
2019,770328,,07,21
2019,770328,,08,21
2019,770328,,NC Math 1,17
2019,770340,,00,15
2019,770340,,01,18
2019,770340,,02,18
2019,770340,,03,17
2019,770340,,04,19
2019,770340,,05,19
2019,770342,,08,9
2019,770342,,Biology,8
2019,770342,,English II,12
2019,770342,,NC Math 1,9
2019,770342,,NC Math 3,9
2019,770344,,00,15
2019,770344,,01,18
2019,770344,,02,20
2019,770344,,03,21
2019,770344,,04,21
2019,770344,,05,18
2019,770346,,00,20
2019,770346,,01,13
2019,770346,,02,17
2019,770346,,03,15
2019,770346,,04,20
2019,770346,,05,18
2019,770348,,Biology,19
2019,770348,,English II,16
2019,770348,,NC Math 1,13
2019,770348,,NC Math 3,18
2019,770349,,Biology,22
2019,770349,,English II,17
2019,770349,,NC Math 1,13
2019,770349,,NC Math 3,15
2019,770351,,NC Math 1,20
2019,770360,,06,22
2019,770360,,07,23
2019,770360,,08,19
2019,770360,,NC Math 1,28
2019,770364,,06,17
2019,770364,,07,17
2019,770364,,08,17
2019,770364,,NC Math 1,21
2019,770368,,00,17
2019,770368,,01,16
2019,770368,,02,20
2019,770368,,03,20
2019,770368,,04,18
2019,770368,,05,23
2019,770370,,00,21
2019,770370,,01,13
2019,770370,,02,16
2019,770370,,03,18
2019,770370,,04,20
2019,770370,,05,18
2019,780320,,00,16
2019,780320,,01,16
2019,780320,,02,20
2019,780320,,03,9
2019,780320,,04,14
2019,780320,,05,18
2019,780320,,06,17
2019,780322,,00,19
2019,780322,,01,15
2019,780322,,02,17
2019,780322,,03,14
2019,780324,,04,7
2019,780324,,05,17
2019,780324,,06,10
2019,780324,,07,18
2019,780324,,08,17
2019,780324,,NC Math 1,13
2019,780325,,Biology,11
2019,780325,,English II,16
2019,780325,,NC Math 1,17
2019,780325,,NC Math 3,23
2019,780326,,05,18
2019,780326,,06,18
2019,780326,,07,23
2019,780326,,08,25
2019,780328,,00,19
2019,780328,,01,16
2019,780328,,02,18
2019,780328,,03,19
2019,780329,,00,20
2019,780329,,01,12
2019,780329,,02,16
2019,780329,,03,14
2019,780329,,04,14
2019,780330,,04,19
2019,780330,,05,21
2019,780330,,06,17
2019,780336,,04,24
2019,780336,,05,14
2019,780336,,06,22
2019,780336,,07,19
2019,780336,,08,25
2019,780336,,NC Math 1,27
2019,780340,,00,10
2019,780340,,01,7
2019,780340,,02,12
2019,780340,,03,6
2019,780340,,04,15
2019,780341,,07,15
2019,780341,,08,15
2019,780341,,NC Math 1,20
2019,780342,,Biology,16
2019,780342,,English II,16
2019,780342,,NC Math 1,21
2019,780342,,NC Math 3,23
2019,780344,,00,13
2019,780344,,01,14
2019,780344,,02,12
2019,780344,,03,9
2019,780344,,04,23
2019,780344,,05,18
2019,780344,,06,13
2019,780344,,07,22
2019,780344,,08,18
2019,780344,,NC Math 1,17
2019,780352,,05,14
2019,780352,,06,24
2019,780352,,07,17
2019,780352,,08,14
2019,780356,,00,17
2019,780356,,01,18
2019,780356,,02,16
2019,780356,,03,18
2019,780356,,04,15
2019,780356,,05,15
2019,780356,,06,23
2019,780360,,00,31
2019,780360,,01,21
2019,780360,,02,24
2019,780360,,03,13
2019,780360,,04,22
2019,780360,,05,17
2019,780360,,06,22
2019,780360,,07,19
2019,780360,,08,17
2019,780364,,00,18
2019,780364,,01,17
2019,780364,,02,21
2019,780364,,03,17
2019,780364,,04,22
2019,780364,,05,17
2019,780368,,06,17
2019,780368,,07,22
2019,780368,,08,19
2019,780368,,NC Math 1,20
2019,780374,,00,16
2019,780374,,01,16
2019,780374,,02,14
2019,780374,,03,17
2019,780374,,04,18
2019,780376,,00,14
2019,780376,,01,12
2019,780376,,02,14
2019,780376,,03,12
2019,780376,,04,23
2019,780376,,05,20
2019,780376,,06,23
2019,780384,,00,21
2019,780384,,01,23
2019,780384,,02,23
2019,780384,,03,17
2019,780384,,04,17
2019,780384,,05,18
2019,780384,,06,19
2019,780384,,07,26
2019,780384,,08,19
2019,780384,,NC Math 1,26
2019,780385,,Biology,16
2019,780385,,English II,17
2019,780385,,NC Math 1,9
2019,780385,,NC Math 3,17
2019,780390,,00,15
2019,780390,,01,16
2019,780390,,02,12
2019,780390,,03,17
2019,780390,,04,19
2019,780391,,Biology,12
2019,780391,,English II,16
2019,780391,,NC Math 1,20
2019,780391,,NC Math 3,18
2019,780392,,00,19
2019,780392,,01,18
2019,780392,,02,17
2019,780392,,03,9
2019,780392,,04,18
2019,780392,,05,23
2019,780393,,05,29
2019,780393,,06,13
2019,780393,,07,13
2019,780393,,08,19
2019,780393,,NC Math 1,21
2019,780394,,00,16
2019,780394,,01,14
2019,780394,,02,16
2019,780394,,03,13
2019,780394,,04,19
2019,780396,,06,13
2019,780396,,07,16
2019,780396,,08,15
2019,780398,,00,18
2019,780398,,01,19
2019,780398,,02,13
2019,780398,,03,13
2019,780400,,00,21
2019,780400,,01,15
2019,780400,,02,15
2019,780400,,03,14
2019,780400,,04,24
2019,780400,,05,25
2019,780401,,Biology,21
2019,780401,,English II,17
2019,780401,,NC Math 1,24
2019,780401,,NC Math 3,21
2019,780402,,Biology,12
2019,780402,,English II,11
2019,780402,,NC Math 1,12
2019,780402,,NC Math 3,18
2019,780403,,06,26
2019,780403,,07,23
2019,780403,,08,18
2019,780403,,NC Math 1,26
2019,780407,,00,20
2019,780407,,01,18
2019,780407,,02,18
2019,780407,,03,15
2019,780410,,05,18
2019,780410,,06,20
2019,780410,,07,15
2019,780410,,08,13
2019,780410,,NC Math 1,11
2019,780412,,00,22
2019,780412,,01,22
2019,780412,,02,15
2019,780412,,03,19
2019,780412,,04,23
2019,780412,,05,23
2019,780412,,06,20
2019,780416,,00,21
2019,780416,,01,20
2019,780416,,02,18
2019,780416,,03,15
2019,780416,,04,22
2019,780416,,05,24
2019,780416,,06,23
2019,780417,,00,16
2019,780417,,01,15
2019,780417,,02,14
2019,780417,,03,13
2019,780417,,04,23
2019,780420,,Biology,14
2019,780420,,English II,17
2019,780420,,NC Math 1,15
2019,780420,,NC Math 3,24
2019,78B000,,NC Math 1,14
2019,790302,,00,21
2019,790302,,01,19
2019,790302,,02,21
2019,790302,,03,20
2019,790302,,04,19
2019,790302,,05,27
2019,790310,,00,19
2019,790310,,01,19
2019,790310,,02,19
2019,790310,,03,17
2019,790310,,04,27
2019,790310,,05,32
2019,790314,,Biology,26
2019,790314,,English II,22
2019,790314,,NC Math 1,21
2019,790314,,NC Math 3,27
2019,790318,,00,18
2019,790318,,01,19
2019,790318,,02,18
2019,790318,,03,19
2019,790318,,04,27
2019,790318,,05,30
2019,790327,,00,21
2019,790327,,01,17
2019,790327,,02,21
2019,790327,,03,19
2019,790327,,04,28
2019,790327,,05,30
2019,790330,,06,26
2019,790330,,07,30
2019,790330,,08,23
2019,790330,,NC Math 1,29
2019,790344,,00,21
2019,790344,,01,20
2019,790344,,02,20
2019,790344,,03,21
2019,790344,,04,23
2019,790344,,05,28
2019,790347,,00,21
2019,790347,,01,18
2019,790347,,02,20
2019,790347,,03,15
2019,790347,,04,28
2019,790347,,05,32
2019,790350,,00,18
2019,790350,,01,19
2019,790350,,02,19
2019,790350,,03,19
2019,790350,,04,26
2019,790350,,05,24
2019,790354,,Biology,18
2019,790354,,English II,25
2019,790354,,NC Math 1,18
2019,790354,,NC Math 3,28
2019,790362,,00,19
2019,790362,,01,17
2019,790362,,02,20
2019,790362,,03,18
2019,790362,,04,21
2019,790362,,05,23
2019,790366,,Biology,18
2019,790366,,English II,22
2019,790366,,NC Math 1,17
2019,790366,,NC Math 3,32
2019,790374,,06,26
2019,790374,,07,27
2019,790374,,08,21
2019,790374,,NC Math 1,33
2019,790378,,Biology,24
2019,790378,,English II,28
2019,790378,,NC Math 1,21
2019,790378,,NC Math 3,27
2019,790379,,Biology,16
2019,790379,,English II,19
2019,790379,,NC Math 1,13
2019,790379,,NC Math 3,15
2019,790380,,06,31
2019,790380,,07,27
2019,790380,,08,29
2019,790380,,NC Math 1,34
2019,790386,,00,16
2019,790386,,01,17
2019,790386,,02,17
2019,790386,,03,22
2019,790386,,04,27
2019,790386,,05,26
2019,790390,,00,17
2019,790390,,01,19
2019,790390,,02,18
2019,790390,,03,21
2019,790390,,04,23
2019,790390,,05,18
2019,790392,,NC Math 1,6
2019,790394,,06,21
2019,790394,,07,29
2019,790394,,08,30
2019,790394,,NC Math 1,28
2019,790398,,00,18
2019,790398,,01,16
2019,790398,,02,17
2019,790398,,03,20
2019,790398,,04,24
2019,790398,,05,28
2019,790402,,00,14
2019,790402,,01,18
2019,790402,,02,17
2019,790402,,03,17
2019,790402,,04,27
2019,790402,,05,18
2019,79A000,,Biology,15
2019,79A000,,English II,19
2019,79A000,,NC Math 1,14
2019,79A000,,NC Math 3,18
2019,800308,,Biology,8
2019,800308,,English II,8
2019,800308,,NC Math 1,10
2019,800308,,NC Math 3,9
2019,800312,,04,18
2019,800312,,05,24
2019,800314,,06,25
2019,800314,,07,24
2019,800314,,08,23
2019,800314,,NC Math 1,24
2019,800315,,04,16
2019,800315,,05,18
2019,800316,,04,18
2019,800316,,05,21
2019,800320,,06,23
2019,800320,,07,20
2019,800320,,08,22
2019,800320,,NC Math 1,20
2019,800328,,06,23
2019,800328,,07,27
2019,800328,,08,19
2019,800328,,NC Math 1,27
2019,800340,,Biology,20
2019,800340,,English II,19
2019,800340,,NC Math 1,20
2019,800340,,NC Math 3,18
2019,800346,,04,20
2019,800346,,05,21
2019,800347,,04,18
2019,800347,,05,19
2019,800348,,04,17
2019,800348,,05,24
2019,800352,,04,18
2019,800352,,05,19
2019,800356,,04,18
2019,800356,,05,16
2019,800358,,04,21
2019,800358,,05,24
2019,800359,,04,14
2019,800359,,05,16
2019,800360,,04,20
2019,800360,,05,23
2019,800361,,Biology,18
2019,800361,,English II,22
2019,800361,,NC Math 1,23
2019,800361,,NC Math 3,20
2019,800362,,04,20
2019,800362,,05,24
2019,800363,,06,10
2019,800363,,07,8
2019,800363,,08,7
2019,800363,,NC Math 1,31
2019,800364,,04,15
2019,800364,,05,20
2019,800366,,04,22
2019,800366,,05,16
2019,800368,,04,19
2019,800368,,05,27
2019,800372,,04,15
2019,800372,,05,16
2019,800373,,04,13
2019,800373,,05,21
2019,800376,,Biology,15
2019,800376,,English II,14
2019,800376,,NC Math 1,17
2019,800376,,NC Math 3,19
2019,800377,,06,21
2019,800377,,07,20
2019,800377,,08,15
2019,800377,,NC Math 1,23
2019,800392,,04,23
2019,800392,,05,17
2019,800394,,Biology,17
2019,800394,,English II,21
2019,800394,,NC Math 1,25
2019,800394,,NC Math 3,18
2019,800396,,Biology,18
2019,800396,,English II,21
2019,800396,,NC Math 1,17
2019,800396,,NC Math 3,16
2019,800398,,06,26
2019,800398,,07,17
2019,800398,,08,25
2019,800398,,NC Math 1,20
2019,800400,,Biology,21
2019,800400,,English II,26
2019,800400,,NC Math 1,25
2019,800400,,NC Math 3,20
2019,800406,,04,21
2019,800406,,05,17
2019,800408,,Biology,23
2019,800408,,English II,24
2019,800408,,NC Math 1,21
2019,800408,,NC Math 3,21
2019,800410,,06,22
2019,800410,,07,20
2019,800410,,08,27
2019,800410,,NC Math 1,28
2019,810324,,Biology,13
2019,810324,,English II,17
2019,810324,,NC Math 1,15
2019,810324,,NC Math 3,20
2019,810326,,06,23
2019,810326,,07,18
2019,810326,,08,20
2019,810326,,NC Math 1,27
2019,810328,,00,14
2019,810328,,01,19
2019,810328,,02,21
2019,810328,,03,15
2019,810328,,04,25
2019,810328,,05,21
2019,810336,,00,17
2019,810336,,01,19
2019,810336,,02,19
2019,810336,,03,21
2019,810336,,04,23
2019,810336,,05,21
2019,810340,,Biology,16
2019,810340,,English II,21
2019,810340,,NC Math 1,21
2019,810340,,NC Math 3,22
2019,810342,,06,21
2019,810342,,07,19
2019,810342,,08,22
2019,810342,,NC Math 1,24
2019,810344,,00,20
2019,810344,,01,19
2019,810344,,02,19
2019,810344,,03,18
2019,810344,,04,18
2019,810344,,05,25
2019,810350,,00,18
2019,810350,,01,15
2019,810350,,02,21
2019,810350,,03,20
2019,810350,,04,20
2019,810350,,05,22
2019,810360,,00,13
2019,810360,,01,17
2019,810360,,02,20
2019,810360,,03,20
2019,810360,,04,26
2019,810360,,05,26
2019,810364,,00,17
2019,810364,,01,13
2019,810364,,02,17
2019,810364,,03,15
2019,810364,,04,15
2019,810364,,05,15
2019,810370,,00,16
2019,810370,,01,16
2019,810370,,02,14
2019,810370,,03,12
2019,810370,,04,21
2019,810370,,05,26
2019,810378,,06,24
2019,810378,,07,18
2019,810378,,08,18
2019,810378,,NC Math 1,24
2019,810384,,Biology,16
2019,810384,,English II,20
2019,810384,,NC Math 1,16
2019,810384,,NC Math 3,20
2019,810385,,Biology,18
2019,810385,,English II,13
2019,810385,,NC Math 1,10
2019,810385,,NC Math 3,16
2019,810386,,08,9
2019,810386,,Biology,6
2019,810386,,English II,8
2019,810386,,NC Math 3,11
2019,810388,,00,15
2019,810388,,01,14
2019,810388,,02,13
2019,810388,,03,13
2019,810388,,04,17
2019,810388,,05,18
2019,810396,,00,18
2019,810396,,01,19
2019,810396,,02,19
2019,810396,,03,17
2019,810396,,04,18
2019,810396,,05,18
2019,810400,,00,13
2019,810400,,01,19
2019,810400,,02,16
2019,810400,,03,13
2019,810400,,04,23
2019,810400,,05,17
2019,81A000,,Biology,19
2019,81A000,,English II,21
2019,81A000,,NC Math 1,23
2019,81A000,,NC Math 3,20
2019,81B000,,Biology,10
2019,81B000,,English II,10
2019,81B000,,NC Math 1,14
2019,81B000,,NC Math 3,10
2019,820312,,00,19
2019,820312,,01,16
2019,820312,,02,20
2019,820312,,03,21
2019,820312,,04,21
2019,820312,,05,23
2019,820320,,00,16
2019,820320,,01,21
2019,820320,,02,15
2019,820320,,03,16
2019,820320,,04,19
2019,820320,,05,19
2019,820324,,Biology,16
2019,820324,,English II,16
2019,820324,,NC Math 1,14
2019,820324,,NC Math 3,15
2019,820340,,00,19
2019,820340,,01,19
2019,820340,,02,19
2019,820340,,03,17
2019,820340,,04,20
2019,820340,,05,28
2019,820346,,00,17
2019,820346,,01,18
2019,820346,,02,17
2019,820346,,03,19
2019,820346,,04,19
2019,820346,,05,25
2019,820347,,06,22
2019,820347,,07,20
2019,820347,,08,18
2019,820348,,Biology,16
2019,820348,,English II,17
2019,820348,,NC Math 1,19
2019,820348,,NC Math 3,17
2019,820349,,Biology,18
2019,820349,,English II,18
2019,820349,,NC Math 1,15
2019,820349,,NC Math 3,24
2019,820350,,00,19
2019,820350,,01,21
2019,820350,,02,15
2019,820350,,03,19
2019,820350,,04,22
2019,820350,,05,24
2019,820352,,Biology,19
2019,820352,,English II,22
2019,820352,,NC Math 1,21
2019,820352,,NC Math 3,21
2019,820354,,06,20
2019,820354,,07,25
2019,820354,,08,23
2019,820364,,00,19
2019,820364,,01,19
2019,820364,,02,19
2019,820364,,03,16
2019,820364,,04,19
2019,820364,,05,30
2019,820370,,06,19
2019,820370,,07,24
2019,820370,,08,18
2019,820372,,06,18
2019,820372,,07,14
2019,820372,,08,19
2019,820376,,00,19
2019,820376,,01,19
2019,820376,,02,17
2019,820376,,03,18
2019,820376,,04,18
2019,820376,,05,22
2019,820384,,00,19
2019,820384,,01,16
2019,820384,,02,18
2019,820384,,03,18
2019,820385,,04,23
2019,820385,,05,25
2019,820388,,Biology,17
2019,820388,,English II,21
2019,820388,,NC Math 1,15
2019,820388,,NC Math 3,18
2019,821304,,02,18
2019,821304,,03,16
2019,821308,,Biology,16
2019,821308,,English II,18
2019,821308,,NC Math 1,18
2019,821308,,NC Math 3,20
2019,821316,,00,17
2019,821316,,01,19
2019,821320,,06,23
2019,821320,,07,18
2019,821320,,08,22
2019,821320,,NC Math 1,28
2019,821330,,04,21
2019,821330,,05,21
2019,830304,,06,22
2019,830304,,07,22
2019,830304,,08,20
2019,830304,,NC Math 1,20
2019,830312,,00,19
2019,830312,,01,16
2019,830312,,02,21
2019,830312,,03,8
2019,830312,,04,12
2019,830312,,05,17
2019,830316,,Biology,7
2019,830320,,00,22
2019,830320,,01,21
2019,830320,,02,20
2019,830320,,03,16
2019,830320,,04,24
2019,830320,,05,19
2019,830328,,00,17
2019,830328,,01,22
2019,830328,,02,17
2019,830328,,03,17
2019,830328,,04,21
2019,830328,,05,17
2019,830343,,Biology,20
2019,830343,,English II,20
2019,830343,,NC Math 1,16
2019,830343,,NC Math 3,21
2019,830348,,Biology,17
2019,830348,,English II,18
2019,830348,,NC Math 1,9
2019,830348,,NC Math 3,16
2019,830349,,06,20
2019,830349,,07,22
2019,830349,,08,17
2019,830349,,NC Math 1,22
2019,830356,,00,20
2019,830356,,01,19
2019,830356,,02,18
2019,830356,,03,15
2019,830356,,04,24
2019,830356,,05,19
2019,830360,,00,15
2019,830360,,01,19
2019,830360,,02,18
2019,830360,,03,21
2019,830360,,04,20
2019,830360,,05,19
2019,830364,,00,17
2019,830364,,01,20
2019,830364,,02,20
2019,830364,,03,14
2019,830364,,04,16
2019,830364,,05,14
2019,840302,,Biology,13
2019,840302,,English II,17
2019,840302,,NC Math 1,19
2019,840302,,NC Math 3,21
2019,840303,,06,20
2019,840303,,07,20
2019,840303,,08,17
2019,840303,,NC Math 1,20
2019,840304,,00,16
2019,840304,,01,18
2019,840304,,02,15
2019,840304,,03,17
2019,840304,,04,25
2019,840304,,05,16
2019,840308,,00,20
2019,840308,,01,13
2019,840308,,02,23
2019,840308,,03,18
2019,840308,,04,14
2019,840308,,05,21
2019,840310,,00,16
2019,840310,,01,13
2019,840310,,02,12
2019,840310,,03,15
2019,840310,,04,10
2019,840310,,05,11
2019,840312,,00,12
2019,840312,,01,21
2019,840312,,02,18
2019,840312,,03,24
2019,840312,,04,19
2019,840312,,05,20
2019,840316,,00,10
2019,840316,,01,11
2019,840316,,02,13
2019,840316,,03,14
2019,840316,,04,11
2019,840316,,05,26
2019,840320,,00,21
2019,840320,,01,19
2019,840320,,02,19
2019,840320,,03,18
2019,840320,,04,25
2019,840320,,05,18
2019,840324,,00,16
2019,840324,,01,7
2019,840324,,02,11
2019,840324,,03,20
2019,840324,,04,20
2019,840324,,05,14
2019,840328,,06,23
2019,840328,,07,17
2019,840328,,08,27
2019,840328,,NC Math 1,22
2019,840332,,Biology,17
2019,840332,,English II,19
2019,840332,,NC Math 1,21
2019,840332,,NC Math 3,24
2019,840336,,00,12
2019,840336,,01,14
2019,840336,,02,13
2019,840336,,03,19
2019,840336,,04,11
2019,840336,,05,16
2019,840342,,00,17
2019,840342,,01,16
2019,840342,,02,16
2019,840342,,03,21
2019,840342,,04,14
2019,840342,,05,22
2019,840342,,06,18
2019,840342,,07,26
2019,840342,,08,13
2019,840344,,00,12
2019,840344,,01,11
2019,840344,,02,15
2019,840344,,03,14
2019,840344,,04,20
2019,840344,,05,25
2019,840350,,06,20
2019,840350,,07,21
2019,840350,,08,17
2019,840350,,NC Math 1,20
2019,840356,,Biology,15
2019,840356,,English II,17
2019,840356,,NC Math 1,21
2019,840356,,NC Math 3,19
2019,840358,,06,18
2019,840358,,07,19
2019,840358,,08,21
2019,840358,,NC Math 1,27
2019,840360,,00,17
2019,840360,,01,14
2019,840360,,02,14
2019,840360,,03,21
2019,840360,,04,23
2019,840360,,05,17
2019,840361,,Biology,11
2019,840361,,English II,16
2019,840361,,NC Math 1,19
2019,840361,,NC Math 3,22
2019,840368,,Biology,19
2019,840368,,English II,19
2019,840368,,NC Math 1,16
2019,840368,,NC Math 3,21
2019,840370,,Biology,5
2019,840370,,English II,10
2019,840370,,NC Math 1,7
2019,84B000,,Biology,18
2019,84B000,,English II,17
2019,84B000,,NC Math 1,23
2019,84B000,,NC Math 3,20
2019,850304,,06,26
2019,850304,,07,24
2019,850304,,08,18
2019,850304,,NC Math 1,23
2019,850312,,00,17
2019,850312,,01,12
2019,850312,,02,12
2019,850312,,03,23
2019,850312,,04,14
2019,850312,,05,17
2019,850314,,00,18
2019,850314,,01,14
2019,850314,,02,15
2019,850314,,03,16
2019,850314,,04,24
2019,850314,,05,26
2019,850316,,00,14
2019,850316,,01,13
2019,850316,,02,15
2019,850316,,03,17
2019,850316,,04,11
2019,850316,,05,12
2019,850320,,00,19
2019,850320,,01,9
2019,850320,,02,8
2019,850320,,03,17
2019,850320,,04,10
2019,850320,,05,9
2019,850324,,Biology,5
2019,850324,,English II,6
2019,850324,,NC Math 1,6
2019,850328,,00,20
2019,850328,,01,20
2019,850328,,02,13
2019,850328,,03,15
2019,850328,,04,15
2019,850328,,05,20
2019,850332,,Biology,14
2019,850332,,English II,12
2019,850332,,NC Math 1,9
2019,850332,,NC Math 3,13
2019,850336,,00,12
2019,850336,,01,21
2019,850336,,02,9
2019,850336,,03,11
2019,850336,,04,26
2019,850336,,05,22
2019,850338,,06,21
2019,850338,,07,30
2019,850338,,08,22
2019,850338,,NC Math 1,24
2019,850340,,00,15
2019,850340,,01,11
2019,850340,,02,15
2019,850340,,03,14
2019,850340,,04,18
2019,850340,,05,19
2019,850342,,00,19
2019,850342,,01,19
2019,850342,,02,21
2019,850342,,03,15
2019,850342,,04,20
2019,850342,,05,24
2019,850348,,00,15
2019,850348,,01,17
2019,850348,,02,17
2019,850348,,03,18
2019,850348,,04,12
2019,850348,,05,13
2019,850350,,06,20
2019,850350,,07,21
2019,850350,,08,17
2019,850350,,NC Math 1,19
2019,850352,,Biology,20
2019,850352,,English II,19
2019,850352,,NC Math 1,18
2019,850352,,NC Math 3,21
2019,850354,,00,14
2019,850354,,01,23
2019,850354,,02,19
2019,850354,,03,14
2019,850354,,04,14
2019,850354,,05,17
2019,850356,,00,16
2019,850356,,01,16
2019,850356,,02,18
2019,850356,,03,11
2019,850356,,04,16
2019,850356,,05,19
2019,850358,,Biology,16
2019,850358,,English II,20
2019,850358,,NC Math 1,17
2019,850358,,NC Math 3,22
2019,850360,,Biology,12
2019,850360,,English II,15
2019,850360,,NC Math 1,15
2019,850360,,NC Math 3,15
2019,860302,,00,16
2019,860302,,01,20
2019,860302,,02,21
2019,860302,,03,19
2019,860302,,04,19
2019,860302,,05,24
2019,860306,,06,24
2019,860306,,07,23
2019,860306,,08,26
2019,860306,,NC Math 1,24
2019,860308,,00,18
2019,860308,,01,17
2019,860308,,02,13
2019,860308,,03,21
2019,860308,,04,19
2019,860308,,05,21
2019,860312,,00,19
2019,860312,,01,14
2019,860312,,02,12
2019,860312,,03,20
2019,860312,,04,18
2019,860312,,05,22
2019,860316,,Biology,15
2019,860316,,English II,19
2019,860316,,NC Math 1,20
2019,860316,,NC Math 3,19
2019,860320,,00,16
2019,860320,,01,14
2019,860320,,02,19
2019,860320,,03,16
2019,860320,,04,19
2019,860320,,05,19
2019,860324,,00,13
2019,860324,,01,14
2019,860324,,02,16
2019,860324,,03,16
2019,860324,,04,19
2019,860324,,05,25
2019,860326,,06,29
2019,860326,,07,24
2019,860326,,08,22
2019,860326,,NC Math 1,18
2019,860330,,06,19
2019,860330,,07,19
2019,860330,,08,24
2019,860330,,NC Math 1,27
2019,860332,,00,15
2019,860332,,01,13
2019,860332,,02,18
2019,860332,,03,12
2019,860332,,04,14
2019,860332,,05,27
2019,860336,,Biology,18
2019,860336,,English II,21
2019,860336,,NC Math 1,16
2019,860336,,NC Math 3,24
2019,860339,,00,19
2019,860339,,01,11
2019,860339,,02,19
2019,860339,,03,21
2019,860339,,04,15
2019,860339,,05,25
2019,860340,,06,27
2019,860340,,07,26
2019,860340,,08,26
2019,860340,,NC Math 1,29
2019,860344,,00,17
2019,860344,,01,18
2019,860344,,02,16
2019,860344,,03,22
2019,860344,,04,27
2019,860344,,05,20
2019,860348,,00,15
2019,860348,,01,15
2019,860348,,02,22
2019,860348,,03,20
2019,860348,,04,23
2019,860348,,05,22
2019,860352,,Biology,17
2019,860352,,English II,17
2019,860352,,NC Math 1,13
2019,860352,,NC Math 3,24
2019,860354,,Biology,10
2019,860354,,English II,20
2019,860354,,NC Math 1,18
2019,860354,,NC Math 3,16
2019,860356,,00,8
2019,860356,,01,8
2019,860356,,02,19
2019,860356,,03,13
2019,860356,,04,18
2019,860356,,05,18
2019,860360,,00,13
2019,860360,,01,12
2019,860360,,02,13
2019,860360,,03,12
2019,860360,,04,21
2019,860360,,05,21
2019,861304,,00,17
2019,861304,,01,18
2019,861304,,02,15
2019,861304,,03,16
2019,861304,,04,23
2019,861304,,05,21
2019,861304,,06,24
2019,861308,,Biology,16
2019,861308,,English II,19
2019,861308,,NC Math 1,25
2019,861308,,NC Math 3,19
2019,861312,,07,21
2019,861312,,08,16
2019,861312,,NC Math 1,25
2019,862308,,00,19
2019,862308,,01,19
2019,862308,,02,18
2019,862310,,03,17
2019,862310,,04,23
2019,862310,,05,23
2019,862312,,Biology,20
2019,862312,,English II,22
2019,862312,,NC Math 1,15
2019,862312,,NC Math 3,19
2019,862316,,06,23
2019,862316,,07,27
2019,862316,,08,26
2019,862316,,NC Math 1,29
2019,86T000,,Biology,14
2019,86T000,,English II,19
2019,86T000,,NC Math 1,11
2019,86T000,,NC Math 3,16
2019,870314,,Biology,14
2019,870314,,English II,18
2019,870314,,NC Math 1,17
2019,870314,,NC Math 3,18
2019,870318,,06,22
2019,870318,,07,16
2019,870318,,08,21
2019,870318,,NC Math 1,31
2019,870320,,00,15
2019,870320,,01,11
2019,870320,,02,16
2019,870320,,03,17
2019,870320,,04,15
2019,870320,,05,21
2019,870324,,00,17
2019,870324,,01,18
2019,870324,,02,17
2019,870324,,03,16
2019,870324,,04,19
2019,870324,,05,21
2019,87A000,,NC Math 1,7
2019,880304,,00,17
2019,880304,,01,20
2019,880304,,02,17
2019,880304,,03,20
2019,880304,,04,22
2019,880304,,05,14
2019,880308,,Biology,19
2019,880308,,English II,18
2019,880308,,NC Math 1,16
2019,880308,,NC Math 3,18
2019,880312,,06,21
2019,880312,,07,23
2019,880312,,08,19
2019,880312,,NC Math 1,23
2019,880318,,00,19
2019,880318,,01,18
2019,880318,,02,17
2019,880318,,03,18
2019,880318,,04,23
2019,880318,,05,21
2019,880320,,Biology,8
2019,880320,,English II,10
2019,880320,,NC Math 1,10
2019,880324,,00,15
2019,880324,,01,14
2019,880324,,02,15
2019,880324,,03,17
2019,880324,,04,19
2019,880324,,05,17
2019,880328,,Biology,13
2019,880328,,English II,16
2019,880328,,NC Math 1,11
2019,880328,,NC Math 3,15
2019,880330,,06,19
2019,880330,,07,20
2019,880330,,08,20
2019,880330,,NC Math 1,18
2019,880336,,00,17
2019,880336,,01,10
2019,880336,,02,11
2019,880336,,03,11
2019,880336,,04,18
2019,880336,,05,12
2019,88A000,,NC Math 1,16
2019,890304,,Biology,11
2019,890304,,English II,8
2019,890304,,NC Math 1,13
2019,890304,,NC Math 3,13
2019,890306,,06,16
2019,890306,,07,28
2019,890306,,08,24
2019,890306,,NC Math 1,23
2019,890308,,00,10
2019,890308,,01,13
2019,890308,,02,18
2019,890308,,03,21
2019,890308,,04,14
2019,890308,,05,18
2019,900302,,00,16
2019,900302,,01,19
2019,900302,,02,20
2019,900302,,03,21
2019,900302,,04,23
2019,900302,,05,15
2019,900303,,00,15
2019,900303,,01,20
2019,900303,,02,20
2019,900303,,03,20
2019,900303,,04,17
2019,900303,,05,18
2019,900304,,04,12
2019,900304,,05,14
2019,900305,,00,21
2019,900305,,01,20
2019,900305,,02,21
2019,900305,,03,18
2019,900305,,04,22
2019,900305,,05,20
2019,900306,,04,15
2019,900306,,05,19
2019,900307,,00,15
2019,900307,,01,16
2019,900307,,02,13
2019,900307,,03,21
2019,900307,,04,14
2019,900307,,05,12
2019,900308,,06,19
2019,900308,,07,21
2019,900308,,08,20
2019,900308,,NC Math 1,19
2019,900310,,06,27
2019,900310,,07,29
