agency_code,pct_rating_P1_Accomplished,pct_rating_P1_Developing,pct_rating_P1_Distinguished,pct_rating_P1_NotDemostrated,pct_rating_P1_Proficient,pct_rating_P2_Accomplished,pct_rating_P2_Developing,pct_rating_P2_Distinguished,pct_rating_P2_NotDemostrated,pct_rating_P2_Proficient,pct_rating_P3_Accomplished,pct_rating_P3_Developing,pct_rating_P3_Distinguished,pct_rating_P3_NotDemostrated,pct_rating_P3_Proficient,pct_rating_P4_Accomplished,pct_rating_P4_Developing,pct_rating_P4_Distinguished,pct_rating_P4_NotDemostrated,pct_rating_P4_Proficient,pct_rating_P5_Accomplished,pct_rating_P5_Developing,pct_rating_P5_Distinguished,pct_rating_P5_NotDemostrated,pct_rating_P5_Proficient,pct_rating_P6_Accomplished,pct_rating_P6_Developing,pct_rating_P6_Distinguished,pct_rating_P6_NotDemostrated,pct_rating_P6_Proficient,pct_rating_P7_Accomplished,pct_rating_P7_Developing,pct_rating_P7_Distinguished,pct_rating_P7_NotDemostrated,pct_rating_P7_Proficient,pct_rating_PS_DoesNotMeetExpectedGrowth,pct_rating_PS_ExceedsExpectedGrowth,pct_rating_PS_MeetsExpectedGrowth,pct_rating_T1_Accomplished,pct_rating_T1_Developing,pct_rating_T1_Distinguished,pct_rating_T1_NotDemostrated,pct_rating_T1_Proficient,pct_rating_T2_Accomplished,pct_rating_T2_Developing,pct_rating_T2_Distinguished,pct_rating_T2_NotDemostrated,pct_rating_T2_Proficient,pct_rating_T3_Accomplished,pct_rating_T3_Developing,pct_rating_T3_Distinguished,pct_rating_T3_NotDemostrated,pct_rating_T3_Proficient,pct_rating_T4_Accomplished,pct_rating_T4_Developing,pct_rating_T4_Distinguished,pct_rating_T4_NotDemostrated,pct_rating_T4_Proficient,pct_rating_T5_Accomplished,pct_rating_T5_Developing,pct_rating_T5_Distinguished,pct_rating_T5_NotDemostrated,pct_rating_T5_Proficient,pct_rating_TS_DoesNotMeetExpectedGrowth,pct_rating_TS_ExceedsExpectedGrowth,pct_rating_TS_MeetsExpectedGrowth
600558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364,,0.333,,0.303,0.444,,,,0.556,,,,,1.0,0.485,,0.121,,0.394,,,,,1.0,0.417,0.042,0.542
600562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327,,,,0.6729999999999999,0.188,,,,0.813,0.188,,,,0.813,0.3670000000000001,0.02,,,0.612,0.188,0.063,,,0.75,0.083,0.111,0.8059999999999999
600565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568,,0.027000000000000003,,0.405,0.471,,,,0.529,0.529,,,,0.471,0.595,,,,0.405,0.529,,,,0.471,0.13,0.087,0.7829999999999999
600566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.617,0.021,0.106,,0.255,0.4,0.1,,,0.5,0.3,0.1,,,0.6,0.596,0.021,0.021,,0.362,0.5,0.1,,,0.4,0.037000000000000005,0.259,0.7040000000000001
600567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583,,0.16699999999999998,,0.25,0.7140000000000001,,,,0.28600000000000003,0.7140000000000001,,,,0.28600000000000003,0.667,,0.16699999999999998,,0.16699999999999998,0.5710000000000001,,,,0.429,0.125,0.25,0.625
600569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,0.5,,0.5,,,,,,,,1.0
600571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.519,,,,0.481,0.7,,,,0.3,0.6,,,,0.4,0.481,,0.037000000000000005,,0.481,0.6,,,,0.4,0.278,,0.722
600574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.477,,0.114,,0.409,0.5770000000000001,,,,0.423,0.385,,,,0.615,0.477,,0.068,,0.455,0.462,,0.038,,0.5,0.056,0.16699999999999998,0.778
600576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442,0.021,0.032,,0.505,0.308,,,,0.6920000000000001,0.308,,0.019,,0.6729999999999999,0.34700000000000003,0.021,0.032,,0.6,0.135,0.038,0.019,,0.8079999999999999,0.393,0.107,0.5
600577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512,0.049,,,0.439,0.222,,,,0.778,,,,,1.0,0.366,,,,0.634,0.056,,,,0.944,0.087,0.13,0.7829999999999999
600579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194,0.019,0.01,,0.777,0.118,0.02,,0.02,0.843,0.118,0.039,,,0.843,0.175,0.049,,,0.777,0.157,,,0.02,0.8240000000000001,0.373,0.09,0.537
600582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.75,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,0.5,0.5
600586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435,0.016,0.016,,0.532,0.125,0.042,0.042,,0.792,0.208,0.083,0.042,,0.667,0.419,0.016,0.016,,0.5479999999999999,0.125,0.042,0.042,,0.792,0.214,0.14300000000000002,0.643
600587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389,,0.111,,0.5,0.303,,0.03,,0.667,0.212,0.061,0.03,,0.6970000000000001,0.37,0.037000000000000005,0.111,,0.481,0.273,,0.061,,0.667,0.029,0.441,0.529
600588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421,0.026,0.211,,0.342,0.45,0.05,,,0.5,0.3,0.05,0.05,,0.6,0.395,0.026,0.237,,0.342,0.5,,0.05,,0.45,0.2,0.05,0.75
600589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.04,,,0.58,0.185,0.07400000000000001,,,0.741,0.185,0.07400000000000001,,,0.741,0.34,0.18,,,0.48,0.185,0.07400000000000001,,,0.741,0.045,0.227,0.727
600590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478,,,,0.522,0.278,,,,0.722,0.278,,,,0.722,0.457,0.022,,,0.522,0.278,,,,0.722,0.059,0.08800000000000001,0.853
600592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278,,0.01,,0.711,0.2,0.02,,,0.78,0.06,0.1,,,0.84,0.237,0.031,,,0.732,0.1,0.02,,,0.88,0.279,0.098,0.623
600594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
600693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371,,0.371,,0.257,0.462,,0.077,,0.462,0.462,,0.154,,0.385,0.486,,0.086,,0.429,0.231,,0.154,,0.615,0.333,0.095,0.5710000000000001
600694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517,0.069,,,0.414,0.14300000000000002,0.35700000000000004,,,0.5,0.14300000000000002,0.28600000000000003,,,0.5710000000000001,0.379,0.172,,,0.448,0.214,0.071,,,0.7140000000000001,0.333,0.083,0.583
600695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.045,,,0.455,0.3,0.1,,,0.6,0.1,0.1,,,0.8,0.545,0.045,,,0.409,0.1,0.1,,,0.8,0.444,0.333,0.222
600696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304,0.087,,,0.609,0.308,0.077,,0.077,0.5379999999999999,0.308,0.077,,,0.615,0.261,,,0.043,0.696,0.154,,,0.077,0.769,0.471,0.059,0.471
600697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292,0.042,0.5,,0.16699999999999998,0.267,0.067,0.2,,0.467,0.333,0.067,0.2,,0.4,0.375,0.042,0.25,,0.333,0.333,0.067,0.133,,0.467,0.059,0.17600000000000002,0.765
600LEA,0.591,0.02,0.081,,0.307,0.475,0.03,0.099,,0.396,0.5379999999999999,0.02,0.102,,0.34,0.52,0.02,0.069,,0.391,0.5579999999999999,0.023,0.061,,0.358,0.5579999999999999,0.013,0.099,,0.33,0.431,0.018000000000000002,0.08900000000000001,,0.462,0.401,0.35700000000000004,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60A000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,
60B000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,
60C000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5329999999999999,,,,0.467,0.25,,0.125,,0.625,0.375,0.125,,,0.5,0.333,0.067,,,0.6,0.125,0.125,0.125,,0.625,,,
60F000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.769,,,,0.231,0.5,,,,0.5,,,,,1.0,0.846,,,,0.154,0.5,,,,0.5,0.2,,0.8
60G000,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,0.292,,0.542,,0.16699999999999998,0.467,,0.467,,0.067,0.4,,0.4,,0.2,0.458,,0.458,,0.083,0.267,0.067,0.333,,0.333,0.313,0.313,0.375
60H000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.75,0.333,,,,0.667,0.333,,,,0.667,0.25,,,,0.75,0.333,,,,0.667,,,
60I000,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
60J000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.469,,0.438,,0.094,,,0.5710000000000001,,0.429,0.14300000000000002,,0.429,,0.429,0.594,,0.281,,0.125,,,0.5710000000000001,,0.429,0.267,0.067,0.667
60K000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.75,,,,,1.0,,,,,1.0,0.25,,,,0.75,,,,,1.0,,,
60L000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,
60M000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,0.5,0.5,,,,0.5,,,,,1.0,,,,,1.0,,,
60P000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.1,,,0.6,,,,,1.0,0.14300000000000002,0.14300000000000002,,,0.7140000000000001,0.3,0.1,,,0.6,0.14300000000000002,,,,0.857,,,1.0
60Q000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,0.667,0.333,,,,0.667,,,,,1.0,0.16699999999999998,,,,0.833,0.333,,,,0.667,1.0,,
60R000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,0.7,0.111,,,,0.889,0.222,,,,0.778,0.2,,,,0.8,0.111,,,,0.889,,,
60S000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,
60V000,0.5,,0.5,,,,,0.5,,0.5,,,1.0,,,0.5,,0.5,,,,,1.0,,,0.5,,0.5,,,0.5,,0.5,,,1.0,,,0.6,,,,0.4,0.5329999999999999,0.067,,,0.4,0.5329999999999999,,,,0.467,0.5329999999999999,,,,0.467,0.4,,0.067,,0.5329999999999999,0.25,,0.75
60X000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,0.5,,0.5,,0.5,0.5,,,0.5,0.5,,,,,0.5,0.5,,,,,
60Y000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,0.667,0.5,,,,0.5,0.5,,,,0.5,0.667,,,,0.333,0.5,,,,0.5,,,
610302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944,,,,0.056,1.0,,,,,1.0,,,,,0.944,,,,0.056,1.0,,,,,0.083,0.333,0.583
610310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,0.375,,,1.0,,,,,1.0,,,,,0.75,,0.25,,,0.6,,0.4,,,0.071,0.28600000000000003,0.643
610320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.857,,0.095,,0.048,0.75,,,,0.25,0.75,,,,0.25,0.905,,0.048,,0.048,0.75,,,,0.25,0.071,0.14300000000000002,0.7859999999999999
610322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529,,0.412,,0.059,0.5,,0.333,,0.16699999999999998,0.5,,0.333,,0.16699999999999998,0.588,,0.353,,0.059,0.667,,0.16699999999999998,,0.16699999999999998,,0.214,0.7859999999999999
610326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,,0.556,,,0.429,,0.429,,0.14300000000000002,0.7140000000000001,,0.28600000000000003,,,0.5,,0.5,,,0.28600000000000003,,0.5710000000000001,,0.14300000000000002,0.077,0.385,0.5379999999999999
610332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429,,0.28600000000000003,,0.28600000000000003,0.8,0.2,,,,0.8,,0.2,,,0.28600000000000003,0.14300000000000002,0.429,,0.14300000000000002,0.8,0.2,,,,0.25,,0.75
610334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.659,,0.244,,0.098,0.7140000000000001,,0.071,,0.214,0.5,,0.14300000000000002,,0.35700000000000004,0.634,,0.293,,0.073,0.5,,0.071,,0.429,0.083,0.458,0.458
61M000,,,,,1.0,0.75,,,,0.25,,,,,1.0,0.5,,,,0.5,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,0.5,,0.042,,0.458,0.333,,0.083,,0.583,0.417,,0.083,,0.5,0.417,,0.042,,0.542,0.25,,0.083,,0.667,0.222,0.111,0.667
61N000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.613,,0.129,,0.258,0.737,,0.158,,0.105,0.684,,,,0.316,0.677,,0.129,,0.194,0.579,,0.053,,0.368,0.35,0.05,0.6
61P000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,0.5,,,,0.5,0.5,,,,0.5,,,0.5,,0.5,,,0.5,,0.5,1.0,,
61T000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,,,,0.556,0.16699999999999998,,,,0.833,0.083,0.16699999999999998,,,0.75,0.222,0.056,,,0.722,0.16699999999999998,,,,0.833,0.083,0.333,0.583
620310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.333,,0.16699999999999998,,,0.5,,0.5,,,0.5,,0.5,0.333,,0.333,,0.333,,,0.5,,0.5,,,1.0
620312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,0.08,,0.2,0.75,,,,0.25,0.417,,,,0.583,0.76,,,,0.24,0.5,,0.083,,0.417,0.056,0.056,0.889
620314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433,,,,0.5670000000000001,0.333,,,,0.667,0.3,,,,0.7,0.6,,,,0.4,0.233,,,,0.767,0.28600000000000003,0.095,0.619
620316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514,,0.029,,0.457,0.63,,,,0.37,0.481,,,,0.519,0.743,,,,0.257,0.259,,0.037000000000000005,,0.7040000000000001,0.409,0.273,0.318
620318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.759,0.069,,,0.172,0.5,,,,0.5,0.3,,,,0.7,0.759,,,,0.241,0.6,,,,0.4,0.16699999999999998,0.111,0.722
620324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632,0.105,,,0.263,0.5,0.071,,,0.429,0.28600000000000003,,0.071,,0.643,0.737,,0.053,,0.211,0.214,,,,0.7859999999999999,0.35700000000000004,0.14300000000000002,0.5
620330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733,,,,0.267,0.28600000000000003,,,,0.7140000000000001,0.429,,,,0.5710000000000001,0.667,,,,0.333,0.429,,,,0.5710000000000001,,0.16699999999999998,0.833
620334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,0.65,0.308,,,,0.6920000000000001,0.231,0.077,,,0.6920000000000001,0.35,0.1,,,0.55,0.308,,,,0.6920000000000001,0.133,0.067,0.8
620336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.05,,,0.3,0.333,,,,0.667,,0.111,,,0.889,0.65,,,,0.35,0.111,,,,0.889,0.35700000000000004,,0.643
620339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545,0.045,,,0.409,0.636,0.045,,,0.318,0.364,0.045,,,0.591,0.682,0.045,,,0.273,0.455,0.045,0.045,,0.455,0.28600000000000003,,0.7140000000000001
620340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528,,,,0.472,0.55,0.05,,,0.4,0.3,,,,0.7,0.5,0.028,,,0.472,0.2,,,,0.8,0.318,0.091,0.591
620350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,,0.333,,,0.833,,0.16699999999999998,,,0.667,,0.16699999999999998,,0.16699999999999998,0.833,,0.16699999999999998,,,1.0,,,,,0.16699999999999998,0.333,0.5
620LEA,0.313,,,,0.688,0.688,,0.063,,0.25,0.625,,0.125,,0.25,0.5,,0.125,,0.375,0.375,,0.313,,0.313,0.313,,0.188,,0.5,0.5,,0.063,,0.438,0.6,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,1.0,,,,,1.0,,,,,0.5,,0.5,,,1.0,,,,,,,
630304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.16699999999999998,,0.333,0.417,0.083,0.083,,0.417,0.333,0.16699999999999998,0.083,,0.417,0.5,0.056,0.111,,0.333,0.75,,0.083,,0.16699999999999998,,0.154,0.846
630308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391,0.087,0.043,,0.478,0.579,0.053,,,0.368,0.421,,,,0.579,0.478,,,,0.522,0.263,0.053,0.053,,0.632,0.182,0.091,0.727
630312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7859999999999999,,,,0.214,1.0,,,,,0.5,,,,0.5,0.7859999999999999,,,,0.214,1.0,,,,,,,1.0
630316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846,,0.115,,0.038,0.909,,0.091,,,0.636,,0.182,,0.182,0.885,,0.038,,0.077,0.818,,0.091,,0.091,0.2,0.2,0.6
630317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.042,0.125,,0.16699999999999998,0.7,,,,0.3,0.5,,,,0.5,0.667,,0.042,,0.292,0.4,,0.1,,0.5,0.111,0.111,0.778
630320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526,,,,0.474,0.727,,,,0.273,0.545,0.091,,,0.364,0.789,0.053,,,0.158,0.364,0.091,,,0.545,0.14300000000000002,0.071,0.7859999999999999
630324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5710000000000001,,0.238,,0.19,0.625,,0.125,,0.25,0.625,,0.083,,0.292,0.5,,0.28600000000000003,,0.214,0.333,,0.083,,0.583,0.3,0.1,0.6
630328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,0.1,,0.35,0.5,,0.2,,0.3,0.2,,0.2,,0.6,0.3,,0.15,,0.55,0.3,,0.2,,0.5,0.071,0.14300000000000002,0.7859999999999999
630330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14300000000000002,,0.14300000000000002,,0.7140000000000001,0.5,,,,0.5,,,,,1.0,0.14300000000000002,,,,0.857,0.5,,,,0.5,1.0,,
630331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515,0.03,0.121,,0.333,0.467,,,,0.5329999999999999,0.467,,,,0.5329999999999999,0.606,,0.091,,0.303,0.333,0.067,,,0.6,0.136,0.364,0.5
630332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.028,,,0.306,0.647,,,,0.353,0.471,0.059,,,0.471,0.583,,,,0.417,0.529,0.059,,,0.412,0.12,0.4,0.48
630336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.491,0.009000000000000001,0.018000000000000002,,0.482,0.28300000000000003,,0.017,,0.7,0.317,,0.033,,0.65,0.445,,0.018000000000000002,,0.536,0.317,,0.033,,0.65,0.078,0.403,0.519
630342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28600000000000003,0.057,0.057,,0.6,0.222,,,,0.778,0.16699999999999998,0.056,,,0.778,0.371,0.029,,,0.6,0.222,,,,0.778,,0.222,0.778
630348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378,,,,0.622,0.353,,,,0.647,0.17600000000000002,,,,0.8240000000000001,0.297,,,,0.703,0.235,,,,0.765,0.238,,0.762
630350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.02,0.02,,0.72,0.188,,0.031,,0.7809999999999999,0.188,0.031,0.031,,0.75,0.22,0.04,0.02,,0.72,0.188,,0.031,,0.7809999999999999,0.16699999999999998,0.194,0.639
630352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.792,,0.042,,0.16699999999999998,0.8,,0.1,,0.1,0.5,,0.1,,0.4,0.875,,,,0.125,0.4,,0.2,,0.4,0.067,0.267,0.667
630356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591,,0.091,,0.318,0.857,0.14300000000000002,,,,0.429,,,,0.5710000000000001,0.545,0.045,0.136,,0.273,0.429,,,,0.5710000000000001,0.133,0.067,0.8
630360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478,,0.029,,0.493,0.4,,,,0.6,0.4,,,,0.6,0.652,,,,0.348,0.4,,0.04,,0.56,0.156,0.267,0.578
630364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644,,0.08900000000000001,,0.267,0.412,,,,0.588,0.353,,,,0.647,0.6890000000000001,,0.067,,0.244,0.294,,,,0.706,0.14300000000000002,0.036000000000000004,0.821
630368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541,0.027000000000000003,0.027000000000000003,,0.405,0.647,0.059,,,0.294,0.588,0.059,,,0.353,0.6759999999999999,0.027000000000000003,,,0.297,0.412,0.059,,,0.529,0.125,0.292,0.583
630373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,0.156,,0.219,0.8,,0.133,,0.067,0.667,,,,0.333,0.7809999999999999,,0.063,,0.156,0.6,,0.133,,0.267,0.182,0.318,0.5
630374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5489999999999999,0.02,0.039,,0.392,0.448,,,,0.552,0.621,,,,0.379,0.725,,0.02,,0.255,0.241,,,,0.759,0.121,0.273,0.606
630376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29600000000000004,,0.037000000000000005,,0.667,0.333,,,,0.667,0.16699999999999998,,,,0.833,0.63,,,,0.37,0.16699999999999998,,,,0.833,0.17600000000000002,0.235,0.588
630LEA,0.265,,0.061,,0.6729999999999999,0.3670000000000001,,0.08199999999999999,,0.551,0.306,,0.102,,0.5920000000000001,0.327,,0.061,,0.612,0.449,,0.102,,0.449,0.204,,0.102,,0.6940000000000001,0.163,0.02,0.122,,0.6940000000000001,0.122,0.34700000000000003,0.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63B000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,0.667,0.5,,,,0.5,0.5,,,,0.5,0.5,,,,0.5,0.5,,,,0.5,,,1.0
640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,
640302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458,0.042,,,0.5,0.111,,,,0.889,0.222,,,,0.778,0.5,,,,0.5,0.333,,,,0.667,0.17600000000000002,0.17600000000000002,0.647
640304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421,,,,0.579,0.238,,,,0.762,0.19,,,,0.81,0.368,,,,0.632,0.095,,,,0.905,0.14800000000000002,0.14800000000000002,0.7040000000000001
640306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211,0.053,0.263,,0.474,0.3,,0.1,,0.6,0.2,,0.1,,0.7,0.316,,0.158,,0.526,0.3,,0.1,,0.6,0.267,0.133,0.6
640308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733,0.033,,,0.233,0.611,,,,0.389,0.16699999999999998,,,,0.833,0.5670000000000001,0.033,,,0.4,0.333,,0.056,,0.611,0.333,0.048,0.619
640316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727,,,,0.273,0.4,,0.2,,0.4,0.8,,,,0.2,0.727,,,,0.273,0.4,,0.2,,0.4,0.222,0.222,0.556
640320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211,0.053,0.026,,0.711,0.077,0.077,0.077,,0.769,0.077,,0.077,,0.846,0.289,0.053,0.026,,0.632,0.077,0.077,0.077,,0.769,0.407,0.111,0.481
640324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6940000000000001,,0.222,,0.083,0.667,,0.083,,0.25,0.583,,0.083,,0.333,0.75,,0.194,,0.056,0.333,,0.16699999999999998,,0.5,,0.28,0.72
640326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294,0.059,,,0.647,0.188,,0.063,,0.75,0.188,0.063,0.063,,0.688,0.118,0.059,,,0.8240000000000001,0.125,0.063,0.063,,0.75,0.154,0.077,0.769
640328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,,0.222,,0.111,0.6,,0.1,,0.3,0.7,,,,0.3,0.815,,0.07400000000000001,,0.111,0.7,,,,0.3,0.208,0.083,0.708
640329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.679,0.036000000000000004,,,0.28600000000000003,0.529,0.118,,,0.353,0.588,0.059,,,0.353,0.429,0.036000000000000004,,,0.536,0.353,0.059,0.059,,0.529,0.389,0.056,0.556
